nu,[0]Isovaleraldehyde-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1496.276182,0.9471384480681917
1496.517236,0.9486683638332775
1496.75829,0.9504953587708288
1496.999344,0.9525677937246484
1497.240398,0.9542658286165016
1497.481452,0.9555282022870762
1497.722506,0.9572994802147969
1497.96356,0.9589234787837325
1498.204614,0.9603206882905296
1498.445668,0.9616689638103153
1498.686722,0.9630826936484876
1498.927776,0.964523579068976
1499.16883,0.9659299141900288
1499.409884,0.9673083128123031
1499.650938,0.968496897061802
1499.891992,0.9696908205448338
1500.133046,0.970954180261888
1500.3741,0.9718653625606636
1500.615154,0.9731296091142042
1500.856208,0.9742639657432606
1501.097262,0.9751694775125284
1501.338316,0.976214443502347
1501.57937,0.9770211297482342
1501.820424,0.9781512192401012
1502.061478,0.9791318179596946
1502.302532,0.979859583231757
1502.543586,0.9805692584414432
1502.78464,0.9812294036663258
1503.025694,0.9819764034398795
1503.266748,0.9826551836262021
1503.507802,0.9834593244151518
1503.748856,0.9844196492780822
1503.98991,0.9849011482034719
1504.230964,0.9853937219107384
1504.472018,0.9860689478487283
1504.713072,0.9865147517572492
1504.954126,0.9870387301943957
1505.19518,0.9874810226116267
1505.436234,0.9881379158844688
1505.677288,0.9883177733516928
1505.918342,0.9888328210698892
1506.159396,0.9894411402938351
1506.40045,0.9898340264092654
1506.641504,0.9902114230673656
1506.882558,0.9902982684172815
1507.123612,0.990864881062584
1507.364666,0.9912799421825049
1507.60572,0.9916913095627783
1507.846774,0.9919175401511072
1508.087828,0.9923353245856039
1508.328882,0.9926327720526588
1508.569936,0.9928255600561007
1508.81099,0.9932952776254549
1509.052044,0.9935706572422642
1509.293098,0.9934316664299501
1509.534152,0.9938581388156089
1509.775206,0.9941159790572512
1510.01626,0.9941412299238039
1510.257314,0.9945524917795895
1510.498368,0.9946036130914734
1510.739422,0.9947438620882413
1510.980476,0.994694524016276
1511.22153,0.9954106633370337
1511.462584,0.9954081748134859
1511.703638,0.9954208165775811
1511.944692,0.995524246173498
1512.185746,0.9958503337580472
1512.4268,0.9959127755315029
1512.667854,0.9959206432735072
1512.908908,0.9960601815300564
1513.149962,0.9963557564322848
1513.391016,0.9964221159354102
1513.63207,0.9964790132626333
1513.873124,0.9967469028241424
1514.114178,0.996540298606454
1514.355232,0.9967668379615495
1514.596286,0.9968591428443949
1514.83734,0.997152262518872
1515.078394,0.9972636506475065
1515.319448,0.9970676078854241
1515.560502,0.9971962379032991
1515.801556,0.9973709619895629
1516.04261,0.9975834246309346
1516.283664,0.997828361426443
1516.524718,0.9976483694258083
1516.765772,0.9976585454910742
1517.006826,0.9980745560500651
1517.24788,0.9979102864978943
1517.488934,0.9978265653370089
1517.729988,0.9978272638158491
1517.971042,0.9980011004659385
1518.212096,0.9979641751083446
1518.45315,0.998028745479303
1518.694204,0.9981584976499237
1518.935258,0.9979010059753843
1519.176312,0.9980775502782245
1519.417366,0.9981499135237557
1519.65842,0.9980255517924274
1519.899474,0.9983144221846457
1520.140528,0.998297251324254
1520.381582,0.9983097301178878
1520.622636,0.9983488646263399
1520.86369,0.9982482361325468
1521.104744,0.9982123996641381
1521.345798,0.99847546328856
1521.586852,0.9981531076085896
1521.827906,0.9981422277990116
1522.06896,0.9983187149458905
1522.310014,0.9983406781992142
1522.551068,0.9983860038948901
1522.792122,0.9983624422632265
1523.033176,0.9984596875008691
1523.27423,0.9981866461164489
1523.515284,0.9981426270559827
1523.756338,0.9984155565579825
1523.997392,0.998242645958077
1524.238446,0.9983462689226662
1524.4795,0.9984323300802299
1524.720554,0.9985779121266289
1524.961608,0.9983286981829561
1525.202662,0.9985016236883979
1525.443716,0.9985022227895518
1525.68477,0.9985136057797745
1525.925824,0.9983982841182611
1526.166878,0.9982805798993637
1526.407932,0.998363839971624
1526.648986,0.9984452099403629
1526.89004,0.9983153206680301
1527.131094,0.9985376702476495
1527.372148,0.9985842031872921
1527.613202,0.998412760998338
1527.854256,0.9985482548030522
1528.09531,0.998557341633516
1528.336364,0.9986253457039935
1528.577418,0.9982482361325468
1528.818472,0.9986094676872274
1529.059526,0.9983643391536688
1529.30058,0.9984893421939579
1529.541634,0.9988123058676346
1529.782688,0.9984710700061867
1530.023742,0.9984783588716022
1530.264796,0.9987067369863181
1530.50585,0.9985734185361349
1530.746904,0.9984890426472002
1530.987958,0.9984961319445699
1531.229012,0.9987005450237438
1531.470066,0.9986066715846323
1531.71112,0.9985442606180214
1531.952174,0.9985766139761869
1532.193228,0.9985787109892782
1532.434282,0.9986803714764879
1532.675336,0.9983980844386243
1532.91639,0.9985771132646187
1533.157444,0.9986584007499942
1533.398498,0.9986742795448023
1533.639552,0.9983919942288844
1533.880606,0.9986803714764879
1534.12166,0.9985140051852968
1534.362714,0.9988268886337542
1534.603768,0.9987636648927563
1534.844822,0.99839189438969
1535.085876,0.9986565033008354
1535.32693,0.9984783588716022
1535.567984,0.9987920301836244
1535.809038,0.9985190976197089
1536.050092,0.9985154031058826
1536.291146,0.9986183553510398
1536.5322,0.9987191210266376
1536.773254,0.9983681329453657
1537.014308,0.9988121061051934
1537.255362,0.9985937896416577
1537.496416,0.9984326296099739
1537.73747,0.998403675483552
1537.978524,0.9986173567331837
1538.219578,0.9988102083639947
1538.460632,0.9985791104208425
1538.701686,0.9986089683826184
1538.94274,0.9983972857204763
1539.183794,0.9984745646610474
1539.424848,0.9984896417408055
1539.665902,0.9986616963281545
1539.906956,0.9986450188170833
1540.14801,0.9984618841145979
1540.389064,0.9984856477902264
1540.630118,0.9987127292447168
1540.871172,0.9986510107051719
1541.112226,0.9985424632399699
1541.35328,0.9987602691020684
1541.594334,0.9986680877834636
1541.835388,0.9986522090871038
1542.076442,0.9984858474873759
1542.317496,0.9986885606891097
1542.55855,0.9988851219388459
1542.799604,0.9986329352854613
1543.040658,0.998856654118539
1543.281712,0.9988626472764431
1543.522766,0.9988952107295258
1543.76382,0.9989640369805822
1544.004874,0.998776249394216
1544.245928,0.9987756501286462
1544.486982,0.9988822251761926
1544.728036,0.9987554750642824
1544.96909,0.9989917086676576
1545.210144,0.99911332333028
1545.451198,0.9988563544615877
1545.692252,0.998983716765956
1545.933306,0.9988835237239294
1546.17436,0.9990903240063002
1546.415414,0.9992010293471627
1546.656468,0.9990557560791181
1546.897522,0.9989258772832244
1547.138576,0.9988181988776236
1547.37963,0.9990293214135445
1547.620684,0.9991050706883128
1547.861738,0.998821594865273
1548.102792,0.999094680049609
1548.343846,0.9988994060982211
1548.5849,0.9988515599625931
1548.825954,0.9990694032739563
1549.067008,0.9989911092728123
1549.308062,0.9987879351446954
1549.549116,0.9990572346827313
1549.79017,0.999200429826725
1550.031224,0.9991840430740475
1550.272278,0.9990753077915775
1550.513332,0.9991670570896966
1550.754386,0.9990755475696802
1550.99544,0.9990872667945863
1551.236494,0.9992463241564221
1551.477548,0.9992437361117941
1551.718602,0.9990279627345913
1551.959656,0.9990792741284226
1552.20071,0.9992084334542224
1552.441764,0.999176659131253
1552.682818,0.9991055602499174
1552.923872,0.9992502911722035
1553.164926,0.9993770141363268
1553.40598,0.9989373649968674
1553.647034,0.9990147257017805
1553.888088,0.9991992907388842
1554.129142,0.9993118368929178
1554.370196,0.9992997452928458
1554.61125,0.9991827940947743
1554.852304,0.9991326663514596
1555.093358,0.9992427368685576
1555.334412,0.9990443469275301
1555.575466,0.9992213333183667
1555.81652,0.9992000501306337
1556.057574,0.9991915269905574
1556.298628,0.9991545076302702
1556.539682,0.9988514600774421
1556.780736,0.998966234703881
1557.02179,0.9989316710701146
1557.262844,0.9991850922178436
1557.503898,0.999089534725256
1557.744952,0.9992283178998976
1557.986006,0.9990840397479263
1558.22706,0.9991207467698504
1558.468114,0.9991649388577809
1558.709168,0.9991064994095854
1558.950222,0.9991591037515765
1559.191276,0.9989135905704972
1559.43233,0.9991232745485373
1559.673384,0.9991981816282871
1559.914438,0.9988898167099517
1560.155492,0.9989075971069342
1560.396546,0.9991165804450232
1560.6376,0.9991074385701363
1560.878654,0.9991384413549608
1561.119708,0.9987228162942217
1561.360762,0.999074508531651
1561.601816,0.9988434692977247
1561.84287,0.9990202103076798
1562.083924,0.9990093110566409
1562.324978,0.9990790743125878
1562.566032,0.9989486530528693
1562.807086,0.9987087344017894
1563.04814,0.9990480134270113
1563.289194,0.9988901163769417
1563.530248,0.9988501615713881
1563.771302,0.9991448358614479
1564.012356,0.9991007745457455
1564.25341,0.9989228805100877
1564.494464,0.9990725803197102
1564.735518,0.9987553751887399
1564.976572,0.9991466742896372
1565.217626,0.9989792213493452
1565.45868,0.9991030724801696
1565.699734,0.999081232325719
1565.940788,0.9988343798635111
1566.181842,0.9987793456053883
1566.422896,0.9990687039256189
1566.66395,0.9988703385484385
1566.905004,0.9989668340838017
1567.146058,0.9990039164209268
1567.387112,0.9989266764242458
1567.628166,0.9989689319163559
1567.86922,0.9989900103831965
1568.110274,0.9992823975998459
1568.351328,0.9989934069550059
1568.592382,0.9988439687195841
1568.833436,0.9992077440006412
1569.07449,0.9992934497242815
1569.315544,0.999000879453637
1569.556598,0.999101683727864
1569.797652,0.9994302223849505
1570.038706,0.9990139664508776
1570.27976,0.999040061036475
1570.520814,0.9992269789348488
1570.761868,0.9990919824976146
1571.002922,0.999035025887256
1571.243976,0.9994421656474688
1571.48503,0.9992930400140511
1571.726084,0.9992426769139952
1571.967138,0.9992612929784742
1572.208192,0.9991628306219841
1572.449246,0.9993044220265973
1572.6903,0.9992953383906863
1572.931354,0.9993369099414455
1573.172408,0.9994640336812886
1573.413462,0.9993586357620265
1573.654516,0.9993376794311625
1573.89557,0.9994556482132231
1574.136624,0.9991973522941405
1574.377678,0.9993868480545287
1574.618732,0.9991488824062273
1574.859786,0.9994529496866159
1575.10084,0.9990910733243242
1575.341894,0.9992900321465275
1575.582948,0.9994742182716821
1575.824002,0.9993927344603992
1576.065056,0.999031239551683
1576.30611,0.9993673202263053
1576.547164,0.9993127262808484
1576.788218,0.9993817112193314
1577.029272,0.9995553888688355
1577.270326,0.9992827073774372
1577.51138,0.9994840231618564
1577.752434,0.9994011493826501
1577.993488,0.9995708721017265
1578.234542,0.9998250753011095
1578.475596,0.999450690925502
1578.71665,0.9995942423419132
1578.957704,0.9994724292144327
1579.198758,0.9994885908142793
1579.439812,0.999653160162848
1579.680866,0.9996215016485809
1579.92192,0.9995569881587372
1580.162974,0.9994156607926917
1580.404028,0.9994907996865058
1580.645082,0.9997067230141055
1580.886136,0.9993130960266255
1581.12719,0.9994525599000416
1581.368244,0.9993491518935742
1581.609298,0.9995868653636258
1581.850352,0.999316633601247
1582.091406,0.9996626069298474
1582.33246,0.9995842064661002
1582.573514,0.999725207762305
1582.814568,0.9996719638156384
1583.055622,0.9997098321068487
1583.296676,0.9997691566484276
1583.53773,0.9997609585749553
1583.778784,0.9998179665700957
1584.019838,0.9996207919175666
1584.260892,0.9996757025957747
1584.501946,0.9997162502645731
1584.743,0.9994357992211507
1584.984054,0.999859349892154
1585.225108,0.9997364047473349
1585.466162,0.9997240380844962
1585.707216,0.9998672088175297
1585.94827,0.9996860792834225
1586.189324,0.9997625681913943
1586.430378,0.999761138531944
1586.671432,0.9997280969723303
1586.912486,0.9997146507198523
1587.15354,0.999908087224238
1587.394594,0.9998751477946853
1587.635648,0.9998005798868347
1587.876702,0.9999300544463043
1588.117756,1.0
1588.35881,0.9998691085670312
1588.599864,0.9997479217770555
1588.840918,0.9997218686856874
1589.081972,0.9998407326843858
1589.323026,0.999771536101852
1589.56408,0.9997290367171832
1589.805134,0.9997137909656224
1590.046188,0.9997633380088682
1590.287242,0.9997795742973158
1590.528296,0.9997825536448864
1590.76935,0.9998074885327111
1591.010404,0.9997927514789424
1591.251458,0.999634686743143
1591.492512,0.9996626169264735
1591.733566,0.9997723859080189
1591.97462,0.9998340437722585
1592.215674,0.9995772293926891
1592.456728,0.9995807878939599
1592.697782,0.9994759973373741
1592.938836,0.9996632567107531
1593.17989,0.9994184291779064
1593.420944,0.9995774992785775
1593.661998,0.9995861256696191
1593.903052,0.9997136809971114
1594.144106,0.9995594970499261
1594.38516,0.9994517303547611
1594.626214,0.9995852760217734
1594.867268,0.999702954126864
1595.108322,0.9994525399109906
1595.349376,0.9993796125199415
1595.59043,0.9995426046371673
1595.831484,0.9992823476357273
1596.072538,0.9993235788759853
1596.313592,0.9993482624732247
1596.554646,0.9991811154690903
1596.7957,0.9992860749658354
1597.036754,0.9992709758673166
1597.277808,0.9992492819299191
1597.518862,0.999368619404666
1597.759916,0.9992649802594483
1598.00097,0.9990952195608819
1598.242024,0.9990536980263804
1598.483078,0.9992712756486544
1598.724132,0.9989665343937965
1598.965186,0.9990566852014033
1599.20624,0.9990980569953346
1599.447294,0.998892313937615
1599.688348,0.9990837799861096
1599.929402,0.9988812262944669
1600.170456,0.9989232800793199
1600.41151,0.9988029170760868
1600.652564,0.9989564448827511
1600.893618,0.9988360778834001
1601.134672,0.9987978231941992
1601.375726,0.9988771308898347
1601.61678,0.9986300392541482
1601.857834,0.998647315703268
1602.098888,0.9986582010183341
1602.339942,0.9988303845339822
1602.580996,0.9989512503227436
1602.82205,0.9986853648908288
1603.063104,0.9988148029015206
1603.304158,0.9986309380215879
1603.545212,0.9988651444361828
1603.786266,0.9984173537076019
1604.02732,0.9985648308416627
1604.268374,0.9985773129800614
1604.509428,0.9983880006688945
1604.750482,0.9984048735686815
1604.991536,0.9987801446291844
1605.23259,0.9986124635201242
1605.473644,0.9984747643559804
1605.714698,0.9983960876444522
1605.955752,0.9984073695839855
1606.196806,0.998446208386072
1606.43786,0.9983055372258264
1606.678914,0.9984899412877429
1606.919968,0.9984137594115982
1607.161022,0.9983447714043859
1607.402076,0.9983815111679811
1607.64313,0.9985327774250528
1607.884184,0.9982672030292182
1608.125238,0.9981845499266931
1608.366292,0.9981368378455344
1608.607346,0.9983178164594514
1608.8484,0.9984622834994314
1609.089454,0.9983180161230347
1609.330508,0.9983091311322295
1609.571562,0.998324904541111
1609.812616,0.9979253550569878
1610.05367,0.9983131243767405
1610.294724,0.9981691780029883
1610.535778,0.9979912203039507
1610.776832,0.9981393331907482
1611.017886,0.9980578883441548
1611.25894,0.9982645077114087
1611.499994,0.9981005063258745
1611.741048,0.9981003067057932
1611.982102,0.9980051922788385
1612.223156,0.9979870287496277
1612.46421,0.9982618124008766
1612.705264,0.998072859324762
1612.946318,0.9981644866188765
1613.187372,0.9979461121202456
1613.428426,0.9981274554033562
1613.66948,0.9978266651196704
1613.910534,0.9979326399386694
1614.151588,0.9979604826477277
1614.392642,0.997870370884752
1614.633696,0.9979482078092815
1614.87475,0.9981003067057932
1615.115804,0.9980626790335165
1615.356858,0.9978923242743978
1615.597912,0.9978081057163022
1615.838966,0.9979165733525028
1616.08002,0.998022058709109
1616.321074,0.9978111989262244
1616.562128,0.9978796511223542
1616.803182,0.9977881497537482
1617.044236,0.9976248252021127
1617.28529,0.9976167444737556
1617.526344,0.997873364500355
1617.767398,0.9977674957528179
1618.008452,0.9978389384631323
1618.249506,0.9977172095382552
1618.49056,0.9977267876694418
1618.731614,0.9977706886139129
1618.972668,0.9976969560844748
1619.213722,0.9976792970046354
1619.454776,0.9976443788403118
1619.69583,0.9975220751368361
1619.936884,0.9977048379215612
1620.177938,0.9977925400312657
1620.418992,0.997649167544823
1620.660046,0.9976282171322847
1620.9011,0.9975493078612123
1621.142154,0.9974531487428785
1621.383208,0.9975201798466939
1621.624262,0.9973701640931124
1621.865316,0.9974313047581136
1622.10637,0.9974996311426414
1622.347424,0.997437887826449
1622.588478,0.9974510540934656
1622.829532,0.9975004291426656
1623.070586,0.9975876144901168
1623.31164,0.9973413405118728
1623.552694,0.9974210312685831
1623.793748,0.997348122456047
1624.034802,0.9972220656203283
1624.275856,0.9975447191449502
1624.51691,0.997206509077446
1624.757964,0.9972372235109255
1624.999018,0.9972372235109255
1625.240072,0.9970329105364071
1625.481126,0.9971402967635165
1625.72218,0.9970269283568904
1625.963234,0.9972336334633829
1626.204288,0.9968593422162434
1626.445342,0.9967345432391769
1626.686396,0.9969505590191613
1626.92745,0.9967527836482174
1627.168504,0.9967456070540109
1627.409558,0.996957438001751
1627.650612,0.9965724873779448
1627.891666,0.9966608872780528
1628.13272,0.9968300349824007
1628.373774,0.9965655113949491
1628.614828,0.9966243104946778
1628.855882,0.9966060724366745
1629.096936,0.9964176320459772
1629.33799,0.9964966510972624
1629.579044,0.9966270013839489
1629.820098,0.9960971360482933
1630.061152,0.9962632989081834
1630.302206,0.9962445693342225
1630.54326,0.9959451432226798
1630.784314,0.9959749224276591
1631.025368,0.9960485276941076
1631.266422,0.9957808258306058
1631.507476,0.995907098844861
1631.74853,0.9958385827934396
1631.989584,0.9957098291887844
1632.230638,0.9957589188934146
1632.471692,0.9957655905005212
1632.712746,0.9958401761364468
1632.9538,0.9955402742428869
1633.194854,0.9954704893156529
1633.435908,0.9951763712441453
1633.676962,0.9953844843808426
1633.918016,0.9950945711084607
1634.15907,0.9951525868130977
1634.400124,0.9953275500166744
1634.641178,0.9950939740518971
1634.882232,0.9948183711938429
1635.123286,0.9947889250058612
1635.36434,0.9944792954098539
1635.605394,0.9946631916322571
1635.846448,0.9942294141618113
1636.087502,0.9944552293021062
1636.328556,0.9942435323197311
1636.56961,0.9940872495206002
1636.810664,0.9941554462450383
1637.051718,0.9938785131162905
1637.292772,0.99398744817086
1637.533826,0.993851380603243
1637.77488,0.9935974840121695
1638.015934,0.9937139404615104
1638.256988,0.993437130319141
1638.498042,0.9933796119744678
1638.739096,0.9931354692722117
1638.98015,0.9929722112212429
1639.221204,0.9929099538153894
1639.462258,0.9928407504033754
1639.703312,0.9926910413065642
1639.944366,0.992587906065341
1640.18542,0.9926768459261707
1640.426474,0.992148584650296
1640.667528,0.992325103584399
1640.908582,0.9920027495274966
1641.149636,0.9917549781885933
1641.39069,0.991527099078918
1641.631744,0.9916059286167274
1641.872798,0.9915140110075916
1642.113852,0.9911868653659589
1642.354906,0.9911164935967453
1642.59596,0.9907355816325766
1642.837014,0.9907514335286975
1643.078068,0.9905007060717695
1643.319122,0.9904064148928828
1643.560176,0.9901284468268656
1643.80123,0.9899340046947512
1644.042284,0.9898251179431159
1644.283338,0.9897588018818266
1644.524392,0.9892511858311106
1644.765446,0.9891977677093781
1645.0065,0.988963355617361
1645.247554,0.9889475323302578
1645.488608,0.9887675602573291
1645.729662,0.9885144681590741
1645.970716,0.9882960305998502
1646.21177,0.9880272506352593
1646.452824,0.9878770819062753
1646.693878,0.9876410074957155
1646.934932,0.9875837259784608
1647.175986,0.9871157222180007
1647.41704,0.9871453361338738
1647.658094,0.9868600923514429
1647.899148,0.9863973634865308
1648.140202,0.9863095780276914
1648.381256,0.9861143080636062
1648.62231,0.9861143080636062
1648.863364,0.9855346432886101
1649.104418,0.9853700727452037
1649.345472,0.9854636873487377
1649.586526,0.9849809284275317
1649.82758,0.9846982794631396
1650.068634,0.9845466476040551
1650.309688,0.9841794801854793
1650.550742,0.984007263845816
1650.791796,0.9836934155901075
1651.03285,0.9834858781753852
1651.273904,0.9833590166798429
1651.514958,0.9827534540580044
1651.756012,0.9828193007452657
1651.997066,0.9823211376548023
1652.23812,0.9820667494248475
1652.479174,0.9816524046894785
1652.720228,0.9817083604712703
1652.961282,0.9815012418589929
1653.202336,0.9807634303770019
1653.44339,0.9806879145002614
1653.684444,0.9806016177608976
1653.925498,0.9803006192698774
1654.166552,0.9799487545110628
1654.407606,0.9798889794601952
1654.64866,0.979556853394707
1654.889714,0.9790799253485091
1655.130768,0.9790701345982094
1655.371822,0.9788312706279569
1655.612876,0.9786325880469837
1655.85393,0.9781228532660519
1656.094984,0.9778314160820757
1656.336038,0.9775615718514539
1656.577092,0.977421790541281
1656.818146,0.976909755687885
1657.0592,0.9768433280830624
1657.300254,0.9763852959791156
1657.541308,0.9764106823268321
1657.782362,0.9758689247497746
1658.023416,0.9757430457778501
1658.26447,0.9753947676818465
1658.505524,0.9753323444142807
1658.746578,0.9749676383217603
1658.987632,0.9744754039640441
1659.228686,0.9745017151551506
1659.46974,0.974101277245849
1659.710794,0.9739571209246476
1659.951848,0.9737983788517672
1660.192902,0.9732532044226977
1660.433956,0.9730566271303792
1660.67501,0.9725964801790795
1660.916064,0.9725128404783429
1661.157118,0.9723698915977926
1661.398172,0.9718993784436277
1661.639226,0.9717594350093008
1661.88028,0.9715825908854326
1662.121334,0.9711969491518003
1662.362388,0.971013410273381
1662.603442,0.9704998800200739
1662.844496,0.9705600528779744
1663.08555,0.9702242971887626
1663.326604,0.9699022361871803
1663.567658,0.9696307015776673
1663.808712,0.9692477730839005
1664.049766,0.9690345620278982
1664.29082,0.9689512286389509
1664.531874,0.9684998025568514
1664.772928,0.9681211931570128
1665.013982,0.9678027336739217
1665.255036,0.9677775711299607
1665.49609,0.9672589813463127
1665.737144,0.9671777350042738
1665.978198,0.9670491089193425
1666.219252,0.9666469001552553
1666.460306,0.9662999362018556
1666.70136,0.9661028311202724
1666.942414,0.9658236677431296
1667.183468,0.9656981188271794
1667.424522,0.9654480354016047
1667.665576,0.9653698372778039
1667.90663,0.9651005366623862
1668.147684,0.9649017464279309
1668.388738,0.964523579068976
1668.629792,0.9645602316613755
1668.870846,0.9639999849342142
1669.1119,0.9638168423361745
1669.352954,0.9637011912542979
1669.594008,0.9633254210696576
1669.835062,0.9629363162040206
1670.076116,0.9629392050173025
1670.31717,0.9625646945135663
1670.558224,0.9622172713724969
1670.799278,0.9619565458218627
1671.040332,0.9617285891344375
1671.281386,0.9614699189366617
1671.52244,0.9612411163245457
1671.763494,0.9607980862961877
1672.004548,0.9606558987015574
1672.245602,0.9605665618572058
1672.486656,0.9604148043295927
1672.72771,0.960034555361343
1672.968764,0.9595671323596212
1673.209818,0.9593646850536351
1673.450872,0.9589225198607332
1673.691926,0.9587556818576046
1673.93298,0.9584412615617027
1674.174034,0.9580388007545325
1674.415088,0.9577571787475742
1674.656142,0.9576930111662361
1674.897196,0.9572899072678596
1675.13825,0.9571156963584104
1675.379304,0.9566707410197376
1675.620358,0.9562307736791149
1675.861412,0.9560911741771694
1676.102466,0.9559888778944812
1676.34352,0.9556122924687913
1676.584574,0.955345713828642
1676.825628,0.955020951498665
1677.066682,0.9547048918744723
1677.307736,0.954274417047607
1677.54879,0.953824105804574
1677.789844,0.9537726006935111
1678.030898,0.9534436059011367
1678.271952,0.953319666288619
1678.513006,0.9528431256005746
1678.75406,0.9527287912856985
1678.995114,0.9524773040825706
1679.236168,0.952312539761489
1679.477222,0.9518631543060321
1679.718276,0.9518612505816272
1679.95933,0.9514472809825398
1680.200384,0.9514463295357345
1680.441438,0.9514596498775902
1680.682492,0.9506807234382568
1680.923546,0.9507824517180307
1681.1646,0.9507567809383913
1681.405654,0.9504677948051039
1681.646708,0.9501551423347645
1681.887762,0.9503185830747468
1682.128816,0.9498919858091992
1682.36987,0.9498036499621996
1682.610924,0.9496678377510595
1682.851978,0.9493165256478385
1683.093032,0.9493288668428895
1683.334086,0.9490384166507815
1683.57514,0.9489890679361933
1683.816194,0.9486759532105457
1684.057248,0.9482880240825969
1684.298302,0.947925847237579
1684.539356,0.9478509640535719
1684.78041,0.9475022190718125
1685.021464,0.9470891981494011
1685.262518,0.9467757635011096
1685.503572,0.9464908268814084
1685.744626,0.9462381475648209
1685.98568,0.9458521611471981
1686.226734,0.945214871581294
1686.467788,0.944778283170312
1686.708842,0.9445799005617491
1686.949896,0.9440057705354219
1687.19095,0.9433102945969007
1687.432004,0.9428613857454552
1687.673058,0.9422148046375104
1687.914112,0.9418172738748438
1688.155166,0.9412203509677634
1688.39622,0.9406755421219342
1688.637274,0.9401526718919081
1688.878328,0.9394590951813374
1689.119382,0.938751948756708
1689.360436,0.9381832374127029
1689.60149,0.9375642407673731
1689.842544,0.9370580927496229
1690.083598,0.93648759810439
1690.324652,0.9356610445323704
1690.565706,0.9351054269066899
1690.80676,0.9342053538353209
1691.047814,0.93363846325424
1691.288868,0.9330224651702207
1691.529922,0.9321616827470673
1691.770976,0.9315224391183363
1692.01203,0.9308212667462092
1692.253084,0.9303057345800273
1692.494138,0.9292634461633691
1692.735192,0.9284544100881189
1692.976246,0.9278047194193203
1693.2173,0.9271564105307998
1693.458354,0.9260444901238375
1693.699408,0.9254575639923425
1693.940462,0.9247258165035098
1694.181516,0.9239687761101506
1694.42257,0.9231403477236578
1694.663624,0.9220572168776413
1694.904678,0.9214129240896068
1695.145732,0.9204164944713773
1695.386786,0.9195425140080802
1695.62784,0.9188871138735059
1695.868894,0.9179659321481524
1696.109948,0.9170585126341714
1696.351002,0.9164781982845427
1696.592056,0.9155228098454128
1696.83311,0.9148345954934377
1697.074164,0.9138937148607807
1697.315218,0.9129656703729137
1697.556272,0.9122310287411924
1697.797326,0.9113648207778169
1698.03838,0.9107516785989191
1698.279434,0.9098868753508335
1698.520488,0.9091310734366062
1698.761542,0.9081833440538004
1699.002596,0.9074289571860478
1699.24365,0.9067114646866073
1699.484704,0.9056231578765727
1699.725758,0.9047378913940413
1699.966812,0.9038245674299753
1700.207866,0.9028218787552935
1700.44892,0.9019285273772224
1700.689974,0.9009189329050006
1700.931028,0.9002344946354796
1701.172082,0.8991818362020216
1701.413136,0.8983549693297986
1701.65419,0.8973942435925465
1701.895244,0.8964524741522555
1702.136298,0.8957624714322974
1702.377352,0.8946345214759929
1702.618406,0.8935169269662366
1702.85946,0.8924721234909051
1703.100514,0.8910542203462714
1703.341568,0.889709743808796
1703.582622,0.8886693921329482
1703.823676,0.8868494859202899
1704.06473,0.8855821974826132
1704.305784,0.884281348010926
1704.546838,0.8830883736300014
1704.787892,0.8816765619826977
1705.028946,0.880478296863375
1705.27,0.8796070546855169
1705.511054,0.8786312325363014
1705.752108,0.8774371062499813
1705.993162,0.8766565346313134
1706.234216,0.8756314462794176
1706.47527,0.8747475049841719
1706.716324,0.8734887750800341
1706.957378,0.8726157229037965
1707.198432,0.8714559154352663
1707.439486,0.8698800068558291
1707.68054,0.8684719420851307
1707.921594,0.867152867483824
1708.162648,0.8656280206958397
1708.403702,0.8638725781908033
1708.644756,0.8627157641745165
1708.88581,0.8610178870771412
1709.126864,0.859392100123193
1709.367918,0.8574606416035844
1709.608972,0.8561326071017212
1709.850026,0.8544220530117924
1710.09108,0.8526296493829862
1710.332134,0.8513516636378429
1710.573188,0.8496336690360177
1710.814242,0.8481650734900126
1711.055296,0.8466058846484243
1711.29635,0.8449650613454271
1711.537404,0.843133475152057
1711.778458,0.841440478898226
1712.019512,0.8394905997216127
1712.260566,0.8377546515064553
1712.50162,0.8358551052482197
1712.742674,0.8337263899952817
1712.983728,0.8322603220671078
1713.224782,0.8299996498990134
1713.465836,0.8279934791918915
1713.70689,0.8263474105498149
1713.947944,0.824778841082642
1714.188998,0.8230733147103969
1714.430052,0.8210674639555937
1714.671106,0.8187061915238146
1714.91216,0.8164823364967873
1715.153214,0.8138086616568535
1715.394268,0.8111680767811561
1715.635322,0.8083258678263942
1715.876376,0.8052359008166432
1716.11743,0.8021737890615843
1716.358484,0.7991632789205594
1716.599538,0.7960446513899588
1716.840592,0.7927796221040274
1717.081646,0.7892359132318443
1717.3227,0.7856216215350736
1717.563754,0.7819378635263613
1717.804808,0.7782558132849331
1718.045862,0.774327785161831
1718.286916,0.7703579515585736
1718.52797,0.7660713249994808
1718.769024,0.76196854780029
1719.010078,0.7575467707047834
1719.251132,0.7527892280442858
1719.492186,0.7481662996373332
1719.73324,0.7431108893324709
1719.974294,0.7383037158119845
1720.215348,0.7329337230075151
1720.456402,0.7277483235253043
1720.697456,0.7225129032395039
1720.93851,0.7168060335613844
1721.179564,0.7112295828245142
1721.420618,0.7051533373727652
1721.661672,0.6990241416039643
