nu,[0]HFC-143a-PNNL(x-sec)-X=0.01-T=278.16K-P=1.0atm-L=15cm
578.48157,0.9604224876787607
578.601572,0.9611257743112459
578.721574,0.9582812152352621
578.841577,0.9572698043908879
578.961579,0.9584997282618742
579.081582,0.9541093418528738
579.201584,0.9546733871328715
579.321586,0.9550486475078486
579.441589,0.9496982276081026
579.561591,0.9523230152570415
579.681594,0.950541934184497
579.801596,0.945994049612739
579.921598,0.9490108949357654
580.041601,0.9472236943645436
580.161603,0.9407000000039804
580.281606,0.9450428581283652
580.401608,0.9401507915884446
580.52161,0.937223029487954
580.641613,0.940798778689771
580.761615,0.9352746963073786
580.881618,0.9330439249337059
581.00162,0.9368613312108302
581.121622,0.9289893538773508
581.241625,0.9292838901840681
581.361627,0.9313305652595639
581.48163,0.9231301932356827
581.601632,0.924658313982777
581.721634,0.9245159275664592
581.841637,0.9164122142297207
581.961639,0.9187189729170337
582.081642,0.9192381958033848
582.201644,0.910225416233164
582.321646,0.9148144693537252
582.441649,0.9121525802460543
582.561651,0.9032282400251618
582.681654,0.9103656017412709
582.801656,0.904104796479137
582.921658,0.8973134817449607
583.041661,0.904620283112864
583.161663,0.8968918435012896
583.281666,0.8922490333474622
583.401668,0.8998474770175374
583.52167,0.8893361441778107
583.641673,0.8863707164772766
583.761675,0.8921687345479612
583.881678,0.8798269839391996
584.00168,0.8799941669480309
584.121682,0.8856796168823051
584.241685,0.8721010314761848
584.361687,0.8747824955841785
584.48169,0.8785521592837228
584.601692,0.8634925578670016
584.721694,0.8706545446801366
584.841697,0.8696886543038733
584.961699,0.8551742753477272
585.081702,0.8650309433769237
585.201704,0.86205172872256
585.321706,0.8462926984141307
585.441709,0.8579581130284818
585.561711,0.8538839366428495
585.681714,0.840338913553703
585.801716,0.8543195285170238
585.921718,0.8425940423648642
586.041721,0.8344937712153125
586.161723,0.847546138924967
586.281726,0.8336847047179226
586.401728,0.8283744438074636
586.52173,0.8408096351350344
586.641733,0.8216999293707753
586.761735,0.8225220402870951
586.881738,0.8335930044440111
587.00174,0.8133937250572351
587.121742,0.8185915806799476
587.241745,0.8270170231088355
587.361747,0.8038762014138782
587.48175,0.8156499491032991
587.601752,0.819377805925136
587.721754,0.7952569571580624
587.841757,0.8120202505747245
587.961759,0.8090051468126009
588.081762,0.7874857529012274
588.201764,0.8082127101261223
588.321766,0.8008993461875545
588.441769,0.782845437739326
588.561771,0.8065898341155412
588.681774,0.7929064769916845
588.801776,0.779751499846064
588.921778,0.8014361285515119
589.041781,0.785291729736156
589.161783,0.7771437028204307
589.281786,0.7985641311698606
589.401788,0.774072299150238
589.52179,0.7767707633557088
589.641793,0.7937474034695902
589.761795,0.7679812194305016
589.881798,0.7733372796555849
590.0018,0.7891017545304077
590.121802,0.7584867113432154
590.241805,0.7746143394516153
590.361807,0.7800556622388153
590.48181,0.7552397730140158
590.601812,0.7749784937607167
590.721814,0.7755289238708533
590.841817,0.7500990608802984
590.961819,0.7755134134474806
591.081822,0.7693571368920288
591.201824,0.7508195017350239
591.321826,0.7775401471935912
591.441829,0.7657266704563193
591.561831,0.750511728837068
591.681834,0.7774157507220234
591.801836,0.760005202751146
591.921838,0.7510973563505998
592.041841,0.775769375105269
592.161843,0.7547792172362705
592.281846,0.753889103030596
592.401848,0.7752187743353474
592.52185,0.7497016137108353
592.641853,0.7593215057784573
592.761855,0.7745833554977205
592.881858,0.7483758155320881
593.00186,0.7624792377893586
593.121862,0.773004816110118
593.241865,0.7472914569495275
593.361867,0.7638758523070366
593.48187,0.7664927801177639
593.601872,0.7443305910730277
593.721874,0.772510251305426
593.841877,0.7741419687922484
593.961879,0.7530000385402303
594.081882,0.7804145703859902
594.201884,0.7751025002399723
594.321886,0.7575619217917079
594.441889,0.7674745190551945
594.561891,0.7091558216075198
594.681894,0.7525182726970786
594.801896,0.78644695746322
594.921898,0.7762893147469194
595.041901,0.7738478507300783
595.161903,0.7950343163812216
595.281906,0.7780768350311658
595.401908,0.7820238814222467
595.52191,0.8020053502525754
595.641913,0.7830098525442016
595.761915,0.7952171953042592
595.881918,0.8058884061252789
596.00192,0.7909741435932658
596.121922,0.8005230119403222
596.241925,0.8002268732149469
596.361927,0.77473828766152
596.48193,0.806791506782103
596.601932,0.8138086616568535
596.721934,0.8015563529874019
596.841937,0.8168825108763869
596.961939,0.8154052908191457
597.081942,0.8043586718613867
597.201944,0.8227194692672939
597.321946,0.8223904472883697
597.441949,0.8125644864412659
597.561951,0.8296926068350204
597.681954,0.8244407510709866
597.801956,0.8215520366942288
597.921958,0.8333346306626387
598.041961,0.8305476304816474
598.161963,0.8342434606324127
598.281966,0.8434454922574682
598.401968,0.8310627296767961
598.52197,0.8144599690744095
598.641973,0.8392555752586509
598.761975,0.8366411784436737
598.881978,0.8386095971991714
599.00198,0.8435467117895895
599.121982,0.8433021187108812
599.241985,0.8430575965538815
599.361987,0.8209114759567714
599.48199,0.8081642188182685
599.601992,0.8434961005052359
599.721994,0.8524165186130968
599.841997,0.8505092425580807
599.961999,0.8599250884345725
600.082002,0.8513090971188328
600.202004,0.8118335073933813
600.322006,0.7505942896680026
600.442009,0.8280100392270752
600.562011,0.8089889668714646
600.682014,0.6684324063287442
600.802016,0.6288956086787434
600.922018,0.6190185741768476
601.042021,0.3510593435022431
601.162023,0.7436312490596602
