nu,[0]Furfural-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
1918.289366,0.9805810253431457
1918.408368,0.9806045595701636
1918.527371,0.9808173738491044
1918.646373,0.9806516297186975
1918.765375,0.9795891793042436
1918.884378,0.9800692956209939
1919.00338,0.979809611667298
1919.122382,0.9796195470394995
1919.241385,0.9800193133614757
1919.360387,0.9789653796982944
1919.47939,0.9785572362387859
1919.598392,0.97892817972067
1919.717394,0.978918390487819
1919.836397,0.9776593328966098
1919.955399,0.9770690049565249
1920.074401,0.9769117095093501
1920.193404,0.9774257002362625
1920.312406,0.9783145841343033
1920.431409,0.9776182720669117
1920.550411,0.9773318718728734
1920.669413,0.977492167443738
1920.788416,0.9775429983580375
1920.907418,0.9771090656069659
1921.026421,0.9764721981375464
1921.145423,0.9773269852257306
1921.264425,0.9773191666411232
1921.383428,0.977369011189647
1921.50243,0.9775078074435368
1921.621432,0.9771315393739222
1921.740435,0.9771422878799719
1921.859437,0.9771032029701602
1921.97844,0.9778646629154155
1922.097442,0.9770123365976358
1922.216444,0.9780993785992707
1922.335447,0.9775273577951885
1922.454449,0.9767485788756491
1922.573451,0.9766704421148512
1922.692454,0.9764839158742303
1922.811456,0.9766704421148512
1922.930459,0.9764907512855654
1923.049461,0.9760055559632014
1923.168463,0.9763569812160983
1923.287466,0.9770553260862078
1923.406468,0.9766343059770156
1923.525471,0.9761158508225674
1923.644473,0.976202728999312
1923.763475,0.976276923226061
1923.882478,0.975726458287066
1924.00148,0.9758093985609321
1924.120482,0.9757615850718426
1924.239485,0.9758972253589492
1924.358487,0.9758679488813378
1924.47749,0.9760855917002107
1924.596492,0.9755352346417712
1924.715494,0.9754630477053572
1924.834497,0.9753294184216366
1924.953499,0.9756708434639811
1925.072501,0.9748789203034041
1925.191504,0.9755001160054633
1925.310506,0.9752250637569395
1925.429509,0.9758562385362134
1925.548511,0.9750475889460335
1925.667513,0.9747970339133751
1925.786516,0.9753157639053605
1925.905518,0.9759831080935657
1926.02452,0.9753928168942619
1926.143523,0.9748974431788565
1926.262525,0.9751704526824935
1926.381528,0.9751480240200124
1926.50053,0.9753801368700626
1926.619532,0.9752348160563385
1926.738535,0.9757274340140121
1926.857537,0.9758298907734694
1926.97654,0.975440612313268
1927.095542,0.9757947615297317
1927.214544,0.9757088953688835
1927.333547,0.9759352860929177
1927.452549,0.9762203008065798
1927.571551,0.976589381832204
1927.690554,0.9769918195539969
1927.809556,0.9771598765994518
1927.928559,0.9770318770397715
1928.047561,0.9767085330048613
1928.166563,0.977257597473074
1928.285566,0.9776397799054825
1928.404568,0.9781825205799357
1928.52357,0.9778294604211992
1928.642573,0.978529837019762
1928.761575,0.9785660432935437
1928.880578,0.9784398164157675
1928.99958,0.9793472506563734
1929.118582,0.9794148279480585
1929.237585,0.9801663272842485
1929.356587,0.9800408740235361
1929.47559,0.9803623801543389
1929.594592,0.9807624496140618
1929.713594,0.9810066898706657
1929.832597,0.9807928537212611
1929.951599,0.9817584288743878
1930.070601,0.9820078271875669
1930.189604,0.9828084897924179
1930.308606,0.9823073852551422
1930.427609,0.9827790059799835
1930.546611,0.9825077964029763
1930.665613,0.9835104656296815
1930.784616,0.9836924318971837
1930.903618,0.9839177232589645
1931.02262,0.9851641519194758
1931.141623,0.9846362454256261
1931.260625,0.9856361585848168
1931.379628,0.9861310721493377
1931.49863,0.9855967339269718
1931.617632,0.98642399657489
1931.736635,0.9868186450979626
1931.855637,0.98649798114902
1931.974639,0.9871354647298696
1932.093642,0.9882327816778789
1932.212644,0.988019346448871
1932.331647,0.9875570615778304
1932.450649,0.9878405311304383
1932.569651,0.9881003673570917
1932.688654,0.9886746204749031
1932.807656,0.9894698345029677
1932.926659,0.9903563015961664
1933.045661,0.9888822639470043
1933.164663,0.9891374284859128
1933.283666,0.9903142123477514
1933.402668,0.9903413473289172
1933.52167,0.9902521215932026
1933.640673,0.9911097540275033
1933.759675,0.9912833125400379
1933.878678,0.9906984297448675
1933.99768,0.9913134480107959
1934.116682,0.991271912847492
1934.235685,0.9913305978817925
1934.354687,0.9913198915691496
1934.473689,0.9917858222480376
1934.592692,0.9922270667072663
1934.711694,0.9921250710074776
1934.830697,0.9918729048661019
1934.949699,0.9919887623873378
1935.068701,0.9922384773841447
1935.187704,0.9921872791996362
1935.306706,0.992677739335734
1935.425709,0.9923082342010282
1935.544711,0.9929584090034326
1935.663713,0.9922288527175938
1935.782716,0.9931858225169479
1935.901718,0.9925622976277148
1936.02072,0.9931817504634232
1936.139723,0.9928692453418123
1936.258725,0.9924655275213153
1936.377728,0.9938820910853781
1936.49673,0.9930036889392578
1936.615732,0.9935128331127112
1936.734735,0.9930906798725562
1936.853737,0.9928786776444465
1936.972739,0.9931853259241608
1937.091742,0.9937283494181117
1937.210744,0.9929079679974676
1937.329747,0.9935679746051113
1937.448749,0.9927628154634551
1937.567751,0.9936477613168656
1937.686754,0.9926257243849965
1937.805756,0.9926281066895938
1937.924758,0.9928552459841488
1938.043761,0.9931694350860729
1938.162763,0.9925976334744846
1938.281766,0.9930482758058589
1938.400768,0.9927377981557248
1938.51977,0.9925417518008038
1938.638773,0.9930914743454178
1938.757775,0.9932806762921939
1938.876778,0.9923510036075963
1938.99578,0.9927556675969161
1939.114782,0.9928105685033303
1939.233785,0.9926230442991587
1939.352787,0.9923275844002589
1939.471789,0.9925280548191384
1939.590792,0.9924113403828351
1939.709794,0.9927558661480695
1939.828797,0.9919508691403802
1939.947799,0.9918020876688985
1940.066801,0.9924647335492109
1940.185804,0.991065848837907
1940.304806,0.9916253642833972
1940.423808,0.9920739778819799
1940.542811,0.9919227973280016
1940.661813,0.9917348457668808
1940.780816,0.991065551518197
1940.899818,0.9915263058575561
1941.01882,0.9913179089313491
1941.137823,0.9917371267596492
1941.256825,0.9917150112683111
1941.375828,0.9919745770494611
1941.49483,0.9914939826268566
1941.613832,0.9906773280930474
1941.732835,0.9911892442172904
1941.851837,0.9903287700736719
1941.970839,0.9911346311945366
1942.089842,0.9915689424053872
1942.208844,0.9908319848946121
1942.327847,0.9904599973293203
1942.446849,0.9900530019137052
1942.565851,0.990177756451317
1942.684854,0.9908508108811713
1942.803856,0.9903170842631315
1942.922858,0.9904953573823982
1943.041861,0.9901977582440148
1943.160863,0.9898409552717014
1943.279866,0.9899637031603669
1943.398868,0.9906693036391889
1943.51787,0.9901254764459807
1943.636873,0.9895242568404659
1943.755875,0.9896924902635645
1943.874877,0.9902433083885394
1943.99388,0.989664779261793
1944.112882,0.9896024323446481
1944.231885,0.989702387237952
1944.350887,0.9896054011563983
1944.469889,0.9892472288342813
1944.588892,0.9893590200872264
1944.707894,0.9888100781765489
1944.826897,0.9886795638603639
1944.945899,0.9887042811584253
1945.064901,0.9887517401029265
1945.183904,0.9891483090574692
1945.302906,0.9877338501139548
1945.421908,0.9879956342691036
1945.540911,0.988603438464812
1945.659913,0.9880055142748462
1945.778916,0.9881645959683771
1945.897918,0.987913634034516
1946.01692,0.9872667624777853
1946.135923,0.9868324606557026
1946.254925,0.9880954268676062
1946.373927,0.9875412607912518
1946.49293,0.9886914280863155
1946.611932,0.9875876763212654
1946.730935,0.9882940540097656
1946.849937,0.9870782125332449
1946.968939,0.9871690279062411
1947.087942,0.9873970902918788
1947.206944,0.9877447152460642
1947.325947,0.9878020061009671
1947.444949,0.9869360835041758
1947.563951,0.9869765487131307
1947.682954,0.9866420203688749
1947.801956,0.985964430079796
1947.920958,0.9865571728036208
1948.039961,0.9864664137187048
1948.158963,0.9865039001546638
1948.277966,0.9870466265358225
1948.396968,0.9865058731644372
1948.51597,0.9859111894380819
1948.634973,0.986168545842075
1948.753975,0.9858687961683978
1948.872977,0.9850764762115818
1948.99198,0.9854439782720822
1949.110982,0.9863727038606902
1949.229985,0.9858441497565751
1949.348987,0.9863352224100956
1949.467989,0.9862267315027398
1949.586992,0.9860452824779655
1949.705994,0.9859940094563868
1949.824996,0.9869222664957261
1949.943999,0.9865226439068319
1950.063001,0.9860926137874668
1950.182004,0.9854528473077973
1950.301006,0.9856903700643409
1950.420008,0.9857909156098231
1950.539011,0.9863085917186065
1950.658013,0.9857071269430651
1950.777016,0.9845988299591982
1950.896018,0.9849159218314968
1951.01502,0.9847366834449114
1951.134023,0.9837642440658245
1951.253025,0.9841184629492616
1951.372027,0.9842227850353071
1951.49103,0.9845377867241006
1951.610032,0.9837927736425792
1951.729035,0.9841253518026133
1951.848037,0.9849760035352019
1951.967039,0.9842316430802336
1952.086042,0.9837878546910085
1952.205044,0.984797739011988
1952.324046,0.9848863747970495
1952.443049,0.9843970078865258
1952.562051,0.9836422648624272
1952.681054,0.9832252889472665
1952.800056,0.9818369726904085
1952.919058,0.9803202254783242
1953.038061,0.9820225574154511
1953.157063,0.9840377685438156
1953.276066,0.9846539690375558
1953.395068,0.9848174351637291
1953.51407,0.9844255558136975
1953.633073,0.9838852545098343
1953.752075,0.9824635845469123
1953.871077,0.9802114159723354
1953.99008,0.9776339140844005
1954.109082,0.978850847449137
1954.228085,0.9816288453144795
1954.347087,0.9836176741131913
1954.466089,0.9848519043771675
1954.585092,0.9840830353222966
1954.704094,0.9844511512108874
1954.823096,0.9848400862252241
1954.942099,0.9846490457800188
1955.061101,0.9845348331151709
1955.180104,0.9848735713573997
1955.299106,0.9845043130084085
1955.418108,0.9836914482052437
1955.537111,0.9845121890744167
1955.656113,0.9842552649231285
1955.775116,0.983812449694812
1955.894118,0.9836757092679842
1956.01312,0.9835360372342172
1956.132123,0.9834160531568522
1956.251125,0.9829863942289361
1956.370127,0.9828881005042813
1956.48913,0.9829293826714219
1956.608132,0.9826915425406321
1956.727135,0.9831132076530816
1956.846137,0.9832842842344443
1956.965139,0.9825274467554072
1957.084142,0.98274559206182
1957.203144,0.9823407842740209
1957.322146,0.9826178434386924
1957.441149,0.9819400709851067
1957.560151,0.9824400057038305
1957.679154,0.9824547424144411
1957.798156,0.9820785342965497
1957.917158,0.9822415728650697
1958.036161,0.9825412022359499
1958.155163,0.9826001564766936
1958.274165,0.9827603333562603
1958.393168,0.982686629095203
1958.51217,0.9830050711478566
1958.631173,0.9826512530133288
1958.750175,0.9829834452741768
1958.869177,0.9830139182333087
1958.98818,0.9830797823722544
1959.107182,0.9835970183589211
1959.226185,0.98279276498238
1959.345187,0.9826542009715098
1959.464189,0.9830414430083644
1959.583192,0.9831368026532041
1959.702194,0.9829618198762611
1959.821196,0.9834288376486423
1959.940199,0.9832990336093278
1960.059201,0.9835458726437666
1960.178204,0.9829598539545872
1960.297206,0.9834219536708727
1960.416208,0.9833855677317309
1960.535211,0.9830463582278675
1960.654213,0.9831810448047645
1960.773215,0.9835084986107172
1960.892218,0.9839885678854152
1961.01122,0.9829549391676045
1961.130223,0.9838577061083875
1961.249225,0.9826994041044186
1961.368227,0.9832508531371121
1961.48723,0.982803575762254
1961.606232,0.9828114382223099
1961.725235,0.9828517343173413
1961.844237,0.9828134038471519
1961.963239,0.9821895154412418
1962.082242,0.9824881464435484
1962.201244,0.9824046385002386
1962.320246,0.982195408596014
1962.439249,0.9822121060598881
1962.558251,0.9828369916518968
1962.677254,0.9832597024346121
1962.796256,0.9843970078865258
1962.915258,0.9843487736148887
1963.034261,0.9852025740706277
1963.153263,0.9844432756331801
1963.272265,0.9852252339904194
1963.391268,0.984469855960455
1963.51027,0.9846342761551045
1963.629273,0.9847278208546422
1963.748275,0.9839246107071334
1963.867277,0.9844048830940898
1963.98628,0.9848519043771675
1964.105282,0.9849375902201285
1964.224284,0.9843704295261224
1964.343287,0.9850715508415142
1964.462289,0.9848784957375675
1964.581292,0.9847307750425359
1964.700294,0.9856450293501624
1964.819296,0.9849602440452215
1964.938299,0.984686463154684
1965.057301,0.9850124483215571
1965.176304,0.9849710786674963
1965.295306,0.9843842108086045
1965.414308,0.984785921510025
1965.533311,0.9845200652034338
1965.652313,0.9844216181193497
1965.771315,0.9842149112845219
1965.890318,0.9846707082973127
1966.00932,0.9843271181800799
1966.128323,0.9845230187680597
1966.247325,0.9843970078865258
1966.366327,0.9847268361273136
1966.48533,0.9840131679071114
1966.604332,0.9842158954999253
1966.723334,0.9835507903854241
1966.842337,0.9837416177484146
1966.961339,0.9839826639717196
1967.080342,0.9832931338328255
1967.199344,0.9838734479576197
1967.318346,0.983154499274921
1967.437349,0.9835586588232209
1967.556351,0.9830266974973109
1967.675354,0.9823614136470984
1967.794356,0.9832882173794474
1967.913358,0.9832459368951371
1968.032361,0.9835763630384172
1968.151363,0.9834691590575692
1968.270365,0.9837426014905243
1968.389368,0.9837239105586604
1968.50837,0.9830345617423477
1968.627373,0.9835763630384172
1968.746375,0.9837878546910085
1968.865377,0.9840515451690114
1968.98438,0.983552757488972
1969.103382,0.9847238819512365
1969.222384,0.9850380589781504
1969.341387,0.984888344571769
1969.460389,0.9850321487675273
1969.579392,0.9846963100685501
1969.698394,0.9837809682001284
1969.817396,0.9848676621336994
1969.936399,0.9846342761551045
1970.055401,0.9846598769790939
1970.174403,0.9849543343014865
1970.293406,0.9850646553647925
1970.412408,0.9856785418508696
1970.531411,0.9860324639726138
1970.650413,0.9855109907410028
1970.769415,0.9853286880712326
1970.888418,0.985793872987006
1971.00742,0.9857357128642403
1971.126423,0.9856686851147348
1971.245425,0.9857958445767236
1971.364427,0.9857781004112192
1971.48343,0.9856125036008717
1971.602432,0.985378941115766
1971.721434,0.9860304919096579
1971.840437,0.9861764352219993
1971.959439,0.985387809566144
1972.078442,0.9856391154977279
1972.197444,0.9857012127180461
1972.316446,0.9859969674428521
1972.435449,0.9859190767591467
1972.554451,0.9859279500707673
1972.673453,0.9862296901873724
1972.792456,0.9857297984677064
1972.911458,0.986577890721787
1973.030461,0.9861793937557427
1973.149463,0.9865877565500233
1973.268465,0.9866597800850785
1973.387468,0.9864230101513867
1973.50647,0.9869558224232344
1973.625473,0.987037743156159
1973.744475,0.9874731227950452
1973.863477,0.9876686618310843
1973.98248,0.9866913537032165
1974.101482,0.9867061541845253
1974.220484,0.9869272011193951
1974.339487,0.9855080342124654
1974.458489,0.9869844445571037
1974.577492,0.9854124445693194
1974.696494,0.9871265805506658
1974.815496,0.9862612500424133
1974.934499,0.9864466845877223
1975.053501,0.98282618050445
1975.172503,0.9881240820504834
1975.291506,0.9861399473689254
1975.410508,0.9865147517572492
1975.529511,0.9866499135366105
1975.648513,0.9866143947790647
1975.767515,0.986437806607512
1975.886518,0.986709114307428
1976.00552,0.9867910145627291
1976.124522,0.9869005544446966
1976.243525,0.986804829733639
1976.362527,0.9878395432904011
1976.48153,0.988092462585772
1976.600532,0.9872016050216814
1976.719534,0.9880470113778789
1976.838537,0.9877032308392025
1976.957539,0.9875481736042722
1977.076542,0.9872983555196706
1977.195544,0.9871315161959077
1977.314546,0.9871700150757626
1977.433549,0.9868354211575254
1977.552551,0.9862642088306016
1977.671553,0.9868206187372265
1977.790556,0.9866143947790647
1977.909558,0.9869913534723967
1978.028561,0.9871206578089508
1978.147563,0.9866854335728547
1978.266565,0.9868235792035234
1978.385568,0.9859930234628703
1978.50457,0.9857100840688816
1978.623572,0.9853543069501665
1978.742575,0.985736698600446
1978.861577,0.9860728921324082
1978.98058,0.9867318088780437
1979.099582,0.9866420203688749
1979.218584,0.9861034608658773
1979.337587,0.9857445845255784
1979.456589,0.985037073940584
1979.575592,0.9861024747629095
1979.694594,0.9867209548878431
1979.813596,0.98717297659025
1979.932599,0.9869933274570777
1980.051601,0.9867140478653335
1980.170603,0.986661753406612
1980.289606,0.9872638006819405
1980.408608,0.98671108772763
1980.527611,0.9868739084894486
1980.646613,0.9869054889598051
1980.765615,0.9865650652925732
1980.884618,0.9861754490460571
1981.00362,0.9868847641621481
1981.122622,0.9865709847007231
1981.241625,0.9866844468879145
1981.360627,0.9873951154996731
1981.47963,0.9866025554773633
1981.598632,0.9866943137817177
1981.717634,0.9861882694102269
1981.836637,0.9863233864584425
1981.955639,0.9862494149784233
1982.074641,0.9864407659253709
1982.193644,0.9862444837436766
1982.312646,0.9867051674788645
1982.431649,0.9858776690274912
1982.550651,0.9869479268082376
1982.669653,0.9862129244251485
1982.788656,0.9865986090750342
1982.907658,0.9865966358797892
1983.026661,0.9869133842352978
1983.145663,0.9866775401209599
1983.264665,0.986665700061519
1983.383668,0.9870397172336194
1983.50267,0.987179886825272
1983.621672,0.9867574642385928
1983.740675,0.9867377292866581
1983.859677,0.9866518868384109
1983.97868,0.987076238378794
1984.097682,0.9872233236958965
1984.216684,0.9870999284927954
1984.335687,0.9872292470536087
1984.454689,0.9877931159229182
1984.573691,0.9882495817779678
1984.692694,0.9889396207816453
1984.811696,0.9887378976754623
1984.930699,0.9892561320994054
1985.049701,0.9890632459606558
1985.168703,0.9889524770802813
1985.287706,0.9889989589390192
1985.406708,0.9893234038036002
1985.525711,0.9903569948458201
1985.644713,0.9898290772515063
1985.763715,0.9899874625743545
1985.882718,0.9902567757891115
1986.00172,0.9901897376746563
1986.120722,0.990342040568103
1986.239725,0.9902881674264589
1986.358727,0.9908633947663771
1986.47773,0.9903312458986919
1986.596732,0.9912360294537403
1986.715734,0.9912987766803335
1986.834737,0.9914381630869695
1986.953739,0.9910874543089105
1987.072741,0.9910699122162172
1987.191744,0.9909164073760717
1987.310746,0.9909616932906641
1987.429749,0.99053378934784
1987.548751,0.9900181526613882
1987.667753,0.9902914353828035
1987.786756,0.9891760055978726
1987.905758,0.9892205195196802
1988.02476,0.9901647852076694
1988.143763,0.9909060028084183
1988.262765,0.9909060028084183
1988.381768,0.9896400379515791
1988.50077,0.9904758448160572
1988.619772,0.988851609071975
1988.738775,0.9881468091657315
1988.857777,0.9886568244918988
1988.97678,0.9867910145627291
1989.095782,0.9846096606058963
1989.214784,0.9864674001856117
1989.333787,0.9894074998669556
1989.452789,0.9907421205089936
1989.571791,0.9915484171407166
1989.690794,0.9925723225575466
1989.809796,0.9928222837371584
1989.928799,0.993209460620816
1990.047801,0.9930314934318092
1990.166803,0.9936685287720963
1990.285806,0.9936748882710308
1990.404808,0.9933126604449125
1990.52381,0.9931241475923958
1990.642813,0.9929460963954992
1990.761815,0.9934998181798455
1990.880818,0.9934844190520072
1990.99982,0.9932765045221141
1991.118822,0.9933652080745227
1991.237825,0.9927597379034974
1991.356827,0.9926633456128684
1991.47583,0.9928638838623636
1991.594832,0.9925364913434596
1991.713834,0.9925117774925138
1991.832837,0.9928718268052061
1991.951839,0.9918331315600769
1992.070841,0.9933066012561644
1992.189844,0.9920337996994895
1992.308846,0.9917767970381198
1992.427849,0.9920473906556432
1992.546851,0.9920738786745872
1992.665853,0.9923258974447994
1992.784856,0.9916949788274119
1992.903858,0.9920554262720517
1993.02286,0.9915932361420732
1993.141863,0.9914002908725035
1993.260865,0.9919672364647512
1993.379868,0.9916648317582932
1993.49887,0.9921480885761277
1993.617872,0.9922010706986678
1993.736875,0.9926367425916881
1993.855877,0.9920727873939208
1993.974879,0.9916093992435512
1994.093882,0.9920199113235125
1994.212884,0.9928366797646435
1994.331887,0.991595913447425
1994.450889,0.9920826089631327
1994.569891,0.9914667169172396
1994.688894,0.9915581343628188
1994.807896,0.9918617959517775
1994.926899,0.9924927214493245
1995.045901,0.9925975342147263
1995.164903,0.9922229985846325
1995.283906,0.9922572308685871
1995.402908,0.993016697372788
1995.52191,0.9927498103557562
1995.640913,0.9929255426240361
1995.759915,0.9929632745115572
1995.878918,0.9929470893420921
1995.99792,0.993444183747806
1996.116922,0.9932548513303362
1996.235925,0.9929140247545455
1996.354927,0.993193172119228
1996.473929,0.9932368735802263
1996.592932,0.9938383612354341
1996.711934,0.9934936585000678
1996.830937,0.9934384217882499
1996.949939,0.9939842674161151
1997.068941,0.9938236525365325
1997.187944,0.9940844660801984
1997.306946,0.9939000805140306
1997.425949,0.9933973936286674
1997.544951,0.9936683300384104
1997.663953,0.9948394615668693
1997.782956,0.9938543621618571
1997.901958,0.9940811856068732
1998.02096,0.9944246005527287
1998.139963,0.9940268108531836
1998.258965,0.9954472951234652
1998.377968,0.9948892047835177
1998.49697,0.9950885010500906
1998.615972,0.9950892971212099
1998.734975,0.9950880035059645
1998.853977,0.9953985194010191
1998.972979,0.9953555191137938
1999.091982,0.9956833436595871
1999.210984,0.9954516751011996
1999.329987,0.995800841226359
1999.448989,0.9962312197464358
1999.567991,0.9963823594861307
1999.686994,0.9959235314475605
1999.805996,0.9969203518748636
1999.924998,0.9962643947984149
2000.044001,0.9967781014904573
2000.163003,0.9956116570395929
2000.282006,0.996971993686602
2000.401008,0.9960760190128504
2000.52001,0.9967531823494107
2000.639013,0.9958729398172013
2000.758015,0.9954627246761183
2000.877018,0.9962118930482423
2000.99602,0.9962745567470678
2001.115022,0.9967202900371193
2001.234025,0.9968177740483753
2001.353027,0.9972615563960391
2001.472029,0.9963295526204723
2001.591032,0.9960710386452063
2001.710034,0.9969090867385355
2001.829037,0.9964762231253024
2001.948039,0.9971336159459089
2002.067041,0.9969925315212109
2002.186044,0.9964483221816699
2002.305046,0.9966687609301632
2002.424048,0.9967282638313347
2002.543051,0.9969066941595984
2002.662053,0.9976614387050513
2002.781056,0.9972602599568585
2002.900058,0.9974489594484514
2003.01906,0.9974858657427131
2003.138063,0.9974119547784966
2003.257065,0.9976055712287878
2003.376068,0.9970236381734557
2003.49507,0.9968474796606533
2003.614072,0.9964440374630966
2003.733075,0.9969520544461214
2003.852077,0.9971058960166944
2003.971079,0.997177590508004
2004.090082,0.9962897002354205
2004.209084,0.9964136463834203
2004.328087,0.9978600928728637
2004.447089,0.9966444425090825
2004.566091,0.9975685607486439
2004.685094,0.9968922391173325
2004.804096,0.99710230644193
2004.923098,0.9966711529380599
2005.042101,0.9968583453573996
2005.161103,0.9966546083342417
2005.280106,0.9969505590191613
2005.399108,0.9969480666458792
2005.51811,0.9967618541398193
2005.637113,0.9967167018505338
2005.756115,0.9967126153204336
2005.875118,0.9958935546004177
2005.99412,0.9961984442784656
2006.113122,0.9974746939635789
2006.232125,0.9966359710673248
2006.351127,0.9964147424390342
2006.470129,0.9957785355373402
2006.589132,0.995983886242298
2006.708134,0.9961048060257702
2006.827137,0.9958187658028218
2006.946139,0.9964079668418226
2007.065141,0.9966138459943563
2007.184144,0.997458235766909
2007.303146,0.9954164367356239
2007.422148,0.995381796846363
2007.541151,0.9955553070145252
2007.660153,0.9957378090280995
2007.779156,0.9959640663601703
2007.898158,0.9961168589668433
2008.01716,0.9969122768527172
2008.136163,0.9957569273775684
2008.255165,0.9951785606345703
2008.374167,0.9950183497836278
2008.49317,0.9952263303519449
2008.612172,0.9956303747146908
2008.731175,0.9955069242023161
2008.850177,0.9950093946587778
2008.969179,0.995356912612496
2009.088182,0.9953472576972701
2009.207184,0.994890995585698
2009.326187,0.9950364592823898
2009.445189,0.9950875059620871
2009.564191,0.9949256183947778
2009.683194,0.9948444357766126
2009.802196,0.9952690264773423
2009.921198,0.9942327945475661
2010.040201,0.9948275235649586
2010.159203,0.9939864541839089
2010.278206,0.9944713396073139
2010.397208,0.9948256333944595
2010.51621,0.9947639561172045
2010.635213,0.9946887548047674
2010.754215,0.9945632330045032
2010.873217,0.9945344905424
2010.99222,0.9945168874377053
2011.111222,0.9937296412658057
2011.230225,0.9941116049565664
2011.349227,0.9940400314976849
2011.468229,0.9945463255732557
2011.587232,0.9937061895230035
2011.706234,0.993709766871725
2011.825237,0.9933925259933644
2011.944239,0.9934519326426599
2012.063241,0.9937463360640149
2012.182244,0.9937991053954732
2012.301246,0.994548115758253
2012.420248,0.9940788992227756
2012.539251,0.9934284874537038
2012.658253,0.9935778109767498
2012.777256,0.9932798816679707
2012.896258,0.9936771737259021
2013.01526,0.9936629642439159
2013.134263,0.9932487924942226
2013.253265,0.9931528492949988
2013.372267,0.993380108664398
2013.49127,0.993296171591607
2013.610272,0.9930093490764161
2013.729275,0.9928132490954841
2013.848277,0.9930362599944174
2013.967279,0.9926590771696594
2014.086282,0.9926022986943253
2014.205284,0.9924193789472483
2014.324286,0.992846707465749
2014.443289,0.9926137136863963
2014.562291,0.9929367627460614
2014.681294,0.9925156482959941
2014.800296,0.992142830205193
2014.919298,0.9922669550370979
2015.038301,0.9920731842231151
2015.157303,0.9925393697034581
2015.276306,0.9920201097275146
2015.395308,0.9923140888368811
2015.51431,0.9923068449704727
2015.633313,0.9918218247268262
2015.752315,0.9916830785590677
2015.871317,0.9922216094734068
2015.99032,0.991508458544677
2016.109322,0.9918068483303449
2016.228325,0.9909216592469483
2016.347327,0.9919608878947532
2016.466329,0.9912644783360252
2016.585332,0.9911995526390339
2016.704334,0.9917089618251932
2016.823336,0.9920034439296643
2016.942339,0.9914572980281687
2017.061341,0.9921929346832458
2017.180344,0.9912189803406565
2017.299346,0.9924407161932702
2017.418348,0.991619910358892
2017.537351,0.9919435287311081
2017.656353,0.9918375948192113
2017.775356,0.9918600106021516
2017.894358,0.9911587160587045
2018.01336,0.9912075813879266
2018.132363,0.9915512926352957
2018.251365,0.991991738358089
2018.370367,0.9917440689438342
2018.48937,0.9913738208381138
2018.608372,0.9918942303628048
2018.727375,0.9914280504692805
2018.846377,0.9916846652532627
2018.965379,0.9917109452451003
2019.084382,0.9916119774313409
2019.203384,0.9914518450280253
2019.322386,0.9919354940210661
2019.441389,0.9915873857592385
2019.560391,0.9912180882439756
2019.679394,0.9915006256587944
2019.798396,0.9910758586535298
2019.917398,0.9912865837803668
2020.036401,0.9904584125945924
2020.155403,0.9911313604556503
2020.274405,0.9909028319142827
2020.393408,0.9914653288648075
2020.51241,0.9903313449318214
2020.631413,0.9906585054026298
2020.750415,0.9912529797347684
2020.869417,0.9902660842465536
2020.98842,0.9902309304245469
2021.107422,0.9902302372631382
2021.226425,0.9898449146434412
2021.345427,0.9904078014628342
2021.464429,0.9898934182325869
2021.583432,0.9898171993738467
2021.702434,0.9901208228671773
2021.821436,0.9901812220795295
2021.940439,0.9902506362161343
2022.059441,0.9895331625988533
2022.178444,0.9893135106190282
2022.297446,0.9900240927881245
2022.416448,0.9896331104955596
2022.535451,0.9895331625988533
2022.654453,0.9898558029973881
2022.773455,0.9898191790102251
2022.892458,0.9887774479823702
2023.01146,0.9892709710526788
2023.130463,0.9889139086857638
2023.249465,0.9884146332395383
2023.368467,0.9886686884449764
2023.48747,0.9888466648262902
2023.606472,0.9882693469672547
2023.725475,0.9882090643757274
2023.844477,0.9878632517239402
2023.963479,0.9877852136096
2024.082482,0.9877042185429272
2024.201484,0.9882505700280438
2024.320486,0.9880568918973951
2024.439489,0.9884541706156101
2024.558491,0.9880628202565316
2024.677494,0.9876953292449622
2024.796496,0.9874671979740829
2024.915498,0.9879966222652319
2025.034501,0.9874573233514763
2025.153503,0.987949199565517
2025.272505,0.9871482975743243
2025.391508,0.9870308339161392
2025.51051,0.9872973682218087
2025.629513,0.9874425116027145
2025.748515,0.9876953292449622
2025.867517,0.9874859600290833
2025.98652,0.9875471860565923
2026.105522,0.9872233236958965
2026.224524,0.987448436275558
2026.343527,0.9874198006861241
2026.462529,0.9872144387259656
2026.581532,0.9879551272784975
2026.700534,0.9863766493593967
2026.819536,0.9879738986042429
2026.938539,0.9874820100931431
2027.057541,0.9872410938756542
2027.176544,0.9871088124321294
2027.295546,0.9870466265358225
2027.414548,0.987037743156159
2027.533551,0.9875758253402556
2027.652553,0.9876587851938492
2027.771555,0.9874326372269704
2027.890558,0.9880885102238264
2028.00956,0.987771384713412
2028.128563,0.9881725013167663
2028.247565,0.988011442325716
2028.366567,0.9878948638537867
2028.48557,0.9879314166399716
2028.604572,0.98845713598257
2028.723574,0.9874395492796231
2028.842577,0.9871571819489822
2028.961579,0.9878128719827965
2029.080582,0.9874701603801204
2029.199584,0.9875778004938814
2029.318586,0.9879679707786347
2029.437589,0.9878148476105161
2029.556591,0.987646933359538
