nu,[0]Perfluorotributylamine-HITRAN(x-sec)-X=0.01-T=298.2K-P=0.0atm-L=15cm
1826.874624,1.0
1826.934889,0.9999994853601324
1826.995154,0.9999994348401597
1827.055419,1.0
1827.115684,1.0
1827.175949,1.0
1827.236214,0.999998958800542
1827.296479,0.9999981034017985
1827.356744,0.9999979769020465
1827.417009,0.9999995174201164
1827.477274,0.9999993522702098
1827.537539,0.9999989552005458
1827.597804,0.9999987317008043
1827.658069,1.0
1827.718334,0.9999999294460025
1827.778599,1.0
1827.838864,0.9999985289010821
1827.899129,0.9999984111012623
1827.959394,1.0
1828.01966,1.0
1828.079925,0.9999997539700303
1828.14019,0.9999992169903066
1828.200455,0.9999990916704126
1828.26072,1.0
1828.320985,0.9999997214300388
1828.38125,1.0
1828.441515,0.9999987033008407
1828.50178,1.0
1828.562045,1.0
1828.62231,0.9999999324820023
1828.682575,1.0
1828.74284,0.9999979543020925
1828.803105,0.999999833080014
1828.86337,1.0
1828.923635,0.9999994394601571
1828.9839,0.9999997020000444
1829.044165,1.0
1829.10443,1.0
1829.164695,1.0
1829.22496,1.0
1829.285225,0.9999977671024929
1829.345491,0.9999993250702278
1829.405756,0.9999973260035752
1829.466021,0.9999995676900935
1829.526286,0.9999993549402081
1829.586551,0.9999996769800522
1829.646816,0.9999998752100078
1829.707081,0.9999995579800977
1829.767346,1.0
1829.827611,0.9999986059009718
1829.887876,0.9999997993700201
1829.948141,1.0
1830.008406,1.0
1830.068671,1.0
1830.128936,1.0
1830.189201,1.0
1830.249466,1.0
1830.309731,1.0
1830.369996,0.9999985144011035
1830.430261,0.9999985246010884
1830.490526,1.0
1830.550791,0.9999985394010666
1830.611056,0.9999971439040787
1830.671322,0.9999993253102276
1830.731587,0.9999998359400134
1830.791852,0.9999998603500098
1830.852117,0.9999997437700329
1830.912382,1.0
1830.972647,0.9999998801200072
1831.032912,0.9999994338701602
1831.093177,0.9999984128012596
1831.153442,0.9999997770000248
1831.213707,1.0
1831.273972,0.999999015160485
1831.334237,1.0
1831.394502,1.0
1831.454767,0.9999983978012835
1831.515032,1.0
1831.575297,0.9999984823011517
1831.635562,0.9999986807008703
1831.695827,0.9999977836024562
1831.756092,0.9999991591903534
1831.816357,0.9999980199019604
1831.876622,0.9999986375009282
1831.936887,1.0
1831.997153,1.0
1832.057418,0.9999991606403522
1832.117683,0.9999975616029729
1832.177948,0.9999986759008767
1832.238213,0.999998809200709
1832.298478,0.999999790180022
1832.358743,0.9999996425000639
1832.419008,0.9999983067014336
1832.479273,0.9999992310702956
1832.539538,0.999998801700718
1832.599803,0.9999983871013007
1832.660068,0.999999727990037
1832.720333,0.9999997408600336
1832.780598,0.9999989765005238
1832.840863,0.9999983269013997
1832.901128,0.9999998185300165
1832.961393,0.9999989931005069
1833.021658,0.9999997561600297
1833.081923,0.9999984996011256
1833.142188,0.9999998199800162
1833.202453,0.9999975543029908
1833.262718,1.0
1833.322984,0.9999997782400246
1833.383249,0.9999995817800874
1833.443514,0.9999991237303839
1833.503779,0.9999994737001385
1833.564044,0.9999987912007307
1833.624309,0.9999998813600071
1833.684574,1.0
1833.744839,0.99999971730004
1833.805104,0.9999983223014073
1833.865369,0.9999985421010628
1833.925634,0.9999984971011293
1833.985899,0.9999983893012971
1834.046164,0.9999989049005996
1834.106429,1.0
1834.166694,0.9999986212009505
1834.226959,0.9999989639005368
1834.287224,0.9999996405500646
1834.347489,1.0
1834.407754,0.999998504701118
1834.468019,0.9999993947701832
1834.528284,0.9999989882005119
1834.58855,0.9999982591015154
1834.648815,0.9999998569500103
1834.70908,0.9999995006601247
1834.769345,0.9999987261008114
1834.82961,1.0
1834.889875,0.9999994948301276
1834.95014,0.9999990447904562
1835.010405,0.9999995312601099
1835.07067,0.9999997270100373
1835.130935,0.9999986409009236
1835.1912,0.9999987567007729
1835.251465,1.0
1835.31173,1.0
1835.371995,0.9999997638300279
1835.43226,0.9999992485602823
1835.492525,0.999999202420318
1835.55279,0.9999985493010523
1835.613055,1.0
1835.67332,0.9999989173005861
1835.733585,0.9999998806300071
1835.79385,1.0
1835.854115,1.0
1835.914381,0.9999981848016475
1835.974646,0.9999977848024536
1836.034911,1.0
1836.095176,0.9999998530400108
1836.155441,0.9999987424007908
1836.215706,0.9999996922800474
1836.275971,0.9999995451101035
1836.336236,0.9999992488002821
1836.396501,1.0
1836.456766,0.99999975543003
1836.517031,0.9999988891006171
1836.577296,0.9999991176503893
1836.637561,1.0
1836.697826,1.0
1836.758091,0.9999988714006369
1836.818356,1.0
1836.878621,0.9999987325008033
1836.938886,0.9999991941603247
1836.999151,1.0
1837.059416,0.9999999485360013
1837.119681,1.0
1837.179946,1.0
1837.240212,0.9999972483037859
1837.300477,0.999999759490029
1837.360742,1.0
1837.421007,0.9999987776007472
1837.481272,0.9999985333010756
1837.541537,0.9999995676900935
1837.601802,0.9999987752007501
1837.662067,0.9999993741201959
1837.722332,0.9999998964200054
1837.782597,0.9999979424021168
1837.842862,1.0
1837.903127,0.9999980476019059
1837.963392,1.0
1838.023657,0.9999997328400357
1838.083922,0.999999820910016
1838.144187,0.9999985396010664
1838.204452,0.9999988231006925
1838.264717,0.9999991606403522
1838.324982,0.9999996167500734
1838.385247,0.9999982249015755
1838.445512,0.9999995820200873
1838.505777,0.9999988027007167
1838.566043,0.99999999961189
1838.626308,1.0
1838.686573,0.9999996660500557
1838.746838,0.9999995315001098
1838.807103,0.9999985841010024
1838.867368,0.9999986856008638
1838.927633,0.9999985401010657
1838.987898,0.9999992135903092
1839.048163,0.999999605090078
1839.108428,1.0
1839.168693,0.9999996126200751
1839.228958,0.9999984235012427
1839.289223,1.0
1839.349488,0.9999997738900256
1839.409753,1.0
1839.470018,0.999998100001805
1839.530283,1.0
1839.590548,0.9999987482007835
1839.650813,0.9999988580006521
1839.711078,0.9999998946200056
1839.771343,0.9999998486700115
1839.831608,1.0
1839.891874,1.0
1839.952139,0.9999995385501065
1840.012404,1.0
1840.072669,0.9999988906006154
1840.132934,0.9999990197804804
1840.193199,0.9999988464006654
1840.253464,0.9999982521015276
1840.313729,0.9999993515402102
1840.373994,0.9999989008006042
1840.434259,0.9999997309000362
1840.494524,0.9999984022012764
1840.554789,1.0
1840.615054,1.0
1840.675319,0.9999994428601552
1840.735584,0.9999987708007555
1840.795849,1.0
1840.856114,0.9999985158011014
1840.916379,0.9999984051012718
1840.976644,0.9999987815007424
1841.036909,0.999999041880459
1841.097174,1.0
1841.157439,0.9999992864502546
1841.217705,1.0
1841.27797,0.9999999663380006
1841.338235,0.999999486090132
1841.3985,0.9999991336803753
1841.458765,0.9999980179019644
1841.51903,0.9999988427006696
1841.579295,0.9999980544018927
1841.63956,0.9999980825018384
1841.699825,0.999999250260281
1841.76009,0.9999985469010557
1841.820355,0.9999976354027956
1841.88062,0.9999997861000228
1841.940885,0.9999999687670005
1842.00115,0.9999991851703319
1842.061415,0.999999423670166
1842.12168,1.0
1842.181945,0.999998361101343
1842.24221,0.9999981338017413
1842.302475,0.9999998964900053
1842.36274,0.9999989462005553
1842.423005,1.0
1842.48327,0.9999988750006328
1842.543536,0.9999996325400675
1842.603801,0.9999976250028203
1842.664066,0.9999986484009135
1842.724331,0.9999994588901464
1842.784596,0.9999984451012088
1842.844861,0.9999984039012738
1842.905126,0.9999992874202539
1842.965391,0.9999984663011762
1843.025656,0.9999995055201223
1843.085921,1.0
1843.146186,0.9999986713008827
1843.206451,1.0
1843.266716,0.9999990666504356
1843.326981,0.9999961189075315
1843.387246,0.999998742200791
1843.447511,0.9999979286021453
1843.507776,0.9999988053007136
1843.568041,0.9999980007019986
1843.628306,0.9999998698700084
1843.688571,0.9999996621700571
1843.748836,0.9999989804005198
1843.809101,1.0
1843.869367,0.9999994329001608
1843.929632,1.0
1843.989897,1.0
1844.050162,1.0
1844.110427,1.0
1844.170692,0.9999988979006074
1844.230957,1.0
1844.291222,1.0
1844.351487,0.9999997715100261
1844.411752,0.9999994302301624
1844.472017,1.0
1844.532282,0.9999998546900105
1844.592547,0.9999986652008909
1844.652812,1.0
1844.713077,0.9999992743102634
1844.773342,1.0
1844.833607,0.9999977768024713
1844.893872,1.0
1844.954137,0.999999541700105
1845.014402,0.9999989083005959
1845.074667,0.9999995856600858
1845.134933,0.9999991210503862
1845.195198,0.9999988544006562
1845.255463,1.0
1845.315728,0.9999985258010866
1845.375993,0.9999987497007816
1845.436258,0.9999983825013081
1845.496523,0.9999978215023729
1845.556788,0.9999987857007373
1845.617053,0.9999987633007648
1845.677318,0.9999991108503953
1845.737583,0.9999986067009706
1845.797848,0.9999982465015373
1845.858113,1.0
1845.918378,0.9999985506010504
1845.978643,0.9999980536018942
1846.038908,0.9999990341104664
1846.099173,0.9999981411017278
1846.159438,0.9999988180006986
1846.219703,0.9999982907014608
1846.279968,0.9999984760011613
1846.340233,0.9999993257902273
1846.400498,0.9999988872006191
1846.460764,0.9999991744903407
1846.521029,0.999998525501087
1846.581294,1.0
1846.641559,0.9999988668006421
1846.701824,0.9999979645020717
1846.762089,0.9999993355102208
1846.822354,0.9999978113023952
1846.882619,1.0
1846.942884,0.999997997502005
1847.003149,0.9999980495019022
1847.063414,0.999998478201158
1847.123679,0.9999991460703646
1847.183944,0.9999994219701671
1847.244209,0.9999986195009529
1847.304474,0.9999992424902869
1847.364739,0.9999981282017518
1847.425004,0.9999991540803578
1847.485269,0.9999979157021721
1847.545534,0.9999982159015915
1847.605799,0.9999990372604635
1847.666064,0.9999986691008856
1847.726329,1.0
1847.786595,0.9999993843301895
1847.84686,1.0
1847.907125,0.9999986475009146
1847.96739,1.0
1848.027655,0.9999985353010726
1848.08792,0.9999978273023603
1848.148185,0.9999991489803621
1848.20845,0.9999980014019972
1848.268715,0.9999987529007777
1848.32898,0.9999980524018965
1848.389245,0.9999982586015163
1848.44951,0.9999996323000676
1848.509775,0.9999981651016834
1848.57004,0.9999996048500781
1848.630305,0.9999988592006507
1848.69057,0.9999981437017229
1848.750835,0.9999989275005752
1848.8111,0.9999989724005279
1848.871365,0.9999985960009856
1848.93163,0.9999983672013331
1848.991895,0.9999982023016158
1849.05216,0.999999016130484
1849.112426,0.9999983150014196
1849.172691,0.9999994916701292
1849.232956,0.9999990822004212
1849.293221,0.9999991540803578
1849.353486,0.9999984500012012
1849.413751,0.9999981486017139
1849.474016,0.9999978181023803
1849.534281,0.9999982156015921
1849.594546,0.9999978156023858
1849.654811,0.9999984587011878
1849.715076,0.9999981248017582
1849.775341,0.9999994008401795
1849.835606,0.9999989430005586
1849.895871,0.9999988505006607
1849.956136,0.9999991451003655
1850.016401,0.999998345301369
1850.076666,0.9999985712010208
1850.136931,0.9999980354019298
1850.197196,0.9999979026021996
1850.257461,0.9999979774020454
1850.317726,0.9999984908011389
1850.377991,0.9999989591005417
1850.438257,0.9999990771004259
1850.498522,0.9999985705010217
1850.558787,0.999999140970369
1850.619052,0.9999983633013394
1850.679317,0.9999989212005819
1850.739582,0.9999982572015187
1850.799847,0.9999976716027107
1850.860112,0.999998233101561
1850.920377,0.9999979665020675
1850.980642,0.9999979706020592
1851.040907,0.9999982771014841
1851.101172,0.9999983150014196
1851.161437,0.9999989600005408
1851.221702,0.9999985892009952
1851.281967,0.9999989892005109
1851.342232,0.9999983223014073
1851.402497,0.9999984124012602
1851.462762,0.9999983359013846
1851.523027,0.9999986827008677
1851.583292,0.9999979434021148
1851.643557,0.9999988214006945
1851.703822,0.9999980485019042
1851.764088,0.9999990984704064
1851.824353,0.999998706200837
1851.884618,0.9999994460101534
1851.944883,0.9999995404901055
1852.005148,0.9999979303021418
1852.065413,0.9999986611008963
1852.125678,0.999998007501985
1852.185943,0.9999978746022586
1852.246208,0.9999981374017346
1852.306473,0.9999979803020396
1852.366738,0.9999984464012068
1852.427003,0.9999984369012216
1852.487268,0.9999990066604934
1852.547533,0.9999988073007112
1852.607798,0.9999981705016735
1852.668063,0.9999986953008512
1852.728328,0.9999976468027688
1852.788593,0.999998100501804
1852.848858,0.9999992116403108
1852.909123,0.9999983062014345
1852.969388,0.9999978190023784
1853.029653,0.9999980376019255
1853.089919,0.9999988947006109
1853.150184,0.9999988940006116
1853.210449,0.9999985039011191
1853.270714,1.0
1853.330979,0.9999987636007643
1853.391244,0.9999985663010278
1853.451509,0.9999978336023466
1853.511774,0.999997948202105
1853.572039,0.9999980109019783
1853.632304,0.9999980787018456
1853.692569,0.9999993090402387
1853.752834,0.9999988248006906
1853.813099,0.9999987823007414
1853.873364,0.9999988937006119
1853.933629,0.9999990931204112
1853.993894,0.9999987286008082
1854.054159,0.9999987356007993
1854.114424,0.9999979626020755
1854.174689,0.9999991502003611
1854.234954,0.9999979339021344
1854.295219,0.9999981430017242
1854.355484,0.9999983866013016
1854.41575,0.9999983123014242
1854.476015,0.9999989622005385
1854.53628,0.9999988845006221
1854.596545,0.9999984201012481
1854.65681,0.9999985593010378
1854.717075,0.9999989530005481
1854.77734,0.9999983150014196
1854.837605,0.9999977899024423
1854.89787,0.9999978015024167
1854.958135,0.999997941402119
1855.0184,0.9999982256015743
1855.078665,0.9999985100011101
1855.13893,0.9999992760102621
1855.199195,0.9999981782016595
1855.25946,0.99999901006049
1855.319725,0.9999982419015454
1855.37999,0.9999982892014634
1855.440255,0.9999985117011075
1855.50052,0.9999976624027321
1855.560785,0.9999983616013421
1855.62105,0.9999983584013474
1855.681316,0.9999986700008845
1855.741581,0.9999979720020564
1855.801846,0.9999987976007229
1855.862111,0.9999992143203087
1855.922376,0.9999991230003845
1855.982641,0.9999985996009806
1856.042906,0.9999983242014041
1856.103171,0.9999981280017521
1856.163436,0.9999984301012322
1856.223701,0.9999978921022217
1856.283966,0.9999991951303239
1856.344231,0.9999986419009222
1856.404496,0.9999982200015842
1856.464761,0.9999988575006526
1856.525026,0.9999987417007916
1856.585291,1.0
1856.645556,0.9999982183015872
1856.705821,0.9999978931022195
1856.766086,0.9999986975008482
1856.826351,0.9999983346013868
1856.886616,0.9999993554202078
1856.946881,1.0
1857.007147,0.9999982543015238
1857.067412,0.99999827950148
1857.127677,0.9999985938009887
1857.187942,0.9999989761005242
1857.248207,1.0
1857.308472,0.9999990064204936
1857.368737,0.9999982198015845
1857.429002,0.9999981724016701
1857.489267,0.9999977824024588
1857.549532,0.9999983924012922
1857.609797,0.999998279001481
1857.670062,0.9999989736005267
1857.730327,0.9999985761010137
1857.790592,0.999999011030489
1857.850857,0.9999994336301604
1857.911122,0.9999985969009844
1857.971387,0.9999984791011566
1858.031652,0.9999980485019042
1858.091917,0.9999981270017541
1858.152182,0.9999984349012248
1858.212447,0.9999979188021657
1858.272712,0.9999981389017318
1858.332978,0.9999989287005738
1858.393243,0.9999986737008796
1858.453508,0.9999990615504404
1858.513773,1.0
1858.574038,0.9999996466200625
1858.634303,0.9999982897014625
1858.694568,0.999999425610165
1858.754833,0.9999978538023031
1858.815098,0.9999981505017104
1858.875363,0.999997714402612
1858.935628,0.9999995992600803
1858.995893,0.9999984765011605
1859.056158,0.9999984774011591
1859.116423,0.9999980927018189
1859.176688,0.9999993313802236
1859.236953,0.999998324901403
1859.297218,0.9999985455010578
1859.357483,0.9999982970014502
1859.417748,0.999998056301889
1859.478013,0.9999983079014316
1859.538278,0.9999982428015439
1859.598543,0.9999979096021849
1859.658809,0.9999982800014792
1859.719074,0.9999981913016357
1859.779339,0.9999991878403298
1859.839604,0.9999986584009
1859.899869,0.9999987356007993
1859.960134,0.9999988396006733
1860.020399,0.9999986152009588
1860.080664,0.9999981139017787
1860.140929,0.9999981049017957
1860.201194,0.999998043001915
1860.261459,0.9999990637404383
1860.321724,0.9999982244015764
1860.381989,0.999999989935
1860.442254,0.9999986045009737
1860.502519,0.9999991812903352
1860.562784,0.9999985996009806
1860.623049,0.999998525501087
1860.683314,0.9999981853016465
1860.743579,0.999998321301409
1860.803844,0.999999063980438
1860.864109,0.9999997681100269
1860.924374,0.9999986176009555
1860.98464,1.0
1861.044905,0.9999981646016843
1861.10517,0.9999981304017477
1861.165435,0.9999986970008489
1861.2257,0.9999983711013266
1861.285965,1.0
1861.34623,0.9999990717504308
1861.406495,0.9999979553020903
1861.46676,1.0
1861.527025,0.9999992233003017
1861.58729,0.999997695202656
1861.647555,0.9999981685016772
1861.70782,0.999998612200963
1861.768085,0.9999985753010149
1861.82835,0.9999989489005524
1861.888615,0.9999991990203208
1861.94888,0.9999984702011702
1862.009145,0.9999990790404241
1862.06941,0.9999981848016475
1862.129675,0.9999985838010028
1862.18994,0.9999979745020513
1862.250205,0.9999983626013406
1862.310471,0.9999984532011963
1862.370736,0.9999985115011079
1862.431001,0.9999985506010504
1862.491266,0.999998769600757
1862.551531,0.9999997947500211
1862.611796,0.9999984804011546
1862.672061,0.9999986421009219
1862.732326,0.9999981794016573
1862.792591,1.0
1862.852856,0.9999981508017097
1862.913121,0.9999986071009701
1862.973386,0.9999981559017004
1863.033651,0.9999985593010378
1863.093916,0.9999984840011491
1863.154181,0.9999990649504371
1863.214446,0.9999985649010298
1863.274711,0.9999995062501219
1863.334976,0.9999980468019075
1863.395241,1.0
1863.455506,0.9999997158400403
1863.515771,0.9999988316006826
1863.576036,0.9999984808011539
1863.636302,0.9999981724016701
1863.696567,0.9999981858016457
1863.756832,0.9999985824010048
1863.817097,0.999998738300796
1863.877362,0.9999995069701215
1863.937627,0.9999988930006127
1863.997892,0.9999984451012088
1864.058157,0.9999982443015413
1864.118422,0.9999979691020623
1864.178687,0.9999983040014382
1864.238952,0.9999987237008144
1864.299217,0.9999980738018551
1864.359482,0.9999984240012418
1864.419747,0.9999987774007474
1864.480012,0.9999997126900413
1864.540277,0.9999989700005304
1864.600542,0.9999993250702278
1864.660807,1.0
1864.721072,0.9999982042016125
1864.781337,1.0
1864.841602,0.9999980087019826
1864.901867,0.9999985722010193
1864.962133,0.9999996084900766
1865.022398,0.9999985277010839
1865.082663,0.999998702300842
1865.142928,0.9999988087007096
1865.203193,0.9999990698104326
1865.263458,1.0
1865.323723,0.9999985124011065
1865.383988,0.9999998392400129
1865.444253,0.9999980111019778
1865.504518,0.999998675600877
1865.564783,0.9999983538013549
1865.625048,0.9999981173017722
1865.685313,0.9999985901009939
1865.745578,0.9999986834008667
1865.805843,0.9999994275601638
1865.866108,1.0
1865.926373,1.0
1865.986638,0.9999995684200931
1866.046903,0.9999980891018257
1866.107168,0.9999980821018392
1866.167433,0.999998494701133
1866.227699,0.9999979575020859
1866.287964,1.0
1866.348229,1.0
1866.408494,1.0
1866.468759,1.0
1866.529024,0.9999996126200751
1866.589289,0.999999152630359
1866.649554,0.9999994496601514
1866.709819,0.9999983767013175
1866.770084,0.9999992519602798
1866.830349,0.9999981926016334
1866.890614,0.9999985105011093
1866.950879,0.9999984774011591
1867.011144,0.9999991142503922
1867.071409,0.9999981479017152
1867.131674,0.9999990924004118
1867.191939,0.9999991868703306
1867.252204,0.9999995412201053
1867.312469,0.999998945500556
1867.372734,0.9999998380800131
1867.432999,0.9999983672013331
1867.493264,1.0
1867.55353,0.9999979363021294
1867.613795,0.9999995839600866
1867.67406,1.0
1867.734325,1.0
1867.79459,1.0
1867.854855,1.0
1867.91512,1.0
1867.975385,0.9999993772801938
1868.03565,0.9999995958600817
1868.095915,0.9999987106008312
1868.15618,0.9999981673016793
1868.216445,0.999998847600664
1868.27671,0.9999989906005095
1868.336975,0.9999991035704018
1868.39724,0.9999986062009714
1868.457505,0.9999973090036207
1868.51777,0.9999991154703912
1868.578035,1.0
1868.6383,0.9999992454002847
1868.698565,0.9999991079403979
1868.75883,0.9999984347012251
1868.819095,0.999998836400677
1868.879361,0.9999982929014571
1868.939626,0.9999987820007418
1868.999891,0.9999995181501161
1869.060156,1.0
1869.120421,1.0
1869.180686,1.0
1869.240951,0.9999987691007576
1869.301216,1.0
1869.361481,0.9999994142001716
1869.421746,1.0
1869.482011,1.0
1869.542276,0.9999980930018183
1869.602541,1.0
1869.662806,1.0
1869.723071,1.0
1869.783336,0.9999994894901303
1869.843601,0.9999996274400694
1869.903866,0.9999972799036995
1869.964131,0.9999985581010395
1870.024396,0.999996604705764
1870.084661,0.999998422601244
1870.144926,0.9999980546018923
1870.205192,0.9999996663000557
1870.265457,0.9999984400012168
1870.325722,0.9999997440200328
1870.385987,0.9999990392104615
1870.446252,0.9999995815400875
1870.506517,0.9999985282010831
1870.566782,0.9999989693005312
1870.627047,0.9999999289120025
1870.687312,0.9999987164008238
1870.747577,0.9999986467009158
1870.807842,1.0
1870.868107,0.9999983920012928
1870.928372,0.9999991232403843
1870.988637,0.9999989875005125
1871.048902,0.9999986543009054
1871.109167,0.9999994465001532
1871.169432,0.9999993831101903
1871.229697,0.9999991710903435
1871.289962,0.9999988551006554
1871.350227,1.0
1871.410492,0.9999981513017089
1871.470757,0.9999985204010946
1871.531023,0.9999980857018322
1871.591288,0.9999982392015502
1871.651553,0.9999992978602465
1871.711818,0.9999988558006546
1871.772083,0.9999994977501261
1871.832348,0.9999983223014073
1871.892613,0.9999993192402317
1871.952878,0.9999987874007352
1872.013143,1.0
1872.073408,0.9999982492015327
1872.133673,0.9999978499023114
1872.193938,0.9999982416015459
1872.254203,0.999998126501755
1872.314468,0.999999099920405
1872.374733,0.9999988826006243
1872.434998,0.9999995752200902
1872.495263,0.9999991506803607
1872.555528,0.9999988898006162
1872.615793,0.9999990035104965
1872.676058,0.9999985921009911
1872.736323,0.9999983045014373
1872.796588,0.9999984221012449
1872.856854,0.9999990479504532
1872.917119,0.9999983424013739
1872.977384,1.0
1873.037649,0.9999989224005806
1873.097914,0.9999993340502218
1873.158179,0.9999989472005542
1873.218444,0.9999987310008052
1873.278709,0.9999989207005825
1873.338974,0.9999985591010381
1873.399239,0.9999984325012286
1873.459504,0.9999986768008754
1873.519769,0.9999983745013211
1873.580034,0.9999985008011238
1873.640299,1.0
1873.700564,0.9999984257012392
1873.760829,0.9999990035104965
1873.821094,0.9999986193009531
1873.881359,0.9999992930102499
1873.941624,0.9999997466900321
1874.001889,0.9999991905203276
1874.062154,0.9999978885022293
1874.122419,0.9999980733018561
1874.182685,0.9999985088011119
1874.24295,0.9999982054016103
1874.303215,0.99999893230057
1874.36348,0.9999987368007979
1874.423745,0.9999990605804413
1874.48401,0.9999994926501287
1874.544275,0.9999985170010997
1874.60454,0.9999988180006986
1874.664805,0.9999987776007472
1874.72507,0.9999988702006383
1874.785335,0.9999983351013859
1874.8456,0.9999989204005828
1874.905865,0.9999988500006612
1874.96613,0.9999989013006035
1875.026395,0.9999989124005915
1875.08666,1.0
1875.146925,0.999999852040011
1875.20719,0.9999989093005948
1875.267455,0.9999996799000512
1875.32772,0.9999988087007096
1875.387985,1.0
1875.44825,0.9999984240012418
1875.508516,1.0
1875.568781,0.9999987031008409
1875.629046,0.9999983096014288
1875.689311,1.0
1875.749576,1.0
1875.809841,1.0
1875.870106,0.9999998970500052
1875.930371,0.9999992284002976
1875.990636,0.9999986098009663
1876.050901,0.9999988913006146
1876.111166,0.9999980631018758
1876.171431,0.9999980721018584
1876.231696,0.9999985379010689
1876.291961,1.0
1876.352226,0.9999987412007922
1876.412491,0.9999988881006182
1876.472756,0.99999926508027
1876.533021,0.9999990440604569
1876.593286,0.9999990853504183
1876.653551,0.999999009090491
1876.713816,0.9999986523009081
1876.774082,0.9999988340006798
1876.834347,0.999998752600778
1876.894612,0.999998781800742
1876.954877,0.9999995545800991
1877.015142,0.9999989204005828
1877.075407,0.999999590040084
1877.135672,0.9999990892404147
1877.195937,0.9999985860009997
1877.256202,0.9999992320502948
1877.316467,0.9999987533007771
1877.376732,0.999998693800853
1877.436997,0.9999985200010952
1877.497262,0.9999998040000192
1877.557527,0.9999985763010134
1877.617792,1.0
1877.678057,0.9999985197010957
1877.738322,0.9999986839008661
1877.798587,0.9999990370204637
1877.858852,0.9999985965009849
1877.919117,0.999999378740193
1877.979382,0.9999986858008636
1878.039647,0.9999986506009104
1878.099913,0.9999983711013266
1878.160178,0.9999989860005141
1878.220443,0.9999983009014435
1878.280708,0.9999989690005315
1878.340973,0.9999987412007922
1878.401238,0.9999991652603484
1878.461503,0.9999989965005035
1878.521768,0.9999983121014245
1878.582033,0.999999314380235
1878.642298,0.99999921262031
1878.702563,0.9999985039011191
1878.762828,0.9999989574005435
1878.823093,1.0
1878.883358,0.9999992859602549
1878.943623,0.9999987929007286
1879.003888,0.9999996019400792
1879.064153,0.9999991448603657
1879.124418,0.9999994222101669
1879.184683,0.9999991414603685
1879.244948,0.9999993559102074
1879.305213,0.9999991696303447
1879.365478,0.9999988777006298
1879.425744,0.9999988867006198
1879.486009,1.0
1879.546274,0.9999994331401607
1879.606539,0.9999998528500108
1879.666804,0.9999990627704392
1879.727069,0.9999986523009081
1879.787334,0.9999994380001579
1879.847599,0.9999987373007972
1879.907864,0.9999988155007015
1879.968129,0.999998646500916
1880.028394,0.9999984983011275
1880.088659,0.9999982926014576
1880.148924,0.9999986246009459
1880.209189,1.0
1880.269454,0.9999985593010378
1880.329719,0.9999990588804428
1880.389984,0.999998937000565
1880.450249,0.9999993449802145
1880.510514,0.9999994222101669
1880.570779,0.9999994287701631
1880.631044,0.9999990088504912
1880.691309,0.9999989175005859
1880.751575,0.9999993882101872
1880.81184,0.9999986013009782
1880.872105,0.9999988809006262
1880.93237,0.9999990542704472
1880.992635,0.9999992733302641
1881.0529,0.9999994370301585
1881.113165,0.9999994387301575
1881.17343,0.9999994690901409
1881.233695,0.9999992303502961
1881.29396,0.9999990676204347
1881.354225,1.0
1881.41449,0.9999979971020058
1881.474755,0.9999988541006566
1881.53502,0.9999990992004057
1881.595285,0.9999988512006599
1881.65555,0.9999993155902343
1881.715815,0.999998902700602
1881.77608,0.999999512320119
1881.836345,0.9999991931903255
1881.89661,0.9999993564002071
1881.956875,0.9999991455803651
1882.01714,0.9999987150008256
1882.077406,0.9999983376013818
1882.137671,0.9999995497201014
1882.197936,0.9999983193014124
1882.258201,0.9999991774003384
1882.318466,0.9999987801007441
1882.378731,0.9999993923401846
1882.438996,0.9999989008006042
1882.499261,0.9999992432202863
1882.559526,0.9999991684103458
1882.619791,0.999998958800542
1882.680056,1.0
1882.740321,0.9999987616007668
1882.800586,0.9999987567007729
1882.860851,0.9999990613104406
1882.921116,0.9999994333801605
1882.981381,1.0
1883.041646,0.9999998760900076
1883.101911,0.9999998528900108
1883.162176,0.9999994071601758
1883.222441,0.9999996971400459
1883.282706,0.9999992420002873
1883.342971,0.999998812600705
1883.403237,0.9999991606403522
1883.463502,0.9999983113014258
1883.523767,0.9999987536007767
1883.584032,0.9999990579104437
1883.644297,0.9999990056904944
1883.704562,0.9999992213603032
1883.764827,1.0
1883.825092,0.9999992913102511
1883.885357,0.9999984364012224
1883.945622,0.99999884250067
1884.005887,0.9999986171009562
1884.066152,0.9999985076011136
1884.126417,1.0
1884.186682,0.9999999313410024
1884.246947,0.9999990350804655
1884.307212,1.0
1884.367477,0.9999993265202268
1884.427742,0.9999988226006932
1884.488007,0.9999984617011832
1884.548272,1.0
1884.608537,0.9999994008401795
1884.668802,0.9999989537005474
1884.729068,0.9999986909008569
1884.789333,0.9999986917008559
1884.849598,0.999998838100675
1884.909863,0.9999993464402136
1884.970128,0.9999994193001686
1885.030393,0.9999990795204237
1885.090658,0.999999804900019
1885.150923,0.9999994343601599
1885.211188,0.9999991696303447
1885.271453,0.9999997879300225
1885.331718,0.9999989962005038
1885.391983,0.9999990049604951
1885.452248,0.9999999624280007
1885.512513,0.9999991499603613
1885.572778,0.9999990144304857
1885.633043,1.0
1885.693308,0.9999986671008884
1885.753573,0.999999373880196
1885.813838,0.9999989515005496
1885.874103,0.9999989906005095
1885.934368,0.9999987002008447
1885.994633,1.0
1886.054899,0.999998280701478
1886.115164,0.9999988639006454
1886.175429,0.9999981134017796
