nu,[0]Ethylacrylate-PNNL(x-sec)-X=0.01-T=278.27K-P=1.0atm-L=15cm
643.628264,0.9852331158238187
643.747866,0.9858037309750258
643.867468,0.9855405565142095
643.98707,0.9844570579355149
644.106672,0.984483638634917
644.226274,0.9859969674428521
644.345876,0.9835989855549251
644.465478,0.9846175375146887
644.58508,0.9828212663858328
644.704682,0.9841617651142721
644.824284,0.9825657660730525
644.943886,0.9834917791083571
645.063488,0.9823073852551422
645.18309,0.9837691628993419
645.302692,0.9838409806695503
645.422294,0.9815856545954884
645.541896,0.9832282386275578
645.661498,0.9814816120304547
645.7811,0.9811234366130538
645.900702,0.9820274675405135
646.020304,0.9807075284546902
646.139906,0.9801026185435315
646.259508,0.9807016442271722
646.37911,0.9799556141763531
646.498712,0.9797537641111034
646.618314,0.9793119947899592
646.737916,0.9784378595380916
646.857518,0.9795186514223679
646.97712,0.9765620377123321
647.096722,0.976956648481576
647.216324,0.9777199496543495
647.335926,0.9763765085509952
647.455528,0.9763677212019614
647.57513,0.9761558723928877
647.694732,0.9762964489597822
647.814334,0.9751646016773304
647.933936,0.9751343720432402
648.053538,0.9742230475159881
648.17314,0.9741587509166632
648.292742,0.9747180785513634
648.412344,0.9733106280557391
648.531946,0.9750836663742527
648.651548,0.9729077608549888
648.77115,0.9727102806244567
648.890752,0.9722123804341025
649.010354,0.9705784936941664
649.129956,0.9710357438386522
649.249558,0.9702310887826134
649.36916,0.9696006434918212
649.488762,0.9701486226449274
649.608364,0.9696384586543082
649.727966,0.968960918199685
649.847568,0.9685085190942988
649.96717,0.9672792939982031
650.086772,0.968420388829049
650.206374,0.966503847000227
650.325976,0.9666633332922393
650.445578,0.966598569018536
650.56518,0.9654837576397719
650.684782,0.9653148127652926
650.804384,0.964517791944863
650.923986,0.9655484472186104
651.043588,0.9635113608185326
651.16319,0.9639460024465817
651.282792,0.9634718576625593
651.402394,0.9651053621771333
651.521996,0.9634294658334492
651.641598,0.9603811903996884
651.7612,0.9629006882194429
651.880802,0.9601516867219648
652.000404,0.958840056070019
652.120006,0.958061793961668
652.239608,0.9589493700671904
652.35921,0.9578156037174212
652.478812,0.9573751098610656
652.598414,0.957124310438441
652.718016,0.9579228850726814
652.837618,0.9567778941431947
652.95722,0.956481338964438
653.076822,0.9551995571156998
653.196424,0.9547268503395068
653.316026,0.9546371102334259
653.435628,0.9537830922498222
653.55523,0.9536285919037436
653.674832,0.9522563549791105
653.794434,0.9520126085531095
653.914036,0.9515110300859367
654.033638,0.9521687514242777
654.15324,0.9510173239891364
654.272842,0.9512379856040594
654.392444,0.9504639929415284
654.512046,0.9501171368891851
654.631648,0.9485127949786035
654.75125,0.9490156400021027
654.870852,0.9491390200548326
654.990454,0.9474150528773644
655.110056,0.9482197498027666
655.229658,0.9473582096795047
655.34926,0.9462920846764251
655.468862,0.9463677910714147
655.588464,0.9450060021755939
655.708066,0.945789736964583
655.827668,0.9456195101328039
655.94727,0.944454279788941
656.066872,0.944017098672637
656.186474,0.9430933581777879
656.306076,0.9427586194552735
656.425678,0.9434263288990994
656.54528,0.9432753927616886
656.664882,0.9436527783908872
656.784484,0.9431084477922353
656.904086,0.9419453697344118
657.023688,0.9405118788167254
657.14329,0.9416185713939051
657.262892,0.941239175563028
657.382494,0.9419246471642267
657.502096,0.9394957348005174
657.621698,0.9405353919076083
657.7413,0.9403444826010012
657.860902,0.9394027293266192
657.980504,0.9396169375677171
658.100106,0.9401442105559371
658.219708,0.9394083657599044
658.33931,0.9388674223478853
658.458912,0.937686132041434
658.578514,0.938873994442844
658.698116,0.9375998688854522
658.817718,0.9391481856791937
658.93732,0.9378399251777813
659.056922,0.9391810564409274
659.176524,0.9392308343560218
659.296126,0.937933713859655
659.415728,0.9378727501495961
659.53533,0.9359895192029336
659.654932,0.9364435842216134
659.774534,0.9381307006224516
659.894136,0.9375370517986328
660.013738,0.9354093855610404
660.13334,0.936412682093222
660.252942,0.9366683576535595
660.372544,0.9363564990178055
660.492146,0.936838846808695
660.611748,0.9351166482391405
660.73135,0.9354252876557623
660.850952,0.9366646109876222
660.970554,0.935690986164859
661.090156,0.9345407937652125
661.209758,0.9350203361845278
661.32936,0.9341614472155042
661.448962,0.9341829331758777
661.568564,0.9351456373045641
661.688166,0.9345931295150507
661.807768,0.9337785195276861
661.92737,0.9337215607752545
662.046972,0.9336076536933132
662.166574,0.9317068988221898
662.286176,0.9332865478938067
662.405778,0.9323789017241755
662.52538,0.9331064409709403
662.644982,0.9330849797696028
662.764584,0.9327920370803643
662.884186,0.9308929427432391
663.003788,0.9325803173190491
663.12339,0.9309394885540119
663.242992,0.9318000741707617
663.362594,0.9318541201423817
663.482196,0.9313361532597194
663.601798,0.9312858624653071
663.7214,0.9307942733208802
663.841002,0.9320740636670504
663.960604,0.9302601507158467
664.080206,0.9312849311799103
664.199808,0.9316659046205207
664.31941,0.9308771176977257
664.439012,0.9297430698338545
664.558614,0.9297635244063903
664.678216,0.9300815579123669
664.797818,0.930177361246619
664.91742,0.9292764559426836
665.037022,0.9303727190043274
665.156624,0.9286280472973785
665.276226,0.9293117691189555
665.395828,0.9298341891194702
665.51543,0.9301978253736709
665.635032,0.929245790325623
665.754634,0.929086902880741
665.874236,0.9289159666172295
665.993838,0.9288518736267665
666.11344,0.9278232756992709
666.233042,0.9285862599754718
666.352644,0.9293758938433023
666.472246,0.9274429461291239
666.591848,0.930651872690988
666.71145,0.9290924774188819
666.831052,0.9287357743989161
666.950654,0.9301010898301675
667.070256,0.9290571725755362
667.189858,0.928309582496991
667.30946,0.9297681732356344
667.429062,0.9293340728690583
667.548664,0.9300769075162034
667.668266,0.9282167561801344
667.787868,0.9292402148676074
667.90747,0.9291500829382345
668.027072,0.9299262472609959
668.146674,0.9293777525969488
668.266276,0.931469343852536
668.385878,0.9306500113891039
668.50548,0.9305727706436939
668.625082,0.9310744845668266
668.744684,0.9305802152556375
668.864286,0.9313706133348975
668.983888,0.9309590384885451
669.10349,0.9312867937516351
669.223092,0.9314805215517282
669.342694,0.9315485221117918
669.462296,0.933458288418263
669.581898,0.9332398847330008
669.7015,0.932834013666499
669.821102,0.9339438129536791
669.940704,0.9332762817982435
670.060306,0.933683278976045
670.179908,0.934007323292287
670.29951,0.9352447679959522
670.419112,0.935501060172808
670.538714,0.9359717355710138
670.658316,0.9369625176985729
670.777918,0.9375389268746115
670.89752,0.9361767358278126
671.017122,0.9369194184140499
671.136724,0.9379430932436904
671.256326,0.9379759218264507
671.375928,0.9387087671602495
671.49553,0.9391942050677577
671.615132,0.9394346695623972
671.734734,0.9398810070271951
671.854336,0.9409041540538945
671.973938,0.9414556854710926
672.09354,0.9420584099610578
672.213142,0.9419425439025413
672.332744,0.9430311160701603
672.452346,0.9426143884204524
672.571948,0.9436188075023448
672.69155,0.9443447294465281
672.811152,0.9437131741013464
672.930754,0.9451203548200526
673.050356,0.9450447482159716
673.169958,0.9462722127513029
673.28956,0.9471005632879695
673.409162,0.9476424597777914
673.528764,0.9459089139794348
