nu,[0]m-Xylene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
773.566362,0.562187418391342
773.807416,0.5625754615695329
774.04847,0.5619794475235204
774.289524,0.5624067142444263
774.530578,0.561737848308639
774.771632,0.5622886212346351
775.012686,0.5620525096006305
775.25374,0.5617827891341127
775.494794,0.5628849631785365
775.735848,0.5639047075521492
775.976902,0.5668276441707825
776.217956,0.5710834116770138
776.45901,0.5750662657743527
776.700064,0.5785791050715406
776.941118,0.5825792798829966
777.182172,0.5857161455621971
777.423226,0.5897597667503663
777.66428,0.5936472447997685
777.905334,0.5979847661628818
778.146388,0.6025829179096254
778.387442,0.6082739030636408
778.628496,0.6132331946313194
778.86955,0.6189319176425617
779.110604,0.6249085249733823
779.351658,0.6308482100340402
779.592712,0.6369207770389962
779.833766,0.6440493019403711
780.07482,0.6509255537966278
780.315874,0.657710772342655
780.556928,0.6657507018926696
780.797982,0.6734173552602678
781.039036,0.6816561003517234
781.28009,0.6902716936365294
781.521144,0.6995975764762457
781.762198,0.7083903467510102
782.003252,0.7178461562167354
782.244306,0.7271954449199071
782.48536,0.7363203476426254
782.726414,0.7449188445695124
782.967468,0.7547112901634834
783.208522,0.7639904422789157
783.449576,0.7725797803568039
783.69063,0.7814610268795734
783.931684,0.7900729468493131
784.172738,0.798356531484885
784.413792,0.806807642773598
784.654846,0.8155357661034212
784.8959,0.8233202737468133
785.136954,0.8316529937338109
785.378008,0.8398768542292104
785.619062,0.8472410772293539
785.860116,0.855507858359572
786.10117,0.8629746177298607
786.342224,0.8704978409658516
786.583278,0.8772616363763036
786.824332,0.8840956684248826
787.065386,0.8907780363486953
787.30644,0.8965959180233235
787.547494,0.9028399353734342
787.788548,0.908589392753716
788.029602,0.9139814528687644
788.270656,0.9188641419828089
788.51171,0.9240417725267838
788.752764,0.9283383605401058
788.993818,0.9331176383154159
789.234872,0.936739547153908
789.475926,0.9410208334029674
789.71698,0.9441256668815368
789.958034,0.9480623583881481
790.199088,0.9509764311234077
790.440142,0.9542104828034859
790.681196,0.9570324309149266
790.92225,0.9596957229707359
791.163304,0.9617507091463667
791.404358,0.9638872035338175
791.645412,0.9665028804968632
791.886466,0.9680301940418815
792.12752,0.9702912449749406
792.368574,0.9726344121814757
792.609628,0.9743019627788619
792.850682,0.9750173629392817
793.091736,0.9768228145885651
793.33279,0.9779067119999697
793.573844,0.9790809044289239
793.814898,0.9801996535059188
794.055952,0.9812882791967941
794.297006,0.9823181906958097
794.53806,0.9829008781326423
794.779114,0.9836452157936483
795.020168,0.9838862383955808
795.261222,0.9849169067479111
795.502276,0.9851267163929823
795.74333,0.9860482406182501
795.984384,0.9866696467322126
796.225438,0.9874277000761271
796.466492,0.9879482116168115
796.707546,0.9882644056328732
796.9486,0.98862024486612
797.189654,0.9889950029510954
797.430708,0.9894183834093135
797.671762,0.9899221255579699
797.912816,0.9904553421782726
798.15387,0.9904163190065522
798.394924,0.9911810173807047
798.635978,0.9909634770233173
798.877032,0.9916620551006516
799.118086,0.991654221001361
799.35914,0.9919367835380465
799.600194,0.9919842984479509
799.841248,0.992572719586555
800.082302,0.9923082342010282
800.323356,0.9926811144457854
800.56441,0.9926430954871699
800.805464,0.9929875031110429
801.046518,0.9935675771780008
801.287572,0.9931559280736036
801.528626,0.9936285841001329
801.76968,0.9933902411931821
802.010734,0.9935940064270613
802.251788,0.9939414276173937
802.492842,0.9944546326291476
802.733896,0.9941677738490027
802.97495,0.9944331526410675
803.216004,0.9943046801772462
803.457058,0.9942473104523324
803.698112,0.9939776077438334
803.939166,0.9939749240079154
804.18022,0.9945898876563185
804.421274,0.9946329543308408
804.662328,0.9945524917795895
804.903382,0.9943806479567439
805.144436,0.9946534439807426
805.38549,0.9947208837704276
805.626544,0.994214003725323
805.867598,0.9947200879940389
806.108652,0.9949295981052108
806.349706,0.9953264551569715
806.59076,0.9949222356534259
806.831814,0.9948150882986346
807.072868,0.9945777537337062
807.313922,0.9949213402238167
807.554976,0.9947181980276671
807.79603,0.995245040782833
808.037084,0.9946813941352164
808.278138,0.9949623318274552
808.519192,0.9948916920096387
808.760246,0.9953119234968076
809.0013,0.9953601972957273
809.242354,0.9951816456928901
809.483408,0.9951538805123015
809.724462,0.9954331598722349
809.965516,0.9949288021618506
810.20657,0.9953586047206857
810.447624,0.9950258124492362
810.688678,0.9954291781475588
810.929732,0.9955618777012347
811.170786,0.9954218119988953
811.41184,0.995394338736017
811.652894,0.9954177307778327
811.893948,0.9955786032812746
812.135002,0.9955621763698428
812.376056,0.995577607703169
812.61711,0.9953468595584467
812.858164,0.995328545344722
813.099218,0.9952522065729235
813.340272,0.9953640792080666
813.581326,0.9953083403803327
813.82238,0.9955761143378775
814.063434,0.9957914807424458
814.304488,0.9958565080492567
814.545542,0.9956305738407857
814.786596,0.9957861034829684
815.02765,0.9960041049204077
815.268704,0.9959851810221918
815.509758,0.9962719664365876
815.750812,0.9959851810221918
815.991866,0.9962092032797623
816.23292,0.9957361162752629
816.473974,0.9955372876265441
816.715028,0.9957020626824061
816.956082,0.9962416802291606
817.197136,0.9957294448656332
817.43819,0.9959345862601137
817.679244,0.9957741541214229
817.920298,0.9962237480403067
818.161352,0.9963532655460073
818.402406,0.9959087918883681
818.64346,0.9961300077961637
818.884514,0.9958002437460335
