nu,[0]Toluene-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
697.587952,0.7680503408506675
697.705954,0.7672596562720524
697.823956,0.7655965079864652
697.941959,0.7632878942936453
698.059961,0.762738524806502
698.177964,0.7621971726566439
698.295966,0.7639980822215381
698.413968,0.761168900713288
698.531971,0.7608340600673184
698.649973,0.7592379850065483
698.767975,0.7584639570831908
698.885978,0.7602940596075183
699.00398,0.7596632773488935
699.121982,0.7576073768706542
699.239985,0.758456372481543
699.357987,0.7571150920855758
699.47599,0.7556552691401343
699.593992,0.7553606210452828
699.711994,0.7542284294696825
699.829997,0.7549452869310591
699.947999,0.7520819386480205
700.066001,0.7500615568648625
700.184004,0.7488174875436833
700.302006,0.747941883411559
700.420008,0.7466266634298406
700.538011,0.7478446572865505
700.656013,0.744360364892143
700.774015,0.7437056159028463
700.892018,0.7430885963401875
701.01002,0.7415445783951327
701.128023,0.7401813908879928
701.246025,0.7385917104164487
701.364027,0.737425656938816
701.48203,0.733791757315624
701.600032,0.731952249552761
701.718034,0.7279521215862884
701.836037,0.722997149088919
701.954039,0.717250591100789
702.072041,0.7115639392960577
702.190044,0.7041386473191255
702.308046,0.6944118851993472
702.426049,0.6919372546130248
702.544051,0.6926226116908687
702.662053,0.6805118795177538
702.780056,0.6530249122330202
702.898058,0.6566986772664796
703.01606,0.6841897414822186
703.134063,0.6944743850814676
703.252065,0.7009701323915353
703.370067,0.7080645621277128
703.48807,0.7140016540846985
703.606072,0.7175949540250075
703.724074,0.7200173284283865
703.842077,0.7192473219139184
703.960079,0.7174586239355113
704.078082,0.7169709179100767
704.196084,0.7171143264340332
704.314086,0.7162256557589418
704.432089,0.7148017839263445
704.550091,0.7124824490891918
704.668093,0.7123969563249695
704.786096,0.7102203535392801
704.904098,0.7065155974720335
705.0221,0.7075124871065017
705.140103,0.7050123208074172
705.258105,0.7040541557510426
705.376108,0.6996045724869905
705.49411,0.697076582357371
705.612112,0.6981229818343149
705.730115,0.6978717027937957
705.848117,0.6977251651232029
705.966119,0.6964146740603536
706.084122,0.6971462935011059
706.202124,0.6944327178683916
706.320126,0.6948286573496086
706.438129,0.6929205034560353
706.556131,0.6927888610668016
706.674133,0.6895817669637232
706.792136,0.6901267518002911
706.910138,0.6882590401951922
707.028141,0.6853949757222474
707.146143,0.6847510071577114
707.264145,0.6823653914635366
707.382148,0.68134261065372
707.50015,0.6790571412207402
707.618152,0.67882630103778
707.736155,0.6760150093535062
707.854157,0.6755689866510153
707.972159,0.6735587877547647
708.090162,0.6718501193613642
708.208164,0.6699715702232644
708.326167,0.6685861634635925
708.444169,0.6669301241157694
708.562171,0.6647860629072024
708.680174,0.6641083268271976
708.798176,0.6607366037584322
708.916178,0.6597066582229597
709.034181,0.6583819795879459
709.152183,0.6566986772664796
709.270185,0.6557274820858344
709.388188,0.6535606122680485
709.50619,0.6510036695499348
709.624192,0.6510622625168383
709.742195,0.648943255399298
709.860197,0.6459908108442568
709.9782,0.6450032006181462
710.096202,0.6416963899507655
710.214204,0.6390196972259189
710.332207,0.6394927468086249
710.450209,0.6365705669282334
710.568211,0.6359025186196977
710.686214,0.6336427304629677
710.804216,0.6309933218095626
710.922218,0.6289899500954746
711.040221,0.6259592536603032
711.158223,0.6236661935384428
711.276226,0.6222271873234374
711.394228,0.6198362182211083
711.51223,0.6183256614773137
711.630233,0.6166461009159638
711.748235,0.6144670329446308
711.866237,0.6136871551400191
711.98424,0.6117693173263478
712.102242,0.6085355170849417
712.220244,0.6059910875707086
712.338247,0.6049375798958126
712.456249,0.6021191076527
712.574251,0.6013128083896009
712.692254,0.5970586077335367
712.810256,0.5971422017900668
712.928259,0.594550274740756
713.046261,0.5934632426756833
713.164263,0.5916500207974263
713.282266,0.588657946509548
713.400268,0.5875053068902145
713.51827,0.5869063569935628
713.636273,0.5842536840368968
713.754275,0.5835296584573222
713.872277,0.5801897928022487
713.99028,0.5806134859801888
714.108282,0.5769901982807734
714.226285,0.5764596114057416
714.344287,0.5736648145516616
714.462289,0.5705753735511221
714.580292,0.5702217264614466
714.698294,0.5697885225876596
714.816296,0.5676331111717303
714.934299,0.5653840750110595
715.052301,0.5645140536239558
715.170303,0.5628680768829368
715.288306,0.5607276296512341
715.406308,0.5600607606377084
715.52431,0.5591318309999622
715.642313,0.5569331857611829
715.760315,0.5550816827160956
715.878318,0.5548375004997276
715.99632,0.5517225422073795
716.114322,0.5489598352417565
716.232325,0.5490202241449618
716.350327,0.54825761616873
716.468329,0.5456704810423005
