nu,[0]HFC-1243zf-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.9211atm-L=15cm
831.47805,1.0
831.597052,1.0
831.716054,1.0
831.835056,1.0
831.954058,1.0
832.07306,1.0
832.192062,1.0
832.311064,1.0
832.430066,1.0
832.549068,1.0
832.66807,1.0
832.787072,1.0
832.906074,1.0
833.025076,1.0
833.144078,1.0
833.26308,1.0
833.382082,1.0
833.501084,1.0
833.620086,1.0
833.739088,1.0
833.85809,1.0
833.977092,1.0
834.096094,1.0
834.215096,1.0
834.334098,1.0
834.4531,1.0
834.572102,1.0
834.691104,1.0
834.810106,1.0
834.929108,1.0
835.04811,1.0
835.167112,1.0
835.286114,1.0
835.405116,1.0
835.524118,1.0
835.64312,1.0
835.762122,1.0
835.881124,1.0
836.000126,1.0
836.119128,1.0
836.23813,1.0
836.357132,1.0
836.476134,1.0
836.595136,1.0
836.714138,1.0
836.83314,1.0
836.952142,1.0
837.071144,1.0
837.190146,1.0
837.309148,1.0
837.42815,1.0
837.547152,1.0
837.666154,1.0
837.785156,1.0
837.904158,1.0
838.02316,1.0
838.142162,1.0
838.261164,1.0
838.380166,1.0
838.499168,1.0
838.61817,1.0
838.737172,1.0
838.856174,1.0
838.975176,1.0
839.094178,1.0
839.21318,1.0
839.332182,1.0
839.451184,1.0
839.570186,1.0
839.689188,1.0
839.80819,1.0
839.927192,1.0
840.046194,1.0
840.165196,1.0
840.284198,1.0
840.4032,1.0
840.522202,1.0
840.641204,1.0
840.760206,1.0
840.879208,1.0
840.99821,1.0
841.117212,1.0
841.236214,1.0
841.355216,1.0
841.474218,1.0
841.59322,1.0
841.712222,1.0
841.831224,1.0
841.950226,1.0
842.069228,1.0
842.18823,1.0
842.307232,1.0
842.426234,1.0
842.545236,1.0
842.664238,1.0
842.78324,1.0
842.902242,1.0
843.021244,1.0
843.140246,1.0
843.259248,1.0
843.37825,1.0
843.497252,1.0
843.616254,1.0
843.735256,1.0
843.854258,1.0
843.97326,1.0
844.092262,1.0
844.211264,1.0
844.330266,1.0
844.449268,1.0
844.56827,1.0
844.687272,1.0
844.806274,1.0
844.925276,1.0
845.044278,1.0
845.16328,1.0
845.282282,1.0
845.401284,1.0
845.520286,1.0
845.639288,1.0
845.75829,1.0
845.877292,1.0
845.996294,1.0
846.115296,1.0
846.234298,1.0
846.3533,1.0
846.472302,1.0
846.591304,1.0
846.710306,1.0
846.829308,1.0
846.94831,1.0
847.067312,1.0
847.186314,1.0
847.305316,1.0
847.424318,1.0
847.54332,1.0
847.662322,1.0
847.781324,1.0
847.900326,1.0
848.019328,1.0
848.13833,1.0
848.257332,1.0
848.376334,1.0
848.495336,1.0
848.614338,1.0
848.73334,1.0
848.852342,1.0
848.971344,1.0
849.090346,1.0
849.209348,1.0
849.32835,1.0
849.447352,1.0
849.566354,1.0
849.685356,1.0
849.804358,1.0
849.92336,1.0
850.042362,1.0
850.161364,1.0
850.280366,1.0
850.399368,1.0
850.51837,1.0
850.637372,1.0
850.756374,1.0
850.875376,1.0
850.994378,1.0
851.11338,1.0
851.232382,1.0
851.351384,1.0
851.470386,1.0
851.589388,1.0
851.70839,1.0
851.827392,1.0
851.946394,1.0
852.065396,1.0
852.184398,1.0
852.3034,1.0
852.422402,1.0
852.541404,1.0
852.660406,1.0
852.779408,1.0
852.89841,1.0
853.017412,1.0
853.136414,1.0
853.255416,1.0
853.374418,1.0
853.49342,1.0
853.612422,1.0
853.731424,1.0
853.850426,1.0
853.969428,1.0
854.08843,1.0
854.207432,1.0
854.326434,1.0
854.445436,1.0
854.564438,1.0
854.68344,1.0
854.802442,1.0
854.921444,1.0
855.040446,1.0
855.159448,1.0
855.27845,1.0
855.397452,1.0
855.516454,1.0
855.635456,1.0
855.754458,1.0
855.87346,1.0
855.992462,1.0
856.111464,1.0
856.230466,1.0
856.349468,1.0
856.46847,1.0
856.587472,1.0
856.706474,1.0
856.825476,1.0
856.944478,1.0
857.06348,1.0
857.182482,1.0
857.301484,1.0
857.420486,1.0
857.539488,1.0
857.65849,1.0
857.777492,1.0
857.896494,1.0
858.015496,1.0
858.134498,1.0
858.2535,1.0
858.372502,1.0
858.491504,1.0
858.610506,1.0
858.729508,1.0
858.84851,1.0
858.967512,1.0
859.086514,1.0
859.205516,1.0
859.324518,1.0
859.44352,1.0
859.562522,1.0
859.681524,1.0
859.800526,1.0
859.919528,1.0
860.03853,1.0
860.157532,1.0
860.276534,1.0
860.395536,1.0
860.514538,1.0
860.63354,1.0
860.752542,1.0
860.871544,1.0
860.990546,1.0
861.109548,1.0
861.22855,1.0
861.347552,1.0
861.466554,1.0
861.585556,1.0
861.704558,1.0
861.82356,1.0
861.942562,1.0
862.061564,1.0
862.180566,1.0
862.299568,1.0
862.41857,1.0
862.537572,1.0
862.656574,1.0
862.775576,1.0
862.894578,1.0
863.01358,1.0
863.132582,1.0
863.251584,1.0
863.370586,1.0
863.489588,1.0
863.60859,1.0
863.727592,1.0
863.846594,1.0
863.965596,1.0
864.084598,1.0
864.2036,1.0
864.322602,1.0
864.441604,1.0
864.560606,1.0
864.679608,1.0
864.79861,1.0
864.917612,1.0
865.036614,1.0
865.155616,1.0
865.274618,1.0
865.39362,1.0
865.512622,1.0
865.631624,1.0
865.750626,1.0
865.869628,1.0
865.98863,1.0
866.107632,1.0
866.226634,1.0
866.345636,1.0
866.464638,1.0
866.58364,1.0
866.702642,1.0
866.821644,1.0
866.940646,1.0
867.059648,1.0
867.17865,1.0
867.297652,1.0
867.416654,1.0
867.535656,1.0
867.654658,1.0
867.77366,1.0
867.892662,1.0
868.011664,1.0
868.130666,1.0
868.249668,1.0
868.36867,1.0
868.487672,1.0
868.606674,1.0
868.725676,1.0
868.844678,1.0
868.96368,1.0
869.082682,1.0
869.201684,1.0
869.320686,1.0
869.439688,1.0
869.55869,1.0
869.677692,1.0
869.796694,1.0
869.915696,1.0
870.034698,1.0
870.1537,1.0
870.272702,1.0
870.391704,1.0
870.510706,1.0
870.629708,1.0
870.74871,1.0
870.867712,1.0
870.986714,1.0
871.105716,1.0
871.224718,1.0
871.34372,1.0
871.462722,1.0
871.581724,1.0
871.700726,1.0
871.819728,1.0
871.93873,1.0
872.057732,1.0
872.176734,1.0
872.295736,1.0
872.414738,1.0
872.53374,1.0
872.652742,1.0
872.771744,1.0
872.890746,1.0
873.009748,1.0
873.12875,1.0
873.247752,1.0
873.366754,1.0
873.485756,1.0
873.604758,1.0
873.72376,1.0
873.842762,1.0
873.961764,1.0
874.080766,1.0
874.199768,1.0
874.31877,1.0
874.437772,1.0
874.556774,1.0
874.675776,1.0
874.794778,1.0
874.91378,1.0
875.032782,1.0
875.151784,1.0
875.270786,1.0
875.389788,1.0
875.50879,1.0
875.627792,1.0
875.746794,1.0
875.865796,1.0
875.984798,1.0
876.1038,1.0
876.222802,1.0
876.341804,1.0
876.460806,1.0
876.579808,1.0
876.69881,1.0
876.817812,1.0
876.936814,1.0
877.055816,1.0
877.174818,1.0
877.29382,1.0
877.412822,1.0
877.531824,1.0
877.650826,1.0
877.769828,1.0
877.88883,1.0
878.007832,1.0
878.126834,1.0
878.245836,1.0
878.364838,1.0
878.48384,1.0
878.602842,1.0
878.721844,1.0
878.840846,1.0
878.959848,1.0
879.07885,1.0
879.197852,1.0
879.316854,1.0
879.435856,1.0
879.554858,1.0
879.67386,1.0
879.792862,1.0
879.911864,1.0
880.030866,1.0
880.149868,1.0
880.26887,1.0
880.387872,1.0
880.506874,1.0
880.625876,1.0
880.744878,1.0
880.86388,1.0
880.982882,1.0
881.101884,1.0
881.220886,1.0
881.339888,1.0
881.45889,1.0
881.577892,1.0
881.696894,1.0
881.815896,1.0
881.934898,1.0
882.0539,1.0
882.172902,1.0
882.291904,1.0
882.410906,1.0
882.529908,1.0
882.64891,1.0
882.767912,1.0
882.886914,1.0
883.005916,1.0
883.124918,1.0
883.24392,1.0
883.362922,1.0
883.481924,1.0
883.600926,1.0
883.719928,1.0
883.83893,1.0
883.957932,1.0
884.076934,1.0
884.195936,1.0
884.314938,1.0
884.43394,1.0
884.552942,1.0
884.671944,1.0
884.790946,1.0
884.909948,1.0
885.02895,1.0
885.147952,1.0
885.266954,1.0
885.385956,1.0
885.504958,1.0
885.62396,1.0
885.742962,1.0
885.861964,1.0
885.980966,1.0
886.099968,1.0
886.21897,1.0
886.337972,1.0
886.456974,1.0
886.575976,1.0
886.694978,1.0
886.81398,1.0
886.932982,1.0
887.051984,1.0
887.170986,1.0
887.289988,1.0
887.40899,1.0
887.527992,1.0
887.646994,1.0
887.765996,1.0
887.884998,1.0
888.004,1.0
888.123002,1.0
888.242004,1.0
888.361006,1.0
888.480008,1.0
888.59901,1.0
888.718012,1.0
888.837014,1.0
888.956016,1.0
889.075018,1.0
889.19402,1.0
889.313022,1.0
889.432024,1.0
889.551026,1.0
889.670028,1.0
889.78903,1.0
889.908032,1.0
890.027034,1.0
890.146036,1.0
890.265038,1.0
890.38404,1.0
890.503042,1.0
890.622044,1.0
890.741046,1.0
890.860048,1.0
890.97905,1.0
891.098052,1.0
891.217054,1.0
891.336056,1.0
891.455058,1.0
891.57406,1.0
891.693062,1.0
891.812064,1.0
891.931066,1.0
892.050068,1.0
892.16907,1.0
892.288072,1.0
892.407074,1.0
892.526076,1.0
892.645078,1.0
892.76408,1.0
892.883082,1.0
893.002084,1.0
893.121086,1.0
893.240088,1.0
893.35909,1.0
893.478092,1.0
893.597094,1.0
893.716096,1.0
893.835098,1.0
893.9541,1.0
894.073102,1.0
894.192104,1.0
894.311106,1.0
894.430108,1.0
894.54911,1.0
894.668112,1.0
894.787114,1.0
894.906116,1.0
895.025118,1.0
895.14412,1.0
895.263122,1.0
895.382124,1.0
895.501126,1.0
895.620128,1.0
895.73913,1.0
895.858132,1.0
895.977134,1.0
896.096136,1.0
896.215138,1.0
896.33414,1.0
896.453142,1.0
896.572144,1.0
896.691146,1.0
896.810148,1.0
896.92915,1.0
897.048152,1.0
897.167154,1.0
897.286156,1.0
897.405158,1.0
897.52416,1.0
897.643162,1.0
897.762164,1.0
897.881166,1.0
898.000168,1.0
898.11917,1.0
898.238172,1.0
898.357174,1.0
898.476176,1.0
898.595178,1.0
898.71418,1.0
898.833182,1.0
898.952184,1.0
899.071186,1.0
899.190188,1.0
899.30919,1.0
899.428192,1.0
899.547194,1.0
899.666196,1.0
899.785198,1.0
899.9042,1.0
900.023202,1.0
900.142204,1.0
900.261206,1.0
900.380208,1.0
900.49921,1.0
900.618212,1.0
900.737214,1.0
900.856216,1.0
900.975218,1.0
901.09422,1.0
901.213222,1.0
901.332224,1.0
901.451226,1.0
901.570228,1.0
901.68923,1.0
901.808232,1.0
901.927234,1.0
902.046236,1.0
902.165238,1.0
902.28424,1.0
902.403242,1.0
902.522244,1.0
902.641246,1.0
902.760248,1.0
902.87925,1.0
902.998252,1.0
903.117254,1.0
903.236256,1.0
903.355258,1.0
903.47426,1.0
903.593262,1.0
903.712264,1.0
903.831266,1.0
903.950268,1.0
904.06927,1.0
904.188272,1.0
904.307274,1.0
904.426276,1.0
904.545278,1.0
904.66428,1.0
904.783282,1.0
904.902284,1.0
905.021286,1.0
905.140288,1.0
905.25929,1.0
905.378292,1.0
905.497294,1.0
905.616296,1.0
905.735298,1.0
905.8543,1.0
905.973302,1.0
906.092304,1.0
906.211306,1.0
906.330308,1.0
906.44931,1.0
906.568312,1.0
906.687314,1.0
906.806316,1.0
906.925318,1.0
907.04432,1.0
907.163322,1.0
907.282324,1.0
907.401326,1.0
907.520328,1.0
907.63933,1.0
907.758332,1.0
907.877334,1.0
907.996336,1.0
908.115338,1.0
908.23434,1.0
908.353342,1.0
908.472344,1.0
908.591346,1.0
908.710348,1.0
908.82935,1.0
908.948352,1.0
909.067354,1.0
909.186356,1.0
909.305358,1.0
909.42436,1.0
909.543362,1.0
909.662364,1.0
909.781366,1.0
909.900368,1.0
910.01937,1.0
910.138372,1.0
910.257374,1.0
910.376376,1.0
910.495378,1.0
910.61438,1.0
910.733382,1.0
910.852384,1.0
910.971386,1.0
911.090388,1.0
911.20939,1.0
911.328392,1.0
911.447394,1.0
911.566396,1.0
911.685398,1.0
911.8044,1.0
911.923402,1.0
912.042404,1.0
912.161406,1.0
912.280408,1.0
912.39941,1.0
912.518412,1.0
912.637414,1.0
912.756416,1.0
912.875418,1.0
912.99442,1.0
913.113422,1.0
913.232424,1.0
913.351426,1.0
913.470428,1.0
913.58943,1.0
913.708432,1.0
913.827434,1.0
913.946436,1.0
914.065438,1.0
914.18444,1.0
914.303442,1.0
914.422444,1.0
914.541446,1.0
914.660448,1.0
914.77945,1.0
914.898452,1.0
915.017454,1.0
915.136456,1.0
915.255458,1.0
915.37446,1.0
915.493462,1.0
915.612464,1.0
915.731466,1.0
915.850468,1.0
915.96947,1.0
916.088472,1.0
916.207474,1.0
916.326476,1.0
916.445478,1.0
916.56448,1.0
916.683482,1.0
916.802484,1.0
916.921486,1.0
917.040488,1.0
917.15949,1.0
917.278492,1.0
917.397494,1.0
917.516496,1.0
917.635498,1.0
917.7545,1.0
917.873502,1.0
917.992504,1.0
918.111506,1.0
918.230508,1.0
918.34951,1.0
918.468512,1.0
918.587514,1.0
918.706516,1.0
918.825518,1.0
918.94452,1.0
919.063522,1.0
919.182524,1.0
919.301526,1.0
919.420528,1.0
919.53953,1.0
919.658532,1.0
919.777534,1.0
919.896536,1.0
920.015538,1.0
920.13454,1.0
920.253542,1.0
920.372544,1.0
920.491546,1.0
920.610548,1.0
920.72955,1.0
920.848552,1.0
920.967554,1.0
921.086556,1.0
921.205558,1.0
921.32456,1.0
921.443562,1.0
921.562564,1.0
921.681566,1.0
921.800568,1.0
921.91957,1.0
922.038572,1.0
922.157574,1.0
922.276576,1.0
922.395578,1.0
922.51458,1.0
922.633582,1.0
922.752584,1.0
922.871586,1.0
922.990588,1.0
923.10959,1.0
923.228592,1.0
923.347594,1.0
923.466596,1.0
923.585598,1.0
923.7046,1.0
923.823602,1.0
923.942604,1.0
924.061606,1.0
924.180608,1.0
924.29961,1.0
924.418612,1.0
924.537614,1.0
924.656616,1.0
924.775618,1.0
924.89462,1.0
925.013622,1.0
925.132624,1.0
925.251626,1.0
925.370628,1.0
925.48963,1.0
925.608632,1.0
925.727634,1.0
925.846636,1.0
925.965638,1.0
926.08464,1.0
926.203642,1.0
926.322644,1.0
926.441646,1.0
926.560648,1.0
926.67965,1.0
926.798652,1.0
926.917654,1.0
927.036656,1.0
927.155658,1.0
927.27466,1.0
927.393662,1.0
927.512664,1.0
927.631666,1.0
927.750668,1.0
927.86967,1.0
927.988672,1.0
928.107674,1.0
928.226676,1.0
928.345678,1.0
928.46468,1.0
928.583682,1.0
928.702684,1.0
928.821686,1.0
928.940688,1.0
929.05969,1.0
929.178692,1.0
929.297694,1.0
929.416696,1.0
929.535698,1.0
929.6547,1.0
929.773702,1.0
929.892704,1.0
930.011706,1.0
930.130708,1.0
930.24971,1.0
930.368712,1.0
930.487714,1.0
930.606716,1.0
930.725718,1.0
930.84472,1.0
930.963722,1.0
931.082724,1.0
931.201726,1.0
931.320728,1.0
931.43973,1.0
931.558732,1.0
931.677734,1.0
931.796736,1.0
931.915738,1.0
932.03474,1.0
932.153742,1.0
932.272744,1.0
932.391746,1.0
932.510748,1.0
932.62975,1.0
932.748752,1.0
932.867754,1.0
932.986756,1.0
933.105758,1.0
933.22476,1.0
933.343762,1.0
933.462764,1.0
933.581766,1.0
933.700768,1.0
933.81977,1.0
933.938772,1.0
934.057774,1.0
934.176776,1.0
934.295778,1.0
934.41478,1.0
934.533782,1.0
934.652784,1.0
934.771786,1.0
934.890788,1.0
935.00979,1.0
935.128792,1.0
935.247794,1.0
935.366796,1.0
935.485798,1.0
935.6048,1.0
935.723802,1.0
935.842804,1.0
935.961806,1.0
936.080808,1.0
936.19981,1.0
936.318812,1.0
936.437814,1.0
936.556816,1.0
936.675818,1.0
936.79482,1.0
936.913822,1.0
937.032824,1.0
937.151826,1.0
937.270828,1.0
937.38983,1.0
937.508832,1.0
937.627834,1.0
937.746836,1.0
937.865838,1.0
937.98484,1.0
938.103842,1.0
938.222844,1.0
938.341846,1.0
938.460848,1.0
938.57985,1.0
938.698852,1.0
938.817854,1.0
938.936856,1.0
939.055858,1.0
939.17486,1.0
939.293862,1.0
939.412864,1.0
939.531866,1.0
939.650868,1.0
939.76987,1.0
939.888872,1.0
940.007874,1.0
940.126876,1.0
940.245878,1.0
940.36488,1.0
940.483882,1.0
940.602884,1.0
940.721886,1.0
940.840888,1.0
940.95989,1.0
941.078892,1.0
941.197894,1.0
941.316896,1.0
941.435898,1.0
941.5549,1.0
941.673902,1.0
941.792904,1.0
941.911906,1.0
942.030908,1.0
942.14991,1.0
942.268912,1.0
942.387914,1.0
942.506916,1.0
942.625918,1.0
942.74492,0.9337934601035228
942.863922,0.9320181409009302
942.982924,0.9292430025924336
943.101926,0.9260611590746798
943.220928,0.9241240159043147
943.33993,0.9215225787518965
943.458932,0.9211604915332458
943.577934,0.9188411706664019
943.696936,0.9165826827546488
943.815938,0.9157993394878604
943.93494,0.9131108434554571
944.053942,0.9118525314078937
944.172944,0.9087611323778296
944.291946,0.9054230372728231
944.410948,0.9042042534767843
944.52995,0.901504720571756
944.648952,0.8984807478297944
944.767954,0.8960491612910867
944.886956,0.8939101609192273
945.005958,0.8912859245638043
945.12496,0.8893539310785626
945.243962,0.8882162862947701
945.362964,0.8853608296053802
945.481966,0.8836625676657061
945.600968,0.8807072509833052
945.71997,0.8780954309205613
945.838972,0.8763234684347387
945.957974,0.872702988839311
946.076976,0.8695408197989306
946.195978,0.8683764154255639
946.31498,0.8658704304774202
946.433982,0.8640021687965844
946.552984,0.8607768358175107
946.671986,0.8573148856841158
946.790988,0.8548664680172459
946.90999,0.8520244971863755
947.028992,0.8483092738091857
947.147994,0.8450073106547183
947.266996,0.8418865605532386
947.385998,0.8398264631297048
947.505,0.8369256848076857
947.624002,0.833159648763942
947.743004,0.8304396663075081
947.862006,0.8281425314324452
947.981008,0.8254306738071227
948.10001,0.8232132490679811
948.219012,0.821051042770527
948.338014,0.819599067801745
948.457016,0.8165721544937011
948.576018,0.8147613750196284
948.69502,0.8133123897515625
948.814022,0.8111599651409466
948.933024,0.8084067044549408
949.052026,0.8048897238126819
949.171028,0.8045839238233109
949.29003,0.80276761735486
949.409032,0.7990354230246766
949.528034,0.7965463175285755
949.647036,0.7936759694178585
949.766038,0.791203559358586
949.88504,0.7881554003510413
950.004042,0.7843970072529707
950.123044,0.7828532662328458
950.242046,0.78160170252484
950.361048,0.778933190458836
950.48005,0.7772369656604275
950.599052,0.775924544496712
950.718054,0.7739097610345159
950.837056,0.7725566033110507
950.956058,0.7693879117929984
951.07506,0.7668454479039902
951.194062,0.7654510584680895
951.313064,0.7633871281699657
951.432066,0.7609481937361396
951.551068,0.7586460102784003
951.67007,0.7568350113196411
951.789072,0.7564339950423423
951.908074,0.755277535946732
952.027076,0.7525784765670172
952.146078,0.7508195017350239
952.26508,0.7488773953389666
952.384082,0.7476278137797656
952.503084,0.7458058256436181
952.622086,0.7436609949045355
952.741088,0.7426131717906135
952.86009,0.7408626711084583
952.979092,0.7399889687423249
953.098094,0.7396412556459944
953.217096,0.7382077425673249
953.336098,0.7374035345009461
953.4551,0.7349006198496906
953.574102,0.7326992217383569
953.693104,0.7307382167445166
953.812106,0.7282943394983437
953.931108,0.7260764258006077
954.05011,0.7250751313850551
954.169112,0.7238797438841614
954.288114,0.7235613068581356
954.407116,0.7224767784974679
954.526118,0.7209467501301693
954.64512,0.7197797619106365
954.764122,0.7177097784033568
954.883124,0.7148804164472857
955.002126,0.712418328554241
955.121128,0.7106110821742517
955.24013,0.7103837230073627
955.359132,0.708645413185044
955.478134,0.7067134495373222
955.597136,0.7050969273622059
955.716138,0.7041316059678591
955.83514,0.7033715543351724
955.954142,0.7007598728923196
956.073144,0.6982975343979348
956.192146,0.6964286024931187
956.311148,0.693648452090817
956.43015,0.6909623105810868
956.549152,0.6878530871294075
956.668154,0.685669188551446
956.787156,0.683423877935403
956.906158,0.6801377008925734
957.02516,0.6772667946652039
957.144162,0.6738686960705798
957.263164,0.6701993992858861
957.382166,0.6661103043556182
957.501168,0.6613844430195047
957.62017,0.6575923950579085
957.739172,0.6541556231140867
957.858174,0.6508083977413057
957.977176,0.6489821931627432
958.096178,0.6448355215852043
958.21518,0.641189649991343
958.334182,0.6383873807739534
958.453184,0.6339025772474083
958.572186,0.6292227194366825
958.691188,0.6235913580854352
958.81019,0.6177199991520785
958.929192,0.6137117031171809
959.048194,0.6099794566529492
959.167196,0.6061607888322963
959.286198,0.6016917548144766
959.4052,0.5971422017900668
959.524202,0.5930064518658541
959.643204,0.5887933534084415
959.762206,0.5840025089592729
959.881208,0.5795693217351693
960.00021,0.5750432635837687
960.119212,0.570809357417693
960.238214,0.5665329704176295
960.357216,0.5627386321119732
960.476218,0.5587796888828463
960.59522,0.5534964171139084
960.714222,0.5483288942918096
960.833224,0.5443025655869477
960.952226,0.5371166407279663
961.071228,0.5260231793552785
961.19023,0.5168461660041969
961.309232,0.512435720115869
961.428234,0.5112175732717437
961.547236,0.5097830683142315
961.666238,0.5075246488921634
961.78524,0.5070731529001683
961.904242,0.5034957539135464
962.023244,0.4935061293616581
962.142246,0.47472005812454254
962.261248,0.45141418077259443
962.38025,0.4183361429047263
962.499252,0.38523952318469185
962.618254,0.35786480627759754
962.737256,0.3463172557186951
962.856258,0.3511295623925985
962.97526,0.36196780774210024
963.094262,0.38082322039346106
963.213264,0.4113873709392594
963.332266,0.4459002529808598
963.451268,0.4792801443622575
963.57027,0.4927171509057595
963.689272,0.49535034454730037
963.808274,0.4953453910686223
963.927276,0.4951225357888401
964.046278,0.49421729010078247
964.16528,0.4933531661720753
964.284282,0.4923969888216205
964.403284,0.49255458107145866
964.522286,0.4924856282569183
964.641288,0.4931065512478581
964.76029,0.4938270126215048
964.879292,0.49476122823101787
964.998294,0.4961286554023893
965.117296,0.4976989016358557
965.236298,0.49912934919392543
965.3553,0.5016713775731996
965.474302,0.5044583497899461
965.593304,0.5080171866437794
965.712306,0.5115499727124853
965.831308,0.514726287596147
965.95031,0.5178446423242985
966.069312,0.5215135615446232
966.188314,0.5241905582432943
966.307316,0.5264810186525337
966.426318,0.5296017341035447
966.54532,0.5334019561063214
966.664322,0.5373583976075121
966.783324,0.5410032460831281
966.902326,0.5433726035439493
967.021328,0.5465770462818019
967.14033,0.5502404029398986
967.259332,0.553324859817358
967.378334,0.5553704002511614
967.497336,0.5578249921132304
967.616338,0.560441731470345
967.73534,0.562513581672217
967.854342,0.5647850854121207
967.973344,0.5663177287873705
968.092346,0.5676444639474811
968.211348,0.5684510916564196
968.33035,0.5690027567296316
968.449352,0.5702958601044691
968.568354,0.5707922333938321
968.687356,0.5702901571743827
968.806358,0.5706666729146446
968.92536,0.5716719306262701
969.044362,0.5721008453971734
969.163364,0.5730169394296015
969.282366,0.5735214162735554
969.401368,0.5738426782116155
969.52037,0.5740320775445965
969.639372,0.5735615641778548
969.758374,0.5726274203622818
969.877376,0.5722267214290166
969.996378,0.5706837931716345
970.11538,0.5707922333938321
970.234382,0.5705183188665487
970.353384,0.5696517897508353
970.472386,0.56943536319438
970.591388,0.5685477365565849
970.71039,0.5673607126592409
970.829392,0.5665329704176295
970.948394,0.5655819940711285
971.067396,0.5643277947206693
971.186398,0.5627836530033538
971.3054,0.5622211506484031
971.424402,0.5613167028716876
971.543404,0.5613559964161466
971.662406,0.5608790465516017
971.781408,0.559993557378708
971.90041,0.5596408725449471
972.019412,0.5594338437247991
972.138414,0.5590703298811759
972.257416,0.558651184332993
972.376418,0.5567828340994151
972.49542,0.5562263295639588
972.614422,0.5556703812548784
972.733424,0.5545656967218466
972.852426,0.5514688082012597
972.971428,0.5500533530031902
973.09043,0.5498498709090879
973.209432,0.5488226124365114
973.328434,0.5466754390052121
973.447436,0.54528864536365
973.566438,0.5446564772634134
973.68544,0.5449343229114357
973.804442,0.5451686950566875
973.923444,0.545043320675431
974.042446,0.544493104827325
974.161448,0.544547556860364
974.28045,0.5443134517471206
974.399452,0.544351555022342
974.518454,0.5428566446898426
974.637456,0.5402409690377582
974.756458,0.5390806986918945
974.87546,0.5387142484239957
974.994462,0.5383641979412517
975.113464,0.5379014037610432
975.232466,0.5378745093632208
975.351468,0.5390699171857362
975.47047,0.5399979152928852
975.589472,0.5404895370497751
975.708474,0.541160159775878
975.827476,0.5420483905880943
975.946478,0.5426666781102918
976.06548,0.5419399917502218
976.184482,0.5410302969216976
976.303484,0.5400519177844941
976.422486,0.5388112257164065
976.541488,0.5376809093899361
976.66049,0.5353096042154308
976.779492,0.5339730016542408
976.898494,0.5335780077987681
977.017496,0.5328848070667312
977.136498,0.5325172433739123
