nu,[0]Peroxyacetalnitrate-HITRAN(x-sec)-X=0.01-T=250.0K-P=0.0011atm-L=15cm
1701.389853,0.9999556659827816
1701.510382,0.9999358980546175
1701.630911,0.999932607270992
1701.751441,0.9999487833116194
1701.87197,0.9999622797114279
1701.992499,0.9999615427394994
1702.113028,0.9999371029781007
1702.233557,0.9999477173667846
1702.354086,0.9999567919334954
1702.474616,0.9999650286115133
1702.595145,0.999979503210062
1702.715674,0.9999460024579198
1702.836203,0.9999562449572799
1702.956732,0.9999349251174621
1703.077261,0.9999679945121865
1703.197791,0.9999669985445601
1703.31832,0.9999713274110665
1703.438849,0.999943499596208
1703.559378,0.9999466044255945
1703.679907,0.9999573159109917
1703.800436,0.9999723383825896
1703.920966,0.9999752673058582
1704.041495,0.9999401627903173
1704.162024,0.9999332102305359
1704.282553,0.9999277406108354
1704.403082,0.9998674887803873
1704.523611,0.9998801471829228
1704.644141,0.9999391428518714
1704.76467,0.9999238478997184
1704.885199,0.9999182393425847
1705.005728,0.9999569179280591
1705.126257,0.9999570709214792
1705.246786,0.9999419236864944
1705.367316,0.9999327002647288
1705.487845,0.9999199082075189
1705.608374,0.9999181933463468
1705.728903,0.9999454924855885
1705.849432,0.9999511001956344
1705.969962,0.9999249138191084
1706.090491,0.9999029917056089
1706.21102,0.999863459322527
1706.331549,0.9998462618189256
1706.452078,0.9998775474979197
1706.572607,0.9999367330014409
1706.693137,0.9999217620607472
1706.813666,0.9999021107914613
1706.934195,0.9999340441751811
1707.054724,0.9999384008973027
1707.175253,0.9999400237986443
1707.295782,0.9999223650137515
1707.416312,0.9999253777843761
1707.536841,0.9999206501483661
1707.65737,0.999949200290349
1707.777899,0.9999441485597498
1707.898428,0.9999315413434008
1708.018957,0.9999230599600367
1708.139487,0.9999111019516657
1708.260016,0.9999499882506292
1708.380545,0.9999420166810976
1708.501074,0.9999430356225317
1708.621603,0.9999074872795657
1708.742132,0.9999020188004712
1708.862662,0.9999353420904128
1708.983191,0.9999633966699182
1709.10372,0.9999422016703878
1709.224249,0.9999260727327551
1709.344778,0.999895945414054
1709.465307,0.9999062363960816
1709.585837,0.9999288535310301
1709.706366,0.9999251917982731
1709.826895,0.9999248678225634
1709.947424,0.9999010918917295
1710.067953,0.9998872363582975
1710.188482,0.9999016478368912
1710.309012,0.9999154125777178
1710.429541,0.999918147350111
1710.55007,0.9999124468330023
1710.670599,0.9998991450861988
1710.791128,0.999908414194236
1710.911657,0.9999254697775151
1711.032187,0.999936037045717
1711.152716,0.9998972952744914
1711.273245,0.9998847766387214
1711.393774,0.9998952054913282
1711.514303,0.9999202791778736
1711.634832,0.999924079882078
1711.755362,0.9998994650539764
1711.875891,0.999889786074001
1711.99642,0.9998806571219279
1712.116949,0.9999041035983539
1712.237478,0.9999117508941815
1712.358008,0.9998984051611052
1712.478537,0.9998728180883051
1712.599066,0.9998608596809122
1712.719595,0.9998739779414468
1712.840124,0.9999031766876795
1712.960653,0.9998896460894408
1713.081183,0.9998647591458689
1713.201712,0.9998513610478639
1713.322241,0.9998597998289627
1713.44277,0.9998832468161835
1713.563299,0.9998708783369196
1713.683828,0.9998714782596265
1713.804358,0.9998316641700661
1713.924887,0.9998032093658176
1714.045416,0.9997956108903007
1714.165945,0.9998361134308712
1714.286474,0.9998553904569681
1714.407003,0.9998144272207588
1714.527533,0.9998186464465442
1714.648062,0.9998209160374476
1714.768591,0.9998402427625468
1714.88912,0.9998330539370451
1715.009649,0.9997537203318176
1715.130178,0.9996754126898629
1715.250708,0.9997171999954619
1715.371237,0.9997816138497276
1715.491766,0.9998132674366959
1715.612295,0.9997977404572198
1715.732824,0.9997661373501338
1715.853353,0.9997621982793126
1715.973883,0.999775035308352
1716.094412,0.9998001999626865
1716.214941,0.9997843532551026
1716.33547,0.9997492214501986
1716.455999,0.9997218886801249
1716.576528,0.9997395839141568
1716.697058,0.9997461622222616
1716.817587,0.9997307362579901
1716.938116,0.9997475118804916
1717.058645,0.9997015445466925
1717.179174,0.9996609474912972
1717.299703,0.9995847362458701
1717.420233,0.9995254726237455
1717.540762,0.9996050280219767
1717.661291,0.9996494614529979
1717.78182,0.9996540498545564
1717.902349,0.9996598878512545
1718.022878,0.9996801311689464
1718.143408,0.9996679051557045
1718.263937,0.9996226812026487
1718.384466,0.999599000421831
1718.504995,0.9995166768382879
1718.625524,0.9994810047246643
1718.746054,0.9995268619651181
1718.866583,0.999531959565113
1718.987112,0.999562955531769
1719.107641,0.9995431743766142
1719.22817,0.9995452134467698
1719.348699,0.9995679633547209
1719.469229,0.9995264021828673
1719.589758,0.9995138981857886
1719.710287,0.9994708100704088
1719.830816,0.9994694208069484
1719.951345,0.9994944378396381
1720.071874,0.9994564477780615
1720.192404,0.9994495015798874
1720.312933,0.9994022487245191
1720.433462,0.9994119729557075
1720.553991,0.9994240159425405
1720.67452,0.9994152210498978
1720.795049,0.99939066571958
1720.915579,0.999346663517284
1721.036108,0.9993299845606561
1721.156637,0.9993285954929431
1721.277166,0.999310068112532
1721.397695,0.9993035826112353
1721.518224,0.99925911459123
1721.638754,0.9992410581421698
1721.759283,0.9992299366510838
1721.879812,0.999230865935357
1722.000341,0.9992266991513339
1722.12087,0.9991789972073708
1722.241399,0.9991382415272925
1722.361929,0.9991396303304134
1722.482458,0.9991493520063124
1722.602987,0.9991433371453181
1722.723516,0.9990808127116895
1722.844045,0.9990562755882464
1722.964574,0.9990257049339468
1723.085104,0.9990266340282844
1723.205633,0.9990210794556409
1723.326162,0.9989720287248449
1723.446691,0.9989117925276525
1723.56722,0.9988622477314641
1723.687749,0.9988868200449966
1723.808279,0.998876631451394
1723.928808,0.998848863067022
1724.049337,0.9987974236751498
1724.169866,0.9987766489047957
1724.290395,0.9987497821742993
1724.410925,0.9987345014195301
1724.531454,0.9987136280865776
1724.651983,0.9986900587230743
1724.772512,0.998624347079147
1724.893041,0.9986080696349512
1725.01357,0.9985725198204627
1725.1341,0.998536372149522
1725.254629,0.9985040200951705
1725.375158,0.9984618841145979
1725.495687,0.9984202491221259
1725.616216,0.9983781166766138
1725.736745,0.9983512606664902
1725.857275,0.9983179162912381
1725.977804,0.9982406494747815
1726.098333,0.9982133978770369
1726.218862,0.9981546048393738
1726.339391,0.9981402315165523
1726.45992,0.9980972125996382
1726.58045,0.998041719937328
1726.700979,0.9979853321731209
1726.821508,0.9979376296143433
1726.942037,0.9979052969589356
1727.062566,0.9978636851756642
1727.183095,0.9978021188856284
1727.303625,0.9977207015545996
1727.424154,0.9976685221264122
1727.544683,0.9976310104952034
1727.665212,0.9975944978684044
1727.785741,0.99753993094179
1727.90627,0.9974659162248941
1728.0268,0.9973762480696695
1728.147329,0.9973249842480102
1728.267858,0.9972815018266207
1728.388387,0.9972306417669701
1728.508916,0.9971238440843548
1728.629445,0.9970425818025449
1728.749975,0.9969681055034086
1728.870504,0.9969256355667303
1728.991033,0.9968465824983255
1729.111562,0.9967717221310217
1729.232091,0.9967126153204336
1729.35262,0.99660587311548
1729.47315,0.9965185742647406
1729.593679,0.9964493186304902
1729.714208,0.9963652218569317
1729.834737,0.9962682802371312
1729.955266,0.9961265213472377
1730.075795,0.9960332882682158
1730.196325,0.9959746236352272
1730.316854,0.9958873800795203
1730.437383,0.9957996462660665
1730.557912,0.9956889195019238
1730.678441,0.995599809331368
1730.798971,0.9954775571812179
1730.9195,0.9954194229894134
1731.040029,0.9952925151035319
1731.160558,0.9951772669032825
1731.281087,0.9950619325418038
1731.401616,0.9949511883117426
1731.522146,0.9948359796348472
1731.642675,0.99474376261386
1731.763204,0.9946054033795882
1731.883733,0.9945086329817956
1732.004262,0.994370306451781
1732.124791,0.9942828057149021
1732.245321,0.9941629024388459
1732.36585,0.9940661750943002
1732.486379,0.9939463973369561
1732.606908,0.9938173914672438
1732.727437,0.9937068851175797
1732.847966,0.9935917211634745
1732.968496,0.9934627613277419
1733.089025,0.9933522944107567
1733.209554,0.993186517747267
1733.330083,0.9930116330005455
1733.450612,0.9928689474810835
1733.571141,0.9928689474810835
1733.691671,0.992818312455966
1733.8122,0.9927032514814647
1733.932729,0.9926204634825986
1734.053258,0.9925008599230082
1734.173787,0.9924088593575854
1734.294316,0.9922570324171608
1734.414846,0.9921098916100138
1734.535375,0.9919949127367307
1734.655904,0.9918983963273208
1734.776433,0.9919167466173926
1734.896962,0.9919213094449215
1735.017491,0.9918523733094735
1735.138021,0.9918110139278556
1735.25855,0.9917604328559736
1735.379079,0.9917052925088227
1735.499608,0.9916317107060372
1735.620137,0.9915995823590923
1735.740666,0.9915949218520074
1735.861196,0.9915627946970021
1735.981725,0.991526008399709
1736.102254,0.9915030052631515
1736.222783,0.991484662627224
1736.343312,0.991484662627224
1736.463842,0.9914801018082658
1736.584371,0.9914663203306322
1736.7049,0.9914616604498774
1736.825429,0.9914708810861954
1736.945958,0.9914616604498774
1737.066487,0.9914663203306322
1737.187017,0.991489223467162
1737.307546,0.991489223467162
1737.428075,0.9915076653382273
1737.548604,0.9915397907070125
1737.669133,0.9915444509549803
1737.789662,0.9915811387783863
1737.910192,0.9916179271210545
1738.030721,0.9916317107060372
1738.15125,0.9916639392603462
1738.271779,0.9917145154109295
1738.392308,0.9917374242808319
1738.512837,0.9917420854576797
1738.633367,0.9917972278505754
1738.753896,0.991838586657302
1738.874425,0.9918661601532809
1738.994954,0.9919121838108526
1739.115483,0.9919673356614798
1739.236012,0.9919949127367307
1739.356542,0.9919535474113426
1739.477071,0.9919305343559951
1739.5976,0.99184781079905
1739.718129,0.9916363713860301
1739.838658,0.9913606356539783
1739.959187,0.9911538593928947
1740.079717,0.9909379104954198
1740.200246,0.9906118464858514
1740.320775,0.9901757760977845
1740.441304,0.989639048312036
1740.561833,0.9891206132925581
1740.682362,0.9885708150896313
1740.802892,0.9881122246326435
1740.923421,0.9878237379841512
1741.04395,0.9877970671032842
1741.164479,0.9881991823344939
1741.285008,0.9889514881282987
1741.405537,0.9898825294648746
1741.526067,0.9908644847167107
1741.646596,0.9916915079010601
1741.767125,0.9923214319883081
1741.887654,0.992712483664633
1742.008183,0.9929011169561245
1742.128712,0.9929885953978971
1742.249242,0.9929978302347763
1742.369771,0.9929425217959865
1742.4903,0.9928642810079965
1742.610829,0.9927493139809751
1742.731358,0.9926756547146703
1742.851888,0.9925514787576335
1742.972417,0.9924134244488382
1743.092946,0.9922708248857688
1743.213475,0.992174281631413
1743.334004,0.9920961013783628
1743.454533,0.9919489844355194
1743.575063,0.9918431491252943
1743.695592,0.9917374242808319
1743.816121,0.9916271492106593
1743.93665,0.991526008399709
1744.057179,0.9914387579500459
1744.177708,0.9913697562137808
1744.298238,0.991305418404387
1744.418767,0.9912181873657894
1744.539296,0.9911584187111343
1744.659825,0.9911033118350393
1744.780354,0.9910987527702907
1744.900883,0.9910711015008254
1745.021413,0.9910803185049284
1745.141942,0.9910711015008254
1745.262471,0.9910848774848792
1745.383,0.9911125291386997
1745.503529,0.9911446417048646
1745.624058,0.9911584187111343
1745.744588,0.9912181873657894
1745.865117,0.9912962984364896
1745.985646,0.9913927562589244
1746.106175,0.9915306685828998
1746.226704,0.9916088042780901
1746.347233,0.9917098543636604
1746.467763,0.9918110139278556
1746.588292,0.9919397593528608
1746.708821,0.992086874927523
1746.82935,0.9922340123210429
1746.949879,0.9923352253520764
1747.070408,0.992473268782621
1747.190938,0.9926157981773838
1747.311467,0.9928228794307074
1747.431996,0.9929701259817888
1747.552525,0.9931358665264789
1747.673054,0.9932740213339568
1747.793583,0.9934120960188906
1747.914113,0.9936009616094493
1748.034642,0.9937575654610584
1748.155171,0.9939371536784439
1748.2757,0.9940938105180984
1748.396229,0.9942274257049715
1748.516758,0.9943611582870433
1748.637288,0.9944901352932511
1748.757817,0.9946745308572752
1748.878346,0.9948636364595091
1748.998875,0.9949881016855677
1749.119404,0.9951449241676804
1749.239934,0.9952879367684926
1749.360463,0.9954272868339171
1749.480992,0.9955873644115324
1749.601521,0.99569997171027
1749.72205,0.9958297198694929
1749.842579,0.9959686478054128
1749.963109,0.9960909602651947
1750.083638,0.9962253419995787
1750.204167,0.9963154048412746
1750.324696,0.9964021876923745
1750.445225,0.9965130934276544
1750.565754,0.9966544090033399
1750.686284,0.9967569700187001
1750.806813,0.9968590431584856
1750.927342,0.9968919400497056
1751.047871,0.996966709749038
1751.1684,0.9970882473985256
1751.288929,0.9971668210481818
1751.409459,0.997219073958619
1751.529988,0.9972874855335827
1751.650517,0.9974011827875539
1751.771046,0.9975153917613221
1751.891575,0.9975986877740942
1752.012104,0.9976685221264122
1752.132634,0.9977382615934749
1752.253163,0.9977623073753298
1752.373692,0.9978247692508078
1752.494221,0.9978965154309611
1752.61475,0.9979700631143473
1752.735279,0.9980153719837163
1752.855809,0.9980611819406208
1752.976338,0.9981083913510203
1753.096867,0.9981495142638701
1753.217396,0.9982378544048761
1753.337925,0.9982753888538449
1753.458454,0.998294356266423
1753.578984,0.998319813097081
1753.699513,0.998359547016342
1753.820042,0.9984382208483552
1753.940571,0.998472967103022
1754.0611,0.9985081139700452
1754.181629,0.9985142048881178
1754.302159,0.9985590391824396
1754.422688,0.998607170888093
1754.543217,0.9986470161091183
1754.663746,0.9986951520553617
1754.784275,0.9986942532301294
1754.904805,0.9986946527079106
1755.025334,0.9987497821742993
1755.145863,0.9988039158795033
1755.266392,0.998834479746954
1755.386921,0.9988353786983903
1755.50745,0.9988608493252963
1755.62798,0.9988998056580635
1755.748509,0.998938164147079
1755.869038,0.9989646363591842
1755.989567,0.9989928075591415
1756.110096,0.9989933070556702
1756.230625,0.9990011691639341
1756.351155,0.9990442270422157
1756.471684,0.9991141625858241
1756.592213,0.999113233410085
1756.712742,0.9990419192527167
1756.833271,0.9990233971872339
1756.9538,0.9990951696061222
1757.07433,0.9991766791147864
1757.194859,0.999232254867226
1757.315388,0.9992262295148956
1757.435917,0.9992118807292644
1757.556446,0.9992415177931623
1757.676975,0.9993008045511372
1757.797505,0.9993174830207466
1757.918034,0.9993424962503858
1758.038563,0.9993452744263871
1758.159092,0.9993253576735389
1758.279621,0.9993679698152745
1758.40015,0.9994031781690426
1758.52068,0.9994346798536824
1758.641209,0.9994156807810052
1758.761738,0.9994119729557075
1758.882267,0.9994592262708484
1759.002796,0.9994782261713333
1759.123325,0.9995023138868399
1759.243855,0.999517136616065
1759.364384,0.9994902699565223
1759.484913,0.9995101899961051
1759.605442,0.9995403456734334
1759.725971,0.9995537396038046
1759.8465,0.9995821873080426
1759.96703,0.9995772693757792
1760.087559,0.9995574879373562
1760.208088,0.9995829769782825
1760.328617,0.9996170233542848
1760.449146,0.999645472859604
1760.569675,0.9996228611347475
1760.690205,0.9996221713952113
1760.810734,0.9996455228418789
1760.931263,0.9996637365492315
1761.051792,0.9996577085950744
1761.172321,0.9997001049775048
1761.292851,0.9996806010187185
1761.41338,0.9996905178994682
1761.533909,0.9997058032843433
1761.654438,0.999695746294549
1761.774967,0.9996170233542848
1761.895496,0.99962133171294
1762.016026,0.9996782817624145
1762.136555,0.9997415833953242
1762.257084,0.9997765649653262
1762.377613,0.9997786045115991
1762.498142,0.9997617383888071
1762.618671,0.9997527905612901
1762.739201,0.9997691966391947
1762.85973,0.9998001099806726
1762.980259,0.9997904719540678
1763.100788,0.9997850930957978
1763.221317,0.9997939912227229
1763.341846,0.9997924615390865
1763.462376,0.9998049290288166
1763.582905,0.9998270749532597
1763.703434,0.9998367133327193
1763.823963,0.9998093281801824
1763.944492,0.9997997800466907
1764.065021,0.9998276848479615
1764.185551,0.999843902184532
1764.30608,0.9998475616199107
1764.426609,0.9998562303358488
1764.547138,0.9998115977499333
1764.667667,0.9998480715422973
1764.788196,0.9998758377087754
1764.908726,0.9998813470398193
1765.029255,0.9998718482121419
1765.149784,0.9998604897324626
1765.270313,0.9998455719252429
1765.390842,0.9998467717406491
1765.511371,0.9998758777038097
1765.631901,0.9998919658361106
1765.75243,0.999867538773763
1765.872959,0.9998447820475531
1765.993488,0.9998568802426098
1766.114017,0.9998882562437986
1766.234546,0.9998983551661862
1766.355076,0.9998768075888084
1766.475605,0.9998628993991465
1766.596134,0.9998574301640452
1766.716663,0.9998859365057351
1766.837192,0.9999112409393185
1766.957722,0.9998850566064981
1767.078251,0.9998809270897417
1767.19878,0.9998773175261102
1767.319309,0.9998892261358776
1767.439838,0.9999101290386369
1767.560367,0.9998999350068354
1767.680897,0.9999030846965915
1767.801426,0.9998875163267629
1767.921955,0.9998665589040552
1768.042484,0.9998560003689423
1768.163013,0.9998555804295103
1768.283542,0.9998740679301089
1768.404072,0.9998603997450225
1768.524601,0.9998991950811573
1768.64513,0.9999061434048059
1768.765659,0.9998965953466298
1768.886188,0.9999169884456498
1769.006717,0.9999002109792556
1769.127247,0.9998882562437986
1769.247776,0.9999149956130776
1769.368305,0.999920696144717
1769.488834,0.9999359910486604
1769.609363,0.999911704898242
1769.729892,0.9999163854958876
1769.850422,0.999911055955756
1769.970951,0.9999365470132259
1770.09148,0.9999356670694517
1770.212009,0.9999294554883811
1770.332538,0.9999080902239623
1770.453067,0.9998990950912428
1770.573597,0.9999448895186384
1770.694126,0.999925052808681
1770.814655,0.999944287551996
1770.935184,0.9999249138191084
1771.055713,0.9998991950811573
1771.176242,0.9998711483020932
1771.296772,0.9998470017054331
1771.417301,0.9998819069735305
1771.53783,0.9999177763805471
1771.658359,0.999912816800676
1771.778888,0.9999347861265171
1771.899417,0.9999497562622589
1772.019947,0.9999466974206329
1772.140476,0.9999424796543586
1772.261005,0.9999448435211745
1772.381534,0.9999458164679806
1772.502063,0.9999185183198125
1772.622592,0.9998139173155308
1772.743122,0.9997601587665084
1772.863651,0.9998623894691978
1772.98418,0.9999200471963958
1773.104709,0.9999433136067343
1773.225238,0.9999600457981904
1773.345768,0.9999354350844039
1773.466297,0.9999549890130248
1773.586826,0.9999377989345665
1773.707355,0.9999461874479473
1773.827884,0.9999357130664934
1773.948413,0.999946883410736
1774.068943,0.9999497102645711
1774.189472,0.9999291775080311
1774.310001,0.9999388178717028
1774.43053,0.9999440555649483
1774.551059,0.9999611677539911
1774.671588,0.9999571259191197
1774.792118,0.9999451685033015
1774.912647,0.9999528151132417
1775.033176,0.9999437775805394
1775.153705,0.999941598705422
1775.274234,0.9999750033124224
1775.394763,0.9999453074956896
1775.515293,0.9999183323349853
1775.635822,0.9999186573084962
1775.756351,0.999928621547563
1775.87688,0.9999430826198555
1775.997409,0.9999406257627198
1776.117938,0.999961825728656
1776.238468,0.9999506832161126
1776.358997,0.9999429896251532
1776.479526,0.9999615337398455
1776.600055,0.999958136876285
1776.720584,0.9999594108237629
1776.841113,0.9999455384830822
1776.961643,0.9999565699431122
1777.082172,0.9999611357552344
1777.202701,0.9999518421596261
1777.32323,0.9999696964591616
1777.443759,0.9999475783740615
1777.564288,0.9999506832161126
1777.684818,0.9999572329145379
1777.805347,0.9999833691382943
1777.925876,0.9999477633643805
1778.046405,0.999951193191091
1778.166934,0.9999655155946008
1778.287463,0.999946512430511
1778.407993,0.9999472533911513
1778.528522,0.9999384008973027
1778.649051,0.9999575938991642
1778.76958,0.9999496172692525
1778.890109,0.9999509612024411
1779.010638,0.9999390038603402
1779.131168,0.9999523521351956
1779.251697,0.9999336272027716
1779.372226,0.9999449365160493
1779.492755,0.9999413677189394
1779.613284,0.9999503132344282
1779.733814,0.9999409037462524
1779.854343,0.9999345541416736
1779.974872,0.9999592068320639
1780.095401,0.9999530471023218
1780.21593,0.9999503132344282
1780.336459,0.9999582708706843
1780.456989,0.9999368249956246
1780.577518,0.9998800471949131
1780.698047,0.9999112879351479
1780.818576,0.9999365010161458
1780.939105,0.9999544470375678
1781.059634,0.9999484583283176
1781.180164,0.9999408577489719
1781.300693,0.9999451685033015
1781.421222,0.9999510541978849
1781.541751,0.9999754253019628
1781.66228,0.9999604587817745
1781.782809,0.999937520951897
1781.903339,0.9999417846945766
1782.023868,0.9999359450516058
1782.144397,0.999937056980995
1782.264926,0.999943453598808
1782.385455,0.999940950743476
1782.505984,0.9999417386972557
1782.626514,0.9999469754058535
1782.747043,0.9999580808786309
1782.867572,0.9999596888125177
1782.988101,0.9999596618136065
1783.10863,0.9999319583149404
1783.229159,0.9999460954529024
1783.349689,0.9999563429529966
1783.470218,0.999941598705422
1783.590747,0.9999425726490134
1783.711276,0.9999216230716319
1783.831805,0.9999382619058745
1783.952334,0.9999526761198102
1784.072864,0.9999603287869234
1784.193393,0.9999393278406299
1784.313922,0.9999426186463729
1784.434451,0.9999488293092644
1784.55498,0.9999628686893842
1784.675509,0.9999475783740615
1784.796039,0.9999193982484957
1784.916568,0.9998858465160049
1785.037097,0.999880417150599
1785.157626,0.9999242188715348
1785.278155,0.9999500342483297
1785.398685,0.9999568059328906
1785.519214,0.9999421556730476
1785.639743,0.9999418306918998
1785.760272,0.9999396528209643
1785.880801,0.9999631006807966
1786.00133,0.9999535570785059
1786.12186,0.9999334422150676
1786.242389,0.9999389108660172
1786.362918,0.9999429436277767
1786.483447,0.9999547110255765
1786.603976,0.9999623777077362
1786.724505,0.9999719583931732
1786.845035,0.9999296874720417
1786.965564,0.9999229669671964
1787.086093,0.9999463734379554
1787.206622,0.9999607927686236
1787.327151,0.9999530011044827
1787.44768,0.9999457244729697
1787.56821,0.9999409967407608
1787.688739,0.9999332562274647
1787.809268,0.9999468364132336
1787.929797,0.9999661365733787
1788.050326,0.999961153754535
1788.170855,0.9999090631350074
1788.291385,0.9999287145409291
1788.411914,0.9999506372183822
1788.532443,0.9999532330936058
1788.652972,0.9999616037371554
1788.773501,0.9999236629138236
1788.89403,0.9999116119064577
1789.01456,0.9999433136067343
1789.135089,0.9999482273402505
1789.255618,0.9999495252738918
1789.376147,0.9999382619058745
1789.496676,0.9999200471963958
1789.617205,0.9999140226962603
1789.737735,0.9999611867532535
1789.858264,0.9999575709001397
1789.978793,0.999951749164109
1790.099322,0.9999132807603307
1790.219851,0.9999306614040315
1790.34038,0.9999314493497032
1790.46091,0.9999500812459825
1790.581439,0.9999522131418283
1790.701968,0.9999105929970443
1790.822497,0.9998846866490956
1790.943026,0.999887696306532
1791.063555,0.9998963653704392
1791.184085,0.9999238938962165
1791.304614,0.9999136047322861
1791.425143,0.9999081822155108
1791.545672,0.9999264897020144
1791.666201,0.9999471613960083
1791.786731,0.9999566439399011
1791.90726,0.9999476243716511
1792.027789,0.9999102220302831
1792.148318,0.9999313563560828
1792.268847,0.9999171734303097
1792.389376,0.9999425266516562
1792.509906,0.9998561403487921
1792.630435,0.9997692466276558
1792.750964,0.9997930214230217
1792.871493,0.9998903360135346
1792.992022,0.9999356670694517
1793.112551,0.9999422476677301
1793.233081,0.9999442415545599
1793.35361,0.9999123538411491
1793.474139,0.9999169424494694
1793.594668,0.9999466974206329
1793.715197,0.9999467904156801
1793.835726,0.9999307533976567
1793.956256,0.9999265826951822
1794.076785,0.9999093411097656
1794.197314,0.9999250988052346
1794.317843,0.9999531400979595
1794.438372,0.9999398838070508
1794.558901,0.9999051235010598
1794.679431,0.9999160155268934
1794.79996,0.9999188422934648
1794.920489,0.9999339521812532
1795.041018,0.9999475313765264
1795.161547,0.9999139297042604
1795.282076,0.9999257947533455
1795.402606,0.9999104530095712
1795.523135,0.9999266746884321
1795.643664,0.9999344151507803
1795.764193,0.999911055955756
1795.884722,0.9998862164738365
1796.005251,0.9999029917056089
1796.125781,0.9999118898819245
1796.24631,0.9999305684104843
1796.366839,0.9999151346012717
1796.487368,0.9999212521007786
1796.607897,0.9998993350670544
1796.728426,0.9999108709722279
1796.848956,0.9999464194354897
1796.969485,0.9999266746884321
1797.090014,0.9999262577190957
1797.210543,0.9998985451468917
1797.331072,0.9998937656432689
1797.451602,0.9999305684104843
1797.572131,0.999946883410736
1797.69266,0.9999118898819245
1797.813189,0.9999068843355327
1797.933718,0.9999005819423027
1798.054247,0.9999176833881982
1798.174777,0.9999276486174875
1798.295306,0.9999302434331024
1798.415835,0.9999005349469764
1798.536364,0.9998843566872034
1798.656893,0.9999063283874595
1798.777422,0.999916664472598
1798.897952,0.9999288535310301
1799.018481,0.9999102220302831
1799.13901,0.9998991950811573
1799.259539,0.9998879762751262
1799.380068,0.9999023887642867
1799.500597,0.999897245279628
1799.621127,0.9998509011163436
1799.741656,0.999856830249767
1799.862185,0.9998879762751262
1799.982714,0.9999040116071806
1800.103243,0.9999233839351607
1800.223772,0.9999229669671964
1800.344302,0.9999163394997348
1800.464831,0.9998821869405036
1800.58536,0.9999080902239623
1800.705889,0.9999050775054251
1800.826418,0.9999356200724765
1800.946947,0.9999136047322861
1801.067477,0.9998898260695933
1801.188006,0.9998714782596265
1801.308535,0.9998822269357919
1801.429064,0.9999135127402387
1801.549593,0.9999022497778643
1801.670122,0.9998985851428344
1801.790652,0.9998715682480637
1801.911181,0.9999119368777845
1802.03171,0.9999054484702776
1802.152239,0.9999123998371183
1802.272768,0.9998952054913282
1802.393297,0.9998570602168644
1802.513827,0.9998531207878079
1802.634356,0.9998982151804263
1802.754885,0.9999225040029699
1802.875414,0.9999207421410701
1802.995943,0.9998775474979197
1803.116472,0.9998838467463116
1803.237002,0.999888996161382
1803.357531,0.9999203251742076
1803.47806,0.9999098510636596
1803.598589,0.9998768975777251
1803.719118,0.9998568802426098
1803.839648,0.9998869063955639
1803.960177,0.9998957654328
1804.080706,0.9998901960288974
1804.201235,0.9998922358069778
1804.321764,0.9998655890339634
1804.442293,0.9998753277722282
1804.562823,0.9998902460234084
1804.683352,0.9999074872795657
1804.803881,0.9998921458166806
1804.92441,0.9998572001968626
1805.044939,0.999855860389112
1805.165468,0.9998808371004624
1805.285998,0.9998900160486783
1805.406527,0.9998799072117163
1805.527056,0.9998721281762987
1805.647585,0.9998546105700677
1805.768114,0.999869528512145
1805.888643,0.9998812570505021
1806.009173,0.9998986851326979
1806.129702,0.999874027935147
1806.250231,0.9998591999132628
1806.37076,0.9998515910137034
1806.491289,0.9998724481354309
1806.611818,0.9998740679301089
1806.732348,0.9998660989655439
1806.852877,0.9998509011163436
1806.973406,0.9998491813742726
1807.093935,0.9998579000971477
1807.214464,0.9998807471111911
1807.334993,0.9998808870945055
1807.455523,0.9998473816473659
1807.576052,0.9998460818466146
1807.696581,0.9998301344287901
1807.81711,0.999846541775918
1807.937639,0.9998752777784631
1808.058168,0.9998448720335875
1808.178698,0.999826615032911
1808.299227,0.999844132148656
1808.419756,0.9998510810895219
1808.540285,0.9998820469570072
1808.660814,0.9998532607672546
1808.781343,0.9998345436894054
1808.901873,0.9998096081268335
1809.022402,0.9998319941145697
1809.142931,0.9998490913878503
1809.26346,0.9998528008348604
1809.383989,0.9998307443253581
1809.504518,0.9998230456582667
1809.625048,0.9998299544593822
1809.745577,0.9998444121050521
1809.866106,0.9998477515909655
1809.986635,0.9998408426668723
1810.107164,0.9998132674366959
1810.227694,0.9998098380830699
1810.348223,0.999827864816961
1810.468752,0.9998077584807694
1810.589281,0.9997799042246297
1810.70981,0.9997631280585892
1810.830339,0.9997882024322723
1810.950869,0.9998019096224903
1811.071398,0.9998130874703238
1811.191927,0.9998027994465858
1811.312456,0.9998097880925791
1811.432985,0.9997915317325297
1811.553514,0.9997754052251835
1811.674044,0.9998089582507994
1811.794573,0.9998187864211644
1811.915102,0.9997990401951272
1812.035631,0.9997716960653106
1812.15616,0.9997707262872357
1812.276689,0.9997959808147451
1812.397219,0.9997957008719096
1812.517748,0.9997848131560109
1812.638277,0.9997793943370086
1812.758806,0.9997609985653944
1812.879335,0.9997761950480656
1812.999864,0.9997942211753673
1813.120394,0.9997811539502911
1813.240923,0.9997802741432628
1813.361452,0.9997407036231178
1813.481981,0.9997485316234739
1813.60251,0.9997671171214284
1813.723039,0.9997630380799117
1813.843569,0.9997439427882451
1813.964098,0.9997508010552164
1814.084627,0.9997396339011373
