nu,[0]Diacetonealcohol-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
2274.819096,0.99716033948491
2274.948699,0.997804413833141
2275.078302,0.9975082096763569
2275.207904,0.9974366909017018
2275.337507,0.9975609792563919
2275.467109,0.997415545467997
2275.596712,0.9972057113125579
2275.726315,0.9971724051980152
2275.855917,0.997297757647585
2275.98552,0.9971366073512438
2276.115122,0.9972602599568585
2276.244725,0.9972446030936839
2276.374327,0.9972446030936839
2276.50393,0.9969145697535908
2276.633533,0.9970338078664304
2276.763135,0.9970896433230492
2276.892738,0.9972168800790695
2277.02234,0.9969309192866006
2277.151943,0.9971237443719754
2277.281546,0.9969623231051657
2277.411148,0.9967957446189949
2277.540751,0.9968434922787095
2277.670353,0.9971319208202026
2277.799956,0.9969643170318059
2277.929559,0.9967509894948217
2278.059161,0.9967454077049095
2278.188764,0.9966212209641041
2278.318366,0.9968311314960423
2278.447969,0.9966842094156831
2278.577572,0.996728363504166
2278.707174,0.9967939503882695
2278.836777,0.9966090622593765
2278.966379,0.9968083043245031
2279.095982,0.9962943828080156
2279.225585,0.9962374960228905
2279.355187,0.9965517588857844
2279.48479,0.9967443112855641
2279.614392,0.9965704942349632
2279.743995,0.9963960100179616
2279.873597,0.9963532655460073
2280.0032,0.996153217895742
2280.132803,0.9961529190498214
2280.262405,0.9961598921446606
2280.392008,0.996124728321113
2280.52161,0.9961277166997805
2280.651213,0.9961335938706467
2280.780816,0.9961542140494579
2280.910418,0.996129011666654
2281.040021,0.9960146626198755
2281.169623,0.9961899766276767
2281.299226,0.996096538390191
2281.428829,0.9956974824634522
2281.558431,0.9956413267090485
2281.688034,0.9961056029099338
2281.817636,0.9959849818251755
2281.947239,0.995902517682743
2282.076842,0.9960101805639784
2282.206444,0.9956799583419736
2282.336047,0.9957293452926936
2282.465649,0.9957132146079588
2282.595252,0.9957154051794406
2282.724854,0.9957406966719328
2282.854457,0.9956022983340027
2282.98406,0.9956867289887106
2283.113662,0.9954502814698301
2283.243265,0.9953628847718882
2283.372867,0.995570240456131
2283.50247,0.9958344002801752
2283.632073,0.995663131492865
2283.761675,0.99528007402485
2283.891278,0.9953135159971592
2284.02088,0.9954475937576984
2284.150483,0.9952982878168604
2284.280086,0.995585472797337
2284.409688,0.9956331624836429
2284.539291,0.9954009083603323
2284.668893,0.9953446697977644
2284.798496,0.9953134164658126
2284.928099,0.9953464614197824
2285.057701,0.9953374038081957
2285.187304,0.9952474293737972
2285.316906,0.9952240413340174
2285.446509,0.9954167353605996
2285.576112,0.9952819650587871
2285.705714,0.9949502928560761
2285.835317,0.9951970711279452
2285.964919,0.9948231463334849
2286.094522,0.9950768585827369
2286.224124,0.9951578611357847
2286.353727,0.9948764702831975
2286.48333,0.9948364770529614
2286.612932,0.9948364770529614
2286.742535,0.994923429560825
2286.872137,0.9949664111813784
2287.00174,0.9948762713079233
2287.131343,0.9950968598286063
2287.260945,0.9950201408182693
2287.390548,0.9948514991971817
2287.52015,0.9948148893356369
2287.649753,0.9946814936033608
2287.779356,0.9950556636713757
2287.908958,0.9945963525115991
2288.038561,0.994768134134594
2288.168163,0.9948449331989548
2288.297766,0.9948255339119012
2288.427369,0.9946494653749239
2288.556971,0.9948226489220361
2288.686574,0.9948377703412221
2288.816176,0.9946683638943015
2288.945779,0.994765050358158
2289.075382,0.9947899197952836
2289.204984,0.9945923741341457
2289.334587,0.9944340476313076
2289.464189,0.9948119048954456
2289.593792,0.9945607465995288
2289.723394,0.9948478182534445
2289.852997,0.9947841500304812
2289.9826,0.994566614525244
2290.112202,0.9944538370657596
2290.241805,0.994502864848452
2290.371407,0.994599933064913
2290.50101,0.9947052667751461
2290.630613,0.9945477179390861
2290.760215,0.9945820304272421
2290.889818,0.9947233705757456
2291.01942,0.9944888424569156
2291.149023,0.9945183792141553
2291.278626,0.9946693585631626
2291.408228,0.9948948756681469
2291.537831,0.9946504600248867
2291.667433,0.9946159462527412
2291.797036,0.9944904336403365
2291.926639,0.9943563853649385
2292.056241,0.9947046699521651
2292.185844,0.9948229473688756
2292.315446,0.9946381264356507
2292.445049,0.9945707917137971
2292.574651,0.9945474195748155
2292.704254,0.9945820304272421
2292.833857,0.9945027653981704
2292.963459,0.9945444359370322
2293.093062,0.9945529890559597
2293.222664,0.9946070942102112
2293.352267,0.9943806479567439
2293.48187,0.9944706434776198
2293.611472,0.9946811951989574
2293.741075,0.9946134597159837
2293.870677,0.9946237042873782
2294.00028,0.9946384248271335
2294.129883,0.9945032626496774
2294.259485,0.9946573231367385
2294.389088,0.9946453873204759
2294.51869,0.9943004046763136
2294.648293,0.9948791564532935
2294.777896,0.9944675606234035
2294.907498,0.994708947191442
2295.037101,0.9947696262879143
2295.166703,0.9945991373852848
2295.296306,0.9945966508905495
2295.425909,0.9946530461194446
2295.555511,0.994678509563356
2295.685114,0.9946576215339802
2295.814716,0.994822748404306
2295.944319,0.99481638155909
2296.073921,0.9946677670934622
2296.203524,0.9946688612286078
2296.333127,0.994804244873269
2296.462729,0.9948404564068283
2296.592332,0.9948391631150756
2296.721934,0.9948277225304832
2296.851537,0.9946133602546428
2296.98114,0.9946687617617266
2297.110742,0.9947401815427606
2297.240345,0.9948837329079391
2297.369947,0.9949170620712519
2297.49955,0.9947261558050825
2297.629153,0.9949190519073658
2297.758755,0.995124225368526
2297.888358,0.9947508253196471
2298.01796,0.9949938726332933
2298.147563,0.9949686996067558
2298.277166,0.9950505889004316
2298.406768,0.9948579657529428
2298.536371,0.9947820609859596
2298.665973,0.9951036265102597
2298.795576,0.9948123028202871
2298.925179,0.9953692551147357
2299.054781,0.9951110898154459
2299.184384,0.9950891976122851
2299.313986,0.9951985639246715
2299.443589,0.9951845317238475
2299.573191,0.9950896951570083
2299.702794,0.9949999421144282
2299.832397,0.9951624388724747
2299.961999,0.9950707886324129
2300.091602,0.9950262104596407
2300.221204,0.9950657137843317
2300.350807,0.9952206575780292
2300.48041,0.9953611926564223
2300.610012,0.9953635815261513
2300.739615,0.9951632350027443
2300.869217,0.99553619253613
2300.99882,0.9953700514104584
2301.128423,0.995343873522347
2301.258025,0.9954727789004113
2301.387628,0.9955100102785646
2301.51723,0.9955997097713921
2301.646833,0.9953616903371431
2301.776436,0.9955095125236839
2301.906038,0.9954404265608253
2302.035641,0.9954129527841922
2302.165243,0.9954260923218896
2302.294846,0.9955254408033102
2302.424448,0.9955134945696981
2302.554051,0.9957641964296703
2302.683654,0.9955749196472572
2302.813256,0.9954843264516222
2302.942859,0.9953734356743864
2303.072461,0.9957212799176616
2303.202064,0.9956645254222248
2303.331667,0.9953237677791705
2303.461269,0.9955390795952747
2303.590872,0.9957110240412963
2303.720474,0.9955434599768617
2303.850077,0.9955079197097381
2303.97968,0.9956654215207009
2304.109282,0.9958565080492567
2304.238885,0.9956178298510022
2304.368487,0.9956810535905303
2304.49809,0.9957501562534841
2304.627693,0.99557412318764
2304.757295,0.9955254408033102
2304.886898,0.9959332915459931
2305.0165,0.9956367467694796
2305.146103,0.9956229075148825
2305.275706,0.996079505285018
2305.405308,0.9957040540885229
2305.534911,0.9956485949172624
2305.664513,0.9956432184293664
2305.794116,0.9957517494550087
2305.923718,0.9960219335534515
2306.053321,0.9957449783661341
2306.182924,0.9958195624581531
2306.312526,0.995764495158974
2306.442129,0.9957879954783624
2306.571731,0.9957760460941132
2306.701334,0.9960087861507017
2306.830937,0.9961443521715553
2306.960539,0.9958295207035688
2307.090142,0.9958726410553641
2307.219744,0.9957359171280596
2307.349347,0.9955342014657361
2307.47895,0.9961305058612921
2307.608552,0.9957811245648983
2307.738155,0.9958929570644642
2307.867757,0.9956468027514045
2307.99736,0.9957513511543885
2308.126963,0.9959605804920383
2308.256565,0.9957015648314993
2308.386168,0.9958989324401327
2308.51577,0.9956280847674623
2308.645373,0.9959109828901204
2308.774975,0.9956815514311815
2308.904578,0.9957018635420135
2309.034181,0.9959375740683541
2309.163783,0.9958012395467751
2309.293386,0.9957807262525281
2309.422988,0.9958136871400668
2309.552591,0.9956472010102053
2309.682194,0.9956359502604007
2309.811796,0.995834798614015
2309.941399,0.995699573430361
2310.071001,0.9959354826016447
2310.200604,0.9956816509993416
2310.330207,0.995852425045944
2310.459809,0.9957884933724847
2310.589412,0.9957108248991114
2310.719014,0.99556585995671
2310.848617,0.9958379852904692
2310.97822,0.9957132146079588
2311.107822,0.9957591180452183
2311.237425,0.9960759194052535
2311.367027,0.9958241432386762
2311.49663,0.9955455506203228
2311.626233,0.9957216782062532
2311.755835,0.9957176953275062
2311.885438,0.9956773695774473
2312.01504,0.9958671637709009
2312.144643,0.9956083715265457
2312.274245,0.9956415258373338
2312.403848,0.9955207618447339
2312.533451,0.9957878958995678
2312.663053,0.9956630319265568
2312.792656,0.9957568278018807
2312.922258,0.9955419666627917
2313.051861,0.9957920782175135
2313.181464,0.9959564970620294
2313.311066,0.9954888061411705
2313.440669,0.9957365145697892
2313.570271,0.9955735258433454
2313.699874,0.9954578469207179
2313.829477,0.995416635818931
2313.959079,0.9955969220961075
2314.088682,0.9954034964060585
2314.218284,0.9953223743268711
2314.347887,0.9955573976828651
2314.47749,0.995631868161373
2314.607092,0.995622608828055
2314.736695,0.9954111610424897
2314.866297,0.9955393782570433
2314.9959,0.9953904567056658
2315.125503,0.9956012031720768
2315.255105,0.9955178748387108
2315.384708,0.9952410598106318
2315.51431,0.9952499174954808
2315.643913,0.9950378523344079
2315.773515,0.9953700514104584
2315.903118,0.9953793083949815
2316.032721,0.9953535284047463
2316.162323,0.995413450490793
2316.291926,0.9952540975539124
2316.421528,0.9951399484554989
2316.551131,0.9952347898117055
2316.680734,0.9952191647481625
2316.810336,0.995258675733291
2316.939939,0.9952175723987728
2317.069541,0.9952202594898458
2317.199144,0.9955636697142274
2317.328747,0.9951069103576456
2317.458349,0.9951800534035309
2317.587952,0.995160946129936
2317.717554,0.995129300515017
2317.847157,0.9950175537692664
2317.97676,0.9950298920634304
2318.106362,0.994942532274058
2318.235965,0.9948613482757767
2318.365567,0.9949752664218436
2318.49517,0.995032280138037
2318.624772,0.9946538418421998
2318.754375,0.9947997682642394
2318.883978,0.9951445261097903
2319.01358,0.995041633485431
2319.143183,0.9949890966741669
2319.272785,0.9947052667751461
2319.402388,0.9950371558081551
2319.531991,0.9952155819656184
2319.661593,0.9947179990840475
2319.791196,0.9947223758528723
2319.920798,0.9947431657677814
2320.050401,0.9947726106012696
2320.180004,0.9948397600187525
2320.309606,0.9950459121736541
2320.439209,0.9945662166986777
2320.568811,0.9947604744494509
2320.698414,0.994677813288643
2320.828017,0.9948168789674052
2320.957619,0.9946319596983838
2321.087222,0.9945726814000966
2321.216824,0.9948153867432059
2321.346427,0.9946122661805482
2321.47603,0.9947527153480108
2321.605632,0.9947116329092252
2321.735235,0.9945277277308578
2321.864837,0.9944999807943258
2321.99444,0.9945797428912028
2322.124042,0.9946060996036143
2322.253645,0.9947661446003152
2322.383248,0.9944758147384112
2322.51285,0.9945739743454228
2322.642453,0.9944736268940254
2322.772055,0.9946216155797925
2322.901658,0.9946758239350058
2323.031261,0.9945586580241539
2323.160863,0.9945205671569963
2323.290466,0.9944015301696134
2323.420068,0.9946015244260791
2323.549671,0.994471240160185
2323.679274,0.9942831039997886
2323.808876,0.9944313626630037
2323.938479,0.9944135625009239
2324.068081,0.9944348431788639
2324.197684,0.9942269285913828
2324.327287,0.9945320042092816
2324.456889,0.9944652733506444
2324.586492,0.9944652733506444
2324.716094,0.994274155492121
2324.845697,0.9945986400858405
2324.9753,0.9945561716306168
2325.104902,0.9944457820223024
2325.234505,0.9942198696052493
2325.364107,0.9943757755035064
2325.49371,0.9944596049147414
2325.623312,0.9942856891392197
2325.752915,0.9944898369462554
2325.882518,0.9943608599787406
2326.01212,0.9944455831331659
2326.141723,0.9942987143670625
2326.271325,0.9948128002265628
2326.400928,0.9945864065978035
2326.530531,0.9944392187018001
2326.660133,0.9944809860260931
2326.789736,0.9944471742473718
2326.919338,0.9944874501735108
2327.048941,0.994669656964015
2327.178544,0.9944422020239311
2327.308146,0.9943544960896011
2327.437749,0.9944446881325438
2327.567351,0.9942425380766959
2327.696954,0.9943966576140534
2327.826557,0.9945485135775788
2327.956159,0.9944941132617483
2328.085762,0.9945727808573697
2328.215364,0.9943889013503735
2328.344967,0.9945383692344766
2328.474569,0.9945433419387545
2328.604172,0.9944098831775494
2328.733775,0.9946978065136214
2328.863377,0.9947936005247962
2328.99298,0.9944798920976102
2329.122582,0.9948243401219767
2329.252185,0.9944268877319403
2329.381788,0.9945319047560861
2329.51139,0.9943549932669735
2329.640993,0.9944193301163126
2329.770595,0.9947462494763751
2329.900198,0.9946768186113271
2330.029801,0.9948052396780113
2330.159403,0.9946252956865782
2330.289006,0.9947208837704276
2330.418608,0.9951039250413926
2330.548211,0.9948458285597976
2330.677814,0.9951406450537066
2330.807416,0.9950023301171549
2330.937019,0.9948044438341378
2331.066621,0.9944884446614582
2331.196224,0.9948877124508297
2331.325827,0.9946315618456795
2331.455429,0.9948896027392792
2331.585032,0.995017255264045
2331.714634,0.9945576634659932
2331.844237,0.9949272102770407
2331.973839,0.9948904981403246
2332.103442,0.9950804408658759
2332.233045,0.9951772669032825
2332.362647,0.9954539646426853
2332.49225,0.9951940855412102
2332.621852,0.9949844202364022
2332.751455,0.9949784503477905
2332.881058,0.9951490042702337
2333.01066,0.9950967603189252
2333.140263,0.9951355698493586
2333.269865,0.9949984496156344
2333.399468,0.9950640221740562
2333.529071,0.9952077197935766
2333.658673,0.9952096106900405
2333.788276,0.9953284458118725
2333.917878,0.9952906240495497
2334.047481,0.9953513386293926
2334.177084,0.9955588910200817
2334.306686,0.9953944382754558
2334.436289,0.9953430772475668
2334.565891,0.9952944061611071
2334.695494,0.9952891311147333
2334.825097,0.9955895547061434
2334.954699,0.9953187911727732
2335.084302,0.9955401746888645
2335.213904,0.9957103270438235
2335.343507,0.9957209812013225
2335.473109,0.9954175316943065
2335.602712,0.9956002075713715
2335.732315,0.9957226739284293
2335.861917,0.9961223376246339
2335.99152,0.9957590184693116
2336.121122,0.9957869996908648
2336.250725,0.9958900689790765
2336.380328,0.9956517809978639
2336.50993,0.9958241432386762
2336.639533,0.9959932485348314
2336.769135,0.9957885929513389
2336.898738,0.9961145679007024
2337.028341,0.9959107837079437
2337.157943,0.9959449440336712
2337.287546,0.9959932485348314
2337.417148,0.9959562978707499
2337.546751,0.996239488499875
2337.676354,0.9964461299977725
2337.805956,0.9961440533282944
2337.935559,0.9960778119512983
2338.065161,0.9960907610470225
2338.194764,0.9960243240089606
2338.324366,0.996110185006246
2338.453969,0.9960684488638725
2338.583572,0.9965302336002664
2338.713174,0.9962065135185446
2338.842777,0.9961263221219534
2338.972379,0.9963587455040377
2339.101982,0.996334036113547
2339.231585,0.9964610768018232
2339.361187,0.9964848925061552
2339.49079,0.9963544611706434
2339.620392,0.9961171578019458
2339.749995,0.9962311201233188
2339.879598,0.9962775455752212
2340.0092,0.9966417515727205
2340.138803,0.9965128941250556
2340.268405,0.996360240043277
2340.398008,0.9964594824653757
2340.527611,0.9964625714945594
2340.657213,0.9966368680401024
2340.786816,0.9966673655948747
2340.916418,0.9966474324468949
2341.046021,0.9968264464007343
2341.175624,0.9966040792265228
2341.305226,0.9967705260056728
2341.434829,0.9965040251997647
2341.564431,0.9968854602731545
2341.694034,0.997005492508367
2341.823636,0.9969596313105272
2341.953239,0.9968039183776132
2342.082842,0.9968175746848404
2342.212444,0.996955045306771
2342.342047,0.9969297229702153
2342.471649,0.9970515552261614
2342.601252,0.9970625228535908
2342.730855,0.9970419835771753
2342.860457,0.9971117789588355
2342.99006,0.9973874187462035
2343.119662,0.997023937280592
2343.249265,0.997085754681023
2343.378868,0.9971435873319252
2343.50847,0.9974220286901131
2343.638073,0.9969357045664978
2343.767675,0.9972359271033775
2343.897278,0.997105995727289
2344.026881,0.9970126709737555
2344.156483,0.997134014799435
2344.286086,0.9975881132840487
2344.415688,0.9974327011629177
2344.545291,0.9973514137102816
2344.674893,0.9972871863473819
2344.804496,0.9974230261126404
2344.934099,0.9973763478072992
2345.063701,0.9972680386172229
2345.193304,0.9973643793629364
2345.322906,0.9972986552159708
2345.452509,0.9974455681277544
2345.582112,0.9975145937493278
2345.711714,0.9975572882875969
2345.841317,0.9975700571026073
2345.970919,0.9975826265645141
2346.100522,0.9977482390259779
2346.230125,0.99770403975801
2346.359727,0.9976013812941875
2346.48933,0.9975447191449502
2346.618932,0.997681392133359
2346.748535,0.9975695583177033
2346.878138,0.997688176389892
2347.00774,0.9977247922178618
2347.137343,0.9977363658925787
2347.266945,0.9976408870910963
2347.396548,0.9973363538176371
2347.526151,0.997740955490418
2347.655753,0.997636198189946
2347.785356,0.997869073654113
2347.914958,0.9977311776769655
2348.044561,0.99773097813075
2348.174163,0.9977616089419591
2348.303766,0.9977888482056975
2348.433369,0.9978347475483917
2348.562971,0.9976951602315701
2348.692574,0.9974618266230213
2348.822176,0.997837341922108
2348.951779,0.9977114227952215
2349.081382,0.9976978540121394
2349.210984,0.9977673959760733
2349.340587,0.9977623073753298
2349.470189,0.9978409341430049
2349.599792,0.9976150485267316
2349.729395,0.9979668696152549
2349.858997,0.9978770566386341
2349.9886,0.9978391380309399
2350.118202,0.9977852561723096
2350.247805,0.9978498149668384
2350.377408,0.9978955175349447
2350.50701,0.997594996665778
2350.636613,0.9980723602884571
2350.766215,0.99789871080571
2350.895818,0.997884241379307
2351.025421,0.9980244539649242
2351.155023,0.9979114839909565
2351.284626,0.9979550936756716
2351.414228,0.9979888251278962
2351.543831,0.997926153397591
2351.673433,0.9980257513975577
2351.803036,0.9980341348490799
2351.932639,0.9979775479178886
2352.062241,0.9982233800609265
2352.191844,0.9978341488477228
2352.321446,0.9980920225076271
2352.451049,0.9977983272447808
2352.580652,0.9979984058666049
2352.710254,0.9980225577202632
2352.839857,0.9980702643387013
2352.969459,0.9981865462977894
2353.099062,0.9980869322512924
2353.228665,0.9978594941569876
2353.358267,0.9980320389795974
2353.48787,0.9977590147651483
2353.617472,0.9979989048659326
2353.747075,0.9981836515610024
2353.876678,0.9979235587929652
2354.00628,0.9978674770648724
2354.135883,0.9981125834150673
2354.265485,0.9980776500859846
2354.395088,0.9981941325443688
2354.52469,0.9978930227992693
2354.654293,0.997959684279661
2354.783896,0.9982729929957868
2354.913498,0.9977117221086932
2355.043101,0.9981306494163239
2355.172703,0.9979036005213728
2355.302306,0.9980649745803182
2355.431909,0.9980143739688433
2355.561511,0.9978321531814207
2355.691114,0.9980614813590203
2355.820716,0.9979846335836329
2355.950319,0.9978536068033398
2356.079922,0.9981008057560713
2356.209524,0.9979140785641879
2356.339127,0.9979252552644572
2356.468729,0.997828361426443
2356.598332,0.9981093894599107
2356.727935,0.9983101294418597
2356.857537,0.9978850396870194
2356.98714,0.998209604673332
2357.116742,0.9979487067835102
2357.246345,0.998257120581384
2357.375948,0.9981845499266931
2357.50555,0.998105896083161
2357.635153,0.9981353406414005
2357.764755,0.997767196422614
2357.894358,0.9980639765158426
2358.02396,0.9979859309644998
2358.153563,0.9978526089502319
2358.283166,0.9978726659892443
2358.412768,0.9981185721085338
2358.542371,0.9980432170010307
2358.671973,0.998239551410671
2358.801576,0.9982283711903046
2358.931179,0.9980443148491733
2359.060781,0.9979965096714352
2359.190384,0.9978760587620764
2359.319986,0.9978913263825725
2359.449589,0.9979541955164914
2359.579192,0.9979681669730287
2359.708794,0.9980378275822104
2359.838397,0.9979343364255994
2359.967999,0.9978419319844379
2360.097602,0.9979064944460104
2360.227205,0.9982526284344488
2360.356807,0.9981354404549396
2360.48641,0.9979951124772997
2360.616012,0.9979850327775662
2360.745615,0.9981429264988156
2360.875218,0.9980884293828136
2361.00482,0.997969963317346
2361.134423,0.9979234590006144
2361.264025,0.9979352345669062
2361.393628,0.9982428456066261
2361.52323,0.9982745902338532
2361.652833,0.9979568899964569
2361.782436,0.9978190816658327
2361.912038,0.9977889479845873
2362.041641,0.9976183406618238
2362.171243,0.9981440244566386
2362.300846,0.9977779723665254
2362.430449,0.9980762527782526
2362.560051,0.9978802498503245
2362.689654,0.9980962145029247
2362.819256,0.9982710962789019
2362.948859,0.998340179029
2363.078462,0.9979379289956771
2363.208064,0.9979646740905569
2363.337667,0.998119869663521
2363.467269,0.9979265525681323
2363.596872,0.9980942183124919
2363.726475,0.9979303446962371
2363.856077,0.9980407218961072
2363.98568,0.9983069348545569
2364.115282,0.9982464392873389
2364.244885,0.9982638089264979
2364.374487,0.9980205616771437
2364.50409,0.9979150764787654
2364.633693,0.9979809410473198
2364.763295,0.9979233592082735
2364.892898,0.9984314314915372
2365.0225,0.9980211604896604
2365.152103,0.9980632778713036
2365.281706,0.9980254519898772
2365.411308,0.9982141964480746
2365.540911,0.9979658716488843
2365.670513,0.9979519002244814
2365.800116,0.9980737575907397
2365.929719,0.9979074923530039
2366.059321,0.997853107876661
2366.188924,0.9981035006318849
2366.318526,0.9979246565094837
2366.448129,0.9982389524671199
2366.577732,0.9982010201076456
2366.707334,0.9981931343507354
2366.836937,0.9980961146933083
2366.966539,0.9978445263768339
2367.096142,0.9980339352422729
2367.225745,0.9978157888682962
2367.355347,0.9982815781804427
2367.48495,0.9979547942891884
2367.614552,0.9979616802010254
2367.744155,0.9979292469734616
2367.873757,0.9982313658799101
2368.00336,0.9981279544672087
2368.132963,0.9980869322512924
2368.262565,0.998012876948405
2368.392168,0.9980355320978468
2368.52177,0.998242047012669
2368.651373,0.9980300429175155
2368.780976,0.9979903221122567
2368.910578,0.9980804447073173
2369.040181,0.9985091124786585
2369.169783,0.9982089059268533
2369.299386,0.9983756207344421
2369.428989,0.9981442240854635
2369.558591,0.9979910207057267
2369.688194,0.998049704303025
2369.817796,0.9980959150741053
2369.947399,0.9981977260497144
2370.077002,0.9981803575603874
2370.206604,0.9983186151140241
2370.336207,0.9983176167959081
2370.465809,0.9978625875262142
2370.595412,0.9981049977882588
2370.725015,0.9981031013905646
2370.854617,0.9980208610833572
2370.98422,0.9980643757415131
2371.113822,0.9981033010112048
2371.243425,0.9979494053478495
2371.373027,0.9982684009505807
2371.50263,0.9982678019897198
2371.632233,0.998222182193589
2371.761835,0.9982354586369004
2371.891438,0.998107393243128
2372.02104,0.9980603834919946
2372.150643,0.9981917368813256
2372.280246,0.9979251554719367
2372.409848,0.998111086247315
2372.539451,0.9981558026256183
2372.669053,0.9981816551956957
2372.798656,0.9980300429175155
2372.928259,0.997872167053036
2373.057861,0.9983267015275564
2373.187464,0.9978999082848815
2373.317066,0.9980843372286421
2373.446669,0.9982480364829195
2373.576272,0.9981516103800511
2373.705874,0.998032338389254
2373.835477,0.9981069940002506
2373.965079,0.9980357317049732
2374.094682,0.9982116010945378
2374.224284,0.9980781491249344
2374.353887,0.9980512013787043
2374.48349,0.9980095835113453
2374.613092,0.9979931164890706
2374.742695,0.998072859324762
2374.872297,0.9981900399568152
2375.0019,0.9980687672344276
2375.131503,0.9981079921077436
2375.261105,0.9981311484817734
2375.390708,0.9979471100668567
2375.52031,0.9980870320599906
2375.649913,0.9979289475947325
2375.779516,0.9980062900851538
2375.909118,0.998179059926766
2376.038721,0.9976903713062945
2376.168323,0.9981177736139956
2376.297926,0.9977496358744903
2376.427529,0.9976319083635169
2376.557131,0.9980776500859846
2376.686734,0.9981120843589003
2376.816336,0.9980167692062151
2376.945939,0.9979823382216153
2377.075542,0.9978217757809902
2377.205144,0.9977404566200649
2377.334747,0.9980816424045695
2377.464349,0.9977011464204901
2377.593952,0.9977691919590025
2377.723554,0.9979024030377707
2377.853157,0.9981850490190928
2377.98276,0.9978423311212906
2378.112362,0.9976787981651116
2378.241965,0.9976059702710961
2378.371567,0.9976354998448517
2378.50117,0.997588213042865
2378.630773,0.9977432502972546
2378.760375,0.9979138789813922
2378.889978,0.9977442480410037
2379.01958,0.9976049726656246
2379.149183,0.9977412548127494
2379.278786,0.9978474201301563
2379.408388,0.9978732647130235
2379.537991,0.997701645271188
2379.667593,0.9979603828516844
2379.797196,0.9977392593322353
2379.926799,0.9977762761454142
2380.056401,0.9976478706017483
2380.186004,0.9977646022312758
2380.315606,0.9978612903056936
2380.445209,0.9977207015545996
2380.574811,0.9976294142868636
2380.704414,0.9977027427436014
2380.834017,0.9975513029618231
2380.963619,0.9976944618452024
2381.093222,0.9977282842607457
2381.222824,0.997707431957512
2381.352427,0.9975497068810153
2381.48203,0.9976861810155346
2381.611632,0.9976733109468117
2381.741235,0.9975549939084724
2381.870837,0.997614250435012
2382.00044,0.9974915514283521
2382.130043,0.9977454453348198
2382.259645,0.9976013812941875
2382.389248,0.9979029019890969
2382.51885,0.9975512032066979
2382.648453,0.9976077659634587
2382.778056,0.9975315516415633
2382.907658,0.9974195351381583
2383.037261,0.9976168442354351
2383.166863,0.9973822323451107
2383.296466,0.9976760046683877
2383.426069,0.9976155473343805
2383.555671,0.9975021248948365
2383.685274,0.99763230741636
2383.814876,0.9976140509121818
2383.944479,0.9975717529731458
2384.074081,0.9976674246916415
2384.203684,0.9973620854275019
2384.333287,0.9976284166579481
2384.462889,0.9974586347502831
2384.592492,0.9975412277445432
2384.722094,0.9976223311431673
2384.851697,0.997742651651484
2384.9813,0.9974463660845281
2385.110902,0.9976960581576184
2385.240505,0.9976497661345032
2385.370107,0.9976244261522624
2385.49971,0.9975126984734002
2385.629313,0.9973848255422859
2385.758915,0.9977664979858211
2385.888518,0.9973881169176411
2386.01812,0.9975595826719985
2386.147723,0.9975751447228719
2386.277326,0.9975831253559522
2386.406928,0.9975497068810153
2386.536531,0.9972725263334941
2386.666133,0.9975668648835321
2386.795736,0.997393403088669
2386.925339,0.9977772739221892
2387.054941,0.9977446471387827
2387.184544,0.9975921036444826
2387.314146,0.9975041199010812
2387.443749,0.9974477625104181
2387.573351,0.9975740473908162
2387.702954,0.997472699016186
2387.832557,0.9974486602138084
2387.962159,0.9975417265152817
2388.091762,0.9976597426820472
2388.221364,0.9977242933555904
2388.350967,0.9975443201271424
2388.48057,0.9976632344972572
2388.610172,0.9974517523094478
2388.739775,0.9978725662019827
2388.869377,0.9977961320908755
2388.99898,0.997498633643509
2389.128583,0.9977778725887332
2389.258185,0.9974679111587215
2389.387788,0.9974160441758945
2389.51739,0.9975856193168829
2389.646993,0.9975799330950587
2389.776596,0.9977847572798062
2389.906198,0.9976907703825229
2390.035801,0.9976052719471613
2390.165403,0.9975482105575773
2390.295006,0.9979067938180037
2390.424608,0.9977954336338275
2390.554211,0.9977972296672245
2390.683814,0.9978193810116021
2390.813416,0.9976458753080023
2390.943019,0.9978618890226474
2391.072621,0.9977113230240842
2391.202224,0.9975577870663658
2391.331827,0.9978907276479563
2391.461429,0.9978840418024786
2391.591032,0.9978154895236045
2391.720634,0.9978396369506337
2391.850237,0.9977684935208125
2391.97984,0.9975393324180111
2392.109442,0.9977562210438181
2392.239045,0.9977797683684921
2392.368647,0.9980318393732095
2392.49825,0.9979317417996977
2392.627853,0.9976265211657571
2392.757455,0.9977453455602803
2392.887058,0.9979622789782132
2393.01666,0.9980609823284043
2393.146263,0.9980346338662721
2393.275866,0.9981468192638199
2393.405468,0.9979588859122328
2393.535071,0.9979501039126777
2393.664673,0.9980205616771437
2393.794276,0.997966670021901
2393.923878,0.9980955158358191
2394.053481,0.9979012055556055
2394.183084,0.9978423311212906
2394.312686,0.9979989048659326
2394.442289,0.9981570004133001
2394.571891,0.9982300681799781
2394.701494,0.9982821771495693
2394.831097,0.9981074930538724
2394.960699,0.9981736697743958
2395.090302,0.9981433257560661
2395.219904,0.9979108852442458
2395.349507,0.9981337436261332
2395.47911,0.998288566175948
2395.608712,0.9980065894870858
2395.738315,0.9983810119773504
2395.867917,0.9982870687442217
2395.99752,0.998391095676494
