nu,[0]1-2-Dichloropropane-PNNL(x-sec)-X=0.01-T=278.21K-P=1.0atm-L=15cm
659.256362,0.930668624575463
659.375564,0.9316817430755256
659.494766,0.9301317836725775
659.613968,0.9298286101310725
659.73317,0.9282938013682285
659.852372,0.9254982850210143
659.971574,0.9253742765595739
660.090776,0.9252475089674636
660.209978,0.9238893182121437
660.32918,0.9232926784479715
660.448382,0.9213594836897961
660.567584,0.9199251232711165
660.686786,0.9187391849567695
660.805988,0.919456081074175
660.92519,0.9154825277279927
661.044392,0.9144102107060135
661.163594,0.912702774118724
661.282796,0.9132176836741723
661.401998,0.9103209949196617
661.5212,0.9088056627643017
661.640402,0.9073373114895577
661.759604,0.9059945394993323
661.878806,0.9058523095219763
661.998008,0.9038064911193904
662.11721,0.9022262129066677
662.236412,0.8991009134783406
662.355614,0.8982202261903873
662.474816,0.8959326824714061
662.594018,0.8956191609020163
662.71322,0.8937492715707376
662.832422,0.8926417093045105
662.951624,0.8905108430187941
663.070826,0.8880386608006527
663.190028,0.8863884440688815
663.30923,0.8839011887713755
663.428432,0.882479252823042
663.547634,0.8811653378460786
663.666836,0.8793959743230491
663.786038,0.8772177743910435
663.90524,0.8756226900087362
664.024442,0.8731569124034056
664.143644,0.8706893715584567
664.262846,0.8694190926052611
664.382048,0.8675084730536528
664.50125,0.8653337571964328
664.620452,0.8631299671420798
664.739654,0.8592803864117255
664.858856,0.8577608053537377
664.978058,0.8557217620610105
665.09726,0.8526296493829862
665.216462,0.850721896449349
665.335664,0.8468429674861743
665.454866,0.8436816900614497
665.574068,0.8411292035105316
665.69327,0.8368754707730334
665.812472,0.8345104612576367
665.931674,0.832019001566872
666.050876,0.8278858470358382
666.170078,0.8251748299560883
666.28928,0.8214863151601897
666.408482,0.8180760303995094
666.527684,0.8140609814495143
666.646886,0.8080591642985139
666.766088,0.8054855626414799
666.88529,0.7993151343693651
667.004492,0.7973911042830355
667.123694,0.7905550383698561
667.242896,0.7886047769894164
667.362098,0.783385787490592
667.4813,0.7790578297401861
667.600502,0.7734146172503656
667.719704,0.7695033286358142
667.838906,0.7636467239223206
667.958108,0.7596480842352782
668.07731,0.7536478971126314
668.196512,0.7487800476053122
668.315714,0.7440850025023165
668.434916,0.7403960746189868
668.554118,0.7360479595089099
668.67332,0.7316448941571
668.792522,0.7260183420099262
668.911724,0.7228525641180803
669.030926,0.7146945716998736
669.150128,0.7099221236234599
669.26933,0.7036248136786797
669.388532,0.6989822014136863
669.507734,0.694064766043768
669.626936,0.6879081175775664
669.746138,0.6810837496483776
669.86534,0.6741450388823741
669.984542,0.6694358073008286
670.103744,0.6626025106732445
670.222946,0.6564820024562916
670.342148,0.6505871604985362
670.46135,0.6436694249269649
670.580552,0.6365769326657313
670.699754,0.6295625914623664
670.818956,0.6235601792970071
670.938158,0.6167077686093887
671.05736,0.6110234138528453
671.176562,0.6032581888588274
671.295764,0.5963723849883491
671.414966,0.5899426206189442
671.534168,0.5827191156897942
671.65337,0.5752445639515323
671.772572,0.5703871147422621
671.891774,0.5629919214822576
672.010976,0.5566547887733492
672.130178,0.5508460004006716
672.24938,0.542992375816699
672.368582,0.5367407906423339
672.487784,0.5311929248986551
672.606986,0.5241119355564068
672.726188,0.5183005461778184
672.84539,0.5104360084342023
672.964592,0.5033849970313892
673.083794,0.4971169344381403
673.202996,0.49041662207590614
673.322198,0.48403890173979414
673.4414,0.47824601651058374
673.560602,0.47134262868096816
673.679804,0.46452495394853544
673.799006,0.4597281235455648
673.918208,0.4529289541068892
