nu,[0]Halon-2311-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1344.809831,0.9999924660283805
1344.870097,0.9999924903281977
1344.930362,0.9999925389278339
1344.990627,0.9999925875274726
1345.050893,0.9999926361271134
1345.111158,0.9999926847267567
1345.171423,0.9999927333264024
1345.231689,0.9999928062258753
1345.291954,0.9999928305257008
1345.35222,0.9999928791253535
1345.412485,0.9999929277250087
1345.47275,0.999993000724495
1345.533016,0.9999930493241561
1345.593281,0.999993122223652
1345.653546,0.999993170823319
1345.713812,0.9999932194229882
1345.774077,0.9999932923224966
1345.834343,0.9999933652220102
1345.894608,0.9999934381215292
1345.954873,0.9999935353208961
1346.015139,0.9999936082204275
1346.075404,0.9999936811199642
1346.135669,0.9999937541195056
1346.195935,0.9999938027192032
1346.2562,0.9999938756187541
1346.316466,0.9999938999186055
1346.376731,0.9999939485183102
1346.436996,0.9999940214178717
1346.497262,0.9999940700175824
1346.557527,0.9999940943174386
1346.617793,0.9999941429171528
1346.678058,0.9999941915168693
1346.738323,0.9999942401165882
1346.798589,0.9999942887163095
1346.858854,0.999994337316033
1346.919119,0.9999944102156229
1346.979385,0.9999944589153519
1347.03965,0.9999944832152176
1347.099916,0.9999945318149506
1347.160181,0.999994580414686
1347.220446,0.9999946290144238
1347.280712,0.9999946776141639
1347.340977,0.9999947262139065
1347.401242,0.9999947748136513
1347.461508,0.9999948234133986
1347.521773,0.9999948477132731
1347.582039,0.9999948963130239
1347.642304,0.999994944912777
1347.702569,0.9999949935125325
1347.762835,0.9999950178124112
1347.8231,0.9999950664121702
1347.883366,0.9999951393118132
1347.943631,0.9999951880115776
1348.003896,0.9999952366113449
1348.064162,0.9999952609112295
1348.124427,0.9999952852111147
1348.184692,0.9999953338108867
1348.244958,0.9999953824106611
1348.305223,0.9999954310104379
1348.365489,0.9999954553103272
1348.425754,0.9999955039101075
1348.486019,0.9999955525098901
1348.546285,0.9999956011096751
1348.60655,0.9999956497094625
1348.666815,0.9999956740093571
1348.727081,0.999995722609148
1348.787346,0.9999957469090445
1348.847612,0.9999957955088389
1348.907877,0.999995868408535
1348.968142,0.9999959414082361
1349.028408,0.9999959657081378
1349.088673,0.9999959900080401
1349.148938,0.9999960386078464
1349.209204,0.999996087207655
1349.269469,0.999996135807466
1349.329735,0.9999961601073724
1349.39,0.9999961844072794
1349.450265,0.9999962330070952
1349.510531,0.9999962816069132
1349.570796,0.9999963059068232
1349.631062,0.9999963545066448
1349.691327,0.9999964031064689
1349.751592,0.9999964274063817
1349.811858,0.9999964274063817
1349.872123,0.9999964031064689
1349.932388,0.9999964031064689
1349.992654,0.9999964031064689
1350.052919,0.9999964031064689
1350.113185,0.9999964274063817
1350.17345,0.9999964274063817
1350.233715,0.9999964517062953
1350.293981,0.999996500306124
1350.354246,0.9999965246060392
1350.414511,0.9999965246060392
1350.474777,0.999996500306124
1350.535042,0.999996500306124
1350.595308,0.999996548905955
1350.655573,0.9999966218057061
1350.715838,0.9999966705055428
1350.776104,0.9999967191053821
1350.836369,0.9999967434053028
1350.896634,0.9999967920051456
1350.9569,0.999996816305068
1351.017165,0.999996816305068
1351.077431,0.9999967920051456
1351.137696,0.9999967920051456
1351.197961,0.9999968406049909
1351.258227,0.9999968892048385
1351.318492,0.9999969135047633
1351.378758,0.9999968892048385
1351.439023,0.9999968892048385
1351.499288,0.9999968892048385
1351.559554,0.9999968892048385
1351.619819,0.9999968892048385
1351.680084,0.9999968649049145
1351.74035,0.9999968892048385
1351.800615,0.9999969135047633
1351.860881,0.9999969621046144
1351.921146,0.9999969621046144
1351.981411,0.9999969621046144
1352.041677,0.9999969621046144
1352.101942,0.9999969864045409
1352.162207,0.999997010704468
1352.222473,0.9999970350043956
1352.282738,0.9999970350043956
1352.343004,0.9999970593043238
1352.403269,0.9999970836042527
1352.463534,0.9999970836042527
1352.5238,0.9999970836042527
1352.584065,0.9999970836042527
1352.644331,0.9999970836042527
1352.704596,0.9999970836042527
1352.764861,0.9999970836042527
1352.825127,0.9999970836042527
1352.885392,0.9999970836042527
1352.945657,0.9999971079041822
1353.005923,0.9999971079041822
1353.066188,0.9999971079041822
1353.126454,0.9999970836042527
1353.186719,0.9999970836042527
1353.246984,0.9999970836042527
1353.30725,0.9999970836042527
1353.367515,0.9999970836042527
1353.42778,0.9999971079041822
1353.488046,0.9999971079041822
1353.548311,0.9999971322041121
1353.608577,0.9999971322041121
1353.668842,0.9999971322041121
1353.729107,0.9999971322041121
1353.789373,0.9999971565040428
1353.849638,0.9999971808039739
1353.909903,0.9999972051039058
1353.970169,0.9999972294038381
1354.030434,0.9999972780037046
1354.0907,0.9999973023036388
1354.150965,0.9999973023036388
1354.21123,0.9999972780037046
1354.271496,0.9999972780037046
1354.331761,0.9999972780037046
1354.392027,0.9999973023036388
1354.452292,0.9999973023036388
1354.512557,0.9999972780037046
1354.572823,0.9999972537037711
1354.633088,0.9999972294038381
1354.693353,0.9999972294038381
1354.753619,0.9999972051039058
1354.813884,0.9999972051039058
1354.87415,0.9999972294038381
1354.934415,0.9999972537037711
1354.99468,0.9999972780037046
1355.054946,0.9999972780037046
1355.115211,0.9999972780037046
1355.175476,0.9999972780037046
1355.235742,0.9999972780037046
1355.296007,0.9999973023036388
1355.356273,0.9999973266035735
1355.416538,0.9999973509035088
1355.476803,0.9999973752034448
1355.537069,0.9999973995033813
1355.597334,0.9999973995033813
1355.6576,0.9999973995033813
1355.717865,0.9999973752034448
1355.77813,0.9999973752034448
1355.838396,0.9999973995033813
1355.898661,0.9999973995033813
1355.958926,0.9999974239033181
1356.019192,0.9999974239033181
1356.079457,0.9999973995033813
1356.139723,0.9999973995033813
1356.199988,0.9999973995033813
1356.260253,0.9999973995033813
1356.320519,0.9999973995033813
1356.380784,0.9999973995033813
1356.441049,0.9999973995033813
1356.501315,0.9999974239033181
1356.56158,0.9999974239033181
1356.621846,0.9999974239033181
1356.682111,0.9999973995033813
1356.742376,0.9999973995033813
1356.802642,0.9999973752034448
1356.862907,0.9999973752034448
1356.923172,0.9999973752034448
1356.983438,0.9999973509035088
1357.043703,0.9999973509035088
1357.103969,0.9999973509035088
1357.164234,0.9999973752034448
1357.224499,0.9999973509035088
1357.284765,0.9999973266035735
1357.34503,0.9999973266035735
1357.405296,0.9999973266035735
1357.465561,0.9999973509035088
1357.525826,0.9999973995033813
1357.586092,0.9999974239033181
1357.646357,0.9999974239033181
1357.706622,0.9999974239033181
1357.766888,0.9999974482032559
1357.827153,0.9999974482032559
1357.887419,0.9999974482032559
1357.947684,0.9999974239033181
1358.007949,0.9999973995033813
1358.068215,0.9999973995033813
1358.12848,0.9999973995033813
1358.188745,0.9999974239033181
1358.249011,0.9999973995033813
1358.309276,0.9999973752034448
1358.369542,0.9999973266035735
1358.429807,0.9999973023036388
1358.490072,0.9999973023036388
1358.550338,0.9999972780037046
1358.610603,0.9999973023036388
1358.670869,0.9999973266035735
1358.731134,0.9999973752034448
1358.791399,0.9999974239033181
1358.851665,0.9999974482032559
1358.91193,0.9999974482032559
1358.972195,0.9999974482032559
1359.032461,0.9999974725031942
1359.092726,0.999997496803133
1359.152992,0.9999975454030126
1359.213257,0.9999975966028881
1359.273522,0.9999976411027822
1359.333788,0.9999976635027296
1359.394053,0.9999976635027296
1359.454318,0.999997650102761
1359.514584,0.9999976455027718
1359.574849,0.999997650102761
1359.635115,0.9999976411027822
1359.69538,0.9999976234028242
1359.755645,0.9999976144028455
1359.815911,0.9999976144028455
1359.876176,0.9999976144028455
1359.936441,0.999997610002856
1359.996707,0.9999976010028776
1360.056972,0.9999976056028665
1360.117238,0.9999976278028136
1360.177503,0.9999976545027507
1360.237768,0.9999976769026984
1360.298034,0.9999976812026884
1360.358299,0.9999976722027093
1360.418565,0.9999976679027194
1360.47883,0.9999976722027093
1360.539095,0.9999976769026984
1360.599361,0.9999976722027093
1360.659626,0.9999976679027194
1360.719891,0.9999976679027194
1360.780157,0.9999976722027093
1360.840422,0.9999976679027194
1360.900688,0.9999976455027718
1360.960953,0.9999976190028346
1361.021218,0.9999975966028881
1361.081484,0.9999975877029096
1361.141749,0.9999975966028881
1361.202014,0.9999976144028455
1361.26228,0.9999976324028028
1361.322545,0.9999976455027718
1361.382811,0.9999976679027194
1361.443076,0.9999976990026473
1361.503341,0.9999977301025762
1361.563607,0.9999977391025558
1361.623872,0.9999977301025762
1361.684138,0.9999977257025863
1361.744403,0.9999977347025658
1361.804668,0.9999977481025355
1361.864934,0.9999977434025461
1361.925199,0.9999977347025658
1361.985464,0.9999977434025461
1362.04573,0.999997770202486
1362.105995,0.9999977969024268
1362.166261,0.9999978103023974
1362.226526,0.9999978103023974
1362.286791,0.9999978013024171
1362.347057,0.9999978013024171
1362.407322,0.9999978103023974
1362.467587,0.9999978193023777
1362.527853,0.999997805902407
1362.588118,0.999997770202486
1362.648384,0.9999977481025355
1362.708649,0.9999977481025355
1362.768914,0.9999977524025259
1362.82918,0.9999977347025658
1362.889445,0.9999976946026574
1362.94971,0.9999976545027507
1363.009976,0.9999976324028028
1363.070241,0.9999976278028136
1363.130507,0.9999976278028136
1363.190772,0.9999976324028028
1363.251037,0.9999976367027926
1363.311303,0.999997650102761
1363.371568,0.9999976722027093
1363.431834,0.9999977036026367
1363.492099,0.9999977347025658
1363.552364,0.9999977524025259
1363.61263,0.999997770202486
1363.672895,0.9999978013024171
1363.73316,0.999997854802301
1363.793426,0.9999979126021786
1363.853691,0.9999979439021137
1363.913957,0.9999979527020957
1363.974222,0.9999979527020957
1364.034487,0.9999979617020773
1364.094753,0.9999979794020414
1364.155018,0.9999979928020144
1364.215283,0.9999979972020056
1364.275549,0.9999979972020056
1364.335814,0.9999980062019876
1364.39608,0.9999980195019612
1364.456345,0.9999980283019438
1364.51661,0.9999980062019876
1364.576876,0.9999979661020684
1364.637141,0.9999979393021232
1364.697407,0.9999979306021413
1364.757672,0.9999979306021413
1364.817937,0.9999979216021598
1364.878203,0.9999978992022067
1364.938468,0.999997881502244
1364.998733,0.9999978771022533
1365.058999,0.9999978771022533
1365.119264,0.9999978681022725
1365.17953,0.9999978504023104
1365.239795,0.9999978280023588
1365.30006,0.9999978193023777
1365.360326,0.9999978193023777
1365.420591,0.9999978193023777
1365.480856,0.9999978193023777
1365.541122,0.9999978193023777
1365.601387,0.9999978193023777
1365.661653,0.9999978280023588
1365.721918,0.9999978594022911
1365.782183,0.999997881502244
1365.842449,0.9999978771022533
1365.902714,0.9999978504023104
1365.962979,0.9999978370023392
1366.023245,0.9999978504023104
1366.08351,0.9999978771022533
1366.143776,0.999997890502225
1366.204041,0.9999978949022157
1366.264306,0.9999978992022067
1366.324572,0.9999978949022157
1366.384837,0.999997881502244
1366.445103,0.9999978637022819
1366.505368,0.9999978460023199
1366.565633,0.9999978460023199
1366.625899,0.9999978637022819
1366.686164,0.9999978949022157
1366.746429,0.9999979126021786
1366.806695,0.9999979082021878
1366.86696,0.9999978725022631
1366.927226,0.9999978370023392
1366.987491,0.9999978280023588
1367.047756,0.9999978370023392
1367.108022,0.999997854802301
1367.168287,0.9999978637022819
1367.228552,0.9999978637022819
1367.288818,0.999997854802301
1367.349083,0.9999978414023297
1367.409349,0.9999978280023588
1367.469614,0.9999978236023683
1367.529879,0.9999978236023683
1367.590145,0.9999978280023588
1367.65041,0.9999978370023392
1367.710676,0.9999978414023297
1367.770941,0.9999978193023777
1367.831206,0.9999977748024758
1367.891472,0.9999977301025762
1367.951737,0.9999977123026168
1368.012002,0.9999977123026168
1368.072268,0.9999977167026067
1368.132533,0.9999977123026168
1368.192799,0.9999976946026574
1368.253064,0.9999976635027296
1368.313329,0.9999976367027926
1368.373595,0.9999976190028346
1368.43386,0.9999976144028455
1368.494125,0.9999976056028665
1368.554391,0.9999976010028776
1368.614656,0.9999976190028346
1368.674922,0.9999976545027507
1368.735187,0.9999976722027093
1368.795452,0.9999976635027296
1368.855718,0.999997650102761
1368.915983,0.9999976589027404
1368.976248,0.9999976722027093
1369.036514,0.9999976635027296
1369.096779,0.9999976367027926
1369.157045,0.9999976234028242
1369.21731,0.9999976234028242
1369.277575,0.9999976190028346
1369.337841,0.9999975923028985
1369.398106,0.9999975454030126
1369.458372,0.9999975211030725
1369.518637,0.9999975211030725
1369.578902,0.9999975211030725
1369.639168,0.9999975211030725
1369.699433,0.999997496803133
1369.759698,0.9999974725031942
1369.819964,0.9999974725031942
1369.880229,0.999997496803133
1369.940495,0.9999975211030725
1370.00076,0.9999975211030725
1370.061025,0.9999975454030126
1370.121291,0.9999975697029532
1370.181556,0.9999976056028665
1370.241821,0.9999976234028242
1370.302087,0.9999976367027926
1370.362352,0.9999976589027404
1370.422618,0.9999976769026984
1370.482883,0.9999976769026984
1370.543148,0.9999976679027194
1370.603414,0.9999976635027296
1370.663679,0.9999976545027507
1370.723945,0.9999976234028242
1370.78421,0.9999975877029096
1370.844475,0.9999975697029532
1370.904741,0.9999975454030126
1370.965006,0.9999975211030725
1371.025271,0.9999974725031942
1371.085537,0.9999974482032559
1371.145802,0.9999974482032559
1371.206068,0.9999974239033181
1371.266333,0.9999973995033813
1371.326598,0.9999973995033813
1371.386864,0.9999974239033181
1371.447129,0.9999974239033181
1371.507394,0.9999973995033813
1371.56766,0.9999973995033813
1371.627925,0.9999973995033813
1371.688191,0.9999973995033813
1371.748456,0.9999973995033813
1371.808721,0.9999973752034448
1371.868987,0.9999973752034448
1371.929252,0.9999973752034448
1371.989517,0.9999973752034448
1372.049783,0.9999973752034448
1372.110048,0.9999973752034448
1372.170314,0.9999973266035735
1372.230579,0.9999973023036388
1372.290844,0.9999973023036388
1372.35111,0.9999973023036388
1372.411375,0.9999972780037046
1372.471641,0.9999972537037711
1372.531906,0.9999972537037711
1372.592171,0.9999972537037711
1372.652437,0.9999972780037046
1372.712702,0.9999972537037711
1372.772967,0.9999972537037711
1372.833233,0.9999972780037046
1372.893498,0.9999972780037046
1372.953764,0.9999972780037046
1373.014029,0.9999972294038381
1373.074294,0.9999971808039739
1373.13456,0.9999971565040428
1373.194825,0.9999971322041121
1373.25509,0.9999971565040428
1373.315356,0.9999971565040428
1373.375621,0.9999971322041121
1373.435887,0.9999970836042527
1373.496152,0.9999970350043956
1373.556417,0.999997010704468
1373.616683,0.9999969864045409
1373.676948,0.9999969621046144
1373.737214,0.9999969621046144
1373.797479,0.9999969621046144
1373.857744,0.9999969864045409
1373.91801,0.9999969864045409
1373.978275,0.9999969621046144
1374.03854,0.9999969378046886
1374.098806,0.9999969378046886
1374.159071,0.9999969621046144
1374.219337,0.9999969621046144
1374.279602,0.9999969378046886
1374.339867,0.9999968892048385
1374.400133,0.9999968406049909
1374.460398,0.999996816305068
1374.520663,0.9999967920051456
1374.580929,0.9999967677052238
1374.641194,0.9999967434053028
1374.70146,0.9999967191053821
1374.761725,0.9999967191053821
1374.82199,0.9999966948054622
1374.882256,0.9999966948054622
1374.942521,0.9999966705055428
1375.002786,0.9999966705055428
1375.063052,0.9999966705055428
1375.123317,0.9999966948054622
1375.183583,0.9999966948054622
1375.243848,0.9999967191053821
1375.304113,0.9999967191053821
1375.364379,0.9999967434053028
1375.424644,0.9999967677052238
1375.48491,0.9999967677052238
1375.545175,0.9999967920051456
1375.60544,0.9999967677052238
1375.665706,0.9999967434053028
1375.725971,0.9999966948054622
1375.786236,0.9999966705055428
1375.846502,0.9999966948054622
1375.906767,0.9999967191053821
1375.967033,0.9999967191053821
1376.027298,0.9999967191053821
1376.087563,0.9999967191053821
1376.147829,0.9999967191053821
1376.208094,0.9999967191053821
1376.268359,0.9999966948054622
1376.328625,0.9999966705055428
1376.38889,0.9999966948054622
1376.449156,0.9999966948054622
1376.509421,0.9999966948054622
1376.569686,0.9999966705055428
1376.629952,0.9999966461056243
1376.690217,0.9999965975057885
1376.750483,0.9999965732058714
1376.810748,0.999996548905955
1376.871013,0.999996548905955
1376.931279,0.9999965246060392
1376.991544,0.999996500306124
1377.051809,0.999996500306124
1377.112075,0.999996500306124
1377.17234,0.999996500306124
1377.232606,0.9999964760062093
1377.292871,0.9999964517062953
1377.353136,0.9999964517062953
1377.413402,0.9999964517062953
1377.473667,0.9999964517062953
1377.533932,0.9999964274063817
1377.594198,0.9999964274063817
1377.654463,0.9999964031064689
1377.714729,0.9999964031064689
1377.774994,0.9999963788065566
1377.835259,0.9999963788065566
1377.895525,0.9999963788065566
1377.95579,0.9999963545066448
1378.016055,0.9999963545066448
1378.076321,0.9999963545066448
1378.136586,0.9999963545066448
1378.196852,0.9999963788065566
1378.257117,0.9999964031064689
1378.317382,0.9999964031064689
1378.377648,0.9999963788065566
1378.437913,0.9999963545066448
1378.498179,0.9999963302067337
1378.558444,0.9999963059068232
1378.618709,0.9999962816069132
1378.678975,0.9999962816069132
1378.73924,0.9999962573070039
1378.799505,0.9999962816069132
1378.859771,0.9999962816069132
1378.920036,0.9999962330070952
1378.980302,0.9999961844072794
1379.040567,0.999996135807466
1379.100832,0.9999961115075602
1379.161098,0.999996087207655
1379.221363,0.9999960629077503
1379.281628,0.9999960629077503
1379.341894,0.9999960386078464
1379.402159,0.9999960143079429
1379.462425,0.9999959900080401
1379.52269,0.9999959657081378
1379.582955,0.9999959414082361
1379.643221,0.999995917108335
1379.703486,0.999995917108335
1379.763752,0.9999959414082361
1379.824017,0.9999959414082361
1379.884282,0.9999959657081378
1379.944548,0.9999959657081378
1380.004813,0.9999959657081378
1380.065078,0.9999959657081378
1380.125344,0.9999959657081378
1380.185609,0.9999959900080401
1380.245875,0.9999960143079429
1380.30614,0.9999960143079429
1380.366405,0.9999959900080401
1380.426671,0.9999959657081378
1380.486936,0.9999959657081378
1380.547201,0.9999959657081378
1380.607467,0.9999959657081378
1380.667732,0.9999959414082361
1380.727998,0.999995917108335
1380.788263,0.9999958927084349
1380.848528,0.9999958927084349
1380.908794,0.9999958927084349
1380.969059,0.9999958927084349
1381.029324,0.999995868408535
1381.08959,0.9999958441086357
1381.149855,0.999995868408535
1381.210121,0.999995868408535
1381.270386,0.9999958441086357
1381.330651,0.9999957955088389
1381.390917,0.9999957469090445
1381.451182,0.9999957469090445
1381.511448,0.999995722609148
1381.571713,0.9999956983092523
1381.631978,0.9999956497094625
1381.692244,0.9999956011096751
1381.752509,0.9999955768097823
1381.812774,0.9999955039101075
1381.87304,0.9999954310104379
1381.933305,0.9999953581107736
1381.993571,0.9999953581107736
1382.053836,0.9999954310104379
1382.114101,0.9999955039101075
1382.174367,0.9999955282099985
1382.234632,0.9999955525098901
1382.294897,0.9999955525098901
1382.355163,0.9999956011096751
1382.415428,0.9999956740093571
1382.475694,0.9999956740093571
1382.535959,0.9999956740093571
1382.596224,0.9999956983092523
1382.65649,0.9999957955088389
1382.716755,0.999995868408535
1382.777021,0.999995868408535
1382.837286,0.9999957955088389
1382.897551,0.9999957469090445
1382.957817,0.9999957469090445
1383.018082,0.9999957712089413
1383.078347,0.9999957955088389
1383.138613,0.9999957712089413
1383.198878,0.9999957712089413
1383.259144,0.9999957955088389
1383.319409,0.999995819808737
1383.379674,0.9999958441086357
1383.43994,0.999995868408535
1383.500205,0.999995868408535
1383.56047,0.999995868408535
1383.620736,0.999995868408535
1383.681001,0.999995868408535
1383.741267,0.999995868408535
1383.801532,0.999995819808737
1383.861797,0.9999957955088389
1383.922063,0.999995819808737
1383.982328,0.999995868408535
1384.042593,0.999995868408535
1384.102859,0.999995868408535
1384.163124,0.999995819808737
1384.22339,0.9999957712089413
1384.283655,0.9999957469090445
1384.34392,0.999995722609148
1384.404186,0.999995722609148
1384.464451,0.9999956983092523
1384.524717,0.9999956983092523
1384.584982,0.9999956983092523
1384.645247,0.9999956740093571
1384.705513,0.9999956740093571
1384.765778,0.9999956254095685
1384.826043,0.9999956011096751
1384.886309,0.9999956011096751
1384.946574,0.9999955768097823
1385.00684,0.9999956011096751
1385.067105,0.9999956011096751
1385.12737,0.9999956254095685
1385.187636,0.9999956497094625
1385.247901,0.9999956497094625
1385.308166,0.9999956497094625
1385.368432,0.9999956254095685
1385.428697,0.9999956254095685
1385.488963,0.9999956011096751
1385.549228,0.9999955768097823
1385.609493,0.9999956011096751
1385.669759,0.9999956497094625
1385.730024,0.9999956740093571
1385.79029,0.9999956740093571
1385.850555,0.9999956254095685
1385.91082,0.9999956011096751
1385.971086,0.9999955525098901
1386.031351,0.9999955282099985
1386.091616,0.9999955282099985
1386.151882,0.9999955282099985
1386.212147,0.9999955525098901
1386.272413,0.9999955525098901
1386.332678,0.9999955525098901
1386.392943,0.9999955525098901
1386.453209,0.9999955525098901
1386.513474,0.9999956011096751
1386.573739,0.9999956497094625
1386.634005,0.9999957469090445
1386.69427,0.9999957955088389
1386.754536,0.9999957469090445
1386.814801,0.9999956011096751
1386.875066,0.999995479610217
1386.935332,0.9999953824106611
1386.995597,0.9999953095110004
1387.055862,0.9999952609112295
1387.116128,0.9999951880115776
1387.176393,0.9999951150119316
1387.236659,0.9999950664121702
1387.296924,0.9999950178124112
1387.357189,0.9999949692126544
1387.417455,0.9999948720131482
1387.47772,0.9999947991135246
1387.537986,0.9999948720131482
1387.598251,0.9999950178124112
1387.658516,0.9999951393118132
1387.718782,0.9999951636116954
1387.779047,0.9999951880115776
1387.839312,0.999995212311461
1387.899578,0.9999952609112295
1387.959843,0.9999952852111147
1388.020109,0.9999952852111147
1388.080374,0.9999953095110004
1388.140639,0.9999953338108867
1388.200905,0.9999953581107736
1388.26117,0.9999953824106611
1388.321435,0.9999953824106611
1388.381701,0.9999953581107736
1388.441966,0.9999953824106611
1388.502232,0.9999954067105492
1388.562497,0.999995479610217
1388.622762,0.9999955525098901
1388.683028,0.9999956011096751
1388.743293,0.9999956254095685
1388.803559,0.9999956497094625
1388.863824,0.9999956740093571
1388.924089,0.9999956983092523
1388.984355,0.999995722609148
1389.04462,0.9999957469090445
1389.104885,0.9999957955088389
1389.165151,0.999995868408535
1389.225416,0.9999959414082361
1389.285682,0.9999960143079429
1389.345947,0.9999960386078464
1389.406212,0.9999960386078464
1389.466478,0.9999960629077503
1389.526743,0.999996087207655
1389.587008,0.999996135807466
1389.647274,0.9999961844072794
1389.707539,0.999996208707187
1389.767805,0.9999962816069132
1389.82807,0.9999963302067337
1389.888335,0.9999963788065566
1389.948601,0.9999964274063817
1390.008866,0.9999964760062093
1390.069131,0.9999965246060392
1390.129397,0.9999965975057885
1390.189662,0.9999966948054622
1390.249928,0.9999967677052238
1390.310193,0.999996816305068
1390.370458,0.9999968649049145
1390.430724,0.9999969135047633
1390.490989,0.9999969378046886
1390.551255,0.9999969621046144
1390.61152,0.9999969864045409
1390.671785,0.999997010704468
1390.732051,0.9999970350043956
1390.792316,0.9999970593043238
1390.852581,0.9999970836042527
1390.912847,0.9999970836042527
1390.973112,0.9999971079041822
1391.033378,0.9999971079041822
1391.093643,0.9999971322041121
1391.153908,0.9999971565040428
1391.214174,0.9999971808039739
1391.274439,0.9999971808039739
1391.334704,0.9999972051039058
1391.39497,0.9999972294038381
1391.455235,0.9999972537037711
1391.515501,0.9999972780037046
1391.575766,0.9999972537037711
1391.636031,0.9999972051039058
1391.696297,0.9999972051039058
1391.756562,0.9999972051039058
1391.816828,0.9999972294038381
1391.877093,0.9999972294038381
1391.937358,0.9999972294038381
1391.997624,0.9999972294038381
1392.057889,0.9999972294038381
1392.118154,0.9999972537037711
1392.17842,0.9999972537037711
1392.238685,0.9999972294038381
1392.298951,0.9999972294038381
1392.359216,0.9999972537037711
1392.419481,0.9999972780037046
1392.479747,0.9999973023036388
1392.540012,0.9999973023036388
1392.600277,0.9999973023036388
1392.660543,0.9999973266035735
1392.720808,0.9999973509035088
1392.781074,0.9999973509035088
1392.841339,0.9999973509035088
1392.901604,0.9999973509035088
1392.96187,0.9999973266035735
1393.022135,0.9999973266035735
1393.0824,0.9999973266035735
1393.142666,0.9999973509035088
1393.202931,0.9999973752034448
1393.263197,0.9999973995033813
1393.323462,0.9999974239033181
1393.383727,0.9999974482032559
1393.443993,0.9999974482032559
1393.504258,0.999997496803133
1393.564524,0.9999975697029532
1393.624789,0.9999976411027822
1393.685054,0.9999976545027507
1393.74532,0.9999975833029202
1393.805585,0.999997496803133
1393.86585,0.9999974482032559
1393.926116,0.9999973995033813
1393.986381,0.9999973509035088
1394.046647,0.9999972780037046
1394.106912,0.9999972051039058
1394.167177,0.9999971808039739
1394.227443,0.9999971565040428
1394.287708,0.9999971322041121
1394.347973,0.9999970836042527
1394.408239,0.999997010704468
1394.468504,0.999997010704468
1394.52877,0.9999971079041822
1394.589035,0.9999972051039058
1394.6493,0.9999972780037046
1394.709566,0.9999973266035735
1394.769831,0.9999973752034448
1394.830097,0.9999974482032559
1394.890362,0.9999975211030725
1394.950627,0.9999975833029202
1395.010893,0.9999976010028776
1395.071158,0.9999975923028985
1395.131423,0.9999975697029532
1395.191689,0.9999975697029532
1395.251954,0.9999975454030126
1395.31222,0.9999975454030126
1395.372485,0.9999975454030126
1395.43275,0.9999975697029532
1395.493016,0.9999975833029202
1395.553281,0.999997610002856
1395.613546,0.9999976234028242
1395.673812,0.9999976324028028
1395.734077,0.9999976411027822
1395.794343,0.9999976679027194
1395.854608,0.9999977036026367
1395.914873,0.9999977434025461
1395.975139,0.999997779202466
1396.035404,0.9999978103023974
1396.095669,0.9999978460023199
1396.155935,0.9999978859022347
1396.2162,0.9999979126021786
1396.276466,0.9999979216021598
1396.336731,0.9999979082021878
1396.396996,0.9999978992022067
1396.457262,0.9999978949022157
1396.517527,0.999997890502225
1396.577793,0.9999978859022347
1396.638058,0.9999978949022157
1396.698323,0.9999979260021508
1396.758589,0.9999979751020501
1396.818854,0.9999980195019612
1396.879119,0.9999980416019176
1396.939385,0.999998037301926
1396.99965,0.9999980239019525
1397.059916,0.999998010501979
1397.120181,0.9999980195019612
1397.180446,0.9999980329019348
1397.240712,0.9999980329019348
1397.300977,0.9999980283019438
1397.361242,0.9999980239019525
1397.421508,0.9999980239019525
1397.481773,0.999998010501979
1397.542039,0.9999979794020414
1397.602304,0.9999979527020957
1397.662569,0.9999979527020957
1397.722835,0.9999979838020325
1397.7831,0.9999980195019612
1397.843366,0.9999980596018826
1397.903631,0.999998099501806
1397.963896,0.9999981486017139
1398.024162,0.9999982064016085
1398.084427,0.999998255301522
1398.144692,0.9999982954014528
1398.204958,0.9999983355013853
1398.265223,0.9999983933012907
1398.325489,0.9999984468012062
1398.385754,0.9999984601011856
1398.446019,0.999998415701255
1398.506285,0.9999983355013853
1398.56655,0.9999982599015139
1398.626815,0.9999981931016324
1398.687081,0.9999981262017555
1398.747346,0.9999980596018826
1398.807612,0.999998010501979
1398.867877,0.9999979884020233
1398.928142,0.9999979751020501
1398.988408,0.9999979527020957
1399.048673,0.999997917202169
1399.108938,0.9999978949022157
1399.169204,0.9999979082021878
1399.229469,0.9999979617020773
1399.289735,0.9999980329019348
1399.35,0.9999981085017889
1399.410265,0.9999981753016648
1399.470531,0.999998228501569
1399.530796,0.9999982686014989
1399.591062,0.9999982866014678
1399.651327,0.9999982820014758
1399.711592,0.9999982733014907
1399.771858,0.9999982686014989
1399.832123,0.9999982733014907
1399.892388,0.9999982820014758
1399.952654,0.9999982954014528
1400.012919,0.9999983134014223
1400.073185,0.9999983311013926
1400.13345,0.9999983398013781
1400.193715,0.9999983488013632
1400.253981,0.999998366601334
1400.314246,0.9999983843013053
1400.374511,0.9999983977012837
1400.434777,0.9999984023012763
1400.495042,0.9999983977012837
1400.555308,0.9999983889012978
1400.615573,0.9999983799013124
1400.675838,0.9999983756013193
1400.736104,0.9999983799013124
1400.796369,0.9999983799013124
1400.856634,0.9999983799013124
1400.9169,0.9999983889012978
1400.977165,0.9999984067012693
1401.037431,0.999998415701255
1401.097696,0.9999984067012693
1401.157961,0.9999983977012837
