nu,[0]i-HFE-7200-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1003.117108,0.6094246278327959
1003.358162,0.6163748363141496
1003.599216,0.6288390106209132
1003.84027,0.6341942395101196
1004.081324,0.6383107788844659
1004.322378,0.6357944243798032
1004.563432,0.6424861621207189
1004.804486,0.656252273960264
1005.04554,0.653423378949475
1005.286594,0.6631593306138441
1005.527648,0.6574017209124291
1005.768702,0.6695161444178354
1006.009756,0.6668701031055849
1006.25081,0.6702597199462108
1006.491864,0.6778291594538789
1006.732918,0.6896921088735547
1006.973972,0.674448472417296
1007.215026,0.6963171828305306
1007.45608,0.6869457200484198
1007.697134,0.7002975239681389
1007.938188,0.6849564632767356
1008.179242,0.6956977362324361
1008.420296,0.6811041824673578
1008.66135,0.6817924452058247
1008.902404,0.6830617592500254
1009.143458,0.6867946086128766
1009.384512,0.6931284107916131
1009.625566,0.6970696116264011
1009.86662,0.6928650720330453
1010.107674,0.6867671373779605
1010.348728,0.6930036589056772
1010.589782,0.6790775132405557
1010.830836,0.6880594740120308
1011.07189,0.6902509857963395
1011.312944,0.6757108710355509
1011.553998,0.6781071263885827
1011.795052,0.6629869316007274
1012.036106,0.6733567504255529
1012.27716,0.659818817888159
1012.518214,0.6670101605327522
1012.759268,0.6556815827685832
1013.000322,0.6648325995603698
1013.241376,0.652404833150598
1013.48243,0.6517332021218105
1013.723484,0.6411832381269025
1013.964538,0.6320922059414574
1014.205592,0.6419017656539097
1014.446646,0.6254899602270936
1014.6877,0.6153586564131953
1014.928754,0.6191485817277398
1015.169808,0.593415767515301
1015.410862,0.6042423015406122
1015.651916,0.5800215621569587
1015.89297,0.5825676284139141
1016.134024,0.5786716851345596
1016.375078,0.5719063641734199
1016.616132,0.5642826503028924
1016.857186,0.5567772662989131
1017.09824,0.5425310283976849
1017.339294,0.5412196906675923
1017.580348,0.5284537443598926
1017.821402,0.5201645890936334
1018.062456,0.5124305957842896
1018.30351,0.4984410257444549
1018.544564,0.49013226290723255
1018.785618,0.4794047734008646
1019.026672,0.469827346330454
1019.267726,0.45246267745785607
1019.50878,0.44940086250319783
1019.749834,0.4317450616524645
1019.990888,0.42192825130733413
1020.231942,0.41080361543702265
1020.472996,0.39923702134684774
1020.71405,0.38606867918283916
1020.955104,0.36480219638787126
1021.196158,0.36131685172433853
1021.437212,0.34680243942604977
1021.678266,0.3305491224578677
1021.91932,0.32634505710799505
1022.160374,0.31660510728524643
1022.401428,0.3007126864962008
1022.642482,0.2912422161862887
1022.883536,0.27634643530222786
1023.12459,0.2686623210570637
1023.365644,0.25622482429748444
1023.606698,0.24280418100265946
1023.847752,0.23270121206157107
1024.088806,0.2204465537713693
1024.32986,0.21146410737078838
1024.570914,0.1987514956883574
1024.811968,0.19770089930090573
1025.053022,0.18358087002278065
1025.294076,0.17647077448035237
1025.53513,0.16486966933855163
1025.776184,0.1599490423160953
1026.017238,0.15475686601016
1026.258292,0.14551152294617953
1026.499346,0.14174863018767225
1026.7404,0.13768318417303668
1026.981454,0.1303020580853828
1027.222508,0.12776022678383187
1027.463562,0.12190661233946297
1027.704616,0.11819730199879083
1027.94567,0.11155918742478033
1028.186724,0.10721704940868143
1028.427778,0.10819717737686521
1028.668832,0.10668230214385643
1028.909886,0.09884522856294184
1029.15094,0.09845063735722298
1029.391994,0.09658807428417295
1029.633048,0.09467550227060065
1029.874102,0.09291222952566967
1030.115156,0.09167551017506329
1030.35621,0.09136434272489127
1030.597264,0.09023842002264248
1030.838318,0.09043716308390001
1031.079372,0.08867298517813353
1031.320426,0.08881497551639791
1031.56148,0.08857549852192839
1031.802534,0.08827485321359962
1032.043588,0.09097231950513895
1032.284642,0.09004011371551404
1032.525696,0.09408092150229062
1032.76675,0.09153809999320149
1033.007804,0.09427869903116752
1033.248858,0.09565569929290954
1033.489912,0.09882546149400204
1033.730966,0.09752953731860324
1033.97202,0.09933075876041948
1034.213074,0.10030898567910958
1034.454128,0.10410034388047035
1034.695182,0.10568418699435056
1034.936236,0.10976648865468726
1035.17729,0.11293983903096193
1035.418344,0.11245524035696343
1035.659398,0.11621655207514053
1035.900452,0.1195405063230262
1036.141506,0.12167520967815985
1036.38256,0.11988767694545678
1036.623614,0.12123796643338168
1036.864668,0.1224564282529819
1037.105722,0.1266788671453113
1037.346776,0.1252429284615345
1037.58783,0.1256820467198355
1037.828884,0.12781134109672643
1038.069938,0.1262236431184783
1038.310992,0.12739025883896457
1038.552046,0.12799040228784897
1038.7931,0.12787526274635547
1039.034154,0.126009245215029
1039.275208,0.12529303565368946
1039.516262,0.11905139361332186
1039.757316,0.12058504588671355
1039.99837,0.12159006683485696
1040.239424,0.11766660909437521
1040.480478,0.11576419020107043
1040.721532,0.11143653978718071
1040.962586,0.10846800871842639
1041.20364,0.10647979820944073
1041.444694,0.1043296167446846
1041.685748,0.1043087529077889
1041.926802,0.10074124300474359
1042.167856,0.0986378713842011
1042.40891,0.0982342840309585
1042.649964,0.09266170486643406
1042.891018,0.09350877470299528
1043.132072,0.09232872245687303
1043.373126,0.09025646951153574
1043.61418,0.08952834499380558
1043.855234,0.08767662050813396
1044.096288,0.08622457923675644
1044.337342,0.0858546095509244
1044.578396,0.0856402410992619
1044.81945,0.0851194257303921
1045.060504,0.08462716200593527
1045.301558,0.08466101964181337
1045.542612,0.08419666218735034
1045.783666,0.08607812197599739
1046.02472,0.09042811981976234
1046.265774,0.08832783401817973
1046.506828,0.08993213038201353
1046.747882,0.09295869725639713
1046.988936,0.09355554078089193
1047.22999,0.09634690568482034
1047.471044,0.09724711137592967
1047.712098,0.10591694814912808
1047.953152,0.1045907670884603
1048.194206,0.11296242925771549
1048.43526,0.11373319139794354
1048.676314,0.12025990539999931
1048.917368,0.12751771281417004
1049.158422,0.12737752045001077
1049.399476,0.13664075820952176
1049.64053,0.14784364741875544
1049.881584,0.1505590368926018
1050.122638,0.1606865027694038
1050.363692,0.17529237234668443
1050.604746,0.18111918205800775
1050.8458,0.18998692974569098
1051.086854,0.20756722829546817
1051.327908,0.21536952612743146
1051.568962,0.2281846749572685
1051.810016,0.2363361790680484
1052.05107,0.25137737070098193
1052.292124,0.26381689394970337
1052.533178,0.289268487399526
1052.774232,0.2939928005113281
1053.015286,0.3095300807940972
1053.25634,0.32206560885008
1053.497394,0.34572901652895216
1053.738448,0.3593350639519828
1053.979502,0.3717290687006543
1054.220556,0.38297330192454593
1054.46161,0.39421848220993755
1054.702664,0.4081583773993228
1054.943718,0.41842400271969393
1055.184772,0.4371713742527671
1055.425826,0.4458734997682854
1055.66688,0.4566171433169693
1055.907934,0.4685792662716028
1056.148988,0.47659891064496324
1056.390042,0.4880829051284245
1056.631096,0.5021582348970739
1056.87215,0.5043019919382303
1057.113204,0.5138931060694947
1057.354258,0.519738228962121
1057.595312,0.5318041481482952
1057.836366,0.5500533530031902
1058.07742,0.5509010877550334
1058.318474,0.5600215577565806
1058.559528,0.5588858671103463
1058.800582,0.5618614442303198
1059.041636,0.5913838381836474
1059.28269,0.5945621658651615
1059.523744,0.5954427693564861
1059.764798,0.6248085476077891
1060.005852,0.6139695161694413
1060.246906,0.6114390510749049
1060.48796,0.6152479018232531
1060.729014,0.631896287726508
1060.970068,0.6292793520298603
1061.211122,0.6255337460567957
1061.452176,0.6380746475832632
1061.69323,0.6530053217795114
1061.934284,0.6305013389168228
1062.175338,0.6616159680890852
1062.416392,0.6717359145487568
1062.657446,0.6691078641078951
1062.8985,0.6671969495269402
1063.139554,0.6791182591137139
1063.380608,0.6904235701149295
1063.621662,0.6854635186469087
1063.862716,0.6811041824673578
1064.10377,0.694349390941963
1064.344824,0.7101138284758287
1064.585878,0.7236481394248083
1064.826932,0.7217907514723273
1065.067986,0.7235902498892667
1065.30904,0.7056612305952926
1065.550094,0.7078592531759327
1065.791148,0.7360037979561992
1066.032202,0.7464848178395468
1066.273256,0.7277264914030821
1066.51431,0.7341440619054728
1066.755364,0.7426428769115836
1066.996418,0.7573119676022262
1067.237472,0.7551264955440863
1067.478526,0.7534595086878875
1067.71958,0.7440403587414925
1067.960634,0.7838481214803269
1068.201688,0.7720854874879655
1068.442742,0.7798606726979638
1068.683796,0.78340145536302
1068.92485,0.7907843325770364
1069.165904,0.7868796222617376
1069.406958,0.7987637971598618
1069.648012,0.7778123338749997
1069.889066,0.7822663464056183
1070.13012,0.8170785862070957
1070.371174,0.8027595897188248
1070.612228,0.7933506289697465
1070.853282,0.800971430372451
1071.094336,0.8089485184343403
1071.33539,0.8110139694872243
1071.576444,0.8053244816375889
1071.817498,0.8136133710138703
1072.058552,0.8072676542207866
1072.299606,0.7989635130726007
1072.54066,0.8027836728677618
1072.781714,0.8342434606324127
1073.022768,0.8171194411577714
1073.263822,0.8140121392559078
1073.504876,0.8204108726559673
1073.74593,0.8186898175637244
1073.986984,0.8416256161679365
1074.228038,0.8354623456544876
1074.469092,0.8280597213198766
1074.710146,0.8260582395639968
1074.9512,0.843673253286733
1075.192254,0.8298751592885577
1075.433308,0.8263391471170266
1075.674362,0.8136540526994547
1075.915416,0.8391296963635153
1076.15647,0.824778841082642
1076.397524,0.8490815865973748
1076.638578,0.8333429640506121
1076.879632,0.8182478444057325
1077.120686,0.8146065850638862
1077.36174,0.8207555175928533
1077.602794,0.8190583108864073
1077.843848,0.8306722219703476
1078.084902,0.8403893354011566
1078.325956,0.8112654227910135
1078.56701,0.8364989615321182
1078.808064,0.8042299847691308
1079.049118,0.8310876619326684
1079.290172,0.8129790000213293
1079.531226,0.8065414401773269
1079.77228,0.8138493531072141
1080.013334,0.7996749071226297
1080.254388,0.8199351723162608
1080.495442,0.8074856459149806
1080.736496,0.8112005241531705
1080.97755,0.7862896837996179
1081.218604,0.793041282550921
1081.459658,0.7789254011658779
1081.700712,0.7671215619627841
1081.941766,0.7752730415488812
1082.18282,0.7564566884025923
1082.423874,0.7628605727340448
1082.664928,0.7698419845992622
1082.905982,0.7524881725681773
1083.147036,0.7284472973696527
1083.38809,0.7221445156056832
1083.629144,0.7117062663161444
1083.870198,0.7033645206547975
1084.111252,0.6999474627287576
1084.352306,0.6706687031025588
1084.59336,0.676427504307382
1084.834414,0.6584873291324187
1085.075468,0.6549279823516921
1085.316522,0.6649988284880101
1085.557576,0.6371628529257766
1085.79863,0.6176397007716965
1086.039684,0.6156725693689657
1086.280738,0.598206061463468
1086.521792,0.5920939247562009
1086.762846,0.5791463905189782
1087.0039,0.5662441122678057
1087.244954,0.5488500542531729
1087.486008,0.5395175309510161
1087.727062,0.5289613035439059
1087.968116,0.5339890210845807
1088.20917,0.5050135592839531
1088.450224,0.5022436090536041
1088.691278,0.48871293836010476
1088.932332,0.4652362211087038
1089.173386,0.4584518541984605
1089.41444,0.4520963310794285
1089.655494,0.4368698300492467
1089.896548,0.4413354654874705
1090.137602,0.4077422681061917
1090.378656,0.40303172421388966
1090.61971,0.4052585583083324
1090.860764,0.3880348980405693
1091.101818,0.37863219759136335
1091.342872,0.3747897788253511
1091.583926,0.3565788091586889
1091.82498,0.353949865060814
1092.066034,0.3462826257246518
1092.307088,0.3318407811326924
1092.548142,0.32634505710799505
1092.789196,0.3308467505806451
1093.03025,0.3169852614608756
1093.271304,0.31442805152481357
1093.512358,0.30397798438030016
1093.753412,0.29798861437557594
1093.994466,0.2951416111579661
1094.23552,0.2910966314774058
1094.476574,0.2854181445790601
1094.717628,0.2850758482244536
1094.958682,0.28018645127877667
1095.199736,0.28811372451537964
1095.44079,0.27250454121732276
1095.681844,0.2690118091925064
1095.922898,0.2693617519579706
1096.163952,0.2658295407138946
1096.405006,0.26252735312452674
1096.64606,0.25294075187293324
1096.887114,0.2528901687810365
1097.128168,0.25471754866958446
1097.369222,0.25653247864232975
1097.610276,0.2555083982539773
1097.85133,0.25815373485253723
1098.092384,0.25413237151933277
1098.333438,0.24553887352140147
1098.574492,0.25233442195537764
1098.815546,0.25390375527770565
1099.0566,0.25607113551415156
1099.297654,0.2478826079314934
1099.538708,0.2531938191373495
1099.779762,0.2513019688006222
1100.020816,0.25601992640813004
1100.26187,0.2642393388458182
1100.502924,0.2661487276366024
1100.743978,0.26218628930498067
1100.985032,0.2640808427960805
1101.226086,0.27469332099268307
1101.46714,0.26930788499445485
1101.708194,0.28027051982381157
1101.949248,0.2785382182848105
1102.190302,0.28450626629979
1102.431356,0.2858180098218294
1102.67241,0.29179610242233944
1102.913464,0.2987345179024321
1103.154518,0.30095335289912334
1103.395572,0.2982271006488665
1103.636626,0.30321898855943574
1103.87768,0.3096848845322038
1104.118734,0.3170803713050771
1104.359788,0.31873348360282633
1104.600842,0.3233887885111168
1104.841896,0.33618287373838907
1105.08295,0.33905260725444225
1105.324004,0.3465251084217016
1105.565058,0.3438671115076803
1105.806112,0.3570426630502986
1106.047166,0.3577574629380203
1106.28822,0.37026363501618215
1106.529274,0.3861459006405641
1106.770328,0.3761339308300354
1107.011382,0.40401632234219614
1107.252436,0.40383455589765954
1107.49349,0.41630379866374756
1107.734544,0.41919880359455497
1107.975598,0.42571294409400556
1108.216652,0.42824920421712837
1108.457706,0.445476848889315
1108.69876,0.4488753709665635
1108.939814,0.4587178334004079
1109.180868,0.46785820955771906
1109.421922,0.4768515750177494
1109.662976,0.4863484192029626
1109.90403,0.49684359529935296
1110.145084,0.5082407633891796
1110.386138,0.5244579636105711
1110.627192,0.5183834808998077
1110.868246,0.5295699589527626
1111.1093,0.5295699589527626
1111.350354,0.5587852767076742
1111.591408,0.5710320164827813
1111.832462,0.5683374128063522
1112.073516,0.563814490016536
1112.31457,0.5883695747726037
1112.555624,0.5973213713246902
1112.796678,0.6114268224161704
1113.037732,0.6131473479934759
1113.278786,0.6290717241041824
1113.51984,0.6310059418021983
1113.760894,0.6482946365073963
1114.001948,0.6582766468980517
1114.243002,0.6534495164073787
1114.484056,0.6715075631597462
1114.72511,0.6884173579802845
1114.966164,0.6836289358559338
1115.207218,0.698381335130006
1115.448272,0.7017275890875091
1115.689326,0.7013627855983111
1115.93038,0.6907274233285848
1116.171434,0.7132309485541861
1116.412488,0.7353858143553658
1116.653542,0.7059929693261674
1116.894596,0.7258949293821552
1117.13565,0.7408626711084583
1117.376704,0.7425166383530901
1117.617758,0.7517360605143121
1117.858812,0.7624411147805522
1118.099866,0.7651831974760337
1118.34092,0.7615648114695343
1118.581974,0.7586535967764355
1118.823028,0.7592303926646601
1119.064082,0.7796891222212146
1119.305136,0.7639293254882376
1119.54619,0.7934379023388805
1119.787244,0.7918446938660879
1120.028298,0.8141830997553757
1120.269352,0.8017647847341316
1120.510406,0.7939458651271312
1120.75146,0.801668578732439
1120.992514,0.8188371949944566
1121.233568,0.7856451905372529
1121.474622,0.787084237562362
1121.715676,0.8174545288169222
1121.95673,0.796267575100211
1122.197784,0.7912431205255748
1122.438838,0.7940729066286005
1122.679892,0.8074856459149806
1122.920946,0.7931443846191418
1123.162,0.8118578627639319
1123.403054,0.8152666837016453
1123.644108,0.7889123928336329
1123.885162,0.8185915806799476
1124.126216,0.7962835006109675
1124.36727,0.8042621546119141
1124.608324,0.824416018219449
1124.849378,0.8041656489438165
1125.090432,0.8213548878642281
1125.331486,0.8344270143839242
1125.57254,0.8071304303839256
1125.813594,0.8046643862387469
1126.054648,0.7851817965894928
1126.295702,0.8107463790321469
1126.536756,0.8154215990880442
1126.77781,0.7971997533810343
1127.018864,0.8061221476539389
1127.259918,0.8125157340346663
1127.500972,0.7836130023135212
1127.742026,0.8150791939265446
1127.98308,0.7987558095618282
1128.224134,0.8070497213764048
1128.465188,0.8060576604616486
1128.706242,0.8002908939255984
1128.947296,0.8058078213139741
1129.18835,0.8059931784281273
1129.429404,0.8039887519604305
1129.670458,0.7919793189068494
1129.911512,0.7902862953457134
1130.152566,0.807017440033181
1130.39362,0.8067431007438917
1130.634674,0.8068399157247637
1130.875728,0.8053003222655322
1131.116782,0.7883603473970939
1131.357836,0.7980931172952267
1131.59889,0.8072353641604233
1131.839944,0.8236496677307169
1132.080998,0.7902546845261201
1132.322052,0.8018209102334325
1132.563106,0.801372016225755
1132.80416,0.7890149581112998
1133.045214,0.8016445290358243
1133.286268,0.7878874730651415
1133.527322,0.7956308157778202
1133.768376,0.8020213905199826
1134.00943,0.7877141568865459
1134.250484,0.8138574916414377
1134.491538,0.7821490152537138
1134.732592,0.7879977850330282
1134.973646,0.800250880381249
1135.2147,0.7810235312147402
1135.455754,0.7914646996189474
1135.696808,0.7961162986326614
1135.937862,0.7945971677341096
1136.178916,0.7968649997877897
1136.41997,0.7707355194514166
1136.661024,0.7954478417330131
1136.902078,0.7728038609832277
1137.143132,0.8090779605523831
1137.384186,0.7853781165776162
1137.62524,0.7737240449786857
1137.866294,0.7727265844610199
1138.107348,0.7726415892115537
1138.348402,0.7876668954549898
1138.589456,0.7763591839293127
1138.83051,0.7773535599496297
1139.071564,0.7854095323305902
1139.312618,0.7897727761655523
1139.553672,0.7590937434927748
1139.794726,0.7706430367381562
1140.03578,0.7655735404357406
1140.276834,0.7782169014670725
1140.517888,0.77171497538399
1140.758942,0.7785516066911692
1140.999996,0.7486228203047596
1141.24105,0.7648618880128043
1141.482104,0.7762505012515275
1141.723158,0.774598847319748
1141.964212,0.7462012074981453
1142.205266,0.7780145913741427
1142.44632,0.7513678000758358
1142.687374,0.7528118120598857
1142.928428,0.7424869382815613
1143.169482,0.7357315269242024
1143.410536,0.7539494165713478
1143.65159,0.7610319026413559
1143.892644,0.722895936573088
1144.133698,0.7553228539584155
1144.374752,0.7359890780274398
1144.615806,0.7238580278175876
1144.85686,0.7251548940363728
1145.097914,0.7169995973203775
1145.338968,0.7296429310890075
1145.580022,0.728024920438329
1145.821076,0.7345993723555085
1146.06213,0.7254812871716367
1146.303184,0.708199107175892
1146.544238,0.7025139642751899
1146.785292,0.7207665359703452
1147.026346,0.7004375974798168
1147.2674,0.6818333539797881
1147.508454,0.6896645217409462
1147.749508,0.6841418498765406
1147.990562,0.6788602432013789
1148.231616,0.6755960099509437
1148.47267,0.6644670421681095
1148.713724,0.659607709645555
1148.954778,0.6589220742197437
1149.195832,0.6454742248575274
1149.436886,0.639000526922558
1149.67794,0.6386236278078459
1149.918994,0.6469540545907979
1150.160048,0.6288578760742122
1150.401102,0.6291660919402088
1150.642156,0.6099123626029577
1150.88321,0.607969842133676
1151.124264,0.5942352465849788
1151.365318,0.5967720883719725
1151.606372,0.5760043881495926
1151.847426,0.5782898878293408
1152.08848,0.5691677914579623
1152.329534,0.5594562215261011
1152.570588,0.5621087176619468
1152.811642,0.5491959387295223
1153.052696,0.5438999306817018
1153.29375,0.5273662501501215
1153.534804,0.5225315051621015
1153.775858,0.5144432659760493
1154.016912,0.49716167697562375
1154.257966,0.4879560200688636
1154.49902,0.4827482416700907
1154.740074,0.47674667921020736
1154.981128,0.469146590345638
1155.222182,0.4580165317478759
1155.463236,0.44757999386597364
1155.70429,0.4332934789864472
1155.945344,0.4250195972263422
1156.186398,0.4223968516913849
1156.427452,0.4146087394374067
1156.668506,0.38780990305455904
1156.90956,0.3835942214827108
1157.150614,0.3846197865742042
1157.391668,0.37353633375900436
1157.632722,0.3660080321706971
1157.873776,0.33433894338952613
1158.11483,0.3461787565180944
1158.355884,0.32627979462303947
1158.596938,0.3161621702633088
1158.837992,0.30119421191220214
1159.079046,0.2949350843229809
1159.3201,0.28941315780781385
1159.561154,0.2734052916240802
1159.802208,0.2634741548162745
1160.043262,0.25047403913886807
1160.284316,0.24696713694786612
1160.52537,0.23840127396316457
1160.766424,0.23123980269868452
1161.007478,0.21560656295252426
1161.248532,0.20682132969665265
1161.489586,0.2023007150930107
1161.73064,0.1909774348617331
1161.971694,0.1811554095170445
1162.212748,0.1740173973492408
1162.453802,0.16736135530443738
1162.694856,0.1556103737680002
1162.93591,0.1505891517113618
1163.176964,0.14008582618907373
1163.418018,0.12976891334080587
1163.659072,0.12730111686110956
1163.900126,0.1238604190775784
1164.14118,0.11479584375233655
1164.382234,0.10898990671341906
1164.623288,0.10373662954826172
1164.864342,0.09501694831288929
1165.105396,0.09338729227656732
1165.34645,0.0891709468865755
1165.587504,0.08216712467870625
1165.828558,0.08003429889514836
1166.069612,0.07722747434234577
1166.310666,0.07369649784350282
1166.55172,0.06777241671004747
1166.792774,0.06504993976526453
1167.033828,0.06071284432040137
1167.274882,0.058128453603809145
1167.515936,0.0579949117924731
1167.75699,0.056213406539850366
1167.998044,0.053418401232787835
1168.239098,0.050428438857283715
1168.480152,0.04906545774540158
1168.721206,0.04966772267589735
1168.96226,0.047014463056650496
1169.203314,0.04585367182784109
1169.444368,0.045125851170627784
1169.685422,0.043352105810149914
1169.926476,0.044936720049089045
1170.16753,0.04547011418191642
1170.408584,0.04509878378095433
1170.649638,0.046672507134022455
1170.890692,0.04678933437506129
1171.131746,0.046351575322842224
1171.3728,0.04855296573066397
1171.613854,0.05026732577136102
1171.854908,0.0537828841987819
1172.095962,0.054666728977192824
1172.337016,0.05894208071730855
1172.57807,0.06248679653483471
1172.819124,0.06607928302065262
1173.060178,0.07023559817292004
1173.301232,0.0724832339302365
1173.542286,0.07711943152588502
1173.78334,0.08486445010786639
1174.024394,0.08479658569716382
1174.265448,0.09381786337532658
1174.506502,0.09772479158241949
1174.747556,0.10295121950230628
1174.98861,0.11368770721882665
1175.229664,0.11774900455578825
1175.470718,0.12320569540679309
1175.711772,0.13258915392675147
1175.952826,0.14094296133318504
1176.19388,0.1489268549420325
1176.434934,0.15894453088293772
1176.675988,0.16928019133935776
1176.917042,0.1779415772966026
1177.158096,0.19126411597110504
1177.39915,0.20839915996274266
1177.640204,0.2175557803401416
1177.881258,0.23082394543764329
1178.122312,0.2397640414223223
1178.363366,0.25446295843724687
1178.60442,0.26758981820853595
1178.845474,0.27629117154172766
1179.086528,0.2881425373284478
1179.327582,0.30053231300176264
1179.568636,0.323485819701621
1179.80969,0.33430551116682616
1180.050744,0.33507529875889275
1180.291798,0.3528896066484437
1180.532852,0.3602705507240709
1180.773906,0.3741905946543932
1181.01496,0.36866017286991615
1181.256014,0.3784769902100383
1181.497068,0.3919151173545953
1181.738122,0.393336421087064
1181.979176,0.39520130934261827
1182.22023,0.40095342722662985
1182.461284,0.40724105342663963
1182.702338,0.4086607210815556
1182.943392,0.4155343485969849
1183.184446,0.41499035499392856
1183.4255,0.4132469181091166
1183.666554,0.4074121305927689
1183.907608,0.4094501978732869
1184.148662,0.40886510253320135
1184.389716,0.3914177010817451
1184.63077,0.38449672793293316
1184.871824,0.3852010011585068
1185.112878,0.3887767529417273
1185.353932,0.3716510137922794
1185.594986,0.37854890767012056
1185.83604,0.363636695155962
1186.077094,0.3519380898362358
1186.318148,0.35000774366019916
1186.559202,0.3388492367073548
1186.800256,0.3272601037353453
1187.04131,0.31264090982365395
1187.282364,0.30437341273273416
1187.523418,0.30602147492461984
1187.764472,0.294728702006193
1188.005526,0.28561800722403013
1188.24658,0.2829457771141329
1188.487634,0.2697121499448597
1188.728688,0.2642393388458182
1188.969742,0.2511010076207716
1189.210796,0.23565179698241293
1189.45185,0.23756832801001032
1189.692904,0.23328369288938433
1189.933958,0.21906210607192067
1190.175012,0.20846168908963153
1190.416066,0.2096952484771053
1190.65712,0.19857269981245074
1190.898174,0.19602756340925195
1191.139228,0.19002493093163203
1191.380282,0.1838196803468885
1191.621336,0.17953232566452862
1191.86239,0.17810179680413307
1192.103444,0.17471486093585978
1192.344498,0.16686002361206137
1192.585552,0.16660992120034623
1192.826606,0.16141122142588088
1193.06766,0.16010907135959737
1193.308714,0.15794632797907632
1193.549768,0.16244756600828314
1193.790822,0.16007705274729342
1194.031876,0.16344152465270095
1194.27293,0.1682843787462898
1194.513984,0.16956821241318237
1194.755038,0.17308023601645434
1194.996092,0.1778526287469448
1195.237146,0.17538004044805675
1195.4782,0.18171786263845435
1195.719254,0.18652313487582092
1195.960308,0.1927039896176615
1196.201362,0.18951255563603367
1196.442416,0.19396064525653073
1196.68347,0.19569459965083963
1196.924524,0.19469909787988543
1197.165578,0.20213893923990559
1197.406632,0.2006085063132802
1197.647686,0.20595450172490412
1197.88874,0.21087283603631568
1198.129794,0.21214187636640514
1198.370848,0.21746877543014764
1198.611902,0.22208390901187638
1198.852956,0.23221305226342853
1199.09401,0.24290132210198517
1199.335064,0.24815542882419958
1199.576118,0.25413237151933277
1199.817172,0.2584120177072936
1200.058226,0.2732139748886128
1200.29928,0.2827477843756961
1200.540334,0.29276062013926646
1200.781388,0.2999918414087205
1201.022442,0.31464822821373145
1201.263496,0.32449018169946625
1201.50455,0.33068136855430685
1201.745604,0.34621337612469766
1201.986658,0.3478791950972592
1202.227712,0.3624749175669887
1202.468766,0.3606670663734925
1202.70982,0.3737829491134001
1202.950874,0.39346624352554693
1203.191928,0.39894169523518913
1203.432982,0.40058471970504744
1203.674036,0.4073469498664712
1203.91509,0.41825666658806354
1204.156144,0.41541801526680405
1204.397198,0.41357764791788854
1204.638252,0.4298495565504986
1204.879306,0.4412207331822897
1205.12036,0.43909916633188306
1205.361414,0.43652483917284635
1205.602468,0.44485361766452175
1205.843522,0.44819808063929184
1206.084576,0.4584747773642448
1206.32563,0.46841997640188276
1206.566684,0.47138505142654435
1206.807738,0.4589059462726057
1207.048792,0.47112586093217945
1207.289846,0.46502691190730727
1207.5309,0.48294620902971097
1207.771954,0.46579949764982825
1208.013008,0.47630827396267006
1208.254062,0.471078750701637
1208.495116,0.47636067075457666
1208.73617,0.4764130733104474
1208.977224,0.46336972566928875
1209.218278,0.44494704673394025
1209.459332,0.4549899264257047
1209.700386,0.46046427730920253
1209.94144,0.42909797764988244
1210.182494,0.436433178581319
1210.423548,0.43469527961284815
1210.664602,0.4177216405445476
1210.905656,0.42259119893960306
1211.14671,0.40440840830581765
1211.387764,0.4056275114446091
1211.628818,0.3974762878001648
1211.869872,0.38267087249138054
1212.110926,0.3839357723074021
1212.35198,0.3759835073444061
1212.593034,0.3591554413294046
1212.834088,0.3409907255053553
1213.075142,0.3481924273061976
1213.316196,0.3430771259828181
1213.55725,0.3345396069486076
1213.798304,0.32690031554102195
1214.039358,0.31367432902993464
1214.280412,0.3071865688057115
1214.521466,0.30743241638667657
1214.76252,0.2905150200197791
1215.003574,0.2794868600040436
1215.244628,0.2746109253563487
1215.485682,0.27678894351087663
1215.726736,0.2684743232392366
1215.96779,0.2550744029774511
1216.208844,0.25007360111209415
1216.449898,0.2445097728767429
1216.690952,0.23482845737777494
1216.932006,0.2396441893671218
1217.17306,0.2296267762588524
1217.414114,0.21803492992817983
1217.655168,0.21969830822678216
1217.896222,0.2130347459607743
1218.137276,0.21346124180637616
1218.37833,0.21064100344797576
1218.619384,0.20298970814879194
1218.860438,0.20147298017722506
1219.101492,0.20078913523978667
1219.342546,0.19547945394305682
1219.5836,0.19434895472707783
1219.824654,0.1924921317722594
1220.065708,0.1880777194968666
1220.306762,0.18358087002278065
1220.547816,0.1906339846768799
1220.78887,0.18380129929792158
1221.029924,0.18956941793164234
1221.270978,0.18730817948195702
1221.512032,0.19954809380521402
1221.753086,0.18991095017072077
1221.99414,0.18667241308704458
1222.235194,0.18669108126174647
1222.476248,0.18992994221532425
1222.717302,0.19071025352350304
1222.958356,0.19212674395024384
1223.19941,0.1968919850211992
1223.440464,0.19544036196159667
1223.681518,0.18886930708906363
1223.922572,0.1909965335601383
1224.163626,0.18819059998932608
1224.40468,0.18956941793164234
1224.645734,0.19291608063491458
1224.886788,0.1896073356068698
1225.127842,0.18148178290210093
1225.368896,0.18310417972664192
1225.60995,0.18626218519439353
1225.851004,0.18843540685930069
1226.092058,0.18082962307567338
1226.333112,0.18251918284572335
1226.574166,0.17762157054994251
1226.81522,0.17792378402855116
1227.056274,0.17398259734988689
1227.297328,0.1763120222325473
1227.538382,0.16774672943199853
