nu,[0]Dimethylsulfate-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1148.485226,0.9298146628065258
1148.604828,0.9301308535412589
1148.72443,0.929382399497329
1148.844032,0.92864383410837
1148.963634,0.9286391909008075
1149.083236,0.9278993603273054
1149.202838,0.9276674144816623
1149.32244,0.9267392840065679
1149.442042,0.9266642211646495
1149.561644,0.9261482129150992
1149.681246,0.9258093046931601
1149.800848,0.9250772790874427
1149.92045,0.9251411116218969
1150.040052,0.9239863316836741
1150.159654,0.9237886197646237
1150.279256,0.9229234352301591
1150.398858,0.9233083745569216
1150.51846,0.9228468357639568
1150.638062,0.9216414628324138
1150.757664,0.9217142753840355
1150.877266,0.9210987758478116
1150.996868,0.9208298542697252
1151.11647,0.9200106802859203
1151.236072,0.9194376921364434
1151.355674,0.919044257005333
1151.475276,0.9180917020959014
1151.594878,0.9179503268599511
1151.71448,0.9179539986686023
1151.834082,0.9169090442786139
1151.953684,0.9167265975328558
1152.073286,0.9161235898429658
1152.192888,0.9153690149324932
1152.31249,0.9150569273123645
1152.432092,0.9139074233693172
1152.551694,0.9136113653281381
1152.671296,0.9135218358013545
1152.790898,0.9126361492480507
1152.9105,0.9120987648313901
1153.030102,0.9119564885219171
1153.149704,0.9113329235672941
1153.269306,0.9108555102085687
1153.388908,0.9102336082987743
1153.50851,0.9097385758768867
1153.628112,0.9097276590794771
1153.747714,0.9090783453634758
1153.867316,0.9081851604223049
1153.986918,0.9075569136897326
1154.10652,0.9071259265232854
1154.226122,0.9067486406187608
1154.345724,0.9060706462370884
1154.465326,0.905476458807942
1154.584928,0.904692655630375
1154.70453,0.904294678423304
1154.824132,0.90384264410209
1154.943734,0.9031740479565386
1155.063336,0.9026954925395093
1155.182938,0.9027496558939461
1155.30254,0.9022713253451147
1155.422142,0.9013154244572236
1155.541744,0.9007477745683056
1155.661346,0.8997754920988111
1155.780948,0.8992088120617435
1155.90055,0.8990110078823476
1156.020152,0.898345985825023
1156.139754,0.8982112440330362
1156.259356,0.8975378381587802
1156.378958,0.897151979853853
1156.49856,0.8962552763005011
1156.618162,0.8958162187929879
1156.737764,0.895431100625247
1156.857366,0.8949745471949487
1156.976968,0.894616628964489
1157.09657,0.8937850222566093
1157.216172,0.8935079918416426
1157.335774,0.8931595916672743
1157.455376,0.891865448739724
1157.574978,0.8917673489359507
1157.69458,0.8908849361269155
1157.814182,0.8907602209661228
1157.933784,0.8902971460611303
1158.053386,0.8894873441739565
1158.172988,0.8888027025397987
1158.29259,0.8884028313014322
1158.412192,0.8881807583538819
1158.531794,0.8873285139686194
1158.651396,0.8862820838373348
1158.770998,0.8851837751454953
1158.8906,0.8851395170631994
1159.010202,0.8845112910527089
1159.129804,0.8836537310842124
1159.249406,0.8833975086562457
1159.369008,0.8827705190327548
1159.48861,0.8817911873862452
1159.608212,0.8811917732027423
1159.727814,0.8800117670073698
1159.847416,0.8797302082937243
1159.967018,0.878886072543752
1160.08662,0.8779725061651661
1160.206222,0.8772616363763036
1160.325824,0.8762183159278032
1160.445426,0.8752112440418084
1160.565028,0.8746425415815039
1160.68463,0.8737421235585612
1160.804232,0.8728426324887193
1160.923834,0.8717086742990064
1161.043436,0.870793860552258
1161.163038,0.8695929938133233
1161.28264,0.8690974670453949
1161.402242,0.8680204540723032
1161.521844,0.8667974076823944
1161.641446,0.8652472281472376
1161.761048,0.8645207256493614
1161.88065,0.8630695501589989
1162.000252,0.861793151992392
1162.119854,0.860905962027107
1162.239456,0.859297572191311
1162.359058,0.8580696548332357
1162.47866,0.8565693460903189
1162.598262,0.8549605085008595
1162.717864,0.8541315988937666
1162.837466,0.8534485668638918
1162.957068,0.8523312812231759
1163.07667,0.8509005668073344
1163.196272,0.8499395922197397
1163.315874,0.8484789526312642
1163.435476,0.8473766466469748
1163.555078,0.847020823183541
1163.67468,0.8471055295011046
1163.794282,0.846910717633543
1163.913884,0.8471140005987551
1164.033486,0.8474529139771514
1164.153088,0.8472495496824883
1164.27269,0.846826030796192
1164.392292,0.8466397495611041
1164.511894,0.8458527406098982
1164.631496,0.8450664632367805
1164.751098,0.8441880509685679
1164.8707,0.842964865318572
1164.990302,0.842257072146455
1165.109904,0.841490966841583
1165.229506,0.8406583030210089
1165.349108,0.8391380877024356
1165.46871,0.8386347558644655
1165.588312,0.8366328120737212
1165.707914,0.8356963078644517
1165.827516,0.8352535061740967
1165.947118,0.8336596945519353
1166.06672,0.8317943867608124
1166.186322,0.8313287123052435
1166.305924,0.8299332525829496
1166.425526,0.8281508128991668
1166.545128,0.82733134929581
1166.66473,0.8256535701787067
1166.784332,0.8248448260292912
1166.903934,0.8228428864437408
1167.023536,0.8216341960057953
1167.143138,0.8203288356706193
1167.26274,0.8196810318066571
1167.382342,0.8179124315538594
1167.501944,0.8164415134005483
1167.621546,0.8150710431753592
1167.741148,0.8136215071882613
1167.86075,0.8124101138547022
1167.980352,0.8116386907305416
1168.099954,0.8102924881611945
1168.219556,0.8086896963221879
1168.339158,0.8077036964748786
1168.45876,0.8058561712337361
1168.578362,0.8046804796874056
1168.697964,0.8039726723461881
1168.817566,0.8024465745207655
1168.937168,0.8013640025456613
1169.05677,0.7997708738693741
1169.176372,0.7985641311698606
1169.295974,0.7971280086317921
1169.415576,0.7956546850603311
1169.535178,0.7947561030606592
1169.65478,0.7932950963693823
1169.774382,0.7918842870906035
1169.893984,0.790468082098318
1170.013586,0.7885180352348315
1170.133188,0.7874463795979232
1170.25279,0.7866121286666566
1170.372392,0.785103282335612
1170.491994,0.7836130023135212
1170.611596,0.7824619374400803
1170.731198,0.78128912436363
1170.8508,0.7800322609199696
1170.970402,0.7790812018256578
1171.090004,0.7785048949961325
1171.209606,0.7772525105551892
1171.329208,0.7757771328378086
1171.44881,0.774118744881545
1171.568412,0.7733914151598813
1171.688014,0.7723325943789555
1171.807616,0.7712058115427869
1171.927218,0.770319434623927
1172.04682,0.7686342809788558
1172.166422,0.7678122821460095
1172.286024,0.7673133663278215
1172.405626,0.7660177018835618
1172.525228,0.7653285960959857
1172.64483,0.7648159976762474
1172.764432,0.7639904422789157
1172.884034,0.7630284205226261
1173.003636,0.7629444920125213
1173.123238,0.7620066471801566
1173.24284,0.7611536774875065
1173.362442,0.7607275507547347
1173.482044,0.7604309248557505
1173.601646,0.7595569319344174
1173.721248,0.7589798879706285
1173.84085,0.7593594728029138
1173.960452,0.7584108664643883
1174.080054,0.7580090152051525
1174.199656,0.7569788236335291
1174.319258,0.7569712538831416
1174.43886,0.7571680919969971
1174.558462,0.7569561146094571
1174.678064,0.7564264307402135
1174.797666,0.7561995368467772
1174.917268,0.755995390532821
1175.03687,0.755254877960525
1175.156472,0.7554814884137816
1175.276074,0.755005684969903
1175.395676,0.7551793562488776
1175.515278,0.7550434361979242
1175.63488,0.7547565741994007
1175.754482,0.754771669481837
1175.874084,0.7546131840727962
1175.993686,0.7544924556218782
1176.113288,0.7546811023156379
1176.23289,0.7541831771214983
1176.352492,0.7537760281459698
1176.472094,0.7536026795953437
1176.591696,0.7535499292540555
1176.711298,0.7534821128122083
1176.8309,0.7531129970176853
1176.950502,0.7526537381776917
1177.070104,0.7526612647527062
1177.189706,0.7524731229552226
1177.309308,0.7518563479067292
1177.42891,0.751164958154707
1177.548512,0.7512551033582896
1177.668114,0.7502340908635907
1177.787716,0.7495441929017195
1177.907318,0.7491320569434013
1178.02692,0.7485853900995073
1178.146522,0.7475754816644464
1178.266124,0.7467610683253357
1178.385726,0.7459773807115926
1178.505328,0.7449635410410673
1178.62493,0.744174298060243
1178.744532,0.7435048424921827
1178.864134,0.7426725832207823
1178.983736,0.7412999090569234
1179.103338,0.7403886706952603
1179.22294,0.7393454583071478
1179.342542,0.7377649507726067
1179.462144,0.7367254352227018
1179.581746,0.7350770171652857
1179.701348,0.7336083323053767
1179.82095,0.7315058948325641
1179.940552,0.7298691554606109
1180.060154,0.7272099889742455
1180.179756,0.7244735687090507
1180.299358,0.7213578069177985
1180.41896,0.7177456647894291
1180.538562,0.7126035814014917
1180.658164,0.7076044697085652
1180.777766,0.7017065375756107
1180.897368,0.6956351262536665
1181.01697,0.68984385782928
1181.136572,0.6854772280543753
1181.256174,0.680239729199639
1181.375776,0.6769891721958864
1181.495378,0.6737945745907682
1181.61498,0.6767319651828795
1181.734582,0.6923802361949629
1181.854184,0.70537196879347
1181.973786,0.7140587765018915
1182.093388,0.7190603419186735
1182.21299,0.723431077543891
1182.332592,0.7254305052589224
1182.452194,0.7266938531319798
1182.571796,0.7282652083073915
1182.691398,0.7292563227957779
1182.811,0.7291396511181136
1182.930602,0.7292636153954688
1183.050204,0.7287387345721552
1183.169806,0.7280540420175743
1183.289408,0.7274500078715469
1183.40901,0.7263160705603325
1183.528612,0.7257787954844136
1183.648214,0.7245097932930932
1183.767816,0.723315337830908
1183.887418,0.7220723047647248
1184.00702,0.7209467501301693
1184.126622,0.720953959633718
1184.246224,0.7203702233715167
1184.365826,0.7205791610307907
1184.485428,0.7218484970422371
1184.60503,0.7224334311911903
1184.724632,0.7226863271463178
1184.844234,0.7226357408739577
1184.963836,0.7221228515951768
1185.083438,0.7215020929073002
1185.20304,0.7211270093491653
1185.322642,0.7201613462953789
1185.442244,0.7194055737318011
1185.561846,0.7181046273549868
1185.681448,0.7170713008652271
1185.80105,0.7155097880966697
1185.920652,0.7140373550599197
1186.040254,0.7127176070963283
1186.159856,0.7109522573691915
1186.279458,0.7091983722333222
1186.39906,0.7076186219394811
1186.518662,0.7059364921477386
1186.638264,0.7037162908503453
1186.757866,0.7019311195988422
1186.877468,0.6994646655636517
1186.99707,0.6979275347632682
1187.116672,0.6955099231995538
1187.236274,0.6929482208305172
1187.355876,0.6908724913190898
1187.475478,0.6886032557620104
1187.59508,0.6861356021623162
1187.714682,0.6836562815602784
1187.834284,0.6815061525045141
1187.953886,0.6786158974986919
1188.073488,0.6761434644081271
1188.19309,0.6731345793581548
1188.312692,0.6710443827567817
1188.432294,0.6683120993235603
1188.551896,0.6659837554203202
1188.671498,0.662165337299283
1188.7911,0.6598320143964814
1188.910702,0.6567380803691969
1189.030304,0.654168706357381
1189.149906,0.6508214140394231
1189.269508,0.6480483313464679
1189.38911,0.6449064573939767
1189.508712,0.6416707226085177
1189.628314,0.638004463232239
1189.747916,0.6349239824072983
1189.867518,0.6311700246769162
1189.98712,0.6276579038691678
1190.106722,0.6243338735106118
1190.226324,0.6211081857897659
1190.345926,0.6172754008272926
1190.465528,0.613681018299152
1190.58513,0.6098269808490555
1190.704732,0.6061122979088526
1190.824334,0.6024925372506579
1190.943936,0.5977635527264109
1191.063538,0.5943838239680241
1191.18314,0.5902435680905421
1191.302742,0.585845017289591
1191.422344,0.5816537148471795
1191.541946,0.5771460066674948
1191.661548,0.5731888702997714
1191.78115,0.5687581381410036
1191.900752,0.564220582625144
1192.020354,0.5587126393432332
1192.139956,0.554410440063711
1192.259558,0.549283817109802
1192.37916,0.5451741467708966
1192.498762,0.5395499029740242
1192.618364,0.5346622713097181
1192.737966,0.5293158263691646
1192.857568,0.5241329004531242
1192.97717,0.5181658055528524
1193.096772,0.5135232362022553
1193.216374,0.5073673406350465
1193.335976,0.5020076100214659
1193.455578,0.4961137717659829
1193.57518,0.4901959842432076
1193.694782,0.48411151302076505
1193.814384,0.4783081925340841
1193.933986,0.47187554689346073
1194.053588,0.46585073841276003
1194.17319,0.45938345671912184
1194.292792,0.4533186405485734
1194.412394,0.44674380136110975
1194.531996,0.4402202980414459
1194.651598,0.4340003232787922
1194.7712,0.4276800113726649
1194.890802,0.4212242191581184
1195.010404,0.4140825205580378
1195.130006,0.40799106676561275
1195.249608,0.40105367811427534
1195.36921,0.3941869459928262
1195.488812,0.38733319011236295
1195.608414,0.3809527223024718
1195.728016,0.3739250136246108
1195.847618,0.36685081947856507
1195.96722,0.3599824495393309
1196.086822,0.3532426727587252
1196.206424,0.3463865260966457
1196.326026,0.3395955256449391
1196.445628,0.33247187796898403
1196.56523,0.3257907418124103
1196.684832,0.31908428333927213
1196.804434,0.31207866236049503
1196.924036,0.3054405861413579
1197.043638,0.2982867520339359
1197.16324,0.29156275889025945
1197.282842,0.28516138380861705
1197.402444,0.2785660734993765
1197.522046,0.2711454191479128
1197.641648,0.265086259079794
1197.76125,0.2586188300353607
1197.880852,0.252082213658588
1198.000454,0.24575995798065423
1198.120056,0.2395962653218127
1198.239658,0.23340036390115132
1198.35926,0.22743290662987933
1198.478862,0.22113099842915412
1198.598464,0.21524034317051757
1198.718066,0.2091089230200752
1198.837668,0.20317248112162647
1198.95727,0.19764159792676636
1199.076872,0.19206911457189776
1199.196474,0.18654178812195527
1199.316076,0.18090196939320252
1199.435678,0.17573115152299076
1199.55528,0.17060573975008297
1199.674882,0.165398097314271
1199.794484,0.1604777460370795
1199.914086,0.15553258802917144
1200.033688,0.15067953231385794
1200.15329,0.14615318426683488
1200.272892,0.14174863018767225
1200.392494,0.13751806344428075
1200.512096,0.1328944599481185
1200.631698,0.1285805143555649
1200.7513,0.12455598318617699
1200.870902,0.12060916530775259
1200.990504,0.11662402266497625
1201.110106,0.11300762326761797
1201.229708,0.10930643618879288
1201.34931,0.10573704230057315
1201.468912,0.102386542081408
1201.588514,0.09872668542877201
1201.708116,0.09537869960863289
1201.827718,0.09242109735908309
1201.94732,0.08926016243380104
1202.066922,0.08643176675249356
1202.186524,0.08344229198556422
1202.306126,0.0806368127394973
1202.425728,0.07770000167898322
1202.54533,0.07535839098426658
1202.664932,0.0728101434777448
1202.784534,0.07043957703401492
1202.904136,0.06811893891580685
1203.023738,0.06598023839815936
1203.14334,0.06378737450408865
1203.262942,0.0618341177314124
1203.382544,0.059844843963749825
1203.502146,0.058041326285228734
1203.621748,0.056134762834133725
1203.74135,0.054122785935480575
1203.860952,0.05243400226036031
1203.980554,0.050914883066632735
1204.100156,0.04919319392060936
1204.219758,0.04760107185671855
1204.33936,0.04609273193895288
1204.458962,0.0446500433846235
1204.578564,0.04332610234848243
1204.698166,0.04203721422650466
1204.817768,0.04087649808658501
1204.93737,0.0396168795610269
1205.056972,0.03843449174587888
1205.176574,0.03730231089357918
1205.296176,0.03636676394076486
1205.415778,0.03515459302455746
1205.53538,0.034259204700542986
1205.654982,0.03324004351101861
1205.774584,0.03239017962892444
1205.894186,0.03142347669451737
1206.013788,0.030537495187237803
1206.13339,0.0297388799517286
1206.252992,0.02893220339253323
1206.372594,0.028319632130024714
1206.492196,0.027496405278480657
1206.611798,0.0267960711792771
1206.7314,0.026064005919720145
1206.851002,0.025392536162770322
1206.970604,0.02472105424130587
1207.090206,0.024091408399309316
1207.209808,0.023419178459839856
1207.32941,0.02280900191750088
1207.449012,0.022194739003785362
1207.568614,0.021588381554557123
1207.688216,0.02110384558274843
1207.807818,0.020457616926458845
1207.92742,0.019898717431641608
1208.047022,0.01946183326163176
1208.166624,0.018939605885886973
1208.286226,0.01839272634240104
1208.405828,0.017983510936641085
1208.52543,0.017532482073960787
1208.645032,0.017041563620915627
1208.764634,0.016694098587602776
1208.884236,0.016286805133574302
1209.003838,0.015977081338102748
1209.12344,0.015601316145253008
1209.243042,0.015341403414073349
1209.362644,0.014985083589762591
1209.482246,0.014645824517706655
1209.601848,0.014370180759803465
1209.72145,0.014127952461062873
1209.841052,0.013830209295198313
1209.960654,0.013526561608871189
1210.080256,0.013242816824584933
1210.199858,0.012984486243932251
1210.31946,0.012627226031959711
1210.439062,0.012414377527778726
1210.558664,0.012084882351003226
1210.678266,0.011874049195670915
1210.797868,0.01165057201704809
1210.91747,0.011299463864600458
1211.037072,0.011033711620599901
1211.156674,0.010704404357619794
1211.276276,0.010448467103410538
1211.395878,0.010096161266546357
1211.51548,0.009705136476174674
1211.635082,0.009354479121142264
1211.754684,0.009042677181728912
1211.874286,0.008790356593668574
1211.993888,0.008604241496818628
1212.11349,0.008563896446919324
1212.233092,0.008660351225613669
1212.352694,0.00877191621399736
1212.472296,0.008885806949023458
1212.591898,0.008920529260621745
1212.7115,0.008851219790720172
1212.831102,0.008673351500220495
1212.950704,0.008561327663322052
1213.070306,0.008386768446344605
1213.189908,0.008288386175634559
1213.30951,0.008228924115462494
1213.429112,0.008189519925420387
1213.548714,0.008165804721303039
1213.668316,0.008156011632665829
1213.787918,0.00823715715541184
1213.90752,0.008327433279474886
1214.027122,0.008454131687610186
1214.146724,0.008686371289871845
1214.266326,0.00887515037590729
1214.385928,0.009146353533996081
1214.50553,0.009420190195430262
1214.625132,0.009778198640383194
1214.744734,0.010162000059047284
1214.864336,0.010540819367905149
1214.983938,0.010967707561066957
1215.10354,0.011449605542637388
1215.223142,0.011982596183080601
1215.342744,0.012477852576963705
1215.462346,0.01296502411481234
1215.581948,0.013444300733803137
1215.70155,0.013925967726000174
1215.821152,0.01435581776173962
1215.940754,0.014735437087729763
1216.060356,0.015057184895693236
1216.179958,0.015303097807497215
1216.29956,0.015548361743854254
1216.419162,0.015604436720529191
1216.538764,0.015641932345410416
1216.658366,0.01554214364285982
1216.777968,0.015426013597567291
1216.89757,0.015155375370847438
1217.017172,0.014812260929464829
1217.136774,0.014440767441664936
1217.256376,0.01395105704151683
1217.375978,0.013460443578453348
1217.49558,0.013100563951091528
1217.615182,0.012825755259879647
1217.734784,0.012703217133482873
1217.854386,0.01277072291659587
1217.973988,0.013088778747672577
1218.09359,0.013654310768386031
1218.213192,0.014463891163616098
1218.332794,0.01549558708169041
1218.452396,0.016720830525190196
1218.571998,0.018122518463017427
1218.6916,0.019571125259875706
1218.811202,0.021122847593395052
1218.930804,0.022893551544949407
1219.050406,0.02463960922050523
1219.170008,0.02623135048902573
1219.28961,0.02804065100707069
1219.409212,0.029822265500883696
1219.528814,0.03139520828818327
1219.648416,0.03288627110311017
1219.768018,0.034286623030172964
1219.88762,0.03548660420683961
1220.007222,0.03670655241278698
1220.126824,0.03767720535068523
1220.246426,0.03869286743258708
1220.366028,0.03945083759907231
1220.48563,0.04018345239765329
1220.605232,0.04059136174149252
1220.724834,0.041036227699410475
1220.844436,0.041436215914702895
1220.964038,0.04194063973701986
1221.08364,0.04216773178830481
1221.203242,0.0424809304092072
1221.322844,0.04261708712106861
1221.442446,0.04278789686128706
1221.562048,0.04304970072210678
1221.68165,0.043226566822814
1221.801252,0.04336945012110491
1221.920854,0.04384476287595583
1222.040456,0.04407334945292941
1222.160058,0.04442735036419506
1222.27966,0.04465897428636085
1222.399262,0.045116826902850515
1222.518864,0.0456751907719961
1222.638466,0.046254339148381736
1222.758068,0.04678465567556267
1222.87767,0.04743001608316695
1222.997272,0.048296315735553076
1223.116874,0.049089996608478834
1223.236476,0.04990670083348199
1223.356078,0.05090470110824919
1223.47568,0.051875949343559054
1223.595282,0.053125406500112896
1223.714884,0.054361450871409756
1223.834486,0.05581570486504006
1223.954088,0.057314593604570925
1224.07369,0.058771396295261645
1224.193292,0.060488621863761076
1224.312894,0.062287158377333125
1224.432496,0.06432544518292226
1224.552098,0.06617185880480972
1224.6717,0.06851517674042386
1224.791302,0.0707926568832253
1224.910904,0.07316778869598221
1225.030506,0.07588775031727314
1225.150108,0.07876394008418602
1225.26971,0.08158580422313302
1225.389312,0.0849068929427448
1225.508914,0.08828368114030995
1225.628516,0.09160219909526508
1225.748118,0.09503595360301752
1225.86772,0.09892433638470181
1225.987322,0.1033018493816356
1226.106924,0.10712059747409468
1226.226526,0.11163730619435719
1226.346128,0.1163211940538352
1226.46573,0.12094734420012011
1226.585332,0.12621102138526366
1226.704934,0.13132238825303394
1226.824536,0.13681850670668436
1226.944138,0.14237369830190644
1227.06374,0.14858471678537188
1227.183342,0.15483426379099782
1227.302944,0.16102429898710804
1227.422546,0.1677970610001859
1227.542148,0.17445298510043428
1227.66175,0.18162702641808265
1227.781352,0.18903936598046597
1227.900954,0.19636109368745897
1228.020556,0.20429300839313094
1228.140158,0.2122055284766542
1228.25976,0.2204024688692522
1228.379362,0.22857291881847583
1228.498964,0.23737834934919885
1228.618566,0.24590745820108373
1228.738168,0.2553040732762626
1228.85777,0.2642129162330863
1228.977372,0.2737883270946208
1229.096974,0.2830306735811004
1229.216576,0.2926728051261353
1229.336178,0.302068942873601
1229.45578,0.31264090982365395
1229.575382,0.32238783554542555
1229.694984,0.33260489332146853
1229.814586,0.3425628960627021
1229.934188,0.353101403945268
1230.05379,0.36352762050943027
1230.173392,0.3735961043539258
1230.292994,0.384262256449967
1230.412596,0.39436042641195646
1230.532198,0.40497902635271477
1230.6518,0.41600416780876154
1230.771402,0.4261005191930553
1230.891004,0.4367606262427789
1231.010606,0.4475934214672026
1231.130208,0.4575450175916518
1231.24981,0.46843871357567984
1231.369412,0.47888729573383076
1231.489014,0.4891334122649583
1231.608616,0.4994339109788342
1231.728218,0.5092073387954769
1231.84782,0.5193849271026728
1231.967422,0.5291253069672217
1232.087024,0.5394689765582109
1232.206626,0.5491684796190693
1232.326228,0.558461275216699
1232.44583,0.5681158044317997
1232.565432,0.5776483421775576
1232.685034,0.5867009757124357
1232.804636,0.5959312326699467
1232.924238,0.6045626348412549
1233.04384,0.6131473479934759
1233.163442,0.6218166528710756
1233.283044,0.6298585554264371
1233.402646,0.6381703659590994
1233.522248,0.6461781753459414
1233.64185,0.6539790249376726
1233.761452,0.661622584281847
1233.881054,0.6692617766158999
1234.000656,0.6766575287607877
1234.120258,0.6838819253623729
1234.23986,0.6908241319372955
1234.359462,0.6977321424097405
1234.479064,0.7040330344431912
1234.598666,0.7110446871704564
1234.718268,0.71704978904888
1234.83787,0.72336597167672
1234.957472,0.7292782008136304
1235.077074,0.7345626433051247
1235.196676,0.7409071242023042
1235.316278,0.7461415137893257
1235.43588,0.7510222503703263
1235.555482,0.7563356650145772
1235.675084,0.7614505853149897
1235.794686,0.7663088439237618
1235.914288,0.7709667747938189
1236.03389,0.7757616174503063
1236.153492,0.7800868650893577
1236.273094,0.7842323011761909
1236.392696,0.7885416911307253
1236.512298,0.7921060457357505
1236.6319,0.7958774995647229
1236.751502,0.7996429207660761
1236.871104,0.8039405140824637
1236.990706,0.8071062168342192
1237.110308,0.8100737387218941
1237.22991,0.8134425301448766
1237.349512,0.81662115029283
1237.469114,0.8200745731442892
1237.588716,0.8225467163184422
1237.708318,0.8256535701787067
1237.82792,0.8281673760810561
1237.947522,0.8308882248272145
1238.067124,0.8333596310765629
1238.186726,0.8359637734751837
1238.306328,0.8383999710042378
1238.42593,0.840591053046802
1238.545532,0.8427794334464558
1238.665134,0.8448636716215708
1238.784736,0.8470123530176601
1238.904338,0.8488608540813299
1239.02394,0.850441204540233
1239.143542,0.8530646014075102
1239.263144,0.8544135088339833
1239.382746,0.8559870769289292
1239.502348,0.8578551642319697
1239.62195,0.859787511426877
1239.741552,0.8606907624376697
1239.861154,0.8622155341120366
1239.980756,0.8637257323347624
1240.100358,0.8650828467906131
1240.21996,0.8666847313435164
1240.339562,0.8679770541346071
1240.459164,0.8691583059974266
1240.578766,0.8704456126622584
1240.698368,0.8714559154352663
1240.81797,0.8726506282308146
1240.937572,0.8740742086576861
1241.057174,0.8748437325021365
1241.176776,0.8757540432634853
1241.296378,0.8769458790269412
1241.41598,0.8776213873911365
1241.535582,0.8787981883307815
1241.655184,0.8794575341958221
1241.774786,0.880275810141962
1241.894388,0.8813592155461698
1242.01399,0.8820028426688359
1242.133592,0.8833268396823498
1242.253194,0.8842901908686204
1242.372796,0.8845466722119695
1242.492398,0.884865166339469
1242.612,0.886166874655195
1242.731602,0.8865214123078604
1242.851204,0.8871067095668328
1242.970806,0.8879942599776425
1243.090408,0.8890516021408278
1243.21001,0.8890160407879739
1243.329612,0.890119104436674
1243.449214,0.8905286534137579
1243.568816,0.8912324490126131
1243.688418,0.8915176890322662
1243.80802,0.8921419698873967
1243.927622,0.8931417286540717
1244.047224,0.8932042507633258
1244.166826,0.8947687267193559
1244.286428,0.8947060951006177
1244.40603,0.895449009426347
1244.525632,0.895431100625247
1244.645234,0.8960491612910867
1244.764836,0.8961566936422536
1244.884438,0.8971878666507782
1245.00404,0.8972327271656143
1245.123642,0.8983010696486454
1245.243244,0.8982831038069116
1245.362846,0.8992627662090755
1245.482448,0.8995865590841313
1245.60205,0.8998564755373002
1245.721652,0.9000634663297024
1245.841254,0.9007657897039477
1245.960856,0.9012162852132917
1246.080458,0.9010540808807812
1246.20006,0.9020728474869036
1246.319662,0.9020097045976064
1246.439264,0.9024878964506906
1246.558866,0.9029573121943608
1246.678468,0.9035444252383552
1246.79807,0.9037161149891603
1246.917672,0.9037251521954961
1247.037274,0.9045298256075033
1247.156876,0.9048962343796424
1247.276478,0.9049894434919703
1247.39608,0.9056122904638828
1247.515682,0.9055905560297258
1247.635284,0.9059646421728375
1247.754886,0.9066489037539209
1247.874488,0.9069127769766051
1247.99409,0.9068130220577588
1248.113692,0.9076994113109524
1248.233294,0.9076966882168032
1248.352896,0.9077783845950245
1248.472498,0.9081824358709105
1248.5921,0.9084721922816437
1248.711702,0.9084776431311499
1248.831304,0.9086648088030372
1248.950906,0.9092383572328911
1249.070508,0.9094247702028005
1249.19011,0.9098777765275741
1249.309712,0.9101689840067746
1249.429314,0.9100597702816484
1249.548916,0.910867351407169
1249.668518,0.9110167459028137
1249.78812,0.911060475756125
1249.907722,0.9118233525937521
1250.027324,0.9116282432737389
1250.146926,0.9119665200984644
1250.266528,0.9123158701719307
1250.38613,0.9121534923990906
1250.505732,0.9129884947999771
1250.625334,0.9126726554241392
1250.744936,0.9128068281659415
1250.864538,0.9134186136660694
1250.98414,0.9137922782882651
1251.103742,0.913449670426896
1251.223344,0.9138653845947414
1251.342946,0.9139092511859918
1251.462548,0.9149709160037921
1251.58215,0.9145565280448014
1251.701752,0.914530920820519
1251.821354,0.9148821681292812
1251.940956,0.9150605875473943
1252.060558,0.9156610642276426
1252.18016,0.91526832987863
1252.299762,0.9159696940074843
1252.419364,0.9161180931179169
1252.538966,0.9166028477954841
1252.658568,0.9168036058013506
1252.77817,0.9166468457881216
1252.897772,0.9167339313749714
1253.017374,0.9171740692866795
1253.136976,0.9171575603020137
1253.256578,0.9174309139826592
1253.37618,0.9178649614491063
1253.495782,0.9178759758947302
1253.615384,0.9180099955704092
1253.734986,0.9181192452601097
1253.854588,0.918415845674717
1253.97419,0.9188136058447562
1254.093792,0.9186528275322461
1254.213394,0.9192823202957627
1254.332996,0.9191591447177911
1254.452598,0.9193953989753554
1254.5722,0.9196721786436973
1254.691802,0.9194257395241379
1254.811404,0.9197659899902163
1254.931006,0.9194073511932312
1255.050608,0.9201827383700631
1255.17021,0.9201799778259889
1255.289812,0.9206153259072052
1255.409414,0.9207202820367443
1255.529016,0.9206668818090077
1255.648618,0.9211485165246935
1255.76822,0.9213613264106063
1255.887822,0.9213862035022585
1256.007424,0.9215124420592821
1256.127026,0.9211439107936252
1256.246628,0.9217898590535051
1256.36623,0.9220443081669663
1256.485832,0.9220599830534413
1256.605434,0.9219677816652821
1256.725036,0.9224233462646163
1256.844638,0.9225174382445447
1256.96424,0.9222444134924811
1257.083842,0.9230877302234506
1257.203444,0.9227859298827126
1257.323046,0.9230729609379217
1257.442648,0.9233610046342143
1257.56225,0.9230581918886993
1257.681852,0.9236454436249977
1257.801454,0.9234718146032356
1257.921056,0.9234228718940548
1258.040658,0.9236694587187267
1258.16026,0.924185934287623
1258.279862,0.9239096440007272
1258.399464,0.9244012946988256
1258.519066,0.9243430592516954
1258.638668,0.9245871180336795
1258.75827,0.9246194791491269
1258.877872,0.9246481427972648
1258.997474,0.9245972885479157
1259.117076,0.9251244592317597
1259.236678,0.9249107801625598
1259.35628,0.9251031816138909
1259.475882,0.9251216838625451
1259.595484,0.9251022565111718
1259.715086,0.9255973186357154
1259.834688,0.9257074712705848
1259.95429,0.9260102271115725
1260.073892,0.9257639411486461
1260.193494,0.9252299294317993
