nu,[0]HCFC-141-PNNL(x-sec)-X=0.01-T=278.11K-P=1.0atm-L=15cm
612.238245,0.9977985268044661
612.357247,0.9985711218199136
612.47625,0.9986901585920851
612.595252,0.9977322751818646
612.714254,0.9983583489856044
612.833257,0.9980659726457918
612.952259,0.9986616963281545
613.071261,0.9987569731986187
613.190264,0.9974607294156155
613.309266,0.998877630328525
613.428269,0.9984065708584092
613.547271,0.9971101835812655
613.666273,0.9972640495530465
613.785276,0.998047907815174
613.904278,0.9984366233484798
614.02328,0.9982960533682712
614.142283,0.9982217829047961
614.261285,0.9980343344559268
614.380288,0.9982945559253142
614.49929,0.9976524597925082
614.618292,0.9984453097848889
614.737295,0.997525566470209
614.856297,0.9977663982091762
614.9753,0.9982675025094241
615.094302,0.9984188513347556
615.213304,0.9972044149459758
615.332307,0.9976069678775652
615.451309,0.9979423199322247
615.570311,0.9981807568326102
615.689314,0.9980092841085152
615.808316,0.9980395242479595
615.927319,0.9980250527797763
616.046321,0.997053549331266
616.165323,0.997780267258501
616.284326,0.9982469384106833
616.403328,0.997554295620221
616.52233,0.9972409132954785
616.641333,0.9976830881931673
616.760335,0.9973933033493337
616.879338,0.997212990940821
616.99834,0.9974214302370754
617.117342,0.9978928232206847
617.236345,0.9972142873185519
617.355347,0.9976231292413514
617.474349,0.9969200527988029
617.593352,0.9976755058305101
617.712354,0.9975084091780188
617.831357,0.9975131972298742
617.950359,0.997475392196109
618.069361,0.9971562511358992
618.188364,0.9969566404361196
618.307366,0.9975921036444826
618.426369,0.9970337081630546
618.545371,0.9975678624508957
618.664373,0.9970621240286615
618.783376,0.9965239554795708
618.902378,0.9973377500895098
619.02138,0.996355357890062
619.140383,0.9966069693825433
619.259385,0.9972559717469603
619.378388,0.9964051769034215
619.49739,0.9962385918847388
619.616392,0.9965214641727963
619.735395,0.996857149128103
619.854397,0.9960618748338044
619.973399,0.9962154794175128
620.092402,0.9964605785714093
620.211404,0.996208505933564
620.330407,0.9966580966314753
620.449409,0.9962965746580689
620.568411,0.9961878846309224
620.687414,0.9963842526144122
620.806416,0.995801438707043
620.925419,0.9956769713065792
621.044421,0.9954075775687602
621.163423,0.9953905562447165
621.282426,0.9955766121260592
621.401428,0.9962165752551428
621.52043,0.9958629811375966
621.639433,0.9961021165464248
621.758435,0.995367463451689
621.877438,0.9946441937467273
621.99644,0.9954904984735794
622.115442,0.9959194481694523
622.234445,0.9950721817324921
622.353447,0.9948560755246036
622.472449,0.9946275833273891
622.591452,0.9947435636651274
622.710454,0.9951713953747288
622.829457,0.9949542726652071
622.948459,0.9950460116782504
623.067461,0.9948687102769933
623.186464,0.9945045555047592
623.305466,0.9945020692464783
623.424468,0.9937343118060954
623.543471,0.9942117170357442
623.662473,0.9941744347954017
623.781476,0.994460002698663
623.900478,0.9943955637783316
624.01948,0.9937601492340875
624.138483,0.9941594228747765
624.257485,0.9936982399052858
624.376488,0.9942664001839538
624.49549,0.9938948128575631
624.614492,0.9939320846118863
624.733495,0.9940698531459524
624.852497,0.9937922482053033
624.971499,0.9940131927791589
625.090502,0.9932080701285445
625.209504,0.9941427211367673
625.328507,0.9935584363983385
625.447509,0.9937471310614017
625.566511,0.9934956454893717
625.685514,0.9937258651003436
625.804516,0.9933248782657755
625.923518,0.9931169971242748
626.042521,0.9933623273195963
626.161523,0.993136958976533
626.280526,0.9927867413356134
626.399528,0.9927161567076177
626.51853,0.9936112951131842
626.637533,0.9929730055993297
626.756535,0.9928891029252944
626.875538,0.9935931121928578
626.99454,0.9925191221068423
627.113542,0.9926117284609541
627.232545,0.9932214785279977
627.351547,0.9927832665880996
627.470549,0.9928639831487569
627.589552,0.9932050905088036
627.708554,0.9924965921784862
627.827557,0.9930304010977672
627.946559,0.9924823003304604
628.065561,0.9931851272871154
628.184564,0.9930277199193038
628.303566,0.9927884290745083
628.422568,0.9932751139359812
628.541571,0.9922876936331758
628.660573,0.9932311128230658
628.779576,0.9931055763444775
628.898578,0.99288016696358
629.01758,0.992919585088653
629.136583,0.9928873157265176
629.255585,0.9927560646992626
629.374587,0.9931103432626845
