nu,[0]HFE-356mff2-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
739.125568,1.0
739.366622,0.9913116636481955
739.607676,1.0
739.84873,0.9931846306946759
740.089784,0.9803976738353068
740.330838,0.9987281095391751
740.571892,0.9922587192555498
740.812946,0.9741149147591929
741.054,0.9913094827649344
741.295054,0.976360886651834
741.536108,0.9987287087762206
741.777162,0.9994940380419429
742.018216,0.9917904836523564
742.25927,0.9849612290059581
742.500324,0.9959455416008168
742.741378,0.9909142273623736
742.982432,0.986752530463606
743.223486,0.997787650859798
743.46454,0.9996599978138482
743.705594,1.0
743.946648,0.99174238298035
744.187702,0.9931550342336707
744.428756,0.9751255958733847
744.66981,1.0
744.910864,1.0
745.151918,1.0
745.392972,0.9959392671636692
745.634026,1.0
745.87508,0.9844777317508058
746.116134,1.0
746.357188,1.0
746.598242,0.9950066086363732
746.839296,0.9995092104765989
747.08035,1.0
747.321404,0.9742435064148036
747.562458,0.9995112794628059
747.803512,0.9814266505991155
748.044566,0.9981463201905351
748.28562,0.9950882025235851
748.526674,0.9881655841334672
748.767728,0.9981490151892378
749.008782,0.9987327036990455
749.249836,0.9967872718911748
749.49089,1.0
749.731944,1.0
749.972998,0.995528128725629
750.214052,1.0
750.455106,1.0
750.69616,1.0
750.937214,0.9873141524197337
751.178268,1.0
751.419322,0.9718721656420123
751.660376,0.9967986353308459
751.90143,0.9995242931843837
752.142484,0.9891037983850592
752.383538,0.981965601758851
752.624592,0.9995263522065484
752.865646,0.9864121595579534
753.1067,0.9954486887506538
753.347754,0.9927391879896151
753.588808,1.0
753.829862,0.9940963951653657
754.070916,0.9887912909635426
754.31197,0.9886983489505351
754.553024,0.9909760623393922
754.794078,0.9954580460123071
755.035132,0.9910816069101799
755.276186,0.9941062367683938
755.51724,1.0
755.758294,0.9565282076983218
755.999348,1.0
756.240402,0.9797439666224498
756.481456,0.9919225989434619
756.72251,0.9941160784688541
756.963564,0.9981810562868823
757.204618,0.9978628868850353
757.445672,0.9855070487049239
757.686726,1.0
757.92778,0.9887141682506724
758.168834,0.9779135573709125
758.409888,0.9995433742852691
758.650942,0.9731928645945774
758.891996,0.9869706268716039
759.13305,0.9819125770480361
759.374104,0.9887220779956573
759.615158,0.9904732695822085
759.856212,0.9869795096472181
760.097266,0.993292198414867
760.33832,0.9886014612599123
760.579374,0.9851168651750746
760.820428,0.9887299878039204
761.061482,0.9987393952305769
761.302536,0.9841893220294903
761.54359,0.9969404898693645
761.784644,0.9926299926847881
762.025698,0.9996876287980463
762.266752,0.9954580460123071
762.507806,0.9910187743281157
762.74886,0.9638746730816197
762.989914,0.9941117043677319
763.230968,0.989804331833894
763.472022,0.9872667624777853
763.713076,0.9814011338379192
763.95413,0.9918258912046438
764.195184,0.9874128887717111
764.436238,0.9940051413049059
764.677292,0.990883806762552
764.918346,1.0
765.1594,0.9941154819993859
765.400454,1.0
765.641508,0.9931701303049209
765.882562,0.9977923404727777
766.123616,0.9829736154888731
766.36467,0.9954604351144846
766.605724,0.9968411995413139
766.846778,0.987272686096131
767.087832,0.9996954263919614
767.328886,0.9821865688771153
767.56994,0.9987432903218137
767.810994,0.9774452489457537
768.052048,1.0
768.293102,0.9852291748992372
768.534156,0.9977908437853894
768.77521,0.9949368611177869
769.016264,0.9987440893167656
769.257318,0.9871078253238106
769.498372,0.9996991052778997
769.739426,0.9912760761982691
769.98048,1.0
770.221534,1.0
770.462588,0.9901855788864916
770.703642,0.9927862449423668
770.944696,0.9954638196857177
771.18575,0.9920772517315088
771.426804,0.9724185113078552
771.667858,0.9823594489262357
771.908912,0.9997028141684603
772.149966,0.9931742023108027
772.39102,0.9891750164223615
772.632074,0.9997040238095972
772.873128,0.9838823028584983
773.114182,0.9861399473689254
773.355236,0.9987468858041307
773.59629,0.9987469856788244
773.837344,0.995466109255136
774.078398,0.9914613630114238
774.319452,0.9958757282653365
774.560506,1.0
774.80156,0.9997074028149082
775.042614,1.0
775.283668,0.9964237102120711
775.524722,0.9964250055637364
775.765776,0.9955770103567837
776.00683,1.0
776.247884,0.9831220557117667
776.488938,0.9943355041001
776.729992,0.981260803509638
776.971046,0.9926306875260262
777.2121,1.0
777.453154,1.0
777.694208,0.993761341746982
777.935262,0.9842759345007217
778.176316,0.9902683618611666
778.41737,0.9977880499749382
778.658424,0.9953085394420206
778.899478,0.9916033504446646
779.140532,1.0
779.381586,0.9903673936488596
779.62264,0.9996047681247032
779.863694,1.0
780.104748,1.0
780.345802,0.9882485935288803
780.586856,0.9850942077477369
780.82791,0.9982723940321706
781.068964,1.0
781.310018,0.9863421267808178
781.551072,0.9914884302761005
781.792126,0.9918543570162038
782.03318,0.9889831350822673
782.274234,0.9786922864556374
782.515288,0.9953363089376537
782.756342,0.9942883737142045
782.997396,0.9733894694096433
783.23845,0.9943783608838838
783.479504,0.9871690279062411
783.720558,0.9887240554417908
783.961612,0.9942951348981338
784.202666,0.9969530513986743
784.44372,0.985057759936339
784.684774,1.0
784.925828,0.9930643633182353
785.166882,0.996959033134928
785.407936,0.9904221624800726
785.64899,0.9969601297904676
785.890044,0.9928260564690048
786.131098,0.9846756316631626
786.372152,0.9982931583139143
786.613206,0.9865926895011384
786.85426,0.983012935219882
787.095314,0.9865946626884906
787.336368,0.9944034195343157
787.577422,0.9804045366430435
787.818476,0.9956456079759581
788.05953,0.9859930234628703
788.300584,0.9905456758246308
788.541638,0.9983014441815146
788.782692,0.9830266974973109
789.023746,0.9934463693274144
789.2648,0.9916894253510802
789.505854,0.9730653846794323
789.746908,0.9983915948721666
789.987962,0.993099717038862
790.229016,0.9948710979647631
790.47007,0.9911689250460561
790.711124,0.9869627311381719
790.952178,0.9863470585037809
791.193232,0.9958398773844388
791.434286,0.9783341506216502
791.67534,0.9728114477542412
791.916394,0.976958602396827
792.157448,0.9750553893579467
792.398502,0.9635547198053394
792.639556,0.9773035296595531
792.88061,0.979556853394707
793.121664,0.9836717745730166
793.362718,0.9781942588406121
793.603772,0.9537849998179142
793.844826,0.9914679066780138
794.08588,0.9860087994774535
794.326934,0.9869745747620071
794.567988,0.9613420519407868
794.809042,0.9930506591245808
795.050096,0.9885718036609408
795.29115,0.9792209230093472
795.532204,0.9782617565731171
795.773258,0.9921688246878706
796.014312,0.9863519902514029
796.255366,0.9828281461587767
796.49642,0.9744403234809539
796.737474,0.9635219595017943
796.978528,0.998762566253329
797.219582,0.9899340046947512
797.460636,0.9834534236769076
797.70169,0.9750583145285024
797.942744,0.9782676261612653
798.183798,0.9873230382870919
798.424852,0.9885945410739042
798.665906,0.9915472272833299
798.90696,0.9948445352610612
799.148014,0.9792307152675385
799.389068,0.9922169460428014
799.630122,0.9928617988503967
799.871176,0.9776651988702051
800.11223,0.9925502876965737
800.353284,0.9847445613698906
800.594338,0.9737983788517672
800.835392,0.9857130412035695
801.076446,0.9811823057853081
801.3175,0.9811813246034928
801.558554,0.9945057489109419
801.799608,0.9680195457683126
802.040662,0.9760221481986863
802.281716,0.9967979375720454
802.52277,0.9776329364509753
802.763824,0.9844078363131689
803.004878,0.9899359845647405
803.245932,0.9987672604484218
803.486986,0.9899330147612415
803.72804,0.9673886027342522
803.969094,0.9744237581362606
804.210148,0.9721705762005414
804.451202,0.9757137739255568
804.692256,0.99124465324471
804.93331,0.9912356329594079
805.174364,0.9753801368700626
805.415418,0.9860383801851462
805.656472,0.9664516572016262
805.897526,0.977961476309228
806.13858,0.9712484239541755
806.379634,0.9576039498576127
806.620688,0.9840889398382221
806.861742,0.9721919641884847
807.102796,0.971880912530864
807.34385,0.9909156146432629
807.584904,0.9828006273559493
807.825958,0.9699914712976617
808.067012,0.9696510640362055
808.308066,0.9840909080180699
808.54912,0.9702747501639823
808.790174,0.9610767581466788
809.031228,0.9747921599403905
809.272282,0.973516991782669
809.513336,0.9806192687488756
809.75439,0.9802310203966985
809.995444,0.9683855263225801
810.236498,0.9589071772231569
810.477552,0.9693505187932738
810.718606,0.9722084915923584
810.95966,0.9684097362633611
811.200714,0.9805947535735979
811.441768,0.970986222278527
811.682822,0.9709434998246477
811.923876,0.9760934004161791
812.16493,0.9658748577540432
812.405984,0.9809105559256986
812.647038,0.9639556419548037
812.888092,0.9560634479351507
813.129146,0.9513169416334945
813.3702,0.9646258239872423
813.611254,0.9627658915590785
813.852308,0.9607942431115288
814.093362,0.9504516369899341
814.334416,0.9579209692288271
814.57547,0.9544824715476399
814.816524,0.9564536014078044
815.057578,0.9529317441319533
815.298632,0.9398678487852047
815.539686,0.9386468144260797
815.78074,0.939582172384187
816.021794,0.948918845343434
816.262848,0.9567702399506584
816.503902,0.9658342918619073
816.744956,0.937337377672649
816.98601,0.9331092402944623
817.227064,0.926050046407447
817.468118,0.9367704600690243
817.709172,0.9233536177757247
817.950226,0.9267105555340573
818.19128,0.9162665162709529
818.432334,0.9116081876729993
818.673388,0.935838837020583
818.914442,0.9060489008025251
819.155496,0.9079654062048156
819.39655,0.9100661407223368
819.637604,0.909322920332237
819.878658,0.8939816765926896
820.119712,0.8952341274509531
820.360766,0.8910274891206313
820.60182,0.8878344353954905
820.842874,0.8825939825831818
821.083928,0.8945092814099954
821.324982,0.8752900165984839
821.566036,0.862508737235341
821.80709,0.8840161033952044
822.048144,0.8681246227767891
822.289198,0.8650136429310612
822.530252,0.8525358652797743
822.771306,0.8327348456770671
823.01236,0.8484704678841617
823.253414,0.8337097156342259
823.494468,0.8359888527645754
823.735522,0.8297506873502932
823.976576,0.8327348456770671
824.21763,0.8232050169766509
824.458684,0.8260582395639968
824.699738,0.7997308863253775
824.940792,0.8169478640913507
825.181846,0.7909187773410556
825.4229,0.8054050181125093
825.663954,0.78162515092764
825.905008,0.7891017545304077
826.146062,0.7734532889480126
826.387116,0.7739097610345159
826.62817,0.7537760281459698
826.869224,0.7541153036899075
827.110278,0.735032913867368
827.351332,0.730183066683535
827.592386,0.733138973183641
827.83344,0.7177887308212845
828.074494,0.6965957654164655
828.315548,0.7000034607656676
828.556602,0.6987096515058216
828.797656,0.6921033394835192
829.03871,0.6847647023148056
829.279764,0.6735318459420944
829.520818,0.6799404895563405
829.761872,0.6656641599267732
830.002926,0.6533972425370488
830.24398,0.6555307933459947
830.485034,0.651576804921716
830.726088,0.6332816570223104
830.967142,0.6387833036734494
831.208196,0.6280534529334778
831.44925,0.6299467417970986
831.690304,0.6236350110083356
831.931358,0.6149711025519397
832.172412,0.6205990858369255
832.413466,0.6068340008714599
832.65452,0.6118304973170289
832.895574,0.6032400913846251
833.136628,0.6060213878825886
833.377682,0.6068946873058181
833.618736,0.5981701701765296
833.85979,0.5942352465849788
834.100844,0.5983197314134494
834.341898,0.5897597667503663
834.582952,0.5984693300453526
834.824006,0.5936116270336241
835.06506,0.5858918867657282
835.306114,0.5927515139071411
835.547168,0.5812641373812565
835.788222,0.5947167721262295
836.029276,0.5986369249199528
836.27033,0.5955023166107348
836.511384,0.5822065484306588
836.752438,0.5882401477036533
836.993492,0.5958895189436573
837.234546,0.5847563583241305
837.4756,0.5973691589458755
837.716654,0.5940807655042776
837.957708,0.6093332209943053
838.198762,0.6040368940793356
838.439816,0.6070160783819822
838.68087,0.6120079538912104
838.921924,0.6195449636487305
839.162978,0.6268738216428168
839.404032,0.6226566722379462
839.645086,0.6314541151035727
839.88614,0.6292793520298603
840.127194,0.6399405484436779
840.368248,0.6521178381675382
840.609302,0.6510687731720167
840.850356,0.6564229217347429
841.09141,0.6642876602843681
841.332464,0.6699983696220576
841.573518,0.6765628033376955
841.814572,0.6767658026270678
842.055626,0.6799200916476239
842.29668,0.6855046476918866
842.537734,0.6985699235487819
842.778788,0.7003045269783936
843.019842,0.7079725197175225
843.260896,0.7041386473191255
843.50195,0.7050334714943001
843.743004,0.6991080295341319
843.984058,0.7157745757009514
844.225112,0.7119198102260241
844.466166,0.7209323313393551
844.70722,0.7181764414083651
844.948274,0.7317034280899586
845.189328,0.7315205250967629
845.430382,0.7347022234670482
845.671436,0.725945743805696
845.91249,0.7290886131288858
846.153544,0.7379051394307543
846.394598,0.7279812402535214
846.635652,0.73601851817936
846.876706,0.7287387345721552
847.11776,0.7468506850304295
847.358814,0.743423061457548
847.599868,0.7487575845408319
847.840922,0.753768490423377
848.081976,0.7426503033774849
848.32303,0.7356653140664026
848.564084,0.7464848178395468
848.805138,0.754371746485967
849.046192,0.7613516031728773
849.287246,0.7561087983467745
849.5283,0.7465072127200034
849.769354,0.7615419648678909
850.010408,0.7615419648678909
850.251462,0.7645024873912003
850.492516,0.7681732387367723
850.73357,0.7816564165589855
850.974624,0.7728811452334742
851.215678,0.7717072582728218
851.456732,0.7757073160376564
851.697786,0.780164877676431
851.93884,0.7880765887516518
852.179894,0.7804613966649877
852.420948,0.7857001876254661
852.662002,0.794160259452647
852.903056,0.7996749071226297
853.14411,0.7998508549557486
853.385164,0.7919713991532592
853.626218,0.7949786659268635
853.867272,0.7956228595094439
854.108326,0.8085684019650439
854.34938,0.8227441512215994
854.590434,0.8257031108791235
854.831488,0.8290374085130338
855.072542,0.8307636009405156
855.313596,0.8258847855469976
855.55465,0.8320023613532435
855.795704,0.8296926068350204
856.036758,0.8307552933460443
856.277812,0.8393143252051432
856.518866,0.8511728985594691
856.75992,0.8538327051436112
857.000974,0.8548237257624103
857.242028,0.8522801428804682
857.483082,0.865229923375723
857.724136,0.8544305972750438
857.96519,0.8529622397971608
858.206244,0.8690279420290691
858.447298,0.8690192517931
858.688352,0.8706371317633728
858.929406,0.8817118297505276
859.17046,0.8716215077899746
859.411514,0.8730521398603955
859.652568,0.8933739756943287
859.893622,0.8865125471380633
860.134676,0.8862998096562691
860.37573,0.8833445063958101
860.616784,0.8881452318340829
860.857838,0.8807160580998505
861.098892,0.8984448093186562
861.339946,0.9023976521733346
861.581,0.8967214502388968
861.822054,0.9031288903830895
862.063108,0.9122547470562764
862.304162,0.9218949490874553
862.545216,0.9255584443646981
862.78627,0.9211346994005744
863.027324,0.9096021253245524
863.268378,0.9155456982017622
863.509432,0.9116920594843094
863.750486,0.918403906346329
863.99154,0.9261574744435359
864.232594,0.9245945147602107
864.473648,0.9139997326806193
864.714702,0.9259241121648583
864.955756,0.923024039367425
865.19681,0.938236715381343
865.437864,0.9286494059880903
865.678918,0.9360718899048812
865.919972,0.925768569979924
866.161026,0.924396672703907
866.40208,0.9308147510201471
866.643134,0.9599174382898755
866.884188,0.9423900728906153
867.125242,0.9542992285049977
867.366296,0.9360878032622727
867.60735,0.9245889672097648
867.848404,0.942196902726291
868.089458,0.9224685461159706
868.330512,0.9358949890353478
868.571566,0.9364782332752332
868.81262,0.9497343168264425
869.053674,0.9435744584606028
869.294728,0.944772614517619
869.535782,0.9449663127569862
869.776836,0.9325672612859991
870.01789,0.938663710220801
870.258944,0.9423985544394381
870.499998,0.943209365795166
870.741052,0.9402391699165703
870.982106,0.9471365537931898
871.22316,0.9302675928268208
871.464214,0.9521220962985179
871.705268,0.9521230484210902
871.946322,0.9357499365539051
872.187376,0.9517594068765504
872.42843,0.9375258014215135
872.669484,0.9420452212356397
872.910538,0.9463980753252744
873.151592,0.9424739493395491
873.392646,0.9617776385432326
873.6337,0.9519573934230677
873.874754,0.936126183648999
874.115808,0.9422562630009917
874.356862,0.9420555837900673
874.597916,0.9485981649717438
874.83897,0.9585735355824958
875.080024,0.9623654642428464
875.321078,0.9501551423347645
875.562132,0.954541651295429
875.803186,0.9444287798676372
876.04424,0.9553629102062579
876.285294,0.9686770542387535
876.526348,0.9563856956127887
876.767402,0.959615111915718
877.008456,0.9444344464573161
877.24951,0.9468032203963742
877.490564,0.964223658875893
877.731618,0.9491589521835404
877.972672,0.9454483684902557
878.213726,0.9533797273194977
878.45478,0.9599817549128238
878.695834,0.9611930554702608
878.936888,0.9481609620007194
879.177942,0.9532014619788178
879.418996,0.9549216344842834
879.66005,0.9458114903786965
879.901104,0.9559468153092375
880.142158,0.9503718024055263
880.383212,0.95677598058932
880.624266,0.9471772815406432
880.86532,0.9522211221457877
881.106374,0.9544099336362778
881.347428,0.9623895236801943
881.588482,0.9535618402386459
881.829536,0.97283090417776
882.07059,0.9759733483112837
882.311644,0.9605483112659117
882.552698,0.9666817000700556
882.793752,0.9726956900796767
883.034806,0.9737311890817002
883.27586,0.957141538831084
883.516914,0.9624058844411629
883.757968,0.9692584348680442
883.999022,0.9716680939155087
884.240076,0.964296942658716
884.48113,0.9747716895199718
884.722184,0.9725284008082729
884.963238,0.976327690946018
885.204292,0.9718381507114795
885.445346,0.9642901926037426
885.6864,0.9690946440332668
885.927454,0.9607058541071192
886.168508,0.9632878521108353
886.409562,0.9778979108791668
886.650616,0.9785787647347958
886.89167,0.9787480735058813
887.132724,0.9732084358049803
887.373778,0.9618978682622514
887.614832,0.9651516883463369
887.855886,0.9744529912874997
888.09694,0.9715077819061171
888.337994,0.9829293826714219
888.579048,0.9761607531844516
888.820102,0.9670510430194944
889.061156,0.976327690946018
889.30221,0.9730459235663504
889.543264,0.9772058041929419
889.784318,0.9706425539887166
890.025372,0.9862504012283314
890.266426,0.9818821382299517
890.50748,0.984147002798513
890.748534,0.9685617885277449
890.989588,0.9836599705825457
891.230642,0.9883671904757781
891.471696,0.9799467946155137
891.71275,0.9865808504598989
891.953804,0.9920336012927493
892.194858,0.9737633227411424
892.435912,0.9885322615796411
892.676966,0.9797841369485674
892.91802,0.986577890721787
893.159074,0.9775302903816608
893.400128,0.9716826690462306
893.641182,0.9955508270257236
893.882236,0.9782646913627889
894.12329,0.9852055296827833
894.364344,0.9897558326098749
894.605398,0.9724194837268527
894.846452,0.9827849026717094
895.087506,0.9867012206660882
895.32856,0.9920395535122137
895.569614,0.9850538197131797
895.810668,0.9894480664060585
896.051722,0.9943289415074295
896.292776,0.988235746380671
896.53383,0.9905166532615118
896.774884,0.9862681538953271
897.015938,0.9903667994286017
897.256992,0.9858175323238686
897.498046,0.9864230101513867
897.7391,0.9908245536825925
897.980154,0.9915915504350046
898.221208,0.9950215338474416
898.462262,0.9874839850591383
898.703316,0.9814452978826255
898.94437,0.9826522356650732
899.185424,0.987041691315028
899.426478,0.9888456759801199
899.667532,0.9734975216375356
899.908586,0.9767964407286199
900.14964,0.9790515324423731
900.390694,0.9806879145002614
900.631748,0.9677059582394066
900.872802,0.9962559265870491
901.113856,0.9941913359044522
901.35491,0.9896232142139361
901.595964,0.9756152318108509
901.837018,0.9961983446586261
902.078072,0.980124181038326
902.319126,0.9657657200615128
902.56018,0.9901888465042935
902.801234,0.9745709072332164
903.042288,0.9858638668367404
903.283342,0.986931148836095
903.524396,0.9858678103000946
903.76545,0.986007813469147
904.006504,0.963292668562137
904.247558,0.9902068681052959
904.488612,0.9789487374282994
904.729666,0.9744520168349956
904.97072,0.9578184771685426
905.211774,0.9902158790287954
905.452828,0.9963617345847579
905.693882,0.9734069905777828
905.934936,0.9824193746803372
906.17599,0.982151210797085
906.417044,0.9880292266917367
906.658098,0.9858924573034384
906.899152,0.9616189583243511
907.140206,0.9845624004764394
907.38126,0.9738139597504758
907.622314,0.976857980842879
907.863368,0.9756698677936255
908.104422,0.968564694217469
908.345476,0.9815032048634397
908.58653,0.980441792723297
908.827584,0.9791200684483763
909.068638,0.9851011034313261
909.309692,0.9758113501816809
909.550746,0.9748798951828118
909.7918,0.9707774826810479
910.032854,0.9548748444705583
910.273908,0.9770054975352163
910.514962,0.977818704356293
910.756016,0.975820132523353
910.99707,0.9780729702725625
911.238124,0.9652713745760848
911.479178,0.9737048986945168
911.720232,0.9793923016660689
911.961286,0.963117365249544
912.20234,0.9763228093197673
912.443394,0.9706600257119334
912.684448,0.9700428822080176
912.925502,0.9760787591249829
913.166556,0.9568486983270839
913.40761,0.9704154502032625
913.648664,0.9556944786598991
913.889718,0.976082663447828
914.130772,0.967015262792841
914.371826,0.9786913077638404
914.61288,0.9529326970641738
914.853934,0.9488970204609782
915.094988,0.9714834945151631
915.336042,0.9657406104792172
915.577096,0.9739580948822555
915.81815,0.9713717803369822
916.059204,0.9670200978812427
916.300258,0.9670200978812427
916.541312,0.9736172691970209
916.782366,0.9684242625183518
917.02342,0.9685404804027875
917.264474,0.9706522604627889
917.505528,0.9685385433237639
917.746582,0.9640790361740355
917.987636,0.9661975138370995
918.22869,0.9652433821121148
918.469744,0.970547435679299
918.710798,0.9806055401752134
918.951852,0.9683225833090392
919.192906,0.9691673288572161
919.43396,0.9707619503655839
919.675014,0.9693795997450497
919.916068,0.9560739646909201
920.157122,0.9739649126127817
920.398176,0.9724710233252775
920.63923,0.9572391722472643
920.880284,0.9594375995404146
921.121338,0.9786766275043262
921.362392,0.9669514418916095
921.603446,0.9749335150515798
921.8445,0.9773914909354205
922.085554,0.9727939373057762
922.326608,0.978675648828188
922.567662,0.9651343157723004
922.808716,0.9618642024260178
923.04977,0.9585016452632478
923.290824,0.9565942104217208
923.531878,0.9736659512775226
923.772932,0.9704620312628087
924.013986,0.9482576793513445
924.25504,0.9558894602209888
924.496094,0.959251486699633
924.737148,0.9750446638076543
924.978202,0.9642747640840894
925.219256,0.9606943257060404
925.46031,0.9670645818288681
925.701364,0.9583942990904761
925.942418,0.9539872236728468
926.183472,0.9504725471559587
926.424526,0.9546733871328715
926.66558,0.961397811396808
926.906634,0.9639816691085014
927.147688,0.963702154955971
927.388742,0.9571673820015136
927.629796,0.9704785292575727
927.87085,0.9526601972821398
928.111904,0.9571673820015136
928.352958,0.9320069567503443
928.594012,0.9637050460667725
928.835066,0.9638129870765157
929.07612,0.9504782500083503
929.317174,0.9559190932535653
929.558228,0.9538164752422499
929.799282,0.9536409891560204
930.040336,0.9692371114170358
930.28139,0.9417777183800122
930.522444,0.9528545597866868
930.763498,0.9362310356531703
931.004552,0.9418483543577068
931.245606,0.9374508023574024
931.48666,0.9506683646691843
931.727714,0.9300434253502154
931.968768,0.9440444755654616
932.209822,0.9320321212778961
932.450876,0.9438632364256672
932.69193,0.928693053535881
932.932984,0.9342726190423154
933.174038,0.9429217308051643
933.415092,0.91493797764371
933.656146,0.9223098951704111
933.8972,0.9130752328269741
934.138254,0.9428434715493115
934.379308,0.9193218502854241
934.620362,0.9277703912797763
934.861416,0.9195664224242525
935.10247,0.9089674445704273
935.343524,0.9097485830562607
935.584578,0.9015407814817923
935.825632,0.9014055605063966
936.066686,0.9087447748246652
936.30774,0.8974121916568983
936.548794,0.8961298093447108
936.789848,0.8991818362020216
937.030902,0.9056448930931833
937.271956,0.9004865955864636
937.51301,0.8954221463590122
937.754064,0.8817911873862452
937.995118,0.8901636115045632
938.236172,0.8750274689776166
938.477226,0.8719091903525574
938.71828,0.8840603053054127
938.959334,0.8737945496587419
939.200388,0.8587392102566743
939.441442,0.8508665314653734
939.682496,0.8790003351600918
939.92355,0.8471902442897236
940.164604,0.8638639395082149
940.405658,0.8364487731000944
940.646712,0.8404313559184308
940.887766,0.8319607622751614
941.12882,0.8269922129702962
941.369874,0.819295872241296
941.610928,0.830697142510813
941.851982,0.8185015405583703
942.093036,0.8136052349208408
942.33409,0.82510056756325
942.575144,0.8155276107865368
942.816198,0.8147858182275253
943.057252,0.7879426271186255
943.298306,0.8053003222655322
943.53936,0.8065737024801757
943.780414,0.7751412563338785
944.021468,0.7950820198712948
944.262522,0.7887861769483197
944.503576,0.7841695651015733
944.74463,0.7718307413125252
944.985684,0.784334258002394
945.226738,0.7708280132632684
945.467792,0.7744826662064515
945.708846,0.7761651183925332
945.9499,0.7570923789735117
946.190954,0.757986275275797
946.432008,0.7589115828544875
946.673062,0.7500840590490996
946.914116,0.7430811654913785
947.15517,0.7534067683682121
947.396224,0.7507519310205955
947.637278,0.7526687914029869
947.878332,0.7414036983092696
948.119386,0.7471718998812361
948.36044,0.7421454728330262
948.601494,0.7303656352703285
948.842548,0.7431183204785199
949.083602,0.7447549804494212
949.324656,0.7313157280226642
949.56571,0.7286512911707156
949.806764,0.7361878219077237
950.047818,0.7237566947871708
950.288872,0.7287678847045369
950.529926,0.7202693785995434
950.77098,0.7270500203738625
951.012034,0.7244953032421283
951.253088,0.7201901533253674
951.494142,0.7251911526875333
951.735196,0.7320547300411651
951.97625,0.725343458821182
952.217304,0.7269700492701127
952.458358,0.7236770859293116
952.699412,0.7287241599432106
952.940466,0.7227802824758108
953.18152,0.7203053929688251
953.422574,0.7153452397691905
953.663628,0.7169565786351118
953.904682,0.7279375626894462
954.145736,0.7194919075805764
954.38679,0.7138231759818698
954.627844,0.7039555950686461
954.868898,0.7129742316245266
955.109952,0.7055271676978581
955.351006,0.7170282778778777
955.59206,0.7119198102260241
955.833114,0.7061412434179606
956.074168,0.7094750135400416
956.315222,0.7031254173676371
956.556276,0.7031254173676371
956.79733,0.7054072382736394
957.038384,0.7021487519771937
957.279438,0.7038007418722073
957.520492,0.7077884707897933
957.761546,0.7030340170045316
958.0026,0.6989682219094535
958.243654,0.6917158701149575
958.484708,0.6909692202387409
958.725762,0.6981299630990395
958.966816,0.6990590936848392
959.20787,0.6917850451606636
959.448924,0.678371639744626
959.689978,0.6895334979294716
959.931032,0.6721525199501063
960.172086,0.6760893750945759
960.41314,0.6941272346837586
960.654194,0.6744012626765871
960.895248,0.6751975258694362
961.136302,0.6721592415089135
961.377356,0.6744754508957587
961.61841,0.6682653191139342
961.859464,0.6644205311030641
962.100518,0.6721121920087596
962.341572,0.6712994280777712
962.582626,0.6629604126538459
962.82368,0.656757782807143
963.064734,0.6545416888099052
963.305788,0.658375395801069
963.546842,0.6614307415509457
963.787896,0.6562325866873557
964.02895,0.6553800386009855
964.270004,0.6419723787317797
964.511058,0.6538809354408281
964.752112,0.6425375630696991
964.993166,0.6464108413664368
965.23422,0.6441330337920759
965.475274,0.6448355215852043
965.716328,0.6360424325637636
965.957382,0.638930240730408
966.198436,0.6266419212330303
966.43949,0.626598057833781
966.680544,0.6287572668629918
966.921598,0.6316562127543055
967.162652,0.623603830037316
967.403706,0.6258152995873144
967.64476,0.6215866232676142
967.885814,0.628040891990029
968.126868,0.6258591081915688
968.367922,0.6130308610639659
968.608976,0.6117081434533598
968.85003,0.6179794960422547
969.091084,0.6122956652364092
969.332138,0.6096318674349951
969.573192,0.6145039020726702
969.814246,0.611579698230455
970.0553,0.6081036102128946
970.296354,0.5990441364651324
970.537408,0.6066398450577679
970.778462,0.5936175631795751
971.019516,0.5969511468559138
971.26057,0.6018963647928387
971.501624,0.6004715594695035
971.742678,0.5971004032989058
971.983732,0.5997274361875432
972.224786,0.5977097564275353
972.46584,0.5901845466848525
972.706894,0.5867185770057253
972.947948,0.5936056909470343
973.189002,0.6004655547839323
973.430056,0.590875466713874
973.67111,0.5915671955924143
973.912164,0.5936234993848879
974.153218,0.5801491809381844
974.394272,0.5895651781362259
974.635326,0.5881460368090929
974.87638,0.5901727431119549
975.117434,0.5840433905657395
975.358488,0.5814385427819729
975.599542,0.5840258695268394
975.840596,0.5868359324562802
976.08165,0.5874583083456301
976.322704,0.5834363011807504
976.563758,0.5773711375077555
976.804812,0.5936175631795751
977.045866,0.5787584923977117
977.28692,0.5827424249206032
977.527974,0.587446559296954
977.769028,0.5887580268670439
978.010082,0.5781626780476073
978.251136,0.5902671783054669
978.49219,0.5841368449843842
978.733244,0.5814385427819729
978.974298,0.5868418008449466
979.215352,0.5841368449843842
979.456406,0.5807412349989812
979.69746,0.575491972303015
979.938514,0.5753941469831113
980.179568,0.5701989180485595
980.420622,0.5821366878365666
980.661676,0.5721523367903372
980.90273,0.5714661657711407
981.143784,0.5814327284256169
981.384838,0.5767767513975179
981.625892,0.5728393317089974
981.866946,0.5747960481355582
982.108,0.5558037581509669
982.349054,0.5604305227478033
982.590108,0.5753941469831113
982.831162,0.5695093946035326
983.072216,0.563594645237948
983.31327,0.560413710084312
983.554324,0.5656215861964218
983.795378,0.5590591485863915
