nu,[0]Allyl2-2-2-trifluoroacetate-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
1326.059382,0.9999744033276005
1326.178584,0.9999741433342894
1326.297786,0.9999738793411503
1326.416988,0.9999736143481074
1326.53619,0.9999733493551347
1326.655392,0.9999730823622861
1326.774594,0.9999728183694272
1326.893796,0.9999725303772969
1327.012998,0.9999722413852775
1327.1322,0.9999719533933135
1327.251402,0.9999716644014607
1327.370604,0.9999713764096628
1327.489806,0.9999710874179768
1327.609008,0.999970799426345
1327.72821,0.9999705114347963
1327.847412,0.9999702474426161
1327.966614,0.9999699584512564
1328.085816,0.9999696904593434
1328.205018,0.9999694064679916
1328.32422,0.9999691174768749
1328.443422,0.9999688294858106
1328.562624,0.9999685404948606
1328.681826,0.9999682525039624
1328.801028,0.9999679635131792
1328.92023,0.9999676585229968
1329.039432,0.9999673625326138
1329.158634,0.9999670745420548
1329.277836,0.999966785551612
1329.397038,0.9999664975612192
1329.51624,0.9999662085709432
1329.635442,0.9999659075811598
1329.754644,0.9999656075914325
1329.873846,0.9999652826026628
1329.993048,0.9999649706135433
1330.11225,0.9999646346253696
1330.231452,0.9999642876377016
1330.350654,0.9999639266506589
1330.469856,0.9999635426645848
1330.589058,0.999963157678695
1330.70826,0.9999627486938472
1330.827462,0.9999623317094679
1330.946664,0.9999618997258339
1331.065866,0.999961466742425
1331.185068,0.9999610037603731
1331.30427,0.999960522779246
1331.423472,0.9999600367985501
1331.542674,0.9999595328188184
1331.661876,0.9999589998405295
1331.781078,0.9999584508631892
1331.90028,0.9999578978863188
1332.019482,0.9999573659088586
1332.138684,0.9999568139325451
1332.257886,0.9999562629564924
1332.377088,0.9999557339797692
1332.49629,0.999955206003281
1332.615492,0.9999547010260295
1332.734694,0.999954196049033
1332.853896,0.9999537150711804
1332.973098,0.9999532340935591
1333.0923,0.9999527531161692
1333.211502,0.9999522971378177
1333.330704,0.9999518371598668
1333.449906,0.9999513601829543
1333.569108,0.9999509032052871
1333.68831,0.9999504232289688
1333.807512,0.9999499662517297
1333.926714,0.9999494862758611
1334.045916,0.9999490053002739
1334.165118,0.999948524324918
1334.28432,0.9999480433497935
1334.403522,0.9999475633748479
1334.522724,0.9999470824001856
1334.641926,0.9999466014257546
1334.761128,0.9999461214515011
1334.88033,0.9999456404775324
1334.999532,0.999945159503795
1335.118734,0.9999446915295699
1335.237936,0.9999442345549502
1335.357138,0.9999438025791342
1335.47634,0.9999433696035614
1335.595542,0.9999429616267499
1335.714744,0.999942573648956
1335.833946,0.9999422126697521
1335.953148,0.9999419006878304
1336.07235,0.9999416057050132
1336.191552,0.9999413417204641
1336.310754,0.9999411257331576
1336.429956,0.9999409167454842
1336.549158,0.9999407237569059
1336.66836,0.9999405317683054
1336.787562,0.9999403397797417
1336.906764,0.9999401227927115
1337.025966,0.9999399018059688
1337.145168,0.9999396618204212
1337.26437,0.9999394208349918
1337.383572,0.9999391568510194
1337.502774,0.9999389158657117
1337.621976,0.9999386998789292
1337.741178,0.9999384868920088
1337.86038,0.9999383179024188
1337.979582,0.9999381979098279
1338.098784,0.9999381019157655
1338.217986,0.9999380299202247
1338.337188,0.9999380059217123
1338.45639,0.9999380039218363
1338.575592,0.9999380259204727
1338.694794,0.999938073917499
1338.813996,0.9999381429132285
1338.933198,0.9999382389072948
1339.0524,0.9999383349013704
1339.171602,0.999938474892747
1339.290804,0.9999386618812593
1339.410006,0.9999388478698678
1339.529208,0.9999390468577183
1339.64841,0.9999392798435434
1339.767612,0.9999395038299671
1339.886814,0.999939720816863
1340.006016,0.9999399128053078
1340.125218,0.9999400657961262
1340.24442,0.9999401567906763
1340.363622,0.9999401667900779
1340.482824,0.9999400787953471
1340.602026,0.9999399088055482
1340.721228,0.9999396198229563
1340.84043,0.9999392608446972
1340.959632,0.9999387928732326
1341.078834,0.9999382419071096
1341.198036,0.9999376449441573
1341.317238,0.999936962986916
1341.43644,0.9999362330331995
1341.555642,0.9999354310846621
1341.674844,0.999934581139907
1341.794046,0.9999336851989237
1341.913248,0.9999327642604237
1342.03245,0.9999318033254989
1342.151652,0.9999308173932269
1342.270854,0.9999298564601732
1342.390056,0.9999289235260522
1342.509258,0.9999280425890587
1342.62846,0.9999272536461443
1342.747662,0.999926518699883
1342.866864,0.9999258987456335
1342.986066,0.9999253737846745
1343.105268,0.9999249438168563
1343.22447,0.9999246088420561
1343.343672,0.9999243448619943
1343.462874,0.9999241288783591
1343.582076,0.999923983889371
1343.701278,0.9999238878966731
1343.82048,0.9999238139023081
1343.939682,0.9999237659059662
1344.058884,0.9999237389080249
1344.178086,0.9999237389080249
1344.297288,0.9999237389080249
1344.41649,0.9999237639061187
1344.535692,0.9999238069028414
1344.654894,0.9999238548991853
1344.774096,0.9999239218940859
1344.893298,0.9999239938886109
1345.0125,0.999924064883217
1345.131702,0.999924161875856
1345.250904,0.9999242578685801
1345.370106,0.9999243538613134
1345.489308,0.9999244648529229
1345.60851,0.9999245698449972
1345.727712,0.9999246908358774
1345.846914,0.999924824825795
1345.966116,0.9999249448167812
1346.085318,0.9999250888059836
1346.20452,0.9999252327952067
1346.323722,0.9999253887835553
1346.442924,0.9999255567710347
1346.562126,0.99992574875676
1346.681328,0.9999259407425222
1346.80053,0.9999261577264749
1346.919732,0.9999263827098857
1347.038934,0.9999266226922463
1347.158136,0.9999268876728364
1347.277338,0.999927159652987
1347.39654,0.999927423633792
1347.515742,0.9999277116129314
1347.634944,0.9999280245903541
1347.754146,0.9999283175693082
1347.873348,0.9999286545452081
1347.99255,0.9999289905212924
1348.111752,0.9999293514957232
1348.230954,0.9999297184698624
1348.350156,0.9999301264412708
1348.469358,0.9999305834094431
1348.58856,0.9999310423776862
1348.707762,0.9999315713413475
1348.826964,0.9999321243036593
1348.946166,0.9999327012646615
1349.065368,0.9999333012244622
1349.18457,0.9999339261829708
1349.303772,0.9999345731404303
1349.422974,0.9999352000996042
1349.542176,0.9999358250592996
1349.661378,0.9999364300206568
1349.78058,0.9999370109838914
1349.899782,0.9999375639492114
1350.018984,0.999938072917561
1350.138186,0.9999385538878897
1350.257388,0.9999389928610112
1350.37659,0.9999394078357794
1350.495792,0.9999397678140309
1350.614994,0.9999400877948078
1350.734196,0.9999403677780716
1350.853398,0.9999406087637293
1350.9726,0.9999408247509242
1351.091802,0.9999410017404657
1351.211004,0.9999411807299211
1351.330206,0.9999413487200536
1351.449408,0.9999415177101558
1351.56861,0.9999417096989456
1351.687812,0.9999419256863783
1351.807014,0.9999421906710236
1351.926216,0.9999424766545311
1352.045418,0.9999428126352596
1352.16462,0.9999431586155327
1352.283822,0.9999435435937228
1352.403024,0.9999439525707159
1352.522226,0.9999443685474867
1352.641428,0.9999447945238784
1352.76063,0.9999452095010543
1352.879832,0.9999456184787285
1352.999034,0.9999460454555988
1353.118236,0.9999464344346861
1353.237438,0.9999468384131273
1353.35664,0.9999472233927341
1353.475842,0.9999476073725416
1353.595044,0.9999479923524446
1353.714246,0.9999483523337866
1353.833448,0.9999487373139764
1353.95265,0.9999491232942634
1354.071852,0.999949531273589
1354.191054,0.9999499642518298
1354.310256,0.9999504202291175
1354.429458,0.9999509012053853
1354.54866,0.9999514291796004
1354.667862,0.9999519581540465
1354.787064,0.9999525331265877
1354.906266,0.9999530861004914
1355.025468,0.9999536420745618
1355.14467,0.9999541950490788
1355.263872,0.9999547240249879
1355.383074,0.999955233002072
1355.502276,0.9999556949814963
1355.621478,0.999956127962406
1355.74068,0.9999565429442852
1355.859882,0.9999569269276715
1355.979084,0.9999572709129134
1356.098286,0.9999575908992914
1356.217488,0.9999578798870769
1356.33669,0.99995812887662
1356.455892,0.9999583448675992
1356.575094,0.9999585468592052
1356.694296,0.9999587148522552
1356.813498,0.999958869845868
1356.9327,0.9999590378389722
1357.051902,0.9999592188315745
1357.171104,0.9999594108237629
1357.290306,0.999959637814575
1357.409508,0.9999599128035132
1357.52871,0.9999602357906171
1357.647912,0.999960580776958
1357.767114,0.9999609657618557
1357.886316,0.9999613827456654
1358.005518,0.9999618397281217
1358.12472,0.999962303710523
1358.243922,0.9999627846925068
1358.363124,0.9999632896738405
1358.482326,0.9999637756561174
1358.601528,0.999964274638166
1358.72073,0.9999647796202521
1358.839932,0.9999652606034268
1358.959134,0.9999657415868328
1359.078336,0.999966197571315
1359.197538,0.9999666515560717
1359.31674,0.9999670845417256
1359.435942,0.9999675165275994
1359.555144,0.9999679005151995
1359.674346,0.9999682855029153
1359.793548,0.9999686694908106
1359.91275,0.9999690304795655
1360.031952,0.9999694144677469
1360.151154,0.999969797456106
1360.270356,0.9999702054438666
1360.389558,0.9999706384310593
1360.50876,0.9999711364165612
1360.627962,0.9999716654014323
1360.747164,0.9999722573848334
1360.866366,0.9999728763678524
1360.985568,0.9999735253504597
1361.10477,0.9999741803333333
1361.223972,0.999974847316334
1361.343174,0.9999755202996328
1361.462376,0.9999761662840275
1361.581578,0.9999768052690019
1361.70078,0.9999774352545877
1361.819982,0.9999780692404826
1361.939184,0.9999787162265027
1362.058386,0.9999793872124464
1362.177588,0.9999800961980833
1362.29679,0.9999808531833027
1362.415992,0.9999816641681034
1362.535194,0.9999825281526346
1362.654396,0.9999834371371658
1362.773598,0.9999843771220385
1362.8928,0.9999853261076627
1363.012002,0.9999862530944895
1363.131204,0.9999871300828181
1363.250406,0.9999879310728301
1363.369608,0.9999886350645814
1363.48881,0.9999892300579962
1363.608012,0.9999897110529316
1363.727214,0.9999900703492993
1363.846416,0.9999903106469421
1363.965618,0.9999904305457875
1364.08482,0.9999904231458584
1364.204022,0.9999902888471536
1364.323224,0.999990019149809
1364.442426,0.9999896160539136
1364.561628,0.999989080059623
1364.68083,0.9999884240670016
1364.800032,0.9999876650760758
1364.919234,0.9999868370866319
1365.038436,0.9999859790982938
1365.157638,0.9999851351104836
1365.27684,0.9999843491224762
1365.396042,0.9999836501336605
1365.515244,0.999983060143481
1365.634446,0.9999825871516054
1365.753648,0.9999822301578856
1365.87285,0.9999819761624313
1365.992052,0.9999818101654371
1366.111254,0.9999817161671513
1366.230456,0.9999816751679018
1366.349658,0.9999816761678835
1366.46886,0.9999817031673891
1366.588062,0.9999817451666215
1366.707264,0.9999817961656918
1366.826466,0.9999818531646558
1366.945668,0.999981911163605
1367.06487,0.9999819731624854
1367.184072,0.9999820371613337
1367.303274,0.9999821071600787
1367.422476,0.9999821891586149
1367.541678,0.9999822871568742
1367.66088,0.9999824061547735
1367.780082,0.9999825571521282
1367.899284,0.9999827441488839
1368.018486,0.9999829711449926
1368.137688,0.9999832391404648
1368.25689,0.9999835481353334
1368.376092,0.9999838871298137
1368.495294,0.9999842481240621
1368.614496,0.9999846161183331
1368.733698,0.9999849761128597
1368.8529,0.99998531810778
1368.972102,0.9999856271032911
1369.091304,0.999985895099475
1369.210506,0.9999861170963684
1369.329708,0.9999862910939679
1369.44891,0.9999864130923029
1369.568112,0.9999864830913542
1369.687314,0.9999865000911246
1369.806516,0.9999864600916654
1369.925718,0.9999863600930243
1370.04492,0.9999862010952058
1370.164122,0.9999859810982658
1370.283324,0.9999857081021302
1370.402526,0.9999853851067986
1370.521728,0.9999850291120649
1370.64093,0.999984649117826
1370.760132,0.9999842621238417
1370.879334,0.9999838821298943
1370.998536,0.999983523135745
1371.117738,0.9999831931412368
1371.23694,0.9999828951462897
1371.356142,0.9999826351507708
1371.475344,0.9999824111546856
1371.594546,0.9999822231580099
1371.713748,0.9999820661608132
1371.83295,0.9999819351631711
1371.952152,0.9999818321650371
1372.071354,0.9999817451666215
1372.190556,0.9999816751679018
1372.309758,0.9999816191689296
1372.42896,0.9999815731697761
1372.548162,0.9999815411703663
1372.667364,0.9999815271706248
1372.786566,0.9999815401703848
1372.905768,0.9999815921694262
1373.02497,0.9999816901676271
1373.144172,0.9999818421648555
1373.263374,0.9999820541610285
1373.382576,0.999982319156308
1373.501778,0.9999826301508575
1373.62098,0.9999829701450096
1373.740182,0.9999833191391271
1373.859384,0.9999836591335134
1373.978586,0.9999839761283836
1374.097788,0.9999842611238574
1374.21699,0.9999845141199075
1374.336192,0.9999847401164332
1374.455394,0.9999849471132959
1374.574596,0.9999851371104539
1374.693798,0.9999853081079269
1374.813,0.9999854501058507
1374.932202,0.9999855471044441
1375.051404,0.9999855731040687
1375.170606,0.9999855021050955
1375.289808,0.9999853111078828
1375.40901,0.9999849921126195
1375.528212,0.9999845391195207
1375.647414,0.9999839641285759
1375.766616,0.9999832921395778
1375.885818,0.9999825461523202
1376.00502,0.999981755166439
1376.124222,0.9999809411816216
1376.243424,0.999980112197765
1376.362626,0.9999792802146578
1376.481828,0.9999784442323288
1376.60103,0.999977603250811
1376.720232,0.9999767552701629
1376.839434,0.9999759042903063
1376.958636,0.9999750693107748
1377.077838,0.9999742523314769
1377.19704,0.9999734783517051
1377.316242,0.9999727693707603
1377.435444,0.9999721323883091
1377.554646,0.9999716134029071
1377.673848,0.9999711664156958
1377.79305,0.9999708374252362
1377.912252,0.9999705644332348
1378.031454,0.9999703634391716
1378.150656,0.9999702104437176
1378.269858,0.9999700794476286
1378.38906,0.9999699594512264
1378.508262,0.9999698264552306
1378.627464,0.9999696814596163
1378.746666,0.9999695374639924
1378.865868,0.9999693824687261
1378.98507,0.999969214473884
1379.104272,0.9999690324795035
1379.223474,0.9999688534850628
1379.342676,0.9999686614910613
1379.461878,0.9999684694970967
1379.58108,0.9999682525039624
1379.700282,0.9999680215113228
1379.819484,0.9999677575197999
1379.938686,0.999967462529355
1380.057888,0.9999671445397524
1380.17709,0.9999667845516452
1380.296292,0.9999663945646753
1380.415494,0.9999659865784696
1380.534696,0.9999655535932911
1380.653898,0.9999651176084048
1380.7731,0.9999646616244151
1380.892302,0.9999642056406334
1381.011504,0.9999637246579661
1381.130706,0.9999632436755302
1381.249908,0.9999627626933257
1381.36911,0.9999622577122581
1381.488312,0.9999617777304896
1381.607514,0.9999612727499193
1381.726716,0.9999607677696041
1381.845918,0.9999602867885905
1381.96512,0.9999598278069242
1382.084322,0.9999593708253872
1382.203524,0.9999589628420472
1382.322726,0.9999585938572579
1382.441928,0.9999582578712269
1382.56113,0.9999579638835423
1382.680332,0.9999576938949285
1382.799534,0.9999574719043451
1382.918736,0.9999572799125289
1383.037938,0.9999571039200631
1383.15714,0.9999569599262506
1383.276342,0.9999568159324587
1383.395544,0.9999566709387309
1383.514746,0.9999565419443287
1383.633948,0.9999564069502046
1383.75315,0.9999562629564924
1383.872352,0.9999561059633714
1383.991554,0.9999559499702311
1384.110756,0.9999557819776456
1384.229958,0.9999556259845558
1384.34916,0.9999554579920247
1384.468362,0.9999552999990748
1384.587564,0.9999551320065986
1384.706766,0.9999549880130699
1384.825968,0.9999548190206912
1384.94517,0.9999546750272076
1385.064372,0.9999545310337448
1385.183574,0.9999544110392082
1385.302776,0.9999542980443662
1385.421978,0.999954201048804
1385.54118,0.999954135051829
1385.660382,0.9999541210524711
1385.779584,0.9999541500511411
1385.898786,0.9999542460467441
1386.017988,0.9999543970398466
1386.13719,0.9999545950308368
1386.256392,0.9999548840177566
1386.375594,0.9999552250024302
1386.494796,0.9999556099852659
1386.613998,0.9999560689649962
1386.7332,0.9999565979418966
1386.852402,0.9999571989159926
1386.971604,0.9999578468884673
1387.090806,0.9999585668583764
1387.210008,0.9999593108278269
1387.32921,0.9999601017959545
1387.448412,0.9999608517663121
1387.567614,0.9999615767381924
1387.686816,0.999962228713353
1387.806018,0.9999627906922834
1387.92522,0.9999632126766702
1388.044422,0.9999635176654965
1388.163624,0.9999636786596359
1388.282826,0.9999637156582927
1388.402028,0.9999636166618897
1388.52123,0.9999634146692595
1388.640432,0.9999631026807229
1388.759634,0.9999627026955618
1388.878836,0.9999622157138441
1388.998038,0.9999616337360039
1389.11724,0.9999609947607241
1389.236442,0.999960308787717
1389.355644,0.9999595878165943
1389.474846,0.9999588668459913
1389.594048,0.9999581688749459
1389.71325,0.9999575309018377
1389.832452,0.9999569999245298
1389.951654,0.9999565629434163
1390.070856,0.9999562459572361
1390.190058,0.9999560579654795
1390.30926,0.999955978968954
1390.428462,0.9999560039678538
1390.547664,0.9999561069633275
1390.666866,0.9999562889553556
1390.786068,0.9999565299448502
1390.90527,0.9999567999331498
1391.024472,0.9999570889207067
1391.143674,0.9999573819081766
1391.262876,0.9999576898950977
1391.382078,0.9999579778829539
1391.50128,0.9999582668708512
1391.620482,0.9999585548588736
1391.739684,0.9999588168480493
1391.858886,0.9999590578381532
1391.978088,0.9999592978283559
1392.09729,0.9999595138195875
1392.216492,0.9999597298108658
1392.335694,0.9999599218031524
1392.454896,0.9999600917963536
1392.574098,0.9999602827887493
1392.6933,0.999960474781142
1392.812502,0.9999607127717633
1392.931704,0.9999609527623632
1393.050906,0.9999612387512367
1393.170108,0.9999615907376546
1393.28931,0.9999619947222189
1393.408512,0.9999624897035287
1393.527714,0.9999630976809073
1393.646916,0.999963806654995
1393.766118,0.9999646276256172
1393.88532,0.9999655735926024
1394.004522,0.999966656555905
1394.123724,0.9999678415170951
1394.242926,0.9999691214767514
1394.362128,0.9999704674360947
1394.48133,0.9999718273968552
1394.600532,0.9999731703599213
1394.719734,0.999974479325658
1394.838936,0.9999757182948054
1394.958138,0.9999768822672189
1395.07734,0.9999779692426807
1395.196542,0.9999789792209397
1395.315744,0.9999799102018027
1395.434946,0.9999807591851069
1395.554148,0.999981510170939
1395.67335,0.9999821501593104
1395.792552,0.9999826551504236
1395.911754,0.9999830011444821
1396.030956,0.9999831751415396
1396.150158,0.9999831731415731
1396.26936,0.9999830071443802
1396.388562,0.9999827111494539
1396.507764,0.9999823241562196
1396.626966,0.9999818961638764
1396.746168,0.9999814731716238
1396.86537,0.9999810901787929
1396.984572,0.9999807681849338
1397.103774,0.9999805211897145
1397.222976,0.9999803491930797
1397.342178,0.999980242195188
1397.46138,0.9999801931961573
1397.580582,0.9999801881962563
1397.699784,0.9999802191956427
1397.818986,0.9999802881942802
1397.938188,0.9999804001920788
1398.05739,0.9999805691887806
1398.176592,0.9999808131840693
1398.295794,0.9999811511776413
1398.414996,0.9999815981693158
1398.534198,0.9999821631590783
1398.6534,0.9999828451471462
1398.772602,0.9999836391338405
1398.891804,0.9999845181198456
1399.011006,0.9999854511058361
1399.130208,0.9999863880926428
1399.24941,0.9999872830808607
1399.368612,0.9999880900709238
1399.487814,0.9999887790629551
1399.607016,0.9999893300569243
1399.726218,0.9999897440525926
1399.84542,0.9999900304496963
1399.964622,0.9999902027479934
1400.083824,0.9999902769472692
1400.203026,0.999990261047424
1400.322228,0.9999901571484412
1400.44143,0.9999899670503304
1400.560632,0.9999896810532407
1400.679834,0.9999892960572876
1400.799036,0.9999888070626414
1400.918238,0.9999882210693721
1401.03744,0.9999875580774014
1401.156642,0.9999868460865134
1401.275844,0.9999861250962574
1401.395046,0.9999854371060399
1401.514248,0.9999848151152916
1401.63345,0.9999842881234329
1401.752652,0.9999838671301361
1401.871854,0.9999835541352348
1401.991056,0.9999833451386937
1402.110258,0.9999832221407499
1402.22946,0.99998317214159
1402.348662,0.9999831821414218
1402.467864,0.9999832371404983
1402.587066,0.9999833281389771
1402.706268,0.9999834461370167
1402.82547,0.9999835891346597
1402.944672,0.9999837471320793
1403.063874,0.9999839231292342
1403.183076,0.9999841101262453
1403.302278,0.9999843141230247
1403.42148,0.9999845301196598
1403.540682,0.9999847601161282
1403.659884,0.9999850071123945
1403.779086,0.9999852801083386
1403.898288,0.99998558410391
1404.01749,0.9999859310989679
1404.136692,0.9999863340933793
1404.255894,0.9999868050870536
1404.375096,0.9999873510799983
1404.494298,0.9999879710723482
1404.6135,0.9999886640642522
1404.732702,0.9999894090560845
1404.851904,0.9999901846481709
1404.971106,0.9999909571408869
1405.090308,0.9999916966344732
1405.20951,0.9999923726290886
1405.328712,0.9999929635247561
1405.447914,0.9999934565214087
1405.567116,0.999993847118929
1405.686318,0.9999941356171955
1405.80552,0.999994323216113
1405.924722,0.9999944132156061
1406.043924,0.9999944105156212
1406.163126,0.9999943104161857
1406.282328,0.9999941132173271
1406.40153,0.9999938182191073
1406.520732,0.9999934256216113
1406.639934,0.9999929461248787
1406.759136,0.9999923952289164
1406.878338,0.9999917972336428
1406.99754,0.9999911832388678
1407.116742,0.9999905890442833
1407.235944,0.9999900421495798
1407.355146,0.9999895700543923
1407.474348,0.9999891870584603
1407.59355,0.9999888970616381
1407.712752,0.9999886970638787
1407.831954,0.9999885810651965
1407.951156,0.9999885360657114
1408.070358,0.9999885450656083
1408.18956,0.9999885960650253
1408.308762,0.9999886780640936
1408.427964,0.9999887770629776
1408.547166,0.9999888850617714
1408.666368,0.9999889980605218
1408.78557,0.9999891110592849
1408.904772,0.999989229058007
1409.023974,0.9999893460567536
1409.143176,0.9999894730554086
1409.262378,0.9999896070540071
1409.38158,0.9999897510525209
1409.500782,0.9999899040509644
1409.619984,0.9999900664493381
1409.739186,0.9999902317477097
1409.858388,0.9999903940461374
1409.97759,0.9999905491446596
1410.096792,0.9999906906433323
1410.215994,0.999990813842193
1410.335196,0.9999909220412049
1410.454398,0.9999910159403569
1410.5736,0.9999911025395827
1410.692802,0.9999911928387832
1410.812004,0.9999912945378927
1410.931206,0.9999914165368381
1411.050408,0.999991566035566
1411.16961,0.9999917477340501
1411.288812,0.9999919590323287
1411.408014,0.9999921989304285
1411.527216,0.9999924582284393
1411.646418,0.9999927260264555
1411.76562,0.9999929918245574
1411.884822,0.9999932445228183
1412.004024,0.9999934725213041
1412.123226,0.999993668820042
1412.242428,0.9999938287190424
1412.36163,0.9999939523182872
1412.480832,0.9999940337177984
1412.600034,0.9999940760175469
1412.719236,0.9999940737175604
1412.838438,0.9999940257178461
1412.95764,0.9999939301184219
1413.076842,0.9999937846193155
1413.196044,0.999993588920551
1413.315246,0.9999933462221364
1413.434448,0.9999930609240755
1413.55365,0.9999927428263334
1413.672852,0.9999924039288502
1413.792054,0.999992067431463
1413.911256,0.9999917454340691
1414.030458,0.9999914591364734
1414.14966,0.9999912226385212
1414.268862,0.9999910453400932
1414.388064,0.9999909298411341
1414.507266,0.9999908740416418
1414.626468,0.9999908755416281
1414.74567,0.9999909249411786
1414.864872,0.9999910134403793
1414.984074,0.9999911328393135
1415.103276,0.9999912726380836
1415.222478,0.999991431936706
1415.34168,0.9999916031352538
1415.460882,0.9999917868337282
1415.580084,0.9999919776321794
1415.699286,0.9999921763306051
1415.818488,0.9999923798290337
1415.93769,0.9999925841274977
1416.056892,0.9999927884260035
1416.176094,0.9999929926245518
1416.295296,0.9999931993231247
1416.414498,0.9999934136216903
1416.5337,0.9999936457201886
1416.652902,0.9999939041185799
1416.772104,0.999994199316824
1416.891306,0.9999945346149353
1417.010508,0.9999949120129439
1417.12971,0.9999953227109386
1417.248912,0.9999957548090108
1417.368114,0.9999961881072653
1417.487316,0.9999966071057559
1417.606518,0.9999969959045123
1417.72572,0.9999973514035075
1417.844922,0.9999976768026986
1417.964124,0.9999979898020205
1418.083326,0.9999983154014189
1418.202528,0.9999986852008643
1418.32173,0.9999991358003735
1418.440932,0.9999997046900436
1418.560134,1.0
1418.679336,1.0
1418.798538,1.0
1418.91774,1.0
1419.036942,1.0
1419.156144,1.0
1419.275346,1.0
1419.394548,1.0
1419.51375,1.0
1419.632952,1.0
1419.752154,1.0
1419.871356,1.0
1419.990558,1.0
1420.10976,1.0
1420.228962,1.0
1420.348164,1.0
1420.467366,1.0
1420.586568,1.0
1420.70577,1.0
1420.824972,1.0
1420.944174,1.0
1421.063376,1.0
1421.182578,1.0
1421.30178,1.0
1421.420982,0.9999998129800175
1421.540184,0.9999981575016974
1421.659386,0.9999964413063321
1421.778588,0.9999949784126082
1421.89779,0.9999937707194021
1422.016992,0.9999927945259596
1422.136194,0.9999920179318569
1422.255396,0.9999914118368785
1422.374598,0.999990948840962
1422.4938,0.9999906110440765
1422.613002,0.9999903834462394
1422.732204,0.9999902590474434
1422.851406,0.9999902392476364
1422.970608,0.9999903279467746
1423.08981,0.9999905315448261
1423.209012,0.9999908583417852
1423.328214,0.9999913122377388
1423.447416,0.9999918915328738
1423.566618,0.9999925798275296
1423.68582,0.9999933527220932
1423.805022,0.9999941740169711
1423.924224,0.999995001412493
1424.043426,0.9999957927088506
1424.162628,0.9999965063061029
1424.28183,0.9999971190041501
1424.401032,0.9999976105028549
1424.520234,0.9999979751020501
1424.639436,0.9999982102016017
1424.758638,0.9999983140014213
1424.87784,0.9999982881014653
1424.997042,0.9999981307017471
1425.116244,0.9999978406023315
1425.235446,0.9999974152033406
1425.354648,0.9999968575049376
1425.47385,0.9999961728073237
1425.593052,0.9999953803106708
1425.712254,0.9999945043151013
1425.831456,0.9999935841205818
1425.950658,0.9999926619269238
1426.06986,0.999991778333798
1426.189062,0.9999909690407793
1426.308264,0.9999902619474151
1426.427466,0.9999896640534163
1426.546668,0.9999891760585793
1426.66587,0.9999887910628206
1426.785072,0.9999884930662053
1426.904274,0.9999882680688197
1427.023476,0.9999880980708286
1427.142678,0.9999879770722759
1427.26188,0.9999878870733621
1427.381082,0.9999878260741029
1427.500284,0.999987789074554
1427.619486,0.9999877740747373
1427.738688,0.9999877760747128
1427.85789,0.9999877990744319
1427.977092,0.9999878350739934
1428.096294,0.9999878830734106
1428.215496,0.9999879400727215
1428.334698,0.9999880050719397
1428.4539,0.9999880770710787
1428.573102,0.9999881580701162
1428.692304,0.9999882570689488
1428.811506,0.9999883820674887
1428.930708,0.9999885460655968
1429.04991,0.9999887640631236
1429.169112,0.999989050059951
1429.288314,0.9999894150560209
1429.407516,0.9999898600514097
1429.526718,0.9999903860462144
1429.64592,0.9999909752407233
1429.765122,0.9999916103351935
1429.884324,0.9999922542299986
1430.003526,0.9999928785253578
1430.122728,0.9999934504214486
1430.24193,0.9999939457183272
1430.361132,0.9999943508159567
1430.480334,0.9999946656142279
1430.599536,0.9999948876130683
1430.718738,0.9999950260123703
1430.83794,0.9999950836120854
1430.957142,0.9999950649121776
1431.076344,0.9999949702126494
1431.195546,0.9999947974135335
1431.314748,0.9999945414148981
1431.43395,0.9999942027168043
1431.553152,0.9999937820193318
1431.672354,0.9999932871225314
1431.791556,0.9999927389263618
1431.910758,0.9999921619307178
1432.02996,0.9999915890353723
1432.149162,0.9999910530400243
1432.268364,0.9999905864443078
1432.387566,0.9999902102479199
1432.506768,0.9999899370506318
1432.62597,0.999989771052316
1432.745172,0.9999897100529419
1432.864374,0.9999897430526028
1432.983576,0.9999898540514705
1433.102778,0.9999900246497542
1433.22198,0.9999902377476511
1433.341182,0.9999904680454293
1433.460384,0.9999906993432514
1433.579586,0.9999909135412821
1433.698788,0.9999910999396058
1433.81799,0.999991252338261
1433.937192,0.9999913666372677
1434.056394,0.9999914460365854
1434.175596,0.9999914921361921
1434.294798,0.9999915109360323
1434.414,0.9999915069360663
1434.533202,0.9999914858362458
1434.652404,0.9999914489365606
1434.771606,0.9999914053369343
1434.890808,0.999991360337322
1435.01001,0.999991325237626
1435.129212,0.9999913121377397
1435.248414,0.9999913427374744
1435.367616,0.9999914381366529
1435.486818,0.9999916241350778
1435.60602,0.999991929332568
1435.725222,0.9999923870289789
1435.844424,0.9999930274243085
1435.963626,0.999993883318707
1436.082828,0.9999949831125846
1436.20203,0.9999963415066923
1436.321232,0.9999979603020802
1436.440434,0.9999998084100183
1436.559636,1.0
1436.678838,1.0
1436.79804,1.0
1436.917242,1.0
1437.036444,1.0
1437.155646,1.0
1437.274848,1.0
1437.39405,1.0
1437.513252,1.0
1437.632454,1.0
1437.751656,1.0
1437.870858,1.0
1437.99006,1.0
1438.109262,1.0
1438.228464,1.0
1438.347666,1.0
1438.466868,1.0
1438.58607,1.0
1438.705272,1.0
1438.824474,0.9999991887003291
1438.943676,0.9999973432035293
1439.062878,0.99999572450914
