nu,[0]Dimethylsulfide-PNNL(x-sec)-X=0.01-T=278.12K-P=1.0atm-L=15cm
715.296328,0.9831554824299119
715.41593,0.9832449536496918
715.535532,0.9830473412747172
715.655134,0.9837603090167183
715.774736,0.9848666772665297
715.894338,0.9841873536528146
716.01394,0.9839196910963789
716.133542,0.98442260254146
716.253144,0.9841784960064912
716.372746,0.9846017837601189
716.492348,0.9852488796797824
716.61195,0.9856824845729224
716.731552,0.9850469243605755
716.851154,0.985751484761821
716.970756,0.9857790861898125
717.090358,0.9856420724195097
717.20996,0.9857721857603607
717.329562,0.9861971451445923
717.449164,0.9858185181418939
717.568766,0.9861941865575947
717.688368,0.9870219506786087
717.80797,0.9865058731644372
717.927572,0.9860186596147489
718.047174,0.9868196319171011
718.166776,0.9868660135297606
718.286378,0.9873427849453236
718.40598,0.9878020061009671
718.525582,0.9874415241606965
718.645184,0.9867998957218254
718.764786,0.9877881769696859
718.884388,0.9876943415501268
719.00399,0.9879541393238642
719.123592,0.9884096911787272
