nu,[0]1-1-1-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.23K-P=1.0atm-L=15cm
626.835337,0.9909380095892157
626.954739,1.0026662481341517
627.074141,0.9925695433589343
627.193544,0.9991405195650801
627.312946,0.9942474098770684
627.432349,0.9950614350109619
627.551751,0.9942994103764061
627.671153,0.9922182359256696
627.790556,0.9965540509574657
627.909958,0.9930791600874845
628.029361,1.0007870895925726
628.148763,0.9905536992771
628.268165,0.9930881971489598
628.387568,1.0027777508203786
628.50697,0.9984497029539169
628.626373,0.9980402228758709
628.745775,0.9992342933031052
628.865177,0.9913993986126433
628.98458,0.9899389543771488
629.103982,0.9937491185576514
629.223384,0.9995121890184842
629.342787,0.9971411941901873
629.462189,0.9856085611587422
629.581592,0.9982610137917461
629.700994,0.9994954673194392
629.820396,0.9941303938434545
629.939799,0.9893135106190282
630.059201,0.9942294141618113
630.178604,0.9976028776973818
630.298006,0.9886321083802393
630.417408,0.9945380708730105
630.536811,0.9928290349516419
630.656213,0.9980272484373076
630.775616,0.9984461085414562
630.895018,0.9912929280348046
631.01442,0.9911390913104122
631.133823,0.9947476421220992
631.253225,0.9921102884540499
631.372627,0.9991379917427633
631.49203,1.0026280472778286
631.611432,0.9954443087860593
631.730835,0.998789832843575
631.850237,0.9955766121260592
631.969639,0.9984613848837807
632.089042,0.9974665147046234
632.208444,0.9932348871084656
632.327847,0.9933657047572508
632.447249,0.9968148832810222
632.566651,0.9974673126781544
632.686054,0.9961659687385362
632.805456,0.9993985409490542
632.924858,0.9989968035383637
633.044261,0.9977957329725025
633.163663,0.9978217757809902
633.283066,0.9934504424658785
633.402468,0.9951064128043148
633.52187,0.9916953755054827
633.641273,0.9962940839197456
633.760675,0.9991371624585743
633.880078,0.9923102188194812
633.99948,0.9988704384354774
634.118882,0.9990507508223184
634.238285,0.99855105074208
634.357687,0.9970740888459385
634.47709,0.9991542578416746
634.596492,0.9980841376117946
634.715894,0.999975503300049
634.835297,0.9961117787838171
634.954699,0.9969201524908131
635.074101,0.9953719426153527
635.193504,0.9956511836069745
635.312906,0.992992765958756
635.432309,0.9911313604556503
635.551711,0.9963221798090623
635.671113,1.0011935116688515
635.790516,1.000021750236533
635.909918,0.9960548028195987
636.029321,0.9960836888277256
636.148723,1.0003061068411405
636.268125,0.9945128099268257
636.387528,0.9966342767876142
636.50693,0.9901331004415017
636.626333,0.9983917945505055
636.745735,0.9911907310022717
636.865137,1.0011660793424562
636.98454,0.9954294767763571
637.103942,1.0010547558641334
637.223344,0.99831352370207
637.342747,0.9989766240067462
637.462149,1.0018299723594812
637.581552,0.9924266236351577
637.700954,0.9952755952745941
637.820356,0.9979634765336665
637.939759,1.000662149124008
638.059161,0.9989602409244541
638.178564,1.0043995497262823
638.297966,0.996110683061463
638.417368,0.997363082790086
638.536771,0.9925325212054344
