nu,[0]Methanol-HITRAN(x-sec)-X=0.01-T=203.9K-P=0.0987atm-L=15cm
1100.130463,0.9936612750183125
1100.136263,0.9934055395206933
1100.142063,0.9923697592188045
1100.147863,0.995116264406567
1100.153663,0.9966420505652908
1100.159463,0.9935414466943384
1100.165263,0.9907257733988692
1100.171063,0.9877121202082821
1100.176864,0.983580297351738
1100.182664,0.9832164399594864
1100.188464,0.9860847250781114
1100.194264,0.9908955983500124
1100.200064,0.9993253177005254
1100.205864,1.0
1100.211664,0.9995246730036873
1100.217464,0.9940123975689228
1100.223264,0.9971317213938384
1100.229065,1.0
1100.234865,1.0
1100.240665,1.0
1100.246465,1.0
1100.252265,1.0
1100.258065,1.0
1100.263865,1.0
1100.269665,1.0
1100.275466,1.0
1100.281266,0.9974830727861992
1100.287066,0.9980817422127388
1100.292866,0.996891341914721
1100.298666,0.9932017136172365
1100.304466,0.9937712794100878
1100.310266,0.9950203398223174
1100.316066,0.9945117159633364
1100.321866,0.9978737636497806
1100.327667,1.0
1100.333467,0.9987294078865614
1100.339267,0.9977249917628402
1100.345067,0.9962258401123743
1100.350867,0.9925204123825397
1100.356667,0.9961242302588734
1100.362467,1.0
1100.368267,0.9924640388241406
1100.374067,0.9835134161655041
1100.379868,0.9874355995293255
1100.385668,0.9891047874893522
1100.391468,0.9835832480970562
1100.397268,0.984526956868011
1100.403068,0.9883177733516928
1100.408868,0.9862020761426455
1100.414668,0.985057759936339
1100.420468,0.9878968396454901
1100.426269,0.9890276403247065
1100.432069,0.9909551529650714
1100.437869,0.9974354939783909
1100.443669,1.0
1100.449469,1.0
1100.455269,1.0
1100.461069,0.9939447076295169
1100.466869,0.9892185410806196
1100.472669,0.9903439222197676
1100.47847,0.9930312948255303
1100.48427,0.9938871598969681
1100.49007,0.9927283671914395
1100.49587,0.9959048082611678
1100.50167,1.0
1100.50747,1.0
1100.51327,0.9951469144595191
1100.51907,0.9897251506546367
1100.52487,0.9835389878467549
1100.530671,0.9769654411309793
1100.536471,0.9824272340667721
1100.542271,0.99216842782042
1100.548071,0.9906328476796088
1100.553871,0.9868146978312767
1100.559671,0.9870772254555259
1100.565471,0.986445698141531
1100.571271,0.9882149936479014
1100.577072,0.990647608219005
1100.582872,0.987272686096131
1100.588672,0.9871354647298696
1100.594472,0.9932387607320788
1100.600272,0.9956278856418653
1100.606072,0.9965337214621878
1100.611872,0.9980102821182982
1100.617672,0.9915308668890533
1100.623472,0.984058433553937
1100.629273,0.9861123358369623
1100.635073,0.9880420711551725
1100.640873,0.9862257452765014
1100.646673,0.9923497135521302
1100.652473,0.9999387918732938
1100.658273,0.9973192995118015
1100.664073,0.990614025834311
1100.669873,0.9895054560581938
1100.675674,0.9917363333702651
1100.681474,0.9952272260560453
1100.687274,0.9964578881314793
1100.693074,0.9938657915527408
1100.698874,0.9944695495605137
1100.704674,0.9965929173233423
1100.710474,0.9955248434882249
1100.716274,0.9977570192491142
1100.722074,0.9971537582483876
1100.727875,0.9835852152655196
1100.733675,0.9757898825681214
1100.739475,0.9858135890616259
1100.745275,0.9968091017714655
1100.751075,1.0
1100.756875,0.9999261267287645
1100.762675,0.9954394311208965
1100.768475,0.9933451422999845
1100.774275,0.9942847942825022
1100.780076,0.9881418684440374
1100.785876,0.9874237503732262
1100.791676,0.9984280368304411
1100.797476,1.0
1100.803276,0.9960375712205637
1100.809076,0.9976858817097252
1100.814876,0.99739539787747
1100.820676,0.9936639579073769
1100.826477,0.996111081505816
1100.832277,0.9962499490694221
1100.838077,0.9929961421398997
1100.843877,0.9954970687325512
1100.849677,0.9969271309563051
1100.855477,0.9952046346544272
1100.861277,0.9990106297498019
1100.867077,1.0
1100.872877,0.9999782982354867
1100.878678,0.9941191602334741
1100.884478,0.9891591897487125
1100.890278,0.9878642395876858
1100.896078,0.9919062323556042
1100.901878,0.9989506509521733
1100.907678,1.0
1100.913478,0.9963771783113325
1100.919278,0.9911546523162994
1100.925079,0.9981581982024194
1100.930879,1.0
1100.936679,1.0
1100.942479,0.9954453042308657
1100.948279,0.9928237729717009
1100.954079,0.9956676119870378
1100.959879,0.9994607854284575
1100.965679,1.0
1100.971479,0.999483093642147
1100.97728,0.999538076719424
1100.98308,1.0
1100.98888,1.0
1100.99468,1.0
1101.00048,0.9989447571607193
1101.00628,0.9999811691773022
1101.01208,1.0
1101.01788,1.0
1101.02368,1.0
1101.029481,0.9976504644895838
1101.035281,0.9937288462824106
1101.041081,0.9972210683987613
1101.046881,0.9999595198193446
1101.052681,0.9958430640771451
1101.058481,0.9959591861482017
1101.064281,0.9999693654692469
1101.070081,0.9971883600841371
1101.075882,0.9942835017131098
1101.081682,0.9963969067747742
1101.087482,0.9945656199591267
1101.093282,0.9962513438203272
1101.099082,1.0
1101.104882,0.9998020595927879
1101.110682,0.9931554314957638
1101.116482,0.9947112350246515
1101.122282,1.0
1101.128083,1.0
1101.133883,0.9994208077965984
1101.139683,0.9954848241939098
1101.145483,0.9898785699426759
1101.151283,0.9852478944313953
1101.157083,0.9821571037220286
1101.162883,0.9828537000227756
1101.168683,0.9885876209363371
1101.174483,0.9912284960885432
1101.180284,0.9872104898761085
1101.186084,0.9863411404391842
1101.191884,0.987529410367225
1101.197684,0.982217017132696
1101.203484,0.9820490723824518
1101.209284,0.9951718929605509
1101.215084,0.9999629536862317
1101.220884,0.9934006718454754
1101.226685,0.9934587874846443
1101.232485,0.9984934360086531
1101.238285,0.993133780943349
1101.244085,0.9894559820222522
1101.249885,0.992193331560499
1101.255685,0.9889910469789955
1101.261485,0.9871354647298696
1101.267285,0.9934000758052511
1101.273085,0.994823544262823
1101.278886,0.9917926655938206
1101.284686,0.9942337887808578
1101.290486,0.9969816643618435
1101.296286,0.9975590838923318
1101.302086,0.9987518795510442
1101.307886,0.99377445948327
1101.313686,0.9849799434470958
1101.319486,0.9856016619229614
1101.325287,0.991756267470903
1101.331087,0.9929353726355665
1101.336887,0.9931488766915468
1101.342687,0.9975758430257176
1101.348487,1.0
1101.354287,1.0
1101.360087,0.9994296627041827
1101.365887,0.9921893627951103
1101.371687,0.9953113263098327
1101.377488,1.0
1101.383288,1.0
1101.389088,0.9970317140976324
1101.394888,0.9992951085527849
1101.400688,1.0
1101.406488,1.0
1101.412288,0.9975685607486439
1101.418088,0.9948143919283166
1101.423888,0.9997100620401365
1101.429689,1.0
1101.435489,1.0
1101.441289,1.0
1101.447089,1.0
1101.452889,0.9964180306131097
1101.458689,0.9906533539917953
1101.464489,0.9926077580219812
1101.470289,0.9993234189842255
1101.47609,1.0
1101.48189,1.0
1101.48769,0.9989886117981609
1101.49349,0.9994546587526212
1101.49929,1.0
1101.50509,0.9979235587929652
1101.51089,0.9950213348431547
1101.51669,0.9952597705184364
1101.52249,0.9964692478161541
1101.528291,0.9951315893150403
1101.534091,0.9898073012513436
1101.539891,0.984714034761653
1101.545691,0.9859506266743989
1101.551491,0.9914859515581232
1101.557291,0.9944700467954127
1101.563091,0.9946040109329982
1101.568891,0.995714708178901
1101.574691,0.9998289846247966
1101.580492,1.0
1101.586292,1.0
1101.592092,0.9982975508134743
1101.597892,0.9963947147039905
1101.603692,0.9985767138338534
1101.609492,0.9984911394763913
1101.615292,0.9985060171052077
1101.621092,0.9990627494938876
1101.626893,0.9955054309430498
1101.632693,0.9927002733761774
1101.638493,0.9964492189855634
1101.644293,0.9999816351686356
1101.650093,0.9998298044849002
1101.655893,0.9975730498172676
1101.661693,0.9983786158657969
1101.667493,1.0
1101.673293,0.9994451040117552
1101.679094,0.9913361493486847
1101.684894,0.9892482180820048
1101.690694,0.9944312632198724
1101.696494,0.9915788581443898
1101.702294,0.9826915425406321
1101.708094,0.9787167540686428
1101.713894,0.9780348261705366
1101.719694,0.9819989891568933
1101.725495,0.9894955610531084
1101.731295,0.9859220345208135
1101.737095,0.974948139163986
1101.742895,0.9781375252188902
1101.748695,0.9907489566532098
1101.754495,0.9933235869442731
1101.760295,0.988340504921892
1101.766095,0.9888446871349383
1101.771895,0.9943502203744607
1101.777696,0.9995168767416432
1101.783496,1.0
1101.789296,0.9982866694294741
1101.795096,0.9969668094457139
1101.800896,1.0
1101.806696,1.0
1101.812496,1.0
1101.818296,0.9952886334702922
1101.824096,0.9950800428337792
1101.829897,0.9973497182143195
1101.835697,0.9966118527686576
1101.841497,0.9948743810448035
1101.847297,0.99504103646063
1101.853097,0.9943905918129426
1101.858897,0.9892234871856902
1101.864697,0.9830778162146558
1101.870497,0.9824586722412704
1101.876298,0.9892492073307175
1101.882098,0.9988587517197152
1101.887898,1.0
1101.893698,0.9967926545569762
1101.899498,0.9860334500055707
1101.905298,0.9870722900817371
1101.911098,0.9887952461366168
1101.916898,0.9824635845469123
1101.922698,0.9847022182641351
1101.928499,0.996758365479435
1101.934299,0.9996487417056449
1101.940099,0.9970891447783521
1101.945899,0.9967686321434727
1101.951699,0.9939199587144222
1101.957499,0.9925695433589343
1101.963299,0.9966761363062829
1101.969099,0.9980163699995872
1101.974899,0.9967629505784619
1101.9807,0.996693677960648
1101.9865,0.9935928141149689
1101.9923,0.9901834994989593
1101.9981,0.9936912840419521
1102.0039,1.0
1102.0097,1.0
1102.0155,0.9959307021228013
1102.0213,0.9916787151631214
1102.027101,0.9931538424483446
1102.032901,0.9921457074235726
1102.038701,0.9906601895235204
1102.044501,0.9948632385141342
1102.050301,0.9960028101159129
1102.056101,0.9932476005963867
1102.061901,0.9961117787838171
1102.067701,0.99975705951482
1102.073501,1.0
1102.079302,1.0
1102.085102,1.0
1102.090902,1.0
1102.096702,1.0
1102.102502,0.995854815094632
1102.108302,0.9871216449301021
1102.114102,0.9938551572456649
1102.119902,1.0
1102.125703,0.9953749287356597
1102.131503,0.9927283671914395
1102.137303,0.99318910003557
1102.143103,0.9894480664060585
1102.148903,0.9883632370149232
1102.154703,0.9905493408504117
1102.160503,0.9928353890777988
1102.166303,0.9991889490797433
1102.172103,1.0
1102.177904,1.0
1102.183704,0.9985370711252272
1102.189504,0.9983328911722937
1102.195304,0.9998592699034092
1102.201104,1.0
1102.206904,0.9999919020327888
1102.212704,0.9956141460718467
1102.218504,0.9951134780849274
1102.224304,0.9998928057457147
1102.230105,0.9997608386036474
1102.235905,0.9959929497369017
1102.241705,0.9975031223974601
1102.247505,1.0
1102.253305,0.9979552932667103
1102.259105,0.9982610137917461
1102.264905,1.0
1102.270705,1.0
1102.276506,0.9992555172648926
1102.282306,1.0
1102.288106,1.0
1102.293906,0.9971563508515294
1102.299706,0.9952516094217786
1102.305506,0.9940951028408921
1102.311306,0.9898459044888507
1102.317106,0.9887299878039204
1102.322906,0.9936464695756155
1102.328707,0.9994393372301422
1102.334507,1.0
1102.340307,0.9997678869424049
1102.346107,0.9941072308751276
1102.351907,0.9899547935271318
1102.357707,0.9923690645602161
1102.363507,0.9993150746685145
1102.369307,1.0
1102.375108,1.0
1102.380908,1.0
1102.386708,0.9995829969699422
1102.392508,0.9955385818258593
1102.398308,0.9965371096826007
1102.404108,0.9949148732561229
1102.409908,0.9883325982294794
1102.415708,0.986806803345272
1102.421508,0.9895529534600132
1102.427309,0.9928136462208631
1102.433109,0.9981798584703334
1102.438909,0.999008601760282
1102.444709,0.9957013656912062
1102.450509,0.998140930214959
1102.456309,1.0
1102.462109,0.9999773492565319
1102.467909,0.9973079301365926
1102.473709,0.994812004376641
1102.47951,0.9952175723987728
1102.48531,0.9990124579409271
1102.49111,0.9979227604544375
1102.49691,0.9937775401888694
1102.50271,0.994929896584135
1102.50851,0.9973018465767737
1102.51431,0.9985777124110665
1102.52011,1.0
1102.525911,1.0
1102.531711,1.0
1102.537511,1.0
1102.543311,0.9977547244106091
1102.549111,0.9926951113481771
1102.554911,0.9930117323017138
1102.560711,0.9904702981668568
1102.566511,0.9879976102623481
1102.572311,0.9937030096682847
1102.578112,0.9997283069152527
1102.583912,1.0
1102.589712,0.9999507632121705
1102.595512,0.9995393461335875
1102.601312,1.0
1102.607112,1.0
1102.612912,0.9982971514945339
1102.618712,0.9941281073461782
1102.624512,0.9962649925572311
1102.630313,0.9968611365646743
1102.636113,0.9935991731293281
1102.641913,0.9908459557240932
1102.647713,0.9926471653322045
1102.653513,0.9996206319782527
1102.659313,1.0
1102.665113,0.9994022087484299
1102.670913,0.9951527858436349
1102.676714,0.9930256345632816
1102.682514,0.9875649620659249
1102.688314,0.9862661813609919
1102.694114,0.9955759152226746
1102.699914,1.0
1102.705714,1.0
1102.711514,1.0
1102.717314,1.0
1102.723114,1.0
1102.728915,0.997558285845384
1102.734715,0.9938791094435773
1102.740515,0.9941837800790115
1102.746315,0.9943441548566163
1102.752115,0.992379583728052
1102.757915,0.9928557424118959
1102.763715,0.9910775434839216
1102.769515,0.9821246930723844
1102.775316,0.977074867388142
1102.781116,0.9828438715349179
1102.786916,0.99058401068406
1102.792716,0.9910796247489483
1102.798516,0.9860009114386099
1102.804316,0.9833629501237766
1102.810116,0.9867633848011399
1102.815916,0.9871019026946265
1102.821716,0.9851789294925861
1102.827517,0.9925581288748191
1102.833317,0.9984464080753337
1102.839117,0.988642983393244
1102.844917,0.978821482364192
1102.850717,0.9810773248951667
1102.856517,0.9835311195663253
1102.862317,0.9857416272962608
1102.868117,0.9928447217743197
1102.873917,0.9948010615047788
1102.879718,0.990889355727407
1102.885518,0.990233207958306
1102.891318,0.9912638835775166
1102.897118,0.9921479893613239
1102.902918,0.9934580920637365
1102.908718,0.9918524724947159
1102.914518,0.9913419982492201
1102.920318,0.9958309148658737
1102.926119,0.9973378498232898
1102.931919,0.9931459965639806
1102.937719,0.9894460875119045
1102.943519,0.9898558029973881
1102.949319,0.9950391458844567
1102.955119,0.9999843721221165
1102.960919,1.0
1102.966719,1.0
1102.972519,0.9975004291426656
1102.97832,0.9908726098387984
1102.98412,0.9935761218959068
1102.98992,0.9988882184875235
1102.99572,0.9969253364890844
1103.00152,0.9958359936164903
1103.00732,0.9976073669204322
1103.01312,0.9951718929605509
1103.01892,0.9936541206828879
1103.02472,0.9955243457259275
1103.030521,0.9944180373720236
1103.036321,0.9920681246627775
1103.042121,0.9909719993458657
1103.047921,0.9897607814014099
1103.053721,0.9927082150101308
1103.059521,0.9990067136358088
1103.065321,1.0
1103.071121,0.9996237008183035
1103.076922,0.9960936497144182
1103.082722,0.9976582461935555
1103.088522,1.0
1103.094322,0.9973151107795399
1103.100122,0.9900498337491681
1103.105922,0.9957552345922307
1103.111722,1.0
1103.117522,1.0
1103.123322,0.9987060378918469
1103.129123,1.0
1103.134923,1.0
1103.140723,1.0
1103.146523,1.0
1103.152323,1.0
1103.158123,1.0
1103.163923,1.0
1103.169723,1.0
1103.175524,0.999985836100309
1103.181324,1.0
1103.187124,1.0
1103.192924,1.0
1103.198724,0.9984319307073778
1103.204524,0.989818189191541
1103.210324,0.9892521750827911
1103.216124,0.9897756279244796
1103.221924,0.9917819542908733
1103.227725,0.9990451461633274
1103.233525,1.0
1103.239325,1.0
1103.245125,0.9944620910668613
1103.250925,0.9889366539672333
1103.256725,0.9894262987880422
1103.262525,0.995314909437057
1103.268325,1.0
1103.274125,0.9999886250646951
1103.279926,0.9967201903650952
1103.285726,0.9986315372003305
1103.291526,1.0
1103.297326,0.9965957077874175
1103.303126,0.9907246836011179
1103.308926,0.9914289427549274
1103.314726,0.9953201846200562
1103.320526,1.0
1103.326327,1.0
1103.332127,0.998695951011803
1103.337927,0.9918324372771278
1103.343727,0.9917318705668063
1103.349527,0.9925354988074645
1103.355327,0.9967135123621911
1103.361127,1.0
1103.366927,1.0
1103.372727,1.0
1103.378528,1.0
1103.384328,1.0
1103.390128,1.0
1103.395928,1.0
1103.401728,1.0
1103.407528,0.9996250203224595
1103.413328,0.9923344314842137
1103.419128,0.989856792853686
1103.424928,0.9979187687713791
1103.430729,0.9973277767618756
1103.436529,0.9876953292449622
1103.442329,0.9929580118201484
1103.448129,1.0
1103.453929,1.0
1103.459729,1.0
1103.465529,1.0
1103.471329,0.996229127663071
1103.47713,0.9950537730674108
1103.48293,1.0
1103.48873,0.9990870869588945
1103.49453,0.9958295207035688
1103.50033,0.9998953654745738
1103.50613,1.0
1103.51193,1.0
1103.51773,1.0
1103.52353,0.9994368486292908
1103.529331,0.9955568999042907
1103.535131,0.9942576506781301
1103.540931,0.9946527477235756
1103.546731,0.9960766166586411
1103.552531,0.9966006907784138
1103.558331,0.9913537952891915
1103.564131,0.9843251495278121
1103.569931,0.9840505611179583
1103.575732,0.9898300670810785
1103.581532,0.9932439255870633
1103.587332,0.9919290464613095
1103.593132,0.9925265660281728
1103.598932,0.9982207846835123
1103.604732,1.0
1103.610532,0.9991855118756704
1103.616332,0.9965920203901203
1103.622132,0.9968518657992134
1103.627933,0.9992953283977329
1103.633733,1.0
1103.639533,1.0
1103.645333,1.0
1103.651133,1.0
1103.656933,1.0
1103.662733,1.0
1103.668533,0.9986727815345064
1103.674333,0.9924426018324224
1103.680134,0.9936914827802287
1103.685934,0.9951569654941127
1103.691734,0.9967026482441159
1103.697534,0.9976631347309387
1103.703334,0.9949823307713137
1103.709134,0.9934491509811428
1103.714934,0.997140396477551
1103.720734,0.9999288795291806
1103.726535,0.997826066423851
1103.732335,0.9963962092971835
1103.738135,0.9970389924557113
1103.743935,0.9947439615626325
1103.749735,0.9912450497426506
1103.755535,0.9921595975607072
1103.761335,0.9934812399069528
1103.767135,0.9893995846386177
1103.772935,0.9851365677094028
1103.778736,0.9860433103893727
1103.784536,0.9922187320349116
1103.790336,0.9993682796193931
1103.796136,1.0
1103.801936,0.9975815292242285
1103.807736,0.9943392825821946
1103.813536,0.998901903349858
1103.819336,1.0
1103.825137,0.9990173631041378
1103.830937,0.9898468943352501
1103.836737,0.9837327641136964
1103.842537,0.9859910514787954
1103.848337,0.9886538585258744
1103.854137,0.990887572128172
1103.859937,0.9992403286964636
1103.865737,1.0
1103.871537,1.0
1103.877338,0.9967259713589642
1103.883138,0.9894441086217085
1103.888938,0.9879037549475712
1103.894738,0.9890118160090562
1103.900538,0.9913096810268508
1103.906338,0.9961178550842003
1103.912138,0.9999251238033624
1103.917938,0.9985799092844504
1103.923738,0.9983721264258846
1103.929539,1.0
1103.935339,0.9976197373284783
1103.941139,0.9924722763098484
1103.946939,0.9924961951799287
1103.952739,0.9916102916924121
1103.958539,0.9886182676276074
1103.964339,0.9888160110548165
1103.970139,0.9880223105113565
1103.97594,0.9840692582562418
1103.98174,0.9818222452462743
1103.98754,0.9817613741540924
1103.99334,0.9844393378679531
1103.99914,0.9899191557960478
1104.00494,0.992477139435917
1104.01074,0.9915336431793674
1104.01654,0.9932615061601338
1104.02234,0.9978968147999607
1104.028141,0.9999468704114266
1104.033941,0.997647571307432
1104.039741,0.9951720919949494
1104.045541,0.9958482424745422
1104.051341,0.9940729347672737
1104.057141,0.9912439593736956
1104.062941,0.994830508052006
1104.068741,0.9971606386330567
1104.074541,0.9908522971585024
1104.080342,0.985800773568269
1104.086142,0.9882248758472488
1104.091942,0.9936021539313187
1104.097742,0.9978513117426834
1104.103542,0.9935375718902522
1104.109342,0.9842208165917056
1104.115142,0.9834308045082845
1104.120942,0.9887032924546386
1104.126743,0.9893778180871885
1104.132543,0.9900572591507664
1104.138343,0.9925876082890138
1104.144143,0.9905864871471823
1104.149943,0.9877822502584043
1104.155743,0.9904875324999832
1104.161543,0.9957747515860946
1104.167343,0.9996581884308897
1104.173143,1.0
1104.178944,1.0
1104.184744,1.0
1104.190544,1.0
1104.196344,1.0
1104.202144,1.0
1104.207944,0.9983371840129555
1104.213744,0.9950085986515805
1104.219544,0.9990893249164757
1104.225345,0.99995845686294
1104.231145,0.9945355845309413
1104.236945,0.9922998988468694
1104.242745,0.992607162457505
1104.248545,0.9929960428402905
1104.254345,0.9990950996694627
1104.260145,1.0
1104.265945,0.9999774112551295
1104.271745,0.9920830057962556
1104.277546,0.9937583604674287
1104.283346,0.9963486823315273
1104.289146,0.9934861079769551
1104.294946,0.9953968272249745
1104.300746,0.998656103838314
1104.306546,0.9963370251201388
1104.312346,0.9987468858041307
1104.318146,1.0
1104.323946,1.0
1104.329747,0.9968698092942887
1104.335547,0.9962688779982787
1104.341347,0.9989650359451187
1104.347147,0.9945672112653917
1104.352947,0.9882021469364879
1104.358747,0.9907819491427883
1104.364547,0.9998284147224379
1104.370347,1.0
1104.376148,0.9982191875315345
1104.381948,0.9972551739425021
1104.387748,0.9969328134571467
1104.393548,0.9916726659414091
1104.399348,0.990585001268566
1104.405148,0.9955905502961959
1104.410948,0.9962262386027899
1104.416748,0.9917639040235632
1104.422548,0.9900765654555557
1104.428349,0.9916481719290626
1104.434149,0.9904182007993461
1104.439949,0.9872924317473087
1104.445749,0.9911086638073735
1104.451549,0.9956463049281276
1104.457349,0.9890207171554554
1104.463149,0.9864516168334759
1104.468949,0.9977589149892517
1104.474749,1.0
1104.48055,0.996229725400727
1104.48635,0.988638040190685
1104.49215,0.9826768022780462
1104.49795,0.98343473823937
1104.50375,0.9902533098964615
1104.50955,0.9892719603241446
1104.51535,0.9867722657115671
1104.52115,0.992842140381399
1104.526951,0.9963072350884509
1104.532751,0.9990313694257525
1104.538551,1.0
1104.544351,1.0
1104.550151,0.9892531643354608
1104.555951,0.994313131802947
1104.561751,1.0
1104.567551,0.9995780990252571
1104.573351,0.9979616802010254
1104.579152,0.9937552798212863
1104.584952,0.9917766978604451
1104.590752,0.9983987833175281
1104.596552,0.996597103022385
1104.602352,0.9882110407958326
1104.608152,0.9917953434376328
1104.613952,0.9965143888955179
1104.619752,0.995419721615285
1104.625553,0.9975569890204553
1104.631353,0.9972200711781916
1104.637153,0.9943506181146284
1104.642953,0.9979671690053608
1104.648753,0.9996943267275972
1104.654553,0.9987547759356946
1104.660353,1.0
1104.666153,0.995071186660808
1104.671953,0.9833983518272079
1104.677754,0.9842483751603882
1104.683554,0.9886785751812944
1104.689354,0.9879452477766223
1104.695154,0.9938847745706467
1104.700954,1.0
1104.706754,0.9992506209248541
1104.712554,0.9980679687797331
1104.718354,1.0
1104.724154,1.0
1104.729955,0.9977554228391605
1104.735755,0.9944118719993046
1104.741555,0.996351870652412
1104.747355,0.9998825468981557
1104.753155,1.0
1104.758955,1.0
1104.764755,1.0
1104.770555,1.0
1104.776356,0.9994243057755471
1104.782156,0.9953076436647382
1104.787956,0.9932236636176541
1104.793756,0.9980771510472843
1104.799556,1.0
1104.805356,1.0
1104.811156,1.0
1104.816956,1.0
1104.822756,0.9995560885578526
1104.828557,0.9961970496016198
1104.834357,0.9959301045645593
1104.840157,0.9960954426846014
1104.845957,0.9955535150165853
1104.851757,0.9986892597713469
1104.857557,1.0
1104.863357,1.0
1104.869157,1.0
1104.874957,0.9954300740342223
1104.880758,0.9906155117564642
1104.886558,0.9924782311613708
1104.892358,0.9968834665042278
1104.898158,1.0
1104.903958,1.0
1104.909758,1.0
1104.915558,1.0
1104.921358,1.0
1104.927159,1.0
1104.932959,1.0
1104.938759,1.0
1104.944559,0.9997577593450065
1104.950359,0.9963556567967141
1104.956159,0.9926444851884764
1104.961959,0.9914330076219257
1104.967759,0.9981930345314269
1104.973559,1.0
1104.97936,1.0
1104.98516,0.9993248779974824
1104.99096,0.9973675709340569
1104.99676,0.9996880486669385
1105.00256,1.0
1105.00836,0.9989976027361263
1105.01416,0.9954647156035585
1105.01996,0.9966135470102474
1105.025761,0.9999633766706505
1105.031561,0.9987685588467043
1105.037361,0.9928617988503967
1105.043161,0.9932737233517951
1105.048961,0.996458386360548
1105.054761,0.9923820646801125
1105.060561,0.9884541706156101
1105.066361,0.9928390625755343
1105.072161,0.9952272260560453
1105.077962,0.9887309765344027
1105.083762,0.9835704615979434
1105.089562,0.9837494877128364
1105.095362,0.9860226036972755
1105.101162,0.9899716229016711
1105.106962,0.9926712869513986
1105.112762,0.9924617561594764
1105.118562,0.9944007346487075
1105.124362,0.9961403676021157
1105.130163,0.9919669388746248
1105.135963,0.9871710022462713
1105.141763,0.9861083913955079
1105.147563,0.9870476135829426
1105.153363,0.9910680291851729
1105.159163,0.9949515862922975
1105.164963,0.9913609330622135
1105.170763,0.9853119376259146
1105.176564,0.9869913534723967
1105.182364,0.9924022102405022
1105.188164,0.9932586257059426
1105.193964,0.9922942427535659
1105.199764,0.9937330199523298
1105.205564,0.9961028138181504
1105.211364,0.9977655002198219
1105.217164,0.9984756629836726
1105.222964,0.9965867384664093
1105.228765,0.9935894359051439
1105.234565,0.9941240314292936
1105.240365,0.9977996243834493
1105.246165,0.9993370798287347
1105.251965,0.9980886290005194
1105.257765,0.9972639498266466
1105.263565,0.9966457381476999
1105.269365,0.9937916519301333
1105.275166,0.9911867662472773
1105.280966,0.9936180516929634
1105.286766,0.9973787415134064
1105.292566,0.9959029160438297
1105.298366,0.9925202138784771
1105.304166,0.9934153742842166
1105.309966,0.9939693577639265
1105.315766,0.9908986701311285
1105.321566,0.9922285550489827
1105.327367,0.9972982562965885
1105.333167,0.9937394792379521
1105.338967,0.9857337413947861
1105.344767,0.990565685049375
1105.350567,0.9998717482249622
1105.356367,0.9975195813347656
1105.362167,0.9920010631242558
1105.367967,0.9953169000688665
1105.373767,0.9941387445738358
1105.379568,0.9868087769608523
1105.385368,0.9871650792380268
1105.391168,0.9896360793993444
1105.396968,0.9850823866881705
1105.402768,0.9825156564967878
1105.408568,0.9855543541785841
1105.414368,0.9910848774848792
1105.420168,0.9979890247256812
1105.425969,0.9996795913418213
1105.431769,0.9959084931157753
1105.437569,0.9972210683987613
1105.443369,0.9995629355405101
1105.449169,0.9978793517585037
1105.454969,0.9999571509180482
1105.460769,1.0
1105.466569,1.0
1105.472369,1.0
1105.47817,1.0
1105.48397,0.9998711183059592
1105.48977,0.9977278851695118
1105.49557,0.9997578393256306
1105.50137,1.0
1105.50717,1.0
1105.51297,1.0
1105.51877,0.9961145679007024
1105.52457,0.9943599650543693
1105.530371,0.9981262576511284
1105.536171,0.9970394909753321
1105.541971,0.9980535967044619
1105.547771,1.0
1105.553571,1.0
1105.559371,1.0
1105.565171,1.0
1105.570971,1.0
1105.576772,0.9977239940383473
1105.582572,0.9995710420287891
1105.588372,1.0
1105.594172,0.9998381630970047
1105.599972,0.9919977895261489
1105.605772,0.9936635604418733
1105.611572,0.9998572501897239
1105.617372,0.9991371924326897
1105.623172,0.9889890689988796
1105.628973,0.9860383801851462
1105.634773,0.9889920359705371
1105.640573,0.9873970902918788
1105.646373,0.9875965646503497
1105.652173,0.994617637101287
1105.657973,0.9977546246351415
1105.663773,0.9952395669501617
1105.669573,0.9955043358876781
1105.675374,0.9972829977499953
1105.681174,0.9945336949151258
1105.686974,0.9878662153181407
1105.692774,0.9819852412672806
1105.698574,0.9822288038076216
1105.704374,0.9877466907374701
1105.710174,0.9928933723576162
1105.715974,0.9984769610028782
1105.721774,1.0
1105.727575,1.0
1105.733375,0.9995011344748053
1105.739175,0.9976802946844313
1105.744975,0.9931376541726475
1105.750775,0.9873882037580557
1105.756575,0.9895202987513547
1105.762375,0.9932122416111991
1105.768175,0.993856151101319
1105.773975,0.9978149906159846
1105.779776,0.9973249842480102
1105.785576,0.988481847719865
1105.791376,0.9875323729599
1105.797176,0.991461462157565
1105.802976,0.988008478295835
1105.808776,0.9900761694250088
1105.814576,0.9986738800751703
1105.820376,0.9945099258438589
1105.826177,0.9860965581658107
1105.831977,0.9911622842365051
1105.837777,0.9987685588467043
1105.843577,0.9999674545296153
1105.849377,1.0
1105.855177,0.9983782165144305
1105.860977,0.9949763608952387
1105.866777,0.9927219144780242
1105.872577,0.9870505747302251
1105.878378,0.9846825244167089
1105.884178,0.9907916588534673
1105.889978,0.9939927163182959
1105.895778,0.9946066963674531
1105.901578,0.9978289601236394
1105.907378,0.9940655786547741
1105.913178,0.9891522656586186
1105.918978,0.9962885046884975
1105.924778,1.0
