nu,[0]Perfluoropolymethylisopropyl-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
692.926588,1.0
692.986853,1.0
693.047118,1.0
693.107383,1.0
693.167648,1.0
693.227913,1.0
693.288178,1.0
693.348442,1.0
693.408707,1.0
693.468972,1.0
693.529237,1.0
693.589502,1.0
693.649767,1.0
693.710032,1.0
693.770297,1.0
693.830562,1.0
693.890827,1.0
693.951092,1.0
694.011357,1.0
694.071622,1.0
694.131887,1.0
694.192152,1.0
694.252417,1.0
694.312682,1.0
694.372947,1.0
694.433212,1.0
694.493477,1.0
694.553742,1.0
694.614007,1.0
694.674272,1.0
694.734537,1.0
694.794802,1.0
694.855067,1.0
694.915332,1.0
694.975597,1.0
695.035862,1.0
695.096127,1.0
695.156392,1.0
695.216657,1.0
695.276922,1.0
695.337187,1.0
695.397452,1.0
695.457717,1.0
695.517981,1.0
695.578246,1.0
695.638511,1.0
695.698776,1.0
695.759041,1.0
695.819306,1.0
695.879571,1.0
695.939836,1.0
696.000101,1.0
696.060366,1.0
696.120631,1.0
696.180896,1.0
696.241161,1.0
696.301426,1.0
696.361691,1.0
696.421956,1.0
696.482221,1.0
696.542486,1.0
696.602751,1.0
696.663016,1.0
696.723281,1.0
696.783546,1.0
696.843811,1.0
696.904076,1.0
696.964341,1.0
697.024606,1.0
697.084871,1.0
697.145136,1.0
697.205401,1.0
697.265666,1.0
697.325931,1.0
697.386196,1.0
697.446461,1.0
697.506726,1.0
697.566991,1.0
697.627256,1.0
697.68752,1.0
697.747785,1.0
697.80805,1.0
697.868315,1.0
697.92858,1.0
697.988845,1.0
698.04911,1.0
698.109375,1.0
698.16964,1.0
698.229905,1.0
698.29017,1.0
698.350435,1.0
698.4107,1.0
698.470965,1.0
698.53123,1.0
698.591495,1.0
698.65176,1.0
698.712025,1.0
698.77229,1.0
698.832555,1.0
698.89282,1.0
698.953085,1.0
699.01335,1.0
699.073615,1.0
699.13388,1.0
699.194145,1.0
699.25441,1.0
699.314675,1.0
699.37494,1.0
699.435205,1.0
699.49547,1.0
699.555735,1.0
699.616,1.0
699.676265,1.0
699.73653,1.0
699.796795,1.0
699.85706,1.0
699.917324,1.0
699.977589,1.0
700.037854,1.0
700.098119,1.0
700.158384,1.0
700.218649,1.0
700.278914,1.0
700.339179,1.0
700.399444,1.0
700.459709,1.0
700.519974,1.0
700.580239,1.0
700.640504,1.0
700.700769,1.0
700.761034,1.0
700.821299,1.0
700.881564,1.0
700.941829,1.0
701.002094,1.0
701.062359,1.0
701.122624,1.0
701.182889,1.0
701.243154,1.0
701.303419,1.0
701.363684,1.0
701.423949,1.0
701.484214,1.0
701.544479,1.0
701.604744,1.0
701.665009,1.0
701.725274,1.0
701.785539,1.0
701.845804,1.0
701.906069,1.0
701.966334,1.0
702.026599,1.0
702.086863,1.0
702.147128,1.0
702.207393,1.0
702.267658,1.0
702.327923,1.0
702.388188,1.0
702.448453,1.0
702.508718,1.0
702.568983,1.0
702.629248,1.0
702.689513,1.0
702.749778,1.0
702.810043,1.0
702.870308,1.0
702.930573,1.0
702.990838,1.0
703.051103,1.0
703.111368,1.0
703.171633,1.0
703.231898,1.0
703.292163,1.0
703.352428,1.0
703.412693,1.0
703.472958,1.0
703.533223,1.0
703.593488,1.0
703.653753,1.0
703.714018,1.0
703.774283,1.0
703.834548,1.0
703.894813,1.0
703.955078,1.0
704.015343,1.0
704.075608,1.0
704.135873,1.0
704.196138,1.0
704.256403,1.0
704.316667,1.0
704.376932,1.0
704.437197,1.0
704.497462,1.0
704.557727,1.0
704.617992,1.0
704.678257,1.0
704.738522,1.0
704.798787,1.0
704.859052,1.0
704.919317,1.0
704.979582,1.0
705.039847,1.0
705.100112,1.0
705.160377,1.0
705.220642,1.0
705.280907,1.0
705.341172,1.0
705.401437,1.0
705.461702,1.0
705.521967,1.0
705.582232,1.0
705.642497,1.0
705.702762,1.0
705.763027,1.0
705.823292,1.0
705.883557,1.0
705.943822,1.0
706.004087,1.0
706.064352,1.0
706.124617,1.0
706.184882,1.0
706.245147,1.0
706.305412,1.0
706.365677,1.0
706.425942,1.0
706.486206,1.0
706.546471,1.0
706.606736,1.0
706.667001,1.0
706.727266,1.0
706.787531,1.0
706.847796,1.0
706.908061,1.0
706.968326,1.0
707.028591,1.0
707.088856,1.0
707.149121,1.0
707.209386,1.0
707.269651,1.0
707.329916,1.0
707.390181,1.0
707.450446,1.0
707.510711,1.0
707.570976,1.0
707.631241,1.0
707.691506,1.0
707.751771,1.0
707.812036,1.0
707.872301,1.0
707.932566,1.0
707.992831,1.0
708.053096,1.0
708.113361,1.0
708.173626,1.0
708.233891,1.0
708.294156,1.0
708.354421,1.0
708.414686,1.0
708.474951,1.0
708.535216,1.0
708.595481,1.0
708.655746,1.0
708.71601,1.0
708.776275,1.0
708.83654,1.0
708.896805,1.0
708.95707,1.0
709.017335,1.0
709.0776,1.0
709.137865,1.0
709.19813,1.0
709.258395,1.0
709.31866,1.0
709.378925,1.0
709.43919,1.0
709.499455,1.0
709.55972,1.0
709.619985,1.0
709.68025,1.0
709.740515,1.0
709.80078,1.0
709.861045,1.0
709.92131,1.0
709.981575,1.0
710.04184,1.0
710.102105,1.0
710.16237,1.0
710.222635,1.0
710.2829,1.0
710.343165,1.0
710.40343,1.0
710.463695,1.0
710.52396,1.0
710.584225,1.0
710.64449,1.0
710.704755,1.0
710.76502,1.0
710.825285,1.0
710.885549,1.0
710.945814,1.0
711.006079,1.0
711.066344,1.0
711.126609,1.0
711.186874,1.0
711.247139,1.0
711.307404,1.0
711.367669,1.0
711.427934,1.0
711.488199,1.0
711.548464,1.0
711.608729,1.0
711.668994,1.0
711.729259,1.0
711.789524,1.0
711.849789,1.0
711.910054,1.0
711.970319,1.0
712.030584,1.0
712.090849,1.0
712.151114,1.0
712.211379,1.0
712.271644,1.0
712.331909,1.0
712.392174,1.0
712.452439,1.0
712.512704,1.0
712.572969,1.0
712.633234,1.0
712.693499,1.0
712.753764,1.0
712.814029,1.0
712.874294,1.0
712.934559,1.0
712.994824,1.0
713.055088,1.0
713.115353,1.0
713.175618,1.0
713.235883,1.0
713.296148,1.0
713.356413,1.0
713.416678,1.0
713.476943,1.0
713.537208,1.0
713.597473,1.0
713.657738,1.0
713.718003,1.0
713.778268,1.0
713.838533,1.0
713.898798,1.0
713.959063,1.0
714.019328,1.0
714.079593,1.0
714.139858,1.0
714.200123,1.0
714.260388,1.0
714.320653,1.0
714.380918,1.0
714.441183,1.0
714.501448,1.0
714.561713,1.0
714.621978,1.0
714.682243,1.0
714.742508,1.0
714.802773,1.0
714.863038,1.0
714.923303,1.0
714.983568,1.0
715.043833,1.0
715.104098,1.0
715.164363,1.0
715.224628,1.0
715.284892,1.0
715.345157,1.0
715.405422,1.0
715.465687,1.0
715.525952,1.0
715.586217,1.0
715.646482,1.0
715.706747,1.0
715.767012,1.0
715.827277,1.0
715.887542,1.0
715.947807,1.0
716.008072,1.0
716.068337,1.0
716.128602,1.0
716.188867,1.0
716.249132,1.0
716.309397,1.0
716.369662,1.0
716.429927,1.0
716.490192,1.0
716.550457,1.0
716.610722,1.0
716.670987,1.0
716.731252,1.0
716.791517,1.0
716.851782,1.0
716.912047,1.0
716.972312,1.0
717.032577,1.0
717.092842,1.0
717.153107,1.0
717.213372,1.0
717.273637,1.0
717.333902,1.0
717.394167,1.0
717.454431,1.0
717.514696,1.0
717.574961,1.0
717.635226,1.0
717.695491,1.0
717.755756,1.0
717.816021,1.0
717.876286,1.0
717.936551,1.0
717.996816,1.0
718.057081,1.0
718.117346,1.0
718.177611,1.0
718.237876,1.0
718.298141,1.0
718.358406,1.0
718.418671,1.0
718.478936,1.0
718.539201,1.0
718.599466,1.0
718.659731,1.0
718.719996,1.0
718.780261,1.0
718.840526,1.0
718.900791,1.0
718.961056,1.0
719.021321,1.0
719.081586,1.0
719.141851,1.0
719.202116,1.0
719.262381,1.0
719.322646,1.0
719.382911,1.0
719.443176,1.0
719.503441,1.0
719.563706,1.0
719.623971,1.0
719.684235,1.0
719.7445,1.0
719.804765,1.0
719.86503,1.0
719.925295,1.0
719.98556,1.0
720.045825,1.0
720.10609,1.0
720.166355,1.0
720.22662,1.0
720.286885,1.0
720.34715,1.0
720.407415,1.0
720.46768,1.0
720.527945,1.0
720.58821,1.0
720.648475,1.0
720.70874,1.0
720.769005,1.0
720.82927,1.0
720.889535,1.0
720.9498,1.0
721.010065,1.0
721.07033,1.0
721.130595,1.0
721.19086,1.0
721.251125,1.0
721.31139,1.0
721.371655,1.0
721.43192,1.0
721.492185,1.0
721.55245,1.0
721.612715,1.0
721.67298,1.0
721.733245,1.0
721.79351,1.0
721.853774,1.0
721.914039,1.0
721.974304,1.0
722.034569,1.0
722.094834,1.0
722.155099,1.0
722.215364,1.0
722.275629,1.0
722.335894,1.0
722.396159,1.0
722.456424,1.0
722.516689,1.0
722.576954,1.0
722.637219,1.0
722.697484,1.0
722.757749,1.0
722.818014,1.0
722.878279,1.0
722.938544,1.0
722.998809,1.0
723.059074,1.0
723.119339,1.0
723.179604,1.0
723.239869,1.0
723.300134,1.0
723.360399,1.0
723.420664,1.0
723.480929,1.0
723.541194,1.0
723.601459,1.0
723.661724,1.0
723.721989,1.0
723.782254,1.0
723.842519,1.0
723.902784,1.0
723.963049,1.0
724.023313,1.0
724.083578,1.0
724.143843,1.0
724.204108,1.0
724.264373,1.0
724.324638,1.0
724.384903,1.0
724.445168,1.0
724.505433,1.0
724.565698,1.0
724.625963,1.0
724.686228,1.0
724.746493,1.0
724.806758,1.0
724.867023,1.0
724.927288,1.0
724.987553,1.0
725.047818,1.0
725.108083,1.0
725.168348,1.0
725.228613,1.0
725.288878,1.0
725.349143,1.0
725.409408,1.0
725.469673,1.0
725.529938,1.0
725.590203,1.0
725.650468,1.0
725.710733,1.0
725.770998,1.0
725.831263,1.0
725.891528,1.0
725.951793,1.0
726.012058,1.0
726.072323,1.0
726.132588,1.0
726.192853,1.0
726.253117,1.0
726.313382,1.0
726.373647,1.0
726.433912,1.0
726.494177,1.0
726.554442,1.0
726.614707,1.0
726.674972,1.0
726.735237,1.0
726.795502,1.0
726.855767,1.0
726.916032,1.0
726.976297,1.0
727.036562,1.0
727.096827,1.0
727.157092,1.0
727.217357,1.0
727.277622,1.0
727.337887,1.0
727.398152,1.0
727.458417,1.0
727.518682,1.0
727.578947,1.0
727.639212,1.0
727.699477,1.0
727.759742,1.0
727.820007,1.0
727.880272,1.0
727.940537,1.0
728.000802,1.0
728.061067,1.0
728.121332,1.0
728.181597,1.0
728.241862,1.0
728.302127,1.0
728.362392,1.0
728.422656,1.0
728.482921,1.0
728.543186,1.0
728.603451,1.0
728.663716,1.0
728.723981,1.0
728.784246,1.0
728.844511,1.0
728.904776,1.0
728.965041,1.0
729.025306,1.0
729.085571,1.0
729.145836,1.0
729.206101,1.0
729.266366,1.0
729.326631,1.0
729.386896,1.0
729.447161,1.0
729.507426,1.0
729.567691,1.0
729.627956,1.0
729.688221,1.0
729.748486,1.0
729.808751,1.0
729.869016,1.0
729.929281,1.0
729.989546,1.0
730.049811,1.0
730.110076,1.0
730.170341,1.0
730.230606,1.0
730.290871,1.0
730.351136,1.0
730.411401,1.0
730.471666,1.0
730.531931,1.0
730.592196,1.0
730.65246,1.0
730.712725,1.0
730.77299,1.0
730.833255,1.0
730.89352,1.0
730.953785,1.0
731.01405,1.0
731.074315,1.0
731.13458,1.0
731.194845,1.0
731.25511,1.0
731.315375,1.0
731.37564,1.0
731.435905,1.0
731.49617,1.0
731.556435,1.0
731.6167,1.0
731.676965,1.0
731.73723,1.0
731.797495,1.0
731.85776,1.0
731.918025,1.0
731.97829,1.0
732.038555,1.0
732.09882,1.0
732.159085,1.0
732.21935,1.0
732.279615,1.0
732.33988,1.0
732.400145,1.0
732.46041,1.0
732.520675,1.0
732.58094,1.0
732.641205,1.0
732.70147,1.0
732.761735,1.0
732.821999,1.0
732.882264,1.0
732.942529,1.0
733.002794,1.0
733.063059,1.0
733.123324,1.0
733.183589,1.0
733.243854,1.0
733.304119,1.0
733.364384,1.0
733.424649,1.0
733.484914,1.0
733.545179,1.0
733.605444,1.0
733.665709,1.0
733.725974,1.0
733.786239,1.0
733.846504,1.0
733.906769,1.0
733.967034,1.0
734.027299,1.0
734.087564,1.0
734.147829,1.0
734.208094,1.0
734.268359,1.0
734.328624,1.0
734.388889,1.0
734.449154,1.0
734.509419,1.0
734.569684,1.0
734.629949,1.0
734.690214,1.0
734.750479,1.0
734.810744,1.0
734.871009,1.0
734.931274,1.0
734.991539,1.0
735.051803,0.789338520569897
735.112068,0.7999788413311785
735.172333,0.7858337680113736
735.232598,0.7650607779582601
735.292863,0.7515256038826715
735.353128,0.7650607779582601
735.413393,0.7858337680113736
735.473658,0.7964268445416443
735.533923,0.792858904030268
735.594188,0.7823132837945103
735.654453,0.7858337680113736
735.714718,0.7999788413311785
735.774983,0.8107707017883574
735.835248,0.7999788413311785
735.895513,0.8035547152348349
735.955778,0.8253646419945259
736.016043,0.8327764834602869
736.076308,0.7999788413311785
736.136573,0.7582516169042198
736.196838,0.7582516169042198
736.257103,0.792858904030268
736.317368,0.8143866709756568
736.377633,0.8035547152348349
736.437898,0.7823132837945103
736.498163,0.7684728847270498
736.558428,0.7616638213305269
736.618693,0.7753738335956236
736.678958,0.8180187670816209
736.739223,0.8327764834602869
736.799488,0.789338520569897
736.859753,0.7316595272013131
736.920018,0.7284108759153282
736.980283,0.7582516169042198
737.040548,0.7616638213305269
737.100813,0.7316595272013131
737.161078,0.7284108759153282
737.221342,0.7582516169042198
737.281607,0.7753738335956236
737.341872,0.7582516169042198
737.402137,0.7448369080032035
737.462402,0.7582516169042198
737.522667,0.7753738335956236
737.582932,0.792858904030268
737.643197,0.8216999293707753
737.703462,0.8440107900909081
737.763727,0.8107707017883574
737.823992,0.7582516169042198
737.884257,0.7616638213305269
737.944522,0.8107707017883574
738.004787,0.8253646419945259
738.065052,0.7684728847270498
738.125317,0.734930016462413
738.185582,0.7753738335956236
738.245847,0.8364989615321182
738.306112,0.8253646419945259
738.366377,0.7616638213305269
738.426642,0.7284108759153282
738.486907,0.748158818011745
738.547172,0.7788397240840756
738.607437,0.7753738335956236
738.667702,0.748158818011745
738.727967,0.7316595272013131
738.788232,0.734930016462413
738.848497,0.7548848937238651
738.908762,0.7788397240840756
738.969027,0.792858904030268
739.029292,0.789338520569897
739.089557,0.7753738335956236
739.149822,0.7616638213305269
739.210087,0.7650607779582601
739.270352,0.7753738335956236
739.330617,0.7823132837945103
739.390881,0.7823132837945103
739.451146,0.7788397240840756
739.511411,0.7823132837945103
739.571676,0.7684728847270498
739.631941,0.7284108759153282
739.692206,0.7060776935658393
739.752471,0.7448369080032035
739.812736,0.807162716246854
739.873001,0.8180187670816209
739.933266,0.7684728847270498
739.993531,0.7448369080032035
740.053796,0.7684728847270498
740.114061,0.7823132837945103
740.174326,0.7515256038826715
740.234591,0.734930016462413
740.294856,0.7616638213305269
740.355121,0.789338520569897
740.415386,0.7684728847270498
740.475651,0.7415297476518727
740.535916,0.7548848937238651
740.596181,0.789338520569897
740.656446,0.7999788413311785
740.716711,0.792858904030268
740.776976,0.7999788413311785
740.837241,0.789338520569897
740.897506,0.7415297476518727
740.957771,0.7092338330384466
741.018036,0.734930016462413
741.078301,0.7858337680113736
741.138566,0.7964268445416443
741.198831,0.7650607779582601
741.259096,0.748158818011745
741.319361,0.7448369080032035
741.379626,0.734930016462413
741.439891,0.7219279047442552
741.500156,0.7316595272013131
741.560421,0.7382372714676018
741.620685,0.7155026330345641
741.68095,0.6872274255393191
741.741215,0.684176057824226
741.80148,0.712325720191203
741.861745,0.7448369080032035
741.92201,0.7753738335956236
741.982275,0.789338520569897
742.04254,0.7858337680113736
742.102805,0.7650607779582601
742.16307,0.7548848937238651
742.223335,0.7616638213305269
742.2836,0.748158818011745
742.343865,0.7219279047442552
742.40413,0.72514764252369
742.464395,0.7582516169042198
742.52466,0.7650607779582601
742.584925,0.7284108759153282
742.64519,0.7092338330384466
742.705455,0.748158818011745
742.76572,0.7964268445416443
742.825985,0.7753738335956236
742.88625,0.7284108759153282
742.946515,0.72514764252369
743.00678,0.7582516169042198
743.067045,0.7684728847270498
743.12731,0.7448369080032035
743.187575,0.7284108759153282
743.24784,0.7382372714676018
743.308105,0.748158818011745
743.36837,0.7548848937238651
743.428635,0.7515256038826715
743.4889,0.7316595272013131
743.549165,0.6967141967629655
743.60943,0.675096253836148
743.669695,0.6967141967629655
743.72996,0.7415297476518727
743.790224,0.7650607779582601
743.850489,0.7515256038826715
743.910754,0.734930016462413
743.971019,0.72514764252369
744.031284,0.7284108759153282
744.091549,0.734930016462413
744.151814,0.7448369080032035
744.212079,0.7382372714676018
744.272344,0.7155026330345641
744.332609,0.7060776935658393
744.392874,0.7187224629657455
744.453139,0.7219279047442552
744.513404,0.7060776935658393
744.573669,0.6967141967629655
744.633934,0.7092338330384466
744.694199,0.72514764252369
744.754464,0.7219279047442552
744.814729,0.7187224629657455
744.874994,0.7284108759153282
744.935259,0.734930016462413
744.995524,0.712325720191203
745.055789,0.6872274255393191
745.116054,0.6936137705352586
745.176319,0.7155026330345641
745.236584,0.7187224629657455
745.296849,0.7092338330384466
745.357114,0.712325720191203
745.417379,0.7316595272013131
745.477644,0.7415297476518727
745.537909,0.7316595272013131
745.598174,0.7092338330384466
745.658439,0.684176057824226
745.718704,0.6691078641078951
745.778969,0.6691078641078951
745.839234,0.684176057824226
745.899499,0.7029426285227011
745.959764,0.6967141967629655
746.020028,0.6781071263885827
746.080293,0.6691078641078951
746.140558,0.675096253836148
746.200823,0.6936137705352586
746.261088,0.7187224629657455
746.321353,0.7316595272013131
746.381618,0.712325720191203
746.441883,0.6691078641078951
746.502148,0.6314730590111831
746.562413,0.6175717641411949
746.622678,0.6371246243014712
746.682943,0.6631792256921872
746.743208,0.6781071263885827
746.803473,0.6720987498993409
746.863738,0.6514725609726668
746.924003,0.6399661465775749
746.984268,0.6399661465775749
747.044533,0.6456937234066178
747.104798,0.6428267700397684
747.165063,0.6342957187065604
747.225328,0.6286692470071646
747.285593,0.6286692470071646
747.345858,0.6371246243014712
747.406123,0.6456937234066178
747.466388,0.654378073840426
747.526653,0.6631792256921872
747.586918,0.6781071263885827
747.647183,0.6872274255393191
747.707448,0.6781071263885827
747.767713,0.654378073840426
747.827978,0.6371246243014712
747.888243,0.6428267700397684
747.948508,0.6428267700397684
748.008773,0.6120936410027131
748.069038,0.5800447634834683
748.129303,0.5904738079759567
748.189567,0.6371246243014712
748.249832,0.6631792256921872
748.310097,0.6314730590111831
748.370362,0.5904738079759567
748.430627,0.5826375407239784
748.490892,0.5959550703960048
748.551157,0.5959550703960048
748.611422,0.5800447634834683
748.671687,0.5723469016589993
748.731952,0.5774692989446175
748.792217,0.5698056164997446
748.852482,0.5523187244334167
748.912747,0.5474194233969728
748.973012,0.5672756149348309
749.033277,0.5852360551867911
749.093542,0.5698056164997446
749.153807,0.5329913946865513
749.214072,0.5095995794396174
749.274337,0.5212528699421826
749.334602,0.5377561899867694
749.394867,0.5259179852391697
749.455132,0.4895787262572555
749.515397,0.46617694808971566
749.575662,0.4745539351774105
749.635927,0.4895787262572555
749.696192,0.48524080796380964
749.756457,0.46617694808971566
749.816722,0.45999024327301125
749.876987,0.464107069566161
749.937252,0.45999024327301125
749.997517,0.4458734997682854
750.057782,0.43396994431943864
750.118047,0.4244122535565289
750.178312,0.4113873709392594
750.238577,0.39699166241064593
750.298842,0.38652450911104114
750.359107,0.38309587299148656
750.419371,0.38139488386446757
750.479636,0.38139488386446757
750.539901,0.3848082964507735
750.600166,0.38139488386446757
750.660431,0.3712127242376979
750.720696,0.35980250330486874
750.780961,0.35032289242516507
750.841226,0.34263141549362935
750.901491,0.336586535335394
750.961756,0.336586535335394
751.022021,0.336586535335394
751.082286,0.32611669550390565
751.142551,0.30504377136486355
751.202816,0.2904859699703038
751.263081,0.28661942170237426
751.323346,0.28280433958790396
751.383611,0.2728317429485581
751.443876,0.2680183046153847
751.504141,0.27160675838771225
751.564406,0.2632634597816724
751.624671,0.23546335093329712
751.684936,0.2096533136210353
751.745201,0.20871199326901024
751.805466,0.23650167230927283
751.865731,0.27041431395237375
751.925996,0.2764846430689413
751.986261,0.2540561432426901
752.046526,0.23130918504632592
752.106791,0.22319710923833572
752.167056,0.22420375949426233
752.227321,0.21925935071416036
752.287586,0.20686269809929433
752.347851,0.19785912330150807
752.408116,0.19962792900871232
752.468381,0.20410922739942952
752.528646,0.20141254734854944
752.58891,0.1961059901189119
752.649175,0.19522549576151466
752.70944,0.19697075756866686
752.769705,0.18922849989764384
752.82997,0.17694788938672565
752.890235,0.1707593540319159
752.9505,0.17538004044805675
753.010765,0.18099244299441455
753.07103,0.17933494868353939
753.131295,0.173045623430625
753.19156,0.1669935650404001
753.251825,0.16404737843223
753.31209,0.16259383462869662
753.372355,0.16259383462869662
753.43262,0.16331082372032243
753.492885,0.16404737843223
753.55315,0.16259383462869662
753.613415,0.1597252703337898
753.67368,0.1569073147297525
753.733945,0.1554548411734905
753.79421,0.1554548411734905
753.854475,0.15620281811967893
753.91474,0.1569073147297525
753.975005,0.15620281811967893
754.03527,0.15620281811967893
754.095535,0.15620281811967893
754.1558,0.1520265655578569
754.216065,0.14477130334356594
754.27633,0.14157863384964942
754.336595,0.14606551865858722
754.39686,0.15001799881265335
754.457125,0.14477130334356594
754.51739,0.13541650877177844
754.577655,0.13179600084190335
754.63792,0.1323904192841061
754.698185,0.13121737235439182
754.758449,0.12947078781589932
754.818714,0.12947078781589932
754.878979,0.1277474513999333
754.939244,0.11791396861006025
754.999509,0.10976648865468726
755.059774,0.11374456528576828
755.120039,0.1277474513999333
755.180304,0.13416297321538262
755.240569,0.12605965899519883
755.300834,0.12003162851145673
755.361099,0.12661554354395818
755.421364,0.13662709481688182
755.481629,0.13541650877177844
755.541894,0.12888947819832694
755.602159,0.13062822076406824
755.662424,0.13845637291227667
755.722689,0.13908083056633164
755.782954,0.13179600084190335
755.843219,0.13004171439967901
755.903484,0.1372295785262299
755.963749,0.14221717333828726
756.024014,0.13908083056633164
756.084279,0.13480850352013019
756.144544,0.1335739529281526
756.204809,0.1323904192841061
756.265074,0.13121737235439182
756.325339,0.13845637291227667
756.385604,0.15340098023664558
756.445869,0.1597252703337898
756.506134,0.15001799881265335
756.566399,0.13969413450001422
756.626664,0.13969413450001422
756.686929,0.14412129609172342
756.747194,0.14412129609172342
756.807459,0.14348855543917668
756.867724,0.1493444344743969
756.927989,0.15477234247057114
756.988253,0.15001799881265335
757.048518,0.14094296133318504
757.108783,0.13908083056633164
757.169048,0.14540970052212338
757.229313,0.15067953231385794
757.289578,0.1554548411734905
757.349843,0.16186380616882481
757.410108,0.16404737843223
757.470373,0.15477234247057114
757.530638,0.14606551865858722
757.590903,0.15067953231385794
757.651168,0.1647707772075546
757.711433,0.16999266328673912
757.771698,0.16186380616882481
757.831963,0.15759922800748807
757.892228,0.1662604074836743
757.952493,0.17694788938672565
758.012758,0.1777281754705505
758.073023,0.17538004044805675
758.133288,0.18261046525584707
758.193553,0.19522549576151466
758.253818,0.20321311968157132
