nu,[0]Methanethiol-PNNL(x-sec)-X=0.01-T=278.14K-P=1.0atm-L=15cm
710.88484,0.979115172860273
711.125894,0.9816072497174351
711.366948,0.9888001901252075
711.608002,0.9911215483037521
711.849056,0.9923012880677002
712.09011,0.9929861129295117
712.331164,0.995522553783718
712.572218,0.9953855793043777
712.813272,0.995245140307342
713.054326,0.994979843318596
713.29538,0.9955282282784469
713.536434,0.9945659183288575
713.777488,0.9936594864296272
714.018542,0.9948803503089976
714.259596,0.9944412075822263
714.50065,0.9917236392264407
714.741704,0.9934198446634591
714.982758,0.9940949040218914
715.223812,0.9916055319744352
715.464866,0.9916878386492689
715.70592,0.994192628354029
715.946974,0.9915970042035298
716.188028,0.9882110407958326
716.429082,0.9927905139323984
716.670136,0.9913679717498256
716.91119,0.9860748642801647
717.152244,0.9915600183250639
717.393298,0.9903547170273514
717.634352,0.9856312304163443
717.875406,0.9886874733285127
718.11646,0.989742965867685
718.357514,0.9861734766971314
718.598568,0.9856509432380801
718.839622,0.989389690692241
719.080676,0.9862967560865198
719.32173,0.9827111965680224
719.562784,0.9884462630138756
719.803838,0.9861833384812072
720.044892,0.9804055170480703
720.285946,0.9874494237244881
720.527,0.9865473072812204
720.768054,0.9797214327703577
721.009108,0.9859506266743989
721.250162,0.986437806607512
721.491216,0.9798546839460891
721.73227,0.9842523121617629
721.973324,0.9861823522983618
722.214378,0.9799703136208113
722.455432,0.9832184063943328
722.696486,0.9859733037995984
722.93754,0.980371203455465
723.178594,0.9829480585071125
723.419648,0.9864585220189619
723.660702,0.9808046233061231
723.901756,0.9827053003185319
724.14281,0.9863302907463127
724.383864,0.9804937575153662
724.624918,0.9830306296119651
724.865972,0.9861882694102269
725.107026,0.9808301245578439
725.34808,0.9830837146992485
725.589134,0.9862474424815659
725.830188,0.9811410969938558
726.071242,0.984098780776825
726.312296,0.9859959814463777
726.55335,0.9814865194507834
726.794404,0.985037073940584
727.035458,0.9864003226830601
727.276512,0.9817152324538456
727.517566,0.9859614721909425
727.75862,0.986216869284736
727.999674,0.9826453571234984
728.240728,0.9871019026946265
728.481782,0.9869735877879259
728.722836,0.983358033321318
728.96389,0.9879630309511304
729.204944,0.9872174003737243
729.445998,0.9847041876705409
729.687052,0.9884521937092458
729.928106,0.9872638006819405
730.16916,0.9871532333281515
730.410214,0.989126548034042
730.651268,0.9870091194766528
730.892322,0.9883790509532266
731.133376,0.9897795870349094
731.37443,0.9875698999030799
731.615484,0.9902925247039815
731.856538,0.9901623097988006
732.097592,0.9891037983850592
732.338646,0.9915733053183321
732.5797,0.9905573643325677
732.820754,0.9909972694540415
733.061808,0.9925063186927493
733.302862,0.9897399966432412
733.543916,0.9925117774925138
733.78497,0.992838268304602
734.026024,0.9915198609575139
734.267078,0.9933993804254415
734.508132,0.9925703374148866
734.749186,0.9937382867512925
734.99024,0.9942277239732439
735.231294,0.9929313016088843
735.472348,0.9948271256340288
735.713402,0.9939558398725827
735.954456,0.9948741820699473
736.19551,0.9953452670047453
736.436564,0.9941720487796214
736.677618,0.9958321098636885
736.918672,0.9951958768921764
737.159726,0.9961457467746245
737.40078,0.9961216403392416
737.641834,0.9954897020814992
737.882888,0.996890943158264
738.123942,0.9960113757769121
738.364996,0.9967887670732041
738.60605,0.9970713967495329
738.847104,0.9970828631365272
739.088158,0.9973572981009814
739.329212,0.9967053393448991
739.570266,0.9977921409143294
739.81132,0.9974069677311904
740.052374,0.9980492052782975
740.293428,0.9980477082056125
740.534482,0.9977769745890519
740.775536,0.9977405563941155
741.01659,0.9978020191054215
741.257644,0.9981377361690927
741.498698,0.9979808412492307
741.739752,0.9988049146839186
741.980806,0.9985030215916496
742.22186,0.9986513103005201
742.462914,0.9983717270771139
742.703968,0.999234962790306
742.945022,0.9990219186337002
743.186076,0.9991250529895489
743.42713,0.9989224809410154
743.668184,0.999254897726664
743.909238,0.9989619391583072
744.150292,0.9988969088528274
744.391346,0.9994212475418506
744.6324,0.9989625385356505
744.873454,0.9991935253756098
745.114508,0.9993153344904677
745.355562,0.9994653429800303
745.596616,0.9993920548735709
745.83767,0.999306520568087
746.078724,0.9995451534740588
746.319778,0.9996228311460621
746.560832,0.9993931342175729
746.801886,0.9996554593677605
747.04294,0.9995949820419262
747.283994,0.9996777519330655
747.525048,0.9997773847824456
747.766102,0.9997213288360239
748.007156,0.9997416133875722
748.24821,0.9996288089084658
748.489264,0.9995336587708885
748.730318,0.9996490416003123
748.971372,0.9994826638645091
749.212426,0.9994473627602426
749.45348,0.9997943111568512
749.694534,0.9998288446487487
749.935588,0.9995747004654979
750.176642,0.9996965560484316
750.417696,0.9998893961170605
750.65875,0.9996922373686378
750.899804,0.9998202661540634
751.140858,0.999768506798687
751.381912,0.9995867354173418
751.622966,0.9996819605852604
751.86402,0.9996632966972842
752.105074,0.9998008298370109
752.346128,0.999665126082791
752.587182,0.9997132911088519
752.828236,0.999748781560638
