nu,[0]o-Toluidine-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1313.98028,0.8236167224029186
1314.115282,0.8278361753751808
1314.250285,0.831619728279375
1314.385288,0.8351616333415159
1314.52029,0.838617983337074
1314.655293,0.8417939581248046
1314.790296,0.845100266571372
1314.925299,0.8481141851122698
1315.060301,0.8507389110574235
1315.195304,0.8531328493055023
1315.330307,0.8559528381306325
1315.465309,0.8575892703467395
1315.600312,0.8587563852126285
1315.735315,0.8606563354957156
1315.870317,0.8614915771678676
1316.00532,0.861431274868071
1316.140323,0.8621551811370274
1316.275326,0.8623362527369187
1316.410328,0.8630091374049589
1316.545331,0.8628883245828171
1316.680334,0.8629228408061201
1316.815336,0.8632594463478488
1316.950339,0.8627243913752941
1317.085342,0.8639762491203176
1317.220344,0.8635961831913408
1317.355347,0.8636739103454975
1317.49035,0.8640799324910898
1317.625353,0.8641577031846428
1317.760355,0.8646763533860544
1317.895358,0.8651261020143242
1318.030361,0.8651607077505149
1318.165363,0.8655241515656287
1318.300366,0.8653077975731132
1318.435369,0.8659916608236132
1318.570371,0.8654462578972554
1318.705374,0.8658271380382163
1318.840377,0.8665200768872298
1318.97538,0.8661908618128383
1319.110382,0.866355453712318
1319.245385,0.8665374074620728
1319.380388,0.8673176421817466
1319.51539,0.8672222424881859
1319.650393,0.8678121541603152
1319.785396,0.8682027575088492
1319.920398,0.8687672727488074
1320.055401,0.8684111511768913
1320.190404,0.8697408371886024
1320.325407,0.8698191173865054
1320.460409,0.8706632512691163
1320.595412,0.8710638484949982
1320.730415,0.8719702261321094
1320.865417,0.8723975962400397
1321.00042,0.8731219868254257
1321.135423,0.8744326525592144
1321.270425,0.8747824955841785
1321.405428,0.8754125657790502
1321.540431,0.8767091356014046
1321.675434,0.8774458806649158
1321.810436,0.8790618673371541
1321.945439,0.8798973729134361
1322.080442,0.8809010278932
1322.215444,0.8822674832157338
1322.350447,0.883477018009892
1322.48545,0.8846351313020715
1322.620452,0.8859807991501293
1322.755455,0.8875237477166175
1322.890458,0.8886782788713031
1323.025461,0.8898788047203976
1323.160463,0.8916603432745465
1323.295466,0.892847040509834
1323.430469,0.8947508315237741
1323.565471,0.8954758732995859
1323.700474,0.8972237548832042
1323.835477,0.8991458696479094
1323.970479,0.9006577042944375
1324.105482,0.9023254632487562
1324.240485,0.9041319200298826
1324.375488,0.9057716922539505
1324.51049,0.9076703653945276
1324.645493,0.9090883452802742
1324.780496,0.9110322333191366
1324.915498,0.912565878969999
1325.050501,0.9141660957705491
1325.185504,0.9158918398923405
1325.320506,0.9179319680370028
1325.455509,0.9194441282228147
1325.590512,0.9215216572297785
1325.725515,0.9232391290255697
1325.860517,0.9248182937089433
1325.99552,0.9267170425306506
1326.130523,0.9277388476227181
1326.265525,0.9295431965609869
1326.400528,0.9313156640897294
1326.535531,0.9332996139969397
1326.670533,0.9349679765117861
1326.805536,0.9360288315882944
1326.940539,0.9377180139119121
1327.075542,0.9388683612157771
1327.210544,0.9408081867245981
1327.345547,0.9419613829418091
1327.48055,0.9434838796604427
1327.615552,0.9449370192553423
1327.750555,0.945994049612739
1327.885558,0.9480092683826125
1328.02056,0.9488723494591706
1328.155563,0.9502539636081845
1328.290566,0.9513654600347264
1328.425569,0.9528431256005746
1328.560571,0.9539137694846466
1328.695574,0.9552989030355382
1328.830577,0.9564602966064475
1328.965579,0.9577725029850277
1329.100582,0.9589043005059402
1329.235585,0.9598300897774088
1329.370587,0.9601036803377984
1329.50559,0.9613035990277726
1329.640593,0.9623269703941588
1329.775596,0.9635653189655525
1329.910598,0.9639228680201373
1330.045601,0.9645978502439679
1330.180604,0.9660265120112583
1330.315606,0.9667281019052941
1330.450609,0.9674253641996196
1330.585612,0.9682441523562877
1330.720614,0.9686150608910905
1330.855617,0.9696927599284143
1330.99062,0.9703387904107981
1331.125623,0.9711872372308684
1331.260625,0.9720062932554633
1331.395628,0.9724719957967871
1331.530631,0.9726246858859855
1331.665633,0.9734537152347132
1331.800636,0.9741236818328775
1331.935639,0.9743370382808773
1332.070641,0.9748194545029909
1332.205644,0.9754386614339943
1332.340647,0.976227134372603
1332.47565,0.9767085330048613
1332.610652,0.9771481507512878
1332.745655,0.976898032841154
1332.880658,0.978302844429732
1333.01566,0.9779076899071706
1333.150663,0.9789898541387162
1333.285666,0.9791651090074498
1333.420668,0.9790574067691907
1333.555671,0.979774339156187
1333.690674,0.9799967731764815
1333.825677,0.9806957600349595
1333.960679,0.981069476307962
1334.095682,0.9810979277353187
1334.230685,0.9817623559159574
1334.365687,0.981642588214514
1334.50069,0.9815238166471648
1334.635693,0.9823329255791816
1334.770695,0.982667958226624
1334.905698,0.9822543420885168
1335.040701,0.9824812690505943
1335.175704,0.9835075151027104
1335.310706,0.9833481997901525
1335.445709,0.9836983340694816
1335.580712,0.9840318643349171
1335.715714,0.9840111998827435
1335.850717,0.9838773834592826
1335.98572,0.9841735751263133
1336.120722,0.9843596015109518
1336.255725,0.9847041876705409
1336.390728,0.9845230187680597
1336.525731,0.9849602440452215
1336.660733,0.9851306569077289
1336.795736,0.985800773568269
1336.930739,0.9854607309621103
1337.065741,0.9860157015632071
1337.200744,0.9854607309621103
1337.335747,0.9857820435315071
1337.470749,0.9861290998891656
1337.605752,0.9856805132099247
1337.740755,0.9856006763217923
1337.875758,0.9863549493118122
1338.01076,0.98595950026997
1338.145763,0.986117266410968
1338.280766,0.9861340305469917
1338.415768,0.9862632225668859
1338.550771,0.9866805001580203
1338.685774,0.9869538485135635
1338.820776,0.9869864185279668
1338.955779,0.9869735877879259
1339.090782,0.9868186450979626
1339.225785,0.9868758822392394
1339.360787,0.9872786097500185
1339.49579,0.9872924317473087
1339.630793,0.9874030146921938
1339.765795,0.9873585825562632
1339.900798,0.9877703969425212
1340.035801,0.9875876763212654
1340.170803,0.9881487854613261
1340.305806,0.9876844646560958
1340.440809,0.9875659496313808
1340.575812,0.9873832668293793
1340.710814,0.9872736733693107
1340.845817,0.9879877303356452
1340.98082,0.9876340940328602
1341.115822,0.9877427397586092
1341.250825,0.987617304395974
1341.385828,0.988028238663004
1341.52083,0.9879541393238642
1341.655833,0.9877180464987823
1341.790836,0.9884334132959798
1341.925839,0.988226852298977
1342.060841,0.9882021469364879
1342.195844,0.9881537262176052
1342.330847,0.9885500553204928
1342.465849,0.9883760858205215
1342.600852,0.9885233648293223
1342.735855,0.9881438447297506
1342.870857,0.9885836665937621
1343.00586,0.9887309765344027
1343.140863,0.9884482399083785
1343.275866,0.9885895981135562
1343.410868,0.9879719226584216
1343.545871,0.9884304480001879
1343.680874,0.9881280345547166
1343.815876,0.9881596551577494
1343.950879,0.9883286449069931
1344.085882,0.9883355632317216
1344.220884,0.9883039369997205
1344.355887,0.9883830044773375
1344.49089,0.9882308052142921
1344.625893,0.9883474233296408
1344.760895,0.9883503883763584
1344.895898,0.98845713598257
1345.030901,0.988266382163661
1345.165903,0.9879719226584216
1345.300906,0.9883059136095712
1345.435909,0.987993658279811
1345.570911,0.9881655841334672
1345.705914,0.9883187616699604
1345.840917,0.9882584760642281
1345.97592,0.9880440472412909
1346.110922,0.9879887183238696
1346.245925,0.9879729106308383
1346.380928,0.98786720318485
1346.51593,0.9882525465311603
1346.650933,0.9878178110595042
1346.785936,0.9880025502627494
1346.920938,0.9884373670375405
1347.055941,0.9880104543147676
1347.190944,0.9879245011442594
1347.325947,0.9878079329307843
1347.460949,0.9874523860772028
1347.595952,0.9876331063992599
1347.730955,0.9877131079208962
1347.865957,0.9878938759594168
1348.00096,0.9873566078410728
1348.135963,0.987336860906386
1348.270965,0.9877852136096
1348.405968,0.9872203620303679
1348.540971,0.9872312215140773
1348.675974,0.9874701603801204
1348.810976,0.9874691729104538
1348.945979,0.9871354647298696
1349.080982,0.987361544636454
1349.215984,0.9870101064862657
1349.350987,0.9866124215522484
1349.48599,0.9866331406306504
1349.620992,0.9866153813939528
1349.755995,0.9863105643377625
1349.890998,0.9865009406474027
1350.026001,0.9864180780486662
1350.161003,0.9867130611517789
1350.296006,0.9864013090838759
1350.431009,0.9864348472985313
1350.566011,0.986411173146287
1350.701014,0.9858441497565751
1350.836017,0.9861596703651021
1350.971019,0.9858885137414963
1351.106022,0.985742613038381
1351.241025,0.9858441497565751
1351.376028,0.9859289359992104
1351.51103,0.9859190767591467
1351.646033,0.9856637567836302
1351.781036,0.9855198603798327
1351.916038,0.9857524705137987
1352.051041,0.9854144153961794
1352.186044,0.9848400862252241
1352.321046,0.9848450104379657
1352.456049,0.9846598769790939
1352.591052,0.9851474042712486
1352.726055,0.9849907782860652
1352.861057,0.9849484245932099
1352.99606,0.9845368021868062
1353.131063,0.9846825244167089
1353.266065,0.9847120653355529
1353.401068,0.9845249878160663
1353.536071,0.9845604313536075
1353.671073,0.9845190806838608
1353.806076,0.9843881483533229
1353.941079,0.9840761467651593
1354.076082,0.9843694451561851
1354.211084,0.9842877458828039
1354.346087,0.9842326273123688
1354.48109,0.984181448546408
1354.616092,0.9841873536528146
1354.751095,0.9838675447346417
1354.886098,0.9840013598199451
1355.0211,0.9835271854497153
1355.156103,0.9837465364688002
1355.291106,0.9837701466689966
1355.426109,0.9836255430860601
1355.561111,0.9838154011365883
1355.696114,0.9831938262414261
1355.831117,0.9831987422228473
1355.966119,0.9837081711020074
1356.101122,0.983094528679587
1356.236125,0.9831859607222783
1356.371127,0.9832390541976682
1356.50613,0.9826935079256824
1356.641133,0.9828733572933481
1356.776136,0.9828930149570699
1356.911138,0.9835822645142999
1357.046141,0.9827416610873136
1357.181144,0.982831094647638
1357.316146,0.9829981901364422
1357.451149,0.9826089999178973
1357.586152,0.982509761420534
1357.721154,0.9827740920972383
1357.856157,0.9824773391333779
1357.99116,0.9823447136450167
1358.126163,0.9822258571256302
1358.261165,0.9825372720790013
1358.396168,0.9821021044642138
1358.531171,0.9822641646810505
1358.666173,0.9826365133550813
1358.801176,0.9824066033114804
1358.936179,0.9820608570420282
1359.071181,0.9821875510641753
1359.206184,0.9823348902469974
1359.341187,0.9820716597708705
1359.47619,0.9820048811685043
1359.611192,0.9819597099829158
1359.746195,0.9813481396075491
1359.881198,0.981363841303396
1360.0162,0.9816877448121657
1360.151203,0.9813108490867684
1360.286206,0.9813510836563839
1360.421208,0.9808203163056397
1360.556211,0.9813422515363757
1360.691214,0.9811891740854876
1360.826217,0.9807683342064133
1360.961219,0.980598675960457
1361.096222,0.9810635899087634
1361.231225,0.9803202254783242
1361.366227,0.9803839483639517
1361.50123,0.9804888550588347
1361.636233,0.9805016014968021
1361.771235,0.9804006150327401
1361.906238,0.9802016139071861
1362.041241,0.9801192804296723
1362.176244,0.9796861634336299
1362.311246,0.9799320955238379
1362.446249,0.9793227672811505
1362.581252,0.9794990612452419
1362.716254,0.9791484633420853
1362.851257,0.9790485952921815
1362.98626,0.9791768590592581
1363.121262,0.9787216476646471
1363.256265,0.9789046857262858
1363.391268,0.9784496008628538
1363.526271,0.9783791550276723
1363.661273,0.9781404596358675
1363.796276,0.9776280482985134
1363.931279,0.9773093934983226
1364.066281,0.9775068299362182
1364.201284,0.9773396905591231
1364.336287,0.9768423512402227
1364.471289,0.9761500154752241
1364.606292,0.9760465490574007
1364.741295,0.9759118639271186
1364.876298,0.975390866110579
1365.0113,0.9756171830432657
1365.146303,0.9746264593581492
1365.281306,0.9742435064148036
1365.416308,0.9735140712360746
1365.551311,0.9731675619090343
1365.686314,0.9731257166035527
1365.821316,0.9730274358694364
1365.956319,0.9736971090864858
1366.091322,0.9734858397373675
1366.226325,0.9732123286465092
1366.361327,0.9730527349116551
1366.49633,0.9727034716763238
1366.631333,0.9724029527361432
1366.766335,0.9717234805753667
1366.901338,0.9719295077913619
1367.036341,0.971159073209369
1367.171343,0.9709638898522385
1367.306346,0.9708930120753496
1367.441349,0.9701175783857136
1367.576352,0.9698256169370219
1367.711354,0.970115638152497
1367.846357,0.9691586063905075
1367.98136,0.9687419577756318
1368.116362,0.9687380828155505
1368.251365,0.9686954592776313
1368.386368,0.9673276591720223
1368.52137,0.9676372535554169
1368.656373,0.9672435053264197
1368.791376,0.9667078008283162
1368.926379,0.9665589392896213
1369.061381,0.9656788050579411
1369.196384,0.9653399112767037
1369.331387,0.9653090208937917
1369.466389,0.9644425624910782
1369.601392,0.9644136296481982
1369.736395,0.963683844788974
1369.871397,0.963340834399701
1370.0064,0.9627427854549555
1370.141403,0.9621297135847419
1370.276406,0.9617035845161814
1370.411408,0.9615728017221188
1370.546411,0.9615497242518082
1370.681414,0.9606145913860269
1370.816416,0.9600748776594306
1370.951419,0.959912638714683
1371.086422,0.9594126544871137
1371.221424,0.9589436163882311
1371.356427,0.9585869557059346
1371.49143,0.9578520014019142
1371.626433,0.9572640607892924
1371.761435,0.957278419857897
1371.896438,0.9566267351777928
1372.031441,0.9560108658915337
1372.166443,0.9557699815060364
1372.301446,0.9550935358491491
1372.436449,0.9545254242252875
1372.571451,0.953926170444256
1372.706454,0.9537487566765452
1372.841457,0.9533740070582946
1372.97646,0.9526649605950345
1373.111462,0.9525173089694389
1373.246465,0.9522315966357409
1373.381468,0.9514625042608215
1373.51647,0.9506018202127406
1373.651473,0.9509887938973702
1373.786476,0.9502397099056334
1373.921478,0.9498188469421744
1374.056481,0.9492367864087791
1374.191484,0.9489046116675067
1374.326487,0.9483145765190036
1374.461489,0.9482159569313531
1374.596492,0.9479751406632533
1374.731495,0.9472217999190493
1374.866497,0.9467530411554549
1375.0015,0.9462731590239888
1375.136503,0.9458200027204154
1375.271505,0.9456024891348109
1375.406508,0.9450362428515118
1375.541511,0.9443985586302238
1375.676514,0.9440812940179637
1375.811516,0.9434838796604427
1375.946519,0.9434338763399204
1376.081522,0.9422760505902837
1376.216524,0.942171463753345
1376.351527,0.9422138624231768
1376.48653,0.9416110384754657
1376.621532,0.9410547107627587
1376.756535,0.9411883500198497
1376.891538,0.9399853396093263
1377.026541,0.9401047253282894
1377.161543,0.9393707901767906
1377.296546,0.9392496191605564
1377.431549,0.9390439460159916
1377.566551,0.9387913771665466
1377.701554,0.9388815054648436
1377.836557,0.9382873815319475
1377.971559,0.9381297624922201
1378.106562,0.9375426770378192
1378.241565,0.9378793152818251
1378.376568,0.9374601769122987
1378.51157,0.9373645608507557
1378.646573,0.9372951984396936
1378.781576,0.9369006802130643
1378.916578,0.9366786610621624
1379.051581,0.9368688261314595
1379.186584,0.9373064460495604
1379.321586,0.9372933238511713
1379.456589,0.9377311420560037
1379.591592,0.9379759218264507
1379.726595,0.9377245779609836
1379.861597,0.938146648979923
1379.9966,0.9387988875276053
1380.131603,0.9390232872764263
1380.266605,0.939305036522883
1380.401608,0.9400690020274739
1380.536611,0.940622865766527
1380.671613,0.9410236564697022
1380.806616,0.941562075974501
1380.941619,0.9422072669492241
1381.076622,0.9423014923871124
1381.211624,0.9427850170661831
1381.346627,0.9434159512665586
1381.48163,0.9436159766501686
1381.616632,0.9439151503312899
1381.751635,0.9441530469228849
1381.886638,0.9442899590405774
1382.02164,0.9440312590353195
1382.156643,0.9432140818537851
1382.291646,0.942494683994515
1382.426649,0.9407950155021827
1382.561651,0.938872116696733
1382.696654,0.9369334723107301
1382.831657,0.9347370679399702
1382.966659,0.9343866072549781
1383.101662,0.9350165961106633
1383.236665,0.935278437413646
1383.371667,0.9355871302295058
1383.50667,0.9356367176614633
1383.641673,0.9368800686248279
1383.776676,0.9370515333659315
1383.911678,0.937959038411809
1384.046681,0.9390185921717276
1384.181684,0.9397889032016676
1384.316686,0.940367051139405
1384.451689,0.9407799629023558
1384.586692,0.9416948455872511
1384.721694,0.9422166890690041
1384.856697,0.9423193962855543
1384.9917,0.9424013816393423
1385.126703,0.941993410173289
1385.261705,0.9423156270155076
1385.396708,0.9423665134332874
1385.531711,0.9415809074043342
1385.666713,0.9415959728193757
1385.801716,0.9411817617244587
1385.936719,0.9413718996436102
1386.071721,0.9403040486575853
1386.206724,0.9403962029698414
1386.341727,0.9400915639542646
1386.47673,0.9394064869450517
1386.611732,0.9392214420946398
1386.746735,0.9391228290204967
1386.881738,0.9390974730464204
1387.01674,0.9389228171599348
1387.151743,0.9384356426505494
1387.286746,0.9385492002334054
1387.421748,0.9385210441797412
1387.556751,0.9382254566083112
1387.691754,0.9381701029393207
1387.826757,0.9378577443056408
1387.961759,0.9384159357089773
1388.096762,0.9383643242518415
1388.231765,0.9380453346129074
1388.366767,0.938356817367275
1388.50177,0.9384356426505494
1388.636773,0.9382404683357105
1388.771775,0.9385172901030727
1388.906778,0.9387003188193627
1389.041781,0.9391669688307381
1389.176784,0.9394215175690874
1389.311786,0.9394769450737194
1389.446789,0.9400718222387103
1389.581792,0.9403322582021861
1389.716794,0.9408213581314118
1389.851797,0.9409361453389812
1389.9868,0.9417683006499171
1390.121802,0.9420536996807838
1390.256805,0.9423062039063531
1390.391808,0.943419724937911
1390.526811,0.9434433107258556
1390.661813,0.9444854472944351
1390.796816,0.9452800936575688
1390.931819,0.9459212108752462
1391.066821,0.9463715765501499
1391.201824,0.9468287844284378
1391.336827,0.9481770808740835
1391.471829,0.9486503393055982
1391.606832,0.9495937665485293
1391.741835,0.9504012643880593
1391.876838,0.9516166536722769
1392.01184,0.9521601819440776
1392.146843,0.9530956624885185
1392.281846,0.9541408279806731
1392.416848,0.9551021317296532
1392.551851,0.9563024936766071
1392.686854,0.9570209465946617
1392.821856,0.9579391699001483
1392.956859,0.9586224240794565
1393.091862,0.9599990347399302
1393.226865,0.9606779940413229
1393.361867,0.961517993634466
1393.49687,0.9626330390330785
1393.631873,0.9636896269093891
1393.766875,0.9645611962220895
1393.901878,0.9652588261297803
1394.036881,0.9668238127249902
1394.171883,0.9670220319233724
1394.306886,0.9684504103264335
1394.441889,0.9699070857104851
1394.576892,0.9700205714783012
1394.711894,0.9711649001812892
1394.846897,0.9716233982111977
1394.9819,0.972570220428623
1395.116902,0.9731850790828028
1395.251905,0.973540356470847
1395.386908,0.9749383897313416
1395.52191,0.9758357457703789
1395.656913,0.9756913327668308
1395.791916,0.9764887983060158
1395.926919,0.9769937735395899
1396.061921,0.9779644101980578
1396.196924,0.9780338481361995
1396.331927,0.9793658584309092
1396.466929,0.9798007934204751
1396.601932,0.9795823222039883
1396.736935,0.9803339500575527
1396.871937,0.9802114159723354
1397.00694,0.9812715974378431
1397.141943,0.9815355950036345
1397.276946,0.9820392519408302
1397.411948,0.9822563065991654
1397.546951,0.9818389363663176
1397.681954,0.9827790059799835
1397.816956,0.9828743401671969
1397.951959,0.9830719177654539
1398.086962,0.9838272069922369
1398.221964,0.9828094726013991
1398.356967,0.9834593244151518
1398.49197,0.9841283041830973
1398.626973,0.9844452445217002
1398.761975,0.9847051723752209
1398.896978,0.9846490457800188
1399.031981,0.9853493801909486
1399.166983,0.9857297984677064
1399.301986,0.9850656404299404
1399.436989,0.9858185181418939
1399.571991,0.9859092176176748
1399.706994,0.9860975442628619
1399.841997,0.9861971451445923
1399.977,0.9865877565500233
1400.112002,0.9863904587291531
1400.247005,0.9866686600630591
1400.382008,0.9871858099223623
1400.51701,0.9871216449301021
1400.652013,0.9873595699153395
1400.787016,0.9877259482747613
1400.922018,0.9876074282723107
1401.057021,0.9880312027521662
1401.192024,0.9880341668502205
1401.327027,0.9882100525852859
1401.462029,0.9883069019159789
1401.597032,0.9881003673570917
1401.732035,0.9889010528885137
1401.867037,0.9887962349323574
1402.00204,0.9889673114786952
1402.137043,0.9888555644863221
1402.272045,0.988945554437171
1402.407048,0.9892620676540047
1402.542051,0.9894945715580421
1402.677054,0.9890335745083509
1402.812056,0.9894777502933068
1402.947059,0.9893006496269868
1403.082062,0.9893491265464933
1403.217064,0.9897924542531776
1403.352067,0.9898053216387208
1403.48707,0.9902177604407528
1403.622072,0.989720202041255
1403.757075,0.9898805497017955
1403.892078,0.989697438738387
1404.027081,0.9902162751152261
1404.162083,0.9904218653534684
1404.297086,0.9898686712064702
1404.432089,0.9903941339294803
1404.567091,0.9902345942857677
1404.702094,0.9903683840167484
1404.837097,0.9905553832198201
1404.972099,0.990723891021688
1405.107102,0.9905292329028889
1405.242105,0.9907045720941733
1405.377108,0.9908816268205751
1405.51211,0.9906092708983988
1405.647113,0.9906195732883886
1405.782116,0.9907024916167564
1405.917118,0.9910087650890418
1406.052121,0.9907558919201798
1406.187124,0.9911107451377529
1406.322126,0.9909521801040718
1406.457129,0.99084139784318
1406.592132,0.990969026434327
1406.727135,0.9908139519165876
1406.862137,0.9906084784112991
1406.99714,0.9910941937265138
1407.132143,0.9906104596302372
1407.267145,0.990842487769317
1407.402148,0.9907283492892287
1407.537151,0.9911546523162994
1407.672153,0.9908003778584288
1407.807156,0.9909472253555582
1407.942159,0.9910944910548165
1408.077162,0.9911832970996665
1408.212164,0.9911240261107201
1408.347167,0.9910023235530037
1408.48217,0.9908847976468543
1408.617172,0.9906174929894689
1408.752175,0.9912807352067758
1408.887178,0.9910381984864487
1409.02218,0.9908960937979354
1409.157183,0.9912653704744571
1409.292186,0.9911520753175534
1409.427189,0.991180918262608
1409.562191,0.9905474588084521
1409.697194,0.9907814537519375
1409.832197,0.9908487300966533
1409.967199,0.9907139838323139
1410.102202,0.9905427041920608
1410.237205,0.990712894047531
1410.372207,0.990554986997746
1410.50721,0.9905753926406556
1410.642213,0.9907686727536218
1410.777216,0.9906155117564642
1410.912218,0.9904660391537317
1411.047221,0.9904939706898686
1411.182224,0.9899904325411971
1411.317226,0.9905517181716825
1411.452229,0.9903558064181394
1411.587232,0.9904900087219097
1411.722234,0.9904984279227654
1411.857237,0.9899607332737121
1411.99224,0.9903321371972142
1412.127243,0.9900504277792466
1412.262245,0.9898053216387208
1412.397248,0.9902519235427981
1412.532251,0.9899864725873869
1412.667253,0.9899458839740831
1412.802256,0.9897785972558173
1412.937259,0.9898439247990214
1413.072261,0.98985481314208
1413.207264,0.9895569116797435
1413.342267,0.9893253824523864
1413.47727,0.9897162431683646
1413.612272,0.9896934799565497
1413.747275,0.9896588412909314
1413.882278,0.9893283504329858
1414.01728,0.9893995846386177
1414.152283,0.9895668072983382
1414.287286,0.9891918325405773
1414.422288,0.9893847437561549
1414.557291,0.9889000639879553
1414.692294,0.9892215087406943
1414.827297,0.988902041790061
1414.962299,0.9894985295442443
1415.097302,0.9891037983850592
1415.232305,0.9893323077543021
1415.367307,0.988963355617361
1415.50231,0.9889722563276148
1415.637313,0.9886004726589454
1415.772315,0.9884729514232689
1415.907318,0.9884699860088627
1416.042321,0.9880786293881284
1416.177324,0.9882802179898619
1416.312326,0.9882021469364879
1416.447329,0.9879580911483252
1416.582332,0.988253534784201
1416.717334,0.9876034778504985
1416.852337,0.9880776413099931
1416.98734,0.9875560740212627
1417.122342,0.9882031351391288
1417.257345,0.9876291558747354
1417.392348,0.9874642355769325
1417.527351,0.9874662105073786
1417.662353,0.987006158453736
1417.797356,0.9866252475970976
1417.932359,0.9870999284927954
1418.067361,0.986644980299376
1418.202364,0.9862070071653538
1418.337367,0.9863973634865308
1418.472369,0.9858727396514695
1418.607372,0.9854479200558788
1418.742375,0.9854528473077973
1418.877378,0.9855238024671584
1419.01238,0.9857268412827467
1419.147383,0.984651999731587
1419.282386,0.985234101057427
1419.417388,0.9848755411065122
1419.552391,0.9843970078865258
1419.687394,0.9842729816773474
1419.822396,0.9837052199819207
1419.957399,0.9829264338876971
1420.092402,0.9826944906196817
1420.227405,0.9822916684627128
1420.362407,0.9810832113767756
1420.49741,0.9795588125103729
1420.632413,0.9781482847908451
1420.767415,0.9781913242622374
1420.902418,0.9778734637369854
1421.037421,0.9782519740044643
1421.172423,0.9774002874984234
1421.307426,0.9784192693953673
1421.442429,0.9783889388681416
1421.577432,0.9779419172752929
1421.712434,0.9781023129018078
1421.847437,0.9775908991385165
1421.98244,0.9773260078992341
1422.117442,0.9775410432739958
1422.252445,0.977375852796671
1422.387448,0.9776300035565653
1422.52245,0.9778519507574268
1422.657453,0.97779425919425
1422.792456,0.9775733026607007
1422.927459,0.9776241377941411
1423.062461,0.9780015735517446
1423.197464,0.9781854551318993
1423.332467,0.9786922864556374
1423.467469,0.9786795635386127
1423.602472,0.9790906952869224
1423.737475,0.9794980817466704
1423.872477,0.9797713998375784
1424.00748,0.9794814304208174
1424.142483,0.9794980817466704
1424.277486,0.9792434453495823
1424.412488,0.9795911384845614
1424.547491,0.979329622564515
1424.682494,0.9798654624068939
1424.817496,0.9793511680532109
1424.952499,0.9787666698959431
1425.087502,0.9788420378311533
1425.222504,0.9788371436331996
1425.357507,0.9783145841343033
1425.49251,0.9782783871643385
1425.627513,0.9781404596358675
1425.762515,0.9776348917188034
1425.897518,0.9775605942903708
1426.032521,0.9768960790470421
1426.167523,0.9769507867592704
1426.302526,0.9764751275585349
1426.437529,0.9760934004161791
1426.572531,0.9764341164644165
1426.707534,0.97586209369121
1426.842537,0.9751080437706283
1426.97754,0.9744052442607383
1427.112542,0.9741275783353979
1427.247545,0.9735384093920811
1427.382548,0.9729953264938603
1427.51755,0.9730381392300994
1427.652553,0.9720354538816682
1427.787556,0.9717681808835723
1427.922558,0.970990106231184
1428.057561,0.9706677910232003
1428.192564,0.9699206645047364
1428.327567,0.9693001138768357
1428.462569,0.9686993340672181
1428.597572,0.9680001855709999
1428.732575,0.9677175707805806
1428.867577,0.967267686716319
1429.00258,0.9656102442967178
1429.137583,0.9654876195825264
1429.272585,0.9646422227656393
1429.407588,0.9640308334273054
1429.542591,0.9630711367255055
1429.677594,0.9621884052873492
1429.812596,0.9614987634668956
1429.947599,0.9603504586933055
1430.082602,0.9595575367362758
1430.217604,0.958007185995754
1430.352607,0.9576939688597261
1430.48761,0.9563015373745917
1430.622612,0.9552005123157346
1430.757615,0.9546953448732887
1430.892618,0.9535160703688002
1431.027621,0.9519478738967312
1431.162623,0.9507063921643158
1431.297626,0.9495462880471743
1431.432629,0.9486778505643494
1431.567631,0.9470910923296916
1431.702634,0.9455154977074776
1431.837637,0.9438660680196238
1431.972639,0.9433433110349959
1432.107642,0.941493344451686
1432.242645,0.9399233026241551
1432.377648,0.9384093668204185
1432.51265,0.9364557580673382
1432.647653,0.9350885951604917
1432.782656,0.9333416134245497
1432.917658,0.931558769201894
1433.052661,0.9294716244904119
1433.187664,0.9281183704185169
1433.322666,0.9262111931348807
1433.457669,0.9244752497605645
1433.592672,0.9224178117411423
1433.727675,0.920503017688385
1433.862677,0.9185894426739492
1433.99768,0.9166055976081521
1434.132683,0.9146864042927791
1434.267685,0.9127803571517563
1434.402688,0.9101380387873901
1434.537691,0.9082042325109301
1434.672693,0.9054049289931612
1434.807696,0.9038064911193904
1434.942699,0.9013695050050913
1435.077702,0.8992267964178278
1435.212704,0.8973942435925465
1435.347707,0.8945361170909709
1435.48271,0.8923114929658578
1435.617712,0.8897898212891713
1435.752715,0.887949861374618
1435.887718,0.8848563177320488
1436.02272,0.8827440363144267
1436.157723,0.8805487379447297
1436.292726,0.8780603078057915
1436.427729,0.8761044149504565
1436.562731,0.873375228919934
1436.697734,0.8712642162215573
1436.832737,0.869219149208334
1436.967739,0.8662688224985797
1437.102742,0.8641231375678323
1437.237745,0.8614829622951704
1437.372747,0.8594608542413309
1437.50775,0.8570663004138739
1437.642753,0.8549690581486926
1437.777756,0.8529537102174107
1437.912758,0.8508750401732316
1438.047761,0.8483941089782544
1438.182764,0.8463857957312149
1438.317766,0.8444666789964835
1438.452769,0.8424508135524562
1438.587772,0.8404817833125926
1438.722774,0.8388444407629517
1438.857777,0.8370930866842768
1438.99278,0.8352200967020437
1439.127783,0.8334096341545049
1439.262785,0.8315116247415809
1439.397788,0.8301822699094558
1439.532791,0.8287721589844976
1439.667793,0.8272155310143775
1439.802796,0.8257526545520716
1439.937799,0.8246386405970368
1440.072801,0.8231144694049912
1440.207804,0.8222506527951993
