nu,[0]Hexachloro-1-3-butadiene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1817.157743,0.9961431567990499
1817.277146,0.9962832243734155
1817.396548,0.9958715455960615
1817.51595,0.9965233575653769
1817.635353,0.9962131881245451
1817.754755,0.9965284398474603
1817.874157,0.996492864417183
1817.99356,0.9967387295330498
1818.112962,0.9967075320990577
1818.232365,0.9964582867147143
1818.351767,0.9966894918559914
1818.471169,0.9971678182155014
1818.590572,0.9971071922552017
1818.709974,0.9968803761702716
1818.829377,0.9972670413496829
1818.948779,0.997296760350326
1819.068181,0.9972421099852925
1819.187584,0.9973653767278144
1819.306986,0.9974129521909502
1819.426389,0.9972142873185519
1819.545791,0.9972318384444582
1819.665193,0.9971842716202421
1819.784596,0.9973021457673725
1819.903998,0.9975795340631652
1820.0234,0.9975849210071939
1820.142803,0.9976230294790436
1820.262205,0.9976001841732483
1820.381608,0.997694860923067
1820.50101,0.9977394588801072
1820.620412,0.9978388386792435
1820.739815,0.9977531280043271
1820.859217,0.9977328738214093
1820.97862,0.9979498045276914
1821.098022,0.9975432228289938
1821.217424,0.9978154895236045
1821.336827,0.9981516103800511
1821.456229,0.9978610907334555
1821.575632,0.998172571783963
1821.695034,0.9980744562426145
1821.814436,0.9982156937704922
1821.933839,0.9976597426820472
1822.053241,0.9981573996761801
1822.172643,0.9978602924449023
1822.292046,0.9982723940321706
1822.411448,0.9979904219112938
1822.530851,0.9980357317049732
1822.650253,0.9980413207207199
1822.769655,0.9983033409560604
1822.889058,0.9983056370563852
1823.00846,0.9981735699570339
1823.127863,0.9980418197415051
1823.247265,0.9982392519388505
1823.366667,0.9986097672701126
1823.48607,0.9988373763711454
1823.605472,0.998245740515076
1823.724874,0.9981490151892378
1823.844277,0.9982639087528838
1823.963679,0.9981635882712427
1824.083082,0.9981571002290052
1824.202484,0.9980371289559756
1824.321886,0.9982560224991553
1824.441289,0.9986764766306341
1824.560691,0.9981780617482052
1824.680094,0.9984364236611751
1824.799496,0.9984382208483552
1824.918898,0.9983867027653374
1825.038301,0.9982281715446503
1825.157703,0.9983787157036635
1825.277106,0.998493935255496
1825.396508,0.998152209271197
1825.51591,0.9981377361690927
1825.635313,0.998165884050136
1825.754715,0.9983461690880443
1825.874117,0.9983507614909847
1825.99352,0.9983672344144505
1826.112922,0.9983008452008277
1826.232325,0.9984715692418465
1826.351727,0.9983812116535727
1826.471129,0.9982684009505807
1826.590532,0.9983995820368742
1826.709934,0.9985257877200747
1826.829337,0.9982347598723239
1826.948739,0.9983169179738209
1827.068141,0.9984404174148572
1827.187544,0.9984211477007545
1827.306946,0.9981937332667957
1827.426349,0.9982961531978816
1827.545751,0.9983854048634674
1827.665153,0.998541464698006
1827.784556,0.9983721264258846
1827.903958,0.9981862468418703
1828.02336,0.9983952889279016
1828.142763,0.9980011004659385
1828.262165,0.9978901289136993
1828.381568,0.9979939148838832
1828.50097,0.9981092896489767
1828.620372,0.9980204618750925
1828.739775,0.9978680757855383
1828.859177,0.9980052920793628
1828.97858,0.9985852017719946
1829.097982,0.9981759655764765
1829.217384,0.9982105030623805
1829.336787,0.9989740266709004
1829.456189,0.998177562659299
1829.575592,0.9982211839719061
1829.694994,0.9984433128962662
1829.814396,0.9985513503074401
1829.933799,0.998634233509121
1830.053201,0.9979961104729111
1830.172603,0.9979563910181367
1830.292006,0.9981992233474264
1830.411408,0.9980317395700306
1830.530811,0.9978961162724348
1830.650213,0.9980595850440072
1830.769615,0.998389398413074
1830.889018,0.9979969088701188
1831.00842,0.9982544252907972
1831.127823,0.9983386815198546
1831.247225,0.9981948312805062
1831.366627,0.9981967278524874
1831.48603,0.9979532973581197
1831.605432,0.9985295821252774
1831.724834,0.9982722942049361
1831.844237,0.9982006208273173
1831.963639,0.99855204929363
1832.083042,0.9981889419483753
1832.202444,0.9980023978682123
1832.321846,0.9979948130788108
1832.441249,0.9983321923395145
1832.560651,0.9979212635714195
1832.680054,0.9980907249888411
1832.799456,0.9980055914809953
1832.918858,0.9982597160532717
1833.038261,0.998133444186055
1833.157663,0.99811597700362
1833.277066,0.9981392333768199
1833.396468,0.9983570511205944
1833.51587,0.9977568196977303
1833.635273,0.9979227604544375
1833.754675,0.9981327454928886
1833.874077,0.9979437170524507
1833.99348,0.9980002022653522
1834.112882,0.9973573978367162
1834.232285,0.9979058957022935
1834.351687,0.9979350349798793
1834.471089,0.998083139528156
1834.590492,0.9976899722302257
1834.709894,0.9981250599003378
1834.829297,0.9977069331039207
1834.948699,0.998152109455981
1835.068101,0.9979587861163493
1835.187504,0.9977026429733321
1835.306906,0.9979938150844967
1835.426309,0.9976074666811738
1835.545711,0.9981685791016612
1835.665113,0.9982632099683922
1835.784516,0.9982533272115333
1835.903918,0.9978509126022386
1836.02332,0.9978510123873348
1836.142723,0.997837341922108
1836.262125,0.9978483181932385
1836.381528,0.9978040147114553
1836.50093,0.997750633624625
1836.620332,0.9977216992758
1836.739735,0.9977950345157338
1836.859137,0.9979677677858417
1836.97854,0.9974546449237237
1837.097942,0.997642982139159
1837.217344,0.9978793517585037
1837.336747,0.9974384862893613
1837.456149,0.997872965351089
1837.575552,0.997642982139159
1837.694954,0.9974209315264849
1837.814356,0.9978157888682962
1837.933759,0.9978321531814207
1838.053161,0.9979002076548988
1838.172563,0.9976204356625389
1838.291966,0.997655452754377
1838.411368,0.9973994872069845
1838.530771,0.9974660159714908
1838.650173,0.997450355877972
1838.769575,0.9976071673989787
1838.888978,0.9976711160679419
1839.00838,0.9973682690916009
1839.127783,0.997560779744216
1839.247185,0.9973629830537827
1839.366587,0.9972644484587462
1839.48599,0.9974282127258615
1839.605392,0.9971555531267677
1839.724794,0.9975728503026776
1839.844197,0.9976935639205908
1839.963599,0.9977280847151088
1840.083002,0.9975425245489822
1840.202404,0.9976152480497612
1840.321806,0.9973999859068526
1840.441209,0.9977588152133653
1840.560611,0.9976359986627262
1840.680014,0.9974877609676586
1840.799416,0.997242708330738
1840.918818,0.9975989870537455
1841.038221,0.9970372974908648
1841.157623,0.9975813297079426
1841.277026,0.9976139511507818
1841.396428,0.9972147859258202
1841.51583,0.9970423823940485
1841.635233,0.997329970885398
1841.754635,0.9973361543503863
1841.874037,0.9969580361763932
1841.99344,0.996886556847764
1842.112842,0.9974240235361653
1842.232245,0.997683287729805
1842.351647,0.9975652687778251
1842.471049,0.9973628833174893
1842.590452,0.9973721588354353
1842.709854,0.9971975342592511
1842.829257,0.9974843695150367
1842.948659,0.9973628833174893
1843.068061,0.9972853912320622
1843.187464,0.9969638185497719
1843.306866,0.9973844265884355
1843.426269,0.9975206786069085
1843.545671,0.9971333168058689
1843.665073,0.9970880479808961
1843.784476,0.9974025791501873
1843.903878,0.997476090429128
1844.02328,0.9971034032550703
1844.142683,0.9971446841904745
1844.262085,0.9971039018068966
1844.381488,0.9971140723185645
1844.50089,0.9969871477760769
1844.620292,0.99724510171611
1844.739695,0.9973730564707822
1844.859097,0.9976065688348578
1844.9785,0.9973498179492962
1845.097902,0.997368069617967
1845.217304,0.9971385019125976
1845.336707,0.9974381870578602
1845.456109,0.9972572681805663
1845.575512,0.9973849252807735
1845.694914,0.996991534529178
1845.814316,0.9970356025288998
1845.933719,0.9968279416415252
1846.053121,0.9971985314572839
1846.172523,0.9976622368345216
1846.291926,0.9972865879752496
1846.411328,0.9970006071934228
1846.530731,0.9971840721834078
1846.650133,0.9970838602198888
1846.769535,0.9971998278162174
1846.888938,0.9972342318037425
1847.00834,0.997088446816195
1847.127743,0.9970797721844424
1847.247145,0.9974918506758624
1847.366547,0.9972834963916188
1847.48595,0.9973978913690815
1847.605352,0.9974819755554226
1847.724754,0.9969510574945655
1847.844157,0.997227251188552
1847.963559,0.9971058960166944
1848.082962,0.9972289464763201
1848.202364,0.9979153758533332
1848.321766,0.9970487634857153
1848.441169,0.9969824619474941
1848.560571,0.9975252672125838
1848.679974,0.997021345021725
1848.799376,0.9971230463855986
1848.918778,0.997361187802029
1849.038181,0.996982063154589
1849.157583,0.9972317387212793
1849.276986,0.9972601602308374
1849.396388,0.9975360405436456
1849.51579,0.9971108815586383
1849.635193,0.9973094260996098
1849.754595,0.9973576970439805
1849.873997,0.9974597319553848
1849.9934,0.9972594621489697
1850.112802,0.9971103830033221
1850.232205,0.9974452688941289
1850.351607,0.997053649036626
1850.471009,0.9973347580807476
1850.590412,0.9971207530052293
1850.709814,0.997415545467997
1850.829217,0.9973160083635435
1850.948619,0.9971447839049479
1851.068021,0.9970695023156788
1851.187424,0.9974072669533256
1851.306826,0.9971552539801467
1851.426229,0.9974805790816343
1851.545631,0.9973813347015056
1851.665033,0.9974003848669268
1851.784436,0.9973095258305574
1851.903838,0.997540728974054
1852.02324,0.9973526105326962
1852.142643,0.9971635304031019
1852.262045,0.9973986892877138
1852.381448,0.9971057963061097
1852.50085,0.9971179610710296
1852.620252,0.9976768028095107
1852.739655,0.9975120002147557
1852.859057,0.9973799383686144
1852.97846,0.9976879768522767
1853.097862,0.9976664270247156
1853.217264,0.997495142404401
1853.336667,0.9973749514813898
1853.456069,0.9975819282569199
1853.575472,0.9979483076041074
1853.694874,0.9973177038021989
1853.814276,0.9974120545196972
1853.933679,0.9972918736081728
1854.053081,0.9973387474277585
1854.172483,0.9975485098220853
1854.291886,0.9973191997798765
1854.411288,0.997596393299751
1854.530691,0.9972790086259826
1854.650093,0.997630611442879
1854.769495,0.9975760425409061
1854.888898,0.9975016261438987
1855.0083,0.9974176400428418
1855.127703,0.997032212613614
1855.247105,0.9975694585607525
1855.366507,0.9978368430035618
1855.48591,0.997893322167221
1855.605312,0.9973684685652746
1855.724714,0.9976545548648735
1855.844117,0.9975991865735628
1855.963519,0.9973324642134419
1856.082922,0.9972623542056034
1856.202324,0.9974667141979463
1856.321726,0.9976976544725885
1856.441129,0.9974969378972732
1856.560531,0.9978713687556218
1856.679934,0.997651362375406
1856.799336,0.9974308060425858
1856.918738,0.997490454188249
1857.038141,0.9974516525642775
1857.157543,0.997598787533968
1857.276946,0.9974752924485748
1857.396348,0.9974278137546562
1857.51575,0.9977009468802808
1857.635153,0.9977585158857656
1857.754555,0.9977679946366905
1857.873957,0.9976890743096548
1857.99336,0.9976345022098506
1858.112762,0.99739539787747
1858.232165,0.9978810481548437
1858.351567,0.9979709612878083
1858.470969,0.9973832297278418
1858.590372,0.9975311526290224
1858.709774,0.9975364395581416
1858.829177,0.9977919413559213
1858.948579,0.997733073368004
1859.067981,0.9979381285832829
1859.187384,0.9980315399637026
1859.306786,0.997949505142795
1859.426189,0.9977994248235444
1859.545591,0.9975147932522666
1859.664993,0.9976254237771874
1859.784396,0.9976459750725949
1859.903798,0.9975865171443444
1860.0232,0.9977943360594541
1860.142603,0.9978691734410253
1860.262005,0.9976379939367189
1860.381408,0.9972186750710692
1860.50081,0.9978207779597134
1860.620212,0.9974017812284431
1860.739615,0.997567064396925
1860.859017,0.9972046143868787
1860.97842,0.997909089006269
1861.097822,0.997491451679202
1861.217224,0.9979398250795435
1861.336627,0.9974543456873751
1861.456029,0.9977624071515655
1861.575432,0.9978121967379222
1861.694834,0.9979414217845409
1861.814236,0.9975323496671238
1861.933639,0.9977092278325058
1862.053041,0.9978569995113705
1862.172443,0.9977350688361462
1862.291846,0.9976141506735919
1862.411248,0.9980005016654578
1862.530651,0.9977377627244688
1862.650053,0.9976356993719716
1862.769455,0.9975057159089499
1862.888858,0.9975387338945911
1863.00826,0.9977841586091314
1863.127663,0.9976321078899185
1863.247065,0.9974210312685831
1863.366467,0.9975897094263069
1863.48587,0.9977083298946048
1863.605272,0.9976101602249701
1863.724674,0.997598787533968
1863.844077,0.9975692590468808
1863.963479,0.9976068681168734
1864.082882,0.9979112844086797
1864.202284,0.9978862371497855
1864.321686,0.9981483164851717
1864.441089,0.997269833701308
1864.560491,0.997786653072646
1864.679894,0.9981745681311028
1864.799296,0.9978920249067454
1864.918698,0.9974793821056577
1865.038101,0.99761125759675
1865.157503,0.9978675768516251
1865.276906,0.9977389600105024
1865.396308,0.9976318086003311
1865.51571,0.9980120785384229
1865.635113,0.9976041745819657
1865.754515,0.9976998494098428
1865.873917,0.9976906706134507
1865.99332,0.9978135936759756
1866.112722,0.9979133800245774
1866.232125,0.9977663982091762
1866.351527,0.9977971298875065
1866.470929,0.997508907932348
1866.590332,0.9978822456128199
1866.709734,0.9979924178941336
1866.829137,0.9975007283928392
1866.948539,0.9978041144918618
1867.067941,0.9977262888061726
1867.187344,0.9977640035726941
1867.306746,0.9975139952407511
1867.426149,0.9971468779111928
1867.545551,0.9976743086206215
1867.664953,0.9974596322094166
1867.784356,0.9975215763759232
1867.903758,0.997207705725975
1868.02316,0.997445169149607
1868.142563,0.9975630741366479
1868.261965,0.9972973587285617
1868.381368,0.997439683216263
1868.50077,0.9974978356449213
1868.620172,0.9975552931750155
1868.739575,0.997642283789316
1868.858977,0.9975175862975979
1868.97838,0.997748139251159
1869.097782,0.9972725263334941
1869.217184,0.9981442240854635
1869.336587,0.9975523005136249
1869.455989,0.9979895237203184
1869.575392,0.9977001487198425
1869.694794,0.9982856711433038
1869.814196,0.998196428393514
1869.933599,0.9981078922969494
1870.053001,0.9978272638158491
1870.172403,0.9982195868192894
1870.291806,0.9977999237233816
1870.411208,0.9979234590006144
1870.530611,0.9978036155899292
1870.650013,0.998039224836147
1870.769415,0.9977202026943736
1870.888818,0.998066072452394
1871.00822,0.9980875311036314
1871.127623,0.9981354404549396
1871.247025,0.9982146955552976
1871.366427,0.9977729834891358
1871.48583,0.9978798506983044
1871.605232,0.9977893471002462
1871.724634,0.9982200859292075
1871.844037,0.9979505030927991
1871.963439,0.998054894174981
1872.082842,0.9976202361384716
1872.202244,0.9981015044268798
1872.321646,0.9977463433061247
1872.441049,0.9977519307012919
1872.560451,0.9977404566200649
1872.679854,0.997610459508063
1872.799256,0.9976935639205908
1872.918658,0.9980026972689766
1873.038061,0.9979816396342231
1873.157463,0.997782661934016
1873.276866,0.9976607403422887
1873.396268,0.997882445189289
1873.51567,0.9974713025553849
1873.635073,0.9978862371497855
1873.754475,0.9977531280043271
1873.873877,0.9978882329242555
1873.99328,0.9977488376751009
1874.112682,0.9978459233601487
1874.232085,0.9977818637082058
1874.351487,0.9978139928014929
1874.470889,0.9977598129726793
1874.590292,0.9977907440063101
1874.709694,0.997724492900469
1874.829097,0.9979274507024337
1874.948499,0.997704239298838
1875.067901,0.9980271486345877
1875.187304,0.9978250685982835
1875.306706,0.9982306671181986
1875.426109,0.9979828372129093
1875.545511,0.9978191814477458
1875.664913,0.9982871685729336
1875.784316,0.9978194807935452
1875.903718,0.9976805939885646
1876.02312,0.998012876948405
1876.142523,0.9979503035027184
1876.261925,0.9979449145856296
1876.381328,0.9975519014927845
1876.50073,0.9981573996761801
1876.620132,0.9983057368869539
1876.739535,0.997831055566656
1876.858937,0.9977382615934749
1876.97834,0.9979863301589521
1877.097742,0.9978503138918706
1877.217144,0.9981128828488872
1877.336547,0.9977169102231372
1877.455949,0.9976844849504686
1877.575352,0.9978661798379954
1877.694754,0.9980844370370808
1877.814156,0.997955892040066
1877.933559,0.9978891310240693
1878.052961,0.9976673249249041
1878.172363,0.9977334724613132
1878.291766,0.9980124777433341
1878.411168,0.9974657167317308
1878.530571,0.997643880018247
1878.649973,0.9977304792653856
1878.769375,0.997553397821759
1878.888778,0.9979631771446684
1879.00818,0.9980187652417495
1879.127583,0.9977133184487257
1879.246985,0.997763305138136
1879.366387,0.9977624071515655
1879.48579,0.9978924240636352
1879.605192,0.9978297583871268
1879.724594,0.9979711608820205
1879.843997,0.9978466218525395
1879.963399,0.9979937152851203
1880.082802,0.9979624785706889
1880.202204,0.997529257321633
1880.321606,0.9976852830983758
1880.441009,0.9980221585113199
1880.560411,0.9977048379215612
1880.679814,0.99826540614987
1880.799216,0.9980067890884237
1880.918618,0.9977537266563835
1881.038021,0.9976163454271376
1881.157423,0.997732374955097
1881.276826,0.997665828425039
1881.396228,0.9976593436182299
1881.51563,0.9973819331304858
1881.635033,0.9979766497384996
1881.754435,0.9974581360210905
1881.873837,0.9976805939885646
1881.99324,0.9976682228259005
1882.112642,0.9975942983495247
1882.232045,0.9974537472149473
1882.351447,0.9972926714419909
1882.470849,0.9977228965425575
1882.590252,0.9973772454464163
1882.709654,0.9976103597470222
1882.829057,0.9972708309716403
1882.948459,0.9976571487700883
1883.067861,0.9972786097144589
1883.187264,0.9972237608992809
1883.306666,0.9975820280151177
1883.426069,0.9975925026814039
1883.545471,0.9974995313926833
1883.664873,0.9974060700653233
1883.784276,0.9972049135483079
1883.903678,0.9973453298852136
1884.02308,0.9973037414520823
1884.142483,0.9972929706298371
1884.261885,0.9975160900223407
1884.381288,0.9974694073617104
1884.50069,0.9973930041313875
1884.620092,0.9969849544067645
1884.739495,0.9970443764808073
1884.858897,0.9972799061774943
1884.9783,0.9972749197904294
1885.097702,0.9970603293184533
1885.217104,0.9971793854292824
1885.336507,0.9970827634282459
1885.455909,0.9973841273731524
1885.575312,0.9968459843905554
1885.694714,0.9969763803730249
1885.814116,0.9970579363765346
1885.933519,0.996856949756693
1886.052921,0.9967649441063566
1886.172323,0.9966928806060247
1886.291726,0.9967193929892619
1886.411128,0.9966166365170318
1886.530531,0.9971691145345076
1886.649933,0.9969437797784094
1886.769335,0.9968762889691081
1886.888738,0.9966445421735317
1887.00814,0.9973062347145525
1887.127543,0.9967015518718059
1887.246945,0.9970018035948692
1887.366347,0.9968124909281731
1887.48575,0.9964827002418033
1887.605152,0.996614643285752
1887.724554,0.9965932163012623
1887.843957,0.996390529854977
1887.963359,0.9965471747582371
1888.082762,0.9964670555862204
1888.202164,0.9964508133055893
1888.321566,0.996390330576891
1888.440969,0.9965271443613306
1888.560371,0.9964029848144436
1888.679774,0.996190175865692
1888.799176,0.9965373089900426
1888.918578,0.9960951438560134
1889.037981,0.9961271190233298
1889.157383,0.9961786201266754
1889.276786,0.9965643155170529
1889.396188,0.9964450339076323
1889.51559,0.9959892645698052
1889.634993,0.9959276147424102
1889.754395,0.9963629302195568
1889.873797,0.9960895657388266
1889.9932,0.995820757442345
1890.112602,0.9958999283395632
1890.232005,0.9962200620192581
1890.351407,0.9959881689822168
1890.470809,0.9959310009020568
1890.590212,0.9957597155008684
1890.709614,0.9958863841926381
1890.829017,0.9956480970930894
1890.948419,0.9957155047509861
1891.067821,0.9959843842343656
1891.187224,0.9959205436814478
1891.306626,0.995856806806254
1891.426029,0.9956121548455459
1891.545431,0.9955866675006212
1891.664833,0.9954330603289239
1891.784236,0.995812093839442
1891.903638,0.9952346902882315
1892.02304,0.9958146829542518
1892.142443,0.9955709373555431
1892.261845,0.9953044586853744
1892.381248,0.994975962904774
1892.50065,0.9955155851502318
1892.620052,0.9947920088563087
1892.739455,0.9955727293848432
1892.858857,0.9952872400671807
1892.97826,0.9952760929125162
1893.097662,0.9953551209716658
1893.217064,0.9950277030000758
1893.336467,0.995123528781812
1893.455869,0.9949657147051343
1893.575272,0.9947099419008865
1893.694674,0.9948512007417768
1893.814076,0.9951457202839382
1893.933479,0.9949310905007273
1894.052881,0.9948281204616518
1894.172283,0.994977753863119
1894.291686,0.9951818447292392
1894.411088,0.994801459425283
1894.530491,0.9947454536796938
1894.649893,0.9947627624011733
1894.769295,0.9944003368884932
1894.888698,0.9945131082807135
1895.0081,0.9948474203143968
1895.127503,0.9942706755386667
1895.246905,0.9945338938218846
1895.366307,0.9946283790297741
1895.48571,0.9940947052029304
1895.605112,0.9943801507665442
1895.724514,0.9941837800790115
1895.843917,0.9942745532018628
1895.963319,0.9941433176225789
1896.082722,0.9945631335481849
1896.202124,0.9939965928974489
1896.321526,0.9942269285913828
1896.440929,0.9944668644963547
1896.560331,0.9945038593518141
1896.679734,0.9943832333497896
1896.799136,0.993896403090536
1896.918538,0.9936923771029657
1897.037941,0.9943769687551529
1897.157343,0.9938386593869871
1897.276746,0.9939068390575571
1897.396148,0.9939810866715485
1897.51555,0.9937291444011093
1897.634953,0.9937843972775537
1897.754355,0.9940381428234194
1897.873757,0.9940762152133711
1897.99316,0.9940309857745565
1898.112562,0.9939640897402906
1898.231965,0.9938130186803416
1898.351367,0.9936641566401884
1898.470769,0.9942648093589862
1898.590172,0.9939203562824852
1898.709574,0.9940423177923866
1898.828977,0.9937742607283979
1898.948379,0.9939119079953621
1899.067781,0.9936916815185451
1899.187184,0.9937347092998996
1899.306586,0.993740174855831
1899.425989,0.9935311139170233
1899.545391,0.9938602259198919
1899.664793,0.9938201741598357
1899.784196,0.9935591318894874
1899.903598,0.9938031799801582
1900.023,0.9936727021886813
1900.142403,0.9937916519301333
1900.261805,0.9938430322867089
1900.381208,0.9939080317464796
1900.50061,0.9930806497073418
1900.620012,0.9937732669546341
1900.739415,0.9937370942660639
1900.858817,0.9936725034541607
1900.97822,0.9937393798640092
1901.097622,0.9938318019238956
1901.217024,0.9938472064362102
1901.336427,0.9935594299572716
1901.455829,0.9938696676368862
1901.575232,0.9935607215853701
1901.694634,0.9942253378295698
1901.814036,0.9940377452082417
1901.933439,0.9938270315426954
1902.052841,0.9938473058209357
1902.172243,0.9938073539622795
1902.291646,0.9936696218080792
1902.411048,0.9938230562425198
1902.530451,0.9938319013070809
1902.649853,0.9936916815185451
1902.769255,0.9940025568948982
1902.888658,0.9942991120866278
1903.00806,0.9939135976470419
1903.127463,0.9942218580469769
1903.246865,0.9945998336049247
1903.366267,0.9946268870883245
1903.48567,0.9943596667464245
1903.605072,0.9944839694735265
1903.724474,0.9944090876499612
1903.843877,0.9947202869380763
1903.963279,0.9944841683703403
1904.082682,0.9942094303514246
1904.202084,0.9949122864808153
1904.321486,0.9946880585228828
1904.440889,0.994471240160185
1904.560291,0.9948054386390791
1904.679694,0.9950131757016615
1904.799096,0.9945561716306168
1904.918498,0.9953345173339101
1905.037901,0.9946702537659882
1905.157303,0.9956296777736724
1905.276706,0.9948437393857513
1905.396108,0.9951669171135257
1905.51551,0.9949834252524795
1905.634913,0.9951114878599615
1905.754315,0.9950804408658759
1905.873717,0.9952315055423182
1905.99312,0.995102730917399
1906.112522,0.9950768585827369
1906.231925,0.995175276550739
1906.351327,0.995267234994707
1906.470729,0.9954517746463721
1906.590132,0.9953154070946362
1906.709534,0.9956268900144776
1906.828937,0.995486317422266
1906.948339,0.9960369735982002
1907.067741,0.9955589905759757
1907.187144,0.9957524464814772
1907.306546,0.9954129527841922
1907.425949,0.996018945492133
1907.545351,0.9955746209748261
1907.664753,0.9958677612913784
1907.784156,0.9957512515792584
1907.903558,0.9957291461468445
1908.02296,0.9961646737236187
1908.142363,0.9957593171970619
1908.261765,0.9958046252767453
1908.381168,0.9958401761364468
1908.50057,0.9959109828901204
1908.619972,0.9960501213730268
1908.739375,0.99588459159876
1908.858777,0.9959648631317422
1908.97818,0.996335729882848
1909.097582,0.9961145679007024
1909.216984,0.9962787411089932
1909.336387,0.9964056751061344
1909.455789,0.9958973390031156
1909.575192,0.9957629019370563
1909.694594,0.995954007173899
1909.813996,0.9961584975217879
1909.933399,0.9962191654216057
1910.052801,0.9960462367851285
1910.172203,0.9963505753958221
1910.291606,0.9961683595397302
1910.411008,0.9961530186651183
1910.530411,0.9963270617997043
1910.649813,0.9962784422254157
1910.769215,0.9959002271095865
1910.888618,0.9963566531528691
1911.00802,0.9965977009808262
1911.127423,0.9962277329432686
1911.246825,0.9962242461523052
1911.366227,0.9960572929597185
1911.48563,0.9960262164569741
1911.605032,0.9962822280906893
1911.724434,0.9959955393219375
1911.843837,0.9962582179783154
1911.963239,0.9964808069264715
1912.082642,0.9963883377982226
1912.202044,0.9958406740566593
1912.321446,0.9961648729565733
1912.440849,0.995488208848066
1912.560251,0.9965377076050459
1912.679654,0.9957965592919479
1912.799056,0.9963839536991813
1912.918458,0.9961368811169304
1913.037861,0.9963709011548822
1913.157263,0.996234308068004
1913.276666,0.9960735288259156
1913.396068,0.9964757248873154
1913.51547,0.996084784520386
1913.634873,0.9961755319777397
1913.754275,0.9961187515906733
1913.873677,0.9959139706275506
1913.99308,0.9958690559203096
1914.112482,0.9959123771664724
1914.231885,0.9961398695320565
1914.351287,0.995798451307208
1914.470689,0.9961095873403143
1914.590092,0.9960922551842848
1914.709494,0.9959204440893984
1914.828897,0.9957173966122423
1914.948299,0.9958098034742601
1915.067701,0.9960104793670773
1915.187104,0.9959132734880152
1915.306506,0.9957528447825355
1915.425909,0.9954093693040124
1915.545311,0.9957501562534841
1915.664713,0.9958680600517517
1915.784116,0.9954224092521617
1915.903518,0.9955621763698428
1916.02292,0.9957855060114855
1916.142323,0.9954077766502957
1916.261725,0.9956939975283623
1916.381128,0.9953347164008335
1916.50053,0.995482733677974
1916.619932,0.9957658892302431
1916.739335,0.995653374041988
1916.858737,0.9951776649742688
1916.97814,0.9955155851502318
1917.097542,0.9955415684460847
1917.216944,0.9950534745513236
1917.336347,0.9955731276140146
1917.455749,0.9953221752624162
1917.575152,0.995842068234579
1917.694554,0.9953291425420284
1917.813956,0.9954625255835933
1917.933359,0.9951740823411237
1918.052761,0.9956134491421884
1918.172163,0.9954003111199665
1918.291566,0.9954385352258117
1918.410968,0.9943855204338564
1918.530371,0.9947809667262943
1918.649773,0.9950329766608769
1918.769175,0.9951475115478469
1918.888578,0.9946487691205419
1919.00798,0.9944425003566365
1919.127383,0.9950523799931037
1919.246785,0.9945522928691111
1919.366187,0.9942040616349963
1919.48559,0.9946216155797925
1919.604992,0.9948783605502868
1919.724394,0.9943847249257582
1919.843797,0.994147990107152
1919.963199,0.9941848736817711
1920.082602,0.9944485664743903
1920.202004,0.9943092539892947
1920.321406,0.994519970444835
1920.440809,0.9942615282905292
1920.560211,0.9937318274734213
1920.679614,0.9939578277862504
1920.799016,0.9940151808075325
1920.918418,0.9936183497784236
1921.037821,0.9937684968544009
1921.157223,0.9933657047572508
1921.276626,0.9933044159840454
1921.396028,0.9931583116506914
1921.51543,0.9935679746051113
1921.634833,0.9934308716849348
1921.754235,0.9930514535654258
1921.873637,0.9931640719856039
1921.99304,0.9931847300131439
1922.112442,0.9930274220110326
1922.231845,0.9924350592973101
1922.351247,0.9929915743681518
1922.470649,0.9926582830427154
1922.590052,0.9927807846330355
1922.709454,0.9928410482556451
1922.828857,0.9920828073796744
1922.948259,0.992185493264141
1923.067661,0.9924929199478887
1923.187064,0.9921726941538324
1923.306466,0.9923257982122146
1923.425869,0.9924388305577009
1923.545271,0.9918156754505757
1923.664673,0.9918620935103609
1923.784076,0.9918785585577726
1923.903478,0.9914686998526564
1924.02288,0.9913820492749746
1924.142283,0.9915319575736068
1924.261685,0.9914656263044508
1924.381088,0.9912911437091401
1924.50049,0.9912150154726649
1924.619892,0.9912751840502019
1924.739295,0.9908053318727031
1924.858697,0.9905253698464135
1924.9781,0.9909788370762513
1925.097502,0.9907534150335461
1925.216904,0.9905474588084521
1925.336307,0.9904611858820304
1925.455709,0.989646965456091
1925.575112,0.9909692246281522
1925.694514,0.9900042925042722
1925.813916,0.9898815395828402
1925.933319,0.9898884687778694
1926.052721,0.9900072625216048
1926.172123,0.9897004078351569
1926.291526,0.9897627609249522
1926.410928,0.989688531501521
1926.530331,0.9897548428545372
1926.649733,0.989231401005243
1926.769135,0.9890256622714039
1926.888538,0.9891611680690703
1927.00794,0.98924327185328
1927.127343,0.988741852634963
1927.246745,0.9886419947507549
1927.366147,0.9885569751950996
1927.48555,0.9887972237290866
1927.604952,0.9885342386461414
1927.724354,0.9885372042533057
1927.843757,0.9884492283571127
1927.963159,0.9881359396106133
1928.082562,0.9881082721916499
1928.201964,0.988008478295835
1928.321366,0.9881991823344939
1928.440769,0.9878464581914063
1928.560171,0.9877259482747613
1928.679574,0.9876479210069653
1928.798976,0.9873003301183562
1928.918378,0.9876449580676466
