nu,[0]3-methylfuran-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
629.136583,0.9185820939878026
629.255585,0.9199094846769493
629.374587,0.9203548286320764
629.49359,0.9215824796662739
629.612592,0.9224399500342826
629.731595,0.9232234340937836
629.850597,0.9240759627048817
629.969599,0.9246786566894536
630.088602,0.9259805952584171
630.207604,0.9264474071051313
630.326607,0.9278650286861125
630.445609,0.9285342606009093
630.564611,0.9298946303060803
630.683614,0.9302638717638916
630.802616,0.9314712067930866
630.921618,0.9325029163648956
631.040621,0.9342109590842596
631.159623,0.9345594847679972
631.278626,0.935270019945588
631.397628,0.9367713968399528
631.51663,0.937654251254921
631.635633,0.9381128763084714
631.754635,0.9391575772080081
631.873637,0.9408382930682722
631.99264,0.9409916622092878
632.111642,0.9420339167608118
632.230645,0.9423533203944509
632.349647,0.9430320591017479
632.468649,0.9440699651104091
632.587652,0.9447149851458471
632.706654,0.9454048788655742
632.825657,0.9463923969538577
632.944659,0.9472909496343773
633.063661,0.9477846168082689
633.182664,0.9486351610215958
633.301666,0.9488505256461078
633.420668,0.949858740171498
633.539671,0.9503100302459869
633.658673,0.9511057727130693
633.777676,0.9509488532067869
633.896678,0.9512513030290797
634.01568,0.9513768764887455
634.134683,0.9515995247266718
634.253685,0.9502986265940461
634.372687,0.9492842494346653
634.49169,0.9482643171783324
634.610692,0.9468676052044198
634.729695,0.9464037537307616
634.848697,0.9443683383598745
634.967699,0.9425097640300988
635.086702,0.9385360606365795
635.205704,0.9356133270359057
635.324706,0.9304806484995215
635.443709,0.9280459800088869
635.562711,0.9251771928288292
635.681714,0.9213078890033742
635.800716,0.9105085403611324
635.919718,0.9066035724420255
636.038721,0.9055090565472149
636.157723,0.8987503324898205
636.276726,0.8815355050176386
636.395728,0.8863352623577047
636.51473,0.9064240827047523
636.633733,0.9225017555813976
636.752735,0.9342212354613295
636.871737,0.9393275801142815
636.99074,0.9419566731466689
637.109742,0.9430650658014303
637.228745,0.9453982610545845
637.347747,0.9455968155368969
637.466749,0.9452706409038961
637.585752,0.9433876492125536
637.704754,0.940483663883587
637.823756,0.9374714265019191
637.942759,0.9326241496240142
638.061761,0.934080178704828
638.180764,0.9422411870213919
638.299766,0.9481069183661436
638.418768,0.9515024665252021
638.537771,0.9543641230589259
638.656773,0.9555626019215483
638.775776,0.9567587587766662
638.894778,0.956505251296815
639.01378,0.9568037274950852
639.132783,0.9558254177726
639.251785,0.9552014675167245
639.370787,0.9541150665260989
639.48979,0.9519926164982473
639.608792,0.9494655800428291
639.727795,0.9518050924245248
639.846797,0.9538050295132214
639.965799,0.9536982093319578
640.084802,0.9541141124115095
640.203804,0.9532605623015515
640.322806,0.9531204432978924
640.441809,0.9516670906914907
640.560811,0.9515671708928494
640.679814,0.950067732082603
640.798816,0.9493563977792246
640.917818,0.9480424492876682
641.036821,0.9465693888803174
641.155823,0.9469859710527818
641.274825,0.9464643255092766
641.393828,0.9464065929462816
641.51283,0.9451609958690862
641.631833,0.9447660011324641
641.750835,0.9436527783908872
641.869837,0.9433112379076669
641.98884,0.9421978449236648
642.107842,0.9418059721353679
642.226845,0.9406633134193733
642.345847,0.9398434125388088
642.464849,0.9384534730971484
642.583852,0.9382742456005577
642.702854,0.937974045876483
642.821856,0.9374667391565049
642.940859,0.9370299814285123
643.059861,0.9360419360836679
643.178864,0.9358247995433091
643.297866,0.9351877198050921
643.416868,0.935355133390006
643.535871,0.9343697884474172
643.654873,0.9344510821552372
643.773875,0.9337505065922964
643.892878,0.9339942472812932
644.01188,0.9333350800561225
644.130883,0.9332408179733521
644.249885,0.9331932239052946
644.368887,0.9332090883249481
644.48789,0.9329851450180219
644.606892,0.9329982069014852
644.725895,0.9331195045525588
644.844897,0.9331437659750743
644.963899,0.9335245663095779
645.082902,0.9333341467215092
645.201904,0.934187604102221
645.320906,0.9340904536433058
645.439909,0.9351774327967528
645.558911,0.9347370679399702
645.677914,0.9356535592739552
645.796916,0.9357368361464965
645.915918,0.9364061272273895
646.034921,0.9367498513455996
646.153923,0.9370178001179325
646.272925,0.937982487680884
646.391928,0.9378539928821664
646.51093,0.9387406838009128
646.629933,0.9386562009411564
