nu,[0]HFC-236cb-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1024.194708,0.45497627693265524
1024.315237,0.4607774995012486
1024.435765,0.4623606799268047
1024.556294,0.46665735771473277
1024.676822,0.4719604921367441
1024.797351,0.472120985986479
1024.917879,0.4701845508341831
1025.038408,0.46970520709919616
1025.158937,0.47082914511508844
1025.279465,0.4730945576521394
1025.399994,0.4771616292982356
1025.520522,0.4811000626761384
1025.641051,0.48341489412799366
1025.761579,0.4845764832232524
1025.882108,0.4845764832232524
1026.002636,0.4845764832232524
1026.123165,0.4869031725501821
1026.243693,0.4934518466730309
1026.364222,0.49752473750078474
1026.484751,0.4959947187476927
1026.605279,0.495147292534543
1026.725808,0.49855069483327613
1026.846336,0.5061207509110999
1026.966865,0.5127535287728441
1027.087393,0.5164535121453997
1027.207922,0.5192914462293253
1027.32845,0.5214301260497937
1027.448979,0.5251979709218156
1027.569507,0.5306195462199835
1027.690036,0.5344537936796876
1027.810565,0.5370199684334027
1027.931093,0.5408950562532551
1028.051622,0.5468613402558956
1028.17215,0.5526999558629935
1028.292679,0.5574513745443765
1028.413207,0.5641754467839917
1028.533736,0.5727419572996661
1028.654264,0.5756934297463171
1028.774793,0.5737221839015364
1028.895321,0.5758891987912825
1029.01585,0.5810432989710069
1029.136379,0.5870413609805346
1029.256907,0.5959550703960048
1029.377436,0.6045928637287129
1029.497964,0.607708471300315
1029.618493,0.607708471300315
1029.739021,0.6100038563192053
1029.85955,0.6139879355312154
1029.980078,0.613564429981916
1030.100607,0.612516131357415
1030.221135,0.6167262701199683
1030.341664,0.6252335619086475
1030.462193,0.630394162799435
1030.582721,0.630829284871618
1030.70325,0.6351652993679318
1030.823778,0.646359130567587
1030.944307,0.6600035930244796
1031.064835,0.6654511814739664
1031.185364,0.6647727673189006
1031.305892,0.6704876469963954
1031.426421,0.6788059365542176
1031.546949,0.6830071164950248
1031.667478,0.6888787521599214
1031.788007,0.694092529189669
1031.908535,0.6979065972512896
1032.029064,0.7060776935658393
1032.149592,0.7108882745452986
1032.270121,0.712496698880671
1032.390649,0.7176164821965492
1032.511178,0.7216824909793463
1032.631706,0.7212135497826093
1032.752235,0.7199813284619718
1032.872764,0.7239086996530284
1032.993292,0.7280613225943973
1033.113821,0.7314620057955584
1033.234349,0.7378830026086254
1033.354878,0.7432595263735461
1033.475406,0.7462459809137842
1033.595935,0.7486228203047596
1033.716463,0.7538966419593209
1033.836992,0.7588508723563114
1033.95752,0.7606438753263847
1034.078049,0.7630742036013362
1034.198578,0.7608036273135748
1034.319106,0.7547263845402299
1034.439635,0.7574937442867804
1034.560163,0.7690263844400388
1034.680692,0.7753738335956236
1034.80122,0.7753738335956236
1034.921749,0.7735693156431394
1035.042277,0.7722708102428036
1035.162806,0.7741032626614701
1035.283334,0.7735693156431394
1035.403863,0.7704735139182677
1035.524392,0.7692109729220362
1035.64492,0.7704272868942572
1035.765449,0.7710824284838479
1035.885977,0.7752187743353474
1036.006506,0.783950028359923
1036.127034,0.787824444588469
1036.247563,0.7896622157163011
1036.368091,0.7928351186199302
1036.48862,0.7929144060960999
1036.609148,0.7928351186199302
1036.729677,0.7990514038929452
1036.850206,0.8018449652215626
1036.970734,0.7973512357245436
1037.091263,0.7966180099232625
1037.211791,0.7997868694468067
1037.33232,0.8042380271091901
1037.452848,0.8093773747860049
1037.573377,0.8158130954072064
1037.693905,0.8179615077720245
1037.814434,0.8159517954225929
1037.934962,0.8172093292400525
1038.055491,0.818550652124136
1038.17602,0.8216999293707753
1038.296548,0.8289047731387845
1038.417077,0.8349528690298069
1038.537605,0.8382993690439556
1038.658134,0.8371014576569985
1038.778662,0.8304977991187743
1038.899191,0.828341309492402
1039.019719,0.8291037341587052
1039.140248,0.8283661601044442
1039.260776,0.83417672382507
1039.381305,0.8403473169848557
1039.501834,0.8397424846823841
1039.622362,0.8441796091302675
1039.742891,0.8524335671139535
1039.863419,0.8532181668562393
1039.983948,0.8537814767181707
1040.104476,0.860527246727291
1040.225005,0.8661475533524682
1040.345533,0.860234717196242
1040.466062,0.8571177259346489
1040.58659,0.8613882043810988
1040.707119,0.8620344878603947
1040.827648,0.868081217630788
1040.948176,0.8718045675272101
1041.068705,0.8689758019167663
1041.189233,0.8729735687035632
1041.309762,0.8746163026988416
1041.43029,0.8670141341239914
1041.550819,0.8674304008043818
1041.671347,0.8764724560879643
1041.791876,0.8774107835316366
1041.912405,0.8744938649873035
1042.032933,0.8785785162438537
1042.153462,0.8828941155569743
1042.27399,0.8795454843466759
1042.394519,0.8698365139428181
1042.515047,0.8661475533524682
1042.635576,0.8750099686032414
1042.756104,0.8828941155569743
1042.876633,0.8788772837269707
1042.997161,0.8704630217486019
1043.11769,0.8722493012541098
1043.238219,0.8787015258465992
1043.358747,0.8807777103817223
1043.479276,0.8897275381816153
1043.599804,0.895753513852371
1043.720333,0.8894250822390574
1043.840861,0.8823204208528399
1043.96139,0.8801173747557489
1044.081918,0.882867629130806
1044.202447,0.8816589286277922
1044.322975,0.8732966286863948
1044.443504,0.8729997583034664
1044.564033,0.8814120986855809
1044.684561,0.8830177293859184
1044.80509,0.881509059349175
1044.925618,0.8897275381816153
1045.046147,0.895753513852371
1045.166675,0.8846528241816257
1045.287204,0.8732093033898638
1045.407732,0.873087062644441
1045.528261,0.8745550817004126
1045.648789,0.8731831075037023
1045.769318,0.8738120257244952
1045.889847,0.8732442324605761
1046.010375,0.8704020914696642
1046.130904,0.8710290066379002
1046.251432,0.8792113205577652
1046.371961,0.888536101721159
1046.492489,0.8852545926801706
1046.613018,0.8747037687023388
1046.733546,0.8750624707764071
1046.854075,0.8828941155569743
1046.974603,0.8796334432929847
1047.095132,0.877919829395115
1047.215661,0.8870180033312618
1047.336189,0.8921330485123047
1047.456718,0.8853165626705826
1047.577246,0.8773756878022146
1047.697775,0.8793607991875836
1047.818303,0.8809010278932
1047.938832,0.8787894003928379
1048.05936,0.8773756878022146
1048.179889,0.8732966286863948
1048.300417,0.8676906689628949
1048.420946,0.8682288039822696
1048.541475,0.8710899808024357
1048.662003,0.8664161007166984
1048.782532,0.8587907361550513
1048.90306,0.8599422871083273
1049.023589,0.8655241515656287
1049.144117,0.8669534452587377
1049.264646,0.8669534452587377
1049.385174,0.8669534452587377
1049.505703,0.8716302240486337
1049.626231,0.8793607991875836
1049.74676,0.8809274553204463
1049.867289,0.8760868930373772
1049.987817,0.8657925056453473
1050.108346,0.8554137576707852
1050.228874,0.8571434398521337
1050.349403,0.8654981862305636
1050.469931,0.8703411654556966
1050.59046,0.871150959235312
1050.710988,0.8657319022910943
1050.831517,0.8634580188554718
1050.952046,0.8696016897867412
1051.072574,0.8725546419410519
1051.193103,0.8677861201862019
1051.313631,0.8648752518197763
1051.43416,0.8636048191963526
1051.554688,0.8581468845774571
1051.675217,0.8572634483341107
1051.795745,0.8654116407392873
1051.916274,0.8664507580538691
1052.036802,0.8594694488928465
1052.157331,0.8580267524230633
1052.27786,0.8554137576707852
1052.398388,0.8551828271332396
1052.518917,0.8613882043810988
1052.639445,0.8655587732241199
1052.759974,0.8656453334293804
1052.880502,0.8655587732241199
1053.001031,0.8689758019167663
1053.121559,0.8684632574091332
1053.242088,0.8636048191963526
1053.362616,0.8588250884715393
1053.483145,0.8553624343850389
1053.603674,0.85662074179294
1053.724202,0.859409288137075
1053.844731,0.856149729925091
1053.965259,0.8480039374344596
1054.085788,0.8457766172888441
1054.206316,0.8478597890180583
1054.326845,0.8478597890180583
1054.447373,0.8511218297176362
1054.567902,0.855302561110221
1054.68843,0.8546869649074484
1054.808959,0.8473935943493842
1054.929488,0.8450495620765278
1055.050016,0.8564408703243287
1055.170545,0.858936742990427
1055.291073,0.8493703234192961
1055.411602,0.846470438542858
1055.53213,0.8485298628957147
1055.652659,0.8492259427370205
1055.773187,0.8498970963025355
1055.893716,0.8479784976979344
1056.014244,0.844525793733005
1056.134773,0.8412385574148377
1056.255302,0.8358968990483184
1056.37583,0.8312372711762442
1056.496359,0.8368671020601692
1056.616887,0.8484450141519331
1056.737416,0.8454214656966379
1056.857944,0.8365491529755384
1056.978473,0.835779881673859
1057.099001,0.8423328786941916
1057.21953,0.8505092425580807
1057.340058,0.8539522500902823
1057.460587,0.8533717599492371
1057.581116,0.8519648575589838
1057.701644,0.8486741252343584
1057.822173,0.8419539141721917
1057.942701,0.8385005850374796
1058.06323,0.8456243911984913
1058.183758,0.8546271389138391
1058.304287,0.8547126059010086
1058.424815,0.8533120260167527
1058.545344,0.8546271389138391
1058.665872,0.8540718117744176
1058.786401,0.8441205186258202
1058.90693,0.8403473169848557
1059.027458,0.852373898852669
1059.147987,0.8555335239803051
1059.268515,0.8401960680806081
1059.389044,0.8298419649460775
1059.509572,0.8330929986580806
1059.630101,0.8390457875893876
1059.750629,0.8425350628462059
1059.871158,0.8431672011655789
1059.991686,0.8458273654083098
1060.112215,0.8440107900909081
1060.232744,0.841785540227313
1060.353272,0.8451678772970908
1060.473801,0.8472241325772564
1060.594329,0.8459796280373089
1060.714858,0.8432262249354683
1060.835386,0.8457766172888441
1060.955915,0.8492599124541198
1061.076443,0.8492599124541198
1061.196972,0.850568780288856
1061.317501,0.8513261234710382
1061.438029,0.8512920711071511
1061.558558,0.851998936834867
1061.679086,0.8559186007018604
1061.799615,0.8641317788424143
1061.920143,0.8604411983051111
1062.040672,0.8467582874234993
1062.1612,0.8399104499752901
1062.281729,0.8340349258351905
1062.402257,0.8273230760236835
1062.522786,0.8322936131458075
1062.643315,0.8456835869777033
1062.763843,0.8461234567991736
1062.884372,0.8372940131352907
1063.0049,0.8364655022428472
1063.125429,0.8398264631297048
1063.245957,0.8451087176162929
1063.366486,0.8479784976979344
1063.487014,0.8485298628957147
1063.607543,0.8539266319070543
1063.728071,0.8554736387296348
1063.8486,0.8526978624834245
1063.969129,0.8552683496920095
1064.089657,0.8601486980255526
1064.210186,0.8595897830388851
1064.330714,0.8587649728194185
1064.451243,0.8582069569618864
1064.571771,0.85149640572339
1064.6923,0.8492004663408862
1064.812828,0.8539864088634568
1064.933357,0.8528172485410012
1065.053885,0.8480039374344596
1065.174414,0.8492004663408862
1065.294943,0.8546271389138391
1065.415471,0.859443665196137
1065.536,0.8648752518197763
1065.656528,0.8671268532880144
1065.777057,0.8670401449381754
1065.897585,0.8664507580538691
1066.018114,0.8590312312289138
1066.138642,0.8533717599492371
1066.259171,0.8599680857639185
1066.379699,0.8684111511768913
1066.500228,0.8685240519649365
1066.620757,0.8664161007166984
1066.741285,0.8623879944643192
1066.861814,0.8601486980255526
1066.982342,0.8602691272731269
1067.102871,0.8588508536106685
1067.223399,0.8634839229845974
1067.343928,0.8691496144578243
1067.464456,0.8671875542922549
1067.584985,0.8643391953583228
1067.705513,0.8649963428312041
1067.826042,0.8744064199731284
1067.946571,0.8831325291525617
1068.067099,0.8723103608422582
1068.187628,0.8596155711191956
1068.308156,0.8541913901983603
1068.428685,0.8533120260167527
1068.549213,0.8613882043810988
1068.669742,0.8677514094356141
1068.79027,0.8704891360309667
1068.910799,0.8746425415815039
1069.031327,0.8761482212663528
1069.151856,0.8700714015099773
1069.272385,0.8616811261644697
1069.392913,0.8582069569618864
1069.513442,0.8588250884715393
1069.63397,0.8582327035567924
1069.754499,0.8554736387296348
1069.875027,0.8587048613752463
1069.995556,0.8589968706668805
1070.116084,0.8521437889662113
1070.236613,0.8532522962654971
1070.357142,0.8548579193953089
1070.47767,0.8514112603401578
1070.598199,0.8533120260167527
1070.718727,0.8554736387296348
1070.839256,0.8541315988937666
1070.959784,0.8553880956429873
1071.080313,0.8628020400646566
1071.200841,0.8618620982023631
1071.32137,0.8501861104448984
1071.441898,0.8466143507496013
1071.562427,0.8447622940637514
1071.682956,0.841928655933642
1071.803484,0.8458611991795971
1071.924013,0.8519648575589838
1072.044541,0.8547724378775164
1072.16507,0.8521693536633489
1072.285598,0.8513261234710382
1072.406127,0.8567064081503658
1072.526655,0.8615604992508876
1072.647184,0.8643132655714107
1072.767712,0.8650828467906131
1072.888241,0.859735925723778
1073.00877,0.8508580228426019
1073.129298,0.8486147201247951
1073.249827,0.850075593434302
1073.370355,0.8513261234710382
1073.490884,0.8567064081503658
1073.611412,0.8595897830388851
1073.731941,0.8503646682760079
1073.852469,0.8412974461749393
1073.972998,0.846470438542858
1074.093526,0.8514453174717095
1074.214055,0.8540120288400205
1074.334584,0.8548921143959801
1074.455112,0.8514453174717095
1074.575641,0.8520244971863755
1074.696169,0.8527831365333043
1074.816698,0.8501265995000746
1074.937226,0.846732885055914
1075.057755,0.8459796280373089
1075.178283,0.8473427522590011
1075.298812,0.8506283221874184
1075.41934,0.8482074828039111
1075.539869,0.8394234431599332
1075.660398,0.8340349258351905
1075.780926,0.830697142510813
1075.901455,0.8299581509540007
1076.021983,0.8281094063936931
1076.142512,0.821584899432947
1076.26304,0.8187798783969114
1076.383569,0.8226536543423846
1076.504097,0.8253646419945259
1076.624626,0.8190583108864073
1076.745154,0.8111031859306822
1076.865683,0.8141098265737403
1076.986212,0.814443680037919
1077.10674,0.8054211263739536
1077.227269,0.7977101245245434
1077.347797,0.7919951586516245
1077.468326,0.791203559358586
1077.588854,0.7925576748838992
1077.709383,0.7846480544607026
1077.829911,0.7721395353637432
1077.95044,0.7629673806906101
1078.070968,0.7556552691401343
1078.191497,0.7554512697586222
1078.312026,0.7585625638069097
1078.432554,0.7550887401632015
1078.553083,0.7473138760295206
1078.673611,0.7401813908879928
1078.79414,0.7331902947079962
1078.914668,0.7245025482313856
1079.035197,0.7169780876551045
1079.155725,0.7118343849744146
1079.276254,0.7094750135400416
1079.396783,0.7089927345242835
1079.517311,0.7017416237796373
1079.63784,0.6891130107573608
1079.758368,0.6781071263885827
1079.878897,0.6700318703780507
1079.999425,0.6656841301511228
1080.119954,0.6615895039796473
1080.240482,0.6552751861832263
1080.361011,0.6470252234510184
1080.481539,0.6382150394482704
1080.602068,0.6312583946661259
1080.722597,0.6233108051034519
1080.843125,0.6163008757715132
1080.963654,0.6089616410728969
1081.084182,0.5957524801143698
1081.204711,0.5816362654974757
1081.325239,0.574118188814412
1081.445768,0.5727419572996661
1081.566296,0.5705867851727089
1081.686825,0.563403055630646
1081.807353,0.556115095421831
1081.927882,0.5517501290241545
1082.048411,0.5427535117252934
1082.168939,0.5273609765139882
1082.289468,0.5176944891512868
1082.409996,0.5146902580170654
1082.530525,0.5099513244875168
1082.651053,0.5045642971674872
1082.771582,0.5002586571604348
1082.89211,0.4912608645062329
1083.012639,0.48044140687251685
1083.133167,0.4742313481934948
1083.253696,0.4687386103090865
1083.374225,0.46125234482909844
1083.494753,0.45497627693265524
1083.615282,0.44955368477476293
1083.73581,0.4449559457638649
1083.856339,0.43770067177603583
1083.976867,0.4289435301801411
1084.097396,0.4238312068770125
1084.217924,0.4202186953539142
1084.338453,0.41592097529472843
1084.458981,0.4099828292659151
1084.57951,0.40412542147694896
1084.700039,0.3995845086904962
1084.820567,0.3930651125687169
1084.941096,0.38652450911104114
1085.061624,0.3866559497877877
1085.182153,0.3889128486206114
1085.302681,0.3858641169966401
1085.42321,0.38309587299148656
1085.543738,0.38270148738575926
1085.664267,0.37684926465054563
1085.784795,0.36930958609016584
1085.905324,0.36804502417335067
1086.025853,0.365532530871686
1086.146381,0.36005445322936774
1086.26691,0.35822285007593735
1086.387438,0.35883234684653437
1086.507967,0.35969457874337096
1086.628495,0.3616783492947233
1086.749024,0.36316427459215833
1086.869552,0.3622937254100192
1086.990081,0.3605588824819756
1087.110609,0.3621850535939837
1087.231138,0.36516718104617285
1087.351667,0.3649116534645282
1087.472195,0.36291014855443376
1087.592724,0.3628012918391912
1087.713252,0.3654228875597436
1087.833781,0.3689293930495211
1087.954309,0.37274154811529675
1088.074838,0.3760737542153601
1088.195366,0.3781440769619666
1088.315895,0.37788324754536
1088.436424,0.3781440769619666
1088.556952,0.38139488386446757
1088.677481,0.3862578991907547
1088.798009,0.39131985888725856
1088.918538,0.39198958830140856
1089.039066,0.38798445678257676
1089.159595,0.38811639392592623
1089.280123,0.39131985888725856
1089.400652,0.3871860314620346
1089.52118,0.3829656425351016
1089.641709,0.3857290881871113
1089.762238,0.3844121479569264
1089.882766,0.37736590195886677
1090.003295,0.3731256696985113
1090.123823,0.3719744908664026
1090.244352,0.3704488131243594
1090.36488,0.3658982462297604
1090.485409,0.35811539933933095
1090.605937,0.3510593435022431
1090.726466,0.34366085312447836
1090.846994,0.3304169292492889
1090.967523,0.31493153908989463
1091.088052,0.3042212640667041
1091.20858,0.292468005850656
1091.329109,0.2745011029521513
1091.449637,0.25792150101207395
1091.570166,0.24509730108348168
1091.690694,0.23161008252787277
1091.811223,0.2166439622211352
1091.931751,0.20264491879892313
1092.05228,0.19013898010152055
1092.172808,0.1779771691711307
1092.293337,0.167629347809757
1092.413866,0.16010907135959737
1092.534394,0.15508219690666356
1092.654923,0.15161664746929543
1092.775451,0.14965838732190537
1092.89598,0.14986805579784335
1093.016508,0.15292617352855054
1093.137037,0.15851595948130306
1093.257565,0.16631029308838596
1093.378094,0.17858332142121114
1093.498622,0.19303186501513606
1093.619151,0.20636682291210073
1093.73968,0.22046859952901593
1093.860208,0.23569893205515957
1093.980737,0.2536246147023633
1094.101265,0.27507816096719784
1094.221794,0.296502389961034
1094.342322,0.3143966102917489
1094.462851,0.3302847889074194
1094.583379,0.3465251084217016
1094.703908,0.35894001269965875
1094.824436,0.3665208022710539
1094.944965,0.3738913618877354
1095.065494,0.3804806336822516
1095.186022,0.3842814700431253
1095.306551,0.38784868598397865
1095.427079,0.3917231259888176
1095.547608,0.39753591371516667
1095.668136,0.4052342435242847
1095.788665,0.4083012578340301
1095.909193,0.41082415613130757
1096.029722,0.41223570240480556
1096.15025,0.4099828292659151
1096.270779,0.40956076435251565
1096.391308,0.4070415541917648
1096.511836,0.40123018056033616
1096.632365,0.3980809111549605
1096.752893,0.3952250221325554
1096.873422,0.3885163597587135
1096.99395,0.378662489378826
1097.114479,0.3705784929015901
1097.235007,0.36692419697996637
1097.355536,0.3664108625221595
1097.476064,0.36327324021856267
1097.596593,0.3552974333061378
1097.717122,0.35091894784584543
1097.83765,0.35200848449343414
1097.958179,0.349378296394101
1098.078707,0.34355777033173307
1098.199236,0.3409907255053553
1098.319764,0.34133188678306947
1098.440293,0.34003728691088575
1098.560821,0.33621649370673334
1098.68135,0.33277123735067105
1098.801879,0.3300536704560795
1098.922407,0.32949305587371386
1099.042936,0.3308467505806451
1099.163464,0.3316417363834089
1099.283993,0.3326714209526742
1099.404521,0.33474039094195124
1099.52505,0.3358804452652514
1099.645578,0.335645411225077
1099.766107,0.33645192764459275
1099.886635,0.3380707790324241
1100.007164,0.34041153372449867
1100.127693,0.345556195229613
1100.248221,0.3516566519545296
1100.36875,0.35405606594966904
1100.489278,0.3565075005279578
1100.609807,0.3614252630407402
1100.730335,0.36378217892883913
1100.850864,0.36740150862138576
1100.971392,0.37274154811529675
1101.091921,0.37466237196094476
1101.212449,0.37697741518488315
1101.332978,0.38270148738575926
1101.453507,0.3897148348509781
1101.574035,0.39576685148123425
1101.694564,0.3998563185612881
1101.815092,0.4052342435242847
1101.935621,0.4136479620945703
1102.056149,0.421805909854823
1102.176678,0.4258704870269656
1102.297206,0.4279153000773825
1102.417735,0.43322848983890716
1102.538263,0.44267916669355667
1102.658792,0.4506339093692279
1102.779321,0.45560002159959107
1102.899849,0.457165412784838
1103.020378,0.45999024327301125
1103.140906,0.4672971164294579
1103.261435,0.4722862572523586
1103.381963,0.4763463801488142
1103.502492,0.4820921503046734
1103.62302,0.4864067845151157
1103.743549,0.4887422620161072
1103.864077,0.4892459258883499
1103.984606,0.49024990876726876
1104.105135,0.49616338562381107
1104.225663,0.4990644665959905
1104.346192,0.4982068135065424
1104.46672,0.4994039458431386
1104.587249,0.4994039458431386
1104.707777,0.5028366063118623
1104.828306,0.5059486991062544
1104.948834,0.5000885981286739
1105.069363,0.495147292534543
1105.189891,0.49548410719747327
1105.31042,0.49328410156344665
1105.430949,0.48890846263769727
1105.551477,0.4884100302495389
1105.672006,0.48807314356793785
1105.792534,0.4869031725501821
1105.913063,0.4887422620161072
1106.033591,0.4867376536113292
1106.15412,0.4801148177687234
1106.274648,0.4788011037781074
1106.395177,0.47962055409591015
1106.515705,0.4784708449688927
1106.636234,0.47765335897372263
1106.756763,0.47358209608571195
1106.877291,0.4690621515590945
1106.99782,0.4676149865322163
1107.118348,0.46569703303186655
1107.238877,0.4655387229548738
1107.359405,0.46569703303186655
1107.479934,0.4614091972897476
1107.600462,0.45763195940420487
1107.720991,0.45513099516742184
1107.84152,0.44909088286334486
1107.962048,0.44191841296260354
1108.082577,0.43695284320295585
1108.203105,0.43382241961899026
1108.323634,0.429385569627462
1108.444162,0.42397957376210976
1108.564691,0.4196433899154872
1108.685219,0.4156382451706647
1108.805748,0.4119513578802886
1108.926276,0.4077422681061917
1109.046805,0.4038466711160638
1109.167334,0.3999922928239137
1109.287862,0.3961747013448824
1109.408391,0.393336421087064
1109.528919,0.3866559497877877
1109.649448,0.37749422817975414
1109.769976,0.3740185065641474
1109.890505,0.37440394409215955
1110.011033,0.37032288193741203
1110.131562,0.3621850535939837
1110.25209,0.35444574190469663
1110.372619,0.34888950901015336
1110.493148,0.34263141549362935
1110.613676,0.33635100720512223
1110.734205,0.33427208228718125
1110.854733,0.3315422587848797
1110.975262,0.3237770879904218
1111.09579,0.31654179259546933
1111.216319,0.31223474070801055
1111.336847,0.3076784607243986
1111.457376,0.30297651037279505
1111.577904,0.30008185246212604
1111.698433,0.29629491091419974
1111.818962,0.29156275889025945
1111.93949,0.28771064752079023
1112.060019,0.28359730136717276
1112.180547,0.27915167692210985
1112.301076,0.2753533767131033
1112.421604,0.27187850099475824
1112.542133,0.26718873436930574
1112.662661,0.26111352618598616
1112.78319,0.25431032645635776
1112.903718,0.24907530463166822
1113.024247,0.24499928176821822
1113.144776,0.2414241340412594
1113.265304,0.24043632149117827
1113.385833,0.23878302131795004
1113.506361,0.23553400053548756
1113.62689,0.23328369288938433
1113.747418,0.23091629348419634
1113.867947,0.2285500626694205
1113.988475,0.22496734964420603
1114.109004,0.22002810297334574
1114.229532,0.21799132730260207
1114.350061,0.21851513480570448
1114.47059,0.21768635297621938
1114.591118,0.2159950042581347
1114.711647,0.21341855382695513
1114.832175,0.21036734805803667
1114.952704,0.20850338559696122
1115.073232,0.20636682291210073
1115.193761,0.20425215387704013
1115.314289,0.2035588757944563
1115.434818,0.20167455392747963
1115.555346,0.19683292628494622
1115.675875,0.1924343927940075
1115.796404,0.18943676577276244
1115.916932,0.18551862456628607
1116.037461,0.18117352596380343
1116.157989,0.177000981716993
1116.278518,0.17365234425471363
1116.399046,0.17116966866219785
1116.519575,0.16808255860809557
1116.640103,0.1638834130501526
1116.760632,0.15999703422721687
1116.881161,0.15657815510738965
1117.001689,0.15381572253342926
1117.122218,0.15213302140894833
1117.242746,0.1495088037388403
1117.363275,0.14610934488779048
1117.483803,0.14221717333828726
1117.604332,0.13765565028968216
1117.72486,0.13425692017423285
1117.845389,0.13202024459652065
1117.965917,0.12934138174190424
1118.086446,0.12618578170503877
1118.206975,0.12310717026577875
1118.327503,0.12019979047728242
1118.448032,0.11754900129897919
1118.56856,0.11539433687335945
1118.689089,0.11385836674229884
1118.809617,0.11146997576426268
1118.930146,0.10864169644550414
1119.050674,0.10672498360043621
1119.171203,0.10512554251883362
1119.291731,0.10348796015997311
1119.41226,0.10245823775142189
1119.532789,0.10196761664286777
1119.653317,0.10055001636586886
1119.773846,0.09894412323059738
1119.894374,0.09847032945383845
1120.014903,0.09816554409392167
1120.135431,0.09769547854212068
1120.25596,0.09746129053164239
1120.376488,0.09736387795551653
1120.497017,0.0980968522580034
1120.617545,0.09938043655821416
1120.738074,0.09958935476232328
1120.858603,0.0990134083638263
1120.979131,0.09847032945383845
1121.09966,0.09891444444566856
1121.220188,0.1010338166361776
1121.340717,0.10207984273420903
1121.461245,0.1010338166361776
1121.581774,0.1008924682598373
1121.702302,0.10242750489025616
1121.822831,0.10423576233043601
1121.943359,0.10559967345467836
1122.063888,0.10734578709513519
1122.184417,0.10942673942324893
1122.304945,0.11074777063123942
1122.425474,0.11208474970957386
1122.546002,0.11281567351158354
1122.666531,0.11162614302190565
1122.787059,0.10992026936018012
1122.907588,0.11037186760835194
1123.028116,0.11235407617135425
1123.148645,0.11343786918554986
1123.269173,0.11374456528576828
1123.389702,0.1139039191988797
1123.510231,0.11312068741353652
1123.630759,0.11227545583836121
1123.751288,0.11262404979292408
1123.871816,0.11265784207645106
1123.992345,0.11211838017880486
1124.112873,0.11184961870914484
1124.233402,0.11131402698780787
1124.35393,0.11044915496309607
1124.474459,0.11018439483042866
1124.594987,0.10908804178361861
1124.715516,0.10669297090750009
1124.836045,0.10519915616036546
1124.956573,0.10423576233043601
1125.077102,0.10249922924427451
1125.19763,0.10065061667400542
1125.318159,0.09887488657999087
1125.438687,0.09733467317306627
1125.559216,0.09606790440572242
1125.679744,0.09495995524353215
1125.800273,0.09373346528312713
1125.920802,0.0929029387672628
1126.04133,0.0920429465986957
1126.161859,0.09100871571169707
1126.282387,0.09085413232809207
1126.402916,0.09129128047950617
1126.523444,0.0916388473040563
1126.643973,0.09151064268200612
1126.764501,0.09072702553834631
1126.88503,0.0903558062531899
1127.005558,0.09057292062122428
1127.126087,0.09085413232809207
1127.246616,0.0916388473040563
1127.367144,0.09286578502300014
1127.487673,0.09398688760557286
1127.608201,0.09425041966357539
1127.72873,0.09443910912947197
1127.849258,0.09623135874003103
1127.969787,0.09867733442483673
1128.090315,0.10040934483600386
1128.210844,0.10211047128108164
1128.331372,0.10398589645982328
1128.451901,0.10679971724267964
1128.57243,0.11070348038162738
1128.692958,0.11429185163559014
1128.813487,0.11771368515259692
1128.934015,0.12060916530775259
1129.054544,0.12303332811847874
1129.175072,0.12627414267496365
1129.295601,0.13027600027963318
1129.416129,0.1347680670348502
1129.536658,0.1404645689924826
1129.657186,0.14551152294617953
1129.777715,0.14959853593805142
1129.898244,0.15471044591371955
1130.018772,0.15884919276870235
1130.139301,0.16314759452480232
1130.259829,0.17028189659297988
1130.380358,0.17677102994179963
1130.500886,0.17951437332959386
1130.621415,0.18261046525584707
1130.741943,0.18820941999030938
1130.862472,0.19368929034593027
1130.983,0.19764159792676636
1131.103529,0.1998876140751445
1131.224058,0.20147298017722506
1131.344586,0.20523492096976037
1131.465115,0.2096533136210353
1131.585643,0.21072527670288232
1131.706172,0.21297084512259104
1131.8267,0.21694747617844096
1131.947229,0.21805673451138363
1132.067757,0.21799132730260207
1132.188286,0.22002810297334574
1132.308814,0.22306323114023852
1132.429343,0.2257335404192169
1132.549872,0.22861863797400267
1132.6704,0.22994847888490827
1132.790929,0.2320969747590912
1132.911457,0.23733087842657952
1133.031986,0.2414241340412594
1133.152514,0.24200424782103958
1133.273043,0.2418349041247734
1133.393571,0.24482784228180118
1133.5141,0.24897569443318332
1133.634628,0.25180507567739796
1133.755157,0.2550233931980036
1133.875686,0.25810210926829724
1133.996214,0.2604094705680819
1134.116743,0.2620028231231224
1134.237271,0.2637377607520916
1134.3578,0.2666282267661001
1134.478328,0.2713352873874472
1134.598857,0.27745403476556457
1134.719385,0.28243693281258675
1134.839914,0.2860181524704592
1134.960443,0.2898765895068001
1135.080971,0.29296562431645495
1135.2015,0.2966210146403726
1135.322028,0.3010135495891716
1135.442557,0.30431254413725006
1135.563085,0.30841777585342084
1135.683614,0.3105532173074686
1135.804142,0.3121410843349565
1135.924671,0.31981902181630395
1136.045199,0.3274565187161883
1136.165728,0.3326714209526742
1136.286257,0.34041153372449867
1136.406785,0.3473577674730991
1136.527314,0.3528543194521681
1136.647842,0.35811539933933095
