nu,[0]E-C10F18-HITRAN(x-sec)-X=0.01-T=300.0K-P=0.0atm-L=15cm
693.475832,0.9999979315021393
693.595434,0.9999978127023922
693.715036,0.9999979934020132
693.834638,0.9999974493032531
693.95424,0.99999795550209
694.073842,0.9999980983018082
694.193444,0.9999983714013262
694.313046,0.9999981374017346
694.432648,0.9999985004011244
694.55225,0.9999984890011415
694.671852,0.9999989405005613
694.791454,0.9999985945009877
694.911056,0.9999988222006936
695.030658,0.9999990930104113
695.15026,0.999999295710248
695.269862,0.9999994196901684
695.389464,0.99999939986018
695.509066,0.9999999818980002
695.628668,0.9999993533802091
695.74827,0.9999997106100419
695.867872,0.9999996961800461
695.987474,0.9999996555300593
696.107076,0.9999993848501892
696.226678,0.9999998831800069
696.34628,0.9999994497401514
696.465882,0.9999997300700364
696.585484,0.9999999940781
696.705086,0.999999955341001
696.824688,0.9999998016200197
696.94429,1.0
697.063892,1.0
697.183494,1.0
697.303096,1.0
697.422698,1.0
697.5423,1.0
697.661902,1.0
697.781504,1.0
697.901106,1.0
698.020708,1.0
698.14031,1.0
698.259912,1.0
698.379514,1.0
698.499116,1.0
698.618718,1.0
698.73832,1.0
698.857922,1.0
698.977524,1.0
699.097126,1.0
699.216728,1.0
699.33633,1.0
699.455932,1.0
699.575534,1.0
699.695136,1.0
699.814738,1.0
699.93434,1.0
700.053942,1.0
700.173544,1.0
700.293146,1.0
700.412748,1.0
700.53235,1.0
700.651952,1.0
700.771554,1.0
700.891156,1.0
701.010758,1.0
701.13036,1.0
701.249962,1.0
701.369564,1.0
701.489166,1.0
701.608768,1.0
701.72837,1.0
701.847972,1.0
701.967574,1.0
702.087176,1.0
702.206778,1.0
702.32638,1.0
702.445982,1.0
702.565584,1.0
702.685186,1.0
702.804788,0.9999998950200055
702.92439,1.0
703.043992,1.0
703.163594,1.0
703.283196,1.0
703.402798,1.0
703.5224,1.0
703.642002,1.0
703.761604,1.0
703.881206,0.9999998430000123
704.000808,1.0
704.12041,1.0
704.240012,1.0
704.359614,0.9999999577900008
704.479216,1.0
704.598818,1.0
704.71842,1.0
704.838022,0.9999998946200056
704.957624,0.9999994498201513
705.077226,0.9999999734500004
705.196828,1.0
705.31643,0.9999999593030008
705.436032,0.9999998258800151
705.555634,0.9999996756600525
705.675236,0.9999997192500394
705.794838,0.999999936281002
705.91444,0.999999873550008
706.034042,0.9999989592005416
706.153644,0.9999999423080017
706.273246,0.9999996166100735
706.392848,0.9999993297702247
706.51245,0.9999991591003535
706.632052,0.9999990806404226
706.751654,0.9999993250402278
706.871256,0.9999993489902119
706.990858,0.9999994799801352
707.11046,0.9999994611301452
707.230062,0.9999991300003784
707.349664,0.9999991772603385
707.469266,0.9999994618601448
707.588868,0.9999992580202752
707.70847,0.9999990123204877
707.828072,0.9999988396006733
707.947674,0.9999987560007738
708.067276,0.9999995177501163
708.186878,0.9999985975009835
708.30648,0.9999985637010315
708.426082,0.9999986789008727
708.545684,0.9999988913006146
708.665286,0.9999988368006765
708.784888,0.9999982676015006
708.90449,0.9999981618016894
709.024092,0.9999983269013997
709.143694,0.9999982913014598
709.263296,0.9999982027016151
709.382898,0.9999981966016261
709.5025,0.999997699602646
709.622102,0.9999973325035578
709.741704,0.99999737700344
709.861306,0.9999970607043197
709.980908,0.9999974389032796
710.10051,0.9999968535049503
710.220112,0.9999963068068198
710.339714,0.9999962487070361
710.459316,0.9999966211057085
710.578918,0.999996077007695
710.69852,0.9999959683081273
710.818122,0.9999958197087374
710.937724,0.9999953171109648
711.057326,0.9999957481090394
711.176928,0.9999958867084596
711.29653,0.999995675209352
711.416132,0.9999958443086349
711.535734,0.9999957731089333
711.655336,0.9999954466103667
711.774938,0.9999955264100066
711.89454,0.9999954070105478
712.014142,0.9999955170100486
712.133744,0.9999952767111547
712.253346,0.9999949639126812
712.372948,0.9999951955115416
712.49255,0.9999951089119614
712.612152,0.9999951336118409
712.731754,0.9999946372143798
712.851356,0.9999951618117041
712.970958,0.9999952820111297
713.09056,0.9999955862097408
713.210162,0.9999954837101984
713.329764,0.999995089612056
713.449366,0.9999951713116582
713.568968,0.9999954143105143
713.68857,0.9999949422127906
713.808172,0.9999949840125801
713.927774,0.9999946601142572
714.047376,0.9999950373123142
714.166978,0.9999950710121475
714.28658,0.9999952649112106
714.406182,0.9999954069105482
714.525784,0.999995320910947
714.645386,0.9999958298086953
714.764988,0.9999960023079908
714.88459,0.9999961843072798
715.004192,0.9999962745069396
715.123794,0.9999962041072045
715.243396,0.9999968079050947
715.362998,0.99999659120581
715.4826,0.9999971277041251
715.602202,0.9999972631037453
715.721804,0.9999978293023559
715.841406,0.9999976957026548
715.961008,0.9999980731018565
716.08061,0.999997436003287
716.200212,0.9999977614025056
716.319814,0.9999978445023231
716.439416,0.9999981320017447
716.559018,0.9999979505021003
716.67862,0.9999984207012471
716.798222,0.9999981891016396
716.917824,0.9999982472015362
717.037426,0.9999980087019826
717.157028,0.9999981938016311
717.27663,0.9999982022016161
717.396232,0.9999980971018105
717.515834,0.9999982223015801
717.635436,0.9999983727013241
717.755038,0.9999980351019304
717.87464,0.9999980165019672
717.994242,0.9999979234021561
718.113844,0.999997781002462
718.233446,0.999997585902914
718.353048,0.9999980103019794
718.47265,0.9999982666015024
718.592252,0.9999981471017166
718.711854,0.9999979903020194
718.831456,0.9999982391015504
718.951058,0.999997978602043
719.07066,0.9999979679020647
719.190262,0.9999982650015051
719.309864,0.999998231401564
719.429466,0.9999979841020319
719.549068,0.9999980783018465
719.66867,0.9999975554029881
719.788272,0.9999976134028479
719.907874,0.9999975431030181
720.027476,0.9999972904036709
720.147078,0.9999967710052132
720.26668,0.9999969006048032
720.386282,0.9999969487046552
720.505884,0.9999970082044755
720.625486,0.9999969816045554
720.745088,0.9999967778051913
720.86469,0.9999972931036637
720.984292,0.9999970456043642
721.103894,0.9999974433032683
721.223496,0.9999968637049181
721.343098,0.9999974087033574
721.4627,0.9999972576037603
721.582302,0.9999972102038915
721.701904,0.9999968074050963
721.821506,0.99999698670454
721.941108,0.9999971028041968
722.06071,0.9999965225060465
722.180312,0.9999969904045288
722.299914,0.9999968814048629
722.419516,0.9999967425053057
722.539118,0.9999965873058233
722.65872,0.9999963246067542
722.778322,0.9999966086057508
722.897924,0.9999964378063446
723.017526,0.9999966751055275
723.137128,0.9999965178060628
723.25673,0.999996341306693
723.376332,0.9999965756058633
723.495934,0.9999968099050883
723.615536,0.9999966090057494
723.735138,0.9999972631037453
723.85474,0.9999971186041512
723.974342,0.9999971519040558
724.093944,0.9999971035041949
724.213546,0.9999972802036986
724.333148,0.9999976550027495
724.45275,0.999997574302942
724.572352,0.9999973784034364
724.691954,0.9999977632025017
724.811556,0.9999974435032678
724.931158,0.9999978254023645
725.05076,0.9999973784034364
725.170362,0.9999978011024175
725.289964,0.9999977034026372
725.409566,0.9999977806024629
725.529168,0.9999977339025676
725.64877,0.9999977118026179
725.768372,0.9999980441019127
725.887974,0.9999984918011373
726.007576,0.9999986095009668
726.127178,0.9999982722014926
726.24678,0.9999983318013914
726.366382,0.999998575201015
726.485984,0.9999988789006284
726.605586,0.9999988585006515
726.725188,0.999998695400851
726.84479,0.9999987930007285
726.964392,0.9999988877006186
727.083994,0.9999988003007196
727.203596,0.9999991637403497
727.323198,0.9999994575201472
727.4428,0.9999996132600748
727.562402,0.9999992083403134
727.682004,0.9999989392005626
727.801606,0.9999992217503029
727.921208,0.9999990450904559
728.04081,0.9999987660007614
728.160412,0.99999872720081
728.280014,0.9999993225002295
728.399616,0.9999993450102145
728.519218,0.9999991740303411
728.63882,0.9999989780005223
728.758422,0.9999992146803084
728.878024,0.9999991857203315
728.997626,0.9999995971500811
729.117228,0.9999989219005812
729.23683,0.9999988999006051
729.356432,0.9999987342008011
729.476034,0.9999987956007252
729.595636,0.9999993790001929
729.715238,0.9999991285503798
729.83484,0.9999993060302408
729.954442,0.9999986744008786
730.074044,0.9999990348904657
730.193646,0.9999984228012437
730.313248,0.9999984139012579
730.43285,0.9999982995014458
730.552452,0.9999982075016065
730.672054,0.9999982005016191
730.791656,0.9999988571006531
730.911258,0.9999985093011111
731.03086,0.9999981222017631
731.150462,0.9999982970014502
731.270064,0.9999980536018942
731.389666,0.9999982583015168
731.509268,0.9999981207017659
731.62887,0.9999979211021609
731.748472,0.9999979474021066
731.868074,0.999998145801719
731.987676,0.9999981102017856
732.107278,0.9999980468019075
732.22688,0.9999977230025924
732.346482,0.9999974973031317
732.466084,0.9999976287028115
732.585686,0.9999979845020311
732.705288,0.9999977872024483
732.82489,0.99999766760272
732.944492,0.9999974020033748
733.064094,0.9999977228025928
733.183696,0.9999975908029021
733.303298,0.9999977011026425
733.4229,0.9999973329035567
733.542502,0.999997267203734
733.662104,0.9999973618034801
733.781706,0.9999975151030873
733.901308,0.9999977490025335
734.02091,0.999997332803557
734.140512,0.9999976790026935
734.260114,0.9999974547032393
734.379716,0.999997607502862
734.499318,0.9999976098028566
734.61892,0.9999975829029212
734.738522,0.9999976042028699
734.858124,0.9999973798034327
734.977726,0.9999982325015621
735.097328,0.9999982208015827
735.21693,0.9999981593016941
735.336532,0.9999981760016635
735.456134,0.9999980108019785
735.575736,0.9999978859022347
735.695338,0.999998486701145
735.81494,0.9999982641015067
735.934542,0.9999985125011063
736.054144,0.9999982700014964
736.173746,0.9999978226023706
736.293348,0.9999985293010815
736.41295,0.9999984120012608
736.532552,0.9999987535007768
736.652154,0.9999983657013355
736.771756,0.9999987250008128
736.891358,0.9999993687501992
737.01096,0.9999991485503625
737.130562,0.9999991985403212
737.250164,0.9999995671100937
737.369766,0.9999994465501532
737.489368,0.9999996266100697
737.60897,0.9999992414802876
737.728572,0.9999993402602176
737.848174,0.999999422090167
737.967776,0.9999996147800742
738.087378,0.9999996263600698
738.20698,0.9999991896003284
738.326582,0.9999994137601719
738.446184,0.9999998815200071
738.565786,0.999999720770039
738.685388,1.0
738.80499,1.0
738.924592,0.9999999988978
739.044194,0.9999999964373
739.163796,1.0
739.283398,1.0
739.403,1.0
739.522602,0.9999999684560005
739.642204,1.0
739.761806,0.9999999917319
739.881408,1.0
740.00101,1.0
740.120612,1.0
740.240214,1.0
740.359816,0.9999999214140031
740.479418,1.0
740.59902,1.0
740.718622,1.0
740.838224,1.0
740.957826,1.0
741.077428,1.0
741.19703,1.0
741.316632,1.0
741.436234,1.0
741.555836,1.0
741.675438,1.0
741.79504,1.0
741.914642,1.0
742.034244,1.0
742.153846,1.0
742.273448,1.0
742.39305,1.0
742.512652,1.0
742.632254,1.0
742.751856,1.0
742.871458,0.9999999354960021
742.99106,1.0
743.110662,1.0
743.230264,1.0
743.349866,1.0
743.469468,1.0
743.58907,1.0
743.708672,1.0
743.828274,1.0
743.947876,1.0
744.067478,0.9999999455380015
744.18708,1.0
744.306682,1.0
744.426284,1.0
744.545886,1.0
744.665488,0.9999998638500093
744.78509,1.0
744.904692,0.999999998536
745.024294,1.0
745.143896,1.0
745.263498,1.0
745.3831,0.9999999957846
745.502702,0.999999763130028
745.622304,0.9999997357300349
745.741906,0.9999996434400635
745.861508,0.9999993149802346
745.98111,0.9999997804300241
746.100712,0.9999995773800893
746.220314,0.9999992078003138
746.339916,0.9999993262602269
746.459518,0.9999993186402322
746.57912,0.999999087810416
746.698722,0.9999985889009956
746.818324,0.999998533701075
746.937926,0.9999980956018134
747.057528,0.9999980395019218
747.17713,0.9999976756027014
747.296732,0.99999719640393
747.416334,0.9999967511052776
747.535936,0.9999966384056501
747.655538,0.9999963128067977
747.77514,0.9999954188104937
747.894742,0.9999956365095201
748.014344,0.9999944208155637
748.133946,0.9999943879157478
748.253548,0.9999935517207903
748.37315,0.9999932867225342
748.492752,0.999992749926282
748.612354,0.9999920632314964
748.731956,0.9999917403341112
748.851558,0.999990618444007
748.97116,0.9999896860531892
749.090762,0.9999892410578778
749.210364,0.9999882300692662
749.329966,0.9999877240753497
749.449568,0.9999866930885377
749.56917,0.9999856991022588
749.688772,0.9999843981217106
749.808374,0.9999839561287043
749.927976,0.9999827941480224
750.047578,0.999981488171346
750.16718,0.9999803041939649
750.286782,0.9999791102181945
750.406384,0.9999784662318549
750.525986,0.9999764762766871
750.645588,0.9999755272994614
750.76519,0.9999737083456316
750.884792,0.9999720053918564
751.004394,0.9999704384369517
751.123996,0.9999688954837554
751.243598,0.9999659865784696
751.3632,0.9999642426393096
751.482802,0.9999622987107115
751.602404,0.99995932082742
751.722006,0.9999570979203205
751.841608,0.9999536730731252
751.96121,0.9999506232190734
752.080812,0.9999476513702373
752.200414,0.9999438165783475
752.320016,0.9999404087756275
752.439618,0.9999359780494925
752.55922,0.999931670334578
752.678822,0.9999274606311073
752.798424,0.9999227589832409
752.918026,0.9999175254012167
753.037628,0.999912388838082
753.15723,0.9999057724396955
753.276832,0.9998998850118399
753.396434,0.999894055612503
753.516036,0.999886646425002
753.635638,0.9998789573262556
753.75524,0.9998710183188524
753.874842,0.9998629393936632
753.994444,0.9998541406385112
754.114046,0.9998451619886425
754.233648,0.9998349336249535
754.35325,0.9998252052783778
754.472852,0.9998148371447579
754.592454,0.99980363928129
754.712056,0.9997920316284206
754.831658,0.9997806040708076
754.95126,0.9997685167963721
755.070862,0.9997556698534731
755.190464,0.9997428330730844
755.310066,0.9997295565764174
755.429668,0.9997132011346597
755.54927,0.9997002049475203
755.668872,0.9996865591328556
755.788474,0.9996740531322261
755.908076,0.9996604276677397
756.027678,0.9996472822195474
756.14728,0.9996338970320525
756.266882,0.9996212517432367
756.386484,0.9996092763523735
756.506086,0.9995985006224557
756.625688,0.9995861156737579
756.74529,0.9995772793715518
756.864892,0.9995650546161797
756.984494,0.9995539794967309
757.104096,0.9995464928654618
757.223698,0.9995373770430152
757.3433,0.9995277615396986
757.462902,0.9995185759217781
757.582504,0.9995112394823555
757.702106,0.9995037931513591
757.821708,0.9994944778194164
757.94131,0.9994856523221418
758.060912,0.9994772466831516
758.180514,0.9994680315454191
758.300116,0.9994668621685062
758.419718,0.9994610153044646
758.53932,0.9994552784147016
758.658922,0.9994466431584005
758.778524,0.9994394271796866
758.898126,0.9994432150622936
759.017728,0.9994363089335383
759.13733,0.9994314217019369
759.256932,0.9994352595259648
759.376534,0.9994325310714307
759.496136,0.9994376181959606
759.615738,0.9994403366699792
759.73534,0.999442695351957
759.854942,0.9994492217340663
759.974544,0.9994494815908976
760.094146,0.9994602357251767
760.213748,0.999463004233864
760.33335,0.9994685512689305
760.452952,0.9994695407432861
760.572554,0.999475717484134
760.692156,0.9994810447039052
760.811758,0.9994885808193934
760.93136,0.9994958371328305
761.050962,0.9995020939963549
761.170564,0.9995093903882729
761.290166,0.9995199452631651
761.409768,0.9995294307524542
761.52937,0.9995404356320685
761.648972,0.9995524401847876
761.768574,0.999565554398832
761.888176,0.9995805979736283
762.007778,0.9995944522567262
762.12738,0.9996104558920156
762.246982,0.9996255601201162
762.366584,0.9996395549759216
762.486186,0.9996568888760894
762.605788,0.9996716039337963
762.72539,0.9996876287980463
762.844992,0.999702994114983
762.964594,0.99971718999829
763.084196,0.9997308662229943
763.203798,0.9997430930062549
763.3234,0.9997557598314875
763.443002,0.9997694465815251
763.562604,0.9997821337363021
763.682206,0.9997949610233647
763.801808,0.9998060288148434
763.92141,0.9998167567910881
764.041012,0.9998270949498015
764.160614,0.9998368033180275
764.280216,0.9998458218866672
764.399818,0.9998542106283035
764.51942,0.9998621395036317
764.639022,0.9998700884392377
764.758624,0.999876437634458
764.878226,0.9998835767777094
764.997828,0.9998892061380933
765.11743,0.9998952254892325
765.237032,0.999900811919463
765.356634,0.9999055634594108
765.476236,0.9999100140489786
765.595838,0.9999146306441709
765.71544,0.9999188962890838
765.835042,0.9999226069949931
765.954644,0.9999264017084871
766.074246,0.9999296824723932
766.193848,0.9999329382487397
766.31345,0.9999363040286745
766.433052,0.9999390548572307
766.552654,0.9999411917292742
766.672256,0.9999442455543369
766.791858,0.9999467234192474
766.91146,0.9999495612720755
767.031062,0.999951969153518
767.150664,0.9999540110575238
767.270266,0.9999556739824269
767.389868,0.9999570169237989
767.50947,0.9999595038199924
767.629072,0.9999616117368483
767.748674,0.9999630116840846
767.868276,0.9999644956302951
767.987878,0.9999656945884441
768.10748,0.9999672905349662
768.227082,0.9999677805190587
