nu,[0]2-(Perfluorononyl)ethanol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
674.063651,0.7404627132643965
674.123916,0.7443305910730277
674.184181,0.7267447234821405
674.244446,0.722520128404662
674.30471,0.7412257827723938
674.364975,0.7466266634298406
674.42524,0.7113718429666192
674.485505,0.6734779655496634
674.54577,0.6848811222096098
674.606035,0.7406922922884187
674.6663,0.7912826836706714
674.726565,0.7913143356110529
674.78683,0.7660789857510345
674.847095,0.761526734180901
674.90736,0.777664563570187
674.967625,0.7872023090531368
675.02789,0.7768406758704267
675.088155,0.7671062196849682
675.14842,0.7705582706663344
675.208685,0.780305319993842
675.26895,0.7833309524047181
675.329215,0.7830646651522986
675.38948,0.782845437739326
675.449745,0.7847579128782369
675.51001,0.7901993686342821
675.570275,0.8016284963055714
675.63054,0.8090213270773392
675.690805,0.8009153643346592
675.75107,0.7910136932891796
675.811335,0.7937553409833125
675.8716,0.8053405882882876
675.931865,0.8011636865855631
675.99213,0.7859909504826991
676.052395,0.7840519484882745
676.11266,0.7974867969569951
676.172925,0.7991552873277282
676.23319,0.7855037871296446
676.293455,0.7818831297916174
676.35372,0.8032735202964875
676.413985,0.8218971610206756
676.474249,0.8204600987850957
676.534514,0.820492917845424
676.594779,0.8365240568773925
676.655044,0.8425350628462059
676.715309,0.8248035848190286
676.775574,0.8115169540574108
676.835839,0.82477059333547
676.896104,0.8388779952116668
676.956369,0.8284241477651959
677.016634,0.8132961236664288
677.076899,0.8224891400634924
677.137164,0.8428215734716199
677.197429,0.8483262401643249
677.257694,0.8432852528371663
677.317959,0.8452777562631174
677.378224,0.8493703234192961
677.438489,0.8398516583015244
677.498754,0.8281094063936931
677.559019,0.8281094063936931
677.619284,0.8337180527730679
677.679549,0.8320938866467912
677.739814,0.8342100915613734
677.800079,0.8495147286483741
677.860344,0.856766379697916
677.920609,0.8453961034331029
677.980874,0.8385341257316904
678.041139,0.8496081804082779
678.101404,0.8573491789654043
678.161669,0.8444160125157534
678.221934,0.8343769502649998
678.282199,0.8489372549961869
678.342464,0.862629496911534
678.402729,0.8533717599492371
678.462994,0.8440614322575634
678.523259,0.8595296138600182
678.583524,0.8787894003928379
678.643788,0.8706719579451623
678.704053,0.8542170163244562
678.764318,0.8623276294175081
678.824583,0.8825057275977463
678.884848,0.8780954309205613
678.945113,0.8580267524230633
679.005378,0.8532778942183525
679.065643,0.8649963428312041
679.125908,0.8701671146282685
679.186173,0.8678381889154594
679.246438,0.8740742086576861
679.306703,0.8762358404693665
679.366968,0.8597961093449809
679.427233,0.8434033210371447
679.487498,0.8558586884967629
679.547763,0.8804518829106803
679.608028,0.8782183728866271
679.668293,0.858498796937238
679.728558,0.8587048613752463
679.788823,0.8764461623086904
679.849088,0.8754300742054495
679.909353,0.8572034419929738
679.969618,0.8555335239803051
680.029883,0.8751849880983282
680.090148,0.8797566005958557
680.150413,0.8583271143466819
680.210678,0.8455398329873525
680.270943,0.861000666891602
680.331208,0.8784291705908325
680.391473,0.8728775468923022
680.451738,0.8623276294175081
680.512003,0.8740217657784688
680.572268,0.8984268406021576
680.632533,0.9083568236392877
680.692798,0.8938207743725372
680.753063,0.8715082043588445
680.813327,0.858498796937238
680.873592,0.8556533070582821
680.933857,0.8642786937322293
680.994122,0.8735411859788502
681.054387,0.8787894003928379
681.114652,0.8769283402847486
681.174917,0.8765951708216476
681.235182,0.881323961882626
681.295447,0.8871067095668328
681.355712,0.8905464641649331
681.415977,0.8902170229235801
681.476242,0.8857681892725391
681.536507,0.8789739655455832
681.596772,0.8742315561760964
681.657037,0.8772265466126485
681.717302,0.8799061719311603
681.777567,0.8787278872877942
681.837832,0.8751849880983282
681.898097,0.8747037687023388
681.958362,0.8775862832377285
682.018627,0.8824704280746375
682.078892,0.8867164684739597
682.139157,0.8896029850451929
682.199422,0.8870800967647398
682.259687,0.8789739655455832
682.319952,0.8698626094296668
682.380217,0.8698365139428181
682.440482,0.8814120986855809
682.500747,0.8971968385743043
682.561012,0.9010450703850249
682.621277,0.8886605054834601
682.681542,0.8757277710362728
682.741807,0.878402818111004
682.802072,0.8940979017651192
682.862337,0.8991009134783406
682.922601,0.8861934600602137
682.982866,0.8790618673371541
683.043131,0.891865448739724
683.103396,0.904475555446088
683.163661,0.8985795861480635
683.223926,0.8871067095668328
683.284191,0.8922936469144594
683.344456,0.9040415113583886
683.404721,0.899289744496734
683.464986,0.8838304795046821
683.525251,0.8811389032824637
683.585516,0.8918922051045296
683.645781,0.8961835787463374
683.706046,0.8906711493976789
683.766311,0.8862554957736426
683.826576,0.8835565345197022
683.886841,0.8745550817004126
683.947106,0.8683156312039567
684.007371,0.8819852027883819
684.067636,0.9022803481034818
684.127901,0.9050645607331026
684.188166,0.8922311885452439
684.248431,0.8869293059658708
684.308696,0.8906978699329667
684.368961,0.8884472525535193
684.429226,0.8795718711070057
684.489491,0.8838304795046821
684.549756,0.8944645570640428
684.610021,0.8948313627224608
684.670286,0.8922579558824083
684.730551,0.9064920670603367
684.790816,0.9296677636951377
684.851081,0.9292857487537071
684.911346,0.905033789061159
684.971611,0.8872575305268775
685.031876,0.895869969378617
685.09214,0.9071749126459311
685.152405,0.902993431209224
685.21267,0.8929274003596188
685.272935,0.8939459180408017
685.3332,0.8996225432661735
685.393465,0.8978969251066454
685.45373,0.890306049077106
685.513995,0.8860428199767734
685.57426,0.8882962293579205
685.634525,0.897098152349903
685.69479,0.9061503839623658
685.755055,0.9061195753730601
685.81532,0.8934186455098495
685.875585,0.8842901908686204
685.93585,0.8880475412316627
685.996115,0.8975288628252753
686.05638,0.8982651383244908
686.116645,0.8993437035001578
686.17691,0.9068021403667844
686.237175,0.9078283137792172
686.29744,0.8928738263228345
686.357705,0.8822939516372545
686.41797,0.8951714632553041
686.478235,0.9122547470562764
686.5385,0.9039782306674435
686.598765,0.8787278872877942
686.65903,0.8730608704254469
686.719295,0.8902170229235801
686.77956,0.9027767387898643
686.839825,0.8990739408555276
686.90009,0.8959953999542654
686.960355,0.9007387671355971
687.02062,0.8977802060932819
687.080885,0.8841663989075382
687.14115,0.8800557686957533
687.201415,0.8927488327369044
687.261679,0.8997125100187628
687.321944,0.8909116630759016
687.382209,0.8816236629759647
687.442474,0.8831060355740928
687.502739,0.8831325291525617
687.563004,0.8738644560189318
687.623269,0.8710028761596601
687.683534,0.8846793641644489
687.743799,0.8968559685450535
687.804064,0.8951714632553041
687.864329,0.8924096526287665
687.924594,0.8987952711299015
687.984859,0.9065845339669089
688.045124,0.9018744132890186
688.105389,0.8922311885452439
688.165654,0.8901547099129563
688.225919,0.8937582091081409
688.286184,0.8921955000114775
688.346449,0.8873551342233403
688.406714,0.8865036820569173
688.466979,0.8904574139711006
688.527244,0.89033275865922
688.587509,0.8864061720150417
688.647774,0.8799325695122799
688.708039,0.8741703621089814
688.768304,0.8674564241067536
688.828569,0.8662948109530796
688.888834,0.8755438875128009
688.949099,0.8836802410937931
689.009364,0.8809274553204463
689.069629,0.8687933361579391
689.129894,0.8692713039219122
689.190159,0.885865629132453
689.250424,0.9031469531415242
689.310689,0.9028038224982816
689.370954,0.8884739063709012
689.431218,0.8802670074278741
689.491483,0.8846793641644489
689.551748,0.8899677970504121
689.612013,0.885865629132453
689.672278,0.8755176215901663
689.732543,0.8683156312039567
689.792808,0.8642786937322293
689.853073,0.8649357952063975
689.913338,0.8701062050621041
689.973603,0.8794223565980109
690.033868,0.8814737996919989
690.094133,0.8760255691012274
690.154398,0.870793860552258
690.214663,0.8733315612501888
690.274928,0.8771037434925417
690.335193,0.8742577835161898
690.395458,0.8695408197989306
690.455723,0.8723452539545495
690.515988,0.8765338113072981
690.576253,0.8726680814179105
690.636518,0.8669794542522284
690.696783,0.8701671146282685
690.757048,0.8762095537884547
690.817313,0.8763848132245717
690.877578,0.8763848132245717
690.937843,0.883530028221263
690.998108,0.8894784493449889
691.058373,0.8815972146628022
691.118638,0.8666240655356504
691.178903,0.8624742375758494
691.239168,0.8696538674534428
691.299433,0.8733315612501888
691.359698,0.8726419017681647
691.419963,0.878402818111004
691.480228,0.8884739063709012
691.540492,0.8893272508608355
691.600757,0.8826557663243683
691.661022,0.8829824093831478
691.721287,0.89033275865922
691.781552,0.8900033964742777
691.841817,0.8753687962450087
691.902082,0.8597961093449809
691.962347,0.8573234588758386
692.022612,0.8639589697681292
692.082877,0.8688541538200635
692.143142,0.8706980784957069
692.203407,0.8708461097513515
692.263672,0.8683156312039567
692.323937,0.8629487288796636
692.384202,0.856149729925091
692.444467,0.8515560125580055
692.504732,0.8538924755249102
692.564997,0.8674824481898361
692.625262,0.8811124695118737
692.685527,0.8775599560441413
692.745792,0.8607940515263837
692.806057,0.8515900754797617
692.866322,0.8581726293701644
692.926587,0.8644602113165923
692.986852,0.86029493573407
693.047117,0.8575035157075082
693.107382,0.8638380239787645
693.167647,0.8621810461804352
693.227912,0.8430828886611578
693.288177,0.8292198168070832
693.348442,0.8408348598024565
693.408707,0.8586447541387279
693.468972,0.8515560125580055
693.529237,0.8257031108791235
693.589502,0.8145006930909552
693.649767,0.8245726721445623
693.710031,0.8348025910388065
693.770296,0.8317527980812
693.830561,0.8261904194564366
693.890826,0.8263556740652378
693.951091,0.8260417185644161
694.011356,0.8239791934985691
694.071621,0.8250840657169177
694.131886,0.8239791934985691
694.192151,0.8163680369708312
694.252416,0.811987770414309
694.312681,0.8162537534456887
694.372946,0.8186079526752806
694.433211,0.809765969181096
694.493476,0.799243199244401
694.553741,0.8035788222378952
694.614006,0.8113790079009765
694.674271,0.8049541175663028
694.734536,0.7938664745102154
694.794801,0.7935966057891642
694.855066,0.8031369754046818
694.915331,0.800971430372451
694.975596,0.7894490356986552
695.035861,0.7830881574446358
695.096126,0.7829550437728529
695.156391,0.7729120610975967
695.216656,0.7594430069392154
695.276921,0.7610623445262952
695.337186,0.7763358935031529
695.397451,0.7826575773784137
695.457716,0.7715837949888242
695.517981,0.7586156650448979
695.578246,0.75936706643561
695.638511,0.7667150952581353
695.698776,0.7677124730370631
695.759041,0.7606666949849376
695.819306,0.7497540946606068
695.87957,0.7432818244938074
695.939835,0.7421157876078214
696.0001,0.7428285608403354
696.060365,0.7388428742934298
696.12063,0.7338724788485316
696.180895,0.7340192680227294
696.24116,0.7377059319373298
696.301425,0.7316375777447405
696.36169,0.7205935727581281
696.421955,0.722252845407556
696.48222,0.7379789336343461
696.542485,0.7445539237485759
696.60275,0.7327138758693325
696.663015,0.7174944977635463
696.72328,0.7159678609287222
696.783545,0.7205719552752092
696.84381,0.7205935727581281
696.904075,0.7204494684544872
696.96434,0.7205719552752092
697.024605,0.7117418525191078
697.08487,0.6986258113781492
697.145135,0.6964703894628649
697.2054,0.7070456829273355
697.265665,0.7099860194898568
697.32593,0.6971881235336044
697.386195,0.6869938079318795
697.44646,0.6928997161527427
697.506725,0.699338773254498
697.56699,0.6928997161527427
697.627255,0.6837109762505617
697.68752,0.683239378396919
697.747785,0.6823039813418018
697.80805,0.6734779655496634
697.868315,0.6707156515549527
697.92858,0.6792744742773653
697.988845,0.6795054668651344
698.049109,0.6627217898599704
698.109374,0.6479122554853506
698.169639,0.6508018896898686
698.229904,0.6557209248437998
698.290169,0.6459132965979033
698.350434,0.6332119998712515
698.410699,0.633858205620026
698.470964,0.6382150394482704
698.531229,0.630829284871618
698.591494,0.6190557164055539
698.651759,0.6192662311346078
698.712024,0.6230989154529986
698.772289,0.6179918557557723
698.832554,0.6087485417930707
698.892819,0.609168723232834
698.953084,0.615038753093932
699.013349,0.612516131357415
699.073614,0.6023178397472174
699.133879,0.596778056122695
699.194144,0.59534750613465
699.254409,0.5918867281440585
699.314674,0.5848323815921181
699.374939,0.5788568897049535
699.435204,0.5739172826089638
699.495469,0.5713690247801779
699.555734,0.5698056164997446
699.615999,0.5655310939822005
699.676264,0.5542164303633668
699.736529,0.54480355436679
699.796794,0.5466699722781557
699.857059,0.553457673720745
699.917324,0.5502404029398986
699.977589,0.5368374126803721
700.037854,0.5309858000499155
700.098119,0.5340851477595171
700.158383,0.5318945625384859
700.218648,0.5192914462293253
700.278913,0.5120515374123046
700.339178,0.5145101479478601
700.399443,0.5123998508708991
700.459708,0.4999185969071555
700.519973,0.4879072269065555
700.580238,0.48524080796380964
700.640503,0.485405817888615
700.700768,0.48027808456054655
700.761033,0.47569423243119824
700.821298,0.4742313481934948
700.881563,0.47082914511508844
700.941828,0.46283715677057935
701.002093,0.45435338621082727
701.062358,0.44863304370049195
701.122623,0.44313092980360236
701.182888,0.43770067177603583
701.243153,0.4347126677717935
701.303418,0.4313005931795208
701.363683,0.4238312068770125
701.423948,0.41735003367404944
701.484213,0.4177801256680869
701.544478,0.4195007354155552
701.604743,0.4136479620945703
701.665008,0.404262847481348
701.725273,0.40026838274603144
701.785538,0.3980809111549605
701.845803,0.3940096017725717
701.906068,0.391586046884964
701.966333,0.3936039808134002
702.026598,0.39226015445192375
702.086863,0.38231133088226915
702.147128,0.37337948144011823
702.207393,0.3738913618877354
702.267658,0.3750447225459935
702.327922,0.3681738624771993
702.388187,0.3608113620572547
702.448452,0.36327324021856267
702.508717,0.36578849321966617
702.568982,0.358581252097157
702.629247,0.3482969007046156
702.689512,0.348401405449755
702.749777,0.3537021868527578
702.810042,0.3525016415010814
702.870307,0.3462826257246518
702.930572,0.34263141549362935
702.990837,0.34003728691088575
703.051102,0.33484082812405785
703.111367,0.3337043024968552
703.171632,0.3384090189032053
703.231897,0.3381722154808403
703.292162,0.3280464712478688
703.352427,0.3216793619139712
703.412692,0.3274565187161883
703.472957,0.33393797728523716
703.533222,0.32824335819079375
703.593487,0.3192757913559355
703.653752,0.31905237650630647
703.714017,0.323906624731239
703.774282,0.32267811520366874
703.834547,0.3188291179923483
703.894812,0.3174293516174957
703.955077,0.31427087679600785
704.015342,0.3075861710303276
704.075607,0.304525637492119
704.135872,0.3075861710303276
704.196137,0.3074631611655286
704.256402,0.30143526368958673
704.316667,0.30059242547541
704.376932,0.3075861710303276
704.437197,0.31033590612314144
704.497461,0.3031886681766242
704.557726,0.29843593270201196
704.617991,0.3023409272968187
704.678256,0.30486079999894355
704.738521,0.30038208440554054
704.798786,0.2980184147270063
704.859051,0.30267368530019395
704.919316,0.30464747211241544
704.979581,0.30038208440554054
705.039846,0.2995721466856046
705.100111,0.30599087430718375
705.160376,0.3074631611655286
705.220641,0.3007126864962008
705.280906,0.29834641535047546
705.341171,0.30413001137607204
705.401436,0.3066341303256517
705.461701,0.301314713695717
705.521966,0.30038208440554054
705.582231,0.3073709360516377
705.642496,0.30999472431080527
705.702761,0.3057767556454435
705.763026,0.30672613436466517
705.823291,0.3139567630022848
705.883556,0.31351753106817676
705.943821,0.3055933446208659
706.004086,0.3071558516847126
706.064351,0.3204913474569612
706.124616,0.32611669550390565
706.184881,0.3178422781186704
706.245146,0.31267217547789294
706.305411,0.3205875092847512
706.365676,0.3273582964946434
706.425941,0.32158287257952084
706.486206,0.31720722882341135
706.546471,0.3250097815592253
706.606736,0.3355447327042427
706.667,0.3369232902201088
706.727265,0.33380442880579964
706.78753,0.33507529875889275
706.847795,0.3378342122951193
706.90806,0.33878147363654626
706.968325,0.34225472815260655
707.02859,0.3479487778943264
707.088855,0.3486453718118346
707.14912,0.344969248743592
707.209385,0.34662908154941746
707.26965,0.35384369602744703
707.329915,0.3574713714195355
707.39018,0.35625803260154915
707.450445,0.35847369385607075
707.51071,0.3645469242060869
707.570975,0.3663009557502429
707.63124,0.3636730606437217
707.691505,0.3664108625221595
707.75177,0.37337948144011823
707.812035,0.3760737542153601
707.8723,0.37337948144011823
707.932565,0.3736372021857441
707.99283,0.37658932834627473
708.053095,0.3750447225459935
708.11336,0.37261483753095753
708.173625,0.37684926465054563
708.23389,0.3845428703087723
708.294155,0.3889128486206114
708.35442,0.3923935455796441
708.414685,0.39903346237791004
708.47495,0.40108977456962175
708.535215,0.3940096017725717
708.59548,0.39185633449581675
708.655745,0.4039880421894491
708.71601,0.41421504816790305
708.776274,0.4073225097826891
708.836539,0.39889781406222197
708.896804,0.4088610139026192
708.957069,0.4258704870269656
709.017334,0.4271841901913559
709.077599,0.4184951408467258
709.137864,0.420075845283382
709.198129,0.42908939577614846
709.258394,0.42865194772888765
709.318659,0.42397957376210976
709.378924,0.43100740847025726
709.439189,0.44191841296260354
709.499454,0.43770067177603583
709.559719,0.4260153076106589
709.619984,0.42908939577614846
709.680249,0.4448046864578444
709.740514,0.44863304370049195
709.800779,0.4390508680800392
709.861044,0.4371014324283818
709.921309,0.44694488131131777
709.981574,0.45187033941651267
710.041839,0.44832359367287555
710.102104,0.4506339093692279
710.162369,0.4610955456892208
710.222634,0.4660184748693392
710.282899,0.459677556233228
710.343164,0.4548216112931468
710.403429,0.45560002159959107
710.463694,0.45622462138234104
710.523959,0.45560002159959107
710.584224,0.46125234482909844
710.644489,0.46954083904279925
710.704754,0.46970520709919616
710.765019,0.46426489279824257
710.825284,0.4650594649304833
710.885549,0.47082914511508844
710.945813,0.47082914511508844
711.006078,0.464107069566161
711.066343,0.4603077460667365
711.126608,0.4618846936015188
711.186873,0.46474333199171136
711.247138,0.46841997640188276
711.307403,0.47244686188106416
711.367668,0.4722862572523586
711.427933,0.46697479263361935
711.488198,0.4633094915202562
711.548463,0.4655387229548738
711.608728,0.46649872118284835
711.668993,0.4631519930693932
711.729258,0.46125234482909844
711.789523,0.4655387229548738
711.849788,0.46617694808971566
711.910053,0.4614091972897476
711.970318,0.46125234482909844
712.030583,0.4685792662716028
712.090848,0.47082914511508844
712.151113,0.4625179092854561
712.211378,0.457165412784838
712.271643,0.4634716782233057
712.331908,0.47050909012743874
712.392173,0.46938122229390966
712.452438,0.46569703303186655
712.512703,0.4676149865322163
712.572968,0.46586005552069903
712.633233,0.45622462138234104
712.693498,0.4503230792204967
712.753763,0.4538856431520578
712.814028,0.4577921586232243
712.874293,0.45841976369184745
712.934558,0.4660184748693392
712.994823,0.47912679925258767
713.055088,0.47912679925258767
