nu,[0]Vinylchloride-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2305.50651,0.9973576970439805
2305.625713,0.9974680109055176
2305.744915,0.997561577793159
2305.864117,0.9977738814852251
2305.98332,0.9978060103214803
2306.102522,0.9978613900918276
2306.221724,0.9978614898779716
2306.340927,0.9980024976684572
2306.460129,0.9980640763222453
2306.579332,0.9980900263255782
2306.698534,0.9981049977882588
2306.817736,0.9980882297651477
2306.936939,0.9981018038573761
2307.056141,0.9982071091524397
2307.175344,0.998351060996258
2307.294546,0.998119570227605
2307.413748,0.9981370374729219
2307.532951,0.9982896642939747
2307.652153,0.9982594165754018
2307.771355,0.9984586890416808
2307.890558,0.9984267388748369
2308.00976,0.9985137056311402
2308.128963,0.9985213942162745
2308.248165,0.9986123636588828
2308.367367,0.9985361724422676
2308.48657,0.9985721203915346
2308.605772,0.9985993817825376
2308.724974,0.9986079697741492
2308.844177,0.9984570915090564
2308.963379,0.9983395800250723
2309.082582,0.9980938190748845
2309.201784,0.997926153397591
2309.320986,0.9976320081267127
2309.440189,0.9974736964893837
2309.559391,0.9971074913874043
2309.678594,0.9966555053237929
2309.797796,0.9960393640898054
2309.916998,0.9957852072758786
2310.036201,0.9957548362902165
2310.155403,0.9957460736862127
2310.274605,0.9957541392620751
2310.393808,0.9958351969480141
2310.51301,0.996000120911956
2310.632213,0.9961206442180993
2310.751415,0.9961670645217046
2310.870617,0.9962772466920023
2310.98982,0.9964942595081697
2311.109022,0.9967562722890653
2311.228225,0.9967843812122779
2311.347427,0.996770924713963
2311.466629,0.9967951465417276
2311.585832,0.9969116787055305
2311.705034,0.9969201524908131
2311.824236,0.9969991116936335
2311.943439,0.9968988186278229
2312.062641,0.9970374968983442
2312.181844,0.9969403901753205
2312.301046,0.9968211632345687
2312.420248,0.9968548563592966
2312.539451,0.9969830601371507
2312.658653,0.9971011099198801
2312.777856,0.9971321202466067
2312.897058,0.9970820654705558
2313.01626,0.9969813652673891
2313.135463,0.9971569491455193
2313.254665,0.9969389944597512
2313.373867,0.9968761892814841
2313.49307,0.9966945749853618
2313.612272,0.9964803086861925
2313.731475,0.9966344761144894
2313.850677,0.9966803223548462
2313.969879,0.9965390031049078
2314.089082,0.9963245709851632
2314.208284,0.9963011576328531
2314.327487,0.9963059398898871
2314.446689,0.9965093066850942
2314.565891,0.9966243104946778
2314.685094,0.996430884488612
2314.804296,0.99634370060057
2314.923498,0.9965755767574442
2315.042701,0.9965320273563013
2315.161903,0.9962132877458689
2315.281106,0.9961524209734864
2315.400308,0.9963498779506634
2315.51951,0.9962608082530494
2315.638713,0.9960431490465804
2315.757915,0.9959612776646887
2315.877118,0.9961878846309224
2315.99632,0.9960889680852664
2316.115522,0.9960576913827153
2316.234725,0.9958031315709277
2316.353927,0.9957379086018854
2316.473129,0.9959555011060303
2316.592332,0.9957867009548097
2316.711534,0.9955752183197778
2316.830737,0.9952938089846426
2316.949939,0.9953537274754719
2317.069141,0.9952944061611071
2317.188344,0.995231903635
2317.307546,0.9952196623578693
2317.426749,0.9953831903818541
2317.545951,0.9952897282883911
2317.665153,0.9951313902887423
2317.784356,0.9951538805123015
2317.903558,0.9952050327363606
2318.02276,0.9949063170250049
2318.141963,0.9949350702330487
2318.261165,0.9949831267574967
2318.380368,0.9949540736743724
2318.49957,0.9950131757016615
2318.618772,0.995245040782833
2318.737975,0.9950468077153781
2318.857177,0.9949611378733734
2318.97638,0.9950818339794683
2319.095582,0.9949808382989369
2319.214784,0.9949000491349514
2319.333987,0.994994469629796
2319.453189,0.9949548696379498
2319.572391,0.9948844293267959
2319.691594,0.9950883020324103
2319.810796,0.9950209368347004
2319.929999,0.9947177006686925
2320.049201,0.9949069139689741
2320.168403,0.9949051231381407
2320.287606,0.9948093183878552
2320.406808,0.9946890532114386
2320.526011,0.994808025136582
2320.645213,0.9949554666110506
2320.764415,0.9947816630732148
2320.883618,0.9946864670232622
2321.00282,0.9947429668191682
2321.122022,0.9946252956865782
2321.241225,0.9944411081381105
2321.360427,0.9946053039190529
2321.47963,0.9944414064704877
2321.598832,0.9942069448309556
2321.718034,0.9939533549860892
2321.837237,0.9944528426124198
2321.956439,0.9946489680503156
2322.075642,0.9947956895935508
2322.194844,0.9948901996732199
2322.314046,0.9949820322766592
2322.433249,0.994981435287619
2322.552451,0.9949696945759529
2322.671653,0.9951135775962803
2322.790856,0.995116562941491
2322.910058,0.9950439220838199
2323.029261,0.994999842614439
2323.148463,0.9952515098966227
2323.267665,0.9953371052070193
2323.386868,0.9950385488611483
2323.50607,0.9951685093818669
2323.625273,0.9954249973537903
2323.744475,0.9953799056227456
2323.863677,0.9951207424398323
2323.98288,0.9952704198549548
2324.102082,0.9954887065922948
2324.221284,0.9954593401086081
2324.340487,0.9952553913850801
2324.459689,0.9954217124567192
2324.578892,0.9953801046987466
2324.698094,0.9949889971752622
2324.817296,0.9952149848364484
2324.936499,0.9954695933926156
2325.055701,0.9953062502350125
2325.174903,0.9947371973266922
2325.294106,0.9945100252948564
2325.413308,0.9950021311167088
2325.532511,0.995465014243018
2325.651713,0.9957094309049324
2325.770915,0.9960205391237207
2325.890118,0.996076915481671
2326.00932,0.9960953430750621
2326.128523,0.9961132729526059
2326.247725,0.9963521695580181
2326.366927,0.9962959768803034
2326.48613,0.9961750338900982
2326.605332,0.9963699047844793
2326.724534,0.9963599411352497
2326.843737,0.996408166123436
2326.962939,0.9964738315852367
2327.082142,0.9963812634661381
2327.201344,0.9963724953495994
2327.320546,0.9964418452886257
2327.439749,0.9962090040379415
2327.558951,0.9962849180563366
2327.678154,0.996412351046522
2327.797356,0.9964613757401911
2327.916558,0.9963223790735183
2328.035761,0.9963089288121902
2328.154963,0.996179516687837
2328.274165,0.9962322159781537
2328.393368,0.9961641756414064
2328.51257,0.9961652714226022
2328.631773,0.9960642653851726
2328.750975,0.9956803566140366
2328.870177,0.9954796476862829
2328.98938,0.9955441568575276
2329.108582,0.9953335219998904
2329.227785,0.9961732407766509
2329.346987,0.9966383629965256
2329.466189,0.996871503974405
2329.585392,0.9970596313764671
2329.704594,0.9972119937283287
2329.823796,0.997135510501579
2329.942999,0.9973047387563224
2330.062201,0.9973046390258535
2330.181404,0.9972884828215669
2330.300606,0.9973929043920922
2330.419808,0.9974744944686601
2330.539011,0.9975225738979984
2330.658213,0.9975254667176573
2330.777416,0.9974196348801168
2330.896618,0.9973654764643571
2331.01582,0.9973990882472693
2331.135023,0.997390410912948
2331.254225,0.9973164072900267
2331.373427,0.99737584911925
2331.49263,0.997302245497592
2331.611832,0.9970643175677472
2331.731035,0.9969684045938851
2331.850237,0.9967519862463095
2331.969439,0.9966241111698356
2332.088642,0.9964940602093377
2332.207844,0.996708728148814
2332.327047,0.9969696009566885
2332.446249,0.9971220492630508
2332.565451,0.9973174046069326
2332.684654,0.9976318086003311
2332.803856,0.9975983884945329
2332.923058,0.997807906154701
2333.042261,0.9979377294081112
2333.161463,0.9980974122191008
2333.280666,0.997998605466306
2333.399868,0.9979954118758783
2333.51907,0.9980056912815595
2333.638273,0.9977655002198219
2333.757475,0.9977024434328235
2333.876678,0.9975773393906044
2333.99588,0.9976245259147101
2334.115082,0.9975249679550486
2334.234285,0.9974724995216661
2334.353487,0.9974657167317308
2334.472689,0.9971844710571164
2334.591892,0.9973762480696695
2334.711094,0.997457238309172
2334.830297,0.9971870637401117
2334.949499,0.99738103548715
2335.068701,0.9973624843724158
2335.187904,0.9970598307884133
2335.307106,0.9970732911869865
2335.426309,0.9972019219380547
2335.545511,0.9971280320132946
2335.664713,0.9969536495706847
2335.783916,0.996801725411405
2335.903118,0.9967372344260768
2336.02232,0.9966483294299877
2336.141523,0.9969112799409389
2336.260725,0.9969678064130219
2336.379928,0.9970453735256823
2336.49913,0.9969222460253315
2336.618332,0.9971038020965114
2336.737535,0.9972489909795909
2336.856737,0.997112776071113
2336.97594,0.9972426086064722
2337.095142,0.9973172051434717
2337.214344,0.997198631177142
2337.333547,0.9971898558677991
2337.452749,0.9971908530581536
2337.571951,0.9971479747733618
2337.691154,0.9971456813356573
2337.810356,0.9971097847372719
2337.929559,0.997107291965926
2338.048761,0.9970691034879577
2338.167963,0.9970523528677246
2338.287166,0.9970784759815812
2338.406368,0.9970153629116012
2338.525571,0.9970507575852363
2338.644773,0.9969084885932629
2338.763975,0.9968071081552556
2338.883178,0.9967561726134431
2339.00238,0.9968697096073128
2339.121582,0.9967602593221285
2339.240785,0.9967260710315663
2339.359987,0.9965369103751986
2339.47919,0.9964602796332807
2339.598392,0.9964827998900783
2339.717594,0.9965622227341878
2339.836797,0.9967679344056743
2339.955999,0.9966340774607787
2340.075202,0.9967011531912648
2340.194404,0.996863529034273
2340.313606,0.9967213864300413
2340.432809,0.9968206648241117
2340.552011,0.9970962241364117
2340.671213,0.9968518657992134
2340.790416,0.9968812733630139
2340.909618,0.996748397945618
2341.028821,0.9969376984399009
2341.148023,0.9969406892574824
2341.267225,0.9967338455252409
2341.386428,0.996849672727521
2341.50563,0.9970245354951338
2341.624832,0.9967230808578385
2341.744035,0.9969250374115284
2341.863237,0.9968644262118529
2341.98244,0.9968366140823426
2342.101642,0.996843791331802
2342.220844,0.9967090271614772
2342.340047,0.996733546505132
2342.459249,0.9967758089034604
2342.578452,0.9968183721392192
2342.697654,0.9968189702304219
2342.816856,0.9966632792670527
2342.936059,0.9967059373682822
2343.055261,0.9966476317764014
2343.174463,0.996627200709369
2343.293666,0.9967586645069895
2343.412868,0.9968818714919574
2343.532071,0.996793551670769
2343.651273,0.9968907437800952
2343.770475,0.9969249377190296
2343.889678,0.9970456726393393
2344.00888,0.9970371977871401
2344.128083,0.9971384021987524
2344.247285,0.9971375047745943
2344.366487,0.9971478750585693
2344.48569,0.9971964373425667
2344.604892,0.9971557525578983
2344.724094,0.9972771137976663
2344.843297,0.9972634511947963
2344.962499,0.9973346583472767
2345.081702,0.9973434349308871
2345.200904,0.9973486211302328
2345.320106,0.9973674711973047
2345.439309,0.9973189005841615
2345.558511,0.9975549939084724
2345.677714,0.9974669136913091
2345.796916,0.9973246850505598
2345.916118,0.9974617268768436
2346.035321,0.9975812299498146
2346.154523,0.9975631738929603
2346.273725,0.9975642712130551
2346.392928,0.997543322583321
2346.51213,0.9975331476933227
2346.631333,0.9974068679904986
2346.750535,0.9976086638108521
2346.869737,0.9976420842608792
2346.98894,0.997785156393789
2347.108142,0.9977444475898734
2347.227345,0.9979588859122328
2347.346547,0.9979437170524507
2347.465749,0.9980489058635809
2347.584952,0.998083039719847
2347.704154,0.9981670818499155
2347.823356,0.9981953303780466
2347.942559,0.9982425461338174
2348.061761,0.9982701978353196
2348.180964,0.9983208114173933
2348.300166,0.9983321923395145
2348.419368,0.9984511007844795
2348.538571,0.9984215470692934
2348.657773,0.9984430133633173
2348.776976,0.9984593879630078
2348.896178,0.998423444072035
2349.01538,0.9985279844792242
2349.134583,0.9985993817825376
2349.253785,0.9985306805084219
2349.372987,0.9985169008801106
2349.49219,0.9986377287350549
2349.611392,0.998626244467209
2349.730595,0.9986578015551336
2349.849797,0.9987125295021909
2349.968999,0.9987106319501875
2350.088202,0.9985611361586237
2350.207404,0.9987405937185703
2350.326607,0.998781043531719
2350.445809,0.9988532580116884
2350.565011,0.9988655439823205
2350.684214,0.9988641455715378
2350.803416,0.999045715619223
2350.922618,0.9989273756731641
2351.041821,0.9990782151049533
2351.161023,0.9991305881576749
2351.280226,0.999193994996677
2351.399428,0.9991325164815709
2351.51863,0.9993064406235685
2351.637833,0.9992330242763585
2351.757035,0.9994384877070667
2351.876238,0.9993145250453747
2351.99544,0.9993574865002562
2352.114642,0.9993759048284568
2352.233845,0.9993152445520918
2352.353047,0.9994445043448726
2352.472249,0.9993719073328324
2352.591452,0.9993989307145612
2352.710654,0.9994785360096314
2352.829857,0.999525092804138
2352.949059,0.9993714875967196
2353.068261,0.9994880311008252
2353.187464,0.999517736326527
2353.306666,0.9994444543726487
2353.425869,0.9994792756240217
2353.545071,0.9994610952613491
2353.664273,0.9994804450154583
2353.783476,0.9993110974024322
2353.902678,0.9995309200524155
2354.02188,0.9995561785179047
2354.141083,0.9996031187781965
2354.260285,0.9996420140922516
2354.379488,0.9996042083461898
2354.49869,0.999739963815271
2354.617892,0.9997205290592808
2354.737095,0.9997954609209703
2354.856297,0.9997836734019735
2354.9755,0.9998041091891109
2355.094702,0.9998012397554352
2355.213904,0.9997962007698851
2355.333107,0.9997178798033891
2355.452309,0.9998236555505107
2355.571511,0.9998173166886286
2355.690714,0.9997808940072248
2355.809916,0.9997499912573955
2355.929119,0.9998226957202621
2356.048321,0.9996735632920601
2356.167523,0.9995920232451584
2356.286726,0.9997986202796185
2356.405928,0.999741643379821
2356.525131,0.9997306062930029
2356.644333,0.9997403037269165
2356.763535,0.9997939012412678
2356.882738,0.9996958662580459
2357.00194,0.9998819269711688
2357.121142,0.9997618983506981
2357.240345,0.9997995300967769
2357.359547,0.999918579314844
2357.47875,0.9997271172392753
2357.597952,0.9997705563262267
2357.717154,0.9997966406803102
2357.836357,0.999796440721002
2357.955559,0.9998281547670839
2358.074761,0.9997885223645483
2358.193964,0.9998395828682043
2358.313166,0.9998485114755454
2358.432369,0.9998999750028337
2358.551571,0.999937926926613
2358.670773,0.9999168814545377
2358.789976,0.9997965007087903
2358.909178,0.9996670754316875
2359.028381,0.9996511008794591
2359.147583,0.9998680587050184
2359.266785,0.9997706563032873
2359.385988,0.9998760376839629
2359.50519,0.9998933856837102
2359.624392,0.9998376631780481
2359.743595,0.9999394238348099
2359.862797,0.999933839188723
2359.982,0.9998482415164838
2360.101202,0.9999290025204404
2360.220404,0.9999512301892859
2360.339607,0.9999890450600057
2360.458809,0.9998625194513169
2360.578012,0.9998474716336343
2360.697214,0.9997186995723866
2360.816416,0.999801839636359
2360.935619,0.9998743878898618
2361.054821,0.9997438328164174
2361.174023,0.9998293745581767
2361.293226,0.9997434829061371
2361.412428,0.9997380343190028
2361.531631,0.9995248229323994
2361.650833,0.999834113760644
2361.770035,0.9998001899646846
2361.889238,0.9998487614377046
2362.00844,0.9999558119763194
2362.127643,0.9999092271201072
2362.246845,0.9999098160668154
2362.366047,0.9998507711357348
2362.48525,0.9999537290705325
2362.604452,0.9998926157660997
2362.723654,0.9998872963515334
2362.842857,0.9999264887020879
2362.962059,0.9999579258851404
2363.081262,0.9998476616046719
2363.200464,0.9998321340910586
2363.319666,0.9998216659034158
2363.438869,0.9998729380730504
2363.558071,0.9999376009469019
2363.677274,0.9998267050173105
2363.796476,0.999872878080676
2363.915678,0.999778984427541
2364.034881,0.9996298585192663
2364.154083,0.9995930728173339
2364.273285,0.9995836466991014
2364.392488,0.9997883623983975
2364.51169,0.999808658308157
2364.630893,0.9998468217329889
2364.750095,0.9998489114150301
2364.869297,0.9998776274881267
2364.9885,0.9999521051469951
2365.107702,0.9999107379840908
2365.226905,0.9999256977605482
2365.346107,0.9998921258188379
2365.465309,0.9998556304222906
2365.584512,0.9999180793556792
2365.703714,0.9998441621439803
2365.822916,0.9998917858555729
2365.942119,0.999841232604877
2366.061321,0.9998293145684161
2366.180524,0.9997903419813148
2366.299726,0.9997609585749553
2366.418928,0.9998724381367065
2366.538131,0.9999016858331545
2366.657333,0.9997164702021724
2366.776536,0.999565664351049
2366.895738,0.9994667222431552
2367.01494,0.9996477320609256
2367.134143,0.999815646995104
2367.253345,0.9999943673158637
2367.372547,0.9998393029131603
2367.49175,0.9999006189386249
2367.610952,0.9999866950885111
2367.730155,0.9998866364261356
2367.849357,0.9998960454036535
2367.968559,0.999886236471561
2368.087762,0.9998967153342284
2368.206964,0.999804179175401
2368.326167,0.9999312573628834
2368.445369,0.9999646636243444
2368.564571,0.9998866364261356
2368.683774,0.9998341537540094
2368.802976,0.9996652260493086
2368.922178,0.9998611796364385
2369.041381,0.999849521323052
2369.160583,0.9998639892503007
2369.279786,0.9998916958653163
2369.398988,0.9998334938636857
2369.51819,0.999547312493922
2369.637393,0.9993463137460129
2369.756595,0.9994123227499593
2369.875798,0.9997625381985177
2369.995,0.9998668488653993
2370.114202,0.9998684686510064
2370.233405,0.9999145446515163
2370.352607,0.9999485983211116
2370.471809,0.9999173594149213
2370.591012,0.9999410617369276
2370.710214,0.999897215282711
2370.829417,0.9998834967870265
2370.948619,0.9998820969511109
2371.067821,0.9998555004410671
2371.187024,0.9999145396519437
2371.306226,0.9998719981929305
2371.425429,0.9999643116368447
2371.544631,0.9998312742357931
2371.663833,0.9996551694677193
2371.783036,0.9996595679601415
2371.902238,0.9996639164887202
2372.02144,0.999775505202729
2372.140643,0.9997793843392146
2372.259845,0.9997089623596731
2372.379048,0.9993486022516918
2372.49825,0.9995188158062651
2372.617452,0.9995770294772632
2372.736655,0.9994050970249868
2372.855857,0.9996741231094123
2372.97506,0.9997532504476795
2373.094262,0.999901474853921
2373.213464,0.9998659789816192
2373.332667,0.9998815870113714
2373.451869,0.9999221240324906
2373.571071,0.999891955837191
2373.690274,0.9998423224324146
2373.809476,0.9999118218879183
2373.928679,0.9999464874318486
2374.047881,0.9998644191919086
2374.167083,0.9997382642587771
2374.286286,0.9998504911775581
2374.405488,0.9997909918452483
2374.52469,0.9998077584807694
2374.643893,0.9995627156366885
2374.763095,0.9996068273126465
2374.882298,0.9996730134717515
2375.0015,0.9996893582591401
2375.120702,0.9997613384841917
2375.239905,0.9996312180167983
2375.359107,0.999308838961904
2375.47831,0.9992061852377764
2375.597512,0.9992411980359277
2375.716714,0.9994561979139808
2375.835917,0.999664956139734
2375.955119,0.9997464321537619
2376.074321,0.9996691047579104
2376.193524,0.9998006398748713
2376.312726,0.999797510503766
2376.431929,0.9998203361414845
2376.551131,0.9998469517130842
2376.670333,0.999812597562031
2376.789536,0.9997917816804439
2376.908738,0.9998434622533118
2377.027941,0.9998142172597511
2377.147143,0.9998179265773779
2377.266345,0.9998600097995427
2377.385548,0.9997108018258561
2377.50475,0.9996268396416521
2377.623952,0.9994837333115316
2377.743155,0.9995512907001424
2377.862357,0.9995416950538109
2377.98156,0.9995760099092131
2378.100762,0.9997066930229043
2378.219964,0.9995662540949649
2378.339167,0.9992547778160834
2378.458369,0.9988916147132401
2378.577572,0.9991041215389465
2378.696774,0.9992858551229231
2378.815976,0.9994787359053586
2378.935179,0.9995980607992122
2379.054381,0.9995557786955132
2379.173583,0.9996888284239206
2379.292786,0.9996403946735005
2379.411988,0.9997067929935786
2379.531191,0.9996414343000516
2379.650393,0.9997367146656684
2379.769595,0.9997340453722038
2379.888798,0.9997164002220219
2380.008,0.9997123813701708
2380.127203,0.9997391340314453
2380.246405,0.9997164302135143
2380.365607,0.999735195067017
2380.48481,0.9996583283830458
2380.604012,0.9996063774896754
2380.723214,0.9993872977787115
2380.842417,0.999385249036851
2380.961619,0.9995079610908666
2381.080822,0.9995836167115925
2381.200024,0.9995649846466284
2381.319226,0.9993627031599512
2381.438429,0.9990105897893775
2381.557631,0.9988231929811032
2381.676834,0.9990576143245526
2381.796036,0.99921847554944
2381.915238,0.9993595751595856
2382.034441,0.9995420948705689
2382.153643,0.999578348919813
2382.272845,0.9995025237823478
2382.392048,0.9995628855623646
2382.51125,0.9996667655349422
2382.630453,0.9996273494514702
2382.749655,0.9995739307932748
2382.868857,0.9995089805895069
2382.98806,0.9997094422200902
2383.107262,0.9995525701266134
2383.226465,0.9996282591127722
2383.345667,0.9996309781053347
2383.464869,0.9996154139721728
2383.584072,0.9995930628214031
2383.703274,0.9993723170753984
2383.822476,0.9992275285098383
2383.941679,0.999258714887664
2384.060881,0.9993398479962797
2384.180084,0.9994833535077852
2384.299286,0.9994599658709495
2384.418488,0.9993478127666079
2384.537691,0.999074358670486
2384.656893,0.9985638322773311
2384.776096,0.9989203832060081
2384.895298,0.9992922505728613
2385.0145,0.9994503411178214
2385.133703,0.9994600158439491
2385.252905,0.9995981207750977
2385.372107,0.9994180793815174
2385.49131,0.9995331190228586
2385.610512,0.999502913588408
2385.729715,0.9995165269107976
2385.848917,0.9995267120361
2385.968119,0.9996004898254512
2386.087322,0.9995501512123205
2386.206524,0.9994442045115663
2386.325727,0.9994677916731203
2386.444929,0.9994969265838868
2386.564131,0.999470520223916
2386.683334,0.9993851790798861
2386.802536,0.9994262146777941
2386.921738,0.9994229265709568
2387.040941,0.9993377993516912
2387.160143,0.9993250079097249
2387.279346,0.9994411262281571
2387.398548,0.9994234862479524
2387.51775,0.9994520701684072
2387.636953,0.999426664419692
2387.756155,0.9992511105577783
2387.875358,0.999121885768151
2387.99456,0.9993649117539657
2388.113762,0.9993755450531958
2388.232965,0.9994570174683991
2388.352167,0.9993889967385619
2388.471369,0.9994627343788893
2388.590572,0.9994927886751762
2388.709774,0.9994601657629627
2388.828977,0.9993706980935562
2388.948179,0.999553179853867
2389.067381,0.9995362375710548
2389.186584,0.9993676600112519
2389.305786,0.9995214945202809
2389.424988,0.999472918956043
2389.544191,0.9996294886562871
2389.663393,0.9995378768118286
2389.782596,0.9995022938967938
2389.901798,0.9994194285968352
2390.021,0.9994234762537175
2390.140203,0.9994128424445022
2390.259405,0.9995069116080585
2390.378608,0.9995839465742404
2390.49781,0.9995080310564264
2390.617012,0.9996569688486437
2390.736215,0.9996035685997012
2390.855417,0.9996029788337697
2390.974619,0.9995668938175722
2391.093822,0.9996210518190063
2391.213024,0.9996764423560682
2391.332227,0.9995067516869653
2391.451429,0.9996166235075554
2391.570631,0.999637175836612
2391.689834,0.9995105997953669
2391.809036,0.9995213345968545
2391.928239,0.9994991754545015
2392.047441,0.9993794826006003
2392.166643,0.9995530699030234
2392.285846,0.999708322546142
2392.405048,0.9997560797533818
2392.52425,0.999801959612587
2392.643453,0.9998455219329655
2392.762655,0.999757779340162
2392.881858,0.999807358557746
2393.00106,0.9998024695117164
2393.120262,0.9997896421283203
2393.239465,0.9997857429563195
2393.358667,0.9998230156635758
2393.47787,0.9997765149764992
2393.597072,0.999711441640974
2393.716274,0.9997954909148346
2393.835477,0.9997020743886516
2393.954679,0.9998294245496467
2394.073881,0.9999007689237289
2394.193084,0.9997713261498514
2394.312286,0.9999084301927708
2394.431489,0.9997794243303909
2394.550691,0.9999251678000688
2394.669893,0.9999129637878709
2394.789096,0.9999859340989257
2394.908298,0.9999208691310124
2395.027501,0.9999061494042427
2395.146703,0.999934172166747
2395.265905,1.0
2395.385108,0.9999460554550593
2395.50431,0.9999513731823221
2395.623512,0.9999384678931778
2395.742715,1.0
2395.861917,0.9998871263707075
2395.98112,0.9999177783803826
2396.100322,0.9999410887353367
2396.219524,0.9999631146802801
2396.338727,0.9999075302755885
2396.457929,0.9999515691728104
2396.577132,0.9999404247746743
2396.696334,0.9999633586713099
2396.815536,0.9999921894305026
2396.934739,0.999971045419192
2397.053941,0.9999725423769674
2397.173143,0.9999837851314624
2397.292346,0.9999544320382511
2397.411548,0.9999658375835486
2397.530751,0.9999032546801303
2397.649953,0.999890785964287
2397.769155,0.9999730383634714
2397.888358,0.9998257051911054
2398.00756,0.9999082472095447
2398.126763,0.999889666087234
2398.245965,0.9998976552375826
2398.365167,0.9999506252189746
2398.48437,0.9998952454871372
2398.603572,0.9998446520677399
2398.722774,0.9998748878271807
2398.841977,0.9999591488344316
2398.961179,0.9999899740502601
2399.080382,0.9998793272815383
2399.199584,0.9998593898865288
2399.318786,0.9999493252840068
2399.437989,0.9998722581596837
2399.557191,0.9998273149117866
2399.676394,0.9998816070090034
2399.795596,0.999802609484072
2399.914798,0.9996616872406721
2400.034001,0.9996422140206744
2400.153203,0.9997534004106783
2400.272405,0.9996527003225001
2400.391608,0.9997101720082494
2400.51081,0.9995341185564773
2400.630013,0.9995871752356021
2400.749215,0.9994776664636833
2400.868417,0.9995292908183437
2400.98762,0.9996358163309773
2401.106822,0.9995478922315314
2401.226025,0.9995929828539614
2401.345227,0.9997342953057463
2401.464429,0.9996773220717246
2401.583632,0.9998692585474087
2401.702834,0.9997758851174932
2401.822036,0.9997480417468134
2401.941239,0.9997550799978019
2402.060441,0.9996840899101042
2402.179644,0.9997377443950148
2402.298846,0.9997445426347907
2402.418048,0.9997057732931697
2402.537251,0.999705763296112
2402.656453,0.9996442632893137
2402.775656,0.9996446531506523
2402.894858,0.9996499012988578
2403.01406,0.9996037985085484
2403.133263,0.9996986254224444
2403.252465,0.9996914676059113
2403.371667,0.9994301324362345
2403.49087,0.9993621435169942
2403.610072,0.9994442145060084
2403.729275,0.9994848327442429
2403.848477,0.9995912135759475
2403.967679,0.9995181961047914
2404.086882,0.9994438946839109
2404.206084,0.9994614150889507
2404.325287,0.9995143079865709
2404.444489,0.9995315497570936
2404.563691,0.9994580868879799
2404.682894,0.999415450915425
2404.802096,0.9995256625336033
2404.921298,0.9995465728291845
2405.040501,0.9992106516994069
2405.159703,0.9993299645740567
2405.278906,0.9993442950684981
2405.398108,0.9995414451684184
2405.51731,0.9994773166465614
2405.636513,0.9996114754952006
2405.755715,0.9995638951213889
2405.874917,0.9995509208662333
2405.99412,0.9995718616773797
2406.113322,0.9995045827596675
2406.232525,0.9994556382186667
2406.351727,0.999487131562002
2406.470929,0.9994360390857713
2406.590132,0.9994891605229383
2406.709334,0.9995419749255247
2406.828537,0.9996371658402403
2406.947739,0.9994956372336831
2407.066941,0.9995040030471777
2407.186144,0.9996158138184184
2407.305346,0.9995260223629067
2407.424548,0.9994012593167826
2407.543751,0.9995828070491908
2407.662953,0.999540555576928
2407.782156,0.999452150124576
2407.901358,0.9992755725243779
2408.02056,0.9993796924703137
2408.139763,0.9994652330388486
2408.258965,0.9993704282635041
2408.378168,0.9995137682489903
2408.49737,0.9993623933575613
2408.616572,0.9991032023635775
2408.735775,0.9987314053473746
2408.854977,0.9992152880475871
2408.974179,0.9993977814064517
2409.093382,0.9994962369312453
2409.212584,0.9994944478345825
2409.331787,0.9996263798134116
2409.450989,0.9995991403657009
2409.570191,0.9996310780684377
2409.689394,0.999630198393476
2409.808596,0.9996889183959192
2409.927799,0.9996533900831013
2410.047001,0.9996068772929891
2410.166203,0.9996725436255456
2410.285406,0.9997039338362391
2410.404608,0.999749041495355
2410.52381,0.9995237634366487
2410.643013,0.9997084525082323
2410.762215,0.9997736156288098
2410.881418,0.999750561115053
2411.00062,0.9994647632902994
2411.119822,0.9996976757092013
2411.239025,0.999611375534058
2411.358227,0.9995663940342503
2411.47743,0.9995991303697095
2411.596632,0.9992775211136442
2411.715834,0.9992272787029874
2411.835037,0.9995348881980449
2411.954239,0.9995718516816611
2412.073441,0.9996256500864207
2412.192644,0.9993512505289968
2412.311846,0.9990169634972724
2412.431049,0.9983126252203031
2412.550251,0.9989135905704972
2412.669453,0.9991740912505387
2412.788656,0.9994424354968899
2412.907858,0.9996319477478538
2413.027061,0.9997241980403551
2413.146263,0.9998290846077001
2413.265465,0.9996947665931978
2413.384668,0.9998170567361601
2413.50387,0.9997751552813634
2413.623072,0.999735554971752
2413.742275,0.9997718960196698
2413.861477,0.9997847731646191
2413.98068,0.9998626094389477
2414.099882,0.999865149093201
2414.219084,0.9998053489469749
2414.338287,0.9998837567567694
2414.457489,0.9998082083943619
2414.576692,0.9997772248180768
2414.695894,0.9998775075028187
2414.815096,0.9996775719910863
2414.934299,0.9997971705726701
2415.053501,0.9998852265869722
2415.172703,0.9998062587702564
2415.291906,0.999611055658469
2415.411108,0.999527031884699
2415.530311,0.999521344592068
2415.649513,0.9997410835246574
2415.768715,0.9997826236296676
2415.887918,0.9998100880355606
2416.00712,0.9996994551726478
2416.126323,0.9992174563471148
2416.245525,0.9984803558303168
2416.364727,0.9992141789192329
2416.48393,0.9997129911949095
2416.603132,0.9998823769181372
2416.722334,0.999897595243725
2416.841537,0.9999880430714846
2416.960739,0.9999518351599631
2417.079942,0.9999896690533646
2417.199144,0.99991935925164
