nu,[0]Ethyl2-2-2-trifluoroacetate-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
1919.9884,0.9787627548370936
1920.108402,0.9787079456574941
1920.228405,0.9788175670860931
1920.348407,0.9787598185532335
1920.468409,0.9788332282924558
1920.588412,0.9788087577676313
1920.708414,0.9789027279188721
1920.828417,0.9789115380830691
1920.948419,0.9788195247231849
1921.068421,0.9788958756237598
1921.188424,0.978950695327732
1921.308426,0.978846932053578
1921.428429,0.9788988123157917
1921.548431,0.9789771273533366
1921.668433,0.9789154537370527
1921.788436,0.9789115380830691
1921.908438,0.979007476114688
1922.028441,0.978919369406699
1922.148443,0.9789399269293098
1922.268445,0.9790515324423731
1922.388448,0.9789839802172131
1922.50845,0.9790495743412663
1922.628453,0.9790603439458168
1922.748455,0.9789937701059647
1922.868457,0.9790632811312544
1922.98846,0.9791200684483763
1923.108462,0.9791749007074982
1923.228465,0.9791132146318855
1923.348467,0.9790936325634142
1923.468469,0.9791435676120078
1923.588472,0.9792238606765227
1923.708474,0.9791660881730484
1923.828477,0.9792659682078372
1923.948479,0.9793070982422266
1924.068481,0.9793149327303505
1924.188484,0.9792551963414323
1924.308486,0.9793521474048685
1924.428489,0.9794128691203614
1924.548491,0.9793472506563734
1924.668493,0.9793825077920217
1924.788496,0.9794030750406407
1924.908498,0.9794902457933603
1925.028501,0.9794491080669352
1925.148503,0.9795597920696751
1925.268505,0.9795784038825361
1925.388508,0.9796332618091612
1925.50851,0.9796773462978362
1925.628513,0.9795715468577086
1925.748515,0.9797518046055347
1925.868517,0.9797488653545297
1925.98852,0.9797155544593961
1926.108522,0.9797214327703577
1926.228525,0.9797782582613818
1926.348527,0.9797733593823377
1926.468529,0.9798987783989844
1926.588532,0.9798605630918302
1926.708534,0.9799056377144407
1926.828537,0.9799771734370161
1926.948539,0.9799311155922323
1927.068541,0.9799262159489035
1927.188544,0.9800281335749869
1927.308546,0.9800222534238259
1927.428549,0.9799840333012396
1927.548551,0.9801878911806507
1927.668553,0.9800996782400864
1927.788556,0.980191811940057
1927.908558,0.9801339823291428
1928.028561,0.980181029889427
1928.148563,0.9802712106924302
1928.268565,0.9802604277684187
1928.388568,0.9802859148708716
1928.50857,0.9803829679804935
1928.628573,0.9803790464564647
1928.748575,0.9803643408810598
1928.868577,0.9803721838271586
1928.98858,0.9804261057801092
1929.108582,0.9805143481004743
1929.228585,0.980517289647931
1929.348587,0.9805329780500722
1929.468589,0.9805614139187537
1929.588592,0.9806300556201596
1929.708594,0.9805633750435427
1929.828597,0.9806310362507056
1929.948599,0.9806741849655654
1930.068601,0.9807565650570178
1930.188604,0.9807055670415947
1930.308606,0.9807163548621651
1930.428609,0.9807928537212611
1930.548611,0.9808654350779136
1930.668613,0.9807673534385695
1930.788616,0.980811488962516
1930.908618,0.9808517030579468
1931.028621,0.9809046704800195
1931.148623,0.980982165009981
1931.268625,0.9809282124746138
1931.388628,0.9809900128986926
1931.50863,0.9809900128986926
1931.628633,0.9810027658517543
1931.748635,0.9810125759284631
1931.868637,0.9810331774088724
1931.98864,0.9810547603761872
1932.108642,0.981074381667607
1932.228645,0.9811087198718804
1932.348647,0.9810910600738614
1932.468649,0.9811832869681044
1932.588652,0.981260803509638
1932.708654,0.9811989860262881
1932.828657,0.9812676723593035
1932.948659,0.9812401972491308
1933.068661,0.981207816856901
1933.188664,0.9812902417753151
1933.308666,0.9813314568309797
1933.428669,0.9812833727676642
1933.548671,0.9814050594503058
1933.668673,0.9812195914213505
1933.788676,0.9814443164378183
1933.908678,0.9813461769132326
1934.028681,0.9813628599400454
1934.148683,0.9814423535511483
1934.268685,0.9813903384848215
1934.388688,0.9814875009377936
1934.50869,0.9815022233607256
1934.628693,0.9815424657768472
1934.748695,0.9815473735014454
1934.868697,0.9815522812505822
1934.9887,0.9816327718377138
1935.108702,0.9816543679962512
1935.228705,0.9816700745917915
1935.348707,0.9816867631249117
1935.468709,0.9817063970565129
1935.588712,0.9817918092284323
1935.708714,0.9817230862071201
1935.828717,0.9817329034870685
1935.948719,0.9817829731419118
1936.068721,0.98180751802305
1936.188724,0.9818782107092539
1936.308726,0.981877228831534
1936.428729,0.9818919571004283
1936.548731,0.9820127372389779
1936.668733,0.9819518543366585
1936.788736,0.9820883551309968
1936.908738,0.9820569288064565
1937.028741,0.9821472822000991
1937.148743,0.9821973729887955
1937.268745,0.9821787114159942
1937.388748,0.9822425551071338
1937.50875,0.98224353735018
1937.628753,0.9824036560960913
1937.748755,0.9823378372560886
1937.868757,0.9823830258359317
1937.98876,0.9824213395210514
1938.108762,0.9824311637835679
1938.228765,0.9823908849315748
1938.348767,0.9825146739816226
1938.468769,0.9826984214055058
1938.588772,0.9825372720790013
1938.708774,0.982642409191849
1938.828777,0.9828025929591696
1938.948779,0.9827917821901064
1939.068781,0.9827947305698755
1939.188784,0.9828399401672945
1939.308786,0.9829539562131567
1939.428789,0.98297066657245
1939.548791,0.9830502904211648
1939.668793,0.9829549391676045
1939.788796,0.9830719177654539
1939.908798,0.9831643308690716
1940.028801,0.9831977590245966
1940.148803,0.9832547861483907
1940.268805,0.9833078833404539
1940.388808,0.9833629501237766
1940.50881,0.9834268707929339
1940.628813,0.9834249039411591
1940.748815,0.98343473823937
1940.868817,0.9834426057487459
1940.98882,0.983506531595687
1941.108822,0.9836422648624272
1941.228825,0.9836225922138572
1941.348827,0.9836245594610088
1941.468829,0.9836668562264396
1941.588832,0.9836904645142873
1941.708834,0.98380949826189
1941.828837,0.9837691628993419
1941.948839,0.9838724640846637
1942.068841,0.9838911578390713
1942.188844,0.9838941095169724
1942.308846,0.983959048671169
1942.428849,0.9839620005527429
1942.548851,0.9839777440706995
1942.668853,0.9840436727881396
1942.788856,0.9840889398382221
1942.908858,0.98409189210947
1943.028861,0.9842631389967441
1943.148863,0.9841981797732483
1943.268865,0.9843251495278121
1943.388868,0.9843103847613053
1943.50887,0.9842985731075582
1943.628873,0.9843664920522793
1943.748875,0.9843911015221977
1943.868877,0.9844757627973112
1943.98888,0.9845171116476685
1944.108882,0.9844993904991497
1944.228885,0.9844550890233679
1944.348887,0.9845889840201285
1944.468889,0.9845240032915707
1944.588892,0.9845673233007488
1944.708894,0.9846342761551045
1944.828897,0.9846076913885443
1944.948899,0.9846096606058963
1945.068901,0.9846303376258769
1945.188904,0.9846421532608222
1945.308906,0.9847110806239799
1945.428909,0.9846618463008171
1945.548911,0.9846805550536294
1945.668913,0.9847445613698906
1945.788916,0.9847179736256698
1945.908918,0.9847681955229722
1946.028921,0.9847622869315249
1946.148923,0.9847770584766151
1946.268925,0.9847947846232026
1946.388928,0.9847553936196429
1946.50893,0.9848174351637291
1946.628933,0.9849060727215241
1946.748935,0.9848489498258862
1946.868937,0.9848381165470214
1946.98894,0.9848686470018538
1947.108942,0.9848489498258862
1947.228945,0.9848942539195644
1947.348947,0.9848213744413483
1947.468949,0.9848637226709297
1947.588952,0.984893269025803
1947.708954,0.9848853899111673
1947.828957,0.984896223710042
1947.948959,0.9848578135063212
1948.068961,0.9848903143504278
1948.188964,0.9848794806165556
1948.308966,0.9849513794429159
1948.428969,0.9849208464234174
1948.548971,0.9849050878159439
1948.668973,0.9848450104379657
1948.788976,0.9849109972641991
1948.908978,0.984853874082946
1949.028981,0.984797739011988
1949.148983,0.9848775108595642
1949.268985,0.9848528892295644
1949.388988,0.9848095566557619
1949.50899,0.9847681955229722
1949.628993,0.9847947846232026
1949.748995,0.9847268361273136
1949.868997,0.984686463154684
1949.989,0.9847238819512365
1950.109002,0.9846608616394631
1950.229005,0.9846795703735667
1950.349007,0.9846362454256261
1950.469009,0.9845594467936685
1950.589012,0.9845899686096048
1950.709014,0.9845486166993194
1950.829017,0.9844413067485978
1950.949019,0.9844383534291075
1951.069021,0.9843763357664183
1951.189024,0.9844413067485978
1951.309026,0.9843458205729975
1951.429029,0.9842218008130142
1951.549031,0.9842532964145672
1951.669033,0.9841863694659531
1951.789036,0.9841676701025777
1951.909038,0.9841479869460079
1952.029041,0.9839915198555468
1952.149043,0.9839698722802341
1952.269045,0.9839836479548756
1952.389048,0.9838370453134984
1952.50905,0.98378391954746
1952.629053,0.9836904645142873
1952.749055,0.9837229268352417
1952.869057,0.983648166733722
1952.98906,0.9834858781753852
1953.109062,0.9835055480896472
1953.229065,0.9834288376486423
1953.349067,0.983405235639764
1953.469069,0.983349183138844
1953.589072,0.9832724848938296
1953.709074,0.9832439704052297
1953.829077,0.9831210725902025
1953.949079,0.9831102583178827
1954.069081,0.9830335787082776
1954.189084,0.9829893431925422
1954.309086,0.9827976789584898
1954.429089,0.9827986617566602
1954.549091,0.9826709062349206
1954.669093,0.9825628183801758
1954.789096,0.9825205690873517
1954.909098,0.9823771315554596
1955.029101,0.9823830258359317
1955.149103,0.9823594489262357
1955.269105,0.9821826401386973
1955.389108,0.9821983551866595
1955.50911,0.9820480903338704
1955.629113,0.9820048811685043
1955.749115,0.9820127372389779
1955.869117,0.9818497366540191
1955.98912,0.9817741371349156
1956.109122,0.9816573129637726
1956.229125,0.9816003784907363
1956.349127,0.9814315577446363
1956.469129,0.981379543250472
1956.589132,0.9813069238512224
1956.709134,0.9812922043577612
1956.829137,0.9811666069940062
1956.949139,0.9810998899331363
1957.069141,0.9809331171279377
1957.189144,0.9809134986617806
1957.309146,0.9808340478861888
1957.429149,0.980719297015643
1957.549151,0.9807418538188766
1957.669153,0.9805290559260043
1957.789156,0.9804123799107096
1957.909158,0.9803888502959484
1958.029161,0.9803241467670687
1958.149163,0.9802535659694407
1958.269165,0.9802212181355059
1958.389168,0.980059494977041
1958.50917,0.9800673354843629
1958.629173,0.9799693336509877
1958.749175,0.9798478249873078
1958.869177,0.979775318931016
1958.98918,0.9796136693398504
1959.109182,0.9796450174788368
1959.229185,0.9795078767764629
1959.349187,0.9794344164405017
1959.469189,0.9793629203377411
1959.589192,0.9792591133700518
1959.709194,0.9792473623311977
1959.829197,0.9792493208278809
1959.949199,0.9791690256757192
1960.069201,0.9790613230066503
1960.189204,0.9789830012337224
1960.309206,0.978849868598779
1960.429209,0.9788381224708327
1960.549211,0.978741222293346
1960.669213,0.978675648828188
1960.789216,0.9786188872866566
1960.909218,0.9786169300508393
1961.029221,0.9784877611414081
1961.149223,0.9784936320855877
1961.269225,0.9784261183542243
1961.389228,0.9784163341419619
1961.50923,0.9783683929161586
1961.629233,0.9782451262646134
1961.749235,0.9781590444811561
1961.869237,0.9781991498241337
1961.98924,0.9780573212302307
1962.109242,0.9780543870626683
1962.229245,0.9781179626640121
1962.349247,0.9779829916983752
1962.469249,0.9779546306028538
1962.589252,0.9779194248698592
1962.709254,0.9777952369889981
1962.829257,0.9779057340937466
1962.949259,0.9778343495807242
1963.069261,0.977850972905965
1963.189264,0.9778284825922278
1963.309266,0.9778030593821835
1963.429269,0.9776964846571389
1963.549271,0.9777140833522505
1963.669273,0.9777600369940701
1963.789276,0.9777013731517834
1963.909278,0.9776075183250645
1964.029281,0.9777199496543495
1964.149283,0.9777258159916464
1964.269285,0.977637824627878
1964.389288,0.9776368469905421
1964.50929,0.9776212049261271
1964.629293,0.9776710648789964
1964.749295,0.9776231601704922
1964.869297,0.9776730202230814
1964.9893,0.9776407575457512
1965.109302,0.9776397799054825
1965.229305,0.9776720425505501
1965.349307,0.9776055631119831
1965.469309,0.9775928543222699
1965.589312,0.9776251154187677
1965.709314,0.9776133839877715
1965.829317,0.9776710648789964
1965.949319,0.977678886278801
1966.069321,0.9776388022661914
1966.189324,0.9776368469905421
1966.309326,0.9777502594425881
1966.429329,0.9776857300549581
1966.549331,0.9776485787030961
1966.669333,0.9777111502144001
1966.789336,0.9776661765358928
1966.909338,0.9776925738790218
1967.029341,0.9777825257335405
1967.149343,0.9777854590855177
1967.269345,0.9778040371857317
1967.389348,0.9777248382663193
1967.50935,0.977788392446295
1967.629353,0.9778177265380776
1967.749355,0.9777649258064771
1967.869357,0.9777326600963127
1967.98936,0.9778812867559873
1968.109362,0.9779135573709125
1968.229365,0.9779018224786334
1968.349367,0.9778998666769444
1968.469369,0.9779526746955486
1968.589372,0.9779468069971035
1968.709374,0.9779966835561018
1968.829377,0.9780446065677002
1968.949379,0.9780935100206047
1969.069381,0.9781228532660519
1969.189384,0.9781345908107162
1969.309386,0.9780847072186273
1969.429389,0.978237300334907
1969.549391,0.9782607783118497
1969.669393,0.9781854551318993
1969.789396,0.978274474058616
1969.909398,0.9783165407654282
1970.029401,0.9783390423046325
1970.149403,0.9783771982713189
1970.269405,0.9784368811007212
1970.389408,0.9784564500340319
1970.50941,0.9784730839350703
1970.629413,0.9785132021539295
1970.749415,0.9785484292632912
1970.869417,0.9785983365058075
1970.98942,0.9785357082163978
1971.109422,0.97873143493006
1971.229425,0.978695222536901
1971.349427,0.9787392648128589
1971.469429,0.9788253976579521
1971.589432,0.9789477584800513
1971.709434,0.9789320954412203
1971.829437,0.9789497163775263
1971.949439,0.9790613230066503
1972.069441,0.979046637196949
1972.189444,0.9791024444457607
1972.309446,0.97915433825049
1972.429449,0.9792796780273606
1972.549451,0.979283595153907
1972.669453,0.9793276639072285
1972.789456,0.9793952398473812
1972.909458,0.9794236427211764
1973.029461,0.9795597920696751
1973.149463,0.9796195470394995
1973.269465,0.9796508953665752
1973.389468,0.9797860965188008
1973.50947,0.9797958944287555
1973.629473,0.9799036779051251
1973.749475,0.9798635026779289
1973.869477,0.9800016731725973
1973.98948,0.9800624351599362
1974.109482,0.9801535852048174
1974.229485,0.9802270994804587
1974.349487,0.9802770923373393
1974.469489,0.9802859148708716
1974.589492,0.9804015954338454
1974.709494,0.9805712195819212
1974.829497,0.9803663016117024
1974.949499,0.9804663040745056
1975.069501,0.9805790641830562
1975.189504,0.9806418232514327
1975.309506,0.9806241718574772
1975.429509,0.9807948153089301
1975.549511,0.9808409137485545
1975.669513,0.9809252696943905
1975.789516,0.9809184032415353
1975.909518,0.981074381667607
1976.029521,0.9811420781354433
1976.149523,0.9811695504982424
1976.269525,0.9811371724373169
1976.389528,0.9813658040330413
1976.50953,0.9813363635005306
1976.629533,0.9814178177990077
1976.749535,0.9813550090685694
1976.869537,0.9815326504012665
1976.98954,0.9815856545954884
1977.109542,0.9814610011330173
1977.229545,0.981734866954839
1977.349547,0.9817063970565129
1977.469549,0.9818831201125809
1977.589552,0.9818713375858349
1977.709554,0.9818949027807181
1977.829557,0.9819155227901859
1977.949559,0.9820186293330776
1978.069561,0.9820696956295151
1978.189564,0.9821688896779888
1978.309566,0.9822013017861451
1978.429569,0.9821629966823298
1978.549571,0.9821561215654159
1978.669573,0.9822425551071338
1978.789576,0.9822671114779647
1978.909578,0.9822857747303831
1979.029581,0.9823191730144917
1979.149583,0.982380078691275
1979.269585,0.9824193746803372
1979.389588,0.9825362895422205
1979.50959,0.9825058313893484
1979.629593,0.9825588881367627
1979.749595,0.9827053003185319
1979.869597,0.9826306175536886
1979.9896,0.98279276498238
1980.109602,0.9827672127026715
1980.229605,0.9826974387075758
1980.349607,0.9827298682581378
1980.469609,0.9827681954703756
1980.589612,0.982982462291223
1980.709614,0.9829234851128186
1980.829617,0.9829854112430333
1980.949619,0.9828939978505764
1981.069621,0.983012935219882
1981.189624,0.9830021221370667
1981.309626,0.9830896132192323
1981.429629,0.9831446677790858
1981.549631,0.9831289375902432
1981.669633,0.9831387689287757
1981.789636,0.9831515498158474
1981.909638,0.9831692467030156
1982.029641,0.9831761289118303
1982.149643,0.9831712130434753
1982.269645,0.98319185985574
1982.389648,0.9832656020105255
1982.50965,0.9832715016218363
1982.629653,0.9833462330957196
1982.749655,0.9833177164684529
1982.869657,0.9833295163518497
1982.98966,0.9833393496961799
1983.109662,0.9833275496947836
1983.229665,0.9834081858598962
1983.349667,0.9834131029131181
1983.469669,0.9834199868289322
1983.589672,0.98343473823937
1983.709674,0.983381634197327
1983.829677,0.9834809607582878
1983.949679,0.9833206664260272
1984.069681,0.9834504733210621
1984.189684,0.9834219536708727
1984.309686,0.9834219536708727
1984.429689,0.9834475229740677
1984.549691,0.9834308045082845
1984.669693,0.9834249039411591
1984.789696,0.9834357216745999
1984.909698,0.983454407130823
1985.029701,0.9834445726359242
1985.149703,0.9834249039411591
1985.269705,0.9833934348477412
1985.389708,0.9834013020266886
1985.50971,0.9834888286374455
1985.629713,0.9834504733210621
1985.749715,0.9834022854284824
1985.869717,0.9834376885480102
1985.98972,0.9833855677317309
1986.109722,0.9834278542202963
1986.229725,0.983382617579453
1986.349727,0.9833836009625623
1986.469729,0.9833186997866611
1986.589732,0.9833954016365777
1986.709734,0.9832833009506516
1986.829737,0.9832459368951371
1986.949739,0.9832606856948062
1987.069741,0.9832184063943328
1987.189744,0.9832921505401833
1987.309746,0.9832715016218363
1987.429749,0.9832567526599295
1987.549751,0.9831987422228473
1987.669753,0.9832252889472665
1987.789756,0.9831898934739867
1987.909758,0.9831397520680363
1988.029761,0.9831535161209133
1988.149763,0.9830748669856311
1988.269765,0.9830434090932164
1988.389768,0.9830050711478566
1988.50977,0.9829480585071125
1988.629773,0.9829598539545872
1988.749775,0.9829490414556625
1988.869777,0.9829264338876971
1988.98978,0.9827976789584898
1989.109782,0.9827318337198397
1989.229785,0.9827770404239371
1989.349787,0.9826650102271712
1989.469789,0.9827170928528907
1989.589792,0.9826306175536886
1989.709794,0.982642409191849
1989.829797,0.9826227565401923
1989.949799,0.9825588881367627
1990.069801,0.9824449179161395
1990.189804,0.9824331286478603
1990.309806,0.9824626020838191
1990.429809,0.9824459003615487
1990.549811,0.9823044383374068
1990.669813,0.98227595192175
1990.789816,0.9821580858796234
1990.909818,0.982081480536572
1991.029821,0.9820854088703508
1991.149823,0.9821089792030065
1991.269825,0.9820304136273352
1991.389828,0.9819636378296114
1991.50983,0.9819194504601324
1991.629833,0.9817515565894387
1991.749835,0.9817083604712703
1991.869837,0.9816975617386983
1991.98984,0.9817260313807965
1992.109842,0.981603323296289
1992.229845,0.9813991710376143
1992.349847,0.9814580567544304
1992.469849,0.981440390668404
1992.589852,0.9814178177990077
1992.709854,0.9812833727676642
1992.829857,0.9813952454487813
1992.949859,0.9812087980652084
1993.069861,0.9811685693291825
1993.189864,0.9809988418485389
1993.309866,0.9810321963761856
1993.429869,0.9808585690438991
1993.549871,0.9808193354858138
1993.669873,0.9807663726717064
1993.789876,0.9807663726717064
1993.909878,0.9806310362507056
1994.029881,0.980562394480658
1994.149883,0.9804663040745056
1994.269885,0.9804810111793698
1994.389888,0.9802800331730275
1994.50989,0.980248664713864
1994.629893,0.9801594661439715
1994.749895,0.9801408432910325
1994.869897,0.9801673074510658
1994.9899,0.9800428341072442
1995.109902,0.9798693818765825
1995.229905,0.9799262159489035
1995.349907,0.9797831571649203
1995.469909,0.9797028182399737
1995.589912,0.9797263313897682
1995.709914,0.9795068972690759
1995.829917,0.9795147333555984
1995.949919,0.9794647793780344
1996.069921,0.979411889707982
1996.189924,0.9793443126190285
1996.309926,0.9793022017189768
1996.429929,0.9791905676312447
1996.549931,0.9791778382366068
1996.669933,0.9790779671906165
1996.789936,0.9790260774334462
1996.909938,0.9789311165096143
1997.029941,0.9788537840060841
1997.149943,0.9788087577676313
1997.269945,0.9787676486631023
1997.389948,0.978650203592108
1997.50995,0.9785611504755594
1997.629953,0.9785954007152017
1997.749955,0.9785513649129824
1997.869957,0.9785112451294822
1997.98996,0.9783899172575696
1998.109962,0.9783048010373775
1998.229965,0.9782754523335792
1998.349967,0.9781913242622374
1998.469969,0.9781864333178435
1998.589972,0.9780485187539509
1998.709974,0.9780778606496398
1998.829977,0.9780093975956291
1998.949979,0.9779262703297923
1999.069981,0.9778881319489527
1999.189984,0.9778372830881732
1999.309986,0.9778050149902578
1999.429989,0.9777541704514479
1999.549991,0.9777844813005475
1999.669993,0.9777267937179512
1999.789996,0.977626093044372
1999.909998,0.9775703699451919
2000.030001,0.9775038974201271
2000.150003,0.9774071293243822
2000.270005,0.9774344971071506
2000.390008,0.9773914909354205
2000.51001,0.9774452489457537
2000.630013,0.9773426225825927
2000.750015,0.9772546657046792
2000.870017,0.9773113481190642
2000.99002,0.9772116674453568
2001.110022,0.9772009181761361
2001.230025,0.9771735569334863
2001.350027,0.977106134284166
2001.470029,0.9770973403685301
2001.590032,0.9770211297482342
2001.710034,0.977020152727593
2001.830037,0.9769205017543008
2001.950039,0.9769976815225001
2002.070041,0.9769429711842386
2002.190044,0.9769029173435294
2002.310046,0.9769400403597213
2002.430049,0.9768824025976708
2002.550051,0.9768355133676966
2002.670053,0.9768706800791749
2002.790056,0.9768120695967022
2002.910058,0.9767104864238807
2003.030061,0.9767622534514753
2003.150063,0.9767026727712439
2003.270065,0.9767143932736401
2003.390068,0.9767476021275586
2003.51007,0.9767300208289525
2003.630073,0.9767778817725566
2003.750075,0.9766870456534968
2003.870077,0.9766929057933512
2003.99008,0.9766206331924416
2004.110082,0.9765053987566904
2004.230085,0.9765757096765636
2004.350087,0.9764819629083515
2004.470089,0.9765268821117791
2004.590092,0.9765278586391495
2004.710094,0.9766177033349369
2004.830097,0.9765376239665624
2004.950099,0.9764546217961675
2005.070101,0.9764116587380026
2005.190104,0.9764058002856256
2005.310106,0.9764819629083515
2005.430109,0.9763784613059651
2005.550111,0.9764067766919141
2005.670113,0.9764555982512775
2005.790116,0.9764731746102328
2005.910118,0.9764194700625178
2006.030121,0.9764887983060158
2006.150123,0.9764868453303721
2006.270125,0.9764565747073639
2006.390128,0.9764429044110103
2006.51013,0.9764350928990212
2006.630133,0.9765122343184062
2006.750135,0.9763355015987881
2006.870137,0.9763960362764429
2006.99014,0.9764253285969138
2007.110142,0.9764243521720734
2007.230145,0.9764253285969138
2007.350147,0.976337454271744
2007.470149,0.9763989654689454
2007.590152,0.9763696739393566
2007.710154,0.9764790334668569
2007.830157,0.9764370457711599
2007.950159,0.9765854754824893
2008.070161,0.9764819629083515
2008.190164,0.976477080510743
2008.310166,0.976519069927971
2008.430169,0.9765659439682954
2008.550171,0.9765346943580849
2008.670173,0.9765483659395068
2008.790176,0.9765600845902098
2008.910178,0.9766098904245619
2009.030181,0.9765825457304576
2009.150183,0.9766294228176937
2009.270185,0.9765600845902098
2009.390188,0.9766723954576888
2009.51019,0.9766294228176937
2009.630193,0.9766636054456848
2009.750195,0.9766714187857817
2009.870197,0.9766929057933512
2009.9902,0.976703649474405
2010.110202,0.9767153699885217
2010.230205,0.9766919291009337
2010.350207,0.976837467040677
2010.470209,0.9767749514433068
2010.590212,0.9768345365326717
2010.710214,0.9768150000373066
2010.830217,0.9768550502733324
2010.950219,0.9769087787786177
2011.070221,0.9769078018703274
2011.190224,0.9769732568857713
2011.310226,0.9769908425626659
2011.430229,0.9768745875697101
2011.550231,0.976975210834239
2011.670233,0.9770191757079287
2011.790236,0.9770279689200796
2011.910238,0.9770934319869854
2012.030241,0.9771471736036257
2012.150243,0.9770211297482342
2012.270245,0.9770543490313702
2012.390248,0.97711004271652
2012.51025,0.977169648247076
2012.630253,0.9771334936389552
2012.750255,0.9771970093802809
2012.870257,0.9771413107381727
2012.99026,0.9770797527746923
2013.110262,0.9771491278999271
2013.230265,0.977203849783288
2013.350267,0.9771110198270513
2013.470269,0.9771295851127977
2013.590272,0.977144242166502
2013.710274,0.9771803971723256
2013.830277,0.9771315393739222
2013.950279,0.9771549908122833
2014.070281,0.9771286079837012
2014.190284,0.9771315393739222
2014.310286,0.9771071113907889
2014.430289,0.977144242166502
2014.550291,0.9770738903137631
2014.670293,0.9770719361679366
2014.790296,0.9770309000083829
2014.910298,0.9770826840183475
2015.030301,0.9770533719775097
2015.150303,0.9769791187428981
2015.270305,0.9769117095093501
2015.390308,0.9769771647866146
2015.51031,0.9769488328596507
2015.630313,0.9769429711842386
2015.750315,0.9768618882826173
2015.870317,0.9768784950758754
2015.99032,0.9769205017543008
2016.110322,0.976797417525549
2016.230325,0.9768071855485643
2016.350327,0.976811092785121
2016.470329,0.9768042551314033
2016.590332,0.9767378347003746
2016.710334,0.9766528622051128
2016.830337,0.9766557921680944
2016.950339,0.9766626287825677
2017.070341,0.9766020775766899
2017.190344,0.9765483659395068
2017.310346,0.976542506666889
2017.430349,0.9765053987566904
2017.550351,0.9764409515271544
2017.670353,0.9765093047860974
2017.790356,0.9763999418683992
2017.910358,0.976327690946018
2018.030361,0.9763530757959842
2018.150363,0.9762359204563497
2018.270365,0.9762398254078414
2018.390368,0.9761900384463239
2018.51037,0.9761802765947487
2018.630373,0.9761988241962057
2018.750375,0.9761099941450325
2018.870377,0.9761490393256966
2018.99038,0.9760582616862651
2019.110382,0.9760075079762652
2019.230385,0.9759343101581195
2019.350387,0.9759704203956306
2019.470389,0.9759186953340759
2019.590392,0.9759040566634363
2019.710394,0.9758064711371275
2019.830397,0.9757742700549008
2019.950399,0.975673770480902
2020.070401,0.9757127982122707
2020.190404,0.9758006163158652
2020.310406,0.9757020654305207
2020.430409,0.975609378137021
2020.550411,0.9757127982122707
2020.670413,0.9756279148913042
2020.790416,0.9755001160054633
2020.910418,0.9755898661445789
2021.030421,0.9754659740988899
2021.150423,0.975584988207443
2021.270425,0.9755401123301385
2021.390428,0.975538161251865
2021.51043,0.9754630477053572
2021.630433,0.9754415877543681
2021.750435,0.9754932875285509
2021.870437,0.9754493913182842
2021.99044,0.9753801368700626
2022.110442,0.9753820876322872
2022.230445,0.9754054970833026
2022.350447,0.9752874801583236
2022.470449,0.9753284430927057
2022.590452,0.9753518512562368
2022.710454,0.9752543209477079
2022.830457,0.975185080348991
2022.950459,0.9753401471042468
2023.070461,0.9752240885323634
2023.190464,0.9752406674827891
2023.310466,0.9752026338384182
2023.430469,0.975215311555063
2023.550471,0.9752270142090175
2023.670473,0.975244568453261
2023.790476,0.975215311555063
2023.910478,0.9752094602807475
2024.030481,0.9751548500800717
2024.150483,0.9752387170034046
2024.270485,0.9752611477518484
2024.390488,0.9752796778896914
2024.51049,0.9752513951891337
2024.630493,0.9752601724911882
2024.750495,0.9752630982760944
2024.870497,0.9752114107016185
2024.9905,0.9752572467150594
2025.110502,0.9752416427239442
2025.230505,0.9753469745091724
2025.350507,0.9753479498566346
2025.470509,0.975335270415703
2025.590512,0.9753479498566346
2025.710514,0.9753801368700626
2025.830517,0.9753635555486775
2025.950519,0.9754328088195835
2026.070521,0.9754025708712007
2026.190524,0.9754786552389805
2026.310526,0.9754962140128032
2026.430529,0.9754259808138198
2026.550531,0.9755732812578264
2026.670533,0.9755976708947269
2026.790536,0.9756503545914023
2026.910538,0.9756952355399674
2027.030541,0.9757635365969644
2027.150543,0.9756923084586514
2027.270545,0.9756610868043298
2027.390548,0.9756727948076194
2027.51055,0.9757771973821019
2027.630553,0.9758025679190494
2027.750555,0.9759343101581195
2027.870557,0.9758728282332806
2027.99056,0.9758367216066126
2028.110562,0.9760241002449348
2028.230565,0.9759684684567418
2028.350567,0.9761021852963148
2028.470569,0.9760104360031813
2028.590572,0.9761666101665416
2028.710574,0.976199800395518
2028.830577,0.9761783242361479
2028.950579,0.9762222532491339
2029.070581,0.9763198803557328
2029.190584,0.9763003541533883
2029.310586,0.9762847334726877
2029.430589,0.9763686975701708
2029.550591,0.9763599102914354
2029.670593,0.9764546217961675
2029.790596,0.9764673157887616
2029.910598,0.9764839158742303
2030.030601,0.9766645821097786
2030.150603,0.9767026727712439
2030.270605,0.9767476021275586
2030.390608,0.9767339277568498
2030.51061,0.9768052319361469
2030.630613,0.9768306292023402
2030.750615,0.9768638420083475
2030.870617,0.9768394207175648
2030.99062,0.9770054975352163
2031.110622,0.9770172216715314
2031.230625,0.9771090656069659
2031.350627,0.9771149282789475
2031.470629,0.9771774656355314
2031.590632,0.9772233940557257
2031.710634,0.9772194851699673
2031.830637,0.9773709659296242
2031.950639,0.9773963779050926
2032.070641,0.9774257002362625
