nu,[0]2-(Perfluoroheptyl)ethanol-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1457.199654,0.9056539495873966
1457.440713,0.9764009182688292
1457.681772,0.9385951902709635
1457.92283,1.0
1458.163889,0.7695802828163226
1458.404948,0.8662081858033139
1458.646006,0.939077752206556
1458.887065,0.9587422593720162
1459.128124,0.8890249309928328
1459.369182,0.8600024851753326
1459.610241,1.0
1459.8513,0.9352896608222353
1460.092358,0.9379524727215202
1460.333417,0.9622952141281171
1460.574476,0.9283949909073074
1460.815534,0.9349689114802301
1461.056593,0.9871186835696094
1461.297652,0.9653331539209756
1461.53871,0.9494931149439045
1461.779769,0.9494931149439045
1462.020828,0.9591037733449016
1462.261886,0.9689076268147105
1462.502945,0.9476083452633044
1462.744004,0.9552349001531553
1462.985062,0.9716593489420159
1463.226121,0.9307514577690726
1463.46718,0.9483875995527463
1463.708238,0.96922935755116
1463.949297,0.95141398091046
1464.190356,0.933657136210234
1464.431414,0.9947523174470042
1464.672473,0.9040143905198624
1464.913532,0.7448890484116567
1465.15459,0.9536657841440719
1465.395649,0.9951544776048089
1465.636708,0.9017842303569115
1465.877766,0.9275681593785555
1466.118825,0.9274735522513444
1466.359884,0.9740856917500974
1466.600942,0.9515766866121368
1466.842001,1.0
1467.08306,0.9600892788906044
1467.324118,0.965168096064504
1467.565177,1.0
1467.806236,0.9502416103869537
1468.047294,0.991605432813887
1468.288353,0.9437537546403081
1468.529412,0.9537964453065848
1468.77047,0.9821237109481824
1469.011529,0.986087683336724
1469.252588,0.9394957348005174
1469.493646,0.9896776449875504
1469.734705,0.9654982400047539
1469.975764,0.9582170125446555
1470.216822,1.0
1470.457881,0.9976211339970882
1470.69894,0.9629883161690821
1470.939998,0.9550056712856829
1471.181057,1.0
1471.422116,0.8723452539545495
1471.663174,1.0
1471.904233,0.799243199244401
1472.145292,0.7861009969188374
1472.38635,0.9747629166142443
1472.627409,0.9206678024763498
1472.868468,0.9221199189002336
1473.109526,1.0
1473.350585,0.8460303883377849
1473.591644,0.7347536544227533
1473.832702,1.0
1474.073761,0.9407517399268155
1474.31482,0.9526859194547141
1474.555878,0.9023074169199551
1474.796937,0.9241434227124194
1475.037996,0.9443031791925448
1475.279054,0.9788087577676313
1475.520113,0.9689473528417879
1475.761172,0.9484207936996248
1476.00223,0.8452523983108008
1476.243289,0.75098470019657
1476.484348,0.8681072604579574
1476.725406,0.8969815371702484
1476.966465,0.9709609769649382
1477.207523,0.9163883878218954
1477.448582,0.965398798807343
1477.689641,0.9232262037682404
1477.930699,0.9206042785895783
1478.171758,0.9347772624980685
1478.412817,0.9407517399268155
1478.653875,0.9238588303676949
1478.894934,0.9160438905576187
1479.135993,0.9329534240623506
1479.377051,0.9533063199067158
1479.61811,0.9500458807760561
1479.859169,0.9343931479841214
1480.100227,1.0
1480.341286,1.0
1480.582345,1.0
1480.823403,1.0
1481.064462,1.0
1481.305521,1.0
1481.546579,1.0
1481.787638,1.0
1482.028697,1.0
1482.269755,1.0
1482.510814,1.0
1482.751873,1.0
1482.992931,1.0
1483.23399,1.0
1483.475049,1.0
1483.716107,1.0
1483.957166,1.0
1484.198225,1.0
1484.439283,1.0
1484.680342,1.0
1484.921401,1.0
1485.162459,1.0
1485.403518,1.0
1485.644577,1.0
1485.885635,1.0
1486.126694,1.0
1486.367753,1.0
1486.608811,1.0
1486.84987,1.0
1487.090929,1.0
1487.331987,1.0
1487.573046,1.0
1487.814105,1.0
1488.055163,1.0
1488.296222,1.0
1488.537281,1.0
1488.778339,1.0
1489.019398,1.0
1489.260457,1.0
1489.501515,1.0
1489.742574,1.0
1489.983633,1.0
1490.224691,1.0
1490.46575,1.0
1490.706809,1.0
1490.947867,1.0
1491.188926,1.0
1491.429985,1.0
1491.671043,1.0
1491.912102,1.0
1492.153161,1.0
1492.394219,1.0
1492.635278,1.0
1492.876337,1.0
1493.117395,1.0
1493.358454,1.0
1493.599513,1.0
1493.840571,1.0
1494.08163,1.0
1494.322689,1.0
1494.563747,1.0
1494.804806,1.0
1495.045865,1.0
1495.286923,1.0
1495.527982,1.0
1495.769041,1.0
1496.010099,1.0
1496.251158,1.0
1496.492217,1.0
1496.733275,1.0
1496.974334,1.0
1497.215393,1.0
1497.456451,1.0
1497.69751,1.0
1497.938569,1.0
1498.179627,1.0
1498.420686,1.0
1498.661745,1.0
1498.902803,1.0
1499.143862,1.0
1499.384921,1.0
1499.625979,1.0
1499.867038,1.0
1500.108097,1.0
1500.349155,1.0
1500.590214,1.0
1500.831273,1.0
1501.072331,1.0
1501.31339,1.0
1501.554449,1.0
1501.795507,1.0
1502.036566,1.0
1502.277625,1.0
1502.518683,1.0
1502.759742,1.0
1503.000801,1.0
1503.241859,1.0
1503.482918,1.0
1503.723977,1.0
1503.965035,1.0
1504.206094,1.0
1504.447153,1.0
1504.688211,1.0
1504.92927,1.0
1505.170329,1.0
1505.411387,1.0
1505.652446,1.0
1505.893505,1.0
1506.134563,1.0
1506.375622,1.0
1506.61668,1.0
1506.857739,1.0
1507.098798,1.0
1507.339856,1.0
1507.580915,1.0
1507.821974,1.0
1508.063032,1.0
1508.304091,1.0
1508.54515,1.0
1508.786208,1.0
1509.027267,1.0
1509.268326,1.0
1509.509384,1.0
1509.750443,1.0
1509.991502,1.0
1510.23256,1.0
1510.473619,1.0
1510.714678,1.0
1510.955736,1.0
1511.196795,1.0
1511.437854,1.0
1511.678912,1.0
1511.919971,1.0
1512.16103,1.0
1512.402088,1.0
1512.643147,1.0
1512.884206,1.0
1513.125264,1.0
1513.366323,1.0
1513.607382,1.0
1513.84844,1.0
1514.089499,1.0
1514.330558,1.0
1514.571616,1.0
1514.812675,1.0
1515.053734,1.0
1515.294792,1.0
1515.535851,1.0
1515.77691,1.0
1516.017968,1.0
1516.259027,1.0
1516.500086,1.0
1516.741144,1.0
1516.982203,1.0
1517.223262,1.0
1517.46432,1.0
1517.705379,1.0
1517.946438,1.0
1518.187496,1.0
1518.428555,1.0
1518.669614,1.0
1518.910672,1.0
1519.151731,1.0
1519.39279,1.0
1519.633848,1.0
1519.874907,1.0
1520.115966,1.0
1520.357024,1.0
1520.598083,1.0
1520.839142,1.0
1521.0802,1.0
1521.321259,1.0
1521.562318,1.0
1521.803376,1.0
1522.044435,1.0
1522.285494,1.0
1522.526552,1.0
1522.767611,1.0
1523.00867,1.0
1523.249728,1.0
1523.490787,1.0
1523.731846,1.0
1523.972904,1.0
1524.213963,1.0
1524.455022,1.0
1524.69608,1.0
1524.937139,1.0
1525.178198,1.0
1525.419256,1.0
1525.660315,1.0
1525.901374,1.0
1526.142432,1.0
1526.383491,1.0
1526.62455,1.0
1526.865608,1.0
1527.106667,1.0
1527.347726,1.0
1527.588784,1.0
1527.829843,1.0
1528.070902,1.0
1528.31196,1.0
1528.553019,1.0
1528.794078,1.0
1529.035136,1.0
1529.276195,1.0
1529.517254,1.0
1529.758312,1.0
1529.999371,1.0
1530.24043,1.0
1530.481488,1.0
1530.722547,1.0
1530.963606,1.0
1531.204664,1.0
1531.445723,1.0
1531.686782,1.0
1531.92784,1.0
1532.168899,1.0
1532.409958,1.0
1532.651016,1.0
1532.892075,1.0
1533.133134,1.0
1533.374192,1.0
1533.615251,1.0
1533.85631,1.0
1534.097368,1.0
1534.338427,1.0
1534.579486,1.0
1534.820544,1.0
1535.061603,1.0
1535.302662,1.0
1535.54372,1.0
1535.784779,1.0
1536.025837,1.0
1536.266896,1.0
1536.507955,1.0
1536.749013,1.0
1536.990072,1.0
1537.231131,1.0
1537.472189,1.0
1537.713248,1.0
1537.954307,1.0
1538.195365,1.0
1538.436424,1.0
1538.677483,1.0
1538.918541,1.0
1539.1596,1.0
1539.400659,1.0
1539.641717,1.0
1539.882776,1.0
1540.123835,1.0
1540.364893,1.0
1540.605952,1.0
1540.847011,1.0
1541.088069,1.0
1541.329128,1.0
1541.570187,1.0
1541.811245,1.0
1542.052304,1.0
1542.293363,1.0
1542.534421,1.0
1542.77548,1.0
1543.016539,1.0
1543.257597,1.0
1543.498656,1.0
1543.739715,1.0
1543.980773,1.0
1544.221832,1.0
1544.462891,1.0
1544.703949,1.0
1544.945008,1.0
1545.186067,1.0
1545.427125,1.0
1545.668184,1.0
1545.909243,1.0
1546.150301,1.0
1546.39136,1.0
1546.632419,1.0
1546.873477,1.0
1547.114536,1.0
1547.355595,1.0
1547.596653,1.0
1547.837712,1.0
1548.078771,1.0
1548.319829,1.0
1548.560888,1.0
1548.801947,1.0
1549.043005,1.0
1549.284064,1.0
1549.525123,1.0
1549.766181,1.0
1550.00724,1.0
1550.248299,1.0
1550.489357,1.0
1550.730416,1.0
1550.971475,1.0
1551.212533,1.0
1551.453592,1.0
1551.694651,1.0
1551.935709,1.0
1552.176768,1.0
1552.417827,1.0
1552.658885,1.0
1552.899944,1.0
1553.141003,1.0
1553.382061,1.0
1553.62312,1.0
1553.864179,1.0
1554.105237,1.0
1554.346296,1.0
1554.587355,1.0
1554.828413,1.0
1555.069472,1.0
1555.310531,1.0
1555.551589,1.0
1555.792648,1.0
1556.033707,1.0
1556.274765,1.0
1556.515824,1.0
1556.756883,1.0
1556.997941,1.0
1557.239,1.0
1557.480059,1.0
1557.721117,1.0
1557.962176,1.0
1558.203235,1.0
1558.444293,1.0
1558.685352,1.0
1558.926411,1.0
1559.167469,1.0
1559.408528,1.0
1559.649587,1.0
1559.890645,1.0
1560.131704,1.0
1560.372763,1.0
1560.613821,1.0
1560.85488,1.0
1561.095939,1.0
1561.336997,1.0
1561.578056,1.0
1561.819115,1.0
1562.060173,1.0
1562.301232,1.0
1562.542291,1.0
1562.783349,1.0
1563.024408,1.0
1563.265467,1.0
1563.506525,1.0
1563.747584,1.0
1563.988643,1.0
1564.229701,1.0
1564.47076,1.0
1564.711818,1.0
1564.952877,1.0
1565.193936,1.0
1565.434994,1.0
1565.676053,1.0
1565.917112,1.0
1566.15817,1.0
1566.399229,1.0
1566.640288,1.0
1566.881346,1.0
1567.122405,1.0
1567.363464,1.0
1567.604522,1.0
1567.845581,1.0
1568.08664,1.0
1568.327698,1.0
1568.568757,1.0
1568.809816,1.0
1569.050874,1.0
1569.291933,1.0
1569.532992,1.0
1569.77405,1.0
1570.015109,1.0
1570.256168,1.0
1570.497226,1.0
1570.738285,1.0
1570.979344,1.0
1571.220402,1.0
1571.461461,1.0
1571.70252,1.0
1571.943578,1.0
1572.184637,1.0
1572.425696,1.0
1572.666754,1.0
1572.907813,1.0
1573.148872,1.0
1573.38993,1.0
1573.630989,1.0
1573.872048,1.0
1574.113106,1.0
1574.354165,1.0
1574.595224,1.0
1574.836282,1.0
1575.077341,1.0
1575.3184,1.0
1575.559458,1.0
1575.800517,1.0
1576.041576,1.0
1576.282634,1.0
1576.523693,1.0
1576.764752,1.0
1577.00581,1.0
1577.246869,1.0
1577.487928,1.0
1577.728986,1.0
1577.970045,1.0
1578.211104,1.0
1578.452162,1.0
1578.693221,1.0
1578.93428,1.0
1579.175338,1.0
1579.416397,1.0
1579.657456,1.0
1579.898514,1.0
1580.139573,1.0
1580.380632,1.0
1580.62169,1.0
1580.862749,1.0
1581.103808,1.0
1581.344866,1.0
1581.585925,1.0
1581.826984,1.0
1582.068042,1.0
1582.309101,1.0
1582.55016,1.0
1582.791218,1.0
1583.032277,1.0
1583.273336,1.0
1583.514394,1.0
1583.755453,1.0
1583.996512,1.0
1584.23757,1.0
1584.478629,1.0
1584.719688,1.0
1584.960746,1.0
1585.201805,1.0
1585.442864,1.0
1585.683922,1.0
1585.924981,1.0
1586.16604,1.0
1586.407098,1.0
1586.648157,1.0
1586.889216,1.0
1587.130274,1.0
1587.371333,1.0
1587.612392,1.0
1587.85345,1.0
1588.094509,1.0
1588.335568,1.0
1588.576626,1.0
1588.817685,1.0
1589.058744,1.0
1589.299802,1.0
1589.540861,1.0
1589.78192,1.0
1590.022978,1.0
1590.264037,1.0
1590.505096,1.0
1590.746154,1.0
1590.987213,1.0
1591.228272,1.0
1591.46933,1.0
1591.710389,1.0
1591.951448,1.0
1592.192506,1.0
1592.433565,1.0
1592.674624,1.0
1592.915682,1.0
1593.156741,1.0
1593.3978,1.0
1593.638858,1.0
1593.879917,1.0
1594.120975,1.0
1594.362034,1.0
1594.603093,1.0
1594.844151,1.0
1595.08521,1.0
1595.326269,1.0
1595.567327,1.0
1595.808386,1.0
1596.049445,1.0
1596.290503,1.0
1596.531562,1.0
1596.772621,1.0
1597.013679,1.0
1597.254738,1.0
1597.495797,1.0
1597.736855,1.0
1597.977914,1.0
1598.218973,1.0
1598.460031,1.0
1598.70109,1.0
1598.942149,1.0
1599.183207,1.0
1599.424266,1.0
1599.665325,1.0
1599.906383,1.0
1600.147442,1.0
1600.388501,1.0
1600.629559,1.0
1600.870618,1.0
1601.111677,1.0
1601.352735,1.0
1601.593794,1.0
1601.834853,1.0
1602.075911,1.0
1602.31697,1.0
1602.558029,1.0
1602.799087,1.0
1603.040146,1.0
1603.281205,1.0
1603.522263,1.0
1603.763322,1.0
1604.004381,1.0
1604.245439,1.0
1604.486498,1.0
1604.727557,1.0
1604.968615,1.0
1605.209674,1.0
1605.450733,1.0
1605.691791,1.0
1605.93285,1.0
1606.173909,1.0
1606.414967,1.0
1606.656026,1.0
1606.897085,1.0
1607.138143,1.0
1607.379202,1.0
1607.620261,1.0
1607.861319,1.0
1608.102378,1.0
1608.343437,1.0
1608.584495,1.0
1608.825554,1.0
1609.066613,1.0
1609.307671,1.0
1609.54873,1.0
1609.789789,1.0
1610.030847,1.0
1610.271906,1.0
1610.512965,1.0
1610.754023,1.0
1610.995082,1.0
1611.236141,1.0
1611.477199,1.0
1611.718258,1.0
1611.959317,1.0
1612.200375,1.0
1612.441434,1.0
1612.682493,1.0
1612.923551,1.0
1613.16461,1.0
1613.405669,1.0
1613.646727,1.0
1613.887786,1.0
1614.128845,1.0
1614.369903,1.0
1614.610962,1.0
1614.852021,1.0
1615.093079,1.0
1615.334138,1.0
1615.575197,1.0
1615.816255,1.0
1616.057314,1.0
1616.298373,1.0
1616.539431,1.0
1616.78049,1.0
1617.021549,1.0
1617.262607,1.0
1617.503666,1.0
1617.744725,1.0
1617.985783,1.0
1618.226842,1.0
1618.467901,1.0
1618.708959,1.0
1618.950018,1.0
1619.191077,1.0
1619.432135,1.0
1619.673194,1.0
1619.914253,1.0
1620.155311,1.0
1620.39637,1.0
1620.637429,1.0
1620.878487,1.0
1621.119546,1.0
1621.360605,1.0
1621.601663,1.0
1621.842722,1.0
1622.083781,1.0
1622.324839,1.0
1622.565898,1.0
1622.806957,1.0
1623.048015,1.0
1623.289074,1.0
1623.530132,1.0
1623.771191,1.0
1624.01225,1.0
1624.253308,1.0
1624.494367,1.0
1624.735426,1.0
1624.976484,1.0
1625.217543,1.0
1625.458602,1.0
1625.69966,1.0
1625.940719,1.0
1626.181778,1.0
1626.422836,1.0
1626.663895,1.0
1626.904954,1.0
1627.146012,1.0
1627.387071,1.0
1627.62813,1.0
1627.869188,1.0
1628.110247,1.0
1628.351306,1.0
1628.592364,1.0
1628.833423,1.0
1629.074482,1.0
1629.31554,1.0
1629.556599,1.0
1629.797658,1.0
1630.038716,1.0
1630.279775,1.0
1630.520834,1.0
1630.761892,1.0
1631.002951,1.0
1631.24401,1.0
1631.485068,1.0
1631.726127,1.0
1631.967186,1.0
1632.208244,1.0
1632.449303,1.0
1632.690362,1.0
1632.93142,1.0
1633.172479,1.0
1633.413538,1.0
1633.654596,1.0
1633.895655,1.0
1634.136714,1.0
1634.377772,1.0
1634.618831,1.0
1634.85989,1.0
1635.100948,1.0
1635.342007,1.0
1635.583066,1.0
1635.824124,1.0
1636.065183,1.0
1636.306242,1.0
1636.5473,1.0
1636.788359,1.0
1637.029418,1.0
1637.270476,1.0
1637.511535,1.0
1637.752594,1.0
1637.993652,1.0
1638.234711,1.0
1638.47577,1.0
1638.716828,1.0
1638.957887,1.0
1639.198946,1.0
1639.440004,1.0
1639.681063,1.0
1639.922122,1.0
1640.16318,1.0
1640.404239,1.0
1640.645298,1.0
1640.886356,1.0
1641.127415,1.0
1641.368474,1.0
1641.609532,1.0
1641.850591,1.0
1642.09165,1.0
1642.332708,1.0
1642.573767,1.0
1642.814826,1.0
1643.055884,1.0
1643.296943,1.0
1643.538002,1.0
1643.77906,1.0
1644.020119,1.0
1644.261178,1.0
1644.502236,1.0
1644.743295,1.0
1644.984354,1.0
1645.225412,1.0
1645.466471,1.0
1645.70753,1.0
1645.948588,1.0
1646.189647,1.0
1646.430706,1.0
1646.671764,1.0
1646.912823,1.0
1647.153882,1.0
1647.39494,1.0
1647.635999,1.0
1647.877058,1.0
1648.118116,1.0
1648.359175,1.0
1648.600234,1.0
1648.841292,1.0
1649.082351,1.0
1649.32341,1.0
1649.564468,1.0
1649.805527,1.0
1650.046586,1.0
1650.287644,1.0
1650.528703,1.0
1650.769762,1.0
1651.01082,1.0
1651.251879,1.0
1651.492938,1.0
1651.733996,1.0
1651.975055,1.0
1652.216113,1.0
1652.457172,1.0
1652.698231,1.0
1652.939289,1.0
1653.180348,1.0
1653.421407,1.0
1653.662465,1.0
1653.903524,1.0
1654.144583,1.0
1654.385641,1.0
1654.6267,1.0
1654.867759,1.0
1655.108817,1.0
1655.349876,1.0
1655.590935,1.0
1655.831993,1.0
1656.073052,1.0
1656.314111,1.0
1656.555169,1.0
1656.796228,1.0
1657.037287,1.0
1657.278345,1.0
1657.519404,1.0
1657.760463,1.0
1658.001521,1.0
1658.24258,1.0
1658.483639,1.0
1658.724697,1.0
1658.965756,1.0
1659.206815,1.0
1659.447873,1.0
1659.688932,1.0
1659.929991,1.0
1660.171049,1.0
1660.412108,1.0
1660.653167,1.0
1660.894225,1.0
1661.135284,1.0
1661.376343,1.0
1661.617401,1.0
1661.85846,1.0
1662.099519,1.0
1662.340577,1.0
1662.581636,1.0
1662.822695,1.0
1663.063753,1.0
1663.304812,1.0
1663.545871,1.0
1663.786929,1.0
1664.027988,1.0
1664.269047,1.0
1664.510105,1.0
1664.751164,1.0
1664.992223,1.0
1665.233281,1.0
1665.47434,1.0
1665.715399,1.0
1665.956457,1.0
1666.197516,1.0
1666.438575,1.0
1666.679633,1.0
1666.920692,1.0
1667.161751,1.0
1667.402809,1.0
1667.643868,1.0
1667.884927,1.0
1668.125985,1.0
1668.367044,1.0
1668.608103,1.0
1668.849161,1.0
1669.09022,1.0
1669.331279,1.0
1669.572337,1.0
1669.813396,1.0
1670.054455,1.0
1670.295513,1.0
1670.536572,1.0
1670.777631,1.0
1671.018689,1.0
1671.259748,1.0
1671.500807,1.0
1671.741865,1.0
1671.982924,1.0
1672.223983,1.0
1672.465041,1.0
1672.7061,1.0
1672.947159,1.0
1673.188217,1.0
1673.429276,1.0
1673.670335,1.0
1673.911393,1.0
1674.152452,1.0
1674.393511,1.0
1674.634569,1.0
1674.875628,1.0
1675.116687,1.0
1675.357745,1.0
1675.598804,1.0
1675.839863,1.0
1676.080921,1.0
1676.32198,1.0
1676.563039,1.0
1676.804097,1.0
1677.045156,1.0
1677.286215,1.0
1677.527273,1.0
1677.768332,1.0
1678.009391,1.0
1678.250449,1.0
1678.491508,1.0
1678.732567,1.0
1678.973625,1.0
1679.214684,1.0
1679.455743,1.0
1679.696801,1.0
1679.93786,1.0
1680.178919,1.0
1680.419977,1.0
1680.661036,1.0
1680.902095,1.0
1681.143153,1.0
1681.384212,1.0
1681.62527,1.0
1681.866329,1.0
1682.107388,1.0
1682.348446,1.0
1682.589505,1.0
1682.830564,1.0
1683.071622,1.0
1683.312681,1.0
1683.55374,1.0
1683.794798,1.0
1684.035857,1.0
1684.276916,1.0
1684.517974,1.0
1684.759033,1.0
1685.000092,1.0
1685.24115,1.0
1685.482209,1.0
1685.723268,1.0
1685.964326,1.0
1686.205385,1.0
1686.446444,1.0
1686.687502,1.0
1686.928561,1.0
1687.16962,1.0
1687.410678,1.0
1687.651737,1.0
1687.892796,1.0
1688.133854,1.0
1688.374913,1.0
1688.615972,1.0
1688.85703,1.0
1689.098089,1.0
1689.339148,1.0
1689.580206,1.0
1689.821265,1.0
1690.062324,1.0
1690.303382,1.0
1690.544441,1.0
1690.7855,1.0
1691.026558,1.0
1691.267617,1.0
1691.508676,1.0
1691.749734,1.0
1691.990793,1.0
1692.231852,1.0
1692.47291,1.0
1692.713969,1.0
1692.955028,1.0
1693.196086,1.0
1693.437145,1.0
1693.678204,1.0
1693.919262,1.0
1694.160321,1.0
1694.40138,1.0
1694.642438,1.0
1694.883497,1.0
1695.124556,1.0
1695.365614,1.0
1695.606673,1.0
1695.847732,1.0
1696.08879,1.0
1696.329849,1.0
1696.570908,1.0
1696.811966,1.0
1697.053025,1.0
1697.294084,1.0
1697.535142,1.0
1697.776201,1.0
1698.01726,1.0
1698.258318,1.0
1698.499377,1.0
1698.740436,1.0
1698.981494,1.0
1699.222553,1.0
1699.463612,1.0
1699.70467,1.0
1699.945729,1.0
1700.186788,1.0
1700.427846,1.0
1700.668905,1.0
1700.909964,1.0
1701.151022,1.0
1701.392081,1.0
1701.63314,1.0
1701.874198,1.0
1702.115257,1.0
1702.356316,1.0
1702.597374,1.0
1702.838433,1.0
1703.079492,1.0
1703.32055,1.0
1703.561609,1.0
1703.802668,1.0
1704.043726,1.0
1704.284785,1.0
1704.525844,1.0
1704.766902,1.0
1705.007961,1.0
1705.24902,1.0
1705.490078,1.0
1705.731137,1.0
1705.972196,1.0
1706.213254,1.0
1706.454313,1.0
1706.695372,1.0
1706.93643,1.0
1707.177489,1.0
1707.418548,1.0
1707.659606,1.0
1707.900665,1.0
1708.141724,1.0
1708.382782,1.0
1708.623841,1.0
1708.8649,1.0
1709.105958,1.0
1709.347017,1.0
1709.588076,1.0
1709.829134,1.0
1710.070193,1.0
1710.311252,1.0
1710.55231,1.0
1710.793369,1.0
1711.034427,1.0
1711.275486,1.0
1711.516545,1.0
1711.757603,1.0
1711.998662,1.0
1712.239721,1.0
1712.480779,1.0
1712.721838,1.0
1712.962897,1.0
1713.203955,1.0
1713.445014,1.0
1713.686073,1.0
1713.927131,1.0
1714.16819,1.0
1714.409249,1.0
1714.650307,1.0
1714.891366,1.0
1715.132425,1.0
1715.373483,1.0
1715.614542,1.0
1715.855601,1.0
1716.096659,1.0
1716.337718,1.0
1716.578777,1.0
1716.819835,1.0
1717.060894,1.0
1717.301953,1.0
1717.543011,1.0
1717.78407,1.0
1718.025129,1.0
1718.266187,1.0
1718.507246,1.0
1718.748305,1.0
1718.989363,1.0
1719.230422,1.0
1719.471481,1.0
1719.712539,1.0
1719.953598,1.0
1720.194657,1.0
1720.435715,1.0
1720.676774,1.0
1720.917833,1.0
1721.158891,1.0
1721.39995,1.0
1721.641009,1.0
1721.882067,1.0
1722.123126,1.0
1722.364185,1.0
1722.605243,1.0
1722.846302,1.0
1723.087361,1.0
1723.328419,1.0
1723.569478,1.0
1723.810537,1.0
1724.051595,1.0
1724.292654,1.0
1724.533713,1.0
1724.774771,1.0
1725.01583,1.0
1725.256889,1.0
1725.497947,1.0
1725.739006,1.0
1725.980065,1.0
1726.221123,1.0
1726.462182,1.0
1726.703241,1.0
1726.944299,1.0
1727.185358,1.0
1727.426417,1.0
1727.667475,1.0
1727.908534,1.0
1728.149593,1.0
1728.390651,1.0
1728.63171,1.0
1728.872769,1.0
1729.113827,1.0
1729.354886,1.0
1729.595945,1.0
1729.837003,1.0
1730.078062,1.0
1730.319121,1.0
1730.560179,1.0
1730.801238,1.0
1731.042297,1.0
1731.283355,1.0
1731.524414,1.0
1731.765473,1.0
1732.006531,1.0
1732.24759,1.0
1732.488649,1.0
1732.729707,1.0
1732.970766,1.0
1733.211825,1.0
1733.452883,1.0
1733.693942,1.0
1733.935001,1.0
1734.176059,1.0
1734.417118,1.0
1734.658177,1.0
1734.899235,1.0
1735.140294,1.0
1735.381353,1.0
1735.622411,1.0
1735.86347,1.0
1736.104529,1.0
1736.345587,1.0
1736.586646,1.0
1736.827705,1.0
1737.068763,1.0
1737.309822,1.0
1737.550881,1.0
1737.791939,1.0
1738.032998,1.0
1738.274057,1.0
1738.515115,1.0
1738.756174,1.0
1738.997233,1.0
1739.238291,1.0
1739.47935,1.0
1739.720408,1.0
1739.961467,1.0
1740.202526,1.0
1740.443584,1.0
1740.684643,1.0
1740.925702,1.0
1741.16676,1.0
1741.407819,1.0
1741.648878,1.0
1741.889936,1.0
1742.130995,1.0
1742.372054,1.0
1742.613112,1.0
1742.854171,1.0
1743.09523,1.0
1743.336288,1.0
1743.577347,1.0
1743.818406,1.0
1744.059464,1.0
1744.300523,1.0
1744.541582,1.0
1744.78264,1.0
1745.023699,1.0
1745.264758,1.0
1745.505816,1.0
1745.746875,1.0
1745.987934,1.0
1746.228992,1.0
1746.470051,1.0
1746.71111,1.0
1746.952168,1.0
1747.193227,1.0
1747.434286,1.0
1747.675344,1.0
1747.916403,1.0
1748.157462,1.0
1748.39852,1.0
1748.639579,1.0
1748.880638,1.0
1749.121696,1.0
1749.362755,1.0
1749.603814,1.0
1749.844872,1.0
1750.085931,1.0
1750.32699,1.0
1750.568048,1.0
1750.809107,1.0
1751.050166,1.0
1751.291224,1.0
1751.532283,1.0
1751.773342,1.0
1752.0144,1.0
1752.255459,1.0
1752.496518,1.0
1752.737576,1.0
1752.978635,1.0
1753.219694,1.0
1753.460752,1.0
1753.701811,1.0
1753.94287,1.0
1754.183928,1.0
1754.424987,1.0
1754.666046,1.0
1754.907104,1.0
1755.148163,1.0
1755.389222,1.0
1755.63028,1.0
1755.871339,1.0
1756.112398,1.0
1756.353456,1.0
1756.594515,1.0
1756.835574,1.0
1757.076632,1.0
1757.317691,1.0
1757.55875,1.0
1757.799808,1.0
1758.040867,1.0
1758.281926,1.0
1758.522984,1.0
1758.764043,1.0
1759.005102,1.0
1759.24616,1.0
1759.487219,1.0
1759.728278,1.0
1759.969336,1.0
1760.210395,1.0
1760.451454,1.0
1760.692512,1.0
1760.933571,1.0
1761.17463,1.0
1761.415688,1.0
1761.656747,1.0
1761.897806,1.0
1762.138864,1.0
1762.379923,1.0
1762.620982,1.0
1762.86204,1.0
1763.103099,1.0
1763.344158,1.0
1763.585216,1.0
1763.826275,1.0
1764.067334,1.0
1764.308392,1.0
1764.549451,1.0
1764.79051,1.0
1765.031568,1.0
1765.272627,1.0
1765.513686,1.0
1765.754744,1.0
1765.995803,1.0
1766.236862,1.0
1766.47792,1.0
1766.718979,1.0
1766.960038,1.0
1767.201096,1.0
1767.442155,1.0
1767.683214,1.0
1767.924272,1.0
1768.165331,1.0
1768.40639,1.0
1768.647448,1.0
1768.888507,1.0
1769.129565,1.0
1769.370624,1.0
1769.611683,1.0
1769.852741,1.0
1770.0938,1.0
1770.334859,1.0
1770.575917,1.0
1770.816976,1.0
1771.058035,1.0
1771.299093,1.0
1771.540152,1.0
1771.781211,1.0
1772.022269,1.0
1772.263328,1.0
1772.504387,1.0
1772.745445,1.0
1772.986504,1.0
1773.227563,1.0
1773.468621,1.0
1773.70968,1.0
1773.950739,1.0
1774.191797,1.0
1774.432856,1.0
1774.673915,1.0
1774.914973,1.0
1775.156032,1.0
1775.397091,1.0
1775.638149,1.0
1775.879208,1.0
1776.120267,1.0
1776.361325,1.0
1776.602384,1.0
1776.843443,1.0
1777.084501,1.0
1777.32556,1.0
1777.566619,1.0
1777.807677,1.0
1778.048736,1.0
1778.289795,1.0
1778.530853,1.0
1778.771912,1.0
1779.012971,1.0
1779.254029,1.0
1779.495088,1.0
1779.736147,1.0
1779.977205,1.0
1780.218264,1.0
1780.459323,1.0
1780.700381,1.0
1780.94144,1.0
1781.182499,1.0
1781.423557,1.0
1781.664616,1.0
1781.905675,1.0
1782.146733,1.0
1782.387792,1.0
1782.628851,1.0
