nu,[0]4-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
653.927079,0.9969562416535432
654.045081,1.0004883692134325
654.163083,0.9997201991515606
654.281086,1.0014481475544494
654.399088,1.00015928268414
654.51709,1.002146700870048
654.635093,1.0021707526794894
654.753095,1.0017237840104931
654.871097,1.0001834868316497
654.9891,1.0001877376205017
655.107102,1.0028832485888504
655.225105,1.0007107724791289
655.343107,1.0034664944427203
655.461109,1.001043844426762
655.579112,1.0029850464047338
655.697114,0.999595381879999
655.815116,1.0023811303988461
655.933119,1.0013408982011518
656.051121,1.0023444439208402
656.169123,0.9998217458891523
656.287126,1.0033215040100842
656.405128,1.0018509108247098
656.52313,1.0002918625835984
656.641133,1.0013064526667201
656.759135,1.0023565723619885
656.877138,1.0019181372762485
656.99514,1.0013817537432457
657.113142,1.0018350817053692
657.231145,1.0006988340708258
657.349147,1.0031323957305938
657.467149,0.9995772593800065
657.585152,1.0009491601676803
657.703154,1.0011965152538918
657.821156,1.0022575444246997
657.939159,0.999472878977127
658.057161,1.0031357060729618
658.175164,1.0001636033815737
658.293166,1.0001950790254388
658.411168,0.9992379405149319
658.529171,1.0025750096569852
658.647173,1.0013767468469943
658.765175,1.0027813608267797
658.883178,1.00074498736534
659.00118,1.0002066313453162
659.119182,1.001089493066849
659.237185,0.9980339352422729
659.355187,1.002882045129674
659.473189,1.002074047867938
659.591192,1.0022708745386857
659.709194,1.0001790560286175
659.827197,1.0021756633282086
659.945199,1.0014885067280277
660.063201,1.0011015062128445
660.181204,0.9993962023592046
660.299206,1.0014509516131882
660.417208,1.0014429400376217
660.535211,1.0006624092962007
660.653213,1.0022559408139116
660.771215,1.0016205116121453
660.889218,1.0017005442882858
661.00722,0.9999092731159327
661.125223,1.000214663036813
661.243225,1.0005731541901284
661.361227,1.0015570108847034
661.47923,0.9978125958628807
661.597232,1.000328383906194
661.715234,1.0024725517266877
661.833237,1.001979857334463
661.951239,0.9985889964029712
662.069241,1.0020681356484966
662.187244,0.998868141036111
662.305246,1.0006998848051534
662.423248,0.9991745708542176
662.541251,1.0006832433044435
662.659253,1.000491220609348
662.777256,0.99998821106949
662.895258,1.0003666572023258
663.01326,0.9999125938201427
663.131263,1.0001939988153368
663.249265,0.9983832084179928
663.367267,1.0009712513594207
663.48527,1.0002051310364943
663.603272,1.0003074972675952
663.721274,0.9991407893330568
663.839277,1.0012653999437475
663.957279,1.0004446688358883
664.075282,0.9994829337248649
664.193284,0.9996852895317317
664.311286,1.0001335489168628
664.429289,1.000516133150901
664.547291,1.0002166434638065
664.665293,0.9995512307270668
664.783296,1.000365896923955
664.901298,1.0007973377048403
665.0193,0.9990235370505193
665.137303,1.0011172236298735
665.255305,0.9993217900883802
665.373307,0.9999729823649829
665.49131,0.9983529578650759
665.609312,1.001098603022686
665.727315,0.9993406274816652
665.845317,1.0001460306614391
665.963319,0.9985908937238668
666.081322,1.0008304746532708
666.199324,0.999891315906544
666.317326,0.9996381754742877
666.435329,0.9986492131349705
666.553331,1.0003172403100673
666.671333,1.0011743890554001
666.789336,0.9982227811270781
666.907338,0.9997333355612835
667.025341,0.9984054726117854
667.143343,0.9990846292076836
667.261345,0.9980707633739582
667.379348,0.9998321040960951
667.49735,0.9974327011629177
667.615352,1.0016617792273308
667.733355,0.9975176860493615
