nu,[0]HFC-245cb-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1329.081398,1.0
1329.201927,1.0
1329.322457,1.0
1329.442987,1.0
1329.563516,1.0
1329.684046,1.0
1329.804576,1.0
1329.925105,1.0
1330.045635,0.9979386275524719
1330.166165,0.9611094353119645
1330.286694,0.9636809537417762
1330.407224,0.9684697795283315
1330.527754,0.9714436645084087
1330.648283,0.9829441267227421
1330.768813,0.9774550234471155
1330.889343,0.9639450385010613
1331.009872,0.9736552410109651
1331.130402,0.9808389520686887
1331.250932,0.9828134038471519
1331.371461,0.9754845081284705
1331.491991,0.9709279648529305
1331.61252,0.9727550263265087
1331.73305,0.9633177144971153
1331.85358,0.9607481260946767
1331.974109,0.957134838863762
1332.094639,0.9763804140648404
1332.215169,0.9880727009341375
1332.335698,0.9854321530152946
1332.456228,0.9805731807263215
1332.576758,0.978734371128769
1332.697287,0.9880687486512383
1332.817817,0.9851759739602309
1332.938347,0.975992867973446
1333.058876,0.9807016442271722
1333.179406,0.9801878911806507
1333.299936,0.9702796015498616
1333.420465,0.9615045324767835
1333.540995,0.9720791964612935
1333.661525,0.9959695441775993
1333.782054,0.9995143879477187
1333.902584,0.9901798358267889
1334.023114,0.981467871384071
1334.143643,0.9957477664559768
1334.264173,0.9954852223879191
1334.384703,0.9907056618698019
1334.505232,0.9900509228045842
1334.625762,0.9778196821754863
1334.746292,0.9711707271881713
1334.866821,0.9783361072919081
1334.987351,0.9812087980652084
1335.107881,0.9910960768072709
1335.22841,0.9973447314781952
1335.34894,0.9800428341072442
1335.46947,0.9681909003923506
1335.589999,0.96612698399296
1335.710529,0.9702689285329462
1335.831058,0.9607145004987148
1335.951588,0.957134838863762
1336.072118,0.9754649986334035
1336.192647,0.9706483778615121
1336.313177,0.9688281796466901
1336.433707,0.9783292589631263
1336.554236,0.9799085774357635
1336.674766,0.9657299873909291
1336.795296,0.9634169413318029
1336.915825,0.9632849622516138
1337.036355,0.9609777723384464
1337.156885,0.9614718418784225
1337.277414,0.9707745703529683
1337.397944,0.9712833895268144
1337.518474,0.9808085465324627
1337.639003,0.9831731793878677
1337.759533,0.9829146388412608
1337.880063,0.9775449534459892
1338.000592,0.9655976914451357
1338.121122,0.9609450996496257
1338.241652,0.9613401292586057
1338.362181,0.9680485867902988
1338.482711,0.9632849622516138
1338.603241,0.961966165435419
1338.72377,0.9810645709728438
1338.8443,0.9877782991373054
1338.96483,0.9805437639721533
1339.085359,0.9776691095388219
1339.205889,0.9681744412869466
1339.326419,0.9662265001973078
1339.446948,0.9733583214449923
1339.567478,0.9758318424352025
1339.688008,0.9780543870626683
1339.808537,0.9749335150515798
1339.929067,0.9604513007855855
1340.049596,0.9515119815974425
1340.170126,0.9563474409500626
1340.290656,0.9608134591885512
1340.411185,0.9586435140047747
1340.531715,0.9605502323644552
1340.652245,0.9536657841440719
1340.772774,0.9541551402004342
1340.893304,0.9631202546059738
1341.013834,0.958118321275051
1341.134363,0.9511209905271748
1341.254893,0.9489406707278678
1341.375423,0.952262068534381
1341.495952,0.9707541843010452
1341.616482,0.9707541843010452
1341.737012,0.9707512720428607
1341.857541,0.9701127278099481
1341.978071,0.9577571787475742
1342.098601,0.9438830577617554
1342.21913,0.9424937415003022
1342.33966,0.9583808816642111
1342.46019,0.9559544629143504
1342.580719,0.953893737505824
1342.701249,0.9582495924769378
1342.821779,0.9537630630151926
1342.942308,0.956085437647334
1343.062838,0.9552998583349189
1343.183368,0.941493344451686
1343.303897,0.9395925078449281
1343.424427,0.9462788366799759
1343.544957,0.9444004474292299
1343.665486,0.9510877018750612
1343.786016,0.9488106747609052
1343.906546,0.9492007160962358
1344.027075,0.9555616463594242
1344.147605,0.9466678372159857
1344.268134,0.9510877018750612
1344.388664,0.9483231113885991
1344.509194,0.9385951902709635
1344.629723,0.9275050868882067
1344.750253,0.9301141113365755
1344.870783,0.9369568959403319
1344.991312,0.9397212408365114
1345.111842,0.9489406707278678
1345.232372,0.9512180098161083
1345.352901,0.9514796307400359
1345.473431,0.9557910086769276
1345.593961,0.9510877018750612
1345.71449,0.9489406707278678
1345.83502,0.9504696957425944
1345.95555,0.9364754238447475
1346.076079,0.9301141113365755
1346.196609,0.9372136573045201
1346.317139,0.9443683383598745
1346.437668,0.9509574117849793
1346.558198,0.9458899959903357
1346.678728,0.9368285416380586
1346.799257,0.9367002049191202
1346.919787,0.9335936496835381
1347.040317,0.9187456161535734
1347.160846,0.9323472013804258
1347.281376,0.9359623759004565
1347.401906,0.9203207761333921
1347.522435,0.9198478528061667
1347.642965,0.9107871986070202
1347.763495,0.9066470904579267
1347.884024,0.9107871986070202
1348.004554,0.9063987031857516
1348.125084,0.9066470904579267
1348.245613,0.9112554635608878
1348.366143,0.9159184011408336
1348.486672,0.9198478528061667
1348.607202,0.9109119850009021
1348.727732,0.9086057475099779
1348.848261,0.9068955457975393
1348.968791,0.9163883878218954
1349.089321,0.9294772013368894
1349.20985,0.9247452359495598
1349.33038,0.919595849020593
1349.45091,0.9067713096181377
1349.571439,0.9134743339009529
1349.691969,0.9149141895655376
1349.812499,0.9024066761949764
1349.933028,0.913224076220332
1350.053558,0.9101635230092536
1350.174088,0.8951983188020328
1350.294617,0.8996585288876118
1350.415147,0.9023074169199551
1350.535677,0.9107871986070202
1350.656206,0.9054366187202428
1350.776736,0.8880475412316627
1350.897266,0.8859276418969138
1351.017795,0.886166874655195
1351.138325,0.890306049077106
1351.258855,0.8879321025549792
1351.379384,0.8839277062047981
1351.499914,0.888536101721159
1351.620444,0.8948582080660206
1351.740973,0.8930524189467661
1351.861503,0.899289744496734
1351.982033,0.8947418840601962
1352.102562,0.8907958520875792
1352.223092,0.8960581218275021
1352.343622,0.8744064199731284
1352.464151,0.8687064611681451
1352.584681,0.8788509178039496
1352.70521,0.8726419017681647
1352.82574,0.8741703621089814
1352.94627,0.8636048191963526
1353.066799,0.8615346528236084
1353.187329,0.8611814960180431
1353.307859,0.8554479749054321
1353.428388,0.8636048191963526
1353.548918,0.8614140464148587
1353.669448,0.8593233515051645
1353.789977,0.859443665196137
1353.910507,0.8610609390477854
1354.031037,0.8520244971863755
1354.151566,0.8377881623627282
1354.272096,0.8377881623627282
1354.392626,0.837444739622632
1354.513155,0.8313287123052435
1354.633685,0.8296428267720272
1354.754215,0.835779881673859
1354.874744,0.8378970819034521
1354.995274,0.8397928707430318
1355.115804,0.837444739622632
1355.236333,0.8314367920628752
1355.356863,0.8309796275590036
1355.477393,0.8225713930900815
1355.597922,0.8140528408804028
1355.718452,0.8026151059966005
1355.838982,0.8066946976099556
1355.959511,0.8105761401682565
1356.080041,0.8103816252373415
1356.200571,0.8062511375164773
1356.3211,0.8022861012537229
1356.44163,0.8001468545286263
1356.56216,0.7963949881049955
1356.682689,0.7977898995256795
1356.803219,0.7881475188364454
1356.923748,0.7859359330417981
1357.044278,0.7799854603883444
1357.164808,0.7741574517864537
1357.285337,0.7701345801430424
1357.405867,0.7651143340871598
1357.526397,0.7741574517864537
1357.646926,0.7706584497530206
1357.767456,0.7742580987970998
1357.887986,0.7717689973230127
1358.008515,0.7606210563524112
1358.129045,0.7583805306364503
1358.249575,0.7508345182752235
1358.370104,0.7459326234114824
1358.490634,0.7548546989320161
1358.611164,0.7524279759222698
1358.731693,0.7419599596549314
1358.852223,0.7476278137797656
1358.972753,0.7532259724401829
1359.093282,0.7565625997525902
1359.213812,0.7508345182752235
1359.334342,0.7454255616481008
1359.454871,0.7454255616481008
1359.575401,0.7450156903141434
1359.695931,0.7377059319373298
1359.81646,0.734246849269087
1359.93699,0.7355329062269337
1360.05752,0.7263451237842155
1360.178049,0.7192904780479044
1360.298579,0.717272108941288
1360.419109,0.7126178336156415
1360.539638,0.7216103263385406
1360.660168,0.7285857155054595
1360.780698,0.7279885201023232
1360.901227,0.7169995973203775
1361.021757,0.706324864010892
1361.142286,0.699338773254498
1361.262816,0.6962336297818741
1361.383346,0.6979065972512896
1361.503875,0.6995835846646348
1361.624405,0.6995835846646348
1361.744935,0.6995835846646348
1361.865464,0.699338773254498
1361.985994,0.6943285607726888
1362.106524,0.6936137705352586
1362.227053,0.683471719281286
1362.347583,0.6788059365542176
1362.468113,0.6839434775054605
1362.588642,0.6872274255393191
1362.709172,0.6851140213817768
1362.829702,0.6764883855223832
1362.950231,0.6695697078518976
1363.070761,0.6615895039796473
1363.191291,0.660234634711975
1363.31182,0.6688804061041502
1363.43235,0.6767184306789213
1363.55288,0.6732490219639916
1363.673409,0.6714068445793546
1363.793939,0.6643142323222168
1363.914469,0.6519157129687309
1364.034998,0.6568497353332626
1364.155528,0.6631792256921872
1364.276058,0.6595549431394718
1364.396587,0.6530314425147938
1364.517117,0.6479122554853506
1364.637647,0.6397485950735899
1364.758176,0.6353812922864323
1364.878706,0.6369080387508388
1364.999236,0.6371246243014712
1365.119765,0.6415039099072304
1365.240295,0.6379980832195069
1365.360824,0.630394162799435
1365.481354,0.6284555357961469
1365.601884,0.6239531459814724
1365.722413,0.6209653473340863
1365.842943,0.6241653261196857
1365.963473,0.6250210186320031
1366.084002,0.6141967269218211
1366.204532,0.6087485417930707
1366.325062,0.6146145227306038
1366.445591,0.6127244222495216
1366.566121,0.6054217235913866
1366.686651,0.606251719770271
1366.80718,0.5939203853498866
1366.92771,0.5832321342066418
1367.04824,0.5947346138970185
1367.168769,0.5939203853498866
1367.289299,0.5826375407239784
1367.409829,0.5810432989710069
1367.530358,0.5792506462520062
1367.650888,0.5692190188643922
1367.771418,0.5637862999967916
1367.891947,0.5624348352831587
1368.012477,0.5655310939822005
1368.133007,0.5698056164997446
1368.253536,0.5735271515163942
1368.374066,0.5664989794591433
1368.494596,0.5622436399442119
1368.615125,0.5608958731753964
1368.735655,0.559361122052126
1368.856185,0.5580258452617887
1368.976714,0.5566881890626743
1369.097244,0.5564989472513239
1369.217774,0.5549762272149694
1369.338303,0.5494870897252475
1369.458833,0.54592154720437
1369.579362,0.5530759196461795
1369.699892,0.5637862999967916
1369.820422,0.5616648271348381
1369.940951,0.5494870897252475
1370.061481,0.5472333324302748
1370.182011,0.5525065447273646
1370.30254,0.5555425917635446
1370.42307,0.5595569327097104
1370.5436,0.5595569327097104
1370.664129,0.5616648271348381
1370.784659,0.5735271515163942
1370.905189,0.5657234072455566
1371.025718,0.5509947489009236
1371.146248,0.5509947489009236
1371.266778,0.551182118966656
1371.387307,0.5545934256999013
1371.507837,0.5698056164997446
1371.628367,0.5733321854309914
1371.748896,0.564948896838399
1371.869426,0.5626317219286608
1371.989956,0.567082774010568
1372.110485,0.5772729927569193
1372.231015,0.5858391588687103
1372.351545,0.5904738079759567
1372.472074,0.5984154702293766
1372.592604,0.6129327839725722
1372.713134,0.6120936410027131
1372.833663,0.596778056122695
1372.954193,0.5812408872807663
1373.074723,0.5820377330110329
1373.195252,0.5980027059749625
1373.315782,0.6056276019747495
1373.436312,0.610211292892573
1373.556841,0.614405589313569
1373.677371,0.609168723232834
1373.7979,0.5969809951594579
1373.91843,0.585640007412361
1374.03896,0.5840317098147362
1374.159489,0.5806425173802667
1374.280019,0.5692190188643922
1374.400549,0.5657234072455566
1374.521078,0.5737221839015364
1374.641608,0.5717634054529612
1374.762138,0.5603240510636115
1374.882667,0.5494870897252475
1375.003197,0.5468613402558956
1375.123727,0.5481699019674663
1375.244256,0.5449888190684893
1375.364786,0.5384934208548869
1375.485316,0.5361024489900822
1375.605845,0.5412684026317579
1375.726375,0.5410844026566315
1375.846905,0.5381273698001694
1375.967434,0.530073289457903
1376.087964,0.5219674757672232
1376.208494,0.5145101479478601
1376.329023,0.5131023197479011
1376.449553,0.5116983437173278
1376.570083,0.5095995794396174
1376.690612,0.5132819369909968
1376.811142,0.5143352442328742
1376.931672,0.5115243958532765
1377.052201,0.5055997149172622
1377.172731,0.5085559703665467
1377.293261,0.5198265919716876
1377.41379,0.5226830612731723
1377.53432,0.5264546952596914
1377.65485,0.5278991591365095
1377.775379,0.532623757473642
1377.895909,0.5476110537285135
1378.016438,0.5626317219286608
1378.136968,0.5666916218595117
1378.257498,0.5659157859065391
1378.378027,0.5549762272149694
1378.498557,0.5504275164843982
1378.619087,0.5643672990489351
1378.739616,0.57608503440904
1378.860146,0.590875466713874
1378.980676,0.6052159151947756
1379.101205,0.6054217235913866
1379.221735,0.6087485417930707
1379.342265,0.6146145227306038
1379.462794,0.6169359927026278
1379.583324,0.6301798652167366
1379.703854,0.6282418972345897
1379.824383,0.6211765114480451
1379.944913,0.6284555357961469
1380.065443,0.6243775784114113
1380.185972,0.632123811341883
1380.306502,0.6364687237851937
1380.427032,0.6316941132640747
1380.547561,0.6288830308923481
1380.668091,0.6301798652167366
1380.788621,0.6282418972345897
1380.90915,0.6211765114480451
1381.02968,0.6256651219374523
1381.15021,0.6288830308923481
1381.270739,0.6306085332556993
1381.391269,0.6336427304629677
1381.511799,0.6351652993679318
1381.632328,0.6336427304629677
1381.752858,0.633858205620026
1381.873388,0.6379980832195069
1381.993917,0.6286692470071646
1382.114447,0.6256651219374523
1382.234976,0.6284555357961469
1382.355506,0.6222458544190621
1382.476036,0.6196874753785904
1382.596565,0.625877884246454
1382.717095,0.6301798652167366
1382.837625,0.6256651219374523
1382.958154,0.6252335619086475
1383.078684,0.6205432344325511
1383.199214,0.6163008757715132
1383.319743,0.6177817742406967
1383.440273,0.6207542550037224
1383.560803,0.6194768174508387
1383.681332,0.6230989154529986
1383.801862,0.6347271864776971
1383.922392,0.6263036259435133
1384.042921,0.6110478552782247
1384.163451,0.6041818803315689
1384.283981,0.6114696237917702
1384.40451,0.612516131357415
1384.52504,0.6021130864917293
1384.64557,0.6025286878874012
1384.766099,0.6068764807382988
1384.886629,0.6066701778083333
1385.007159,0.6033547178911615
1385.127688,0.5961636911771505
1385.248218,0.5965692203514438
1385.368748,0.6035598933730999
1385.489277,0.5988225311341547
1385.609807,0.5929056493374946
1385.730337,0.5886520599595156
1385.850866,0.5884519522793628
1385.971396,0.5872468614173564
1386.091926,0.5912833114761684
1386.212455,0.5868418008449466
1386.332985,0.5814385427819729
1386.453514,0.587446559296954
1386.574044,0.5933089622899069
1386.694574,0.5959550703960048
1386.815103,0.5931072715321002
1386.935633,0.5947346138970185
1387.056163,0.5963664212943177
1387.176692,0.6014932292939003
1387.297222,0.6160913690919047
1387.417752,0.6139879355312154
1387.538281,0.6031435806910649
1387.658811,0.5939203853498866
1387.779341,0.5838331727866065
1387.89987,0.5788568897049535
1388.0204,0.5892586839389927
1388.14093,0.6008800189904405
1388.261459,0.6031435806910649
1388.381989,0.5922952709175258
1388.502519,0.579453419461436
1388.623048,0.5756934297463171
1388.743578,0.5834363011807504
1388.864108,0.5977994196155705
1388.984637,0.5988225311341547
1389.105167,0.5910763985290297
1389.225697,0.5836347032495923
1389.346226,0.5754977272515127
1389.466756,0.5802478146825746
1389.587286,0.5918867281440585
1389.707815,0.5992358612631329
1389.828345,0.6006697477834017
1389.948875,0.6010843529316989
1390.069404,0.5816362654974757
1390.189934,0.5659157859065391
1390.310464,0.5820377330110329
1390.430993,0.5980027059749625
1390.551523,0.6033547178911615
1390.672053,0.5961636911771505
1390.792582,0.5994396360957209
1390.913112,0.6035598933730999
1391.033641,0.6021130864917293
1391.154171,0.6002614311982817
1391.274701,0.5926981686714611
1391.39523,0.587446559296954
1391.51576,0.5935107216342304
1391.63629,0.6027335824713883
1391.756819,0.6114696237917702
1391.877349,0.6108401343219937
1391.997879,0.6004655547839323
1392.118408,0.5959550703960048
1392.238938,0.5949368580453005
1392.359468,0.6012887563583091
1392.479997,0.6131473479934759
1392.600527,0.6177817742406967
1392.721057,0.6196874753785904
1392.841586,0.6286692470071646
1392.962116,0.6267359245712895
1393.082646,0.6190557164055539
1393.203175,0.6179918557557723
1393.323705,0.6228808689929465
1393.444235,0.6299656404828314
1393.564764,0.6252335619086475
1393.685294,0.6190557164055539
1393.805824,0.6165166188308663
1393.926353,0.6256651219374523
1394.046883,0.6265228705781665
1394.167413,0.6146145227306038
1394.287942,0.6175717641411949
1394.408472,0.6141967269218211
1394.529002,0.606251719770271
1394.649531,0.598206061463468
1394.770061,0.5840317098147362
1394.890591,0.5840317098147362
1395.01112,0.5826375407239784
1395.13165,0.5816362654974757
1395.252179,0.5880519409710714
1395.372709,0.5790537345091736
1395.493239,0.5674685214361557
1395.613768,0.5582156063067273
1395.734298,0.5349992146666562
1395.854828,0.5194680353394909
1395.975357,0.5155711312902763
1396.095887,0.5102982093156433
1396.216417,0.504735878195646
1396.336946,0.49159503549935807
1396.457476,0.472120985986479
1396.578006,0.4534183816206097
1396.698535,0.4362062923239961
1396.819065,0.41663697495542584
1396.939595,0.3954978215027863
1397.060124,0.3845428703087723
1397.180654,0.3738913618877354
1397.301184,0.36204020854348745
1397.421713,0.354906821005653
1397.542243,0.35155117078191017
1397.662773,0.35334866145806276
1397.783302,0.369690170931385
1397.903832,0.3840164072859631
1398.024362,0.3983516982317177
1398.144891,0.4028826300600499
1398.265421,0.3982162816764378
1398.385951,0.4013666220154597
1398.50648,0.40440032021853267
1398.62701,0.40871793758756897
1398.74754,0.41763392821015066
1398.868069,0.4347126677717935
1398.988599,0.4480188372581023
1399.109129,0.4603077460667365
1399.229658,0.4649013715897978
1399.350188,0.46665735771473277
1399.470717,0.4801148177687234
1399.591247,0.49718653568093496
1399.711777,0.5111715657605183
1399.832306,0.5232217021787298
1399.952836,0.538865109533124
1400.073366,0.5451741467708966
1400.193895,0.5407111831943203
1400.314425,0.5549762272149694
1400.434955,0.5751007707854392
1400.555484,0.5737221839015364
1400.676014,0.574508721949023
1400.796544,0.5888581242396469
1400.917073,0.5937184867435756
1401.037603,0.6037651386265627
1401.158133,0.6070828538231863
1401.278662,0.6116775588108095
1401.399192,0.6173618254329897
1401.519722,0.615038753093932
1401.640251,0.6250210186320031
1401.760781,0.6171457866030887
1401.881311,0.6089616410728969
1402.00184,0.6199044039552593
1402.12237,0.6316941132640747
1402.2429,0.6286692470071646
1402.363429,0.6273817951398404
1402.483959,0.6319089257786425
1402.604489,0.6297451910895567
1402.725018,0.6188390848175513
1402.845548,0.6133558535357273
1402.966078,0.6207542550037224
1403.086607,0.6207542550037224
1403.207137,0.6222458544190621
1403.327667,0.6188390848175513
1403.448196,0.6146145227306038
1403.568726,0.6171457866030887
1403.689255,0.6100038563192053
1403.809785,0.6129327839725722
1403.930315,0.6108401343219937
1404.050844,0.6014932292939003
1404.171374,0.5884519522793628
1404.291904,0.5880519409710714
1404.412433,0.6068764807382988
1404.532963,0.6095830988363702
1404.653493,0.6056276019747495
1404.774022,0.6114696237917702
1404.894552,0.6127244222495216
1405.015082,0.6081279348437926
1405.135611,0.6033547178911615
1405.256141,0.5969809951594579
1405.376671,0.5872468614173564
1405.4972,0.5914843819821193
1405.61773,0.5912833114761684
1405.73826,0.585640007412361
1405.858789,0.5886520599595156
1405.979319,0.5916855208636654
1406.099849,0.5945324385000587
1406.220378,0.5945324385000587
1406.340908,0.5933089622899069
1406.461438,0.5998473936701291
1406.581967,0.6116775588108095
1406.702497,0.6156725693689657
1406.823027,0.6095830988363702
1406.943556,0.6039704536752761
1407.064086,0.610211292892573
1407.184616,0.6173618254329897
1407.305145,0.6129327839725722
1407.425675,0.6148296754630914
1407.546205,0.6194768174508387
1407.666734,0.625877884246454
1407.787264,0.6336427304629677
1407.907793,0.6351652993679318
1408.028323,0.6351652993679318
1408.148853,0.6369080387508388
1408.269382,0.6417220583197274
1408.389912,0.6434827878574192
1408.510442,0.6499109015672154
1408.630971,0.6514725609726668
1408.751501,0.6532600435225168
1408.872031,0.654378073840426
1408.99256,0.6505806546594605
1409.11309,0.6643142323222168
1409.23362,0.6853469997531253
1409.354149,0.6869938079318795
1409.474679,0.6877017760950631
1409.595209,0.697669349342654
1409.715738,0.6974252077976467
1409.836268,0.694092529189669
1409.956798,0.6928997161527427
1410.077327,0.7034278263103683
1410.197857,0.7116635652212111
1410.318387,0.707293192227961
1410.438916,0.7200245286376719
1410.559446,0.7337697438931075
1410.679976,0.7300589461127464
1410.800505,0.7270645615196808
1410.921035,0.7360626806153107
1411.041565,0.7401073764496876
1411.162094,0.7489298185914328
1411.282624,0.7465221430135603
1411.403154,0.7365633734544009
1411.523683,0.7492369427732102
1411.644213,0.7529699191410807
1411.764743,0.7556023751226066
1411.885272,0.7703733588716775
1412.005802,0.7718770525463271
1412.126331,0.7659257852744427
1412.246861,0.7589267612379279
1412.367391,0.7644031085276055
1412.48792,0.7633336929412485
1412.60845,0.7453510228189396
1412.72898,0.7471345422201914
1412.849509,0.7469328431243952
1412.970039,0.74376511473204
1413.090569,0.751450455079786
1413.211098,0.7606438753263847
1413.331628,0.7622581508695524
1413.452158,0.7588205189284898
1413.572687,0.7624716130351045
1413.693217,0.7623648744811526
1413.813747,0.7612678591025366
1413.934276,0.7749242471648065
1414.054806,0.7889281712392731
1414.175336,0.8048736261791826
1414.295865,0.816898848689982
1414.416395,0.8231391632094787
1414.536925,0.8297921759218664
1414.657454,0.8425013621177112
1414.777984,0.8530731320961776
1414.898514,0.824547935335452
1415.019043,0.8198695801261981
1415.139573,0.8426193205653063
1415.260103,0.8572634483341107
1415.380632,0.8630954426338888
1415.501162,0.8579666926525101
1415.621692,0.8770774307749297
1415.742221,0.881923465985
1415.862751,0.8571434398521337
1415.983281,0.8620948323865788
1416.10381,0.8760868930373772
1416.22434,0.8656453334293804
1416.344869,0.8658790892250187
1416.465399,0.870550072403237
1416.585929,0.8795454843466759
1416.706458,0.8901547099129563
1416.826988,0.8900300969766776
1416.947518,0.8884205995357399
1417.068047,0.897466038003772
1417.188577,0.9061195753730601
1417.309107,0.9057472367484104
1417.429636,0.8993796779677823
1417.550166,0.9010450703850249
1417.670696,0.8918030203433315
1417.791225,0.8814120986855809
1417.911755,0.8860162390908893
1418.032285,0.8929274003596188
1418.152814,0.9014145746070722
1418.273344,0.8995055999370299
1418.393874,0.9034540753134029
1418.514403,0.8972237548832042
1418.634933,0.9025239966885485
1418.755463,0.920415574055343
1418.875992,0.9276952449215513
1418.996522,0.9404620330080737
1419.117052,0.9687487389930703
1419.237581,0.9810272912274666
1419.358111,0.9491674946525511
1419.478641,0.9186197566257348
1419.59917,0.8947955701838074
1419.7197,0.8975916920446702
1419.84023,0.9087929395740856
1419.960759,0.9148519775158808
1420.081289,0.9064920670603367
1420.201819,0.9129108940759966
1420.322348,0.9100697809941802
1420.442878,0.8999914641325223
1420.563407,0.9131610659329527
1420.683937,0.9165139416312665
1420.804467,0.9371499289426123
1420.924996,0.9478035726901631
1421.045526,0.9351933309482443
1421.166056,0.9122857642449655
1421.286585,0.8997484992389432
1421.407115,0.9087929395740856
1421.527645,0.9156042950015247
1421.648174,0.9201321297112037
1421.768704,0.922087645267864
1421.889234,0.918054061107761
1422.009763,0.9243014647499124
1422.130293,0.9170484250460142
1422.250823,0.9066162649808872
1422.371352,0.9154788658052057
1422.491882,0.9178025487537835
1422.612412,0.9196280354385677
1422.732941,0.9136616153350937
1422.853471,0.9252206771787663
1422.974001,0.9340091913088017
1423.09453,0.9318997821129779
1423.21506,0.9341371593336205
1423.33559,0.9335936496835381
1423.456119,0.9249348281554666
1423.576649,0.930177361246619
1423.697179,0.9437858428134617
1423.817708,0.94592215679693
1423.938238,0.9432687898570494
1424.058768,0.9366365114707874
1424.179297,0.938755703772013
1424.299827,0.9365082010581799
1424.420357,0.9367648394631257
1424.540886,0.9408806317440733
1424.661416,0.9341371593336205
1424.781945,0.9339774355361483
1424.902475,0.932282871642932
1425.023005,0.9429783078063056
1425.143534,0.9729817046546425
1425.264064,0.9743594482904718
1425.384594,0.9581508978517731
1425.505123,0.9584134671681381
1425.625653,0.962460743140034
1425.746183,0.9538288749370258
1425.866712,0.9638129870765157
1425.987242,0.9775185600885581
1426.107772,0.9716097955788413
1426.228301,0.9503394903135532
1426.348831,0.9419124022234059
1426.469361,0.9528812400878832
1426.58989,0.9455334626726006
1426.71042,0.9370215481966291
1426.83095,0.9468297312576957
1426.951479,0.9604186459964934
1427.072009,0.957593416272099
1427.192539,0.9484530405548041
1427.313068,0.9480633064509806
1427.433598,0.941106470195222
1427.554128,0.9395286177266833
1427.674657,0.9511209905271748
1427.795187,0.956905154065713
1427.915717,0.9776485787030961
1428.036246,0.9742123311214057
1428.156776,0.9556925672728532
1428.277306,0.956085437647334
1428.397835,0.9634169413318029
1428.518365,0.9700894453838709
1428.638895,0.9643750538745329
1428.759424,0.9457604179371844
1428.879954,0.9421705215823524
1429.000483,0.9582495924769378
1429.121013,0.9604186459964934
1429.241543,0.9594654236342487
1429.362072,0.9831702298727539
1429.482602,0.9897182226028304
1429.603132,0.9809497931326746
1429.723661,0.9916699884288257
1429.844191,0.9717429152393242
1429.964721,0.953535140880912
1430.08525,0.956905154065713
1430.20578,0.9369887530163612
1430.32631,0.9470891981494011
1430.446839,0.9659946336623576
1430.567369,0.9755684034036147
1430.687899,0.9790299935455881
1430.808428,0.9578558328175826
1430.928958,0.9541885362147681
1431.049488,0.970625082579988
1431.170017,0.975020287995758
1431.290547,0.9700797445379213
1431.411077,0.9649036762333535
1431.531606,0.956085437647334
1431.652136,0.9636481891463502
1431.772666,0.9747395225849751
1431.893195,0.9650358770925496
1432.013725,0.9590375974676347
1432.134255,0.9758357457703789
1432.254784,0.984963198930386
1432.375314,0.9799761934603326
1432.495844,0.9756952355399674
1432.616373,0.9826040868851803
1432.736903,0.9794285398516328
1432.857433,0.965168096064504
1432.977962,0.9601228826034272
1433.098492,0.9540578213394801
1433.219021,0.9686954592776313
1433.339551,0.9828772887946403
1433.460081,0.9853749996078845
1433.58061,0.9866380738086866
1433.70114,0.967743699507728
1433.82167,0.9655648616817357
1433.942199,0.9682906291910359
1434.062729,0.9755518188817257
1434.183259,0.9792777194699631
1434.303788,0.9631202546059738
1434.424318,0.965002101427929
1434.544848,0.9575608586494285
1434.665377,0.9492329894692273
1434.785907,0.9633841857126463
1434.906437,0.9719489465759049
1435.026966,1.0
1435.147496,1.0
1435.268026,1.0
1435.388555,1.0
1435.509085,1.0
1435.629615,1.0
1435.750144,1.0
1435.870674,1.0
1435.991204,1.0
1436.111733,1.0
1436.232263,1.0
1436.352793,1.0
1436.473322,1.0
1436.593852,1.0
1436.714382,1.0
1436.834911,1.0
1436.955441,1.0
1437.075971,1.0
1437.1965,1.0
1437.31703,1.0
1437.437559,1.0
1437.558089,1.0
1437.678619,1.0
1437.799148,1.0
1437.919678,1.0
1438.040208,1.0
1438.160737,1.0
1438.281267,1.0
1438.401797,1.0
1438.522326,1.0
1438.642856,1.0
1438.763386,1.0
1438.883915,1.0
1439.004445,1.0
1439.124975,0.9976249249646002
1439.245504,0.9586109206793881
1439.366034,0.9673121820532928
1439.486564,0.9575283021336983
1439.607093,0.9486474933588492
1439.727623,0.9545807883054354
1439.848153,0.9771833287179145
1439.968682,0.9677166030634937
1440.089212,0.9656633543206664
1440.209742,0.9699041759935926
1440.330271,0.9647049265479699
1440.450801,0.9948374718899359
1440.571331,0.9868650266642405
1440.69186,0.9726383027269055
1440.81239,0.9694852678802306
1440.93292,0.9564459498095996
1441.053449,0.9708541771315706
1441.173979,0.9793815284100036
1441.294509,0.9651343157723004
1441.415038,0.9599577556689428
1441.535568,0.9506645620033309
1441.656097,0.9481277769477913
1441.776627,0.9427840742816375
1441.897157,0.9289354740573559
1442.017686,0.9227831615290754
1442.138216,0.9327304748374933
1442.258746,0.9511856689535723
1442.379275,0.9588736160592778
1442.499805,0.9724924179231303
1442.620335,0.9677040228294256
1442.740864,0.9652337297265556
1442.861394,0.9626580678174662
1442.981924,0.9584795999789284
1443.102453,0.965398798807343
1443.222983,0.9649692919142453
1443.343513,0.9581844337200721
1443.464042,0.9615708785784385
