nu,[0]Trichloromethanol-HITRAN(x-sec)-X=0.01-T=295.0K-P=0.9211atm-L=15cm
2135.294706,0.7810703940324836
2135.776823,0.7958377066845749
2136.25894,0.8766302353297659
2136.741056,0.901279372561288
2137.223173,0.904294678423304
2137.70529,0.9022081685628537
2138.187406,0.9024608222199125
2138.669523,0.8828588004986578
2139.15164,0.8307469858346483
2139.633756,0.8400532468891796
2140.115873,0.8948582080660206
2140.597989,0.904475555446088
2141.080106,0.9087793077822306
2141.562223,0.9132880041431186
2142.044339,0.9133820776522479
2142.526456,0.9037613019245737
2143.008573,0.9017752125596971
2143.490689,0.8976994095106342
2143.972806,0.8972327271656143
2144.454923,0.8982561557180206
2144.937039,0.8992357887307534
2145.419156,0.9027045195395696
2145.901272,0.9037613019245737
2146.383389,0.8832826744445058
2146.865506,0.8299498514139889
2147.347622,0.8440698729140891
2147.829739,0.8923114929658578
2148.311856,0.9031740479565386
2148.793972,0.9096849028842788
2149.276089,0.9036438205917756
2149.758206,0.8941515492486335
2150.240322,0.8431166126511795
2150.722439,0.7614048996504544
2151.204555,0.8114763792240872
2151.686672,0.8912057124401933
2152.168789,0.8998924705162165
2152.650905,0.8980675417304818
2153.133022,0.8863795802287601
2153.615139,0.8778671557855755
2154.097255,0.7968490626471659
2154.579372,0.718981249631218
2155.061489,0.8175199277951517
2155.543605,0.8963090532303708
2156.025722,0.8986514753904867
2156.507838,0.9041409613942897
2156.989955,0.9030476124405173
2157.472072,0.8645639527663128
2157.954188,0.7346948764815484
2158.436305,0.7182626277524113
2158.918422,0.8515049207300222
2159.400538,0.8896207772828155
2159.882655,0.8922847240226048
2160.364772,0.8928648976292148
2160.846888,0.8845909006512819
2161.329005,0.8112491976448097
2161.811121,0.6814175624631659
2162.293238,0.7523753078073608
2162.775355,0.870384683601914
2163.257471,0.8800381677563893
2163.739588,0.890751313408451
2164.221705,0.8966497153923099
2164.703821,0.8736198082235362
2165.185938,0.7378018399423669
2165.668055,0.6783852073130962
2166.150171,0.8235014241328494
2166.632288,0.8890960558322678
2167.114404,0.8890071506720167
2167.596521,0.8901369069967877
2168.078638,0.8831590235258499
2168.560754,0.806162454768991
2169.042871,0.6739697839563923
2169.524988,0.7461713600467984
2170.007104,0.8629918773948114
2170.489221,0.8797038167833502
2170.971338,0.8838923498036826
2171.453454,0.8817294641634662
2171.935571,0.8526722819312602
2172.417687,0.7153810079253754
2172.899804,0.6946619184813093
2173.381921,0.8391548706320183
2173.864037,0.8855644860157789
2174.346154,0.8933293081122429
2174.828271,0.8881541133308086
2175.310387,0.8626122444941206
2175.792504,0.7503091180239726
2176.274621,0.6640817630254041
2176.756737,0.7930571435351813
2177.238854,0.8748524809832039
2177.72097,0.889709743808796
2178.203087,0.8882429331830604
2178.685204,0.8768055789106055
2179.16732,0.7946607380503071
2179.649437,0.6744282392666223
2180.131554,0.7649154302189206
2180.61367,0.8678468673407406
2181.095787,0.8766302353297659
2181.577904,0.8773230468401911
2182.06002,0.8678989397149366
2182.542137,0.8106896287718969
2183.024253,0.6899059465704361
2183.50637,0.7376764242902092
2183.988487,0.8445342390331687
2184.470603,0.8650741960053991
2184.95272,0.8691583059974266
2185.434837,0.8608284839770891
2185.916953,0.8166783157741191
2186.39907,0.6956212136902675
2186.881187,0.7289063637577242
2187.363303,0.8431166126511795
2187.84542,0.8593835062451611
2188.327536,0.859443665196137
2188.809653,0.8510622532747557
2189.29177,0.8061947019121203
2189.773886,0.6939467850622081
2190.256003,0.7238869827177944
2190.73812,0.8282419144990819
2191.220236,0.8406835231483996
2191.702353,0.8434961005052359
2192.18447,0.8428552870088251
2192.666586,0.7969925083881717
2193.148703,0.697774007594228
2193.630819,0.7360332386969283
2194.112936,0.827695455186922
2194.595053,0.8366830115484147
2195.077169,0.8338347814712743
2195.559286,0.8265292269792097
2196.041403,0.7753195593268934
2196.523519,0.696094396979662
2197.005636,0.7526838449293498
2197.487752,0.8170704154620875
2197.969869,0.8165966520257971
2198.451986,0.8171521265891218
2198.934102,0.8098874431867958
2199.416219,0.7508495351157568
2199.898336,0.6956212136902675
2200.380452,0.7557157239798268
2200.862569,0.7963312790543432
2201.344686,0.7989395445267385
2201.826802,0.800995459875803
2202.308919,0.7960048501524285
2202.791035,0.738288949885328
2203.273152,0.7262797556646844
2203.755269,0.7953444402348309
2204.237385,0.8177406879769398
2204.719502,0.8134018590351555
2205.201619,0.8066059660735425
2205.683735,0.7849148801570172
2206.165852,0.7373445445778144
2206.647969,0.7683960412808134
2207.130085,0.8172420182669984
2207.612202,0.8169315252974574
2208.094318,0.7978377683557015
2208.576435,0.761899973716868
2209.058552,0.7076752336936762
2209.540668,0.6994576709519692
2210.022785,0.7713600681302399
2210.504902,0.8203370389999927
2210.987018,0.8396753079707139
2211.469135,0.8493703234192961
2211.951252,0.8445933584990583
2212.433368,0.8115250692675273
2212.915485,0.8189845989555141
2213.397601,0.8488438770340194
2213.879718,0.8578809002729354
2214.361835,0.8570234481701682
2214.843951,0.8496591584284278
2215.326068,0.8255957764515982
2215.808185,0.8197138197036828
2216.290301,0.8503051448325735
2216.772418,0.8587907361550513
2217.254535,0.8532949599468936
2217.736651,0.8568177872229081
2218.218768,0.8527319710800911
2218.700884,0.8375117378816964
2219.183001,0.8534400324208955
2219.665118,0.8673349887080549
2220.147234,0.8772002302109981
2220.629351,0.8778934921952932
2221.111468,0.8678989397149366
2221.593584,0.8548493708588576
2222.075701,0.8741004312772832
2222.557818,0.8940353171024843
2223.039934,0.8918208565821002
2223.522051,0.8922222662779699
2224.004167,0.8967124830692303
2224.486284,0.8881541133308086
2224.968401,0.8894695546049692
2225.450517,0.8996405358969646
2225.932634,0.9050699911367581
2226.414751,0.9041952114794596
2226.896867,0.8975378381587802
2227.378984,0.889709743808796
2227.861101,0.8895585060079257
2228.343217,0.8981932799877966
2228.825334,0.9056919878520773
2229.30745,0.912628848188061
2229.789567,0.908716604173293
2230.271684,0.9045388709509861
2230.7538,0.9106241822888652
2231.235917,0.9108427583206892
2231.718034,0.9082169474591896
2232.20015,0.9074053643398693
2232.682267,0.9059410873983543
2233.164384,0.9072810583201115
2233.6465,0.9078428391484403
2234.128617,0.9076240753862977
2234.610733,0.9051632181469539
2235.09285,0.9028309070192223
2235.574967,0.9031740479565386
2236.057083,0.9051315379887247
2236.5392,0.9056611948479742
2237.021317,0.9059102859250108
2237.503433,0.9083413817045427
2237.98555,0.9123468894388411
2238.467667,0.9070624299308354
2238.949783,0.9005046054984738
2239.4319,0.9000094641418044
2239.914016,0.9056294972608656
2240.396133,0.9108427583206892
2240.87825,0.9101544214195315
2241.360366,0.9027406284425245
2241.842483,0.8987143831955116
2242.3246,0.9033908357415418
2242.806716,0.9076240753862977
2243.288833,0.9045388709509861
2243.77095,0.9113128744635166
2244.253066,0.9136332922640282
2244.735183,0.9071876131836117
2245.217299,0.9038245674299753
2245.699416,0.9002615020754282
2246.181533,0.8982831038069116
2246.663649,0.896676615287268
2247.145766,0.8973852696949801
2247.627883,0.9009459608784054
2248.109999,0.9074988319058933
2248.592116,0.9124408660081635
2249.074233,0.9068755943149989
2249.556349,0.8993616905540978
2250.038466,0.9058477802717518
2250.520582,0.9103419325433266
2251.002699,0.909060163978383
2251.484816,0.9039149544059918
2251.966932,0.9027406284425245
2252.449049,0.9001084706281169
2252.931166,0.8980944841608681
2253.413282,0.9019375467075927
2253.895399,0.9079980935478076
2254.377516,0.9152362960476796
2254.859632,0.9113748458459833
2255.341749,0.8987143831955116
2255.823865,0.9012162852132917
2256.305982,0.9058477802717518
2256.788099,0.9037974530996694
2257.270215,0.8970802105662744
2257.752332,0.8972686171924967
2258.234449,0.9041409613942897
2258.716565,0.9024337488013493
2259.198682,0.8904128922134552
2259.680799,0.8913304899741585
2260.162915,0.9040415113583886
2260.645032,0.9016219238034753
2261.127148,0.8881807583538819
2261.609265,0.894920850333039
2262.091382,0.914701954093825
2262.573498,0.9061902554564266
2263.055615,0.8939101609192273
2263.537732,0.8986874221684331
2264.019848,0.9054121722615661
2264.501965,0.8967393848472471
2264.984082,0.894249911328866
2265.466198,0.9098413821444055
2265.948315,0.9070941776714653
2266.430431,0.8901992187611638
2266.912548,0.8899855965843477
2267.394665,0.9039782306674435
2267.876781,0.8992088120617435
2268.358898,0.8887582635156566
2268.841015,0.8957893447095374
2269.323131,0.9021540376966821
2269.805248,0.8975378381587802
2270.287365,0.8952967960332495
2270.769481,0.9034811793422207
2271.251598,0.9024337488013493
2271.733714,0.8875414983690777
2272.215831,0.8900745995940825
2272.697948,0.9051315379887247
2273.180064,0.8939369786263184
2273.662181,0.8866278012605469
2274.144298,0.9051632181469539
2274.626414,0.9065328601211914
2275.108531,0.8913661439068313
2275.590648,0.8979418210752906
2276.072764,0.9087793077822306
2276.554881,0.8950729998099347
2277.036997,0.8893094644936826
2277.519114,0.9029211946242293
2278.001231,0.9057544827552884
2278.483347,0.8998294802479654
2278.965464,0.9032372723527236
2279.447581,0.9045388709509861
2279.929697,0.8933293081122429
2280.411814,0.8950729998099347
2280.893931,0.9100916229310263
2281.376047,0.9133820776522479
2281.858164,0.9061594455115131
2282.34028,0.906221066448896
2282.822397,0.9150157506771168
2283.304514,0.9139476361806208
2283.78663,0.908029874037237
2284.268747,0.9025510728145891
2284.750864,0.9091538019975479
2285.23298,0.9087793077822306
2285.715097,0.8979418210752906
2286.197214,0.8931417286540717
2286.67933,0.8948940031102394
2287.161447,0.8939101609192273
2287.643563,0.8947060951006177
2288.12568,0.892186578101087
2288.607797,0.8831590235258499
2289.089913,0.8811917732027423
2289.57203,0.886991393190316
2290.054147,0.8816148467834161
2290.536263,0.8886693921329482
2291.01838,0.8809803125534666
2291.500497,0.8626381232496348
2291.982613,0.8800381677563893
2292.46473,0.8914820290379095
2292.946846,0.8719963856312839
2293.428963,0.8600024851753326
2293.91108,0.8593577251266925
2294.393196,0.8684979966342095
2294.875313,0.8837332634989149
2295.35743,0.863501192835755
2295.839546,0.8292364013692645
2296.321663,0.8532608288311226
2296.80378,0.8769546485295789
2297.285896,0.866442093589611
2297.768013,0.8485553191734438
2298.250129,0.8209278943504739
2298.732246,0.8550203578311567
2299.214363,0.871935348020631
2299.696479,0.8502201185694742
2300.178596,0.8222259856456245
2300.660713,0.8130115198317219
2301.142829,0.8434961005052359
2301.624946,0.8535851295593143
2302.107063,0.8281259687474439
2302.589179,0.7978138335816742
2303.071296,0.8416087838239372
2303.553412,0.8537900145756271
2304.035529,0.845878116572754
2304.517646,0.7884313030213149
2304.999762,0.8000588432153392
2305.481879,0.8312289588450942
2305.963996,0.8313203990596868
2306.446112,0.790278392522274
2306.928229,0.7515481499889779
2307.410346,0.8138493531072141
2307.892462,0.8365324221597876
2308.374579,0.7857551885636104
2308.856695,0.7052450132654275
2309.338812,0.7615038887215592
2309.820929,0.8214616709404
2310.303045,0.7986360051759476
2310.785162,0.7182626277524113
2311.267279,0.7196430167470754
2311.749395,0.7965781800185222
2312.231512,0.7897095968706646
2312.713629,0.7138588680329627
2313.195745,0.70090003888303
2313.677862,0.7865098757365144
2314.159978,0.7918288571305785
2314.642095,0.7443752522483139
2315.124212,0.7130241415675679
2315.606328,0.7588432838855304
2316.088445,0.7633184264200555
2316.570562,0.7351211231094807
2317.052678,0.6835332345041648
2317.534795,0.7163116079946639
2318.016912,0.7621361993217972
2318.499028,0.7368949015606848
2318.981145,0.6255274907506116
2319.463261,0.6529857319137075
2319.945378,0.7368949015606848
2320.427495,0.7064590784850253
2320.909611,0.5730398605655984
2321.391728,0.6431868538450459
2321.873845,0.7410849632519451
2322.355961,0.6970556703735816
2322.838078,0.5619232523885715
2323.320195,0.6511989999488947
2323.802311,0.7163617515622279
2324.284428,0.6675106057966674
2324.766544,0.586384242711158
2325.248661,0.6730403471134557
2325.730778,0.7069467034604501
2326.212894,0.6622580469360281
2326.695011,0.5823695890888464
2327.177128,0.6350573304446577
2327.659244,0.6839981951723384
2328.141361,0.6507498276212039
2328.623478,0.557495972438232
2329.105594,0.6383426952213118
2329.587711,0.683294039733615
2330.069827,0.6220965333332485
2330.551944,0.5375518814556539
2331.034061,0.6688870949416554
2331.516177,0.6721189131642854
2331.998294,0.5673550390804822
2332.480411,0.5617266136640197
2332.962527,0.6532143169199199
2333.444644,0.6203881180143032
2333.926761,0.5013203304897119
2334.408877,0.58057284445864
2334.890994,0.6599837932136875
2335.37311,0.6108706770922727
2335.855227,0.4937973838896184
2336.337344,0.6012887563583091
2336.81946,0.6287635544670984
2337.301577,0.5540557309011097
2337.783694,0.5617266136640197
2338.26581,0.6554652435442049
2338.747927,0.623379373063182
2339.230044,0.5265757937653954
2339.71216,0.6035659290022117
2340.194277,0.6220965333332485
2340.676393,0.5519653535405267
2341.15851,0.5607612743183432
2341.640627,0.6261721159910935
2342.122743,0.6150818073135287
2342.60486,0.5307575252384958
2343.086977,0.5687183264647587
2343.569093,0.6077267028279256
2344.05121,0.5508294752685378
2344.533327,0.5504495340254055
2345.015443,0.6416450562929431
2345.49756,0.5894178052640685
2345.979676,0.5429326499403425
2346.461793,0.6755892540246239
2346.94391,0.6716553110753162
2347.426026,0.6451773749947958
2347.908143,0.7162686305875193
2348.39026,0.7523000740383312
2348.872376,0.7414926720913868
2349.354493,0.6910936058927568
2349.83661,0.6148727150467417
2350.318726,0.6536651903320335
2350.800843,0.6429682074867258
2351.282959,0.561148333117552
2351.765076,0.6227376228670141
2352.247193,0.6176211718586085
2352.729309,0.5470582457792553
2353.211426,0.5626936148221198
2353.693543,0.599223876665754
2354.175659,0.522432233607217
2354.657776,0.5244107645178371
2355.139893,0.561148333117552
2355.622009,0.46115088047472425
2356.104126,0.4771139155210344
2356.586242,0.5307575252384958
2357.068359,0.47482450802639786
2357.550476,0.47662274118625403
2358.032592,0.5147674673463228
2358.514709,0.4702785971486679
2358.996826,0.49294878239582146
2359.478942,0.4932890344291266
2359.961059,0.43051633998681943
2360.443176,0.49108895328987345
2360.925292,0.4914279215982613
2361.407409,0.4636941980293339
2361.889525,0.5269392564432971
2362.371642,0.5020126301226665
2362.853759,0.4529833088426009
2363.335875,0.5065207442808978
2363.817992,0.48338589010447536
2364.300109,0.5181398979102713
2364.782225,0.5353363703647898
2365.264342,0.5145924761576129
2365.746459,0.5455559022724735
2366.228575,0.5282107115393213
2366.710692,0.5267601275497439
2367.192808,0.5809677682517439
2367.674925,0.5390321836122236
2368.157042,0.5789784624164794
2368.639158,0.5837747923883964
2369.121275,0.5716604973019912
2369.603392,0.6182638320026913
2370.085508,0.5924670614545158
2370.567625,0.62854352573031
2371.049742,0.6496314999551932
2371.531858,0.6376855407378907
2372.013975,0.6572702537154046
2372.496091,0.6401005535805976
2372.978208,0.6987306131097892
2373.460325,0.6823585678437402
2373.942441,0.7040400748087374
2374.424558,0.7040400748087374
2374.906675,0.7150877618316831
2375.388791,0.7300078437751212
2375.870908,0.7263088074359426
2376.353025,0.74735124265748
2376.835141,0.739552504020521
2377.317258,0.7632878942936453
2377.799374,0.7597012614623558
2378.281491,0.7831664701759515
2378.763608,0.7822507012351424
2379.245724,0.8021015966692752
2379.727841,0.8051070733789824
2380.209958,0.8243170942328206
2380.692074,0.8253151216016328
2381.174191,0.8352117445428375
2381.656308,0.8399608461141576
2382.138424,0.8476817571563642
2382.620541,0.8486995858400226
2383.102657,0.8634062129285338
2383.584774,0.8712206540998083
2384.066891,0.8763848132245717
2384.549007,0.8760518502625159
2385.031124,0.8777091539181288
2385.513241,0.8786136600873757
2385.995357,0.8898343118924916
2386.477474,0.8995505763414275
2386.959591,0.9055987063814067
2387.441707,0.9043579812663672
2387.923824,0.9043851124127704
2388.40594,0.9113128744635166
2388.888057,0.915991677543942
2389.370174,0.9072493040387735
2389.85229,0.905878579619867
2390.334407,0.9103419325433266
2390.816524,0.9130368844725165
2391.29864,0.9122839396752617
2391.780757,0.9065328601211914
2392.262874,0.8992357887307534
2392.74499,0.901441617449951
2393.227107,0.911280979071083
2393.709223,0.9110304112564921
2394.19134,0.9053804833900955
2394.673457,0.904851895550468
2395.155573,0.9033005011747712
2395.63769,0.9015317661190543
2396.119807,0.8993976657412188
2396.601923,0.8983100527042571
2397.08404,0.9017120905041155
2397.566157,0.901838339033977
2398.048273,0.8990829316398901
2398.53039,0.9000094641418044
2399.012506,0.8948582080660206
2399.494623,0.8956281171384064
2399.97674,0.9025871755795521
2400.458856,0.9023344865485051
2400.940973,0.9024337488013493
2401.42309,0.9039511117273096
2401.905206,0.900720752540401
2402.387323,0.9021179522568878
2402.869439,0.9014055605063966
2403.351556,0.9020548062103673
2403.833673,0.9029844013200615
2404.315789,0.9027045195395696
2404.797906,0.900846862273232
2405.280023,0.9023074169199551
2405.762139,0.9019375467075927
2406.244256,0.9004775907655319
2406.726373,0.8997664943888788
2407.208489,0.8993976657412188
2407.690606,0.8939727368206226
2408.172722,0.8925613751657636
2408.654839,0.8958789281231044
2409.136956,0.896282164362109
2409.619072,0.9024337488013493
2410.101189,0.9071876131836117
2410.583306,0.9051007640395932
2411.065422,0.904168086029999
2411.547539,0.9027406284425245
2412.029656,0.9004775907655319
2412.511772,0.8989301005325234
2412.993889,0.9004145595402969
2413.476005,0.9032372723527236
2413.958122,0.9081860686079195
2414.440239,0.9081542826517757
2414.922355,0.9041409613942897
2415.404472,0.8985616147360552
2415.886589,0.8976635022524038
2416.368705,0.8984358249154851
2416.850822,0.8960043599530648
2417.332939,0.9014686611041273
2417.815055,0.9064077672181035
2418.297172,0.9042313800112847
2418.779288,0.901838339033977
2419.261405,0.9033005011747712
2419.743522,0.904104796479137
2420.225638,0.9009459608784054
2420.707755,0.8995505763414275
2421.189872,0.9017752125596971
2421.671988,0.9049451000956613
2422.154105,0.9079363517766903
2422.636222,0.9136332922640282
2423.118338,0.9098104480632949
2423.600455,0.904511735191896
2424.082571,0.9050075434618393
2424.564688,0.9029573121943608
2425.046805,0.904168086029999
2425.528921,0.9009459608784054
2426.011038,0.903417937873144
2426.493155,0.9054429567987572
2426.975271,0.9062835978597898
2427.457388,0.9078110652051173
2427.939505,0.9085294278326583
2428.421621,0.908497629859152
2428.903738,0.9075305949208595
2429.385854,0.9057852789312341
2429.867971,0.9054121722615661
2430.350088,0.9077484284026128
2430.832204,0.904294678423304
2431.314321,0.9009729896626615
2431.796438,0.9042313800112847
2432.278554,0.9096539741233727
2432.760671,0.9067196251265114
2433.242788,0.9086539048907551
2433.724904,0.9095293600651757
2434.207021,0.9139156485731409
2434.689137,0.9133820776522479
2435.171254,0.9093101899004656
2435.653371,0.9018112842896292
2436.135487,0.9010000192577933
2436.617604,0.9051315379887247
2437.099721,0.9049451000956613
2437.581837,0.9010360599793732
2438.063954,0.9032011435844097
2438.546071,0.9059718899189657
2439.028187,0.9078110652051173
2439.510304,0.9051632181469539
2439.99242,0.9017752125596971
2440.474537,0.9035805677382099
2440.956654,0.9082796165906245
2441.43877,0.9044122443731202
2441.920887,0.9047288440603641
2442.403004,0.9067513608687631
2442.88512,0.904104796479137
2443.367237,0.9009729896626615
2443.849354,0.9036980408476025
2444.33147,0.9043579812663672
2444.813587,0.9054737423826403
2445.295703,0.9099041633657007
2445.77782,0.9103737950685565
2446.259937,0.9035173193121889
2446.742053,0.9090292564582385
2447.22417,0.9127228538006302
2447.706287,0.9091847137523127
2448.188403,0.9084667414648424
2448.67052,0.9108117901933674
2449.152637,0.9143873507364967
2449.634753,0.9154880206396377
2450.11687,0.9127228538006302
2450.598986,0.9079980935478076
2451.081103,0.9097786052548651
2451.56322,0.9122529225486068
2452.045336,0.9051632181469539
2452.527453,0.8959416418430276
2453.00957,0.9006036664533312
2453.491686,0.9057852789312341
2453.973803,0.905878579619867
2454.45592,0.9108737275009452
2454.938036,0.9139156485731409
2455.420153,0.9134131331708288
2455.902269,0.9117194106563594
2456.384386,0.9118452366168216
2456.866503,0.9119081561088457
2457.348619,0.9085603183583406
2457.830736,0.9046655152578138
2458.312853,0.9049143324853104
2458.794969,0.9078110652051173
2459.277086,0.9134761608514477
2459.759203,0.913853504421963
2460.241319,0.9108737275009452
2460.723436,0.9041952114794596
2461.205552,0.9022713253451147
2461.687669,0.9030476124405173
2462.169786,0.9004505768430198
2462.651902,0.90196460523987
2463.134019,0.9084667414648424
2463.616136,0.9131939403230618
2464.098252,0.9102791211170003
2464.580369,0.9031740479565386
2465.062486,0.8997934877886095
2465.544602,0.9001714804263781
2466.026719,0.9025510728145891
2466.508835,0.9073745130819562
2466.990952,0.9038607211357418
2467.473069,0.9004775907655319
2467.955185,0.9041409613942897
2468.437302,0.911280979071083
2468.919419,0.913853504421963
2469.401535,0.9093101899004656
2469.883652,0.904475555446088
2470.365769,0.904168086029999
2470.847885,0.904168086029999
2471.330002,0.9046655152578138
2471.812118,0.9100606803418737
2472.294235,0.9157709501483733
2472.776352,0.9150788889421586
2473.258468,0.9092165357741762
2473.740585,0.911751321394167
2474.222702,0.9136022292601652
2474.704818,0.9078110652051173
2475.186935,0.9028309070192223
2475.669052,0.9043851124127704
2476.151168,0.9107799123385764
2476.633285,0.9097786052548651
2477.115401,0.9054737423826403
2477.597518,0.9062527847412886
2478.079635,0.9077484284026128
2478.561751,0.9065954130465909
2479.043868,0.9068130220577588
2479.525985,0.9075614514856455
2480.008101,0.904168086029999
2480.490218,0.902894107394701
2480.972335,0.9087475010630791
2481.454451,0.9046655152578138
2481.936568,0.903417937873144
2482.418684,0.9064703115117948
2482.900801,0.9025871755795521
2483.382918,0.8982831038069116
2483.865034,0.8994606257813964
2484.347151,0.8978520313827426
2484.829268,0.9001084706281169
2485.311384,0.9061277304859364
2485.793501,0.910185367195935
2486.275618,0.9084667414648424
2486.757734,0.9056919878520773
2487.239851,0.9037341894922045
2487.721967,0.911688412723365
2488.204084,0.9113748458459833
2488.686201,0.9066570636307741
2489.168317,0.9084040594222367
2489.650434,0.9097167424130682
2490.132551,0.906221066448896
2490.614667,0.9018112842896292
2491.096784,0.9041952114794596
2491.578901,0.9109994367490789
2492.061017,0.9079672221374439
2492.543134,0.9023976521733346
2493.02525,0.901441617449951
2493.507367,0.9005676430271464
2493.989484,0.9024608222199125
2494.4716,0.9056294972608656
2494.953717,0.9036980408476025
2495.435834,0.9082169474591896
2495.91795,0.9116255083931114
2496.400067,0.9054737423826403
2496.882184,0.9035805677382099
2497.3643,0.9036438205917756
2497.846417,0.9073436628729679
2498.328533,0.908716604173293
2498.81065,0.9074053643398693
2499.292767,0.9100288287754674
2499.774883,0.9114067445238114
