nu,[0]Silane-PNNL(x-sec)-X=0.01-T=278.2K-P=1.0atm-L=15cm
659.237185,0.999981492171272
659.355187,1.0000954675567373
659.473189,0.9998977452283756
659.591192,1.000088968957503
659.709194,0.9998951554965692
659.827197,1.0001917383794539
659.945199,1.0003042562765545
660.063201,1.000270076464083
660.181204,1.0000418898773564
660.299206,0.999891365901111
660.417208,0.9999648276185628
660.535211,0.9998578701014111
660.653213,1.0002017003387784
660.771215,1.0001583925427744
660.889218,0.9999366640058088
661.00722,1.0000788711101625
661.125223,0.9999047385376613
661.243225,1.0000863157249877
661.361227,0.9999104120132434
661.47923,1.0001377194824572
661.597232,1.0000559705662937
661.715234,1.000005944917671
661.833237,1.0002409690283731
661.951239,1.0000914941853376
662.069241,0.9999287835360128
662.187244,0.999920597152573
662.305246,1.0000729316593842
662.423248,0.9999380439193573
662.541251,0.9999779702426587
662.659253,1.0000186601740988
662.777256,1.0001003550352296
662.895258,1.0000499592479217
663.01326,1.000072670640383
663.131263,0.9999558829731846
663.249265,0.9999032766780022
663.367267,1.0000942604422363
663.48527,1.0001319487044646
663.603272,1.0000621299299841
663.721274,1.0002218045950024
663.839277,1.0003018255401652
663.957279,1.0002292262683268
664.075282,0.9998981851834803
664.193284,1.000112126285682
664.311286,1.0000633490064637
664.429289,1.000037717711295
664.547291,1.0000350506142583
664.665293,1.0000032057051382
664.783296,0.9999432816085488
664.901298,1.000033160549799
665.0193,1.00009102814281
665.137303,0.9999130327818678
665.255305,0.9999700694479279
665.373307,1.0001267980381918
665.49131,0.9998596698471971
665.609312,0.9999897070529727
665.727315,1.0000559635659019
665.845317,1.0001531917326552
665.963319,1.0000571416325208
666.081322,1.000211072272618
666.199324,1.0001128163632873
666.317326,0.9999233029413698
666.435329,1.00000037454007
666.553331,1.0000622759390658
666.671333,0.9999208901293508
666.789336,0.999987052083825
666.907338,0.9999814481720873
667.025341,0.9999709404222377
667.143343,1.0001101760689373
667.261345,0.9999794002121786
667.379348,1.0000022001024202
667.49735,0.9999231449535004
667.615352,1.0000750018124953
667.733355,1.0000069817243722
667.851357,0.9999240228864071
667.969359,1.000086727760635
668.087362,1.0000547554990276
668.205364,1.000085999697762
668.323366,1.000090339080329
668.441369,1.000329444254843
668.559371,1.0000310514820874
668.677374,1.0002054711062967
