nu,[0]Propylenimine-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
699.675994,0.9981404311446186
699.797996,0.9982473377095386
699.919998,0.9980197632610137
700.042001,0.9976846844873855
700.164003,0.9969302214352014
700.286006,0.9948648302965892
700.408008,0.9951541790585103
700.530011,0.9973455293542995
700.652013,0.9980238551504315
700.774015,0.997475392196109
700.896018,0.9972299437057651
701.01802,0.9976397896867242
701.140023,0.9976677239919138
701.262025,0.9975825268062565
701.384028,0.9975185838156829
701.50603,0.9978195805754982
701.628033,0.9977233954041305
701.750035,0.9977093276034336
701.872037,0.9974102591796148
701.99404,0.9980972125996382
702.116042,0.997723694721194
702.238045,0.9974354939783909
702.360047,0.9972737230612436
702.48205,0.9971792857113488
702.604052,0.9972282484163019
702.726055,0.997398489807996
702.848057,0.9970621240286615
702.970059,0.9972678391636352
703.092062,0.9972716287886242
703.214064,0.997100212529285
703.336067,0.9969981146950203
703.458069,0.9973531092091261
703.580072,0.9966164371937245
703.702074,0.9970772794881279
703.824076,0.9970346054937957
703.946079,0.9975796338211236
704.068081,0.9972196722902429
704.190084,0.9966939769687962
704.312086,0.9972736233338764
704.434089,0.9967100238710027
704.556091,0.9965376079512801
704.678094,0.9967570696944021
704.800096,0.9964726358173562
704.922098,0.9966565019797965
705.044101,0.9966473327821567
705.166103,0.9960009177123714
705.288106,0.9964804083342285
705.410108,0.9962651918102495
705.532111,0.9965609272041404
705.654113,0.9961554094352321
705.776116,0.9959879697846029
705.898118,0.9965181756573905
706.02012,0.9962075097255563
706.142123,0.9959478322781967
706.264125,0.9962424772228236
706.386128,0.9959451432226798
706.50813,0.9957859043257676
706.630133,0.9960667555489487
706.752135,0.9960570937482798
706.874137,0.9961542140494579
706.99614,0.9958971398236677
707.118142,0.9958644749331886
