nu,[0]HFC-227ca-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
1007.500596,0.9449502484662162
1007.621124,0.9409775474402156
1007.741652,0.9317721205878425
1007.862181,0.9265205993413479
1007.982709,0.9304322647637876
1008.103237,0.936571885781108
1008.223765,0.9326661186550433
1008.344293,0.9315801952999847
1008.464821,0.9305281042227057
1008.585349,0.9275050868882067
1008.705878,0.9284265568736165
1008.826406,0.9224353378460628
1008.946934,0.922308972860977
1009.067462,0.923288985284644
1009.18799,0.9173309194628354
1009.308518,0.9142255184979919
1009.429046,0.9151649104006644
1009.549575,0.9131921139370075
1009.670103,0.9062437222587536
1009.790631,0.9110058137674557
1009.911159,0.916075036579377
1010.031687,0.913224076220332
1010.152215,0.9091974424274057
1010.272743,0.909103799913508
1010.393271,0.9110677642690851
1010.5138,0.9071749126459311
1010.634328,0.9002434970254378
1010.754856,0.8981483714465202
1010.875384,0.9000544657400421
1010.995912,0.8971609514185093
1011.11644,0.89033275865922
1011.236968,0.8930524189467661
1011.357497,0.8989480793143213
1011.478025,0.8981124462301714
1011.598553,0.8942141420478033
1011.719081,0.889300571443503
1011.839609,0.8824704280746375
1011.960137,0.8747037687023388
1012.080665,0.8688541538200635
1012.201193,0.8668580856246353
1012.321722,0.8696277782287595
1012.44225,0.8659397028827177
1012.562778,0.8593233515051645
1012.683306,0.8619482887216374
1012.803834,0.8573834736184515
1012.924362,0.8507984648655564
1013.04489,0.8497186366512313
1013.165419,0.8478597890180583
1013.285947,0.8450749139436663
1013.406475,0.8395409706687093
1013.527003,0.832177100196064
1013.647531,0.8310959728508422
1013.768059,0.8301905717736641
1013.888587,0.8256783401573599
1014.009115,0.8228840296166338
1014.129644,0.8175199277951517
1014.250172,0.8165068313343029
1014.3707,0.8155846997173811
1014.491228,0.8102924881611945
1014.611756,0.8014361285515119
1014.732284,0.7969207822901396
1014.852812,0.7959650509049104
1014.973341,0.7933506289697465
1015.093869,0.7881475188364454
1015.214397,0.7871786933381028
1015.334925,0.7837619029290713
1015.455453,0.7727265844610199
1015.575981,0.7608492769006875
1015.696509,0.7605906321186459
1015.817037,0.761397285639528
1015.937566,0.7532259724401829
1016.058094,0.7449411924700663
1016.178622,0.7487800476053122
1016.29915,0.7504967187525926
1016.419678,0.7408700797722126
1016.540206,0.7287095856057556
1016.660734,0.7221517370869466
1016.781263,0.7181046273549868
1016.901791,0.7149161613617235
1017.022319,0.7048713324425622
1017.142847,0.697669349342654
1017.263375,0.6969511198645099
1017.383903,0.6855869131854405
1017.504431,0.6802057180634645
1017.624959,0.6778766091557609
1017.745488,0.6697974002580829
1017.866016,0.6659105012362779
1017.986544,0.6659105012362779
1018.107072,0.6559504673350879
1018.2276,0.6417220583197274
1018.348128,0.6336427304629677
1018.468656,0.6280220510458848
1018.589185,0.6177817742406967
1018.709713,0.6095830988363702
1018.830241,0.6054217235913866
1018.950769,0.5988225311341547
1019.071297,0.5935107216342304
1019.191825,0.5858391588687103
1019.312353,0.5768748117801519
1019.432882,0.5678602098329032
1019.55341,0.5616648271348381
1019.673938,0.5542164303633668
1019.794466,0.5468613402558956
1019.914994,0.5408950562532551
1020.035522,0.5273609765139882
1020.15605,0.5113505071214459
1020.276578,0.502148191832807
1020.397107,0.49497897107135147
1020.517635,0.4820921503046734
1020.638163,0.4771616292982356
1020.758691,0.4734163713556015
1020.879219,0.46569703303186655
1020.999747,0.45217771574342275
1021.120275,0.4451117076016138
1021.240804,0.43635462767896765
1021.361332,0.421805909854823
1021.48186,0.4132221240378597
1021.602388,0.4028826300600499
1021.722916,0.3936039808134002
1021.843444,0.3866559497877877
1021.963972,0.3762054030665405
1022.0845,0.36754849862087446
1022.205029,0.35980250330486874
1022.325557,0.34888950901015336
1022.446085,0.33796937301037827
1022.566613,0.3300536704560795
1022.687141,0.3228072122674417
1022.807669,0.3167634494211242
1022.928197,0.3085103150663647
1023.048726,0.29721485030737516
1023.169254,0.28682012553571223
1023.289782,0.27800949811328896
1023.41031,0.26984703973947055
1023.530838,0.2596034511848519
1023.651366,0.2511261189770806
1023.771894,0.24341195085092968
1023.892422,0.23576965234228878
1024.012951,0.226819666029333
1024.133479,0.21987413719557358
1024.254007,0.212906963451784
1024.374535,0.20376253648362366
1024.495063,0.19636109368745897
1024.615591,0.18975908216588577
1024.736119,0.18431666410998765
1024.856648,0.17792378402855116
1024.977176,0.17158096923024452
1025.097704,0.16467194439403907
1025.218232,0.15770958608791516
1025.33876,0.15187461498025037
1025.459288,0.14546787603665945
1025.579816,0.14008582618907373
1025.700344,0.13532175038494287
1025.820873,0.1299117376844683
1025.941401,0.1259210696084413
1026.061929,0.12023585582395709
1026.182457,0.11527900021442695
1026.302985,0.11090292609360473
1026.423513,0.10573704230057315
1026.544041,0.1016926754156156
1026.66457,0.09816554409392167
1026.785098,0.0955505358741716
1026.905626,0.0920429465986957
1027.026154,0.0889482979464971
1027.146682,0.08621595720994131
1027.26721,0.08286023551603725
1027.387738,0.07979455579292354
1027.508266,0.07750599428507365
1027.628795,0.07433302085078965
1027.749323,0.07237459058222277
1027.869851,0.07131133414712887
1027.990379,0.06886549669837459
1028.110907,0.06732659160096512
1028.231435,0.0655068867923507
1028.351963,0.06317162816908062
1028.472492,0.06201369693682626
1028.59302,0.060731060906048726
1028.713548,0.05933238503749573
1028.834076,0.058047130708073574
1028.954604,0.05651212850847041
1029.075132,0.05491328358940689
1029.19566,0.05370227034798691
1029.316189,0.053151975845145666
1029.436717,0.052465472101724836
1029.557245,0.05153984918170377
1029.677773,0.050909791832891994
1029.798301,0.050403230940359485
1029.918829,0.04953380070069654
1030.039357,0.04870858407756284
1030.159885,0.04810832692064925
1030.280414,0.04717930197718669
1030.400942,0.04639331051865376
1030.52147,0.046379394612988394
1030.641998,0.04607890619333674
1030.762526,0.04596844941962043
1030.883054,0.045620413416056535
1031.003582,0.044739432831042696
1031.124111,0.04432971762878133
1031.244639,0.04398089253282229
1031.365167,0.043217922373923134
1031.485695,0.042775062417491495
1031.606223,0.042222585486808406
1031.726751,0.04153578226472637
1031.847279,0.04160645314780712
1031.967807,0.04137824580097038
1032.088336,0.04080298657024198
1032.208864,0.03965651625563217
1032.329392,0.038480640819880445
1032.44992,0.037877424651511254
1032.570448,0.03693114669864784
1032.690976,0.03589705572795685
1032.811504,0.0349128612663239
1032.932033,0.03373902836489269
1033.052561,0.03242258600904289
1033.173089,0.031011412409586336
1033.293617,0.02966165929420984
1033.414145,0.02895825409664494
1033.534673,0.027981827426333282
1033.655201,0.026673092320081224
1033.775729,0.025773717701912172
1033.896258,0.024651932105580015
1034.016786,0.023176881133855264
1034.137314,0.02201788943323399
1034.257842,0.021203267114568717
1034.37837,0.020558105244717934
1034.498898,0.020072591528910527
1034.619426,0.01959658426748301
1034.739955,0.01946183326163176
1034.860483,0.019530069020968984
1034.981011,0.019799472164412364
1035.101539,0.020209550283324797
1035.222067,0.020985994338952086
1035.342595,0.021792269111397273
1035.463123,0.022941678518829712
1035.583651,0.024482419265890103
1035.70418,0.026763935179318268
1035.824708,0.03037911236449243
1035.945236,0.034214696670919746
1036.065764,0.037451818953930176
1036.186292,0.040954237261779415
1036.30682,0.044999675515701665
1036.427348,0.04944472005606723
1036.547877,0.05510030651241461
1036.668405,0.06041607905191679
1036.788933,0.06421618482373014
1036.909461,0.067346792608445
1037.029989,0.068255313122387
1037.150517,0.06753562787374773
1037.271045,0.06670335683270666
1037.391574,0.06534985877304565
1037.512102,0.06349462641817971
1037.63263,0.06169206268655433
1037.753158,0.06033758917862095
1037.873686,0.05876551944947929
1037.994214,0.05802391649894167
1038.114742,0.057137193476662934
1038.23527,0.05564850867013442
1038.355799,0.054666728977192824
1038.476327,0.05393908093876347
1038.596855,0.0527706560177395
1038.717383,0.05189151446301329
1038.837911,0.052250804036355854
1038.958439,0.0522664816290881
1039.078967,0.05221424127199093
1039.199496,0.052324006391699124
1039.320024,0.05244973482080448
1039.440552,0.05330100992785896
1039.56108,0.05431254757540968
1039.681608,0.05468860004270519
1039.802136,0.05528796639557922
1039.922664,0.05705725737412359
1040.043192,0.05930865682943872
1040.163721,0.06198889641848588
1040.284249,0.06452516346638763
1040.404777,0.06636403571718263
1040.525305,0.06874852480826471
1040.645833,0.0719992195217881
1040.766361,0.07581948206730818
1040.886889,0.08091953606128532
1041.007418,0.08582885703113022
1041.127946,0.09041907745990588
1041.248474,0.09567483234600965
1041.369002,0.10123608647186239
1041.48953,0.10804580731230659
1041.610058,0.11583366955691343
1041.730586,0.12476790844302314
1041.851114,0.1336541213480304
1041.971643,0.14270153467530902
1042.092171,0.1518290594294306
1042.212699,0.16209057419804282
1042.333227,0.17263081190732898
1042.453755,0.18507391373378718
1042.574283,0.20064863202698047
1042.694811,0.21429536613460878
1042.81534,0.2262759515492217
1042.935868,0.23918929769126293
1043.056396,0.2544120709344793
1043.176924,0.2706848635185634
1043.297452,0.2898765895068001
1043.41798,0.308849863130135
1043.538508,0.32513981147609855
1043.659036,0.345452543919518
1043.779565,0.36516718104617285
1043.900093,0.3838858639011189
1044.020621,0.4039880421894491
1044.141149,0.4196433899154872
1044.261677,0.44191841296260354
1044.382205,0.4629945481589012
1044.502733,0.47618444990926423
1044.623262,0.4965058564987558
1044.74379,0.5217900369917635
1044.864318,0.5425690068989047
1044.984846,0.5603240510636115
1045.105374,0.5766787076837322
1045.225902,0.5916855208636654
1045.34643,0.607708471300315
1045.466958,0.6226691254959231
1045.587487,0.6415039099072304
1045.708015,0.6572965450513764
1045.828543,0.6714068445793546
1045.949071,0.6820720374208465
1046.069599,0.6948008647591702
1046.190127,0.7080149993430815
1046.310655,0.7200245286376719
1046.431184,0.7281632583148945
1046.551712,0.733894495353143
1046.67224,0.7508570436486506
1046.792768,0.7635703630680347
1046.913296,0.7663701510835293
1047.033824,0.7714294936604736
1047.154352,0.7732290200147847
1047.274881,0.781672049843649
1047.395409,0.7963472058391916
1047.515937,0.8053969641025982
1047.636465,0.8091022332552885
1047.756993,0.8126863802560396
1047.877521,0.8136621892806646
1047.998049,0.8154460621029603
1048.118577,0.8207965563946944
1048.239106,0.8280597213198766
1048.359634,0.834518806403975
1048.480162,0.8364989615321182
1048.60069,0.8419875930023307
1048.721218,0.8494297814229412
1048.841746,0.8514453174717095
1048.962274,0.8570320184475012
1049.082803,0.8553282205719444
1049.203331,0.8515900754797617
1049.323859,0.8542426432193475
1049.444387,0.8543366150784591
1049.564915,0.8533973614860567
1049.685443,0.858936742990427
1049.805971,0.8646677066657542
1049.926499,0.8592374234664875
1050.047028,0.8572377308164254
1050.167556,0.8636652736495776
1050.288084,0.8732093033898638
1050.408612,0.8819852027883819
1050.52914,0.8812622713644874
1050.649668,0.8774371062499813
1050.770196,0.8830442203151619
1050.890725,0.8841663989075382
1051.011253,0.8803550385300987
1051.131781,0.8888382553589519
1051.252309,0.8862289085075804
1051.372837,0.8813504019980821
1051.493365,0.8821969046402571
1051.613893,0.8841398743134419
1051.734421,0.8918297748352572
1051.85495,0.8882074041763178
1051.975478,0.8861934600602137
1052.096006,0.8947955701838074
1052.216534,0.8969456586263372
1052.337062,0.8912235367326844
1052.45759,0.8939459180408017
1052.578118,0.904692655630375
1052.698647,0.9030205214185114
1052.819175,0.9010450703850249
1052.939703,0.905871332620218
1053.060231,0.9099141723665471
1053.180759,0.910006988345663
1053.301287,0.9110058137674557
1053.421815,0.9080770928183647
1053.542343,0.9079835656945339
1053.662872,0.9079835656945339
1053.7834,0.9050645607331026
1053.903928,0.9030205214185114
1054.024456,0.9108181658982137
1054.144984,0.9159495428958793
1054.265512,0.9091665302398734
1054.38604,0.9099760486340372
1054.506569,0.9129419335740636
1054.627097,0.914006130701141
1054.747625,0.909134709968173
1054.868153,0.9031469531415242
1054.988681,0.9049405753814727
1055.109209,0.915792928914921
1055.229737,0.9220249454398041
1055.350265,0.9191867199057584
1055.470794,0.9171419687560171
1055.591322,0.9111616090817297
1055.71185,0.9080770928183647
1055.832378,0.9129108940759966
1055.952906,0.9130359714360885
1056.073434,0.908107967964395
1056.193962,0.9138809204383338
1056.314491,0.9229732744413081
1056.435019,0.9212037870937856
1056.555547,0.9181798431300046
1056.676075,0.9200686427845778
1056.796603,0.9221199189002336
1056.917131,0.9251568391544782
1057.037659,0.9272509853079056
1057.158188,0.9293173450062979
1057.278716,0.9333696140929604
1057.399244,0.9294772013368894
1057.519772,0.9243652437513303
1057.6403,0.9272194593103501
1057.760828,0.9292857487537071
1057.881356,0.9263621778642828
1058.001884,0.9302731744491226
1058.122413,0.9233840889478828
1058.242941,0.9172364392439455
1058.363469,0.9240168237357358
1058.483997,0.9222139799289923
1058.604525,0.9251568391544782
1058.725053,0.9222462579831525
1058.845581,0.9172052537351678
1058.96611,0.9290311593388911
1059.086638,0.9253474410946698
1059.207166,0.9222462579831525
1059.327694,0.9241748441229526
1059.448222,0.9262028572716539
1059.56875,0.928267809505678
1059.689278,0.9323472013804258
1059.809806,0.9324423056452016
1059.930335,0.9274410912450864
1060.050863,0.9303048042747578
1060.171391,0.9263621778642828
1060.291919,0.9262667674736822
1060.412447,0.9262667674736822
1060.532975,0.9262667674736822
1060.653503,0.928267809505678
1060.774032,0.9323472013804258
1060.89456,0.9334330853847181
1061.015088,0.9294446702041407
1061.135616,0.9203842804578193
1061.256144,0.9241120023701961
1061.376672,0.9352251280620444
1061.4972,0.9395925078449281
1061.617728,0.9396892908574758
1061.738257,0.932634408546084
1061.858785,0.9294130696225666
1061.979313,0.9333696140929604
1062.099841,0.9405589055863257
1062.220369,0.9407517399268155
1062.340897,0.934680985398387
1062.461425,0.9314851789659796
1062.581954,0.9384666115377407
1062.702482,0.9346174292523133
1062.82301,0.9284906205162111
1062.943538,0.9343286770811823
1063.064066,0.938531367968008
1063.184594,0.9346174292523133
1063.305122,0.9395605622427398
1063.42565,0.9376636278443164
1063.546179,0.9255686255635825
1063.666707,0.9312299869898402
1063.787235,0.9354178042833946
1063.907763,0.9325066463840211
1064.028291,0.9344566888785503
1064.148819,0.9344893954350224
1064.269347,0.9254742223784194
1064.389876,0.9252206771787663
1064.510404,0.9372783272779626
1064.630932,0.9325700589919794
1064.75146,0.9324423056452016
1064.871988,0.9384666115377407
1064.992516,0.9265845314683354
1065.113044,0.924270039034351
1065.233572,0.9271870071971895
1065.354101,0.924270039034351
1065.474629,0.9282046894407381
1065.595157,0.9282993711477461
1065.715685,0.9243014647499124
1065.836213,0.9262028572716539
1065.956741,0.9292541535753704
1066.077269,0.9293173450062979
1066.197798,0.9333369467281493
1066.318326,0.9304322647637876
1066.438854,0.9233840889478828
1066.559382,0.9251568391544782
1066.67991,0.9262352749389643
1066.800438,0.9282362489366875
1066.920966,0.9303048042747578
1067.041495,0.9323789017241755
1067.162023,0.9284265568736165
1067.282551,0.9193439142745978
1067.403079,0.9190920485492667
1067.523607,0.9240482408418306
1067.644135,0.9231938914165779
1067.764663,0.9162316988048707
1067.885191,0.9150395413959124
1068.00572,0.9169851508876696
1068.126248,0.919029552414858
1068.246776,0.9230674225167713
1068.367304,0.9211724666974741
1068.487832,0.9201321297112037
1068.60836,0.9200999256502381
1068.728888,0.9181164909065054
1068.849417,0.9210462747138848
1068.969945,0.9261083893981557
1069.090473,0.925252135216574
1069.211001,0.9152902965821466
1069.331529,0.909134709968173
1069.452057,0.906026249863143
1069.572585,0.9049713438840972
1069.693113,0.9049405753814727
1069.813642,0.9039782306674435
1069.93417,0.9059021327691267
1070.054698,0.906926380770288
1070.175226,0.908917452735764
1070.295754,0.906026249863143
1070.416282,0.9127858338503293
1070.53681,0.9199113244977585
1070.657339,0.9191232982101586
1070.777867,0.9141313581189293
1070.898395,0.908107967964395
1071.018923,0.9099141723665471
1071.139451,0.9109429565349052
1071.259979,0.9021901245799229
1071.380507,0.8941873160259342
1071.501035,0.9007387671355971
1071.621564,0.9106933923566685
1071.742092,0.9139119929178579
1071.86262,0.909103799913508
1071.983148,0.909945109974344
1072.103676,0.9109429565349052
1072.224204,0.9099760486340372
1072.344732,0.9070197989984635
1072.465261,0.9050021134328686
1072.585789,0.9010450703850249
1072.706317,0.8941515492486335
1072.826845,0.8959058048940977
1072.947373,0.8978969251066454
1073.067901,0.8931149348041219
1073.188429,0.8900924012640905
1073.308957,0.8890516021408278
1073.429486,0.8880830638437596
1073.550014,0.8880475412316627
1073.670542,0.8870800967647398
1073.79107,0.8928113273424817
1073.911598,0.8948940031102394
1074.032126,0.8882340507981404
1074.152654,0.8918922051045296
1074.273183,0.8948940031102394
1074.393711,0.8920795221352014
1074.514239,0.8891138379312049
1074.634767,0.8832915073154146
1074.755295,0.8793344187593163
1074.875823,0.8773493669263956
1074.996351,0.8829824093831478
1075.116879,0.8878965859812132
1075.237408,0.8870800967647398
1075.357936,0.8832561763617458
1075.478464,0.8831325291525617
1075.598992,0.8859807991501293
1075.71952,0.88893603294471
1075.840048,0.8880830638437596
1075.960576,0.885166071647028
1076.081105,0.8879587409176293
1076.201633,0.8909116630759016
1076.322161,0.8890871649161642
1076.442689,0.8813856567192518
1076.563217,0.8802405998137676
1076.683745,0.8859276418969138
1076.804273,0.8918297748352572
1076.924802,0.8900567982801044
1077.04533,0.8852280354407508
1077.165858,0.885104112190619
1077.286386,0.8822321932222097
1077.406914,0.8802670074278741
1077.527442,0.8773756878022146
1077.64797,0.8763234684347387
1077.768498,0.8838923498036826
1077.889027,0.8888738096002463
1078.009555,0.8823468908625137
1078.130083,0.8774107835316366
1078.250611,0.8782183728866271
1078.371139,0.8829824093831478
1078.491667,0.8802670074278741
1078.612195,0.8764198693182179
1078.732724,0.8715953595369667
1078.853252,0.8667714041502188
1078.97378,0.8685240519649365
1079.094308,0.8789124395214309
1079.214836,0.8792113205577652
1079.335364,0.8688541538200635
1079.455892,0.8667107322754687
1079.57642,0.8722493012541098
1079.696949,0.8752462531917483
1079.817477,0.8734451017331228
1079.938005,0.8715082043588445
1080.058533,0.8724063202596221
1080.179061,0.8714733447278674
1080.299589,0.8677253772838153
1080.420117,0.8648147126710438
1080.540646,0.8628624383213754
1080.661174,0.8665374074620728
1080.781702,0.87132520685134
1080.90223,0.8724063202596221
1081.022758,0.8668060756998112
1081.143286,0.8592030546569296
1081.263814,0.8599078901047876
1081.384342,0.8646071820446741
1081.504871,0.8703411654556966
1081.625399,0.8695669064148218
1081.745927,0.862068969929546
1081.866455,0.8609403989543221
1081.986983,0.8636911839964403
1082.107511,0.8665634039742424
1082.228039,0.8675778765075982
1082.348568,0.8704020914696642
1082.469096,0.8780076257678001
1082.589624,0.8772879546201666
1082.710152,0.8716302240486337
1082.83068,0.8658531132419837
1082.951208,0.8619741475581797
1083.071736,0.866502746658995
1083.192264,0.8685240519649365
1083.312793,0.8666847313435164
1083.433321,0.8703759797985972
1083.553849,0.8686195948654158
1083.674377,0.8676386090845691
1083.794905,0.8657319022910943
1083.915433,0.8582670335515299
1084.035961,0.8617414459544692
1084.15649,0.8646417670236508
1084.277018,0.8637775574334398
1084.397546,0.86283655283651
1084.518074,0.8572634483341107
1084.638602,0.858936742990427
1084.75913,0.8673696828014805
1084.879658,0.8666500646476012
1085.000186,0.8592030546569296
1085.120715,0.8562096625038015
1085.241243,0.8616811261644697
1085.361771,0.8609145711297728
1085.482299,0.850772941294466
1085.602827,0.8504752228687766
1085.723355,0.8559699573585868
1085.843883,0.8570577297937229
1085.964412,0.85617541480226
1086.08494,0.8515304662608252
1086.205468,0.8523142347680166
1086.325996,0.859735925723778
1086.446524,0.8627157641745165
1086.567052,0.8600282856368929
1086.68758,0.8534827054893344
1086.808109,0.8560641192327044
1086.928637,0.8533717599492371
1087.049165,0.8505347582180903
1087.169693,0.856886335387776
1087.290221,0.8506538414198705
1087.410749,0.8468175625782252
1087.531277,0.8512665327280955
1087.651805,0.8486741252343584
1087.772334,0.8449312634189364
1087.892862,0.8466397495611041
1088.01339,0.845801990967966
1088.133918,0.8412385574148377
1088.254446,0.8456243911984913
1088.374974,0.8439517114033799
1088.495502,0.8393646855754515
1088.616031,0.843749187296508
1088.736559,0.8366662780555193
1088.857087,0.8391632622226826
1088.977615,0.8492259427370205
1089.098143,0.846783690553167
1089.218671,0.8403473169848557
1089.339199,0.842880573046724
1089.459727,0.842964865318572
1089.580256,0.8357213791297547
1089.700784,0.8319191652769813
1089.821312,0.8255627532810079
1089.94184,0.8298419649460775
1090.062368,0.8308716072288944
1090.182896,0.8282253498264391
1090.303424,0.8272651654352561
1090.423953,0.8210264116087131
1090.544481,0.8252573515650955
1090.665009,0.8289627985037683
1090.785537,0.8201811897687284
1090.906065,0.8190583108864073
1091.026593,0.8252243419312301
1091.147121,0.8200991757505208
1091.267649,0.8181578420930659
1091.388178,0.8207391026466514
1091.508706,0.8190583108864073
1091.629234,0.8163680369708312
1091.749762,0.8136621892806646
1091.87029,0.8083582015077765
1091.990818,0.8108193494898811
1092.111346,0.8231885530409513
1092.231875,0.819140220812924
1092.352403,0.8137435595680392
1092.472931,0.8170949279422366
1092.593459,0.8067188988139001
1092.713987,0.8055338932251414
1092.834515,0.8063882118608442
1092.955043,0.8012117578488818
1093.075571,0.7950661183899127
1093.1961,0.7923199432429632
1093.316628,0.7965064912083654
1093.437156,0.7992112301558173
1093.557684,0.8010194901000508
1093.678212,0.7925101228499815
1093.79874,0.7939458651271312
1093.919268,0.7974070522646004
1094.039797,0.7898517573921644
1094.160325,0.792153573524314
1094.280853,0.7837619029290713
1094.401381,0.7776334576097675
1094.521909,0.7816407835869846
1094.642437,0.7809454327666062
1094.762965,0.7800634628344406
1094.883494,0.7741806768583815
1095.004022,0.769872778894528
1095.12455,0.7722244753842487
1095.245078,0.7723017016930382
1095.365606,0.769003313994564
1095.486134,0.7573952765005678
1095.606662,0.7562524726670885
1095.72719,0.7562297854332187
1095.847719,0.7553983900205515
1095.968247,0.7586384238562297
1096.088775,0.7514203976627352
1096.209303,0.7471868434686691
1096.329831,0.7470598325015175
1096.450359,0.7462459809137842
1096.570887,0.7406404456426122
1096.691416,0.7341220379139771
1096.811944,0.7292125687290453
1096.932472,0.7236119579223822
1097.053,0.7273408985537696
1097.173528,0.7258949293821552
1097.294056,0.7211847018175812
1097.414584,0.7210404792999502
1097.535112,0.7179323029241804
1097.655641,0.7132309485541861
1097.776169,0.7077743151619343
1097.896697,0.7029426285227011
1098.017225,0.7015030721836216
1098.137753,0.7005426709997558
1098.258281,0.6991010384887918
1098.378809,0.6914807266957649
1098.499338,0.6839434775054605
1098.619866,0.6851140213817768
1098.740394,0.6799676877198824
1098.860922,0.6734779655496634
1098.98145,0.6732490219639916
1099.101978,0.6695697078518976
1099.222506,0.6693420928479713
1099.343034,0.6737137240929442
1099.463563,0.6675106057966674
1099.584091,0.6615895039796473
1099.704619,0.6577502361728985
1099.825147,0.6554980176257273
1099.945675,0.6568497353332626
1100.066203,0.6568497353332626
1100.186731,0.6492418379655069
1100.30726,0.6448097286802025
1100.427788,0.6467988042484824
1100.548316,0.6434827878574192
1100.668844,0.6419467003502015
1100.789372,0.642601820038801
1100.9099,0.6384384538073093
1101.030428,0.6342957187065604
1101.150956,0.6312583946661259
1101.271485,0.6299656404828314
1101.392013,0.6252335619086475
1101.512541,0.6137730773561535
1101.633069,0.6120936410027131
1101.753597,0.6139879355312154
1101.874125,0.6114696237917702
1101.994653,0.6060456292229275
1102.115182,0.609168723232834
1102.23571,0.6118855645397754
1102.356238,0.6133558535357273
1102.476766,0.6093758758126762
1102.597294,0.6014932292939003
1102.717822,0.6006697477834017
1102.83835,0.5998473936701291
1102.958878,0.5947346138970185
1103.079407,0.5945324385000587
1103.199935,0.6004655547839323
1103.320463,0.5941223526133946
1103.440991,0.5870413609805346
1103.561519,0.5880519409710714
1103.682047,0.5898659330630629
1103.802575,0.5900665215784197
1103.923104,0.5886520599595156
1104.043632,0.585640007412361
1104.16416,0.5836347032495923
1104.284688,0.5834363011807504
1104.405216,0.5828356711680914
1104.525744,0.5840317098147362
1104.646272,0.5804451324816917
1104.766801,0.5758891987912825
1104.887329,0.5751007707854392
1105.007857,0.5764826702513717
1105.128385,0.5758891987912825
1105.248913,0.574508721949023
1105.369441,0.5727419572996661
1105.489969,0.5676614935368421
1105.610497,0.5639836597377305
1105.731026,0.5637862999967916
1105.851554,0.5643672990489351
1105.972082,0.5589808857841134
1106.09261,0.553457673720745
1106.213138,0.5526999558629935
1106.333666,0.5515625658678298
1106.454194,0.5491135655168583
1106.574723,0.5472333324302748
1106.695251,0.5401545373974277
1106.815779,0.5348173458531199
1106.936307,0.5335353232655483
1107.056835,0.5362847548129726
1107.177363,0.5381273698001694
1107.297891,0.5313469931856976
1107.418419,0.5282635352516168
1107.538948,0.5269972229496052
1107.659476,0.5251979709218156
1107.780004,0.5223277576084436
1107.900532,0.5200033630623404
1108.02106,0.5194680353394909
1108.141588,0.5161024431341326
1108.262116,0.5115243958532765
1108.382645,0.5136310874058377
1108.503173,0.5131023197479011
1108.623701,0.5087289087943381
1108.744229,0.5069869577909671
1108.864757,0.504735878195646
1108.985285,0.5019774904684602
1109.105813,0.5019774904684602
1109.226341,0.504044863495668
1109.34687,0.5009444812029451
1109.467398,0.5030126299264072
1109.587926,0.5111715657605183
1109.708454,0.5082051877809032
1109.828982,0.5097728727548211
1109.94951,0.5196498809729893
1110.070038,0.5262757310889361
1110.190567,0.5291676386850253
1110.311095,0.5355505477455561
1110.431623,0.5421947634129952
1110.552151,0.5440576845348026
1110.672679,0.5542164303633668
1110.793207,0.5647568468638197
1110.913735,0.5735271515163942
1111.034263,0.5876463250853746
1111.154792,0.5924966855481847
1111.27532,0.5977994196155705
1111.395848,0.605010176761125
1111.516376,0.607915127310088
1111.636904,0.6097964902622841
1111.757432,0.612516131357415
1111.87796,0.6112556468715884
1111.998489,0.6093758758126762
1112.119017,0.6085416024705395
1112.239545,0.607915127310088
1112.360073,0.6060456292229275
1112.480601,0.5994396360957209
1112.601129,0.5980027059749625
1112.721657,0.6017037887699119
1112.842185,0.6019084028405146
1112.962714,0.5973870802894627
1113.083242,0.5959550703960048
1113.20377,0.5926981686714611
1113.324298,0.5862376649734609
1113.444826,0.5810432989710069
1113.565354,0.5790537345091736
1113.685882,0.5802478146825746
1113.806411,0.5808399694011175
1113.926939,0.5834363011807504
1114.047467,0.5816362654974757
1114.167995,0.5822356594858507
1114.288523,0.5846335723818578
1114.409051,0.5836347032495923
1114.529579,0.5834363011807504
1114.650108,0.5840317098147362
1114.770636,0.5854350692760326
1114.891164,0.5860383780480669
1115.011692,0.5822356594858507
1115.13222,0.5796504671202567
1115.252748,0.5840317098147362
1115.373276,0.5848323815921181
1115.493804,0.5854350692760326
1115.614333,0.5931072715321002
1115.734861,0.6017037887699119
1115.855389,0.6058396087344594
1115.975917,0.6058396087344594
1116.096445,0.6052159151947756
1116.216973,0.6085416024705395
1116.337501,0.6131473479934759
1116.45803,0.6152479018232531
1116.578558,0.6201152072871398
1116.699086,0.626949051015086
1116.819614,0.6291031784767404
1116.940142,0.6319089257786425
1117.06067,0.6366915268267763
1117.181198,0.6417220583197274
1117.301726,0.6404078755976997
1117.422255,0.6410678355305849
1117.542783,0.6481325831057886
1117.663311,0.6516940993027796
1117.783839,0.6546006002128715
1117.904367,0.6631792256921872
1118.024895,0.6684257220381024
1118.145423,0.6679646673720483
1118.265952,0.6693420928479713
1118.38648,0.6760217695374006
1118.507008,0.6811382385278756
1118.627536,0.6858200523673386
1118.748064,0.6895886628158719
1118.868592,0.694092529189669
1118.98912,0.6995835846646348
1119.109648,0.7012575890704081
1119.230177,0.6991010384887918
1119.350705,0.7019802564969856
1119.471233,0.7051110294417734
1119.591761,0.7043921828658205
1119.712289,0.7043921828658205
1119.832817,0.698381335130006
1119.953345,0.7012575890704081
1120.073874,0.7027036686544829
