nu,[0]HFC-1345zfc-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.9211atm-L=15cm
1640.453646,1.0
1640.572648,1.0
1640.69165,1.0
1640.810652,1.0
1640.929654,1.0
1641.048656,1.0
1641.167658,1.0
1641.28666,1.0
1641.405662,1.0
1641.524664,1.0
1641.643666,1.0
1641.762668,1.0
1641.88167,1.0
1642.000672,1.0
1642.119674,1.0
1642.238676,1.0
1642.357678,1.0
1642.47668,1.0
1642.595682,1.0
1642.714684,1.0
1642.833686,1.0
1642.952688,1.0
1643.07169,1.0
1643.190692,1.0
1643.309694,1.0
1643.428696,1.0
1643.547698,1.0
1643.6667,1.0
1643.785702,1.0
1643.904704,1.0
1644.023706,1.0
1644.142708,1.0
1644.26171,1.0
1644.380712,1.0
1644.499714,1.0
1644.618716,1.0
1644.737718,1.0
1644.85672,1.0
1644.975722,1.0
1645.094724,1.0
1645.213726,1.0
1645.332728,1.0
1645.45173,1.0
1645.570732,1.0
1645.689734,1.0
1645.808736,1.0
1645.927738,1.0
1646.04674,1.0
1646.165742,1.0
1646.284744,1.0
1646.403746,1.0
1646.522748,1.0
1646.64175,1.0
1646.760752,1.0
1646.879754,1.0
1646.998756,1.0
1647.117758,1.0
1647.23676,1.0
1647.355762,1.0
1647.474764,1.0
1647.593766,1.0
1647.712768,1.0
1647.83177,1.0
1647.950772,1.0
1648.069774,1.0
1648.188776,1.0
1648.307778,1.0
1648.42678,1.0
1648.545782,1.0
1648.664784,1.0
1648.783786,1.0
1648.902788,1.0
1649.02179,1.0
1649.140792,1.0
1649.259794,1.0
1649.378796,1.0
1649.497798,1.0
1649.6168,1.0
1649.735802,1.0
1649.854804,1.0
1649.973806,1.0
1650.092808,1.0
1650.21181,1.0
1650.330812,1.0
1650.449814,1.0
1650.568816,1.0
1650.687818,1.0
1650.80682,1.0
1650.925822,1.0
1651.044824,1.0
1651.163826,1.0
1651.282828,1.0
1651.40183,1.0
1651.520832,1.0
1651.639834,1.0
1651.758836,1.0
1651.877838,1.0
1651.99684,1.0
1652.115842,1.0
1652.234844,1.0
1652.353846,1.0
1652.472848,1.0
1652.59185,1.0
1652.710852,1.0
1652.829854,1.0
1652.948856,1.0
1653.067858,1.0
1653.18686,1.0
1653.305862,1.0
1653.424864,1.0
1653.543866,1.0
1653.662868,1.0
1653.78187,1.0
1653.900872,1.0
1654.019874,1.0
1654.138876,1.0
1654.257878,1.0
1654.37688,1.0
1654.495882,1.0
1654.614884,1.0
1654.733886,1.0
1654.852888,1.0
1654.97189,1.0
1655.090892,1.0
1655.209894,1.0
1655.328896,1.0
1655.447898,1.0
1655.5669,1.0
1655.685902,1.0
1655.804904,1.0
1655.923906,1.0
1656.042908,1.0
1656.16191,1.0
1656.280912,1.0
1656.399914,1.0
1656.518916,1.0
1656.637918,1.0
1656.75692,1.0
1656.875922,1.0
1656.994924,1.0
1657.113926,1.0
1657.232928,1.0
1657.35193,1.0
1657.470932,1.0
1657.589934,1.0
1657.708936,1.0
1657.827938,1.0
1657.94694,1.0
1658.065942,1.0
1658.184944,1.0
1658.303946,1.0
1658.422948,1.0
1658.54195,1.0
1658.660952,1.0
1658.779954,1.0
1658.898956,1.0
1659.017958,1.0
1659.13696,1.0
1659.255962,1.0
1659.374964,1.0
1659.493966,1.0
1659.612968,1.0
1659.73197,1.0
1659.850972,1.0
1659.969974,1.0
1660.088976,1.0
1660.207978,1.0
1660.32698,1.0
1660.445982,1.0
1660.564984,1.0
1660.683986,1.0
1660.802988,1.0
1660.92199,1.0
1661.040992,1.0
1661.159994,1.0
1661.278996,1.0
1661.397998,1.0
1661.517,1.0
1661.636002,1.0
1661.755004,1.0
1661.874006,1.0
1661.993008,1.0
1662.11201,1.0
1662.231012,1.0
1662.350014,1.0
1662.469016,1.0
1662.588018,1.0
1662.70702,1.0
1662.826022,1.0
1662.945024,1.0
1663.064026,1.0
1663.183028,1.0
1663.30203,1.0
1663.421032,1.0
1663.540034,1.0
1663.659036,1.0
1663.778038,1.0
1663.89704,1.0
1664.016042,1.0
1664.135044,1.0
1664.254046,1.0
1664.373048,1.0
1664.49205,1.0
1664.611052,1.0
1664.730054,1.0
1664.849056,1.0
1664.968058,1.0
1665.08706,1.0
1665.206062,1.0
1665.325064,1.0
1665.444066,1.0
1665.563068,1.0
1665.68207,1.0
1665.801072,1.0
1665.920074,1.0
1666.039076,1.0
1666.158078,1.0
1666.27708,1.0
1666.396082,1.0
1666.515084,1.0
1666.634086,1.0
1666.753088,1.0
1666.87209,1.0
1666.991092,1.0
1667.110094,1.0
1667.229096,1.0
1667.348098,1.0
1667.4671,1.0
1667.586102,1.0
1667.705104,1.0
1667.824106,1.0
1667.943108,1.0
1668.06211,1.0
1668.181112,1.0
1668.300114,1.0
1668.419116,1.0
1668.538118,1.0
1668.65712,1.0
1668.776122,1.0
1668.895124,1.0
1669.014126,1.0
1669.133128,1.0
1669.25213,1.0
1669.371132,1.0
1669.490134,1.0
1669.609136,1.0
1669.728138,1.0
1669.84714,1.0
1669.966142,1.0
1670.085144,1.0
1670.204146,1.0
1670.323148,1.0
1670.44215,1.0
1670.561152,1.0
1670.680154,1.0
1670.799156,1.0
1670.918158,1.0
1671.03716,1.0
1671.156162,1.0
1671.275164,1.0
1671.394166,1.0
1671.513168,1.0
1671.63217,1.0
1671.751172,1.0
1671.870174,1.0
1671.989176,1.0
1672.108178,1.0
1672.22718,1.0
1672.346182,1.0
1672.465184,1.0
1672.584186,1.0
1672.703188,1.0
1672.82219,1.0
1672.941192,1.0
1673.060194,1.0
1673.179196,1.0
1673.298198,1.0
1673.4172,1.0
1673.536202,1.0
1673.655204,1.0
1673.774206,1.0
1673.893208,1.0
1674.01221,1.0
1674.131212,1.0
1674.250214,1.0
1674.369216,1.0
1674.488218,1.0
1674.60722,1.0
1674.726222,1.0
1674.845224,1.0
1674.964226,1.0
1675.083228,1.0
1675.20223,1.0
1675.321232,1.0
1675.440234,1.0
1675.559236,1.0
1675.678238,1.0
1675.79724,1.0
1675.916242,1.0
1676.035244,1.0
1676.154246,1.0
1676.273248,1.0
1676.39225,1.0
1676.511252,1.0
1676.630254,1.0
1676.749256,1.0
1676.868258,1.0
1676.98726,1.0
1677.106262,1.0
1677.225264,1.0
1677.344266,1.0
1677.463268,1.0
1677.58227,1.0
1677.701272,1.0
1677.820274,1.0
1677.939276,1.0
1678.058278,1.0
1678.17728,1.0
1678.296282,1.0
1678.415284,1.0
1678.534286,1.0
1678.653288,1.0
1678.77229,1.0
1678.891292,1.0
1679.010294,1.0
1679.129296,1.0
1679.248298,1.0
1679.3673,1.0
1679.486302,1.0
1679.605304,1.0
1679.724306,1.0
1679.843308,1.0
1679.96231,1.0
1680.081312,1.0
1680.200314,1.0
1680.319316,1.0
1680.438318,1.0
1680.55732,1.0
1680.676322,1.0
1680.795324,1.0
1680.914326,1.0
1681.033328,1.0
1681.15233,1.0
1681.271332,1.0
1681.390334,1.0
1681.509336,1.0
1681.628338,1.0
1681.74734,1.0
1681.866342,1.0
1681.985344,1.0
1682.104346,1.0
1682.223348,1.0
1682.34235,1.0
1682.461352,1.0
1682.580354,1.0
1682.699356,1.0
1682.818358,1.0
1682.93736,1.0
1683.056362,1.0
1683.175364,1.0
1683.294366,1.0
1683.413368,1.0
1683.53237,1.0
1683.651372,1.0
1683.770374,1.0
1683.889376,1.0
1684.008378,1.0
1684.12738,1.0
1684.246382,1.0
1684.365384,1.0
1684.484386,1.0
1684.603388,1.0
1684.72239,1.0
1684.841392,1.0
1684.960394,1.0
1685.079396,1.0
1685.198398,1.0
1685.3174,1.0
1685.436402,1.0
1685.555404,1.0
1685.674406,1.0
1685.793408,1.0
1685.91241,1.0
1686.031412,1.0
1686.150414,1.0
1686.269416,1.0
1686.388418,1.0
1686.50742,1.0
1686.626422,1.0
1686.745424,1.0
1686.864426,1.0
1686.983428,1.0
1687.10243,1.0
1687.221432,1.0
1687.340434,1.0
1687.459436,1.0
1687.578438,1.0
1687.69744,1.0
1687.816442,1.0
1687.935444,1.0
1688.054446,1.0
1688.173448,1.0
1688.29245,1.0
1688.411452,1.0
1688.530454,1.0
1688.649456,1.0
1688.768458,1.0
1688.88746,1.0
1689.006462,1.0
1689.125464,1.0
1689.244466,1.0
1689.363468,1.0
1689.48247,1.0
1689.601472,1.0
1689.720474,1.0
1689.839476,1.0
1689.958478,1.0
1690.07748,1.0
1690.196482,1.0
1690.315484,1.0
1690.434486,1.0
1690.553488,1.0
1690.67249,1.0
1690.791492,1.0
1690.910494,1.0
1691.029496,1.0
1691.148498,1.0
1691.2675,1.0
1691.386502,1.0
1691.505504,1.0
1691.624506,1.0
1691.743508,1.0
1691.86251,1.0
1691.981512,1.0
1692.100514,1.0
1692.219516,1.0
1692.338518,1.0
1692.45752,1.0
1692.576522,1.0
1692.695524,1.0
1692.814526,1.0
1692.933528,1.0
1693.05253,1.0
1693.171532,1.0
1693.290534,1.0
1693.409536,1.0
1693.528538,1.0
1693.64754,1.0
1693.766542,1.0
1693.885544,1.0
1694.004546,1.0
1694.123548,1.0
1694.24255,1.0
1694.361552,1.0
1694.480554,1.0
1694.599556,1.0
1694.718558,1.0
1694.83756,1.0
1694.956562,1.0
1695.075564,1.0
1695.194566,1.0
1695.313568,1.0
1695.43257,1.0
1695.551572,1.0
1695.670574,1.0
1695.789576,1.0
1695.908578,1.0
1696.02758,1.0
1696.146582,1.0
1696.265584,1.0
1696.384586,1.0
1696.503588,1.0
1696.62259,1.0
1696.741592,1.0
1696.860594,1.0
1696.979596,1.0
1697.098598,1.0
1697.2176,1.0
1697.336602,1.0
1697.455604,1.0
1697.574606,1.0
1697.693608,1.0
1697.81261,1.0
1697.931612,1.0
1698.050614,1.0
1698.169616,1.0
1698.288618,1.0
1698.40762,1.0
1698.526622,1.0
1698.645624,1.0
1698.764626,1.0
1698.883628,1.0
1699.00263,1.0
1699.121632,1.0
1699.240634,1.0
1699.359636,1.0
1699.478638,1.0
1699.59764,1.0
1699.716642,1.0
1699.835644,1.0
1699.954646,1.0
1700.073648,1.0
1700.19265,1.0
1700.311652,1.0
1700.430654,1.0
1700.549656,1.0
1700.668658,1.0
1700.78766,1.0
1700.906662,1.0
1701.025664,1.0
1701.144666,1.0
1701.263668,1.0
1701.38267,1.0
1701.501672,1.0
1701.620674,1.0
1701.739676,1.0
1701.858678,1.0
1701.97768,1.0
1702.096682,1.0
1702.215684,1.0
1702.334686,1.0
1702.453688,1.0
1702.57269,1.0
1702.691692,1.0
1702.810694,1.0
1702.929696,1.0
1703.048698,1.0
1703.1677,1.0
1703.286702,1.0
1703.405704,1.0
1703.524706,1.0
1703.643708,1.0
1703.76271,1.0
1703.881712,1.0
1704.000714,1.0
1704.119716,1.0
1704.238718,1.0
1704.35772,1.0
1704.476722,1.0
1704.595724,1.0
1704.714726,1.0
1704.833728,1.0
1704.95273,1.0
1705.071732,1.0
1705.190734,1.0
1705.309736,1.0
1705.428738,1.0
1705.54774,1.0
1705.666742,1.0
1705.785744,1.0
1705.904746,1.0
1706.023748,1.0
1706.14275,1.0
1706.261752,1.0
1706.380754,1.0
1706.499756,1.0
1706.618758,1.0
1706.73776,1.0
1706.856762,1.0
1706.975764,1.0
1707.094766,1.0
1707.213768,1.0
1707.33277,1.0
1707.451772,1.0
1707.570774,1.0
1707.689776,1.0
1707.808778,1.0
1707.92778,1.0
1708.046782,1.0
1708.165784,1.0
1708.284786,1.0
1708.403788,1.0
1708.52279,1.0
1708.641792,1.0
1708.760794,1.0
1708.879796,1.0
1708.998798,1.0
1709.1178,1.0
1709.236802,1.0
1709.355804,1.0
1709.474806,1.0
1709.593808,1.0
1709.71281,1.0
1709.831812,1.0
1709.950814,1.0
1710.069816,1.0
1710.188818,1.0
1710.30782,1.0
1710.426822,1.0
1710.545824,1.0
1710.664826,1.0
1710.783828,1.0
1710.90283,1.0
1711.021832,1.0
1711.140834,1.0
1711.259836,1.0
1711.378838,1.0
1711.49784,1.0
1711.616842,1.0
1711.735844,1.0
1711.854846,1.0
1711.973848,1.0
1712.09285,1.0
1712.211852,1.0
1712.330854,1.0
1712.449856,1.0
1712.568858,1.0
1712.68786,1.0
1712.806862,1.0
1712.925864,1.0
1713.044866,1.0
1713.163868,1.0
1713.28287,1.0
1713.401872,1.0
1713.520874,1.0
1713.639876,1.0
1713.758878,1.0
1713.87788,1.0
1713.996882,1.0
1714.115884,1.0
1714.234886,1.0
1714.353888,1.0
1714.47289,1.0
1714.591892,1.0
1714.710894,1.0
1714.829896,1.0
1714.948898,1.0
1715.0679,1.0
1715.186902,1.0
1715.305904,1.0
1715.424906,1.0
1715.543908,1.0
1715.66291,1.0
1715.781912,1.0
1715.900914,1.0
1716.019916,1.0
1716.138918,1.0
1716.25792,1.0
1716.376922,1.0
1716.495924,1.0
1716.614926,1.0
1716.733928,1.0
1716.85293,1.0
1716.971932,1.0
1717.090934,1.0
1717.209936,1.0
1717.328938,1.0
1717.44794,1.0
1717.566942,1.0
1717.685944,1.0
1717.804946,1.0
1717.923948,1.0
1718.04295,1.0
1718.161952,1.0
1718.280954,1.0
1718.399956,1.0
1718.518958,1.0
1718.63796,1.0
1718.756962,1.0
1718.875964,1.0
1718.994966,1.0
1719.113968,1.0
1719.23297,1.0
1719.351972,1.0
1719.470974,1.0
1719.589976,1.0
1719.708978,1.0
1719.82798,1.0
1719.946982,1.0
1720.065984,1.0
1720.184986,1.0
1720.303988,1.0
1720.42299,1.0
1720.541992,1.0
1720.660994,1.0
1720.779996,1.0
1720.898998,1.0
1721.018,1.0
1721.137002,1.0
1721.256004,1.0
1721.375006,1.0
1721.494008,1.0
1721.61301,1.0
1721.732012,1.0
1721.851014,1.0
1721.970016,1.0
1722.089018,1.0
1722.20802,1.0
1722.327022,1.0
1722.446024,1.0
1722.565026,1.0
1722.684028,1.0
1722.80303,1.0
1722.922032,1.0
1723.041034,1.0
1723.160036,1.0
1723.279038,1.0
1723.39804,1.0
1723.517042,1.0
1723.636044,1.0
1723.755046,1.0
1723.874048,1.0
1723.99305,1.0
1724.112052,1.0
1724.231054,1.0
1724.350056,1.0
1724.469058,1.0
1724.58806,1.0
1724.707062,1.0
1724.826064,1.0
1724.945066,1.0
1725.064068,1.0
1725.18307,1.0
1725.302072,1.0
1725.421074,1.0
1725.540076,1.0
1725.659078,1.0
1725.77808,1.0
1725.897082,1.0
1726.016084,1.0
1726.135086,1.0
1726.254088,1.0
1726.37309,1.0
1726.492092,1.0
1726.611094,1.0
1726.730096,1.0
1726.849098,1.0
1726.9681,1.0
1727.087102,1.0
1727.206104,1.0
1727.325106,1.0
1727.444108,1.0
1727.56311,1.0
1727.682112,1.0
1727.801114,1.0
1727.920116,1.0
1728.039118,1.0
1728.15812,1.0
1728.277122,1.0
1728.396124,1.0
1728.515126,1.0
1728.634128,1.0
1728.75313,1.0
1728.872132,1.0
1728.991134,1.0
1729.110136,1.0
1729.229138,1.0
1729.34814,1.0
1729.467142,1.0
1729.586144,1.0
1729.705146,1.0
1729.824148,1.0
1729.94315,1.0
1730.062152,1.0
1730.181154,1.0
1730.300156,1.0
1730.419158,1.0
1730.53816,1.0
1730.657162,1.0
1730.776164,1.0
1730.895166,1.0
1731.014168,1.0
1731.13317,1.0
1731.252172,1.0
1731.371174,1.0
1731.490176,1.0
1731.609178,1.0
1731.72818,1.0
1731.847182,1.0
1731.966184,1.0
1732.085186,1.0
1732.204188,1.0
1732.32319,1.0
1732.442192,1.0
1732.561194,1.0
1732.680196,1.0
1732.799198,1.0
1732.9182,1.0
1733.037202,1.0
1733.156204,1.0
1733.275206,1.0
1733.394208,1.0
1733.51321,1.0
1733.632212,1.0
1733.751214,1.0
1733.870216,1.0
1733.989218,1.0
1734.10822,1.0
1734.227222,1.0
1734.346224,1.0
1734.465226,1.0
1734.584228,1.0
1734.70323,1.0
1734.822232,1.0
1734.941234,1.0
1735.060236,1.0
1735.179238,1.0
1735.29824,1.0
1735.417242,1.0
1735.536244,1.0
1735.655246,1.0
1735.774248,1.0
1735.89325,1.0
1736.012252,1.0
1736.131254,1.0
1736.250256,1.0
1736.369258,1.0
1736.48826,1.0
1736.607262,1.0
1736.726264,1.0
1736.845266,1.0
1736.964268,1.0
1737.08327,1.0
1737.202272,1.0
1737.321274,1.0
1737.440276,1.0
1737.559278,1.0
1737.67828,1.0
1737.797282,1.0
1737.916284,1.0
1738.035286,1.0
1738.154288,1.0
1738.27329,1.0
1738.392292,1.0
1738.511294,1.0
1738.630296,1.0
1738.749298,1.0
1738.8683,1.0
1738.987302,1.0
1739.106304,1.0
1739.225306,1.0
1739.344308,1.0
1739.46331,1.0
1739.582312,1.0
1739.701314,1.0
1739.820316,1.0
1739.939318,1.0
1740.05832,1.0
1740.177322,1.0
1740.296324,1.0
1740.415326,1.0
1740.534328,1.0
1740.65333,1.0
1740.772332,1.0
1740.891334,1.0
1741.010336,1.0
1741.129338,1.0
1741.24834,1.0
1741.367342,1.0
1741.486344,1.0
1741.605346,1.0
1741.724348,1.0
1741.84335,1.0
1741.962352,1.0
1742.081354,1.0
1742.200356,1.0
1742.319358,1.0
1742.43836,1.0
1742.557362,1.0
1742.676364,1.0
1742.795366,1.0
1742.914368,1.0
1743.03337,1.0
1743.152372,1.0
1743.271374,1.0
1743.390376,1.0
1743.509378,1.0
1743.62838,1.0
1743.747382,1.0
1743.866384,1.0
1743.985386,1.0
1744.104388,1.0
1744.22339,1.0
1744.342392,1.0
1744.461394,1.0
1744.580396,1.0
1744.699398,1.0
1744.8184,1.0
1744.937402,1.0
1745.056404,1.0
1745.175406,1.0
1745.294408,1.0
1745.41341,1.0
1745.532412,1.0
1745.651414,1.0
1745.770416,1.0
1745.889418,1.0
1746.00842,1.0
1746.127422,1.0
1746.246424,1.0
1746.365426,1.0
1746.484428,1.0
1746.60343,1.0
1746.722432,1.0
1746.841434,1.0
1746.960436,1.0
1747.079438,1.0
1747.19844,1.0
1747.317442,1.0
1747.436444,1.0
1747.555446,1.0
1747.674448,1.0
1747.79345,1.0
1747.912452,1.0
1748.031454,1.0
1748.150456,1.0
1748.269458,1.0
1748.38846,1.0
1748.507462,1.0
1748.626464,1.0
1748.745466,1.0
1748.864468,1.0
1748.98347,1.0
1749.102472,1.0
1749.221474,1.0
1749.340476,1.0
1749.459478,1.0
1749.57848,1.0
1749.697482,1.0
1749.816484,1.0
1749.935486,1.0
1750.054488,1.0
1750.17349,1.0
1750.292492,1.0
1750.411494,1.0
1750.530496,1.0
1750.649498,1.0
1750.7685,1.0
1750.887502,1.0
1751.006504,1.0
1751.125506,1.0
1751.244508,1.0
1751.36351,1.0
1751.482512,1.0
1751.601514,1.0
1751.720516,1.0
1751.839518,1.0
1751.95852,1.0
1752.077522,1.0
1752.196524,1.0
1752.315526,1.0
1752.434528,1.0
1752.55353,1.0
1752.672532,1.0
1752.791534,1.0
1752.910536,1.0
1753.029538,1.0
1753.14854,1.0
1753.267542,1.0
1753.386544,1.0
1753.505546,1.0
1753.624548,1.0
1753.74355,1.0
1753.862552,1.0
1753.981554,1.0
1754.100556,1.0
1754.219558,1.0
1754.33856,1.0
1754.457562,1.0
1754.576564,1.0
1754.695566,1.0
1754.814568,1.0
1754.93357,1.0
1755.052572,1.0
1755.171574,1.0
1755.290576,1.0
1755.409578,1.0
1755.52858,1.0
1755.647582,1.0
1755.766584,1.0
1755.885586,1.0
1756.004588,1.0
1756.12359,1.0
1756.242592,1.0
1756.361594,1.0
1756.480596,1.0
1756.599598,1.0
1756.7186,1.0
1756.837602,1.0
1756.956604,1.0
1757.075606,1.0
1757.194608,1.0
1757.31361,1.0
1757.432612,1.0
1757.551614,1.0
1757.670616,1.0
1757.789618,1.0
1757.90862,1.0
1758.027622,1.0
1758.146624,1.0
1758.265626,1.0
1758.384628,1.0
1758.50363,1.0
1758.622632,1.0
1758.741634,1.0
1758.860636,1.0
1758.979638,1.0
1759.09864,1.0
1759.217642,1.0
1759.336644,1.0
1759.455646,1.0
1759.574648,1.0
1759.69365,1.0
1759.812652,1.0
1759.931654,1.0
1760.050656,1.0
1760.169658,1.0
1760.28866,1.0
1760.407662,1.0
1760.526664,1.0
1760.645666,1.0
1760.764668,1.0
1760.88367,1.0
1761.002672,1.0
1761.121674,1.0
1761.240676,1.0
1761.359678,1.0
1761.47868,1.0
1761.597682,1.0
1761.716684,1.0
1761.835686,1.0
1761.954688,1.0
1762.07369,1.0
1762.192692,1.0
1762.311694,1.0
1762.430696,1.0
1762.549698,1.0
1762.6687,1.0
1762.787702,1.0
1762.906704,1.0
1763.025706,1.0
1763.144708,1.0
1763.26371,1.0
1763.382712,1.0
1763.501714,1.0
1763.620716,1.0
1763.739718,1.0
1763.85872,1.0
1763.977722,1.0
1764.096724,1.0
1764.215726,1.0
1764.334728,1.0
1764.45373,1.0
1764.572732,1.0
1764.691734,1.0
1764.810736,1.0
1764.929738,1.0
1765.04874,1.0
1765.167742,1.0
1765.286744,1.0
1765.405746,1.0
1765.524748,1.0
1765.64375,1.0
1765.762752,1.0
1765.881754,1.0
1766.000756,1.0
1766.119758,1.0
1766.23876,1.0
1766.357762,1.0
1766.476764,1.0
1766.595766,1.0
1766.714768,1.0
1766.83377,1.0
1766.952772,1.0
1767.071774,1.0
1767.190776,1.0
1767.309778,1.0
1767.42878,1.0
1767.547782,1.0
1767.666784,1.0
1767.785786,1.0
1767.904788,1.0
1768.02379,1.0
1768.142792,1.0
1768.261794,1.0
1768.380796,1.0
1768.499798,1.0
1768.6188,1.0
1768.737802,1.0
1768.856804,1.0
1768.975806,1.0
1769.094808,1.0
1769.21381,1.0
1769.332812,1.0
1769.451814,1.0
1769.570816,1.0
1769.689818,1.0
1769.80882,1.0
1769.927822,1.0
1770.046824,1.0
1770.165826,1.0
1770.284828,1.0
1770.40383,1.0
1770.522832,1.0
1770.641834,1.0
1770.760836,1.0
1770.879838,1.0
1770.99884,1.0
1771.117842,1.0
1771.236844,1.0
1771.355846,1.0
1771.474848,1.0
1771.59385,1.0
1771.712852,1.0
1771.831854,1.0
1771.950856,1.0
1772.069858,1.0
1772.18886,1.0
1772.307862,1.0
1772.426864,1.0
1772.545866,1.0
1772.664868,1.0
1772.78387,1.0
1772.902872,1.0
1773.021874,1.0
1773.140876,1.0
1773.259878,1.0
1773.37888,1.0
1773.497882,1.0
1773.616884,1.0
1773.735886,1.0
1773.854888,1.0
1773.97389,1.0
1774.092892,1.0
1774.211894,1.0
1774.330896,1.0
1774.449898,1.0
1774.5689,1.0
1774.687902,1.0
1774.806904,1.0
1774.925906,1.0
1775.044908,1.0
1775.16391,1.0
1775.282912,1.0
1775.401914,1.0
1775.520916,1.0
1775.639918,1.0
1775.75892,1.0
1775.877922,1.0
1775.996924,1.0
1776.115926,1.0
1776.234928,1.0
1776.35393,1.0
1776.472932,1.0
1776.591934,1.0
1776.710936,1.0
1776.829938,1.0
1776.94894,1.0
1777.067942,1.0
1777.186944,1.0
1777.305946,1.0
1777.424948,1.0
1777.54395,1.0
1777.662952,1.0
1777.781954,1.0
1777.900956,1.0
1778.019958,1.0
1778.13896,1.0
1778.257962,1.0
1778.376964,1.0
1778.495966,1.0
1778.614968,1.0
1778.73397,1.0
1778.852972,1.0
1778.971974,1.0
1779.090976,1.0
1779.209978,1.0
1779.32898,1.0
1779.447982,1.0
1779.566984,1.0
1779.685986,1.0
1779.804988,1.0
1779.92399,1.0
1780.042992,1.0
1780.161994,1.0
1780.280996,1.0
1780.399998,1.0
1780.519,1.0
1780.638002,1.0
1780.757004,1.0
1780.876006,1.0
1780.995008,1.0
1781.11401,1.0
1781.233012,1.0
1781.352014,1.0
1781.471016,1.0
1781.590018,1.0
1781.70902,1.0
1781.828022,1.0
1781.947024,1.0
1782.066026,1.0
1782.185028,1.0
1782.30403,1.0
1782.423032,1.0
1782.542034,1.0
1782.661036,1.0
1782.780038,1.0
1782.89904,1.0
1783.018042,1.0
1783.137044,1.0
1783.256046,1.0
1783.375048,1.0
1783.49405,1.0
1783.613052,1.0
1783.732054,1.0
1783.851056,1.0
1783.970058,1.0
1784.08906,1.0
1784.208062,1.0
1784.327064,1.0
1784.446066,1.0
1784.565068,1.0
1784.68407,1.0
1784.803072,1.0
1784.922074,1.0
1785.041076,1.0
1785.160078,1.0
1785.27908,1.0
1785.398082,1.0
1785.517084,1.0
1785.636086,1.0
1785.755088,1.0
1785.87409,1.0
1785.993092,1.0
1786.112094,1.0
1786.231096,1.0
1786.350098,1.0
1786.4691,1.0
1786.588102,1.0
1786.707104,1.0
1786.826106,1.0
1786.945108,1.0
1787.06411,1.0
1787.183112,1.0
1787.302114,1.0
1787.421116,1.0
1787.540118,1.0
1787.65912,1.0
1787.778122,1.0
1787.897124,1.0
1788.016126,1.0
1788.135128,1.0
1788.25413,1.0
1788.373132,1.0
1788.492134,1.0
1788.611136,1.0
1788.730138,1.0
1788.84914,1.0
1788.968142,1.0
1789.087144,1.0
1789.206146,1.0
1789.325148,1.0
1789.44415,1.0
1789.563152,1.0
1789.682154,1.0
1789.801156,1.0
1789.920158,1.0
1790.03916,1.0
1790.158162,1.0
1790.277164,1.0
1790.396166,1.0
1790.515168,1.0
1790.63417,1.0
1790.753172,1.0
1790.872174,1.0
1790.991176,1.0
1791.110178,1.0
1791.22918,1.0
1791.348182,1.0
1791.467184,1.0
1791.586186,1.0
1791.705188,1.0
1791.82419,1.0
1791.943192,1.0
1792.062194,1.0
1792.181196,1.0
1792.300198,1.0
1792.4192,1.0
1792.538202,1.0
1792.657204,1.0
1792.776206,1.0
1792.895208,1.0
1793.01421,1.0
1793.133212,1.0
1793.252214,1.0
1793.371216,1.0
1793.490218,1.0
1793.60922,1.0
1793.728222,1.0
1793.847224,1.0
1793.966226,1.0
1794.085228,1.0
1794.20423,1.0
1794.323232,1.0
1794.442234,1.0
1794.561236,1.0
1794.680238,1.0
1794.79924,1.0
1794.918242,1.0
1795.037244,1.0
1795.156246,1.0
1795.275248,1.0
1795.39425,1.0
1795.513252,1.0
1795.632254,1.0
1795.751256,1.0
1795.870258,1.0
1795.98926,1.0
1796.108262,1.0
1796.227264,1.0
1796.346266,1.0
1796.465268,1.0
1796.58427,1.0
1796.703272,1.0
1796.822274,1.0
1796.941276,1.0
1797.060278,1.0
1797.17928,1.0
1797.298282,1.0
1797.417284,1.0
1797.536286,1.0
1797.655288,1.0
1797.77429,1.0
1797.893292,1.0
1798.012294,1.0
1798.131296,1.0
1798.250298,1.0
1798.3693,1.0
1798.488302,1.0
1798.607304,1.0
1798.726306,1.0
1798.845308,1.0
1798.96431,1.0
1799.083312,1.0
1799.202314,1.0
1799.321316,1.0
1799.440318,1.0
1799.55932,1.0
1799.678322,1.0
1799.797324,1.0
1799.916326,1.0
1800.035328,1.0
1800.15433,1.0
1800.273332,1.0
1800.392334,1.0
1800.511336,1.0
1800.630338,1.0
1800.74934,1.0
1800.868342,1.0
1800.987344,1.0
1801.106346,1.0
1801.225348,1.0
1801.34435,1.0
1801.463352,1.0
1801.582354,1.0
1801.701356,1.0
1801.820358,1.0
1801.93936,1.0
1802.058362,1.0
1802.177364,1.0
1802.296366,1.0
1802.415368,1.0
1802.53437,1.0
1802.653372,1.0
1802.772374,1.0
1802.891376,1.0
1803.010378,1.0
1803.12938,1.0
1803.248382,1.0
1803.367384,1.0
1803.486386,1.0
1803.605388,1.0
1803.72439,1.0
1803.843392,1.0
1803.962394,1.0
1804.081396,1.0
1804.200398,1.0
1804.3194,1.0
1804.438402,1.0
1804.557404,1.0
1804.676406,1.0
1804.795408,1.0
1804.91441,1.0
1805.033412,1.0
1805.152414,1.0
1805.271416,1.0
1805.390418,1.0
1805.50942,1.0
1805.628422,1.0
1805.747424,1.0
1805.866426,1.0
1805.985428,1.0
1806.10443,1.0
1806.223432,1.0
