nu,[0]Ethane-PNNL(x-sec)-X=0.01-T=278.24K-P=1.0atm-L=15cm
617.666292,0.9998953054808537
617.787294,0.9999144926559613
617.908296,1.0002525518858592
618.029298,1.0000363176594702
618.1503,1.0003273435652156
618.271302,1.0003933873565194
618.392304,0.99971681010583
618.513306,0.9998298544763917
618.634308,1.000065119120158
618.75531,1.0000889359545675
618.876312,1.0005428272774315
618.997314,0.9996498713093612
619.118316,0.9998138273322823
619.239318,0.9998702584171673
619.36032,1.0005075487593056
619.481322,0.9996824604263657
619.602324,1.0003503613622098
619.723326,0.9998829668489136
619.844328,0.9999097940687997
619.96533,0.9999311953671474
620.086332,0.9998281247722396
620.207334,0.9998873363470261
620.328336,1.0000597417844694
620.449338,1.0001128063621592
620.57034,1.00037048861396
620.691342,1.0005355133360967
620.812344,1.000086723760288
620.933346,1.000187307539867
621.054348,1.0002895119004833
621.17535,0.9993494017308934
621.296352,0.9998488614225858
621.417354,0.999914005697722
621.538356,0.9998092182011624
621.659358,0.9997733656854372
621.78036,0.99978873232016
621.901362,0.999656039168095
622.022364,0.9999858041007628
622.143366,1.0001066456862469
622.264368,0.9994237261096178
622.38537,1.0002854607361638
622.506372,1.0003965586085837
622.627374,0.9998276648514081
622.748376,0.9997942211753673
622.869378,0.9999460134573258
622.99038,1.0000529304007642
623.111382,1.0003320051014981
623.232384,1.0003404079256328
623.353386,1.0004293321366713
623.474388,1.0005728840354131
623.59539,1.0004491308290617
623.716392,0.999775505202729
623.837394,1.0000790101211352
623.958396,0.9997910718285309
624.079398,1.0000608738527377
624.2004,1.0003804923688648
624.321402,1.0002776385344456
624.442404,1.0001389596539985
624.563406,0.9998850866030503
624.684408,1.0001954390957322
624.80541,0.9998065787083105
624.926412,0.9994971864531215
625.047414,0.999982678150025
625.168416,0.9997748953398569
625.289418,1.0000628909775546
625.41042,0.9995178862541986
625.531422,1.0002134727820722
625.652424,1.000225315379698
625.773426,1.0000634790147074
625.894428,1.00013069854031
626.01543,1.000224215132456
626.136432,1.0001683541699729
626.257434,0.9999789712211079
626.378436,0.9994366287532083
626.499438,1.0002299564359285
626.62044,1.0001779658340404
626.741442,1.0004314530491036
626.862444,0.9999949957125215
626.983446,0.9998427523647057
627.104448,1.0000047446112557
627.22545,1.0005229666994269
627.346452,0.999870618370525
627.467454,0.9997814638824969
627.588456,1.000036167654034
627.709458,1.000118316998904
627.83046,1.0002445098876709
627.951462,1.000279278991118
628.072464,0.9999482923368873
628.193466,1.0002447399439345
628.314468,1.0000728006498387
628.43547,1.0001274581220962
628.556472,1.0000053577143524
628.677474,0.9996268496379205
628.798476,1.000037763713031
628.919478,1.0001907381882156
629.04048,0.999948921304561
629.161482,0.9997149706285917
629.282484,0.99986499911344
629.403486,1.0003387773720966
629.524488,0.9993113472302377
629.64549,1.0010155152868239
629.766492,1.000470350580161
629.887494,0.9998934056815781
630.008496,0.9997245179521496
630.129498,0.9994901999922059
630.2505,0.9997135310400705
630.371502,0.9997876525489122
630.492504,1.0000248283082174
630.613506,0.9997196493056023
630.734508,0.9996849196482431
630.85551,0.9997551999684187
630.976512,0.9998891761414176
631.097514,1.0000401728069055
631.218516,0.9996491415652216
631.339518,1.0006759783704688
631.46052,0.9998846466537089
631.581522,0.9999798842023254
631.702524,1.0000446709977193
631.823526,0.999639225094923
631.944528,1.0002213244886513
632.06553,1.0004099339999866
632.186532,0.9999795042100416
632.307534,0.9998578900985688
632.428536,0.9999932864225362
632.549538,0.9999576348974263
632.67054,1.0001792460626562
632.791542,1.000027267371748
632.912544,0.999985682102502
633.033546,1.0004975437338433
633.154548,1.0002312467334047
633.27555,0.9999292585022977
633.396552,0.9994875113671841
633.517554,0.9997814438868677
633.638556,1.0001991898356613
633.759558,1.0001927085659106
633.88056,1.000267775845553
634.001562,1.000011402065003
634.122564,1.000026322346427
634.243566,0.9999621677156589
634.364568,0.9998407726780159
634.48557,0.9996103259426647
634.606572,0.9997803341300809
634.727574,1.0001314486386153
634.848576,0.9998478315787889
634.969578,0.9997949010356689
635.09058,1.0000848355983358
635.211582,1.0002342974433596
635.332584,0.9999561269624498
635.453586,1.0001486310444994
635.574588,1.0000693204025481
635.69559,1.000266985634322
635.816592,1.0000480431540353
635.937594,1.000131358626789
636.058596,0.999858550004994
636.179598,0.9997586491298084
636.3006,1.000292802858391
636.421602,0.9998776774820094
636.542604,1.0001748952923986
636.663606,0.9997675470213812
