nu,[0]HFC-134-HITRAN(x-sec)-X=0.01-T=203.0K-P=0.0atm-L=15cm
636.533614,0.9999998123900176
636.652616,1.0
636.771618,0.9999981296017492
636.89062,0.999999602360079
637.009622,1.0
637.128624,0.999999546110103
637.247626,1.0
637.366628,0.9999947077140042
637.48563,0.9999999923958
637.604632,0.9999998285200147
637.723634,1.0
637.842636,1.0
637.961638,0.9999990067904933
638.08064,0.9999999296800025
638.199642,1.0
638.318644,0.9999994705401402
638.437646,1.0
638.556648,0.999999071540431
638.67565,0.9999978250023653
638.794652,0.9999976373027911
638.913654,0.9999996978000457
639.032656,1.0
639.151658,0.9999983631013397
639.27066,1.0
639.389662,0.9999984774011591
639.508664,1.0
639.627666,0.9999999965175
639.746668,1.0
639.86567,0.999999985227
639.984672,0.9999979731020542
640.103674,1.0
640.222676,0.9999997143400408
640.341678,0.9999980397019214
640.46068,0.9999963744065725
640.579682,1.0
640.698684,1.0
640.817686,0.9999992311502955
640.936688,0.9999977890024443
641.05569,1.0
641.174692,0.999998511401108
641.293694,1.0
641.412696,1.0
641.531698,0.9999984959011312
641.6507,0.9999968016051148
641.769702,0.9999990728804298
641.888704,0.9999999173910034
642.007706,0.9999985798010085
642.126708,0.9999997226500384
642.24571,0.9999999469150014
642.364712,0.9999993296002248
642.483714,1.0
642.602716,1.0
642.721718,0.9999969754045741
642.84072,0.9999955486099075
642.959722,0.9999990157604843
643.078724,1.0
643.197726,1.0
643.316728,0.9999969390046849
643.43573,0.9999996788400516
643.554732,1.0
643.673734,1.0
643.792736,1.0
643.911738,0.999999739140034
644.03074,0.9999954805102129
644.149742,1.0
644.268744,1.0
644.387746,1.0
644.506748,0.9999994628701443
644.62575,0.9999977248025883
644.744752,1.0
644.863754,0.9999985300010804
644.982756,0.9999989353005668
645.101758,0.999998577401012
645.22076,0.9999997781900246
645.339762,0.9999971901039477
645.458764,0.9999986150009591
645.577766,1.0
645.696768,0.9999972785037032
645.81577,0.9999985975009835
645.934772,1.0
646.053774,1.0
646.172776,1.0
646.291778,0.9999981875016426
646.41078,0.9999968437049811
646.529782,0.9999985184010975
646.648784,0.999998778500746
646.767786,1.0
646.886788,1.0
647.00579,1.0
647.124792,0.9999988305006838
647.243794,0.9999992574402757
647.362796,0.9999997821800237
647.481798,0.9999996171600732
647.6008,0.9999964947061436
647.719802,0.9999992433402862
647.838804,0.999998331501392
647.957806,1.0
648.076808,1.0
648.19581,0.9999957082092098
648.314812,0.9999993679601997
648.433814,0.9999982157015919
648.552816,1.0
648.671818,0.9999966675055527
648.79082,0.9999988249006905
648.909822,0.9999961620073651
649.028824,0.9999977563025171
649.147826,1.0
649.266828,1.0
649.38583,0.99999940008018
649.504832,0.9999978989022074
649.623834,1.0
649.742836,1.0
649.861838,0.9999985797010086
649.98084,0.999999297130247
650.099842,0.9999996916300475
650.218844,1.0
650.337846,1.0
650.456848,0.9999989908005092
650.57585,0.9999961298074892
650.694852,0.9999989038006009
650.813854,1.0
650.932856,1.0
651.051858,0.9999999806010001
