nu,[0]2-Ethyltoluene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
692.51385,0.9951983648849786
692.631853,0.9961039095318482
692.749855,0.9950731768051714
692.867857,0.996710422555092
692.98586,0.9964870847753303
693.103862,0.9962248438870323
693.221864,0.9963597418632815
693.339867,0.9962231503062372
693.457869,0.9957189897613515
693.575872,0.9963368258527537
693.693874,0.9956674128535353
693.811876,0.9959539075785033
693.929879,0.99576778118723
694.047881,0.9964473257338459
694.165883,0.9960474320413297
694.283886,0.9962451670811434
694.401888,0.9960884700409068
694.51989,0.9950067081370391
694.637893,0.9958189649665948
694.755895,0.9953719426153527
694.873897,0.995043026544693
694.9919,0.9946612023078631
695.109902,0.9956227083903209
695.227905,0.9955710369126418
695.345907,0.9950467082107023
695.463909,0.9945962530519687
695.581912,0.994864631323643
695.699914,0.9939995748917005
695.817916,0.9951733857195099
695.935919,0.9936195421211587
696.053921,0.9955697426711352
696.171923,0.9940353595205161
696.289926,0.9938720529269509
696.407928,0.993139441822034
696.525931,0.9936626661450713
696.643933,0.993777937699965
696.761935,0.9928756990128815
696.879938,0.9938166957953133
696.99794,0.9929689344183525
697.115942,0.9929950498447442
697.233945,0.9935368764141953
697.351947,0.9928015339682641
697.469949,0.9915977974814505
697.587952,0.9923859349777119
697.705954,0.9915600183250639
697.823956,0.9917526971547665
697.941959,0.9924073707454129
698.059961,0.9912345426008112
698.177964,0.9935555550830508
698.295966,0.9930486730252486
698.413968,0.9922800530473511
698.531971,0.9933029260285389
698.649973,0.9935390621977278
698.767975,0.9931128260416462
698.885978,0.9936290809145492
699.00398,0.9925000659226378
699.121982,0.9928117598767273
699.239985,0.9929834318706262
699.357987,0.9928233758422712
699.47599,0.9931020011708379
699.593992,0.9928655717324008
699.711994,0.9912417786393838
699.829997,0.9922339130976466
699.947999,0.9917142178966194
700.066001,0.9912608106642405
700.184004,0.9912252250399034
700.302006,0.9908552697198527
700.420008,0.9901026048116432
700.538011,0.98993697450122
700.656013,0.9889237978742965
700.774015,0.9894747818645085
700.892018,0.988356318496479
701.01002,0.9875274353103793
701.128023,0.9881389040228787
701.246025,0.9894836871776191
701.364027,0.9890029149427669
701.48203,0.9888535867771708
701.600032,0.9896726966116964
701.718034,0.9902771752888069
701.836037,0.9896865521264374
701.954039,0.9889890689988796
702.072041,0.990325204896517
702.190044,0.9884541706156101
702.308046,0.9898409552717014
702.426049,0.9893590200872264
702.544051,0.9882920774236341
702.662053,0.989507435071085
702.780056,0.9894074998669556
702.898058,0.9886192562463694
703.01606,0.9885915752947296
703.134063,0.988470974479343
703.252065,0.9886775865032136
703.370067,0.988140880302663
703.48807,0.9885312730478739
703.606072,0.9872085154571031
703.724074,0.9874336246601013
703.842077,0.9871700150757626
703.960079,0.9884156216546657
704.078082,0.9868689741322421
704.196084,0.986908449680713
704.314086,0.987302304720991
704.432089,0.9872430683598163
704.550091,0.9856371442214682
704.668093,0.986425969424856
704.786096,0.9865058731644372
704.904098,0.9858776690274912
705.0221,0.9851355825733277
705.140103,0.9853148935661614
705.258105,0.9847120653355529
705.376108,0.984020056023395
705.49411,0.9845909532000657
705.612112,0.984778043254166
705.730115,0.9837386665279882
705.848117,0.9833540998970516
705.966119,0.9829028439363644
706.084122,0.9828723744204823
706.202124,0.9815218536014945
706.320126,0.9815964520970751
706.438129,0.9814973158618775
706.556131,0.9805878894343474
706.674133,0.9811617011732358
706.792136,0.9807791227174263
706.910138,0.9799526743139204
707.028141,0.9796988994365383
707.146143,0.980559452797887
707.264145,0.9781971934277904
707.382148,0.9777385265098725
707.50015,0.9776759532465417
707.618152,0.9767642069779356
707.736155,0.9758533109718891
707.854157,0.97651125780666
707.972159,0.9753801368700626
708.090162,0.9745445941739489
708.208164,0.9742103826986919
708.326167,0.9738918679835435
