nu,[0]3-Methoxyphenol-HITRAN(x-sec)-X=0.01-T=323.1K-P=1.0atm-L=15cm
2364.172404,1.0
2364.413458,1.0
2364.654512,1.0
2364.895566,1.0
2365.13662,1.0
2365.377674,1.0
2365.618728,1.0
2365.859782,1.0
2366.100836,1.0
2366.34189,1.0
2366.582944,1.0
2366.823998,1.0
2367.065052,1.0
2367.306106,1.0
2367.54716,1.0
2367.788214,1.0
2368.029268,1.0
2368.270322,1.0
2368.511376,1.0
2368.75243,1.0
2368.993484,1.0
2369.234538,1.0
2369.475592,1.0
2369.716646,1.0
2369.9577,1.0
2370.198754,1.0
2370.439808,1.0
2370.680862,1.0
2370.921916,1.0
2371.16297,1.0
2371.404024,1.0
2371.645078,1.0
2371.886132,1.0
2372.127186,1.0
2372.36824,1.0
2372.609294,1.0
2372.850348,1.0
2373.091402,1.0
2373.332456,1.0
2373.57351,1.0
2373.814564,1.0
2374.055618,1.0
2374.296672,1.0
2374.537726,1.0
2374.77878,1.0
2375.019834,1.0
2375.260888,1.0
2375.501942,1.0
2375.742996,1.0
2375.98405,1.0
2376.225104,1.0
2376.466158,1.0
2376.707212,1.0
2376.948266,1.0
2377.18932,1.0
2377.430374,1.0
2377.671428,1.0
2377.912482,1.0
2378.153536,1.0
2378.39459,1.0
2378.635644,1.0
2378.876698,1.0
2379.117752,1.0
2379.358806,1.0
2379.59986,1.0
2379.840914,1.0
2380.081968,1.0
2380.323022,1.0
2380.564076,1.0
2380.80513,1.0
2381.046184,1.0
2381.287238,1.0
2381.528292,1.0
2381.769346,1.0
2382.0104,1.0
2382.251454,1.0
2382.492508,1.0
2382.733562,1.0
2382.974616,1.0
2383.21567,1.0
2383.456724,1.0
2383.697778,1.0
2383.938832,1.0
2384.179886,1.0
2384.42094,1.0
2384.661994,1.0
2384.903048,1.0
2385.144102,1.0
2385.385156,1.0
2385.62621,1.0
2385.867264,1.0
2386.108318,1.0
2386.349372,1.0
2386.590426,1.0
2386.83148,1.0
2387.072534,1.0
2387.313588,1.0
2387.554642,1.0
2387.795696,1.0
2388.03675,1.0
2388.277804,1.0
2388.518858,1.0
2388.759912,1.0
2389.000966,1.0
2389.24202,1.0
2389.483074,1.0
2389.724128,1.0
2389.965182,1.0
2390.206236,1.0
2390.44729,1.0
2390.688344,1.0
2390.929398,1.0
2391.170452,1.0
2391.411506,1.0
2391.65256,1.0
2391.893614,1.0
2392.134668,1.0
2392.375722,1.0
2392.616776,1.0
2392.85783,1.0
2393.098884,1.0
2393.339938,1.0
2393.580992,1.0
2393.822046,1.0
2394.0631,1.0
2394.304154,1.0
2394.545208,1.0
2394.786262,1.0
2395.027316,1.0
2395.26837,1.0
2395.509424,1.0
2395.750478,1.0
2395.991532,1.0
2396.232586,1.0
2396.47364,1.0
2396.714694,1.0
2396.955748,1.0
2397.196802,1.0
2397.437856,1.0
2397.67891,1.0
2397.919964,1.0
2398.161018,1.0
2398.402072,1.0
2398.643126,1.0
2398.88418,1.0
2399.125234,1.0
2399.366288,1.0
2399.607342,1.0
2399.848396,1.0
2400.08945,1.0
2400.330504,1.0
2400.571558,1.0
2400.812612,1.0
2401.053666,1.0
2401.29472,1.0
2401.535774,1.0
2401.776828,1.0
2402.017882,1.0
2402.258936,1.0
2402.49999,1.0
2402.741044,1.0
2402.982098,1.0
2403.223152,1.0
2403.464206,1.0
2403.70526,1.0
2403.946314,1.0
2404.187368,1.0
2404.428422,1.0
2404.669476,1.0
2404.91053,1.0
2405.151584,1.0
2405.392638,1.0
2405.633692,1.0
2405.874746,1.0
2406.1158,1.0
2406.356854,1.0
2406.597908,1.0
2406.838962,1.0
2407.080016,1.0
2407.32107,1.0
2407.562124,1.0
2407.803178,0.9996563690546424
2408.044232,1.0
2408.285286,1.0
2408.52634,1.0
2408.767394,1.0
2409.008448,1.0
2409.249502,1.0
2409.490556,1.0
2409.73161,1.0
2409.972664,1.0
2410.213718,1.0
2410.454772,1.0
2410.695826,1.0
2410.93688,1.0
2411.177934,1.0
2411.418988,1.0
2411.660042,1.0
2411.901096,1.0
2412.14215,1.0
2412.383204,1.0
2412.624258,1.0
2412.865312,1.0
2413.106366,1.0
2413.34742,1.0
2413.588474,1.0
2413.829528,1.0
2414.070582,1.0
2414.311636,1.0
2414.55269,1.0
2414.793744,1.0
2415.034798,1.0
2415.275852,1.0
2415.516906,1.0
2415.75796,1.0
2415.999014,1.0
2416.240068,1.0
2416.481122,1.0
2416.722176,1.0
2416.96323,1.0
2417.204284,1.0
2417.445338,1.0
2417.686392,1.0
2417.927446,1.0
2418.1685,1.0
2418.409554,1.0
2418.650608,1.0
2418.891662,1.0
2419.132716,1.0
2419.37377,1.0
2419.614824,1.0
2419.855878,1.0
2420.096932,1.0
2420.337986,1.0
2420.57904,1.0
2420.820094,1.0
2421.061148,1.0
2421.302202,1.0
2421.543256,1.0
2421.78431,1.0
2422.025364,1.0
2422.266418,0.9999347331299748
2422.507472,1.0
2422.748526,1.0
2422.98958,1.0
2423.230634,0.9977659991026968
2423.471688,0.9997011946512131
2423.712742,1.0
2423.953796,0.9980295439026188
2424.19485,0.9992971671028288
2424.435904,1.0
2424.676958,0.9961466433062001
2424.918012,1.0
2425.159066,1.0
2425.40012,0.9968365143986861
2425.641174,0.9968986192480792
2425.882228,0.998049504693104
2426.123282,0.9984677750570924
2426.364336,0.9952447422093655
2426.60539,0.9953880677714365
2426.846444,0.9962246446420834
2427.087498,0.998882924393995
2427.328552,0.9918900644157858
2427.569606,0.9942817120044174
2427.81066,0.9986290406246082
2428.051714,0.994294339462344
2428.292768,0.9950606389621323
2428.533822,0.9966787276676061
2428.774876,0.9988763317884496
2429.01593,0.9879383321840925
2429.256984,0.9945907827876201
2429.498038,0.9955662581831336
2429.739092,0.9941890492670092
2429.980146,0.9902216222975492
2430.2212,0.9907887855618229
2430.462254,0.9885826780105899
2430.703308,0.9874908974712271
2430.944362,0.9922787630841207
2431.185416,0.9927050383489255
2431.42647,0.9886785751812944
2431.667524,0.9901116147863424
2431.908578,0.9946497637698083
2432.149632,0.9910960768072709
2432.390686,0.9870742642282915
2432.63174,0.9894619187759546
2432.872794,0.9924844837939228
2433.113848,0.9879956342691036
2433.354902,0.9855050776927975
2433.595956,0.986578877300171
2433.83701,0.9865147517572492
2434.078064,0.9823820434533972
2434.319118,0.9871482975743243
2434.560172,0.9840220240654751
2434.801226,0.9892007353071326
2435.04228,0.9791171310925769
2435.283334,0.9812843540515276
2435.524388,0.9868433158724734
2435.765442,0.9825647835077777
2436.006496,0.9847002488616678
2436.24755,0.9862799891841854
2436.488604,0.9873072412448559
2436.729658,0.9814727787356963
2436.970712,0.9858618951109784
2437.211766,0.9837386665279882
2437.45282,0.9833639334872184
2437.693874,0.9806104432151719
2437.934928,0.9875205226425265
2438.175982,0.9850823866881705
2438.417036,0.9839984078202936
2438.65809,0.9804868940830855
2438.899144,0.9867545039706405
2439.140198,0.9837003014681172
2439.381252,0.9796734275962884
2439.622306,0.9887458076102834
2439.86336,0.9842532964145672
2440.104414,0.984513173587098
2440.345468,0.9861724905241477
2440.586522,0.9881991823344939
2440.827576,0.9843546797252487
2441.06863,0.9846451071917128
2441.309684,0.985303069858381
2441.550738,0.9896439965196481
2441.791792,0.9837750655320272
2442.032846,0.9883503883763584
2442.2739,0.9891334719441119
2442.514954,0.9895767030158897
2442.756008,0.9864121595579534
2442.997062,0.9891384176238358
2443.238116,0.9901465663432356
2443.47917,0.984098780776825
2443.720224,0.9873181016842419
2443.961278,0.9890978637800727
2444.202332,0.98802132248954
2444.443386,0.9862494149784233
2444.68444,0.9875254602574838
2444.925494,0.989915196127344
2445.166548,0.9864289287072032
2445.407602,0.9866992472656203
2445.648656,0.9900013224958497
2445.88971,0.9879146219486441
2446.130764,0.9880242865579536
2446.371818,0.9867160212954027
2446.612872,0.9944777042442542
2446.853926,0.989340222444423
2447.09498,0.9912232425914358
2447.336034,0.993910914083951
2447.577088,0.9951430333941207
2447.818142,0.9941039503266786
2448.059196,0.9951590553259346
2448.30025,0.9953567135411334
2448.541304,0.9914831754013455
2448.782358,0.9855178893420831
2449.023412,0.9914046530433801
2449.264466,0.9918048647186318
2449.50552,0.9875491611529396
2449.746574,0.9904239452415696
2449.987628,0.99404907730313
2450.228682,0.9950687984928258
2450.469736,0.9903359995000809
2450.71079,0.9977102255422324
2450.951844,0.9941151837647861
2451.192898,0.9923369123233935
2451.433952,0.9940883430171762
2451.675006,0.9975742469056457
2451.91606,0.9995048626209899
2452.157114,0.9921182253681051
2452.398168,0.9938661890991369
2452.639222,0.992570734443101
2452.880276,0.998165884050136
2453.12133,0.9908644847167107
2453.362384,0.9975011273932103
2453.603438,0.995973826855847
2453.844492,0.9951015367948383
2454.085546,0.996795046862218
2454.3266,0.9985565427879621
2454.567654,0.9919749738393713
2454.808708,0.9975064141631954
2455.049762,0.9982960533682712
2455.290816,0.9981432259417385
2455.53187,0.9986529081438948
2455.772924,0.9995703423293046
2456.013978,0.999219254940155
2456.255032,0.996492166872422
2456.496086,0.9996090764305382
2456.73714,0.9992202441677069
2456.978194,0.9981868457537981
2457.219248,0.9988495622614709
2457.460302,0.9990450462588177
2457.701356,1.0
2457.94241,0.9997172799728411
2458.183464,1.0
2458.424518,0.998129252034393
2458.665572,1.0
2458.906626,0.9999224140099486
2459.14768,1.0
2459.388734,1.0
2459.629788,0.9994736685610133
2459.870842,0.9987149264151379
2460.111896,1.0
2460.35295,1.0
2460.594004,1.0
2460.835058,0.9985996813623971
2461.076112,1.0
2461.317166,1.0
2461.55822,0.999882706879376
2461.799274,1.0
2462.040328,1.0
2462.281382,1.0
2462.522436,1.0
2462.76349,1.0
2463.004544,1.0
2463.245598,1.0
2463.486652,1.0
2463.727706,1.0
2463.96876,0.9999996503300611
2464.209814,1.0
2464.450868,1.0
2464.691922,1.0
2464.932976,1.0
2465.17403,1.0
2465.415084,1.0
2465.656138,1.0
2465.897192,1.0
2466.138246,1.0
2466.3793,1.0
2466.620354,1.0
2466.861408,1.0
2467.102462,1.0
2467.343516,1.0
2467.58457,1.0
2467.825624,1.0
2468.066678,1.0
2468.307732,1.0
2468.548786,1.0
2468.78984,1.0
2469.030894,0.9994149711961238
2469.271948,0.9997864128129916
2469.513002,1.0
2469.754056,1.0
2469.99511,1.0
2470.236164,1.0
2470.477218,1.0
2470.718272,1.0
2470.959326,1.0
2471.20038,1.0
2471.441434,1.0
2471.682488,1.0
2471.923542,1.0
2472.164596,1.0
2472.40565,1.0
2472.646704,0.9976870789335016
2472.887758,0.9997265274004502
2473.128812,1.0
2473.369866,1.0
2473.61092,1.0
2473.851974,1.0
2474.093028,1.0
2474.334082,1.0
2474.575136,1.0
2474.81619,1.0
2475.057244,0.9977502345244514
2475.298298,0.9999425586498175
2475.539352,1.0
2475.780406,1.0
2476.02146,1.0
2476.262514,0.9975586848687781
2476.503568,1.0
2476.744622,0.9997532804402774
2476.985676,0.9978080059354966
2477.22673,0.9986290406246082
2477.467784,1.0
2477.708838,0.9973604896494418
2477.949892,1.0
2478.190946,1.0
2478.432,1.0
2478.673054,0.998114978888142
2478.914108,0.9976007827335382
2479.155162,0.9999173814131035
2479.396216,0.9990401409596831
2479.63727,1.0
2479.878324,0.9994041176084716
2480.119378,0.9983221092352916
2480.360432,0.9986387273732829
2480.601486,0.9996833801346523
2480.84254,0.9993122566039775
2481.083594,0.998720019874251
2481.324648,0.9956507853465807
2481.565702,1.0
2481.806756,1.0
2482.04781,0.9970858543896035
2482.288864,1.0
2482.529918,1.0
2482.770972,0.9981418285422003
2483.012026,0.9998480115514147
2483.25308,1.0
2483.494134,1.0
2483.735188,0.9979346358059452
2483.976242,0.9978492162571291
2484.217296,1.0
2484.45835,0.9949046256857035
2484.699404,0.9977999237233816
2484.940458,0.9986600984707186
2485.181512,0.9992918308702042
2485.422566,0.998022956929366
2485.66362,1.0
2485.904674,1.0
2486.145728,0.9959732292717302
2486.386782,0.9993876375704506
2486.627836,0.9999614627425791
2486.86889,1.0
2487.109944,0.9985298816841971
2487.350998,0.9997649176361901
2487.592052,1.0
2487.833106,0.9997901220274638
2488.07416,0.9982277722534615
2488.315214,0.9995604966099229
2488.556268,1.0
2488.797322,0.9991031324263557
2489.038376,0.9991959134509891
2489.27943,1.0
2489.520484,1.0
2489.761538,0.9996945866481559
2490.002592,1.0
2490.243646,1.0
2490.4847,0.9991230947063642
2490.725754,0.9994722493094116
2490.966808,1.0
2491.207862,1.0
2491.448916,1.0
2491.68997,0.9995269419272702
2491.931024,1.0
2492.172078,1.0
2492.413132,1.0
2492.654186,1.0
2492.89524,1.0
2493.136294,0.9982176902038762
2493.377348,1.0
2493.618402,1.0
2493.859456,0.9999238059029176
2494.10051,1.0
2494.341564,1.0
2494.582618,1.0
2494.823672,1.0
2495.064726,1.0
2495.30578,0.9997764050010886
2495.546834,0.9982533272115333
2495.787888,1.0
2496.028942,1.0
2496.269996,1.0
2496.51105,1.0
2496.752104,1.0
2496.993158,1.0
2497.234212,1.0
2497.475266,1.0
2497.71632,1.0
2497.957374,1.0
2498.198428,0.9986964503599033
2498.439482,1.0
2498.680536,1.0
2498.92159,1.0
2499.162644,1.0
2499.403698,1.0
2499.644752,1.0
2499.885806,0.9979753523696983
2500.12686,1.0
2500.367914,1.0
2500.608968,1.0
2500.850022,1.0
2501.091076,1.0
2501.33213,1.0
2501.573184,1.0
2501.814238,1.0
2502.055292,1.0
2502.296346,1.0
2502.5374,1.0
2502.778454,1.0
2503.019508,1.0
2503.260562,1.0
2503.501616,1.0
2503.74267,1.0
2503.983724,1.0
2504.224778,1.0
2504.465832,1.0
2504.706886,1.0
2504.94794,1.0
2505.188994,1.0
2505.430048,1.0
2505.671102,1.0
2505.912156,1.0
2506.15321,0.9996801311689464
2506.394264,1.0
2506.635318,1.0
2506.876372,0.9992945989124095
2507.117426,0.9999146726405862
2507.35848,1.0
2507.599534,1.0
2507.840588,1.0
2508.081642,1.0
2508.322696,1.0
2508.56375,1.0
2508.804804,1.0
2509.045858,1.0
2509.286912,1.0
2509.527966,1.0
2509.76902,1.0
2510.010074,1.0
2510.251128,1.0
2510.492182,1.0
2510.733236,1.0
2510.97429,1.0
2511.215344,1.0
2511.456398,1.0
2511.697452,1.0
2511.938506,0.99842733793106
2512.17956,1.0
2512.420614,1.0
2512.661668,1.0
2512.902722,1.0
2513.143776,1.0
2513.38483,1.0
2513.625884,0.9981258584007052
2513.866938,1.0
2514.107992,1.0
2514.349046,1.0
2514.5901,1.0
2514.831154,1.0
2515.072208,1.0
2515.313262,1.0
2515.554316,1.0
2515.79537,1.0
2516.036424,0.9990055348085822
2516.277478,1.0
2516.518532,1.0
2516.759586,1.0
2517.00064,0.9978122965191469
2517.241694,1.0
2517.482748,1.0
2517.723802,1.0
2517.964856,0.9969789725149837
2518.20591,1.0
2518.446964,1.0
2518.688018,0.9987020430756849
2518.929072,0.9987306063625699
2519.170126,1.0
2519.41118,0.9988980076400316
2519.652234,0.9999623067104099
2519.893288,1.0
2520.134342,1.0
2520.375396,1.0
2520.61645,1.0
2520.857504,1.0
2521.098558,1.0
2521.339612,0.9993423363555992
2521.580666,1.0
2521.82172,1.0
2522.062774,0.9985652302676749
2522.303828,1.0
2522.544882,1.0
2522.785936,0.999857450161194
2523.02699,0.9989402619194264
2523.268044,1.0
2523.509098,1.0
2523.750152,1.0
2523.991206,1.0
2524.23226,1.0
2524.473314,1.0
2524.714368,1.0
2524.955422,1.0
2525.196476,1.0
2525.43753,1.0
2525.678584,1.0
2525.919638,1.0
2526.160692,1.0
2526.401746,1.0
2526.6428,0.9997559397875404
2526.883854,1.0
2527.124908,1.0
2527.365962,1.0
2527.607016,1.0
2527.84807,1.0
2528.089124,1.0
2528.330178,1.0
2528.571232,1.0
2528.812286,1.0
2529.05334,1.0
2529.294394,1.0
2529.535448,1.0
2529.776502,1.0
2530.017556,1.0
2530.25861,1.0
2530.499664,1.0
2530.740718,1.0
2530.981772,1.0
2531.222826,1.0
2531.46388,1.0
2531.704934,1.0
2531.945988,1.0
2532.187042,1.0
2532.428096,1.0
2532.66915,1.0
2532.910204,1.0
2533.151258,1.0
2533.392312,1.0
2533.633366,1.0
2533.87442,1.0
2534.115474,1.0
2534.356528,1.0
2534.597582,1.0
2534.838636,1.0
2535.07969,1.0
2535.320744,1.0
2535.561798,1.0
2535.802852,1.0
2536.043906,1.0
2536.28496,1.0
2536.526014,1.0
2536.767068,1.0
2537.008122,1.0
2537.249176,0.9988558550335354
2537.49023,1.0
2537.731284,1.0
2537.972338,1.0
2538.213392,1.0
2538.454446,1.0
2538.6955,1.0
2538.936554,1.0
2539.177608,1.0
2539.418662,1.0
2539.659716,1.0
2539.90077,0.9998152270726204
2540.141824,1.0
2540.382878,1.0
2540.623932,1.0
2540.864986,1.0
2541.10604,1.0
2541.347094,1.0
2541.588148,1.0
2541.829202,1.0
2542.070256,1.0
2542.31131,1.0
2542.552364,1.0
2542.793418,1.0
2543.034472,1.0
2543.275526,1.0
2543.51658,1.0
2543.757634,1.0
2543.998688,1.0
2544.239742,1.0
2544.480796,1.0
2544.72185,1.0
2544.962904,1.0
2545.203958,1.0
2545.445012,1.0
2545.686066,1.0
2545.92712,1.0
2546.168174,1.0
2546.409228,1.0
2546.650282,1.0
2546.891336,1.0
2547.13239,1.0
2547.373444,1.0
2547.614498,1.0
2547.855552,1.0
2548.096606,1.0
2548.33766,1.0
2548.578714,1.0
2548.819768,1.0
2549.060822,1.0
2549.301876,1.0
2549.54293,1.0
2549.783984,1.0
2550.025038,1.0
2550.266092,1.0
2550.507146,1.0
2550.7482,1.0
2550.989254,1.0
2551.230308,1.0
2551.471362,1.0
2551.712416,1.0
2551.95347,1.0
2552.194524,1.0
2552.435578,1.0
2552.676632,1.0
2552.917686,0.9997644777397232
2553.15874,1.0
2553.399794,1.0
2553.640848,1.0
2553.881902,1.0
2554.122956,1.0
2554.36401,1.0
2554.605064,1.0
2554.846118,1.0
2555.087172,1.0
2555.328226,1.0
2555.56928,1.0
2555.810334,1.0
2556.051388,1.0
2556.292442,1.0
2556.533496,1.0
2556.77455,1.0
2557.015604,1.0
2557.256658,1.0
2557.497712,1.0
2557.738766,1.0
2557.97982,1.0
2558.220874,1.0
2558.461928,1.0
2558.702982,1.0
2558.944036,1.0
2559.18509,1.0
2559.426144,1.0
2559.667198,1.0
2559.908252,1.0
2560.149306,1.0
2560.39036,1.0
2560.631414,1.0
2560.872468,1.0
2561.113522,1.0
2561.354576,1.0
2561.59563,1.0
2561.836684,1.0
2562.077738,1.0
2562.318792,1.0
2562.559846,1.0
2562.8009,1.0
2563.041954,1.0
2563.283008,1.0
2563.524062,1.0
2563.765116,1.0
2564.00617,1.0
2564.247224,1.0
2564.488278,1.0
2564.729332,1.0
2564.970386,1.0
2565.21144,1.0
2565.452494,1.0
2565.693548,1.0
2565.934602,1.0
2566.175656,1.0
2566.41671,1.0
2566.657764,1.0
2566.898818,1.0
2567.139872,1.0
2567.380926,1.0
2567.62198,1.0
2567.863034,1.0
2568.104088,1.0
2568.345142,1.0
2568.586196,1.0
2568.82725,1.0
2569.068304,1.0
2569.309358,1.0
2569.550412,1.0
2569.791466,1.0
2570.03252,1.0
2570.273574,1.0
2570.514628,1.0
2570.755682,1.0
2570.996736,1.0
2571.23779,1.0
2571.478844,1.0
2571.719898,1.0
2571.960952,1.0
2572.202006,1.0
2572.44306,1.0
2572.684114,1.0
2572.925168,1.0
2573.166222,1.0
2573.407276,1.0
2573.64833,1.0
2573.889384,1.0
2574.130438,1.0
2574.371492,1.0
2574.612546,1.0
2574.8536,1.0
2575.094654,1.0
2575.335708,1.0
2575.576762,1.0
2575.817816,1.0
2576.05887,0.999699635118566
2576.299924,1.0
2576.540978,1.0
2576.782032,1.0
2577.023086,1.0
2577.26414,1.0
2577.505194,1.0
2577.746248,1.0
2577.987302,1.0
2578.228356,1.0
2578.46941,1.0
2578.710464,1.0
2578.951518,1.0
2579.192572,1.0
2579.433626,1.0
2579.67468,1.0
2579.915734,1.0
2580.156788,1.0
2580.397842,1.0
2580.638896,1.0
2580.87995,1.0
2581.121004,1.0
2581.362058,1.0
2581.603112,0.9985895955565487
2581.844166,1.0
2582.08522,1.0
2582.326274,1.0
2582.567328,0.9967748121281499
2582.808382,0.9989927076598658
2583.049436,0.9999096850786381
2583.29049,0.9997507310726628
2583.531544,0.9971501685013194
2583.772598,1.0
2584.013652,1.0
2584.254706,0.9988953106190519
2584.49576,1.0
2584.736814,1.0
2584.977868,1.0
2585.218922,0.9963554575256027
2585.459976,1.0
2585.70103,1.0
2585.942084,1.0
2586.183138,0.9983978847590274
2586.424192,1.0
2586.665246,1.0
2586.9063,0.998026949029178
2587.147354,1.0
2587.388408,1.0
2587.629462,0.9977709879451644
2587.870516,0.995697880742525
2588.11157,0.9999238359006323
2588.352624,0.9967488963199415
2588.593678,0.998418451967295
2588.834732,1.0
2589.075786,0.9978185827564165
2589.31684,0.9961898770086841
2589.557894,1.0
2589.798948,1.0
2590.040002,0.997872167053036
2590.281056,0.997334458880365
2590.52211,0.997178089096924
2590.763164,1.0
2591.004218,0.9973711614637751
2591.245272,0.9948237432275517
2591.486326,0.9953854797658247
2591.72738,0.9987667610649165
2591.968434,0.9983868026040126
2592.209488,0.9965463775208161
2592.450542,0.9993595052044179
2592.691596,0.9986286411730718
2592.93265,0.9960431490465804
2593.173704,0.9977226969979982
2593.414758,0.9959546047464827
2593.655812,0.9947150149345264
2593.896866,0.9963540626289387
2594.13792,0.9993134657725395
2594.378974,0.9966241111698356
2594.620028,0.9957288474281455
2594.861082,0.9963910280503665
2595.102136,0.99462449998666
2595.34319,1.0
2595.584244,0.9924031034028934
2595.825298,0.9974351947477876
2596.066352,0.9998323040625359
2596.307406,0.9944181368138324
2596.54846,0.9949660131948935
2596.789514,0.9960521134752617
2597.030568,0.9998054589255694
2597.271622,0.9961958541658776
2597.512676,0.9985113092011223
2597.75373,0.9958688567465184
2597.994784,0.9952745999994964
2598.235838,0.9959263200373526
2598.476892,0.9987488832998999
2598.717946,0.9915092517517611
2598.959,0.9948562744958386
2599.200054,0.9958955463895187
2599.441108,0.9973597914973434
2599.682162,0.9918276764928547
2599.923216,0.9960792064612112
2600.16427,0.9947632597826789
2600.405324,0.9986618960605137
2600.646378,0.9931644692513121
2600.887432,0.9956346559345067
2601.128486,0.9933727576787925
2601.36954,0.9938447218212998
2601.610594,0.9911281888403715
2601.851648,0.9917733258254049
2602.092702,0.9918009966872021
2602.333756,0.98877250410749
2602.57481,0.9929847227499268
2602.815864,0.9933568638418206
2603.056918,0.9928734154014
2603.297972,0.9902617270853687
2603.539026,0.9947035757776299
2603.78008,0.9911378028304311
2604.021134,0.9887428413773099
2604.262188,0.9893837543719058
2604.503242,0.9945873017259723
2604.744296,0.994472731868164
2604.98535,0.9883148084028202
2605.226404,0.9878948638537867
2605.467458,0.9896994181352439
2605.708512,0.9836432485051839
2605.949566,0.9907667902949319
2606.19062,0.9887329539983332
2606.431674,0.9863007012814345
2606.672728,0.9864437252521077
2606.913782,0.9888990750883857
2607.154836,0.9917378209758809
2607.39589,0.9858589375297295
2607.636944,0.9916870452993154
2607.877998,0.9903669975019814
2608.119052,0.9883138200885059
2608.360106,0.9888417206053267
2608.60116,0.9903430309106388
2608.842214,0.9893253824523864
2609.083268,0.9878800455419665
2609.324322,0.9889663225118782
2609.565376,0.9884383554754017
2609.80643,0.983934450002437
2610.047484,0.9866380738086866
2610.288538,0.9869795096472181
2610.529592,0.988540169869367
2610.770646,0.9838380291510356
2611.0117,0.9833954016365777
2611.252754,0.9885579637525691
2611.493808,0.9884363786006676
2611.734862,0.9851818850338079
2611.975916,0.9874750977432657
2612.21697,0.9912973888630177
2612.458024,0.9850518496075104
2612.699078,0.9885530209751072
2612.940132,0.9883375399048248
2613.181186,0.9870643935350026
2613.42224,0.9837121059425615
2613.663294,0.9881112365209129
2613.904348,0.9854331384479403
2614.145402,0.9859249922913538
2614.386456,0.9824557248696747
2614.62751,0.98340425223502
2614.868564,0.9882515582791079
2615.109618,0.9838449160413437
2615.350672,0.983371800430154
2615.591726,0.9854567891270701
2615.83278,0.9849799434470958
2616.073834,0.9853129229383448
2616.314888,0.9897063460554185
2616.555942,0.9881695368037091
2616.796996,0.9825932782996719
2617.03805,0.9875916266798714
2617.279104,0.9840062798390442
2617.520158,0.9824272340667721
2617.761212,0.9822798810334159
2618.002266,0.9867535172166298
2618.24332,0.9818821382299517
2618.484374,0.9846185221327185
2618.725428,0.9839255946322361
2618.966482,0.9877822502584043
2619.207536,0.9839088680393038
2619.44859,0.9833934348477412
2619.689644,0.9881112365209129
2619.930698,0.9873299495725494
2620.171752,0.9816406249313009
2620.412806,0.9844107895411076
2620.65386,0.9864634543239027
2620.894914,0.9851464191243369
2621.135968,0.9822288038076216
2621.377022,0.9869548354679055
2621.618076,0.984444260076948
2621.85913,0.9869281880470897
2622.100184,0.9882278405263234
2622.341238,0.9845594467936685
2622.582292,0.9874346120942197
2622.823346,0.9853838680227889
2623.0644,0.9840840194058239
2623.305454,0.9872914444553706
2623.546508,0.9866222877257946
2623.787562,0.9874010398881392
2624.028616,0.9892877888021372
2624.26967,0.9849306956811279
2624.510724,0.9862829480285912
2624.751778,0.985261687998472
2624.992832,0.9869962884415016
2625.233886,0.9844964370054085
2625.47494,0.9808438562757095
2625.715994,0.986978522668202
2625.957048,0.9861892555989894
2626.198102,0.9879541393238642
2626.439156,0.9869301619054396
2626.68021,0.9866933270878973
2626.921264,0.9869716138427242
2627.162318,0.9838163849524812
2627.403372,0.9880687486512383
2627.644426,0.9913787777196101
2627.88548,0.9861971451445923
2628.126534,0.9871640920734411
2628.367588,0.9889930249630675
2628.608642,0.9897360376911725
2628.849696,0.9856203885324402
2629.09075,0.9868324606557026
2629.331804,0.9870278728280791
2629.572858,0.9852538059364964
2629.813912,0.9861083913955079
2630.054966,0.990348180707789
2630.29602,0.990127654724425
2630.537074,0.9854784694149132
2630.778128,0.9912518893570904
2631.019182,0.989818189191541
2631.260236,0.9890721475699267
2631.50129,0.9882199347352224
2631.742344,0.9944913286821295
2631.983398,0.9900674567930534
2632.224452,0.9870861091905317
2632.465506,0.9879946462739633
2632.70656,0.9878346041050327
2632.947614,0.9896400379515791
2633.188668,0.9841076377057082
2633.429722,0.9927923009569318
2633.670776,0.9898142299267028
2633.91183,0.9862464562346165
2634.152884,0.9874434990457197
2634.393938,0.9931749968504824
2634.634992,0.9896568619752281
2634.876046,0.9913753078999603
2635.1171,0.9893234038036002
2635.358154,0.9909071918963351
2635.599208,0.9863944042988791
2635.840262,0.9890998419777784
2636.081316,0.9928113627521028
2636.32237,0.9893718818380888
2636.563424,0.9871334904609144
2636.804478,0.9937159278913787
2637.045532,0.9891255589079886
2637.286586,0.9909989541508316
2637.52764,0.9893234038036002
2637.768694,0.9934521313330663
2638.009748,0.9941880550784571
2638.250802,0.9898459044888507
2638.491856,0.9923109134368775
2638.73291,0.9973105231405819
2638.973964,0.9924294024335942
2639.215018,0.9885955296689395
2639.456072,0.9941282067589938
2639.697126,0.9924648327956893
2639.93818,0.9886400174687426
2640.179234,0.9926203642205572
2640.420288,0.992379583728052
2640.661342,0.9871907458637517
2640.902396,0.9895410788958192
2641.14345,0.9988088100306818
2641.384504,0.9888654530914099
2641.625558,0.9887586613893318
2641.866612,0.989674675959069
2642.107666,0.9931073639361238
2642.34872,0.988201158734835
2642.589774,0.9920934227225052
2642.830828,0.9968671177494373
2643.071882,0.9949491984113559
2643.312936,0.990884896735339
2643.55399,0.9908213830490936
2643.795044,0.9939834722290192
2644.036098,0.9926141107319612
2644.277152,0.9942896662899305
2644.518206,0.9945048538561706
2644.75926,0.9956537723034172
2645.000314,0.9915873857592385
