nu,[0]Valeraldehyde-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
920.140403,0.9941680720993796
920.258405,0.994283998854985
920.376408,0.9943299358368681
920.49441,0.9947087482496724
920.612412,0.9949556656021639
920.730415,0.9943971548125065
920.848417,0.9949817337820943
920.966419,0.995494181795238
921.084422,0.9947752964909442
921.202424,0.9951595529055867
921.320426,0.9952476284233029
921.438429,0.9953743315108816
921.556431,0.9957632006659717
921.674433,0.9957536413851299
921.792436,0.9962048199689111
921.910438,0.9956871272634819
922.028441,0.995413649573503
922.146443,0.995860690655374
922.264445,0.9961850953087505
922.382448,0.9960557988748996
922.50045,0.9961356857533903
922.618452,0.9958243424035247
922.736455,0.9961335938706467
922.854457,0.9964035826564138
922.972459,0.9963714989776022
923.090462,0.9962505468195709
923.208464,0.9963929211951182
923.326467,0.9965089080814512
923.444469,0.9959465375468564
923.562471,0.9973030433397077
923.680474,0.9964960531994511
923.798476,0.9970761827037237
923.916478,0.9963981024517797
924.034481,0.9974570388177443
924.152483,0.9969515559702188
924.270485,0.9966110554794942
924.388488,0.9962899991223754
924.50649,0.9969149685194985
924.624492,0.9966120520910481
924.742495,0.996837511235699
924.860497,0.9971211518536103
924.9785,0.9968016257312374
925.096502,0.9969322152976381
925.214504,0.9972245586786087
925.332507,0.9972883830927236
925.450509,0.9970946287837293
925.568511,0.99700938083737
925.686514,0.9976326067060971
925.804516,0.996809500495186
925.922518,0.9971149697216334
926.040521,0.9967185956140664
926.158523,0.9973237874587472
926.276526,0.9969553443933294
926.394528,0.9971963376229279
926.51253,0.9976463741310647
926.630533,0.9976495666045698
926.748535,0.9975038206498902
926.866537,0.9975822275315434
926.98454,0.9974606296695475
927.102542,0.9972930703591392
927.220544,0.9971297271323899
927.338547,0.9979409228139549
927.456549,0.9973141134649278
927.574551,0.997598787533968
927.692554,0.9975853200412421
927.810556,0.9975157907675586
927.928559,0.9977700899516793
928.046561,0.9979595844836975
928.164563,0.9979667698185729
928.282566,0.9972759170658477
928.400568,0.9980858343562707
928.51857,0.9984711698532988
928.636573,0.9977828614905684
928.754575,0.9978479190539911
928.872577,0.997584023181169
928.99058,0.9971910524963441
929.108582,0.9976641323945723
929.226585,0.997931941386066
929.344587,0.9979191679389665
929.462589,0.998458489349963
929.580592,0.9978967150102842
929.698594,0.9981543053930373
929.816596,0.998651110570278
929.934599,0.9976919676121656
930.052601,0.9982746900613173
930.170603,0.9980865330165993
930.288606,0.9984354252252506
930.406608,0.9978144917086139
930.52461,0.9981483164851717
930.642613,0.9977955334133758
930.760615,0.9985231915564017
930.878618,0.9977397582019897
930.99662,0.9978051122964752
931.114622,0.9983542557247648
931.232625,0.9984185518091452
931.350627,0.9977962318704937
931.468629,0.99837731797444
931.586632,0.9985598380299905
931.704634,0.9982983494518344
931.822636,0.9981174741787084
931.940639,0.9981780617482052
932.058641,0.998363540462517
932.176644,0.9978388386792435
932.294646,0.997944415613297
932.412648,0.9989753253379792
932.530651,0.9984088671961631
932.648653,0.9977686930745312
932.766655,0.9978145914900681
932.884658,0.9981638877203641
933.00266,0.9988576529756925
933.120662,0.9986327355588941
933.238665,0.9986331350120683
933.356667,0.9985001259370857
933.474669,0.9987846391499479
933.592672,0.9984884435539543
933.710674,0.9985727195349866
933.828677,0.9990201503664691
933.946679,0.9982618124008766
934.064681,0.9987647635333918
934.182684,0.9992523396374001
934.300686,0.9985167011767504
934.418688,0.9992932498656115
934.536691,0.9986679879166598
934.654693,0.9985945885170089
934.772695,0.9987855380565276
934.890698,0.9995668838219034
935.0087,0.9996112255923629
935.126703,0.9990259147293669
935.244705,0.998917786016388
935.362707,0.9986635937871801
935.48071,0.9988141037314032
935.598712,0.9990386523909821
935.716714,0.9989806199212341
935.834717,0.9989109933985381
935.952719,0.9996332572665632
936.070721,0.99951381822468
936.188724,0.9989987016340937
936.306726,0.9992823376429039
936.424728,0.9990113490377143
936.542731,0.9993984609971742
936.660733,0.9996105758452775
936.778736,0.999113093534242
936.896738,0.9993630029688071
937.01474,0.9991171299592936
937.132743,0.9989408612837634
937.250745,0.9993308040115795
937.368747,0.999451670387659
937.48675,0.9996425738919362
937.604752,0.9994225567845424
937.722754,0.9990989561839906
937.840757,0.9997453824205592
937.958759,0.9995223740995831
938.076762,0.9999298294620673
938.194764,0.9997586591273949
938.312766,0.9997989402152282
938.430769,0.9998800171985122
938.548771,0.9997635179662853
938.666773,0.9997946710828681
938.784776,0.9995210947117631
938.902778,0.9996202321300799
939.02078,0.9999357130664934
939.138783,1.0
939.256785,0.999708322546142
939.374787,0.9994098142281773
939.49279,0.9997205890425144
939.610792,0.999395152993743
939.728795,0.999743542890748
939.846797,0.999707302844173
939.964799,1.0
940.082802,0.999921890050741
940.200804,1.0
940.318806,0.9997816138497276
940.436809,0.9997400637892723
940.554811,0.9997021543648207
940.672813,0.9999969086047784
940.790816,0.9999921216310345
940.908818,0.9997942211753673
941.026821,0.9999641596422809
941.144823,1.0
941.262825,0.9997715660949985
941.380828,0.9999778552451987
941.49883,0.999855110497498
941.616832,0.9999244748521676
941.734835,0.9997351650749616
941.852837,0.999996499706126
941.970839,0.999622461285683
942.088842,0.9997469820144508
942.206844,0.9998041891734428
942.324846,0.9997868127276368
942.442849,0.9998090782278817
942.560851,0.9995381766732366
942.678854,0.9995079111154698
942.796856,0.9998171567178707
942.914858,0.9995496014598886
943.032861,0.999917326417649
943.150863,0.9996380355249529
943.268865,0.9999880840709953
943.386868,0.9999650886094168
943.50487,0.999668784863848
943.622872,0.9997537603219673
943.740875,0.9991792070349823
943.858877,0.9991495718191941
943.97688,0.9996148241992525
944.094882,0.9995338186962868
944.212884,0.9993796524951267
944.330887,0.999426414563057
944.448889,0.9989790215535209
944.566891,0.9994349397067329
944.684894,0.999589284366767
944.802896,0.9992674384543233
944.920898,0.9993996702700436
945.038901,0.9990801633093723
945.156903,0.9992998052508323
945.274905,0.9995046027497594
945.392908,0.9991299287317043
945.51091,0.9993341217953563
945.628913,0.9992488722377976
945.746915,0.9991317471498293
945.864917,0.9990155848548141
945.98292,0.9989339686156002
946.100922,0.9988393740478958
946.218924,0.9987790459716296
946.336927,0.99888022741374
946.454929,0.9983562524352729
946.572931,0.9991585741973918
946.690934,0.999247413335509
946.808936,0.9985579407681007
946.926939,0.9984446108734166
947.044941,0.9983074340081491
947.162943,0.9984282365160684
947.280946,0.9987110314345201
947.398948,0.9986590998111194
947.51695,0.9984129606809101
947.634953,0.9982151946627701
947.752955,0.9985489537870752
947.870957,0.9979813402397761
947.98896,0.9979768493338496
948.106962,0.9985645312722583
948.224964,0.9980524988461094
948.342967,0.9980115795325084
948.460969,0.9981001070857518
948.578972,0.9982490347314551
948.696974,0.9977632053618105
948.814976,0.9976137516280115
948.932979,0.9978033162488895
949.050981,0.9979215629478435
949.168983,0.9981906388710189
949.286986,0.9976140509121818
949.404988,0.9979484073989431
949.52299,0.997301347925975
949.640993,0.9971593423250691
949.758995,0.9971821775354706
949.876998,0.9976283168951114
949.995,0.9969145697535908
950.113002,0.9977747794821225
950.231005,0.9969824619474941
950.349007,0.9971423907603383
950.467009,0.9972315392749516
950.585012,0.9968104973051849
950.703014,0.996904899729164
950.821016,0.9967654424889533
950.939019,0.9968751924057934
951.057021,0.996720688725315
951.175024,0.9959764163911632
951.293026,0.9968092014523807
951.411028,0.9964356673683364
951.529031,0.99640726935649
951.647033,0.9965261478346844
951.765035,0.9954672042684584
951.883038,0.9959633691855678
952.00104,0.9956729886066593
952.119042,0.9955689462156596
952.237045,0.9957396013577688
952.355047,0.9960868763006298
952.473049,0.995525938566155
952.591052,0.9955559043478885
952.709054,0.9951587567782628
952.827057,0.9955330068254111
952.945059,0.9954987610790065
953.063061,0.9948847277921694
953.181064,0.9947683330882406
953.299066,0.9948264292552846
953.417068,0.9951458197985152
953.535071,0.9944384231507433
953.653073,0.9946732377812255
953.771075,0.9942004825068168
953.889078,0.9940999739188301
954.00708,0.9940239281796119
954.125083,0.9943858187495573
954.243085,0.9942049564190544
954.361087,0.9938258389509731
954.47909,0.9930865089004597
954.597092,0.9934168644083956
954.715094,0.9932387607320788
954.833097,0.9929104502704904
954.951099,0.9932434289652247
955.069101,0.9930007099326595
955.187104,0.9932400519433071
955.305106,0.9929863115267542
955.423108,0.992377797446409
955.541111,0.9925759950819342
955.659113,0.9923548737840573
955.777116,0.9922408587593481
955.895118,0.9921253686450435
956.01312,0.9913662864257061
956.131123,0.9913394207633754
956.249125,0.9916441061798925
956.367127,0.9911555443558878
956.48513,0.9914381630869695
956.603132,0.9906229414006634
956.721134,0.9907078414246556
956.839137,0.9902577660463825
956.957139,0.9900052825090597
957.075142,0.9905106111283555
957.193144,0.9902804432088774
957.311146,0.9902690550492625
957.429149,0.9901290409041119
957.547151,0.9895321730661855
957.665153,0.98862024486612
957.783156,0.9892808638118531
957.901158,0.9893471478502189
958.01916,0.9888199663267713
958.137163,0.988297018896375
958.255165,0.9883662021090819
958.373167,0.988011442325716
958.49117,0.9880628202565316
958.609172,0.9876113787099247
958.727175,0.9874918849626183
958.845177,0.9877091570763662
958.963179,0.9870772254555259
959.081182,0.9871048640047766
959.199184,0.9868334474886568
959.317186,0.9867949617346817
959.435189,0.9861547395790773
959.553191,0.9859486547751174
959.671193,0.9857623280877915
959.789196,0.9851877961428513
959.907198,0.9850951928424373
960.025201,0.9850439692242351
960.143203,0.9849188765836944
960.261205,0.9850114633096012
960.379208,0.9839393696869861
960.49721,0.9842592019520623
960.615212,0.9836363630265436
960.733215,0.9838252393397905
960.851217,0.9833186997866611
960.969219,0.9831348363815651
961.087222,0.9832164399594864
961.205224,0.9827495230520502
961.323226,0.9822150527006263
961.441229,0.9821138897601789
961.559231,0.9823280139268328
961.677234,0.9816543679962512
961.795236,0.9815385396148365
961.913238,0.981440390668404
962.031241,0.9810400446651496
962.149243,0.9807212584561984
962.267245,0.9805780836044823
962.385248,0.9801379028729132
962.50325,0.9799017180997291
962.621252,0.9793041603253387
962.739255,0.9796606919245117
962.857257,0.9791827341380377
962.97526,0.9790133501771668
963.093262,0.9780641676554418
963.211264,0.9781081815332912
963.329267,0.9781942588406121
963.447269,0.9778920435093036
963.565271,0.9776172944491284
963.683274,0.9772781200981077
963.801276,0.9769156171640035
963.919278,0.9767192768578153
964.037281,0.9761773480583118
964.155283,0.9762329917529813
964.273285,0.9756854786363967
964.391288,0.9752123859135169
964.50929,0.975130471513553
964.627293,0.974745371039656
964.745295,0.9744305791264409
964.863297,0.9743302179454805
964.9813,0.9736805563763298
965.099302,0.9731111198272798
965.217304,0.973337881134866
965.335307,0.9722726594703203
965.453309,0.9726383027269055
965.571311,0.9717594350093008
965.689314,0.9709240811488385
965.807316,0.970999816180796
965.925319,0.9709308776411942
966.043321,0.9702456423580966
966.161323,0.9698314359081803
966.279326,0.9694096509784335
966.397328,0.9689725458004689
966.51533,0.9681938049694085
966.633333,0.9687148333805573
966.751335,0.9683003121457425
966.869337,0.9672792939982031
966.98734,0.9669234007063938
967.105342,0.9663907726651055
967.223344,0.9658352576966821
967.341347,0.9654499662996064
967.459349,0.9650725491526438
967.577352,0.9646865973284936
967.695354,0.9646373995665835
967.813356,0.9639016619503084
967.931359,0.9639228680201373
968.049361,0.9632310198041303
968.167363,0.9626609557960016
968.285366,0.9625637319493531
968.403368,0.9625974222695485
968.52137,0.9618834399024404
968.639373,0.961389158855442
968.757375,0.9602601899928838
968.875378,0.9609604748942218
968.99338,0.9604964430575575
969.111382,0.9597235545502579
969.229385,0.9591824230789109
969.347387,0.9587595168880021
969.465389,0.9586693977290814
969.583392,0.95804742314254
969.701394,0.9577830385405061
969.819396,0.9573435170037252
969.937399,0.9572506591862527
970.055401,0.9562661548722892
970.173403,0.9561179451048376
970.291406,0.9554059025045366
970.409408,0.9549894363272686
970.527411,0.9549311837483744
970.645413,0.9542553317501196
970.763415,0.9538651211229466
970.881418,0.9532443570097379
970.99942,0.9526859194547141
971.117422,0.952576366873371
971.235425,0.9521201920562296
971.353427,0.9507406182104989
971.471429,0.9509203251691134
971.589432,0.9502995768931478
971.707434,0.9499641803434783
971.825437,0.9497333670926006
971.943439,0.9490222831348336
972.061441,0.9484843400215807
972.179444,0.9486522366081741
972.297446,0.9479030972902457
972.415448,0.9468316249190518
972.533451,0.9468306780879003
972.651453,0.9466384909679011
972.769455,0.9463961825310166
972.887458,0.9455457546875132
973.00546,0.9453141243534894
973.123462,0.9446252414851496
973.241465,0.9444769469636609
973.359467,0.9444911142241196
973.47747,0.9437707423607806
973.595472,0.943072610352135
973.713474,0.9425304994729965
973.831477,0.9421884229923253
973.949479,0.9416505869695942
974.067481,0.941483929565316
974.185484,0.9415545435080231
974.303486,0.9401978003032321
974.421488,0.939943981164276
974.539491,0.9400549010982008
974.657493,0.9398340141516754
974.775496,0.939024226300183
974.893498,0.938989483046564
975.0115,0.9383530639475124
975.129503,0.9379918675526602
975.247505,0.9377930343538027
975.365507,0.937553927617447
975.48351,0.9369906269957412
975.601512,0.9364538851576949
975.719514,0.9362506967113594
975.837517,0.9359951351568966
975.955519,0.9352522499840241
976.073521,0.9347473501042693
976.191524,0.9345361210729254
976.309526,0.9344137048595019
976.427529,0.9339307378318239
976.545531,0.9335236327854783
976.663533,0.9333145469102267
976.781536,0.932770583110233
976.899538,0.9321607505858507
977.01754,0.931948242161598
977.135543,0.9311312818426845
977.253545,0.9307458732770795
977.371547,0.9301717801991947
977.48955,0.9298248908240706
977.607552,0.9291946832126136
977.725555,0.9290265141947073
977.843557,0.9289150377017273
977.961559,0.9286754085354919
978.079562,0.9281787000732866
978.197564,0.927947612348584
978.315566,0.9274550029657929
978.433569,0.9276126837187813
978.551571,0.926773573994437
978.669573,0.9261120938391221
978.787576,0.9258824465172949
978.905578,0.9257213569867965
979.02358,0.9248349405880516
979.141583,0.9253187557686207
979.259585,0.9247295154141736
979.377588,0.9245371916773295
979.49559,0.9240473167940517
979.613592,0.9235392305063521
979.731595,0.923433029601513
979.849597,0.9234321061689451
979.967599,0.9234478046481867
980.085602,0.9224934531029585
980.203604,0.9220977882877485
980.321606,0.9221807808233025
980.439609,0.921885730184059
980.557611,0.9217612840107898
980.675614,0.9219843772347118
980.793616,0.9214101598549809
980.911618,0.9215465386504214
981.029621,0.9210481168082764
981.147623,0.9208105170458271
981.265625,0.9207957841954175
981.383628,0.9200852041691999
981.50163,0.9197236817277742
981.619632,0.9198423337356071
981.737635,0.9194349338275045
981.855637,0.9192988675264527
981.973639,0.9186206752459508
982.091642,0.9185664782249391
982.209644,0.9177704262267247
982.327647,0.9174621071640157
982.445649,0.9172281841531402
982.563651,0.917156643144912
982.681654,0.9167706014656233
982.799656,0.9163728093517197
982.917658,0.9158002552876578
983.035661,0.9154779503267976
983.153663,0.9150733984852963
983.271665,0.9147458608413751
983.389668,0.9146836602376823
983.50767,0.9142767165605602
983.625673,0.9137456760704391
983.743675,0.9132441673710107
983.861677,0.9133035301711598
983.97968,0.9129008521113927
984.097682,0.9129528889429986
984.215684,0.9127137266177283
984.333687,0.9123459770924078
984.451689,0.9118342945396348
984.569691,0.911668355798912
984.687694,0.9115963368435901
984.805696,0.9111834772227643
984.923698,0.9111370080503999
985.041701,0.9109119850009021
985.159703,0.9106678932986709
985.277706,0.9103483049591579
985.395708,0.9103446635732207
985.51371,0.9098195462132662
985.631713,0.9100834321432786
985.749715,0.909051982473724
985.867717,0.9095284505362704
985.98572,0.9098786864058056
986.103722,0.909419313670549
986.221724,0.9086584481716379
986.339727,0.908558501239521
986.457729,0.908543964419796
986.575732,0.9086620828126998
986.693734,0.9082096817526728
986.811736,0.9079726699571201
986.929739,0.9077593214491118
987.047741,0.907161305124298
987.165743,0.9067758434860204
987.283746,0.9062663786350137
987.401748,0.9048102733205913
987.51975,0.9067441068868921
987.637753,0.9066933306386546
987.755755,0.9063733243773673
987.873757,0.9062183477897746
987.99176,0.9060869556555051
988.109762,0.9061739441786303
988.227765,0.9056856480303517
988.345767,0.9055987063814067
988.463769,0.9059501468545255
988.581772,0.9056005175806306
988.699774,0.9051270123423489
988.817776,0.9049233816738811
988.935779,0.9045388709509861
989.053781,0.904104796479137
989.171783,0.9040595923694252
989.289786,0.9033276005962958
989.407788,0.903183079742177
989.525791,0.9030476124405173
989.643793,0.902632306066584
989.761795,0.9025420473489884
989.879798,0.9017391422726052
989.9978,0.9010450703850249
990.115802,0.9013965464958618
990.233805,0.9012613471540915
990.351807,0.9012523345856829
990.469809,0.9009099237607174
990.587812,0.900864879390648
990.705814,0.9001894840360222
990.823816,0.9004055554397221
990.941819,0.9003785436782373
991.059821,0.9002254923355447
991.177824,0.899523590228931
991.295826,0.899703512938648
991.413828,0.8998024857684772
991.531831,0.9000454652403873
991.649833,0.8993976657412188
991.767835,0.8998204819981542
991.885838,0.8992537736263764
992.00384,0.8989301005325234
992.121842,0.8991278869103444
992.239845,0.8989121221102976
992.357847,0.8982202261903873
992.47585,0.8981034651506146
992.593852,0.8979059041207915
992.711854,0.8979777394664967
992.829857,0.8979238624184563
992.947859,0.8976186201993518
993.065861,0.8968200950237868
993.183864,0.8966945489989103
993.301866,0.8959774802254642
993.419868,0.8962552763005011
993.537871,0.8961298093447108
993.655873,0.8957893447095374
993.773875,0.895511693050908
993.891878,0.8950103468928257
994.00988,0.8948313627224608
994.127883,0.8939548575446795
994.245885,0.8939637971379528
994.363887,0.8932131828504938
994.48189,0.8927934712944959
994.599892,0.8928023992738487
994.717894,0.8923114929658578
994.835897,0.8920616807231734
994.953899,0.8914909439027742
995.071901,0.8910631309330276
995.189904,0.8911433302237255
995.307906,0.890849301442169
995.425909,0.890306049077106
995.543911,0.8899855965843477
995.661913,0.889941098416982
995.779916,0.8891316203857875
995.897918,0.8891760780782398
996.01592,0.8886605054834601
996.133923,0.8878521922617664
996.251925,0.8875503738284386
996.369927,0.8867253356829804
996.48793,0.8863884440688815
996.605932,0.8860162390908893
996.723934,0.8853785369990457
996.841937,0.8847501413446316
996.959939,0.8839188669719322
997.077942,0.8832738416619255
997.195944,0.8830088992527753
997.313946,0.8817118297505276
997.431949,0.8813415885381295
997.549951,0.8809450740457394
997.667953,0.8807689026486571
997.785956,0.8804078614170813
997.903958,0.8799501683396579
998.02196,0.8798533791446438
998.139963,0.8793168322468069
998.257965,0.8791849446137896
998.375968,0.8786048739947053
998.49397,0.8786136600873757
998.611972,0.8779461673850648
998.729975,0.8775511804884587
998.847977,0.8767266699594596
998.965979,0.8762708906039833
999.083982,0.8757014995972153
999.201984,0.8757715585195026
999.319986,0.875657715616844
999.437989,0.875395057702816
999.555991,0.8747212629526547
999.673993,0.8747212629526547
999.791996,0.8755964217220622
999.909998,0.8746775279828904
1000.028001,0.8742490409820673
1000.146003,0.8750712214448682
1000.264005,0.8747387575528592
1000.382008,0.8743014974982061
1000.50001,0.8738994112962735
1000.618012,0.8736634903059903
1000.736015,0.8732616975198754
1000.854017,0.873375228919934
1000.972019,0.8729561094067827
1001.090022,0.8726680814179105
1001.208024,0.8726593547807295
1001.326027,0.8721620806850855
1001.444029,0.8714907743690578
1001.562031,0.8712206540998083
1001.680034,0.8711422477692772
1001.798036,0.8709506175548645
1001.916038,0.8709941661744486
1002.034041,0.8705326615758978
1002.152043,0.870088803112023
1002.270045,0.8693669290246279
1002.388048,0.8691930730250024
1002.50605,0.8682114395798347
1002.624052,0.8687672727488074
1002.742055,0.8684198353318238
1002.860057,0.8676993459129693
1002.97806,0.8674997980122976
1003.096062,0.8667280666634576
1003.214064,0.8670228043086835
1003.332067,0.8661302305746296
1003.450069,0.8659916608236132
1003.568071,0.8654289491451855
1003.686074,0.8653770249659778
1003.804076,0.8646590600319208
1003.922078,0.8644256335996987
1004.040081,0.8643910572658859
1004.158083,0.8636220914654587
1004.276086,0.8631731247193674
1004.394088,0.8627071370600103
1004.51209,0.862517362365839
1004.630093,0.8621379382058346
1004.748095,0.861457118193965
1004.866097,0.8615174223028578
1004.9841,0.8613279093171439
1005.102102,0.8610437180012154
1005.220104,0.860751012899782
1005.338107,0.8598133054391282
1005.456109,0.8598734944771006
1005.574111,0.8594952333630784
1005.692114,0.858936742990427
1005.810116,0.8579924320393786
1005.928119,0.8585503084103829
1006.046121,0.8582069569618864
1006.164123,0.8577693830046794
1006.282126,0.8572377308164254
1006.400128,0.8569463195306737
1006.51813,0.8565265186937082
1006.636133,0.8565265186937082
1006.754135,0.8558158966321436
1006.872137,0.8555591903710185
1006.99014,0.8553111141785974
1007.108142,0.8549348600703328
1007.226145,0.8546784180805336
1007.344147,0.8543366150784591
1007.462149,0.8539180926834313
1007.580152,0.8536107374973183
1007.698154,0.853363226274306
1007.816156,0.8536278098827915
1007.934159,0.8532266990805689
1008.052161,0.8529537102174107
1008.170163,0.8524079944905313
1008.288166,0.8522119631962615
1008.406168,0.8529195927513559
1008.52417,0.8521523104467084
1008.642173,0.852229007605969
1008.760175,0.8520670994762832
1008.878178,0.8511473637555363
1008.99618,0.851573043848569
1009.114182,0.8518626279099784
1009.232185,0.8512239704655246
1009.350187,0.8511984341294575
1009.468189,0.8513090971188328
1009.586192,0.8513346367748393
1009.704194,0.8512324827477905
1009.822196,0.8512495075676931
1009.940199,0.8510282114654655
1010.058201,0.851104807451265
1010.176204,0.8510111910714406
1010.294206,0.851573043848569
1010.412208,0.8512239704655246
1010.530211,0.8508835489661771
1010.648213,0.8513346367748393
1010.766215,0.8512495075676931
1010.884218,0.8515049207300222
1011.00222,0.8514112603401578
1011.120222,0.8513772045708641
1011.238225,0.8519137412010364
1011.356227,0.8517604105277947
1011.474229,0.8518029996130394
1011.592232,0.8520415378467252
1011.710234,0.8524591405045658
1011.828237,0.8524847146623914
1011.946239,0.8525188147329748
1012.064241,0.8528513619132058
1012.182244,0.8530646014075102
1012.300246,0.8534912403590635
1012.418248,0.8535936654532893
1012.536251,0.8537729389460924
1012.654253,0.8538497819684817
1012.772255,0.8551315177029098
1012.890258,0.8547297003240703
1013.00826,0.855302561110221
1013.126263,0.8555335239803051
1013.244265,0.8559442786450487
1013.362267,0.8563466670098704
1013.48027,0.8565350840017216
1013.598272,0.857340605516482
1013.716274,0.8575120907855406
1013.834277,0.8581640476867792
1013.952279,0.8583271143466819
1014.070281,0.8589882807411234
1014.188284,0.8595811871840341
1014.306286,0.8601228939516748
1014.424288,0.8604584073011665
1014.542291,0.8615949623601152
1014.660293,0.8618620982023631
1014.778296,0.8621810461804352
1014.896298,0.86283655283651
1015.0143,0.8632421813315725
1015.132303,0.8635098278908586
1015.250305,0.8642181963411014
1015.368307,0.8642441232758937
1015.48631,0.8654029866661503
1015.604312,0.8650395937296091
1015.722314,0.8658617718164089
1015.840317,0.865974341163594
1015.958319,0.8658790892250187
1016.076322,0.8667107322754687
1016.194324,0.8665720696516104
1016.312326,0.8674390751517616
1016.430329,0.8673349887080549
1016.548331,0.8683069480910602
1016.666333,0.8682201217376412
1016.784336,0.8688628424050445
1016.902338,0.8692886895218461
1017.02034,0.870811276603629
1017.138343,0.870785152657192
1017.256345,0.8712816416801358
1017.374347,0.8715430653842348
1017.49235,0.8722754691256636
1017.610352,0.8730172184732335
1017.728355,0.874266526137738
1017.846357,0.8755263768101583
1017.964359,0.8765513421588322
1018.082362,0.8770423483793512
1018.200364,0.8782798503244144
1018.318366,0.8789563862420658
1018.436369,0.8803726458069415
1018.554371,0.8805927664823312
1018.672373,0.8817118297505276
1018.790376,0.8822321932222097
1018.908378,0.8829824093831478
1019.026381,0.8837244262104664
1019.144383,0.8838569948167949
1019.262385,0.8847147520467684
1019.380388,0.885024456405086
1019.49839,0.8860250992975812
1019.616392,0.8868849606092157
1019.734395,0.8875770007390551
1019.852397,0.8874882474767183
1019.970399,0.8882695808707691
1020.088402,0.888971591097186
1020.206404,0.8896474663064673
1020.324406,0.890038997322149
1020.442409,0.8908225763640039
1020.560411,0.8914285417208029
1020.678414,0.8918565301298297
1020.796416,0.8920795221352014
1020.914418,0.8930702801737568
1021.032421,0.8938475893979917
1021.150423,0.8940531979876346
1021.268425,0.8951446085142295
1021.386428,0.895646029879876
1021.50443,0.8964435096723364
1021.622432,0.896165655253998
1021.740435,0.8970622691414779
1021.858437,0.8975109124275235
1021.97644,0.8977173636783655
1022.094442,0.89816633459358
1022.212444,0.8983280190849745
1022.330447,0.8987772954042368
1022.448449,0.8986874221684331
1022.566451,0.8997574967689231
1022.684454,0.8999734644832367
1022.802456,0.9004505768430198
1022.920458,0.9011892491302785
1023.038461,0.9012703598126263
1023.156463,0.9013875325754664
1023.274465,0.9022803481034818
1023.392468,0.9028850784987716
1023.51047,0.9034540753134029
1023.628473,0.9036709303130371
1023.746475,0.9042042534767843
1023.864477,0.904755986332818
1023.98248,0.9054719314369665
1024.100482,0.9057825615794733
1024.218484,0.905878579619867
1024.336487,0.9071667481084578
1024.454489,0.9078174199048152
1024.572491,0.9086430011093193
1024.690494,0.9091456196501505
1024.808496,0.9103619602861469
1024.926499,0.9106396630315501
1025.044501,0.9122200820345279
1025.162503,0.9126480135951089
1025.280506,0.9131939403230618
1025.398508,0.9150432015613983
1025.51651,0.9150514369872718
1025.634513,0.9155804895993263
1025.752515,0.9169658944016947
1025.870517,0.9174896314400927
1025.98852,0.9187869606365442
1026.106522,0.9192749660666173
1026.224524,0.9206595165034145
1026.342527,0.9208694508047782
1026.460529,0.9218018423995643
1026.578532,0.9228449900721309
1026.696534,0.9239124157338168
1026.814536,0.92494592744
1026.932539,0.9259444827194011
1027.050541,0.9265159667499326
1027.168543,0.9278056472245036
1027.286546,0.9285398318231866
1027.404548,0.929755156572326
1027.52255,0.930310386120329
1027.640553,0.931440468750443
1027.758555,0.9328330808329517
1027.876558,0.9330495232140503
1027.99456,0.9337355667037103
1028.112562,0.9350773741646758
1028.230565,0.9357527438079257
1028.348567,0.936412682093222
1028.466569,0.9372727036248699
1028.584572,0.9379928055449966
1028.702574,0.9390439460159916
1028.820576,0.9399580804297376
1028.938579,0.9406858896098086
1029.056581,0.9411902323984321
1029.174583,0.941669420169665
1029.292586,0.942648323149257
1029.410588,0.9434074605612054
1029.528591,0.9446601932656885
1029.646593,0.9453311401608695
1029.764595,0.9462078684285675
1029.882598,0.9465201685518352
1030.0006,0.9473837886964812
1030.118602,0.9481296732052414
1030.236605,0.9490934624752606
1030.354607,0.9496061113477355
1030.472609,0.9499812798526196
1030.590612,0.9506037214182822
1030.708614,0.9503100302459869
1030.826617,0.9516014279276244
1030.944619,0.952503021316962
1031.062621,0.9526887775167596
1031.180624,0.9533015533870326
1031.298626,0.9538298287663777
1031.416628,0.9543068629293634
1031.534631,0.9548242374448994
1031.652633,0.9552100643686179
1031.770635,0.9552731103133596
1031.888638,0.9557327072036114
1032.00664,0.9562432047599746
1032.124642,0.9566152557258475
1032.242645,0.9565224685462931
1032.360647,0.9576527889044405
1032.47865,0.9576882227131515
1032.596652,0.9577983631917195
1032.714654,0.9581039496080197
1032.832657,0.9587048691530147
1032.950659,0.9587019930427214
1033.068661,0.9591891373793724
1033.186664,0.9594241675080455
1033.304666,0.9598396881262983
1033.422668,0.9602880379421869
1033.540671,0.9603226089338269
1033.658673,0.96092492001442
1033.776676,0.9610258224283056
1033.894678,0.9613035990277726
1034.01268,0.9613545494686958
1034.130683,0.9621460699289013
1034.248685,0.9626234127508198
1034.366687,0.9629189835063238
1034.48469,0.9632011601053442
1034.602692,0.9637753991029899
1034.720694,0.9637821455543962
1034.838697,0.9639585338260673
1034.956699,0.9645274371710085
1035.074701,0.9646846679572283
1035.192704,0.9652491735897818
1035.310706,0.9658149753692357
1035.428709,0.9662429261874317
1035.546711,0.9662525886650059
1035.664713,0.9665966358233312
1035.782716,0.966987219756846
1035.900718,0.9680766606063841
1036.01872,0.9680205137883424
1036.136723,0.9687787706694677
