nu,[0]Propene-HITRAN(x-sec)-X=0.01-T=150.0K-P=0.5189atm-L=15cm
916.083141,0.7269264323756763
916.113274,0.7211919137006587
916.143406,0.7108314057581168
916.173538,0.6973694160127242
916.203671,0.6902095719796186
916.233803,0.6886101418289983
916.263935,0.6865130805405438
916.294068,0.6864856205665254
916.3242,0.688217745891622
916.354332,0.6895266026289688
916.384465,0.6943216175217974
916.414597,0.6990730750065257
916.444729,0.6989682219094535
916.474862,0.6998704727423843
916.504994,0.7016293541016464
916.535126,0.7024647900188097
916.565259,0.7092125563426075
916.595391,0.7174944977635463
916.625523,0.7184278471562975
916.655656,0.7161540367743748
916.685788,0.7116991492890664
916.71592,0.7034278263103683
916.746053,0.6963868180305155
916.776185,0.6895541842447027
916.806317,0.6814584487434898
916.83645,0.6757716877506553
916.866582,0.6703937852962882
916.896714,0.6632787100371804
916.926847,0.6587507767500826
916.956979,0.6587507767500826
916.987111,0.6647993587614186
917.017244,0.6768064097934281
917.047376,0.6903683384386168
917.077508,0.7032097974804267
917.107641,0.7111015730208338
917.137773,0.7096949848880363
917.167905,0.7045542117004814
917.198038,0.6991010384887918
917.22817,0.6923940839381638
917.258302,0.6895541842447027
917.288435,0.6923179247777612
917.318567,0.6977181879064378
917.348699,0.7064873374133396
917.378832,0.7143087408148703
917.408964,0.7144944852332101
917.439096,0.7095885386239725
917.469229,0.7035614902950436
917.499361,0.6981927976232296
917.529493,0.6956699088795376
917.559626,0.6946897055137855
917.589758,0.6932670503372639
917.61989,0.6900784446184363
917.650023,0.6835879193502898
917.680155,0.677835937779365
917.710287,0.6760285297888972
917.74042,0.6744889405396726
917.770552,0.6726904571122412
917.800684,0.6729461280603474
917.830817,0.6721794065886334
917.860949,0.6714135586813709
917.891081,0.6734644961250471
917.921214,0.6726904571122412
917.951346,0.6663168305598762
917.981478,0.6597528393053543
918.011611,0.6527572268982481
918.041743,0.6419081847036614
918.071875,0.6295562958679298
918.102008,0.6165104536955037
918.13214,0.6005195991158213
918.162272,0.5798417833398464
918.192405,0.5596632586275676
918.222537,0.5493167751275593
918.252669,0.5533082603205571
918.282802,0.5669580295226824
918.312934,0.5849435103015137
918.343066,0.6037289138050005
918.373199,0.6212199953257644
918.403331,0.6387385904071748
918.433463,0.6577436587034242
918.463596,0.6750017469762456
918.493728,0.6890027614958156
918.52386,0.6995486063598664
918.553993,0.7062966115813839
918.584125,0.71216190411513
918.614257,0.7170282778778777
918.64439,0.7182626277524113
918.674522,0.7175231981174601
918.704654,0.7148232283015263
918.734787,0.7110446871704564
918.764919,0.7114785567463975
918.795051,0.7139516757181759
918.825184,0.7151235171136493
918.855316,0.7203702233715167
918.885448,0.7265412634452999
918.915581,0.7262652302148261
918.945713,0.7245822478950922
918.975845,0.7226212883036663
919.005978,0.7146874247898912
919.03611,0.7031324486569671
919.066242,0.6893956050196364
919.096375,0.6721794065886334
919.126507,0.6564951322276381
919.156639,0.6428846270525984
919.186772,0.6286000971933033
919.216904,0.6148665663503348
919.247036,0.6041879221805815
919.277169,0.6007478399264928
919.307301,0.6044175572189041
919.337433,0.6078847323136037
919.367566,0.6113656827909609
919.397698,0.6188638388760219
919.42783,0.6250210186320031
919.457963,0.6300412408956234
919.488095,0.6392242162503299
919.518227,0.6470640461290942
919.54836,0.650769350408873
919.578492,0.6539986446027142
919.608624,0.6562457114703368
919.638757,0.6574937635961944
919.668889,0.6590011496130788
919.699021,0.6579936487888396
919.729154,0.6544958724952782
919.759286,0.6473099771905655
919.789418,0.6348541446103828
919.819551,0.6266857877028252
919.849683,0.6250210186320031
919.879815,0.6233544383869564
919.909948,0.6235913580854352
919.94008,0.6235913580854352
919.970212,0.618152554528204
920.000345,0.6134662675263247
920.030477,0.6088094196910941
920.060609,0.5975543720917031
920.090742,0.5838331727866065
920.120874,0.5699879834741842
920.151006,0.5528823769462516
920.181139,0.5367032201019731
920.211271,0.5207943691865545
920.241403,0.5019072185389445
920.271536,0.4846249432945379
920.301668,0.4762082597270002
920.3318,0.4853621333308396
920.361933,0.5162521345468472
920.392065,0.5562652667698146
920.422197,0.5909877437185274
920.45233,0.6176829370640031
920.482462,0.6358262148957784
920.512594,0.6482946365073963
920.542727,0.6612587919125641
920.572859,0.6732018961818756
920.602991,0.6853607068301907
920.633124,0.6981160006394026
920.663256,0.7041456887408056
920.693388,0.7045542117004814
920.723521,0.7038781642119638
920.753653,0.6996325572295811
920.783785,0.6956699088795376
920.813918,0.694349390941963
920.84405,0.6897334916415577
920.874182,0.6863071575063813
920.904315,0.6911558071163002
920.934447,0.6994436819384408
920.964579,0.7071588192872713
920.994712,0.7120764498139968
921.024844,0.7094821083256508
921.054976,0.7028863953617757
921.085109,0.6980322317455601
921.115241,0.6942938452125464
921.145373,0.6939259669709292
921.175506,0.6991220118345451
921.205638,0.7051392344470474
921.23577,0.7097730556301861
921.265903,0.7150949127450559
921.296035,0.7197941576498316
921.326167,0.7235323649847026
921.3563,0.7280904456297579
921.386432,0.7315424710417033
921.416564,0.7327651676358342
921.446697,0.7329923600508063
921.476829,0.7300078437751212
921.506961,0.7225923840302235
921.537094,0.7138445909983729
921.567226,0.7051956478423089
921.597358,0.6976902797370886
921.627491,0.6912387507896751
921.657623,0.6814584487434898
921.687755,0.6673304022616743
921.717887,0.6554914626783258
921.74802,0.650769350408873
921.778152,0.6537501723304868
921.808284,0.6592516176358422
921.838417,0.6584939140386346
921.868549,0.6482946365073963
921.898681,0.6309996317743304
921.928814,0.6109012213897284
921.958946,0.5885166855543783
921.989078,0.5562652667698146
922.019211,0.5142889561438886
922.049343,0.472593343111665
922.079475,0.4356047428052229
922.109608,0.4070537656215611
922.13974,0.3986146971326411
922.169872,0.41836961113487003
922.200005,0.46403281837528404
922.230137,0.5249774340900051
922.260269,0.5833837942764902
922.290402,0.6281225426131632
922.320534,0.6612587919125641
922.350666,0.683020776773957
922.380799,0.6944257735759345
922.410931,0.7011243627853827
922.441063,0.7056824007497612
922.471196,0.7098298397459708
922.501328,0.71495905761828
922.53146,0.7171932133486416
922.561593,0.7156672175666576
922.591725,0.7130027511641784
922.621857,0.7104547649317006
922.65199,0.7125679521131613
922.682122,0.7208386162278951
922.712254,0.7295334928574166
922.742387,0.73766904756285
922.772519,0.7479344040301218
922.802651,0.7569031295359336
922.832784,0.7600508044313479
922.862916,0.7598532169096865
922.893048,0.7615571958594977
922.923181,0.7640592045129748
922.953313,0.7634176642658103
922.983445,0.7607503729235882
923.013578,0.7561012372965963
923.04371,0.7492744055569106
923.073842,0.7450901956083774
923.103975,0.7410997850994281
923.134107,0.7305117230056691
923.164239,0.71785333471419
923.194372,0.7078592531759327
923.224504,0.6989123066883395
923.254636,0.6927611500665827
923.284769,0.6888167558621023
923.314901,0.682501878190047
923.345033,0.6737204612638709
923.375166,0.6635308038417839
923.405298,0.6547446281874145
923.43543,0.6510166897535274
923.465563,0.6475560017235987
923.495695,0.6446034225777617
923.525827,0.6470640461290942
923.55596,0.6497809323842535
923.586092,0.6495275672300401
923.616224,0.6473099771905655
923.646357,0.638004463232239
923.676489,0.6228808689929465
923.706621,0.6083469003117556
923.736754,0.5905387636673317
923.766886,0.570421338995864
923.797018,0.556476687738627
923.827151,0.545981601877509
923.857283,0.5358826920392497
923.887415,0.5241748327624304
923.917548,0.5055491574736848
923.94768,0.48721489031966053
923.977812,0.4879560200688636
924.007945,0.5127227644840556
924.038077,0.555414831660414
924.068209,0.6069553798091233
924.098342,0.6512641231049932
924.128474,0.6786091113736475
924.158606,0.6955655662191008
924.188739,0.7056259484158247
924.218871,0.7074558883715127
924.249003,0.706056511552764
924.279136,0.7061341820408334
924.309268,0.7099150244377196
924.3394,0.7180400008467613
924.369533,0.7280394810823437
924.399665,0.739693032346053
924.429797,0.7534218366542618
924.45993,0.7647318725434701
924.490062,0.7708973909064093
924.520194,0.7730434673171955
924.550327,0.7709590651646192
924.580459,0.7660406827593298
924.610591,0.7615343494863193
924.640724,0.7582895304328954
924.670856,0.7563281016957436
924.700988,0.7564188665137273
924.731121,0.7593290990314813
924.761253,0.7642043895539744
924.791385,0.7655735404357406
924.821518,0.7593290990314813
924.85165,0.7484207194281234
924.881782,0.7355623281316169
924.911915,0.7204278552946326
924.942047,0.706056511552764
924.972179,0.6963380726593613
925.002312,0.6903131111806615
925.032444,0.6845045411616757
925.062576,0.6775784090565651
925.092709,0.6696232755712059
925.122841,0.6612587919125641
925.152973,0.6532535109547444
925.183106,0.6492807936444435
925.213238,0.6502749535971476
925.24337,0.6552424232429975
925.273503,0.6632787100371804
925.303635,0.6732018961818756
925.333767,0.6814584487434898
925.3639,0.6854909377360328
925.394032,0.685100319238371
925.424164,0.6780935643816756
925.454297,0.662523003142511
925.484429,0.6387385904071748
925.514561,0.6071860666811806
925.544694,0.5719463990201153
925.574826,0.5395714854017888
925.604958,0.5125279668474467
925.635091,0.49075512631567103
925.665223,0.47548497300937737
925.695355,0.4693671410684603
925.725488,0.4760273349661856
925.75562,0.4988549035313444
925.785752,0.537723925583312
925.815885,0.5873995654519891
925.846017,0.6365514700976795
925.876149,0.6737204612638709
925.906282,0.6981439258379284
925.936414,0.7143301703985369
925.966546,0.7219640020419174
925.996679,0.7226791003191805
926.026811,0.7214660187045173
926.056943,0.7198229499919806
926.087076,0.7171143264340332
926.117208,0.712104933441658
926.14734,0.7055483338303794
926.177473,0.7025420653957796
926.207605,0.7046880897187134
926.237737,0.7077247726938796
926.26787,0.7103695154749784
926.298002,0.7144659060253888
926.328134,0.7184278471562975
926.358267,0.7186721541541669
926.388399,0.7162113313890708
926.418531,0.7178748706372686
926.448664,0.7263451237842155
926.478796,0.7357609567738724
926.508928,0.7432818244938074
926.539061,0.7512175415421749
926.569193,0.7573952765005678
926.599325,0.7595873148193484
926.629458,0.7589798879706285
926.65959,0.751593244230791
926.689722,0.734893270880237
926.719855,0.7156958448279017
926.749987,0.6977949411284574
926.780119,0.6811995437280357
926.810252,0.6701323826968428
926.840384,0.6655576621812317
926.870516,0.6642876602843681
926.900649,0.6675907118756316
926.930781,0.6739765236879304
926.960913,0.6770636451007627
926.991046,0.6791250503302612
927.021178,0.6835400698706867
927.05131,0.6838750865773133
927.081443,0.6788670318377541
927.111575,0.6739765236879304
927.141707,0.6678444445522996
927.17184,0.6595021808545402
927.201972,0.6492807936444435
927.232104,0.6324399522762012
927.262237,0.606724780581424
927.292369,0.5780759601499051
927.322501,0.5526723215560638
927.352634,0.5312088609254413
927.382766,0.5150764205034092
927.412898,0.5084491848256439
927.443031,0.511944017879394
927.473163,0.5263757329777217
927.503295,0.556476687738627
927.533428,0.5982359725143113
927.56356,0.6377620675942989
927.593692,0.6696232755712059
927.623824,0.6950371372172301
927.653957,0.7099363222079177
927.684089,0.7152307936867581
927.714221,0.7182913588321392
927.744354,0.7219640020419174
927.774486,0.7248286477449774
927.804618,0.7243866370968066
927.834751,0.7192473219139184
927.864883,0.7094821083256508
927.895015,0.6956212136902675
927.925148,0.6814584487434898
927.95528,0.6729461280603474
927.985412,0.6724348833006382
928.015545,0.677835937779365
928.045677,0.6834580499835938
928.075809,0.6874542480133968
928.105942,0.6936623251985895
928.136074,0.7025420653957796
928.166206,0.7110731295267866
928.196339,0.7205647495916849
928.226471,0.7307893702100391
928.256603,0.7391606450451913
928.286736,0.7441296489418463
928.316868,0.7429994310586506
928.347,0.7373887865777358
928.377133,0.7300662467387106
928.407265,0.717989739805859
928.437397,0.7044203591166563
928.46753,0.6928720007184089
928.497662,0.6762854694456599
928.527794,0.6577436587034242
928.557927,0.6473099771905655
928.588059,0.6426403773047097
928.618191,0.6409268161194721
928.648324,0.6448484184246039
928.678456,0.6492807936444435
928.708588,0.6522547972937583
928.738721,0.6582437338885389
928.768853,0.6665700790696584
928.798985,0.6739765236879304
928.829118,0.6799064933817741
928.85925,0.6817174521615451
928.889382,0.6796481779973204
928.919515,0.6747452950413482
928.949647,0.662523003142511
928.979779,0.6416643059333751
929.009912,0.6193343541667307
929.040044,0.6000633776066263
929.070176,0.5820551944049428
929.100309,0.566742626400649
929.130441,0.5620131673019549
929.160573,0.5723812435033439
929.190706,0.5946037866734835
929.220838,0.6231176087008595
929.25097,0.6530053217795114
929.281103,0.677835937779365
929.311235,0.6954334213156826
929.341367,0.7070810360953037
929.3715,0.7158819499401732
929.401632,0.7240824585911836
929.431764,0.7321279391745649
929.461897,0.7405663853011268
929.492029,0.7459475422131381
929.522161,0.7446954024341377
929.552294,0.7419747990025175
929.582426,0.7401147775604576
929.612558,0.7343055913666812
929.642691,0.7244663240095871
929.672823,0.7106395071860351
929.702955,0.6920272123032476
929.733088,0.6755149432938463
929.76322,0.6663168305598762
929.793352,0.662523003142511
929.823485,0.6640352789289546
929.853617,0.669368867067166
929.883749,0.6765492722169404
929.913882,0.6872686604218856
929.944014,0.699821483523935
929.974146,0.7108598395830198
930.004279,0.721083743026607
930.034411,0.7283671725738866
930.064543,0.7288116120894276
930.094676,0.7254885420207826
930.124808,0.7214660187045173
930.15494,0.7149018631814786
930.185073,0.70616242797303
930.215205,0.6959899906507855
930.245337,0.6804234187234927
930.27547,0.6600035930244796
930.305602,0.6431289696330285
930.335734,0.6329271185744086
930.365867,0.6276453508366211
930.395999,0.6278839013916739
930.426131,0.6331676765825938
930.456264,0.6414205198194155
930.486396,0.6537501723304868
930.516528,0.6650520305223421
930.546661,0.6691145552199917
930.576793,0.6683521992525056
930.606925,0.6658106221522111
930.637058,0.6607564261538794
930.66719,0.6522547972937583
930.697322,0.6409268161194721
930.727455,0.6348541446103828
930.757587,0.640683310198402
930.787719,0.6495275672300401
930.817852,0.6547446281874145
930.847984,0.6590011496130788
930.878116,0.6600035930244796
930.908249,0.6577436587034242
930.938381,0.6559963854749175
930.968513,0.6535017944597855
930.998646,0.6554914626783258
931.028778,0.6678444445522996
931.05891,0.6851277237992281
931.089043,0.7030269866995131
931.119175,0.723337037616538
931.149307,0.739552504020521
931.17944,0.7507594385774434
931.209572,0.762227661153316
931.239704,0.7692263572953378
931.269837,0.7707201048951736
931.299969,0.7726338628342935
931.330101,0.7708973909064093
931.360234,0.7604309248557505
931.390366,0.7433635899915216
931.420498,0.7213289531826004
931.450631,0.697634466747259
931.480763,0.6765492722169404
931.510895,0.6607564261538794
931.541028,0.6539986446027142
931.57116,0.6572439634310651
931.601292,0.6678444445522996
931.631425,0.6852305006658703
931.661557,0.7049277244048059
931.691689,0.71880871483631
931.721822,0.7284545818790489
931.751954,0.738850262759115
931.782086,0.7472839840723224
931.812219,0.7523075970766868
931.842351,0.7554965981946472
931.872483,0.7544849107350464
931.902616,0.7475082028986865
931.932748,0.7360921237113932
931.96288,0.7200677314054601
931.993013,0.6990171513974993
932.023145,0.6765492722169404
932.053277,0.6554914626783258
932.08341,0.6334083260201925
932.113542,0.6097355136621387
932.143674,0.5930183121134934
932.173807,0.587846158805711
932.203939,0.5925677894165973
932.234071,0.6048770891624102
932.264204,0.6221711893965227
932.294336,0.6431289696330285
932.324468,0.6673304022616743
932.354601,0.6922071627709936
932.384733,0.7146588378646419
932.414865,0.735032913867368
932.444998,0.7497915833025481
932.47513,0.7563281016957436
932.505262,0.7553530674768402
932.535395,0.7471644281995958
932.565527,0.736629667141183
932.595659,0.7268464748658587
932.625792,0.7134378155235276
932.655924,0.6969441503881586
932.686056,0.6819765540196017
932.716189,0.6709034782318957
932.746321,0.6683521992525056
932.776453,0.6760285297888972
932.806586,0.6905547630561861
932.836718,0.7105897641615583
932.86685,0.7315936808069972
932.896983,0.747620337539009
932.927115,0.7576528346769869
932.957247,0.7591848402076875
932.98738,0.7554965981946472
933.017512,0.7557535107106862
933.047644,0.7570772372773497
933.077777,0.7546886491643952
933.107909,0.7511874934414792
933.138041,0.7456641359976883
933.168174,0.738311098886058
933.198306,0.7289282312766481
933.228438,0.7114287549905071
933.258571,0.6895266026289688
933.288703,0.6732018961818756
933.318835,0.6663168305598762
933.348968,0.6726904571122412
933.3791,0.6921310241707885
933.409232,0.7139802343563736
933.439365,0.731564417645032
933.469497,0.746454959044013
933.499629,0.7603700928150761
933.529762,0.770604505549607
933.559894,0.7729584372125321
933.590026,0.7696957285169562
933.620158,0.7621666853794872
933.650291,0.7471420136029704
933.680423,0.7292854936321025
933.710555,0.713651878976097
933.740688,0.6978996182202122
933.77082,0.6811995437280357
933.800952,0.6620196769483032
933.831085,0.6431289696330285
933.861217,0.6363096264922377
933.891349,0.6443585198116547
933.921482,0.6647993587614186
933.951614,0.6945577270080929
933.981746,0.7224551045192243
934.011879,0.7441296489418463
934.042011,0.7646401102246142
934.072143,0.7759090261610059
934.102276,0.776700857132834
934.132408,0.7778590040151224
934.16254,0.7769416717228781
934.192673,0.7729275194934021
934.222805,0.7683499389014218
934.252937,0.7567290618346934
934.28307,0.7419228625843831
934.313202,0.7285930013990439
934.343334,0.7091558216075198
934.373467,0.6877430394395168
934.403599,0.6737204612638709
934.433731,0.6686062213493632
934.463864,0.6765492722169404
934.493996,0.6972369284104025
934.524128,0.7213289531826004
934.554261,0.7440998843511845
934.584393,0.7612450214093307
934.614525,0.7720468841786818
934.644658,0.7811875633790697
934.67479,0.7860223907495195
934.704922,0.7860774142426717
934.735055,0.7844048512622632
934.765187,0.7777112248438254
934.795319,0.768757272302856
934.825452,0.7601952278039757
934.855584,0.7472839840723224
934.885716,0.7327358576153331
934.915849,0.7173581867589268
934.945981,0.6982975343979348
934.976113,0.6854909377360328
935.006246,0.6850249623479597
935.036378,0.6933433139072204
935.06651,0.7120266062070564
935.096643,0.7355329062269337
935.126775,0.7516458575993336
935.156907,0.7612983104259231
935.18704,0.7673517329552956
935.217172,0.7678199603072218
935.247304,0.7653668634824671
935.277437,0.7622886418054018
935.307569,0.7588129307612413
935.337701,0.7559575917082729
935.367834,0.751390341447957
935.397966,0.7425983196756993
935.428098,0.7309282333819626
935.458231,0.7197149846470852
935.488363,0.7104547649317006
935.518495,0.7014188968655797
935.548628,0.694349390941963
935.57876,0.6945368905888306
935.608892,0.7033715543351724
935.639025,0.7200677314054601
935.669157,0.7404849274790061
935.699289,0.7563886103641938
935.729422,0.7663931425329319
935.759554,0.7734300856973946
935.789686,0.7767940668281598
935.819819,0.7777967777838837
935.849951,0.7782402483243175
935.880083,0.7760564628820215
935.910216,0.7707817649699353
935.940348,0.7630131601068203
935.97048,0.7515030584527382
936.000613,0.73579038780076
936.030745,0.7179035862064017
936.060877,0.700087466221186
936.09101,0.6811995437280357
936.121142,0.6620196769483032
936.151274,0.6500278960586859
936.181407,0.6478021197637197
936.211539,0.6554914626783258
936.241671,0.6739765236879304
936.271804,0.6973973113472676
936.301936,0.7197365764204995
936.332068,0.7446656152137886
936.362201,0.768818775344729
936.392333,0.7835659869438576
936.422465,0.791124442958536
936.452598,0.7938982298042975
936.48273,0.7907922404599015
936.512862,0.7826106193325264
936.542995,0.7653132896771284
936.573127,0.7390719510895296
936.603259,0.7146874247898912
936.633392,0.6971602365664061
936.663524,0.6832803739894783
936.693656,0.6742326834342012
936.723789,0.6750017469762456
936.753921,0.684531921890933
936.784053,0.7005917107030953
936.814186,0.7205071067174633
936.844318,0.737949415067376
936.87445,0.7487351221502331
936.904583,0.757221095618542
936.934715,0.7660713249994808
936.964847,0.7743122987609922
936.99498,0.7814532123083775
937.025112,0.7809766712086815
937.055244,0.7699266718752829
937.085377,0.7556401561858814
937.115509,0.7385104697966188
937.145641,0.7169780876551045
937.175774,0.6975298294252423
937.205906,0.682501878190047
937.236038,0.6726904571122412
937.266171,0.6716687443158696
937.296303,0.677835937779365
937.326435,0.6904995208848579
937.356568,0.7111300176526435
937.3867,0.7335496459862763
937.416832,0.7541153036899075
937.446965,0.7733063467830602
937.477097,0.7876038846238202
937.507229,0.7967773494586695
937.537362,0.8017728024220673
937.567494,0.8005230119403222
937.597626,0.795264909767397
937.627759,0.7875802568616997
937.657891,0.777299147104905
937.688023,0.7665081101266659
937.718156,0.7538287943147344
937.748288,0.739774403054918
937.77842,0.7286512911707156
937.808553,0.7197149846470852
937.838685,0.7146874247898912
937.868817,0.7185068785661326
937.89895,0.7305920837149578
937.929082,0.7495292021677693
937.959214,0.7701345801430424
937.989347,0.7820473424906036
938.019479,0.7868009382337784
938.049611,0.7917575957402474
938.079744,0.7963551693510674
938.109876,0.8010114799452006
938.140008,0.8062108259673986
938.170141,0.8075017957893971
938.200273,0.8030887886317751
938.230405,0.7930254218838771
938.260538,0.7783336427576704
938.29067,0.7631581463805005
938.320802,0.7499040604756206
938.350935,0.7378903814755458
938.381067,0.7269555100145203
938.411199,0.7213289531826004
938.441332,0.7270936446838011
938.471464,0.7422048468457817
938.501596,0.7606895153280906
938.531729,0.7810313414891036
938.561861,0.7991153305622893
938.591993,0.8099360378912136
938.622126,0.8155683881865027
938.652258,0.8170622447987862
938.68239,0.8122801386347802
938.712523,0.8007311749834496
938.742655,0.7843421013841908
938.772787,0.768788023208762
938.80292,0.7573952765005678
938.833052,0.7485629328746644
938.863184,0.7412702576535932
938.893317,0.7321791899240624
938.923449,0.7198229499919806
938.953581,0.7114572127098573
938.983714,0.7118628589192887
939.013846,0.7221806237341591
939.043978,0.7419747990025175
939.074111,0.761701905473689
939.104243,0.7749319964460245
939.134375,0.7853309953042739
939.164508,0.7913618158955839
939.19464,0.7927558390721116
939.224772,0.7952012911193954
939.254905,0.7952967210000081
939.285037,0.7885653477363065
939.315169,0.7790188778225051
939.345302,0.7696110666433077
939.375434,0.7621666853794872
939.405566,0.7577437584724668
939.435699,0.7544320986397399
939.465831,0.7492444351800999
939.495963,0.7377206862035107
939.526095,0.7230622217605633
939.556228,0.7159965002159413
939.58636,0.7167558588951689
939.616492,0.7212496113616305
939.646625,0.7322084776774105
939.676757,0.7473960850772985
939.706889,0.7622886418054018
939.737022,0.7784815401996064
939.767154,0.7916071760873763
939.797286,0.7957501693514811
939.827419,0.7950820198712948
939.857551,0.7913064225072624
939.887683,0.781898767610591
939.917816,0.7708973909064093
939.947948,0.7626317488875178
939.97808,0.7555192634325699
940.008213,0.7492744055569106
940.038345,0.7452913971221737
940.068477,0.7413814565319486
940.09861,0.73896109861101
940.128742,0.7456044852528702
940.158874,0.7607808035471135
940.189007,0.7766464899757074
940.219139,0.7908792323908206
940.249271,0.8033618852437031
940.279404,0.8132391949303012
940.309536,0.8215191752699939
940.339668,0.8256288009431417
940.369801,0.8246221479891515
940.399933,0.8222424303297837
940.430065,0.8173400931935683
940.460198,0.8097497740236645
940.49033,0.802566950534919
940.520462,0.7938426588732165
940.550595,0.7849148801570172
940.580727,0.7781235210418339
940.610859,0.7677892481230573
940.640992,0.7553757284087768
940.671124,0.7507594385774434
940.701256,0.7543189423118807
940.731389,0.7620218874655025
940.761521,0.7731053132683859
940.791653,0.7832682884351179
940.821786,0.7868874910973043
940.851918,0.7843734756957282
940.88205,0.7821333724298375
940.912183,0.7840441080079922
940.942315,0.7880293055748362
940.972447,0.793445836757576
941.00258,0.7975984529243044
941.032712,0.7939299863686168
941.062844,0.7870999794045311
941.092977,0.7847343704939881
941.123109,0.7815079159478441
941.153241,0.7741651933996795
941.183374,0.7672980202139565
941.213506,0.7619380696679448
941.243638,0.7609786322726557
941.273771,0.7691417470496842
941.303903,0.7835659869438576
941.334035,0.79845234001706
941.364168,0.8105842459701871
941.3943,0.8181169352236415
941.424432,0.81983678599888
941.454565,0.8159436359454362
941.484697,0.8101790551533476
941.514829,0.8052922693025744
941.544962,0.8001548560371791
941.575094,0.7957183399812988
941.605226,0.7924546490829865
941.635359,0.7886836414102707
941.665491,0.7858101933519549
941.695623,0.7814532123083775
941.725756,0.7714603514573719
941.755888,0.7605145768582604
941.78602,0.7548018609524416
941.816153,0.7578877434647177
941.846285,0.772687949097689
941.876417,0.7920902037732559
941.90655,0.8068560526844472
941.936682,0.8173727874511768
941.966814,0.8209935712090612
941.996947,0.8148835983924052
942.027079,0.8058400542714815
942.057211,0.7966578418195477
942.087344,0.7869189672264666
942.117476,0.780828299736888
942.147608,0.7767629956869136
942.177741,0.7693417499031614
942.207873,0.761587658756586
942.238005,0.7563886103641938
942.268138,0.7499340572379709
942.29827,0.7426577299176513
942.328402,0.7421157876078214
942.358535,0.7505042237573051
942.388667,0.7640286427560335
942.418799,0.7828532662328458
942.448932,0.8037556290268212
942.479064,0.8173727874511768
942.509196,0.8244077741004875
942.539329,0.8290374085130338
942.569461,0.8261986814019407
942.599593,0.8185833948050703
942.629726,0.8145740014521602
942.659858,0.8111680767811561
942.68999,0.8051070733789824
942.720123,0.7999068464752759
942.750255,0.7958058738129692
942.780387,0.7918763682873268
942.81052,0.7884155345529397
942.840652,0.7852995826927182
942.870784,0.7836286747302911
942.900917,0.7829080678795174
942.931049,0.7840441080079922
942.961181,0.7912747708833988
942.991314,0.8023181933396105
943.021446,0.8123126304901584
943.051578,0.8217081464111542
943.081711,0.8289379299928428
943.111843,0.8297589848986544
943.141975,0.8242511515030263
943.172108,0.8161313245650674
943.20224,0.8105842459701871
943.232372,0.8081480556955238
943.262505,0.8048011908124668
943.292637,0.8014361285515119
943.322769,0.7998188615614226
943.352902,0.796872968477631
943.383034,0.7929937015014137
943.413166,0.7913934710013175
943.443299,0.7928430470107583
943.473431,0.798356531484885
943.503563,0.8068560526844472
943.533696,0.8155683881865027
943.563828,0.8230239317930167
943.59396,0.8269177870203468
943.624093,0.8276126897797426
943.654225,0.8283081765026866
943.684357,0.8256040324506426
943.71449,0.8180596690425155
943.744622,0.8129302227446609
943.774754,0.812004010332116
943.804887,0.8107382716088938
943.835019,0.8096849966328729
943.865151,0.8102762824734886
943.895284,0.809838851397973
943.925416,0.8071304303839256
943.955548,0.8033618852437031
943.985681,0.7998188615614226
944.015813,0.798787760433224
944.045945,0.8024465745207655
944.076078,0.8090698698132314
944.10621,0.8150384409856802
944.136342,0.8192712937338081
944.166475,0.8215520366942288
944.196607,0.821395956635332
944.226739,0.8206816529202301
944.256872,0.8200253701460053
944.287004,0.8182723922092799
944.317136,0.8165313269066746
944.347269,0.8133693236115069
944.377401,0.8063640205773595
944.407533,0.7990913574619707
944.437666,0.7938426588732165
944.467798,0.7889597289972736
944.49793,0.7842244588923907
944.528063,0.7776801170169924
944.558195,0.7677892481230573
944.588327,0.7584639570831908
944.61846,0.7516157923663382
944.648592,0.7470523619405454
944.678724,0.7468506850304295
944.708857,0.7501590712055498
944.738989,0.7564188665137273
944.769121,0.7694879387231411
944.799254,0.7867065277859304
944.829386,0.7988436775335299
944.859518,0.80381993204923
944.889651,0.8059045240545802
944.919783,0.8053486417344377
944.949915,0.8008272684899427
944.980048,0.7958377066845749
945.01018,0.7928747613669216
945.040312,0.7891648851959631
945.070445,0.7850012255427437
945.100577,0.7844362280838459
945.130709,0.789078081832864
945.160842,0.7997868694468067
945.190974,0.8133693236115069
945.221106,0.8240945586610319
945.251239,0.8332762992801145
945.281371,0.8408348598024565
945.311503,0.8428215734716199
945.341636,0.8448721203005304
945.371768,0.8494552646986312
945.4019,0.8480039374344596
945.432032,0.8413731663524519
945.462165,0.8363316784686757
945.492297,0.8336263488310721
945.522429,0.8328597652726542
945.552562,0.828341309492402
945.582694,0.8168089947586828
945.612826,0.8081480556955238
945.642959,0.8055983385143766
945.673091,0.8048897238126819
945.703223,0.8106166699885019
945.733356,0.8234026098909266
945.763488,0.8355626071515356
945.79362,0.8436226344101173
945.823753,0.8468768418823571
945.853885,0.8478089189568343
945.884017,0.8497781190376561
945.91415,0.8506878682540595
945.944282,0.8516922724205132
945.974414,0.8536704923403382
946.004547,0.8507814490664177
946.034679,0.845878116572754
946.064811,0.8430154447278583
946.094944,0.836390223735229
946.125076,0.8285898491643365
946.155208,0.8246221479891515
946.185341,0.8198039931833008
946.215473,0.8187389404264493
946.245605,0.8282750448382642
946.275738,0.8394905997216127
