nu,[0]Methylbromide-PNNL(x-sec)-X=0.01-T=278.18K-P=1.0atm-L=15cm
2461.416228,0.9993471432037976
2461.535231,0.999048962523075
2461.654233,0.9983129247141356
2461.773235,0.9978537065887054
2461.892238,0.9979658716488843
2462.01124,0.9982300681799781
2462.130243,0.9983996818768374
2462.249245,0.9983847059939286
2462.368247,0.9982691995656209
2462.48725,0.9984108640158943
2462.606252,0.9987504812993915
2462.725255,0.9989721286220529
2462.844257,0.9990050752661419
2462.963259,0.9988937123878334
2463.082262,0.9988631467078917
2463.201264,0.9991234743732123
2463.320266,0.9993638424340822
2463.439269,0.9994949175970834
2463.558271,0.9994121928263657
2463.677274,0.9992249205293924
2463.796276,0.9992882234332062
2463.915278,0.9995298605502019
2464.034281,0.9995934526627737
2464.153283,0.9995253027044296
2464.272285,0.9992736339316477
2464.391288,0.9992933797737424
2464.51029,0.9994670120885468
2464.629293,0.9995327891769836
2464.748295,0.9995663140689419
2464.867297,0.9994696306955488
2464.9863,0.999287853696632
2465.105302,0.9993532192528994
2465.224304,0.9995160371478194
2465.343307,0.9995881048521074
2465.462309,0.9995072514404661
2465.581312,0.9993533991364951
2465.700314,0.9993494916723435
2465.819316,0.9994349796841313
2465.938319,0.9996014594383966
2466.057321,0.999537996756381
2466.176324,0.9994131822449264
2466.295326,0.9993233590248222
2466.414328,0.999362583236434
2466.533331,0.9993590954671047
2466.652333,0.9993063706721201
2466.771335,0.999426414563057
2466.890338,0.9993178127955704
2467.00934,0.9993434855999469
2467.128343,0.9994315416337147
2467.247345,0.9993768042671759
2467.366347,0.9993696587485706
2467.48535,0.9993632727968543
2467.604352,0.9993464136806494
2467.723354,0.9993885070380735
2467.842357,0.9994483122356883
2467.961359,0.9993600948266999
2468.080362,0.99941838920117
2468.199364,0.9993647518555926
2468.318366,0.9993925545697232
2468.437369,0.9994214774087639
2468.556371,0.9993745756593873
2468.675374,0.9994078154105477
2468.794376,0.9994390473927764
2468.913378,0.9993668705111123
2469.032381,0.9994212875187012
2469.151383,0.9994624845132369
2469.270385,0.9994206279008692
2469.389388,0.9994070158846152
2469.50839,0.9994102539685923
2469.627393,0.999431931412092
2469.746395,0.9994803050882058
2469.865397,0.9994583167633663
2469.9844,0.9994219071600916
2470.103402,0.9994626844057539
2470.222404,0.9994433349954867
2470.341407,0.999426464534379
2470.460409,0.9994812346053218
2470.579412,0.9994736585662767
2470.698414,0.999370288351654
2470.817416,0.9994003998320692
2470.936419,0.9993593652940969
2471.055421,0.9993038124510858
2471.174423,0.9992721949786508
2471.293426,0.999183493522975
2471.412428,0.9991025329646561
2471.531431,0.9991162707189313
2471.650433,0.9991845526580394
2471.769435,0.9992150482359468
2471.888438,0.9991512603833973
2472.00744,0.9991354039787159
2472.126443,0.999126951328953
2472.245445,0.9991076983381041
2472.364447,0.9992354724002669
2472.48345,0.9992631915767345
2472.602452,0.9992425370200302
2472.721454,0.9991825642827581
2472.840457,0.9991981116844169
2472.959459,0.9992735439970247
2473.078462,0.9992797095338118
2473.197464,0.9993278459967775
2473.316466,0.9992453948577728
2473.435469,0.9992539384424226
2473.554471,0.9992717652916995
2473.673473,0.999349681548765
2473.792476,0.9994307920603396
2473.911478,0.9994262246720563
2474.030481,0.9993123765214554
2474.149483,0.999324838024488
2474.268485,0.9993646319318296
2474.387488,0.9995242132224434
2474.50649,0.9995185759217781
2474.625493,0.9994089447420171
2474.744495,0.9993967320393322
2474.863497,0.9994628543144246
2474.9825,0.9995272717712155
2475.101502,0.9995943922810608
2475.220504,0.9995783689113802
2475.339507,0.9994326510033416
2475.458509,0.999411013520674
2475.577512,0.999565664351049
2475.696514,0.9996095162586286
2475.815516,0.9996317178325322
2475.934519,0.9996067673362387
2476.053521,0.9994612251912999
2476.172523,0.9994342201138354
2476.291526,0.9995633953395663
2476.410528,0.9995341785285262
2476.529531,0.9994481223405269
2476.648533,0.9993262670600281
2476.767535,0.9993316034765425
2476.886538,0.9995012744049739
2477.00554,0.9995729212241146
2477.124542,0.9995828970116475
2477.243545,0.999442005736735
2477.362547,0.9992910514228801
2477.48155,0.9993648417984243
2477.600552,0.9994718695100291
2477.719554,0.9995346083283154
2477.838557,0.9995674835622136
2477.957559,0.9994254451199052
2478.076562,0.9993356907511591
2478.195564,0.9994016890594165
2478.314566,0.9995592971380467
2478.433569,0.9995994502414823
2478.552571,0.9995186958640143
2478.671573,0.9994516404041094
2478.790576,0.9993559275037933
2478.909578,0.9994707301127472
2479.028581,0.9995578477781166
2479.147583,0.9996199622326536
2479.266585,0.999570392307823
2479.385588,0.9994802751037971
2479.50459,0.999386458293734
2479.623592,0.9995061319929714
2479.742595,0.9995989004619359
2479.861597,0.999595042017627
2479.9806,0.9995878249674772
2480.099602,0.9995563684335966
2480.218604,0.9995030235337347
2480.337607,0.9995182660710675
2480.456609,0.9995525301445113
2480.575612,0.9995761498498643
2480.694614,0.9995756300704016
2480.813616,0.9995447236697352
2480.932619,0.9995587073982353
2481.051621,0.9995740107591925
2481.170623,0.9995406855172086
2481.289626,0.9996131148593647
2481.408628,0.9995907737559103
2481.527631,0.9995590272570729
2481.646633,0.9995679133763239
2481.765635,0.9995659142424963
2481.884638,0.9996508609632236
2482.00364,0.9996764723463619
2482.122642,0.999660727565913
2482.241645,0.9996020392074112
2482.360647,0.9995631454487486
2482.47965,0.9995303703105607
2482.598652,0.9995784788650068
2482.717654,0.9996775819878622
2482.836657,0.9996972258453485
2482.955659,0.9996748228815434
2483.074661,0.999614714241628
2483.193664,0.9995852460342156
2483.312666,0.9995773193546439
2483.431669,0.9996004698334416
2483.550671,0.9995775992363325
2483.669673,0.9996116554252823
2483.788676,0.9996382054634334
2483.907678,0.9995935326302531
2484.026681,0.9995713219087201
2484.145683,0.9995902439729406
2484.264685,0.999552810019259
2484.383688,0.999551980390771
2484.50269,0.999554909082364
2484.621692,0.999568912944737
2484.740695,0.9995143979428627
2484.859697,0.999527681577481
2484.9787,0.9995300804467954
2485.097702,0.9995325392938176
2485.216704,0.9995937225530424
2485.335707,0.9995229138418108
2485.454709,0.9994769168557146
2485.573711,0.9994322712190064
2485.692714,0.9995347682538656
2485.811716,0.9995288810114185
2485.930719,0.9995608764429837
2486.049721,0.9994682814124581
2486.168723,0.9993647218746505
2486.287726,0.999321020610898
2486.406728,0.9991058599816304
2486.525731,0.9987388958610042
2486.644733,0.9988700388873819
2486.763735,0.9991153015766187
2486.882738,0.9991490023041004
2487.00174,0.9991853819815624
2487.120742,0.9992698566844505
2487.239745,0.9992701764508557
2487.358747,0.9993264069657153
2487.47775,0.9993091487476922
2487.596752,0.999312996095321
2487.715754,0.9992642108257097
2487.834757,0.9993060908663756
2487.953759,0.9993284256070962
2488.072761,0.9994192986723179
2488.191764,0.9994205879240449
2488.310766,0.999389666329414
2488.429769,0.9993857487296005
2488.548771,0.9993964821901804
2488.667773,0.9994701204357879
2488.786776,0.9994456736956269
2488.905778,0.9994846128576039
2489.02478,0.9995236634842773
2489.143783,0.9994479024619642
2489.262785,0.9994566676585042
2489.381788,0.9995070215538248
2489.50079,0.9995633853439323
2489.619792,0.9995228938513527
2489.738795,0.9995751602699658
2489.857797,0.9995781390083818
2489.9768,0.9995314098226864
2490.095802,0.9995503611178743
2490.214804,0.9995388063824863
2490.333807,0.9995375569597592
2490.452809,0.999555918633332
2490.571811,0.9995656343640795
2490.690814,0.9996209618531157
2490.809816,0.9996134247394782
2490.928819,0.9995783389240296
2491.047821,0.9995599668430001
2491.166823,0.9995338087009485
2491.285826,0.9994979260813132
2491.404828,0.999555788691071
2491.52383,0.9995684231560897
2491.642833,0.9995952519326078
2491.761835,0.9996863791892913
2491.880838,0.9996105158686447
2491.99984,0.9995848861835918
2492.118842,0.9994878611878742
2492.237845,0.9995344484027908
2492.356847,0.9995953718840452
2492.47585,0.999608926489188
2492.594852,0.9996872289230747
2492.713854,0.9996440133782791
2492.832857,0.9995605965659776
2492.951859,0.9995097402166208
2493.070861,0.9995073314010495
2493.189864,0.9995544792738456
2493.308866,0.9995923431146571
2493.427869,0.9996854894688096
2493.546871,0.9996507110156058
2493.665873,0.9995981507630417
2493.784876,0.9996122751847009
2493.903878,0.9995800482044506
2494.02288,0.9995528500013722
2494.141883,0.9995943423013425
2494.260885,0.9996487716951076
2494.379888,0.9995866154669407
2494.49889,0.9995587873629351
2494.617892,0.9995957317384438
2494.736895,0.9995815275840166
2494.855897,0.9995414251775896
2494.974899,0.9995409453978207
2495.093902,0.9996201321680617
2495.212904,0.9995848162126522
2495.331907,0.9995843364120556
2495.450909,0.999624640465024
2495.569911,0.9995468227158589
2495.688914,0.9995653744770483
2495.807916,0.9995842164619424
2495.926919,0.9995923031309641
2496.045921,0.9995980607992122
2496.164923,0.9995919132900419
2496.283926,0.9996274394179357
2496.402928,0.9995653145031277
2496.52193,0.9995043128934666
2496.640933,0.9995692727896105
2496.759935,0.9995713219087201
2496.878938,0.9995088206680828
2496.99794,0.9995445037699202
2497.116942,0.9996396749326755
2497.235945,0.9995425846463153
2497.354947,0.9995083109187142
2497.473949,0.9994574372404346
2497.592952,0.9995330390602122
2497.711954,0.9995999700333317
2497.830957,0.9995708721017265
2497.949959,0.9995485119514167
2498.068961,0.9995921531921299
2498.187964,0.9995582675925008
2498.306966,0.9994953273900836
2498.425969,0.9995499413068109
2498.544971,0.9996016093786267
2498.663973,0.9996094762742488
2498.782976,0.9996352065533154
2498.901978,0.9996165635305598
2499.02098,0.999620002217453
2499.139983,0.9995991703536755
2499.258985,0.9996004198534194
2499.377988,0.9996219914632366
2499.49699,0.9996896981535797
2499.615992,0.9996651860627004
2499.734995,0.9996296685896112
2499.853997,0.9996452329447193
2499.972999,0.9996287489307392
2500.092002,0.9996240706791413
2500.211004,0.9996401147742292
2500.330007,0.9996938368774971
2500.449009,0.9996943867092586
2500.568011,0.9996358663127694
2500.687014,0.999648431814583
2500.806016,0.9996414343000516
2500.925019,0.9996675052886224
2501.044021,0.9996632966972842
2501.163023,0.9997110917420307
2501.282026,0.9997166301568203
2501.401028,0.999716080312825
2501.52003,0.9996863092112471
2501.639033,0.9997351150882046
2501.758035,0.9997778346823699
2501.877038,0.9997582692215938
2501.99604,0.9997731557330524
2502.115042,0.9997490814853175
2502.234045,0.9997024442784874
2502.353047,0.9997169300718544
2502.472049,0.9996803810890105
2502.591052,0.9997075227798038
2502.710054,0.9997503711624645
2502.829057,0.9997229783775774
2502.948059,0.999739963815271
2503.067061,0.9996817306584359
2503.186064,0.9997708462597301
2503.305066,0.9997497313224316
2503.424068,0.9997671971028009
2503.543071,0.999794091202127
2503.662073,0.9997874225977785
2503.781076,0.9997730257625506
2503.900078,0.9997361848053501
2504.01908,0.9996892982777803
2504.138083,0.9997548700492571
2504.257085,0.9996958862519634
2504.376088,0.9996949565352214
2504.49509,0.9997008147648313
2504.614092,0.999643353613448
2504.733095,0.9996019392472123
2504.852097,0.9996272394924679
2504.971099,0.9996365160762937
2505.090102,0.9996548595746647
2505.209104,0.9997051734698857
2505.328107,0.9996738232072203
2505.447109,0.9996945666542645
2505.566111,0.9996575786395807
2505.685114,0.9996101260206195
2505.804116,0.9996780918235589
2505.923118,0.9996716939042446
2506.042121,0.9996476920750171
2506.161123,0.9996307981717749
2506.280126,0.9995832168782257
2506.399128,0.9996309081311687
2506.51813,0.9996302783638951
2506.637133,0.9996513707852928
2506.756135,0.999703453978466
2506.875138,0.999647612103205
2506.99414,0.9996412843538477
2507.113142,0.9996735133083832
2507.232145,0.9996532401351039
2507.351147,0.9996425439026595
2507.470149,0.9997006448157073
2507.589152,0.9997503511674571
2507.708154,0.9997502112024178
2507.827157,0.9997256276469804
2507.946159,0.9997178398146747
2508.065161,0.9997807540379094
2508.184164,0.9998047390658981
2508.303166,0.9997567995780183
2508.422168,0.9997302763819572
2508.541171,0.9997929614354423
2508.660173,0.9997445826245732
2508.779176,0.9998112078234863
2508.898178,0.9997912717867652
2509.01718,0.9997996200787387
2509.136183,0.9997707862734811
2509.255185,0.999772645848873
2509.374187,0.9997666572286603
2509.49319,0.9997875925616548
2509.612192,0.9998029694130761
2509.731195,0.9997325257776097
2509.850197,0.9998022095631081
2509.969199,0.9997813539065419
2510.088202,0.999746552123341
2510.207204,0.9997820437559141
2510.326207,0.9997696665308275
2510.445209,0.9997511109780128
2510.564211,0.9998122576258056
2510.683214,0.9997378943556877
2510.802216,0.999767437046957
2510.921218,0.999781703830077
2511.040221,0.9997794043348026
2511.159223,0.99974448265012
2511.278226,0.9997455923671116
2511.397228,0.9997536603465962
2511.51623,0.9997636879260977
2511.635233,0.9997300664386213
2511.754235,0.9996797013065825
2511.873237,0.9996761124628967
2511.99224,0.9997149206428444
2512.111242,0.9996868590388684
2512.230245,0.9997207290034066
2512.349247,0.9997012246422494
2512.468249,0.9997072328646642
2512.587252,0.9997113516669484
2512.706254,0.999671983809078
2512.825257,0.9997066030493059
2512.944259,0.9996612773794643
2513.063261,0.9996820405598204
2513.182264,0.9996612473896265
2513.301266,0.9997109917709265
2513.420268,0.9996870189887787
2513.539271,0.9996798112713556
2513.658273,0.9996530701940676
2513.777276,0.9996604076745313
2513.896278,0.9996574786738278
2514.01528,0.9996359162945639
2514.134283,0.9996467524066283
2514.253285,0.9996718638484471
2514.372287,0.9996616172643564
2514.49129,0.9996156538799009
2514.610292,0.9996308081680829
2514.729295,0.9996473122089663
2514.848297,0.9996235908597025
2514.967299,0.9996035386115946
2515.086302,0.9996079668650792
2515.205304,0.9995919132900419
2515.324306,0.9995997501213625
2515.443309,0.999608156790611
2515.562311,0.9996211217924824
2515.681314,0.9995897341820461
2515.800316,0.9995646248032987
2515.919318,0.9995345783422777
2516.038321,0.9994917492032165
2516.157323,0.9995079311056282
2516.276326,0.9995330390602122
2516.395328,0.9995160971187835
2516.51433,0.9994690909820939
2516.633333,0.9995124888721858
2516.752335,0.9995257824766901
2516.871337,0.9994852425331084
2516.99034,0.9994650231511717
2517.109342,0.9994802551141918
2517.228345,0.9994911894879936
2517.347347,0.9994810946779588
2517.466349,0.9995173065339927
2517.585352,0.9994562278976672
2517.704354,0.9994812346053218
2517.823356,0.9995206749129915
2517.942359,0.99949498756173
2518.061361,0.9994785959783454
2518.180364,0.999470150419892
2518.299366,0.9994886707733698
2518.418368,0.9994514205247728
2518.537371,0.9994698905576865
2518.656373,0.9995138582052335
2518.775376,0.9994571473978198
2518.894378,0.9995184359891872
2519.01338,0.9995029535685254
2519.132383,0.9994870116235534
2519.251385,0.9994429452126621
2519.370387,0.9994720594097023
2519.48939,0.9994447242226878
2519.608392,0.9994723092777483
2519.727395,0.9994596660330047
2519.846397,0.9994626044487424
2519.965399,0.9994785959783454
2520.084402,0.9994398169611393
2520.203404,0.9994035979184656
2520.322406,0.9994595960708306
2520.441409,0.9994848127545465
2520.560411,0.9994202081442936
2520.679414,0.9993878274541197
2520.798416,0.9993313236637327
2520.917418,0.9994233663171412
2521.036421,0.9995320295323525
2521.155423,0.9995148877050377
2521.274425,0.9995526201042431
2521.393428,0.9996549695367053
2521.51243,0.9996789715406669
2521.631433,0.9996455728241563
2521.750435,0.999668394993098
2521.869437,0.9996457827497487
2521.98844,0.9996667355449396
2522.107442,0.9996857993713595
2522.226445,0.9996219114934806
2522.345447,0.9996404346591171
2522.464449,0.9996438434388113
2522.583452,0.9996403646842891
2522.702454,0.9996140644922749
2522.821456,0.9996109656934781
2522.940459,0.9996225612479341
2523.059461,0.9996331872922376
2523.178464,0.9996714939699258
2523.297466,0.9997557798266028
2523.416468,0.999778934438593
2523.535471,0.9998682686773327
2523.654473,0.999869058573577
2523.773475,0.9998867264159369
2523.892478,0.9998661389601886
2524.01148,0.9998782674100131
2524.130483,0.9998513810448912
2524.249485,0.9998967953259689
2524.368487,0.9998851965904159
2524.48749,0.9998907259708417
2524.606492,0.9999014508562859
2524.725495,0.9999074142863218
2524.844497,0.9999311813681107
2524.963499,0.999928445560141
2525.082502,0.9999236699132893
2525.201504,0.9998906559784934
2525.320506,0.9998923157983599
2525.439509,0.9999202171828182
2525.558511,0.9999508832062692
2525.677514,0.9998746178609975
2525.796516,0.9999417936940528
2525.915518,0.999919123270699
2526.034521,0.9999484513286784
2526.153523,0.9999318033254989
2526.272525,0.9999579548839207
2526.391528,0.9999084981865464
2526.51053,0.9999460144572718
2526.629533,0.9999214340864631
2526.748535,0.9999462044470326
2526.867537,0.9999872350814722
2526.98654,0.99992766461633
2527.105542,0.9999545480329719
2527.224544,0.9999413817181186
2527.343547,0.9999786232284864
2527.462549,0.9999857921009332
2527.581552,0.9999499682516296
2527.700554,0.9999625157025538
2527.819556,0.9999983354013855
2527.938559,0.9999331772327406
2528.057561,0.999967306534443
2528.176564,0.9999626736966438
2528.295566,0.9999200591954364
2528.414568,0.999937170973826
2528.533571,1.0000197301946376
2528.652573,1.0000001442300104
2528.771575,0.9999579428844253
2528.890578,0.9999810271799863
2529.00958,0.9999711324166767
2529.128583,1.0000003177400505
2529.247585,0.9999662115708419
2529.366587,0.99996784851687
2529.48559,0.9999868400865924
2529.604592,0.9999312983600658
2529.723594,0.9999948786131143
2529.842597,0.9999752483063282
2529.961599,0.999972975365172
2530.080602,0.9999312013667345
2530.199604,0.9999733693546019
2530.318606,1.0000088768393989
2530.437609,0.9999985741010166
2530.556611,0.999986541090572
2530.675614,0.9999929043251744
2530.794616,0.9999509992005784
2530.913618,0.9999749343141495
2531.032621,0.9999915046360858
2531.151623,1.000000194950019
2531.270625,1.0000199891997814
2531.389628,0.9999610797574123
2531.50863,1.0000013419009004
2531.627633,0.9999823291561312
2531.746635,0.9999808931825376
2531.865637,0.9999868570863688
2531.98464,0.999985274108427
2532.103642,0.9999655295941181
2532.222644,0.9999793312136023
2532.341647,1.0000022531025383
2532.460649,0.9999714564073761
2532.579652,0.9999515261748938
2532.698654,0.9999726053752396
2532.817656,0.9999865630902761
2532.936659,1.0000045366102903
2533.055661,0.9999960057079772
2533.174663,0.9999512481884082
2533.293666,1.0000037954072025
2533.412668,0.9999407297565502
2533.531671,1.000000306520047
2533.650673,0.9999609327631444
2533.769675,1.0000009941004941
2533.888678,1.0000002546100324
2534.00768,0.9999769162664335
2534.126683,0.9999493312837028
2534.245685,0.9999708804239831
2534.364687,0.9999344941456022
2534.48369,0.999953169096601
2534.602692,0.9999705884325286
2534.721694,0.9999891160592305
2534.840697,1.0000081328330712
2534.959699,0.9999850821112728
2535.078702,0.9999801711965933
2535.197704,0.9999441775581305
2535.316706,0.999930508414652
2535.435709,0.999940184789001
2535.554711,0.999983616134217
2535.673713,0.9999569049286192
2535.792716,0.9999596928123565
2535.911718,0.999981015180214
2536.030721,0.9999795502090998
2536.149723,0.9999884000672797
2536.268725,0.9999650276115483
2536.387728,0.9999578208895636
2536.50673,0.99997362334787
2536.625733,0.9999527461165
2536.744735,0.9999521561445538
2536.863737,0.9999641356431415
2536.98274,0.9999223230170131
2537.101742,0.9999347001321292
2537.220744,0.9999352220981789
2537.339747,0.9999869030857653
2537.458749,0.9999240888813948
2537.577752,0.9999520381502063
2537.696754,0.9999739183401324
2537.815756,0.999959287828763
2537.934759,0.9999645336289467
2538.053761,0.9999933712219704
2538.172763,0.9999616887338953
2538.291766,0.9999900171498289
2538.410768,0.999983913129395
2538.529771,0.9999815341704955
2538.648773,0.9999976112028531
2538.767775,0.9999608817651381
2538.886778,0.9999836591335134
2539.00578,0.9999473753847237
2539.124782,1.0000090756411835
2539.243785,0.9999660265771098
2539.362787,0.9999857871010042
2539.48179,1.0000136860936537
2539.600792,0.9999445865353828
2539.719794,0.9999551720048047
2539.838797,0.9999570819210071
2539.957799,0.9999264887020879
2540.076802,0.9999456164788373
2540.195804,0.9999490532978274
2540.314806,0.9999464334347397
2540.433809,1.0000033245055262
2540.552811,0.9999755762982635
2540.671813,1.0000172231483166
2540.790816,0.9999235929191697
2540.909818,0.9999485483236829
2541.028821,0.9999320373095683
2541.147823,0.9999501232438868
2541.266825,1.0000041137084612
2541.385828,0.9999758292921163
2541.50483,0.9999887640631236
2541.623832,0.9999782752359861
2541.742835,0.9999851651100381
2541.861837,0.9999262647185795
2541.98084,0.999910270025975
2542.099842,0.9999139417032277
2542.218844,0.9999430106239562
2542.337847,0.9999956264095642
2542.456849,0.9999790872186752
2542.575852,0.9999695194645409
2542.694854,0.9999841821251039
2542.813856,0.9999650276115483
2542.932859,0.9999774632539563
2543.051861,0.9999348201243005
2543.170863,0.9999380219207206
2543.289866,0.9999172814213703
2543.408868,0.9999398058117429
2543.527871,0.9999489743018553
2543.646873,0.9999601377945189
2543.765875,0.9999587648501922
2543.884878,0.9999646506248039
2544.00388,0.9999060664120357
2544.122882,0.9998842766964581
2544.241885,0.9999337421951453
2544.360887,0.9999098490638398
2544.47989,0.9999245248483926
2544.598892,0.9999421376740889
2544.717894,0.9999748663158563
2544.836897,0.9999858451001815
2544.955899,0.9999134277475937
2545.074901,0.9999209931212079
2545.193904,0.9998650891012939
2545.312906,0.999904207588386
2545.431909,0.9998609696656128
2545.550911,0.9999312973601344
2545.669913,0.9999246658377605
2545.788916,0.9999506262189253
2545.907918,0.9999622247135042
2546.026921,0.999939457832751
2546.145923,0.9999173504156651
2546.264925,0.9998901960288974
2546.383928,0.9998926057671735
2546.50293,0.9998782774087959
2546.621932,0.9999023417688755
2546.740935,0.9998977452283756
2546.859937,0.9999188712911117
2546.97894,0.9999013758636799
2547.097942,0.9999309243858301
2547.216944,0.9999067803452221
2547.335947,0.9998555804295103
2547.454949,0.9998369832886683
2547.573951,0.9998638392707137
2547.692954,0.9998994850519659
2547.811956,0.9998695885043185
2547.930959,0.9999346061382718
2548.049961,0.9999245288480907
2548.168963,0.9999205631552732
2548.287966,0.9998668488653993
2548.406968,0.999809028237429
2548.525971,0.9998283147396014
2548.644973,0.9998434622533118
2548.763975,0.9998370632756302
2548.882978,0.9999062073988011
2549.00198,0.9999361260400282
2549.120982,0.9999030287020203
2549.239985,0.9998529208172037
2549.358987,0.9998314642037532
2549.47799,0.9997902320043832
2549.596992,0.9998333938803413
2549.715994,0.9998479515605359
2549.834997,0.9998435822345345
2549.953999,0.99984101263983
2550.073001,0.9998543006151864
2550.192004,0.9998851865915639
2550.311006,0.9998640792380639
2550.430009,0.9998185164701285
2550.549011,0.9997851430850536
2550.668013,0.9997945811013518
2550.787016,0.9998206360876303
2550.906018,0.9997940312144834
2551.025021,0.9998423324308379
2551.144023,0.9998643991946204
2551.263025,0.9998539306691637
2551.382028,0.9998309142965991
2551.50103,0.9997727958147811
2551.620032,0.9997384742038347
2551.739035,0.9997392140105793
2551.858037,0.9998014397157031
2551.97704,0.9998169367581204
2552.096042,0.9998257751789073
2552.215044,0.9998188264139167
2552.334047,0.999829284573537
2552.453049,0.9998120076727725
2552.572051,0.9997172199898061
2552.691054,0.9997178498118531
2552.810056,0.9997253077348307
2552.929059,0.9997876725446654
2553.048061,0.9997805940730017
2553.167063,0.9998063987431425
2553.286066,0.9998404527290198
2553.405068,0.9998365933523209
2553.52407,0.9997262774688496
2553.643073,0.9996756426152342
2553.762075,0.9996572187629171
2553.881078,0.9996937469050559
2554.00008,0.9997348751518058
2554.119082,0.9997103719503038
2554.238085,0.9998040591989067
2554.357087,0.9998088882641748
2554.47609,0.999762168286447
2554.595092,0.9996928971657322
2554.714094,0.999603668560063
2554.833097,0.9996514807469496
2554.952099,0.9997014545735575
2555.071101,0.9997307562526051
2555.190104,0.9997531904624863
2555.309106,0.9997566796072096
2555.428109,0.9997686167732288
2555.547111,0.9996454428702403
2555.666113,0.999552380211643
2555.785116,0.9996096562039707
2555.904118,0.9996401147742292
2556.02312,0.9996607575557352
2556.142123,0.9996655159522662
2556.261125,0.9996913076552894
2556.380128,0.9996736132757396
2556.49913,0.999645552831245
2556.618132,0.9995729712027619
2556.737135,0.9995320895042762
2556.856137,0.9995863555744545
2556.97514,0.9996306482271664
2557.094142,0.9996433636098816
2557.213144,0.9996989153350877
2557.332147,0.9996809109197529
2557.451149,0.9996106658102333
2557.570151,0.9995126188088178
2557.689154,0.9994131922390582
2557.808156,0.9994423355526514
2557.927159,0.9995542493763417
2558.046161,0.9996600078104483
2558.165163,0.9996527103190271
2558.284166,0.9996304383047524
2558.403168,0.9995707421575215
2558.52217,0.9994997751541868
2558.641173,0.9993682296509804
2558.760175,0.9993809816709485
2558.879178,0.9994803850466334
2558.99818,0.999557617879838
2559.117182,0.9996388152429246
2559.236185,0.999570752153229
2559.355187,0.9995188357966416
2559.474189,0.9994070658549672
2559.593192,0.9992605435327855
2559.712194,0.9992930400140511
2559.831197,0.9994108636090332
2559.950199,0.999495387359805
2560.069201,0.9995451134922535
2560.188204,0.9995636452304463
2560.307206,0.9995356978216322
2560.426209,0.9993972117498787
2560.545211,0.9992190750807052
2560.664213,0.9992025681179327
2560.783216,0.9992849357803593
2560.902218,0.9993618337147777
2561.02122,0.9994807748440596
2561.140223,0.9995092104765989
2561.259225,0.9995804780239637
2561.378228,0.9994172998357195
2561.49723,0.9991304482794023
2561.616232,0.9990332476064926
2561.735235,0.9991250429982984
2561.854237,0.9992826873917833
2561.973239,0.9994169900164045
2562.092242,0.9994857822552851
2562.211244,0.9994693008706251
2562.330247,0.9993620435807848
2562.449249,0.9990550967025368
2562.568251,0.9988989066486429
2562.687254,0.9989528486460227
2562.806256,0.999092342170793
2562.925259,0.9992987160146382
2563.044261,0.999391635128996
2563.163263,0.9994518902670507
2563.282266,0.9993158741208941
2563.401268,0.9989736270813696
2563.52027,0.9988029170760868
2563.639273,0.9988389745122261
2563.758275,0.9989492524222409
2563.877278,0.9991915569663037
2563.99628,0.9993240585514184
2564.115282,0.9993759747847726
2564.234285,0.999218915205666
2564.353287,0.9988936124984672
2564.472289,0.9986710837922209
2564.591292,0.9987444888144812
2564.710294,0.9988435691820766
2564.829297,0.999112344199703
2564.948299,0.999243006664133
2565.067301,0.9992718052625709
2565.186304,0.9991105857635245
2565.305306,0.9987266114481343
2565.424308,0.9985216937727377
2565.543311,0.9986594992748393
2565.662313,0.9987765490271359
2565.781316,0.9989917086676576
2565.900318,0.9991765192465304
2566.01932,0.999179296961115
2566.138323,0.9990076527025611
2566.257325,0.9985982833238218
2566.376328,0.9983951890883777
2566.49533,0.9986139614399429
2566.614332,0.9987417922080019
2566.733335,0.9989562450914822
2566.852337,0.9989886117981609
2566.971339,0.9990715812476295
2567.090342,0.9988343798635111
2567.209344,0.9984142586186027
2567.328347,0.9982998469004817
2567.447349,0.9984470071433583
2567.566351,0.9986677881830822
2567.685354,0.9988357782326217
2567.804356,0.9988743340377837
2567.923358,0.9989115927453139
2568.042361,0.998574317252616
2568.161363,0.9982378544048761
2568.280366,0.9982349595192959
2568.399368,0.9983559529284421
2568.51837,0.9986104662971944
2568.637373,0.9987392953566424
2568.756375,0.9988641455715378
2568.875378,0.9986415235656342
2568.99438,0.9982701978353196
2569.113382,0.9980680685865351
2569.232385,0.9981002068957675
2569.351387,0.9982364568728582
2569.470389,0.9985819064462661
2569.589392,0.9987038407409804
2569.708394,0.9987822420696905
2569.827397,0.9984654785838507
2569.946399,0.9979511018632806
2570.065401,0.9978985112259878
2570.184404,0.9979386275524719
2570.303406,0.9982174905603581
2570.422408,0.998562334432706
2570.541411,0.9985970850066008
2570.660413,0.9986054732573455
2570.779416,0.9980295439026188
2570.898418,0.9976557520510577
2571.01742,0.9978258668586576
2571.136423,0.9977697906206973
2571.255425,0.9982769860957449
2571.374427,0.9984712697004208
2571.49343,0.9985302810962295
2571.612432,0.9982559226735581
2571.731435,0.997477187653431
2571.850437,0.9975706556448211
2571.969439,0.9976102599859912
2572.088442,0.9977663982091762
2572.207444,0.9983701296836284
2572.326447,0.9984316311778435
2572.445449,0.9983016438418234
2572.564451,0.9976600419800149
2572.683454,0.9973506158294698
