nu,[0]HCFE-235ca2-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
734.710264,0.9999948496132632
734.829266,0.9999947885135798
734.948268,0.9999946863141177
735.06727,0.9999946047145546
735.186272,0.9999945872146492
735.305274,0.9999944588153524
735.424276,0.9999943466159804
735.543278,0.9999942125167476
735.66228,0.9999940880174758
735.781282,0.9999940587176495
735.900284,0.9999939333184024
736.019286,0.9999938270190529
736.138288,0.9999937988192275
736.25729,0.9999937541195056
736.376292,0.9999937541195056
736.495294,0.9999937521195181
736.614296,0.9999937014198361
736.733298,0.9999935817205973
736.8523,0.9999934377215318
736.971302,0.9999932938224865
737.090304,0.999993150923455
737.209306,0.9999929815246296
737.328308,0.9999928595254933
737.44731,0.9999928335256792
737.566312,0.9999927648261739
737.685314,0.9999926931266954
737.804316,0.9999926604269348
737.923318,0.9999926604269348
738.04232,0.9999926056273385
738.161322,0.9999924440285465
738.280324,0.9999923274294343
738.399326,0.9999922630299305
738.518328,0.9999921112311165
738.63733,0.9999919344325269
738.756332,0.9999916058352312
738.875334,0.9999914142368579
738.994336,0.9999917306341914
739.113338,0.9999917103343595
739.23234,0.9999916882345429
739.351342,0.9999917139343296
739.470344,0.9999916857345637
739.589346,0.9999918098335396
739.708348,0.9999915483357155
739.82735,0.9999911418392338
739.946352,0.9999910069404379
740.065354,0.9999908143421884
740.184356,0.9999907018432281
740.303358,0.9999905572445831
740.42236,0.9999904672454369
740.541362,0.9999903060469867
740.660364,0.9999901674483399
740.779366,0.9999899710502903
740.898368,0.9999898130518873
741.01737,0.9999896840532098
741.136372,0.9999895230548835
741.255374,0.9999894490556616
741.374376,0.9999893280569456
741.493378,0.9999892090582226
741.61238,0.9999891370590022
741.731382,0.9999889460610952
741.850384,0.999988799062731
741.969386,0.9999886590643089
742.088388,0.9999884640665394
742.20739,0.9999883690676398
742.326392,0.999988225069325
742.445394,0.9999881250705075
742.564396,0.9999879850721798
742.683398,0.9999878660736167
742.8024,0.9999876790759032
742.921402,0.9999874460788011
743.040404,0.9999872640811025
743.159406,0.9999870470838897
743.278408,0.9999868300867241
743.39741,0.9999866560890308
743.516412,0.9999864550917331
743.635414,0.9999862630943521
743.754416,0.9999860710970081
743.873418,0.9999859280990101
743.99242,0.9999857001022445
744.111422,0.9999854601057053
744.230424,0.9999851501102607
744.349426,0.9999848581146396
744.468428,0.9999846181183023
744.58743,0.9999843371226641
744.706432,0.9999840411273442
744.825434,0.9999837621318356
744.944436,0.9999834641367189
745.063438,0.9999831811414386
745.18244,0.9999828331473521
745.301442,0.9999825401524249
745.420444,0.999982184158704
745.539446,0.9999818401648918
745.658448,0.999981490171309
745.77745,0.999981245175874
745.896452,0.9999808841827096
746.015454,0.9999805471892084
746.134456,0.9999801391972284
746.253458,0.9999797552049287
746.37246,0.9999793472132718
746.491462,0.9999789402217603
746.610464,0.9999785292305002
746.729466,0.9999781492387314
746.848468,0.9999777352478633
746.96747,0.9999773792558528
747.086472,0.9999768622676815
747.205474,0.9999764022784307
747.324476,0.999975793292987
747.443478,0.9999752483063282
747.56248,0.9999746423215113
747.681482,0.9999740593364649
747.800484,0.9999734763517582
747.919486,0.9999729883648207
748.038488,0.999972468379002
748.15749,0.9999719263940711
748.276492,0.9999713644100063
748.395494,0.9999708714242452
748.514496,0.9999702474426161
748.633498,0.9999696474606476
748.7525,0.9999689514820153
748.871502,0.9999682925026934
748.990504,0.9999675695258792
749.109506,0.9999669695455174
749.228508,0.9999662545693898
749.34751,0.9999655765924991
749.466512,0.9999649116156117
749.585514,0.9999643596351329
749.704516,0.9999637356575671
749.823518,0.9999631476790635
749.94252,0.9999624917034537
750.061522,0.9999620077217248
750.180524,0.9999613877454723
750.299526,0.9999608287672128
750.418528,0.999960212791532
750.53753,0.9999597768089742
750.656532,0.9999591528342682
750.775534,0.9999586248559749
750.894536,0.999958025880938
751.013538,0.9999576188981043
751.13254,0.9999571149195914
751.251542,0.9999566819382544
751.370544,0.9999562019591622
751.489546,0.9999560019679418
751.608548,0.9999555599874866
751.72755,0.9999552989991195
751.846552,0.999954951014736
751.965554,0.9999547880220923
752.084556,0.9999544730363836
752.203558,0.9999543660412608
752.32256,0.9999542280475677
752.441562,0.9999542550463323
752.560564,0.9999541570508201
752.679566,0.9999541650504534
752.798568,0.9999540380562825
752.91757,0.9999540290566962
753.036572,0.9999538300658642
753.155574,0.9999537760683589
753.274576,0.9999536180756747
753.393578,0.9999535820773451
753.51258,0.9999534620829225
753.631582,0.9999534950813872
753.750584,0.9999533820866487
753.869586,0.9999532870910819
753.988588,0.9999530441024627
754.10759,0.9999528941095173
754.226592,0.9999526071230779
754.345594,0.999952406132624
754.464596,0.9999520751484324
754.583598,0.9999517691631442
754.7026,0.9999513841817872
754.821602,0.9999511541929953
754.940604,0.999950778211432
755.059606,0.9999504742264416
755.178608,0.9999500382481299
755.29761,0.9999497812610031
755.416612,0.9999494672768211
755.535614,0.9999492532876579
755.654616,0.99994898930109
755.773618,0.9999489393036417
755.89262,0.9999488463083948
756.011622,0.9999489553028249
756.130624,0.9999491052951794
756.249626,0.9999494682767706
756.368628,0.9999497062647723
756.48763,0.999950087245683
756.606632,0.9999504222290183
756.725634,0.9999508712068587
756.844636,0.9999512001907495
756.963638,0.9999515101756695
757.08264,0.9999516961666677
757.201642,0.999951905156594
757.320644,0.999951931155344
757.439646,0.999951905156594
757.558648,0.9999517171656536
757.67765,0.9999515131755241
757.796652,0.9999512271894322
757.915654,0.9999509442032749
758.034656,0.9999506192192709
758.153658,0.9999502682366651
758.27266,0.9999499372531812
758.391662,0.999949697265225
758.510664,0.9999494572773264
758.629666,0.999949313284615
758.748668,0.9999491412933479
758.86767,0.999948987301192
758.986672,0.999949047298133
759.105674,0.999949013299866
759.224676,0.999948983301396
759.343678,0.9999490532978274
759.46268,0.9999490862961466
759.581682,0.9999492632871505
759.700684,0.999949447277832
759.819686,0.9999495452728826
759.938688,0.9999499002550342
760.05769,0.9999502652368143
760.176692,0.9999505972203575
760.295694,0.9999509602024902
760.414696,0.999951416180232
760.533698,0.9999518931571713
760.6527,0.9999523331361011
760.771702,0.999952709118249
760.890704,0.999953103099694
761.009706,0.9999535400792956
761.128708,0.9999540350564204
761.24771,0.9999544580370667
761.366712,0.9999549060167642
761.485714,0.9999553639962161
761.604716,0.9999557779778224
761.723718,0.9999561759603013
761.84272,0.9999565809426345
761.961722,0.9999568929291365
762.080724,0.9999572159152651
762.199726,0.9999574899035798
762.318728,0.9999577938907029
762.43773,0.9999580638793437
762.556732,0.9999583468675158
762.675734,0.99995850286103
762.794736,0.99995867285399
762.913738,0.9999587648501922
763.03274,0.9999589278434842
763.151742,0.9999589718416779
763.270744,0.9999589888409806
763.389746,0.9999588878451278
763.508748,0.9999589128441003
763.62775,0.9999588868451689
763.746752,0.9999588598462793
763.865754,0.9999587398512233
763.984756,0.9999587418511409
764.103758,0.9999586998528746
764.22276,0.999958688853329
764.341762,0.9999585118606567
764.460764,0.9999584028651848
764.579766,0.9999582258725631
764.698768,0.9999582148730227
764.81777,0.9999580278808541
764.936772,0.9999579058859821
765.055774,0.9999577858910406
765.174776,0.9999577868909983
765.293778,0.9999576428970874
765.41278,0.9999575039029848
765.531782,0.9999571919162922
765.650784,0.999957066921651
765.769786,0.9999568739299557
765.888788,0.9999567589349218
766.00779,0.9999565129455894
766.126792,0.9999564369488972
766.245794,0.9999563099544378
766.364796,0.9999563519526038
766.483798,0.9999562459572361
766.6028,0.9999561819600383
766.721802,0.9999560449660508
766.840804,0.9999560609653476
766.959806,0.9999559879685579
767.078808,0.9999559569699227
767.19781,0.9999558049766288
767.316812,0.9999558049766288
767.435814,0.9999556839819838
767.554816,0.9999556849819394
767.673818,0.9999555429882422
767.79282,0.9999554229935843
767.911822,0.9999552550010873
768.030824,0.9999550840087533
768.149826,0.9999548860176664
768.268828,0.9999547360244446
768.38783,0.9999543630413977
768.506832,0.9999542310474304
768.625834,0.9999539420606994
768.744836,0.9999537410699773
768.863838,0.9999534090853903
768.98284,0.9999530891003506
769.101842,0.9999527731152245
769.220844,0.9999525591253539
769.339846,0.9999521181463725
769.458848,0.9999520191511178
769.57785,0.9999517321649294
769.696852,0.9999515151754271
769.815854,0.999951203190603
769.934856,0.9999511051953899
770.053858,0.9999510072001864
770.17286,0.9999510761968083
770.291862,0.9999510971957811
770.410864,0.9999514601780953
770.529866,0.9999519921524136
770.648868,0.9999527761150827
770.76787,0.9999534280845054
770.886872,0.9999544220387069
771.005874,0.9999554949903773
771.124876,0.9999564969462853
771.243878,0.9999570839209213
771.36288,0.9999578048902387
771.481882,0.9999584668625247
771.600884,0.9999592398307183
771.719886,0.9999596198153016
771.838888,0.9999599588016702
771.95789,0.999960367785377
772.076892,0.9999607997683492
772.195894,0.9999609917608412
772.314896,0.9999611507546515
772.433898,0.999961160754263
772.5529,0.9999612667501517
772.671902,0.9999611487547292
772.790904,0.9999612937491063
772.909906,0.9999612287516243
773.028908,0.9999612857494159
773.14791,0.9999612057525162
773.266912,0.9999612127522447
773.385914,0.9999611697539135
773.504916,0.9999612657501904
773.623918,0.9999613067486032
773.74292,0.9999616187365795
773.861922,0.999961837728198
773.980924,0.9999621987144865
774.099926,0.9999624657044293
774.218928,0.9999629756854168
774.33793,0.9999635266651683
774.456932,0.9999641026443254
774.575934,0.9999645356288757
774.694936,0.9999651996055477
774.813938,0.999965829583822
774.93294,0.9999664955612863
775.051942,0.9999670615424829
775.170944,0.9999676475233527
775.289946,0.9999682745032642
775.408948,0.9999690484790082
775.52795,0.9999697164585557
775.646952,0.9999705034350322
775.765954,0.9999712494133061
775.884956,0.9999720193914645
776.003958,0.9999727713707058
776.12296,0.9999735383501156
776.241962,0.999974189333101
776.360964,0.999974943313924
776.479966,0.9999756452965806
776.598968,0.9999764282778174
776.71797,0.9999771702606025
776.836972,0.9999778542452209
776.955974,0.9999786572277602
777.074976,0.9999794412113348
777.193978,0.9999800451990997
777.31298,0.9999806451873068
777.431982,0.9999811971767752
777.550984,0.9999818291650916
777.669986,0.9999823891550728
777.788988,0.999982924145794
777.90799,0.9999835001361242
778.026992,0.9999840701268817
778.145994,0.9999845401195052
778.264996,0.999985033112005
778.383998,0.999985545104473
778.503,0.999985905099334
778.622002,0.9999862600943934
778.741004,0.9999866040897261
778.860006,0.9999871090830886
778.979008,0.9999875870770409
779.09801,0.9999879710723482
779.217012,0.9999884260669785
779.336014,0.999988837062306
779.455016,0.9999891480588827
779.574018,0.9999894400557566
779.69302,0.999989656053499
779.812022,0.9999899650503504
779.931024,0.999990233247695
780.050026,0.9999904294457981
780.169028,0.9999906833434004
780.28803,0.9999909470409782
780.407032,0.9999911930387815
780.526034,0.9999913747371978
780.645036,0.9999914701363795
780.764038,0.999991638334959
780.88304,0.9999918520331949
781.002042,0.999992164330699
781.121044,0.9999923619291702
781.240046,0.9999925943274222
781.359048,0.9999928949252411
781.47805,0.9999931097237381
781.597052,0.9999932423228332
781.716054,0.9999933166223338
781.835056,0.9999933715219684
781.954058,0.9999935641207104
782.07306,0.9999936172203701
782.192062,0.9999936736200117
782.311064,0.9999937209197135
782.430066,0.9999938798187283
782.549068,0.999994027917833
782.66807,0.9999940818175125
782.787072,0.999994207416777
782.906074,0.9999943467159799
783.025076,0.9999945034151063
783.144078,0.9999946776141639
783.26308,0.9999947131139756
783.382082,0.9999949537127325
783.501084,0.9999950437122824
783.620086,0.9999951422117991
783.739088,0.9999952605112314
783.85809,0.9999952606112309
783.977092,0.9999953320108951
784.096094,0.9999953110109934
784.215096,0.9999953074110103
784.334098,0.999995425510463
784.4531,0.9999954343104228
784.572102,0.999995496010143
784.691104,0.9999955282099985
784.810106,0.9999955664098283
784.929108,0.9999955826097567
785.04811,0.9999955768097823
785.167112,0.9999956011096751
785.286114,0.9999956177096022
785.405116,0.9999957381090819
785.524118,0.9999958661085445
785.64312,0.999995946608215
785.762122,0.9999960143079429
785.881124,0.9999959900080401
786.000126,0.9999960272078916
786.119128,0.9999960629077503
786.23813,0.9999960989076093
786.357132,0.9999960650077421
786.476134,0.9999960247079015
786.595136,0.9999960970076167
786.714138,0.999996096407619
786.83314,0.9999961201075268
786.952142,0.9999960955076226
787.071144,0.999996046007817
787.190146,0.999996149307414
787.309148,0.999996135807466
787.42815,0.9999961767073088
787.547152,0.9999962330070952
787.666154,0.999996237307079
787.785156,0.9999963376067066
787.904158,0.9999964274063817
788.02316,0.9999964299063728
788.142162,0.9999964779062026
788.261164,0.9999964773062047
788.380166,0.9999965514059465
788.499168,0.9999966461056243
788.61817,0.9999966225057038
788.737172,0.999996574505867
788.856174,0.999996548905955
788.975176,0.9999965732058714
789.094178,0.9999965065061023
789.21318,0.9999964105064423
789.332182,0.9999964031064689
789.451184,0.9999963837065388
789.570186,0.9999963976064886
789.689188,0.9999963668066001
789.80819,0.9999963410066941
789.927192,0.9999964031064689
790.046194,0.9999963219067642
790.165196,0.9999963772065623
790.284198,0.9999964969061359
790.4032,0.9999965732058714
790.522202,0.9999965628059072
790.641204,0.9999966594055798
790.760206,0.9999966705055428
790.879208,0.999996706705423
790.99821,0.9999966834055
791.117212,0.9999965868058249
791.236214,0.9999966036057678
791.355216,0.9999966757055255
791.474218,0.9999965975057885
791.59322,0.9999966870054879
791.712222,0.9999966398056455
791.831224,0.9999965630059064
791.950226,0.9999966461056243
792.069228,0.9999965859058281
792.18823,0.999996548905955
792.307232,0.9999965444059706
792.426234,0.999996500306124
792.545236,0.9999964970061355
792.664238,0.9999963949064984
792.78324,0.999996332306726
792.902242,0.9999964031064689
793.021244,0.9999964040064656
793.140246,0.9999964277063806
793.259248,0.9999964517062953
793.37825,0.9999964517062953
793.497252,0.9999964987061295
793.616254,0.9999964097064451
793.735256,0.9999962414070636
793.854258,0.9999961426074397
793.97326,0.9999960710077185
794.092262,0.9999960143079429
794.211264,0.9999960386078464
794.330266,0.9999960570077736
794.449268,0.9999961228075164
794.56827,0.9999961429074385
794.687272,0.9999960784076894
794.806274,0.9999960226079099
794.925276,0.9999960232079075
795.044278,0.9999959605081588
795.16328,0.9999959030083927
795.282282,0.9999958819084793
795.401284,0.9999959414082361
795.520286,0.9999959414082361
795.639288,0.9999959657081378
795.75829,0.9999959303082813
795.877292,0.9999958823084777
795.996294,0.9999957905088599
796.115296,0.999995713509187
796.234298,0.9999956655093939
796.3533,0.999995641809497
796.472302,0.9999955938097073
796.591304,0.9999955835097527
796.710306,0.9999956011096751
796.829308,0.9999956011096751
796.94831,0.9999955428099333
797.067312,0.9999954468103658
797.186314,0.9999953265109208
797.305316,0.9999952822111288
797.424318,0.9999952051114955
797.54332,0.9999951429117957
797.662322,0.9999951856115892
797.781324,0.9999951399118102
797.900326,0.999995212111462
798.019328,0.9999952366113449
798.13833,0.9999951893115714
798.257332,0.9999951636116954
798.376334,0.9999951662116828
798.495336,0.999995118211916
798.614338,0.9999950907120506
798.73334,0.9999950222123892
798.852342,0.9999949549127265
798.971344,0.9999949262128717
799.090346,0.9999948845130842
799.209348,0.9999948060134888
799.32835,0.9999947823136122
799.447352,0.9999946695142071
799.566354,0.9999946377143771
799.685356,0.9999946440143433
799.804358,0.9999946533142936
799.92336,0.9999946913140911
800.042362,0.9999947262139065
800.161364,0.9999947137139724
800.280366,0.9999946657142273
800.399368,0.9999945465148703
800.51837,0.9999943676158619
800.637372,0.9999941999168206
800.756374,0.999994008017952
800.875376,0.9999938248190665
800.994378,0.9999937702194052
801.11338,0.9999937298196576
801.232382,0.9999937610194625
801.351384,0.9999938027192032
801.470386,0.9999937183197298
801.589388,0.9999936620200851
801.70839,0.9999936388202324
801.827392,0.999993450821446
801.946394,0.9999933554220753
802.065396,0.9999932141230242
802.184398,0.9999931444234996
802.3034,0.9999930693240172
802.422402,0.99999292612502
802.541404,0.9999928550255255
802.660406,0.9999928314256944
802.779408,0.9999926635269121
802.89841,0.9999926831267685
803.017412,0.9999925943274222
803.136414,0.9999928103258459
803.255416,0.9999929140251056
803.374418,0.9999925274279198
803.49342,0.9999923539292314
803.612422,0.9999922201302633
803.731424,0.9999919552323593
803.850426,0.9999917455340683
803.969428,0.9999913157377084
804.08843,0.9999912274384791
804.207432,0.9999912677381264
804.326434,0.9999911474391842
804.445436,0.9999910368401693
804.564438,0.9999909068413431
804.68344,0.9999907598426905
804.802442,0.9999905563445916
804.921444,0.9999904123459619
805.040446,0.9999902568474648
805.159448,0.9999900648493539
805.27845,0.9999898940510654
805.397452,0.9999897540524901
