nu,[0]alpha-Pinene(1S)(-)-PNNL(x-sec)-X=0.01-T=298.17K-P=1.0atm-L=15cm
1489.604526,0.9297914177305203
1489.723728,0.9310363112955168
1489.84293,0.9330168670522241
1489.962132,0.9341436983166223
1490.081334,0.9353476505788701
1490.200536,0.9372005364051644
1490.319738,0.9379046383651978
1490.43894,0.9395784140630141
1490.558142,0.9409869572627391
1490.677344,0.9420593520199388
1490.796546,0.9435716277414736
1490.915748,0.944910561389215
1491.03495,0.9454984785816913
1491.154152,0.9474055787742062
1491.273354,0.9481950964097672
1491.392556,0.9500515810684416
1491.511758,0.9510201770453879
1491.63096,0.951778442255041
1491.750162,0.9528183520013671
1491.869364,0.9535675616268515
1491.988566,0.9543937088053175
1492.107768,0.9553065454573321
1492.22697,0.9559611546190117
1492.346172,0.9573339436164222
1492.465374,0.958575452731484
1492.584576,0.9591987293187059
1492.703778,0.960191053748139
1492.82298,0.9604061606352504
1492.942182,0.961149802755958
1493.061384,0.9616574238519895
1493.180586,0.9633417977410171
1493.299788,0.9646701977957355
1493.41899,0.9644223094099239
1493.538192,0.9641899116384124
1493.657394,0.9652704093051928
1493.776596,0.9662506561617611
1493.895798,0.9671419500901036
1494.015,0.9672628503899762
1494.134202,0.9681376513571908
1494.253404,0.9686557435779783
1494.372606,0.9691159643499582
1494.491808,0.9697412457785469
1494.61101,0.9705416124121548
1494.730212,0.9709716575944283
1494.849414,0.97112993887419
1494.968616,0.9719071536697561
1495.087818,0.9715874488105318
1495.20702,0.9729622452151445
1495.326222,0.9730663577453035
1495.445424,0.973140313598779
1495.564626,0.9738636255288896
1495.683828,0.97478338685043
1495.80303,0.9749276654680382
1495.922232,0.9750358884451692
1496.041434,0.975467925032789
1496.160636,0.9763267146188152
1496.279838,0.976477080510743
1496.39904,0.9777033285564851
1496.518242,0.9777179942164056
1496.637444,0.9779086678153495
1496.756646,0.9788479109009995
1496.875848,0.9787059882435601
1496.99505,0.9784505793129439
1497.114252,0.9790593648859623
1497.233454,0.9796685292413962
1497.352656,0.9801486844491434
1497.471858,0.9800898772923088
1497.59106,0.9816416065724166
1497.710262,0.9811695504982424
1497.829464,0.9816200106946276
1497.948666,0.982034341756846
1498.067868,0.9815787835199551
1498.18707,0.982286757016649
1498.306272,0.9828281461587767
1498.425474,0.9833659002170521
1498.544676,0.9836934155901075
1498.663878,0.9841263359284571
1498.78308,0.9845653541680713
1498.902282,0.9851011034313261
1499.021484,0.9845092355422798
1499.140686,0.9854360947517902
1499.259888,0.9860719060600092
1499.37909,0.9859949954508892
1499.498292,0.9859052739886917
1499.617494,0.9865670384246769
1499.736696,0.9865838102068898
1499.855898,0.9858313338659317
1499.9751,0.9869499007060651
1500.094302,0.9869015413457445
1500.213504,0.9865551996912483
1500.332706,0.9894619187759546
1500.451908,0.9880983911583332
1500.57111,0.9889821460996268
1500.690312,0.9886390288292195
1500.809514,0.9878533731408159
1500.928716,0.9887438301206457
1501.047918,0.9891384176238358
1501.16712,0.9886321083802393
1501.286322,0.9893431904695423
1501.405524,0.9897736483752032
1501.524726,0.9902215232753919
1501.643928,0.9898142299267028
1501.76313,0.9904455367189221
1501.882332,0.9898815395828402
1502.001534,0.9910804176129652
1502.120736,0.991036811033942
1502.239938,0.9901705281800782
1502.35914,0.9911581213636533
1502.478342,0.9909762605346244
1502.597544,0.9915123254352056
1502.716746,0.9921335041064218
1502.835948,0.9925527690753947
1502.95515,0.9917764995051254
1503.074352,0.9923828585860818
1503.193554,0.991523132978454
1503.312756,0.9929525505661019
1503.431958,0.99187588048928
1503.55116,0.9928222837371584
1503.670362,0.9925223974253495
1503.789564,0.9938378643163777
1503.908766,0.9929567209755721
1504.027968,0.9931115349958115
1504.14717,0.9929732041939506
1504.266372,0.9936175548840617
1504.385574,0.9937355042879851
1504.504776,0.9939813848659192
1504.623978,0.993839851994094
1504.74318,0.9936148721202852
1504.862382,0.994226829168695
1504.981584,0.9938628099598386
1505.100786,0.9941394404712006
1505.219988,0.9932647839285125
1505.33919,0.9940605089332507
1505.458392,0.9943050778991978
1505.577594,0.9943983480898082
1505.696796,0.9944452847995356
1505.815998,0.9951373610949965
1505.9352,0.9946746303247332
1506.054402,0.9953392949510595
1506.173604,0.995130295644815
1506.292806,0.9946824882853517
1506.412008,0.9948248375342712
1506.53121,0.9953353136018425
1506.650412,0.9954861183250224
1506.769614,0.99567956007007
1506.888816,0.9957789338488341
1507.008018,0.9953399916888098
1507.12722,0.9957829169725357
1507.246422,0.9955867670592929
1507.365624,0.9948430429953775
1507.484826,0.9950415339812726
1507.604028,0.995496371884847
1507.72323,0.9958898698010826
1507.842432,0.9957141107502553
1507.961634,0.9960596835000902
1508.080836,0.9959529116250937
1508.200038,0.9962171729852672
1508.31924,0.996249351319632
1508.438442,0.995954305960146
1508.557644,0.9954691952048579
1508.676846,0.9955284273841124
1508.796048,0.9959756196103489
1508.91525,0.9964292902004722
1509.034452,0.9960869759093224
1509.153654,0.9962054176919825
1509.272856,0.9950186482891775
1509.392058,0.9958708484862235
1509.51126,0.9959460395737121
1509.630462,0.9959313992745369
1509.749664,0.9959922525420809
1509.868866,0.9961271190233298
1509.988068,0.997340343171031
1510.10727,0.9960281089085832
1510.226472,0.995906600891436
1510.345674,0.9968269448140821
1510.464876,0.9964869851266268
1510.584078,0.9970569393190967
1510.70328,0.9957876967420086
1510.822482,0.99675447812939
1510.941684,0.9958160770957839
1511.060886,0.9966766346444756
1511.180088,0.9965147875013531
1511.29929,0.9969866492826276
1511.418492,0.9961154644042169
1511.537694,0.9967374337735436
1511.656896,0.9961813098125808
1511.776098,0.996634575777942
1511.8953,0.9967169011938941
1512.014502,0.9964837963733764
1512.133704,0.9964610768018232
1512.252906,0.9965865391490816
1512.372108,0.9967785998796327
1512.49131,0.9965111004034606
1512.610512,0.9958906665132972
1512.729714,0.9968976223499584
1512.848916,0.9962406839879785
1512.968118,0.9969226447943097
1513.08732,0.9965928176640555
1513.206522,0.9967114192660129
1513.325724,0.9961353869127294
1513.444926,0.9958069156300174
1513.564128,0.9970963238460391
1513.68333,0.9962127896393496
1513.802532,0.996433774142367
1513.921734,0.9965462778661833
1514.040936,0.9964592831734992
1514.160138,0.9969961207007849
1514.27934,0.9968441900693983
1514.398542,0.9968792796024609
1514.517744,0.9968079056012611
1514.636946,0.9965592330520041
1514.756148,0.9970798718924246
1514.87535,0.9975214766237706
1514.994552,0.9971594420410084
1515.113754,0.9969130743828577
1515.232956,0.9965198697397292
1515.352158,0.9964751270020598
1515.47136,0.996009483357096
1515.590562,0.9966894918559914
1515.709764,0.9964173331207324
1515.828966,0.9975279605344414
1515.948168,0.9962063142772618
1516.06737,0.9961077943446708
1516.186572,0.9967441119367217
1516.305774,0.9969944258088205
1516.424976,0.9960620740461992
1516.544178,0.9965112000545756
1516.66338,0.9967573687215678
1516.782582,0.997353208944442
1516.901784,0.99719693594091
1517.020986,0.996115763238901
1517.140188,0.9963208845910705
1517.25939,0.9969609273588904
1517.378592,0.9970350043077177
1517.497794,0.9966481301003418
1517.616996,0.9971164653952097
1517.736198,0.9972114951224565
1517.8554,0.9962954787324395
1517.974602,0.9965851439289034
1518.093804,0.9961742369503899
1518.213006,0.9968388071253059
1518.332208,0.9960414557746663
1518.45141,0.9964866861805761
1518.570612,0.996921149411464
1518.689814,0.9966754386332317
1518.809016,0.9960894661298749
1518.928218,0.9965872367599031
1519.04742,0.995845752857048
1519.166622,0.996959033134928
1519.285824,0.9966022853407948
1519.405026,0.9972142873185519
1519.524228,0.996564714142859
1519.64343,0.9960613768029914
1519.762632,0.9967717221310217
1519.881834,0.9971931465997532
1520.001036,0.9963887363536374
1520.120238,0.9966344761144894
1520.23944,0.9965267457505526
1520.358642,0.997566665370179
1520.477844,0.9965923193677713
1520.597046,0.9962760511600236
1520.716248,0.9957703701868268
1520.83545,0.9963700044214747
1520.954652,0.9973140137335215
1521.073854,0.996747201848258
1521.193056,0.9976291149980842
1521.312258,0.996954546829373
1521.43146,0.996991335130891
1521.550662,0.9968060116680397
1521.669864,0.9969237414098221
1521.789066,0.99617334039398
1521.908268,0.9964713404037717
1522.02747,0.9963270617997043
1522.146672,0.9968511680031515
1522.265874,0.996737932142385
1522.385076,0.997050358765013
1522.504278,0.9966556049893484
1522.62348,0.9966247091444818
1522.742682,0.9963535644520318
1522.861884,0.9962128892606334
1522.981086,0.9965795630677239
1523.100288,0.9967185956140664
1523.21949,0.9970985174603646
1523.338692,0.9956693046234169
1523.457894,0.9964868854779333
1523.577096,0.9959698429685073
1523.696298,0.9964794118543183
1523.8155,0.9961749342725997
1523.934702,0.9970504584700539
1524.053904,0.9962319171085338
1524.173106,0.9964882805605495
1524.292308,0.9965950101706661
1524.41151,0.9968104973051849
1524.530712,0.9959244277791421
1524.649914,0.9961696545594394
1524.769116,0.9956203188986882
1524.888318,0.9961340919375682
1525.00752,0.9964894763472036
1525.126722,0.9968319289612665
1525.245924,0.996536013492383
1525.365126,0.996366018949428
1525.484328,0.9973527102679622
1525.60353,0.9968356172462269
1525.722732,0.9963370251201388
1525.841934,0.9963298515193829
1525.961136,0.9974526500164288
1526.080338,0.9966990601210408
1526.19954,0.9967144094047559
1526.318742,0.9976608401083676
1526.437944,0.9968999152171266
1526.557146,0.9961843979794279
1526.676348,0.9967045419809466
1526.79555,0.9975005288927135
1526.914752,0.9968415982778734
1527.033954,0.9967506904695697
1527.153156,0.9978525091649759
1527.272358,0.9976901717682402
1527.39156,0.9971812800719146
1527.510762,0.997162034658928
1527.629964,0.9964022873325983
1527.749166,0.9972844936756139
1527.868368,0.9976507637847681
1527.98757,0.997405072659752
1528.106772,0.9973980908486798
1528.225974,0.9972170795224655
1528.345176,0.998177961930404
1528.464378,0.9976624363669888
1528.58358,0.9977539262071488
1528.702782,0.9979185691876453
1528.821984,0.9976847842558589
1528.941186,0.9975941985900999
1529.060388,0.9975984882543767
1529.17959,0.9975019253944315
1529.298792,0.9971667213315046
1529.417994,0.9977214997314802
1529.537196,0.9973216930809926
1529.656398,0.9979997032653758
1529.7756,0.9981222651540828
1529.894802,0.9977192049746697
1530.014004,0.9979137791900092
1530.133206,0.9975391329101645
1530.252408,0.9969687036844515
1530.37161,0.9976129535373294
1530.490812,0.9981252595253698
1530.610014,0.9967303569628865
1530.729216,0.9980917230800652
1530.848418,0.9969363027281001
1530.96762,0.9984379213169339
1531.086822,0.9977096269162767
1531.206024,0.9986474155680046
1531.325226,0.9979582871370809
1531.444428,0.9976056709893499
1531.56363,0.9977043390692669
1531.682832,0.9975545948865546
1531.802034,0.9983109280902828
1531.921236,0.9974775866443858
1532.040438,0.9974779856355003
1532.15964,0.998453796606091
1532.278842,0.9977893471002462
1532.398044,0.9972403149511101
1532.517246,0.9978413332794585
1532.636448,0.9975304543574599
1532.75565,0.9979024030377707
1532.874852,0.9983507614909847
1532.994054,0.9975303546044195
1533.113256,0.9985461578539189
1533.232458,0.9983252040386272
1533.35166,0.997901504926012
1533.470862,0.997950802477995
1533.590064,0.9981389339350948
1533.709266,0.9979969088701188
1533.828468,0.9981286531570214
1533.94767,0.9975848212487067
1534.066872,0.998014074564576
1534.186074,0.9979864299575901
1534.305276,0.9973484216605285
1534.424478,0.9980568902867655
1534.54368,0.9986028768864903
1534.662882,0.9980629784523651
1534.782084,0.9974036762936277
1534.901286,0.9974989328931441
1535.020488,0.9976767030418354
1535.13969,0.997760611180849
1535.258892,0.9974264173566944
1535.378094,0.9980222583135407
1535.497296,0.9981341428797105
1535.616498,0.9975561909751833
1535.7357,0.9981640873531616
1535.854902,0.99820920538957
1535.974104,0.9974205325581922
1536.093306,0.9977423523287334
1536.212508,0.9982862701148862
1536.33171,0.9972194728463283
1536.450912,0.9975079104239389
1536.570114,0.9978890312351613
1536.689316,0.9972684375245181
1536.808518,0.9983044390903395
1536.92772,0.9981703758067206
1537.046922,0.997939226315828
1537.166124,0.9980993086059855
1537.285326,0.997959484687744
1537.404528,0.9973227901354584
1537.52373,0.9974458673614698
1537.642932,0.9977845577228747
1537.762134,0.9975269630069795
1537.881336,0.9980170686112907
1538.000538,0.9980939188842713
1538.11974,0.997733871554782
1538.238942,0.9978759589744756
1538.358144,0.9972665427162869
1538.477346,0.9971391001958783
1538.596548,0.9978125958628807
1538.71575,0.9978251683807953
1538.834952,0.9980677691661594
1538.954154,0.9977181074841479
1539.073356,0.9972542764132494
1539.192558,0.9978116978319486
1539.31176,0.9974840702697707
1539.430962,0.9975395319258975
1539.550164,0.9970854555553414
1539.669366,0.9979419207553766
1539.788568,0.9976743086206215
1539.90777,0.9972631520158058
1540.026972,0.9970370980834252
1540.146174,0.9968770864704583
1540.265376,0.9974894566982936
1540.384578,0.9972362262742005
1540.50378,0.9978677764251604
1540.622982,0.9969391938475701
1540.742184,0.9965545492346157
1540.861386,0.9969855525979165
1540.980588,0.9964544005349741
1541.09979,0.9970312155818999
1541.218992,0.9967222834796927
1541.338194,0.9973273778308447
1541.457396,0.9974756914387716
1541.576598,0.9964170341955774
1541.6958,0.9971225478242001
1541.815002,0.9972953641358389
1541.934204,0.9964592831734992
1542.053406,0.9975954954634011
1542.172608,0.995967253450282
1542.29181,0.9967856770328157
1542.411012,0.9966054744732105
1542.530214,0.9957998454260156
1542.649416,0.9969147691365248
1542.768618,0.9957772410260854
1542.88782,0.9966717509409311
1543.007022,0.9964950567038962
1543.126224,0.9955867670592929
1543.245426,0.9958009408064481
1543.364628,0.9963261651057521
1543.48383,0.9960047025230498
1543.603032,0.9965587347725122
1543.722234,0.995866765424115
1543.841436,0.9959807986970364
1543.960638,0.9961558078974755
1544.07984,0.9962574209720597
1544.199042,0.9959241290018587
1544.318244,0.9959517164823168
1544.437446,0.9964185288222496
1544.556648,0.9957538405358781
1544.67585,0.9959711377301448
1544.795052,0.9960671539757306
1544.914254,0.9956747808196519
1545.033456,0.9951326839603906
1545.152658,0.9953601972957273
1545.27186,0.9950023301171549
1545.391062,0.9952523060981491
1545.510264,0.9954546614607045
1545.629466,0.9953546232942297
1545.748668,0.9951024323866244
1545.86787,0.9956913091581983
1545.987072,0.9950109866750829
1546.106274,0.9948886078501739
1546.225476,0.9945663161553044
1546.344678,0.9948498079510707
1546.46388,0.9948953731157092
1546.583082,0.9944671628364589
1546.702284,0.9943455469394076
1546.821486,0.9951935879442919
1546.940688,0.9944451853550121
1547.05989,0.9951845317238475
1547.179092,0.9937211945997533
1547.298294,0.9945509004968757
1547.417496,0.9943286432087918
1547.536698,0.9946950213636623
1547.6559,0.993678763610652
1547.775102,0.9949923801436037
1547.894304,0.9950919838659392
1548.013506,0.9947511237449395
1548.132708,0.9938866629535124
1548.25191,0.9944408098058228
1548.371112,0.9950183497836278
1548.490314,0.9950451161372428
1548.609516,0.9944204239781773
1548.728718,0.9935878461633182
1548.84792,0.992689552271119
1548.967122,0.9931483801172326
1549.086324,0.9937752545031556
1549.205526,0.9929786655615924
1549.324728,0.9938457156665186
1549.44393,0.9941354639213918
1549.563132,0.9932555466089755
1549.682334,0.9931629795057255
1549.801536,0.9924166001768775
1549.920738,0.9931881068469666
1550.03994,0.9928006404472857
1550.159142,0.99270851282264
1550.278344,0.9930705203363747
1550.397546,0.9932413431562139
1550.516748,0.9931632774546642
1550.63595,0.992314188068295
1550.755152,0.9926831990783147
1550.874354,0.9925066164446896
1550.993556,0.9924492512201301
1551.112758,0.9923720416718755
1551.23196,0.9925529675859683
1551.351162,0.9922019636800332
1551.470364,0.9917282011656736
1551.589566,0.9916215961141724
1551.708768,0.9920831050045612
1551.82797,0.9917331598190761
1551.947172,0.9915316601140641
1552.066374,0.9918321397274412
1552.185576,0.991566265172857
1552.304778,0.9920331052760727
1552.42398,0.9921208048788445
1552.543182,0.9913360502150748
1552.662384,0.9916592784507846
1552.781586,0.9911396859940454
1552.900788,0.9910996447595696
1553.01999,0.9907818500645983
1553.139192,0.9916525351906184
1553.258394,0.9908917338647145
1553.377596,0.9915924428678016
1553.496798,0.9913254429760863
1553.616,0.9907667902949319
1553.735202,0.990943757046339
1553.854404,0.9900369631849881
1553.973606,0.9912970914738456
1554.092808,0.9907102191263283
1554.21201,0.9901918170752889
1554.331212,0.9908063226785304
1554.450414,0.991070506858343
1554.569616,0.9903731377964008
1554.688818,0.9902984664769551
1554.80802,0.9904702981668568
1554.927222,0.9895677968656403
1555.046424,0.9898607522887762
1555.165626,0.989389690692241
1555.284828,0.9899755827960824
1555.40403,0.9893026282302646
1555.523232,0.9902783636221303
1555.642434,0.9893817756063759
1555.761636,0.9893520945983251
1555.880838,0.9892086489446695
1556.00004,0.9890632459606558
1556.119242,0.9892205195196802
1556.238444,0.9893609988072453
1556.357646,0.9894609293145306
1556.476848,0.9889742342741054
1556.59605,0.9881813949092992
1556.715252,0.9884917325877665
1556.834454,0.9888684196922191
1556.953656,0.9884581244402002
1557.072858,0.988638040190685
1557.19206,0.9880124303376523
1557.311262,0.9870801866916442
1557.430464,0.9882228993994736
1557.549666,0.987361544636454
1557.668868,0.9881487854613261
1557.78807,0.987514597537166
1557.907272,0.9871196706887865
1558.026474,0.9868966068503741
1558.145676,0.9863381814202014
1558.264878,0.9868867379336502
1558.38408,0.9871917330549912
1558.503282,0.9873684561914569
1558.622484,0.9862198279397818
1558.741686,0.9863076054105079
1558.860888,0.9867752260328048
1558.98009,0.9864437252521077
1559.099292,0.9857583850463653
1559.218494,0.985416386226981
1559.337696,0.9859289359992104
1559.456898,0.9860728921324082
1559.5761,0.9854173716438599
1559.695302,0.9846982794631396
1559.814504,0.985274496483671
1559.933706,0.984664800290787
1560.052908,0.9850656404299404
1560.17211,0.9844373689912462
1560.291312,0.9846933559840509
1560.410514,0.9835163667101785
1560.529716,0.9839196910963789
1560.648918,0.9837662115962802
1560.76812,0.9840161199510431
1560.887322,0.9831328701138586
1561.006524,0.9835881660255915
1561.125726,0.9832626522181441
1561.244928,0.9826286522944188
1561.36413,0.98221603491617
1561.483332,0.9826109651378624
1561.602534,0.9821138897601789
1561.721736,0.9826620622365626
1561.840938,0.9821551394097854
1561.96014,0.9822179993502043
1562.079342,0.9820667494248475
1562.198544,0.9820539826400893
1562.317746,0.9812480472021086
1562.436948,0.9811567953769944
1562.55615,0.9804741478363133
1562.675352,0.9813128117104292
1562.794554,0.9809664694209059
1562.913756,0.9810253291748461
1563.032958,0.9798546839460891
1563.15216,0.9799801133729462
1563.271362,0.9798478249873078
1563.390564,0.9796597122643096
1563.509766,0.9795059177626684
1563.628968,0.9797302503029315
1563.74817,0.9786423744217959
1563.867372,0.9784300320665252
1563.986574,0.979318849997916
1564.105776,0.9784799332706304
1564.224978,0.9784398164157675
1564.34418,0.9779331158376439
1564.463382,0.9777825257335405
1564.582584,0.9783184974004664
1564.701786,0.9778636850512415
1564.820988,0.977192123407449
1564.94019,0.9771237223528753
1565.059392,0.9770045205302073
1565.178594,0.9768364902036984
1565.297796,0.9768941252568377
1565.416998,0.9764321635981364
1565.5362,0.9763159750840219
1565.655402,0.9768120695967022
1565.774604,0.9758562385362134
1565.893806,0.9751792292560622
1566.013008,0.9748077567397235
1566.13221,0.9755693789725058
1566.251412,0.9750758657361244
1566.370614,0.9750758657361244
1566.489816,0.9743847819654637
1566.609018,0.9749364398565121
1566.72822,0.9745738309503236
1566.847422,0.9743097572257419
1566.966624,0.9736922406131115
1567.085826,0.9733008949981239
1567.205028,0.9740106900394356
1567.32423,0.973754558910675
1567.443432,0.9733573480871576
1567.562634,0.9735520390252198
1567.681836,0.9731442061678185
1567.801038,0.9734615028955858
1567.92024,0.9730118675550093
1568.039442,0.9732882421687326
1568.158644,0.9726597010049458
1568.277846,0.9723747534594053
1568.397048,0.9727968556919657
1568.51625,0.972356278514602
1568.635452,0.9726616463262932
1568.754654,0.972521593133294
1568.873856,0.9727910189283419
1568.993058,0.9719878253113375
1569.11226,0.9710590489761649
1569.231462,0.9704445631034598
1569.350664,0.9723494720444752
1569.469866,0.9724826930475756
1569.589068,0.971114400919472
1569.70827,0.9718916032797008
1569.827472,0.9712892172446347
1569.946674,0.9714135502215828
1570.065876,0.9708629148584845
1570.185078,0.9711046898240183
1570.30428,0.9704018644820599
1570.423482,0.970999816180796
1570.542684,0.9700913855647018
1570.661886,0.969850832730866
1570.781088,0.9702747501639823
1570.90029,0.9691624830326864
1571.019492,0.96994103305256
1571.138694,0.9692177268686537
1571.257896,0.9687371140779522
1571.377098,0.9682489935891525
1571.4963,0.968524015354574
1571.615502,0.9680989266256363
1571.734704,0.9680176097311571
1571.853906,0.9680505228894085
1571.973108,0.967231898473997
1572.09231,0.9666353004620518
1572.211512,0.9671999803479994
1572.330714,0.9667406694523077
1572.449916,0.9667058674146479
1572.569118,0.9658883800967081
1572.68832,0.9660970345206754
1572.807522,0.9666836334353891
1572.926724,0.9654943780195179
1573.045926,0.9659530967861594
1573.165128,0.9659772459154419
1573.28433,0.96495288757572
1573.403532,0.9654818266741876
1573.522734,0.9650522828419086
1573.641936,0.9661124921968889
1573.761138,0.964469567260893
1573.88034,0.9662525886650059
1573.999542,0.9658198044561852
1574.118744,0.9663724114148573
1574.237946,0.9667087675366004
1574.357148,0.9658024198561669
1574.47635,0.9671835380880931
1574.595552,0.9666700999592556
1574.714754,0.9666246675322279
1574.833956,0.9671835380880931
1574.953158,0.9686063433947713
1575.07236,0.9681483009299283
1575.191562,0.968910533541951
1575.310764,0.9686818976361332
1575.429966,0.9683138684450064
1575.549168,0.9691905891522311
1575.66837,0.9700419121656204
1575.787572,0.9697354273485276
1575.906774,0.970198101486382
1576.025976,0.9702660177305269
1576.145178,0.9708279644226613
1576.26438,0.9711639290168745
1576.383582,0.971048367385375
1576.502784,0.9710716728258565
1576.621986,0.9716496323971092
1576.741188,0.9712561939726472
1576.86039,0.9715757898311002
1576.979592,0.9716933576143771
1577.098794,0.9723018280876314
1577.217996,0.9720791964612935
1577.337198,0.9715660741217804
1577.4564,0.9725527143222107
1577.575602,0.9725750832918822
1577.694804,0.9721909919970066
1577.814006,0.9724146216415893
1577.933208,0.9721919641884847
1578.05241,0.972836741180696
1578.171612,0.9727618356355255
1578.290814,0.9725867542629074
1578.410016,0.9728873300065355
1578.529218,0.9736717932907563
1578.64842,0.9729807316734244
1578.767622,0.9736659512775226
1578.886824,0.9728026924906102
1579.006026,0.9736815300573729
1579.125228,0.9733135479920032
1579.24443,0.9743389869569025
1579.363632,0.9743847819654637
1579.482834,0.974194795457267
1579.602036,0.974468582660091
1579.721238,0.974432527989548
1579.84044,0.9750924421667412
1579.959642,0.9750446638076543
1580.078844,0.9745718818046109
1580.198046,0.9755986464928856
1580.317248,0.9752045842456363
1580.43645,0.976032884501366
1580.555652,0.975304060186416
1580.674854,0.9763862723648997
1580.794056,0.976120731414023
1580.913258,0.9766391891607534
1581.03246,0.9767222070200412
1581.151662,0.9767192768578153
1581.270864,0.9766450490134679
1581.390066,0.977620227305411
1581.509268,0.9777072393776209
1581.62847,0.9778675965138046
1581.747672,0.9784672131141792
1581.866874,0.9782793654432147
1581.986076,0.9781844769469332
1582.105278,0.9788802134150477
1582.22448,0.979052511494395
1582.343682,0.9792640096778593
1582.462884,0.9798742812357403
1582.582086,0.9800937976596586
1582.701288,0.9798615429528832
1582.82049,0.9802966980752427
1582.939692,0.9808624924860222
1583.058894,0.9808615116240201
1583.178096,0.9807271428014022
1583.297298,0.9808644542129689
1583.4165,0.9811891740854876
1583.535702,0.9810890978937034
1583.654904,0.9818841019961919
1583.774106,0.9818644645105276
1583.893308,0.9826453571234984
1584.01251,0.9824321462152228
1584.131712,0.9831554824299119
1584.250914,0.9827033349098966
1584.370116,0.9834917791083571
1584.489318,0.9829333143968161
1584.60852,0.983381634197327
1584.727722,0.9841450345064757
1584.846924,0.9846776010163953
1584.966126,0.9854321530152946
1585.085328,0.9844787162290298
1585.20453,0.984544678512729
1585.323732,0.9849425149203913
1585.442934,0.9847662259885507
1585.562136,0.9860235897203722
1585.681338,0.9852153817873406
1585.80054,0.9865670384246769
1585.919742,0.9862306764175557
1586.038944,0.9863224001355493
1586.158146,0.9867545039706405
1586.277348,0.9861951727522744
1586.39655,0.9872865080104896
1586.515752,0.986908449680713
1586.634954,0.9867702921690092
1586.754156,0.9879906943032821
1586.873358,0.9872687370132848
1586.99256,0.9872401066350539
1587.111762,0.9876844646560958
1587.230964,0.9878099085486257
1587.350166,0.9875432358757484
1587.469368,0.9881991823344939
1587.58857,0.9880865340487821
1587.707772,0.9877427397586092
1587.826974,0.9881171652061181
1587.946176,0.9885134796451001
1588.065378,0.98870922469219
1588.18458,0.9881725013167663
1588.303782,0.9883662021090819
1588.422984,0.9891166568180179
1588.542186,0.988565872247913
1588.661388,0.9888941306053715
1588.78059,0.9894144257436952
1588.899792,0.9894480664060585
1589.018994,0.9893174678809852
1589.138196,0.9893501158961145
1589.257398,0.9895410788958192
1589.3766,0.9899201457156985
1589.495802,0.990060328333027
1589.615004,0.9893431904695423
1589.734206,0.9894223410907625
1589.853408,0.9896707172682826
1589.97261,0.9894015634397657
1590.091812,0.9898360060792979
1590.211014,0.9894084892749502
1590.330216,0.9894589503946508
1590.449418,0.9902687579685906
1590.56862,0.990185083793826
1590.687822,0.9908084033739928
1590.807024,0.9893778180871885
1590.926226,0.9891384176238358
1591.045428,0.9891967785121049
1591.16463,0.991099248319791
1591.283832,0.9893273611051301
1591.403034,0.9902109279617779
1591.522236,0.9896192557289962
1591.641438,0.9901758751153671
1591.76064,0.9887121908243133
1591.879842,0.9895222777939312
1591.999044,0.9899092566539857
1592.118246,0.9902137005562578
1592.237448,0.9898558029973881
1592.35665,0.9898211586505627
1592.475852,0.9906317579840757
1592.595054,0.989388701303045
1592.714256,0.9902657871667729
1592.833458,0.9901555767179865
1592.95266,0.9894708239732969
1593.071862,0.9897469248474664
1593.191064,0.9896410275921119
1593.310266,0.9903100530367941
1593.429468,0.9902632124790733
1593.54867,0.9902792548730586
1593.667872,0.9898835193478991
1593.787074,0.989915196127344
1593.906276,0.9902117201308371
1594.025478,0.9895331625988533
1594.14468,0.9900717140922708
1594.263882,0.9895974843448563
1594.383084,0.9897469248474664
1594.502286,0.9895697760032133
1594.621488,0.9906583072709485
1594.74069,0.9895341521325106
1594.859892,0.989977562749228
1594.979094,0.9900419133821796
1595.098296,0.989354073304493
1595.217498,0.9903710580149951
1595.3367,0.990042903424588
1595.455902,0.9889762122245518
1595.575104,0.9899122263862102
1595.694306,0.9893995846386177
1595.813508,0.9899894425512596
1595.93271,0.989224476409672
1596.051912,0.9889930249630675
1596.171114,0.9901992435417661
1596.290316,0.9907073460708588
1596.409518,0.9891977677093781
1596.52872,0.9896875418134844
1596.647922,0.9891997461068919
1596.767124,0.9892600891318479
1596.886326,0.9894698345029677
1597.005528,0.9892957031361049
1597.12473,0.9890869837634113
1597.243932,0.9889534660332528
1597.363134,0.9889762122245518
1597.482336,0.9884225405882335
1597.601538,0.9889593997718502
1597.72074,0.9889089641285818
1597.839942,0.9884363786006676
1597.959144,0.9884057375478698
1598.078346,0.9884917325877665
1598.197548,0.9888614976375084
1598.31675,0.9888318322375625
1598.435952,0.9885698265193106
1598.555154,0.9882683586984018
1598.674356,0.9888150222393
1598.793558,0.988814033424772
1598.91276,0.9886835185865288
1599.031962,0.9881023435598026
1599.151164,0.9885500553204928
1599.270366,0.9881853476427843
1599.389568,0.9885866323492105
1599.50877,0.9885006290533938
1599.627972,0.9882476052807808
1599.747174,0.9885698265193106
1599.866376,0.9884541706156101
1599.985578,0.9879808144457385
1600.10478,0.9882179582973294
1600.223982,0.9880124303376523
1600.343184,0.9885035945597291
1600.462386,0.9885727922332387
1600.581588,0.9877318746482301
1600.70079,0.9879274649222085
1600.819992,0.9884304480001879
1600.939194,0.9883810277133053
1601.058396,0.9874691729104538
1601.177598,0.9881981941358057
