nu,[0]Methylnitrite-PNNL(x-sec)-X=0.01-T=278.04K-P=1.0atm-L=15cm
2229.835797,0.9867949617346817
2229.955399,0.986660766745352
2230.075002,0.9865719712722011
2230.194604,0.986297742383769
2230.314206,0.9862099657908132
2230.433809,0.9861360028170251
2230.553411,0.9860147155479986
2230.673013,0.9857988019686934
2230.792616,0.9857258555563982
2230.912218,0.9855188748604652
2231.031821,0.985324746764363
2231.151423,0.9853050404664913
2231.271025,0.985216367003215
2231.390628,0.9850764762115818
2231.51023,0.9848607680841935
2231.629833,0.9847406223995231
2231.749435,0.9846244298615745
2231.869037,0.9844797007082382
2231.98864,0.9843684607872322
2232.108242,0.9842336115454883
2232.227845,0.9840928762018541
2232.347447,0.9839984078202936
2232.467049,0.9838222878684997
2232.586652,0.983715057083306
2232.706254,0.9834927626006279
2232.825857,0.9834465395270364
2232.945459,0.9833452497499782
2233.065061,0.983215456743538
2233.184664,0.9830699516235845
2233.304266,0.982740678346144
2233.423868,0.9827121792797104
2233.543471,0.9826532183178002
2233.663073,0.9824773391333779
2233.782676,0.982316226061393
2233.902278,0.9820785342965497
2234.02188,0.9819921151880282
2234.141483,0.9819469445896613
2234.261085,0.9818850838807849
2234.380688,0.9816327718377138
2234.50029,0.9815336319344076
2234.619892,0.9814560938402799
2234.739495,0.9812637472964642
2234.859097,0.9811312856319427
2234.9787,0.9811165687730349
2235.098302,0.980990993889196
2235.217904,0.9808154122163184
2235.337507,0.9807702957450433
2235.457109,0.9806025983630056
2235.576712,0.9804329687868703
2235.696314,0.9804192428213891
2235.815916,0.9802761120607371
2235.935519,0.980124181038326
2236.055121,0.9801094792858739
2236.174723,0.9798723214891375
2236.294326,0.9797851167331942
2236.413928,0.9796802853342836
2236.533531,0.9795813426221559
2236.653133,0.9794579231485756
2236.772735,0.9793403952496128
2236.892338,0.9792062348056638
2237.01194,0.979052511494395
2237.131543,0.9789399269293098
2237.251145,0.978934053307369
2237.370747,0.9789967070916804
2237.49035,0.9788165882690154
2237.609952,0.9785445150774025
2237.729555,0.9785582147965114
2237.849157,0.9787187115041084
2237.968759,0.9786071439304694
2238.088362,0.9785073310923298
2238.207964,0.9783204540394178
2238.327567,0.9781874115047658
2238.447169,0.9781717606313891
2238.566771,0.9781737169768667
2238.686374,0.9780993785992707
2238.805976,0.9779966835561018
2238.925579,0.9779272482565516
2239.045181,0.9777473261962096
2239.164783,0.9777727479571722
2239.284386,0.9777189719348887
2239.403988,0.9776681318702012
2239.52359,0.9777766590559862
2239.643193,0.9776671542025581
2239.762795,0.9775342005106425
2239.882398,0.9775019424142872
2240.002,0.977421790541281
2240.121602,0.9773768301730125
2240.241205,0.9774061519177416
2240.360807,0.9773787849286276
2240.48041,0.9774384068529585
2240.600012,0.977424722811051
2240.719614,0.9773729206735108
2240.839217,0.9772165535159092
2240.958819,0.9773133027437151
2241.078422,0.9771579222816529
2241.198024,0.9771725797604179
2241.317626,0.9768648188726781
2241.437229,0.9768667726042695
2241.556831,0.9770670508204692
2241.676434,0.976975210834239
2241.796036,0.9766538388584634
2241.915638,0.9766684887759204
2242.035241,0.9768990097396753
2242.154843,0.976823791411868
2242.274445,0.9767095097138826
2242.394048,0.9764487630860128
2242.51365,0.9765844988975021
2242.633253,0.9766167267177218
2242.752855,0.9765591080306135
2242.872457,0.976549342488361
2242.99206,0.976465362856083
2243.111662,0.9764145879773727
2243.231265,0.9765727799538292
2243.350867,0.9764204464824761
2243.470469,0.9761910146368504
2243.590072,0.9760250762695231
2243.709674,0.9761246359047576
2243.829277,0.9762339679864612
2243.948879,0.9760787591249829
2244.068481,0.9756523058940628
2244.188084,0.9756952355399674
2244.307686,0.9759099121053425
2244.427289,0.9759304064286863
2244.546891,0.9761012091946175
2244.666493,0.975793785735458
2244.786096,0.9758601419689744
2244.905698,0.9761295165401387
2245.025301,0.976291567489741
2245.144903,0.97625446911505
2245.264505,0.9760631419897743
2245.384108,0.9760709505261442
2245.50371,0.9762124910754124
2245.623312,0.9763833432104764
2245.742915,0.9762525166080643
2245.862517,0.9759011289556578
2245.98212,0.9759021048572747
2246.101722,0.9762339679864612
2246.221324,0.9762173721500704
2246.340927,0.9759157675823815
2246.460529,0.9756864543223631
2246.580132,0.9758708764895758
2246.699734,0.9759870120338059
2246.819336,0.9758133018063329
2246.938939,0.9756220611413762
2247.058541,0.9757059682465881
2247.178144,0.9758191567037083
2247.297746,0.9758689247497746
2247.417348,0.9761099941450325
2247.536951,0.9761158508225674
2247.656553,0.9763735794258632
2247.776156,0.9763569812160983
2247.895758,0.9764389986472043
2248.01536,0.9764136115632729
2248.134963,0.9761871098806014
2248.254565,0.9760865677862904
2248.374167,0.9759469973866184
2248.49377,0.975726458287066
2248.613372,0.9752318903562789
2248.732975,0.9750943923535756
2248.852577,0.9751480240200124
2248.972179,0.9747931347330377
2249.091782,0.9741645958867036
2249.211384,0.9735666424153304
2249.330987,0.9733437211796729
2249.450589,0.9735656688491747
2249.570191,0.973712688364865
2249.689794,0.9741373196598877
2249.809396,0.9747268510535466
2249.928999,0.975295282489374
2250.048601,0.9759294304987679
2250.168203,0.9764536453420339
2250.287806,0.976809139164889
2250.407408,0.9768023015248466
2250.527011,0.9766733721305726
2250.646613,0.9765659439682954
2250.766215,0.9765161403751556
2250.885818,0.9762857097579093
2251.00542,0.9758767317324005
2251.125023,0.9754815816793359
2251.244625,0.9752923566079155
2251.364227,0.9751372974507444
2251.48383,0.9748993929756927
2251.603432,0.9745007406539227
2251.723034,0.9742756569809967
2251.842637,0.9742581201770029
2251.962239,0.9742006406435753
2252.081842,0.97389478966353
2252.201444,0.9740652361653551
2252.321046,0.9742006406435753
2252.440649,0.974312680159398
2252.560251,0.9741334231184021
2252.679854,0.9741577767583993
2252.799456,0.9744471445870921
2252.919058,0.9745494669091016
2253.038661,0.9743750381663632
2253.158263,0.9740905621907323
2253.277866,0.9739025808530121
2253.397468,0.9737224255404345
2253.51707,0.9733787621843697
2253.636673,0.9729486238390613
2253.756275,0.9724642160519397
2253.875878,0.9721171082892314
2253.99548,0.9717477739660472
2254.115082,0.9712076323769986
2254.234685,0.9705144376274559
2254.354287,0.9696946993158736
2254.473889,0.9692429268571506
2254.593492,0.9691682980250296
2254.713094,0.9690975513215598
2254.832697,0.9693708753679118
2254.952299,0.9702990073359498
2255.071901,0.9713931507512233
2255.191504,0.9718886876092645
2255.311106,0.9721219688869243
2255.430709,0.971856615811761
2255.550311,0.9715583016242775
2255.669913,0.9717691526522391
2255.789516,0.9715893919873726
2255.909118,0.971218315719713
2256.028721,0.971197920349235
2256.148323,0.9712785331220078
2256.267925,0.9712979588869273
2256.387528,0.9714698938414448
2256.50713,0.9722979388880976
2256.626733,0.9732765627799029
2256.746335,0.9740964067516391
2256.865937,0.9747960591168285
2256.98554,0.9754854836134664
2257.105142,0.9758367216066126
2257.224744,0.9759099121053425
2257.344347,0.9759987239482216
2257.463949,0.9760289803776363
2257.583552,0.9759011289556578
2257.703154,0.9758045195261369
2257.822756,0.9757586577914783
2257.942359,0.9755762079820602
2258.061961,0.9754064724892875
2258.181564,0.9751411980077354
2258.301166,0.9748340769044762
2258.420768,0.9745504414590558
2258.540371,0.9741889503060297
2258.659973,0.9737029512866668
2258.779576,0.9731140391650183
2258.899178,0.972446711853589
2259.01878,0.9715592731830649
2259.138383,0.9702863935308443
2259.257985,0.9689270051610296
2259.377588,0.966805443247059
2259.49719,0.9641812339682573
2259.616792,0.9607260291418925
2259.736395,0.9584163424128525
2259.855997,0.9621374106532388
2259.9756,0.9681444283444698
2260.095202,0.9729768397582815
2260.214804,0.975356728027685
2260.334407,0.9763979890704682
2260.454009,0.9770846381856697
2260.573611,0.9776290259270505
2260.693214,0.97802211180044
2260.812816,0.9781883896926664
2260.932419,0.9786012723052208
2261.052021,0.9788048425404308
2261.171623,0.9790182452561554
2261.291226,0.9792982845180043
2261.410828,0.9794628204504346
2261.530431,0.9796518750179605
2261.650033,0.9797184936104681
2261.769635,0.9798566436574166
2261.889238,0.9799908932134823
2262.00884,0.9801320220631384
2262.128443,0.9801643669535542
2262.248045,0.9802849345854469
2262.367647,0.9804359100901885
2262.48725,0.9804819916608712
2262.606852,0.9806173075122994
2262.726455,0.9807957961042358
2262.846057,0.9808438562757095
2262.965659,0.9808595499029586
2263.085262,0.9809880509206288
2263.204864,0.9811469838580983
2263.324466,0.9812774850850906
2263.444069,0.9811685693291825
2263.563671,0.981354027714051
2263.683274,0.981434502043726
2263.802876,0.9813765991162585
2263.922478,0.9815483550493097
2264.042081,0.9816239371825233
2264.161683,0.9815699493506572
2264.281286,0.9817437026084019
2264.400888,0.981840900046154
2264.52049,0.9818271543697733
2264.640093,0.981777082461745
2264.759695,0.981841881887545
2264.879298,0.9819518543366585
2264.9989,0.98191159513595
2265.118502,0.9819145408751541
2265.238105,0.9819960431643449
2265.357707,0.981858573341414
2265.47731,0.9819243600696587
2265.596912,0.9821423714759648
2265.716514,0.9821620145198242
2265.836117,0.9823054206423363
2265.955719,0.9822179993502043
2266.075322,0.9824026736929264
2266.194924,0.9824272340667721
2266.314526,0.98247635665653
2266.434129,0.9825755917798417
2266.553731,0.9823535547872246
2266.673333,0.9824282164944974
2266.792936,0.9826483050639917
2266.912538,0.9826276696662578
2267.032141,0.9827151274206705
2267.151743,0.9829008781326423
2267.271345,0.983154499274921
2267.390948,0.9829510073557114
2267.51055,0.9829588709952247
2267.630153,0.983038493888459
2267.749755,0.9828733572933481
2267.869357,0.9830453751820007
2267.98896,0.9832764179916353
2268.108562,0.983328533022825
2268.228165,0.9834819442397403
2268.347767,0.9835793137719324
2268.467369,0.9835793137719324
2268.586972,0.9838695124716988
2268.706574,0.9839541288882252
2268.826177,0.9838399968290615
2268.945779,0.9838350776413753
2269.065381,0.9839984078202936
2269.184984,0.9840958284849112
2269.304586,0.9844344156835693
2269.424188,0.9845328640474738
2269.543791,0.984651999731587
2269.663393,0.9848991784031452
2269.782996,0.9849513794429159
2269.902598,0.9850025982463243
2270.0222,0.9850567748790716
2270.141803,0.9850695807003826
2270.261405,0.9851848405838963
2270.381008,0.9854676292113709
2270.50061,0.9856943128337068
2270.620212,0.9859013303754829
2270.739815,0.9859821775992645
2270.859417,0.9861872832224505
2270.97902,0.9863953906937766
2271.098622,0.9864703595922514
2271.218224,0.9865098191958219
2271.337827,0.9866153813939528
2271.457429,0.9868255528526554
2271.577032,0.9870022104369981
2271.696634,0.9872114770870919
2271.816236,0.987484972543617
2271.935839,0.9876459457130985
2272.055441,0.987796079306711
2272.175044,0.988140880302663
2272.294646,0.9880845578776901
2272.414248,0.9883098668411321
2272.533851,0.9882950423043138
2272.653453,0.9884680090708676
2272.773055,0.9887448188649702
2272.892658,0.9889534660332528
2273.01226,0.9891809514902652
2273.131863,0.9894500453041702
2273.251465,0.9894470769584869
2273.371067,0.9897597916411234
2273.49067,0.9900290429209638
2273.610272,0.9899597433134739
2273.729875,0.9901743898526684
2273.849477,0.9904172103816404
2273.969079,0.9904464281203063
2274.088682,0.9907707533700192
2274.208284,0.990731024259383
2274.327887,0.9911177820490245
2274.447489,0.9913186028541282
2274.567091,0.9913087888485393
2274.686694,0.9915715204879889
2274.806296,0.9918239075548451
2274.925899,0.9920076103528783
2275.045501,0.9920862796755767
2275.165103,0.9922873959469124
2275.284706,0.9924379373631552
2275.404308,0.992646669008746
2275.52391,0.9927436553260126
2275.643513,0.9928450196277809
2275.763115,0.9930151085473432
2275.882718,0.9932237629400255
2276.00232,0.9934112019484065
2276.121922,0.9934681260411378
2276.241525,0.9937214927161564
2276.361127,0.9938662884857609
2276.48073,0.9940153796105885
2276.600332,0.9940512642135056
2276.719934,0.9943080608189058
2276.839537,0.9944361359450004
2276.959139,0.9946219139663218
2277.078742,0.9947074551291403
2277.198344,0.9947395846988306
2277.317946,0.9948892047835177
2277.437549,0.9949999421144282
2277.557151,0.9952140891433652
2277.676754,0.9953012737162026
2277.796356,0.9954958741367854
2277.915958,0.995591545887244
2278.035561,0.9956969846148356
2278.155163,0.9958532217282027
2278.274765,0.9959217387868173
2278.394368,0.9959848822266822
2278.51397,0.9960625720773607
2278.633573,0.9962067127598673
2278.753175,0.99630564099815
2278.872777,0.9963980028119744
2278.99238,0.9965262474873042
2279.111982,0.9966185300904401
2279.231585,0.9966448411669392
2279.351187,0.9968479780845179
2279.470789,0.996850868947846
2279.590392,0.9969267321855325
2279.709994,0.9969930300176013
2279.829597,0.9970275265732269
2279.949199,0.9971631315377695
2280.068801,0.997262055026942
2280.188404,0.9972603596828895
2280.308006,0.9974233253395932
2280.427609,0.997413450897551
2280.547211,0.9974668139446227
2280.666813,0.9974306065564446
2280.786416,0.9975595826719985
2280.906018,0.9975458164447448
2281.025621,0.9976461746018098
2281.145223,0.9977176086252189
2281.264825,0.9976804942205102
2281.384428,0.9978551035848725
2281.50403,0.9977624071515655
2281.623632,0.9977215995036351
2281.743235,0.9977930389276605
2281.862837,0.9978289601236394
2281.98244,0.9979071929808011
2282.102042,0.9979678675826236
2282.221644,0.9980765522011733
2282.341247,0.9979995036654552
2282.460849,0.9979622789782132
2282.580452,0.9980851356964312
2282.700054,0.9981053970303377
2282.819656,0.9980807441314956
2282.939259,0.9981489153743413
2283.058861,0.9980879303387237
2283.178464,0.9981547046548394
2283.298066,0.9981018038573761
2283.417668,0.9980328374055479
2283.537271,0.9981252595253698
2283.656873,0.998126756714382
2283.776476,0.9981589967292973
2283.896078,0.9980936194561406
2284.01568,0.9981031013905646
2284.135283,0.9981693776368439
2284.254885,0.9981627897406916
2284.374487,0.9982277722534615
2284.49409,0.9981492148190608
2284.613692,0.9982066100490099
2284.733295,0.9982113016311024
2284.852897,0.9982714955874202
2284.972499,0.998313024545433
2285.092102,0.9984367231921472
2285.211704,0.9983233072225416
2285.331307,0.9983167183104573
2285.450909,0.9982873682303873
2285.570511,0.9984089670370547
2285.690114,0.9982669035491023
2285.809716,0.9984352255381856
2285.929319,0.9983518596774262
2286.048921,0.9984289354160786
2286.168523,0.9984744648135959
2286.288126,0.9984455094739708
2286.407728,0.9983718269142915
2286.527331,0.998437022723209
2286.646933,0.9984258402911763
2286.766535,0.9984418152324201
2286.886138,0.998412760998338
2287.00574,0.9984710700061867
2287.125343,0.998475762831244
2287.244945,0.9984167546573693
2287.364547,0.9984538964514756
2287.48415,0.9984520992360796
2287.603752,0.9984876447635189
2287.723354,0.9983526583592335
2287.842957,0.9984012793176064
2287.962559,0.998412760998338
2288.082162,0.9983499628106949
2288.201764,0.9983708285429638
2288.321366,0.9984166548156989
2288.440969,0.9984203489641558
2288.560571,0.99844321305194
2288.680174,0.9983990828372079
2288.799776,0.9984662773565531
2288.919378,0.9983732246358276
2289.038981,0.9984409166351907
2289.158583,0.9984235439143845
2289.278186,0.9984928369127714
2289.397788,0.9984257404485972
2289.51739,0.998603975350259
2289.636993,0.998503321142601
2289.756595,0.9984777597847665
2289.876198,0.9984451100958469
2289.9958,0.9984492037291902
2290.115402,0.9984804556783574
2290.235005,0.9985864999336007
2290.354607,0.9984940351048945
2290.474209,0.9984893421939579
2290.593812,0.9984817537037936
2290.713414,0.9986237479047186
2290.833017,0.9985834043202492
2290.952619,0.9985829050286719
2291.072221,0.9986551051827095
2291.191824,0.9986356315980265
2291.311426,0.9986364305068514
2291.431029,0.9985417642604902
2291.550631,0.9985609364464165
2291.670233,0.9985571419220676
2291.789836,0.9985611361586237
2291.909438,0.9986161583930747
2292.029041,0.9986535073358195
2292.148643,0.9985861004990807
2292.268245,0.9987153259011884
2292.387848,0.9986461173272083
2292.50745,0.9986399257404748
2292.627053,0.9986478150270508
2292.746655,0.9987463864308127
2292.866257,0.9986920561051891
2292.98586,0.9986625951240856
2293.105462,0.9986488136753651
2293.225065,0.9986904581991777
2293.344667,0.9987139277007109
2293.464269,0.9987142273149342
2293.583872,0.998669985254633
2293.703474,0.9986817696299867
2293.823076,0.9986671889825891
2293.942679,0.9987055385389527
2294.062281,0.998676776233622
2294.181884,0.9986742795448023
2294.301486,0.9987488832998999
2294.421088,0.9987587709627884
2294.540691,0.998708634530921
2294.660293,0.9987438895679677
2294.779896,0.9987177228208469
2294.899498,0.9987708560170314
2295.0191,0.9986722821982406
2295.138703,0.9987145269292473
2295.258305,0.9988051144449215
2295.377908,0.9986908576754409
2295.49751,0.9987681593393607
2295.617112,0.9986872623948247
2295.736715,0.9987545761847594
2295.856317,0.9987773480486947
2295.97592,0.9987417922080019
2296.095522,0.9988030169563835
2296.215124,0.998807112057148
2296.334727,0.9987926294590223
2296.454329,0.9987027421673598
2296.573931,0.9987596698460868
2296.693534,0.9987576723287446
2296.813136,0.998728209411991
2296.932739,0.9987701568776769
2297.052341,0.9987779473152832
2297.171943,0.9987953262027625
2297.291546,0.9988124057488702
2297.411148,0.9987457871831606
2297.530751,0.9988041156403065
2297.650353,0.9988294855870407
2297.769955,0.9987379969964023
2297.889558,0.9987875356296013
2298.00916,0.9986835672587898
2298.128763,0.9987083349183756
2298.248365,0.9988637460259595
2298.367967,0.998934667869623
2298.48757,0.9987229161665082
2298.607172,0.9989374648906089
2298.726775,0.9987127292447168
2298.846377,0.9987639645219006
2298.965979,0.9988132047991144
2299.085582,0.9988369768362747
2299.205184,0.9988393740478958
2299.324786,0.9988931130517859
2299.444389,0.9987701568776769
2299.563991,0.9988338804464459
2299.683594,0.9987443889400374
2299.803196,0.9988137042058417
2299.922798,0.9988588516055953
2300.042401,0.998765862175236
2300.162003,0.9988237922751988
2300.281606,0.9988467654866121
2300.401208,0.9988173998233841
2300.52081,0.9988835237239294
2300.640413,0.9988166007697838
2300.760015,0.9988835237239294
2300.879618,0.998788035023494
2300.99922,0.9988808267420562
2301.118822,0.9988860209358602
2301.238425,0.9987934284934454
2301.358027,0.998864545117276
2301.47763,0.9988855214929746
2301.597232,0.9988190978144071
2301.716834,0.9988557551479549
2301.836437,0.998841671381098
2301.956039,0.9988133046804399
2302.075642,0.9988049146839186
2302.195244,0.9989003051080911
2302.314846,0.9988640456851282
2302.434449,0.9988597505789663
2302.554051,0.9989222811565392
2302.673653,0.9988495622614709
2302.793256,0.9988536575530715
2302.912858,0.9988043154011496
2303.032461,0.9988905159330681
2303.152063,0.9987833407307609
2303.271665,0.9988859210472631
2303.391268,0.998788035023494
2303.51087,0.9988486632972694
2303.630473,0.9989075971069342
2303.750075,0.9988812262944669
2303.869677,0.9988107077692236
2303.98928,0.998796524757873
2304.108882,0.998876032125595
2304.228485,0.9988441684883979
2304.348087,0.9989538475993709
2304.467689,0.9988910153784509
2304.587292,0.9988407724239984
2304.706894,0.9988266888683964
2304.826497,0.998825590159643
2304.946099,0.9988754328001554
2305.065701,0.9988098088399913
2305.185304,0.9988853217158903
2305.304906,0.9987391954827178
2305.424508,0.9988350790478217
2305.544111,0.9988306841831426
2305.663713,0.9988018183934824
2305.783316,0.9988722364038848
2305.902918,0.9988090097924638
2306.02252,0.9989496520020218
2306.142123,0.9987644639040077
2306.261725,0.9988228933341903
2306.381328,0.9987982227134083
2306.50093,0.9987902323595881
2306.620532,0.9988865203789955
2306.740135,0.9987707561399508
2306.859737,0.9988537574384423
2306.97934,0.998841072076275
2307.098942,0.9988590513773856
2307.218544,0.9988068124150593
2307.338147,0.9988214949831185
2307.457749,0.9988598504649463
2307.577352,0.9988233927457618
2307.696954,0.9987399944743938
2307.816556,0.9989140900274174
2307.936159,0.9988735349386362
2308.055761,0.9988452672175875
2308.175364,0.9988491627217259
2308.294966,0.9988773306652808
2308.414568,0.9988985070891602
2308.534171,0.998939262979664
2308.653773,0.9988850220503387
2308.773375,0.9988246912170163
2308.892978,0.9988683408097592
2309.01258,0.9988823250644201
2309.132183,0.9988795281978256
2309.251785,0.9988732352766206
2309.371387,0.998883423835582
2309.49099,0.9988854216044274
2309.610592,0.9989130911138269
2309.730195,0.9988881185987067
2309.849797,0.998864345344387
2309.969399,0.9989175862328509
2310.089002,0.9988309838323928
2310.208604,0.998930672138943
2310.328207,0.9989063984185369
2310.447809,0.9989565447784007
2310.567411,0.9989373649968674
2310.687014,0.9988943117242407
2310.806616,0.998887918821103
2310.926219,0.9989579433185423
2311.045821,0.99894895273751
2311.165423,0.998928774172469
2311.285026,0.9989638371877948
2311.404628,0.9989584427976388
2311.52423,0.9989205829901047
2311.643833,0.9989112930718811
2311.763435,0.9989282747082068
2311.883038,0.9989713294446696
2312.00264,0.9989482534734879
2312.122242,0.9989852152426549
2312.241845,0.999000100233255
2312.361447,0.9989494522121113
2312.48105,0.9989917086676576
2312.600652,0.9990444967841934
2312.720254,0.9989549464492077
2312.839857,0.998984515953249
2312.959459,0.9990098205515195
2313.079062,0.9990293014329582
2313.198664,0.9990294512873648
2313.318266,0.9989564448827511
2313.437869,0.9990733196336933
2313.557471,0.99900332700879
2313.677074,0.9989686322257213
2313.796676,0.9989735271840119
2313.916278,0.9989189847184505
2314.035881,0.9990528288500412
2314.155483,0.9989879125063774
2314.275086,0.9990272334444447
2314.394688,0.9990366742964086
2314.51429,0.9989667341871232
2314.633893,0.9990079024545054
2314.753495,0.998955845509064
2314.873097,0.999009291076455
2314.9927,0.999072390495938
2315.112302,0.9990242063965133
2315.231905,0.9989455563168447
2315.351507,0.9990140863325607
2315.471109,0.9988863206017115
2315.590712,0.9990936409916821
2315.710314,0.9989494522121113
2315.829917,0.9989825179862151
2315.949519,0.9990049354054412
2316.069121,0.9989471546310135
2316.188724,0.9990311496388755
2316.308326,0.9990173930746591
2316.427929,0.9990182022790752
2316.547531,0.999011388998169
2316.667133,0.9990181123674411
2316.786736,0.9990680345498114
2316.906338,0.9990939507107588
2317.025941,0.9990828708202836
2317.145543,0.9989766240067462
2317.265145,0.999020719808117
2317.384748,0.9989449569496908
2317.50435,0.9990545172507487
2317.623952,0.9990441471186807
2317.743555,0.9989724283137363
2317.863157,0.9989061986372773
2317.98276,0.9989938065524486
2318.102362,0.9990120483459033
2318.221964,0.9990324883415129
2318.341567,0.9990540377046955
2318.461169,0.999089215016656
2318.580772,0.9989920083652152
2318.700374,0.999059332705127
2318.819976,0.9989409611778545
2318.939579,0.9990386823621421
2319.059181,0.9990904638789554
2319.178784,0.9989783222684506
2319.298386,0.9990509306514698
2319.417988,0.9990358251155964
2319.537591,0.999020080435061
2319.657193,0.9989623387431629
2319.776796,0.999050511050167
2319.896398,0.9990795338890677
2320.016,0.9989607404046995
2320.135603,0.9990722006722018
2320.255205,0.9990804730242709
2320.374807,0.9989474543152048
2320.49441,0.999025924719626
2320.614012,0.9990843994182452
2320.733615,0.9989697310918212
2320.853217,0.9990524492100384
2320.972819,0.999074618429853
2321.092422,0.999031878931881
2321.212024,0.9989990013337491
2321.331627,0.9990473041031737
2321.451229,0.9990824811780399
2321.570831,0.9990224081545602
2321.690434,0.9989963040400869
2321.810036,0.999156066312518
2321.929639,0.9991436268969279
2322.049241,0.9991372024240617
2322.168843,0.9989679329479235
2322.288446,0.9991207667522656
2322.408048,0.9989956047429188
2322.527651,0.9990978072208516
2322.647253,0.9990083220379126
2322.766855,0.9990971078526313
2322.886458,0.999009660709961
2323.00606,0.9990618703190549
2323.125663,0.9989597414444585
2323.245265,0.9991137329668266
2323.364867,0.9991370725362337
2323.48447,0.9990616305442348
2323.604072,0.9990201104056639
2323.723674,0.9990395015741975
2323.843277,0.99900332700879
2323.962879,0.9990261944566622
2324.082482,0.9991574251656922
2324.202084,0.9990780252801105
2324.321686,0.9990953494432689
2324.441289,0.9990817918113657
2324.560891,0.9990836401143902
2324.680494,0.9991378618548329
2324.800096,0.9990903639699139
2324.919698,0.9991623710071876
2325.039301,0.9991345547139835
2325.158903,0.9991504310881953
2325.278506,0.9991599230623774
2325.398108,0.9991522995012484
2325.51771,0.9991539780785216
2325.637313,0.9990555562679869
2325.756915,0.9991489323636727
2325.876518,0.9990674750718688
2325.99612,0.9990822913523865
2326.115722,0.9991348544543949
2326.235325,0.9990965883222703
2326.354927,0.9991514002645835
2326.474529,0.9990319588544344
2326.594132,0.9991307979751204
2326.713734,0.9991548873090553
2326.833337,0.999182714160154
2326.952939,0.9990932213724409
2327.072541,0.9991118945992492
2327.192144,0.9990812622981564
2327.311746,0.9990638184916015
2327.431349,0.9991513103409615
2327.550951,0.9992355323543971
2327.670553,0.9991092169829597
2327.790156,0.9991242536898262
2327.909758,0.9991309378534419
2328.029361,0.9991037218973777
2328.148963,0.9990706521114909
2328.268565,0.9992095125999132
2328.388168,0.9991280203953629
2328.50777,0.9992401188560166
2328.627373,0.9991018935392396
2328.746975,0.9992495317422708
2328.866577,0.9992045465409762
2328.98618,0.9991260021588001
2329.105782,0.9991287397677965
2329.225385,0.9991078981596637
2329.344987,0.9992022483731622
2329.464589,0.9990980170314131
2329.584192,0.9991595733564655
2329.703794,0.9992242010877086
2329.823396,0.9990677648014785
2329.942999,0.9991678963903771
2330.062601,0.999232564629273
2330.182204,0.9991915969339668
2330.301806,0.9991641794927159
2330.421408,0.9991744909202551
2330.541011,0.9991701045538681
2330.660613,0.9991815151416165
2330.780216,0.9991990409390927
2330.899818,0.9992268890044247
2331.01942,0.9992183356588632
2331.139023,0.9992246507387003
2331.258625,0.9991230547414411
2331.378228,0.9991298887665079
2331.49783,0.9992144586992422
2331.617432,0.9991032922828698
2331.737035,0.9992420973534106
2331.856637,0.9992160974122982
2331.97624,0.9991294091842764
2332.095842,0.9991513003494484
2332.215444,0.9992098123628119
2332.335047,0.9991693451848772
2332.454649,0.9992513204005335
2332.574251,0.9992278082935855
2332.693854,0.999144556100933
2332.813456,0.9992236714990224
2332.933059,0.9991245434359018
2333.052661,0.9991486126360655
2333.172263,0.9992580653697104
2333.291866,0.9991963530972878
2333.411468,0.9992064350393539
2333.531071,0.9991913970956673
2333.650673,0.99913533403924
2333.770275,0.999140589504919
2333.889878,0.9991769488925261
2334.00948,0.999228148031098
2334.129083,0.9991553169457492
2334.248685,0.9991575950224689
2334.368287,0.9992089930111018
2334.48789,0.999209412678967
2334.607492,0.9992166469813029
2334.727095,0.9992096924576417
2334.846697,0.9992339735481824
2334.966299,0.9992675383810722
2335.085902,0.9991936852465866
2335.205504,0.9992021084848571
2335.325107,0.99914835285746
2335.444709,0.9991497516661332
2335.564311,0.9991389109501386
2335.683914,0.9991307180446598
2335.803516,0.9991648789078863
2335.923118,0.999213659327995
2336.042721,0.9991631203792469
2336.162323,0.9991861413627412
2336.281926,0.9992051860320907
2336.401528,0.9990745185223961
2336.52113,0.9991835634658219
2336.640733,0.9991947643763495
2336.760335,0.9991261520277116
2336.879938,0.9991166304008534
2336.99954,0.9991210864709621
2337.119142,0.999115931019457
2337.238745,0.9991446859897337
2337.358347,0.9991939850047371
2337.47795,0.9991760796089587
2337.597552,0.9992549976521587
2337.717154,0.9991434270682225
2337.836757,0.9991335056232518
2337.956359,0.9991356837366682
2338.075962,0.9992190750807052
2338.195564,0.9991662877313588
2338.315166,0.9991949442314232
2338.434769,0.9991477034112417
2338.554371,0.9992006596428502
2338.673973,0.9991846525764997
2338.793576,0.9991871105737684
2338.913178,0.9992202241833023
2339.032781,0.9992560968332607
2339.152383,0.9991556766417281
2339.271985,0.9991808656738427
2339.391588,0.9992080637471704
2339.51119,0.9992142888327986
2339.630793,0.9992559269597386
2339.750395,0.9991584742815394
2339.869997,0.9991870306388028
2339.9896,0.9992339735481824
2340.109202,0.9990781651510439
2340.228805,0.9991903779209621
2340.348407,0.9992141689270911
2340.468009,0.9992373809418419
2340.587612,0.9991702644210976
2340.707214,0.9991170600210969
2340.826817,0.9992431965203222
2340.946419,0.9991997303866689
2341.066021,0.9992130897763715
2341.185624,0.9992230419883076
2341.305226,0.9992930300211208
2341.424828,0.9992241111575345
2341.544431,0.9992605235475748
2341.664033,0.9992478729894249
2341.783636,0.9992116609026748
