nu,[0]Halon-1202-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
644.679394,0.9861133219497913
644.797896,0.9852045444777463
644.916398,0.9847268361273136
645.034901,0.9847228972278469
645.153403,0.9836757092679842
645.271905,0.9837957250253273
645.390408,0.9842572334356269
645.50891,0.9840269441878957
645.627413,0.9842513279099429
645.745915,0.9843468049193103
645.864417,0.9848469801299563
645.98292,0.9862464562346165
646.101422,0.9862602637816564
646.219924,0.9870150415491359
646.338427,0.9871858099223623
646.456929,0.987197656223159
646.575432,0.9876301435043852
646.693934,0.9881952295456702
646.812436,0.988090486402823
646.930939,0.9883711439524471
647.049441,0.9883059136095712
647.167943,0.9881576788404154
647.286446,0.9873260002606496
647.404948,0.9878425068134763
647.52345,0.9880855459627421
647.641953,0.9873872163703457
647.760455,0.9866883936335954
647.878958,0.9865936760943212
647.99746,0.9862908383237365
648.115962,0.9856972699210809
648.234465,0.9854942371965657
648.352967,0.9851365677094028
648.471469,0.9856026475251162
648.589972,0.9855109907410028
648.708474,0.9848381165470214
648.826977,0.9847150194761801
648.945479,0.9843792888998553
649.063981,0.9838006440162499
649.182484,0.9839610165912342
649.300986,0.9837032525734483
649.419488,0.9833019835108534
649.537991,0.9821256751975685
649.656493,0.982637495992086
