nu,[0]1-Butene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
814.434789,0.9842355800146798
814.554291,0.9843497579641546
814.673793,0.9842926673338369
814.793296,0.9842572334356269
814.912798,0.9841529076982445
815.032301,0.9840564654390379
815.151803,0.9840544973280752
815.271305,0.9840633538584055
815.390808,0.9843340084940232
815.51031,0.9841647176039962
815.629813,0.9842631389967441
815.749315,0.9841292883118935
815.868817,0.9842424696878538
815.98832,0.9843989766825104
816.107822,0.9845141581007639
816.227325,0.9845220342455332
816.346827,0.9842385327258489
816.466329,0.9847002488616678
816.585832,0.9847898606615894
816.705334,0.9843566484365769
816.824836,0.9845978453608606
816.944339,0.98453384858083
817.063841,0.9850626852374519
817.183344,0.9848942539195644
817.302846,0.9848991784031452
817.422348,0.9847356987087204
817.541851,0.9846559383474631
817.661353,0.9846707082973127
817.780856,0.9843783045210586
817.900358,0.9844285090947948
818.01986,0.9842788873329544
818.139363,0.9841292883118935
818.258865,0.984427524666778
818.378368,0.9841922746018852
818.49787,0.9841529076982445
818.617372,0.9844974215023377
818.736875,0.9845771690232104
818.856377,0.9841342089706366
818.97588,0.9841450345064757
819.095382,0.9839442893961338
819.214884,0.9834711259978541
819.334387,0.983325583041651
819.453889,0.9835694780279736
819.573391,0.9839846319390155
819.692894,0.983830158478285
819.812396,0.9838852545098343
819.931899,0.9841558601613962
820.051401,0.9841342089706366
820.170903,0.9840298962731564
820.290406,0.9837849033318714
820.409908,0.9839246107071334
820.529411,0.9835822645142999
820.648913,0.9836166904960091
820.768415,0.9835340701641099
820.887918,0.9835665273239655
821.00742,0.9839226428598798
821.126923,0.9837996602160978
821.246425,0.9837524389657265
821.365927,0.9837485039638406
821.48543,0.9835537410422213
821.604932,0.9835517739367063
821.724434,0.9833786840568497
821.843937,0.9833806508161845
821.963439,0.9836107888135711
822.082942,0.9835143996794121
822.202444,0.9832193896132307
822.321946,0.983223322498655
822.441449,0.9831603982196135
822.560951,0.9831220557117667
822.680454,0.9829048097440181
822.799956,0.9827554195668781
822.919458,0.9828340431453446
823.038961,0.9829392120143953
823.158463,0.9825107439307867
823.277966,0.9825038663796507
823.397468,0.9823771315554596
823.51697,0.982338819594417
823.636473,0.9821669253421738
823.755975,0.9824527775069212
823.875478,0.9825048488840084
823.99498,0.9823604312861759
824.114482,0.982450812603331
824.233985,0.9824124977687837
824.353487,0.9828478029182668
824.472989,0.9827141447060344
824.592492,0.9828448543792808
824.711994,0.9825638009434855
824.831497,0.9823781139330824
824.950999,0.9823535547872246
825.070501,0.9820962118692648
825.190004,0.9823339079125983
825.309506,0.9824085681266519
825.429009,0.9823682902010618
825.548511,0.9822376439066363
825.668013,0.9822307682671936
825.787516,0.9821482643478723
825.907018,0.9822622001546857
826.026521,0.9819960431643449
826.146023,0.9820588929222782
826.265525,0.9818693738451234
826.385028,0.9816887265004013
826.50453,0.981841881887545
826.624032,0.9817437026084019
826.743535,0.9817937728140144
826.863037,0.9818811563483044
826.98254,0.981973457515088
827.102042,0.9815630783850602
827.221544,0.9814168363816806
827.341047,0.9815944889061342
827.460549,0.9814021152395437
827.580052,0.9815768203643512
827.699554,0.9816641845890139
827.819056,0.981858573341414
827.938559,0.9815591521405991
828.058061,0.9810606467224084
828.177564,0.9812863166221982
828.297066,0.981363841303396
828.416568,0.9814443164378183
828.536071,0.9813893570949738
828.655573,0.9812068356495747
828.775076,0.9808703394173498
828.894578,0.9809880509206288
829.01408,0.9810518172163208
829.133583,0.9812578597316431
829.253085,0.981397208241235
829.372587,0.9811656258278897
829.49209,0.9810832113767756
829.611592,0.981209779274497
829.731095,0.9813010360273429
829.850597,0.9816317902054328
829.970099,0.9815493365981556
830.089602,0.9814462793284141
830.209104,0.9812657098259213
830.328607,0.981307905158637
830.448109,0.9812019296276615
830.567611,0.9812411784898186
830.687114,0.9813304755000135
830.806616,0.9810783059729823
830.926119,0.9809978608501876
831.045621,0.9810488740652838
831.165123,0.9811263799877786
831.284626,0.9812931856504562
831.404128,0.9810331774088724
831.52363,0.9810076708778461
831.643133,0.9810008038481846
831.762635,0.9807928537212611
831.882138,0.9809154604907397
832.00164,0.9810783059729823
832.121142,0.9809340980615454
832.240645,0.9805437639721533
832.360147,0.9804663040745056
832.47965,0.9805741612999925
832.599152,0.9804055170480703
832.718654,0.9803721838271586
832.838157,0.9803359107274136
832.957659,0.9802202379147779
833.077162,0.9795901588939127
833.196664,0.9798321475475279
833.316166,0.9798674221397785
833.435669,0.9796714682513925
833.555171,0.9796499157161698
833.674673,0.9792855537230559
833.794176,0.9791132146318855
833.913678,0.9787950545409454
834.033181,0.9788743401513871
834.152683,0.9783693712850408
834.272185,0.9781003566991383
834.391688,0.9780426504804433
834.51119,0.977818704356293
834.630693,0.9778001259774054
834.750195,0.9775429983580375
834.869697,0.9771041800738517
834.9892,0.9769800957225053
835.108702,0.9766626287825677
835.228205,0.9758650212818826
835.347707,0.975324541786736
835.467209,0.9743165774179131
835.586712,0.9736075330730096
835.706214,0.9731821595319449
835.825717,0.9723358592471564
835.945219,0.9711513039678603
836.064721,0.9692594041269637
836.184224,0.9672918687107606
836.303726,0.9697780966460485
836.423228,0.9722444639720323
836.542731,0.9732084358049803
836.662233,0.973977574238946
836.781736,0.9740136120758888
836.901238,0.9739678345119024
837.02074,0.9739366680398642
837.140243,0.9733777888060942
837.259745,0.9731130660514656
837.379248,0.9724895004502528
837.49875,0.9725157580212406
837.618252,0.9718634188318822
837.737755,0.9711862660441168
837.857257,0.9708862158480519
837.97676,0.971492237905959
838.096262,0.9715553869537447
838.215764,0.971285332095536
838.335267,0.9710833257558478
838.454769,0.970643524631756
838.574271,0.9704775587795287
838.693774,0.9703116213050358
838.813276,0.9697460944968975
838.932779,0.9694125592117487
839.052281,0.969083014967313
839.171783,0.9689812665926245
839.291286,0.9685007710571382
839.410788,0.9682509300890763
839.530291,0.968002121573307
839.649793,0.9673992440674095
839.769295,0.9671003638803597
839.888798,0.9666962004043089
840.0083,0.9665947026319928
840.127803,0.9663782096667205
840.247305,0.9657570282091457
840.366807,0.9658700283918279
840.48631,0.9653679065400601
840.605812,0.9652182861104293
840.725315,0.9651931907612313
840.844817,0.9647618458177382
840.964319,0.96466923312602
841.083822,0.9642911568944174
841.203324,0.9639816691085014
841.322826,0.9639055175646675
841.442329,0.9635470113984146
841.561831,0.9635123243303753
841.681334,0.9633716617996376
841.800836,0.9628275105479249
841.920338,0.962856395806518
842.039841,0.9623414054069771
842.159343,0.9624540059384123
842.278846,0.9619363449465105
842.398348,0.9619103730158195
842.51785,0.9619902148901718
842.637353,0.9613756995014336
842.756855,0.9617055079252739
842.876358,0.9613545494686958
842.99586,0.9612113183118112
843.115362,0.9611219298158377
843.234865,0.96070297199388
843.354367,0.960958552975194
843.473869,0.9610267834546085
843.593372,0.9603514190442444
843.712874,0.9606069065000353
843.832377,0.9604801147568165
843.951879,0.9603648640582259
844.071381,0.960544469080351
844.190884,0.9604023190182911
844.310386,0.960626118830288
844.429889,0.9600163148780763
844.549391,0.9602409849811346
844.668893,0.9600479959392019
844.788396,0.9600863986270881
844.907898,0.9604647471979212
845.027401,0.9600134348334517
845.146903,0.9601238427267897
845.266405,0.9602621105151843
845.385908,0.9598828818841162
845.50541,0.9602083373426583
845.624912,0.9598819220017142
845.744415,0.9600259150892261
845.863917,0.9600105547974673
845.98342,0.9606962470966132
846.102922,0.9612391938442355
846.222424,0.9613526267615196
846.341927,0.9616035725441044
846.461429,0.9615728017221188
846.580932,0.9619286494865328
846.700434,0.9619671274020654
846.819936,0.9620710254622191
846.939439,0.9625723950619246
847.058941,0.9625107923999469
847.178444,0.9627408599713101
847.297946,0.9629883161690821
847.417448,0.9634121242591389
847.536951,0.9638312996972395
847.656453,0.9638014213900651
847.775956,0.9642313726960192
847.895458,0.9643528735033691
848.01496,0.9643143001599009
848.134463,0.9648149091784872
848.253965,0.9649268341994776
848.373467,0.9654924470326929
848.49297,0.9658651990537593
848.612472,0.9661530697736843
848.731975,0.9667174679546601
848.851477,0.9667300353634314
848.970979,0.9675414622090647
849.090482,0.9675946784529195
849.209984,0.9678627393035648
849.329487,0.9678975829893622
849.448989,0.9681928367760877
849.568491,0.9685889086375035
849.687994,0.9685036765638096
849.807496,0.9691479457044712
849.926999,0.9694842983954475
850.046501,0.9695686471985276
850.166003,0.9701845188080401
850.285506,0.969787794475504
850.405008,0.9697858549018546
850.52451,0.9695065967907411
850.644013,0.9694183757045535
850.763515,0.9693301626461195
850.883018,0.9692274190943834
851.00252,0.9691343777282073
851.122022,0.96889018663439
851.241525,0.9685191727466038
851.361027,0.9683119318192062
851.48053,0.9683990838148508
851.600032,0.9683729373925661
851.719534,0.9686363706568367
851.839037,0.9688029904414803
851.958539,0.969040376252713
852.078042,0.9689754527224667
852.197544,0.968776833113864
852.317046,0.9679014545874374
852.436549,0.9670046256834545
852.556051,0.9660381043989567
852.675554,0.9652568956140586
852.795056,0.9647309739326247
852.914558,0.9643480517510559
853.034061,0.9636144620499577
853.153563,0.963036466788646
853.273065,0.9628015145560876
853.392568,0.9616824272700526
853.51207,0.9595652132272756
853.631573,0.9573396876373159
853.751075,0.9579113900670306
853.870577,0.9589158074265877
853.99008,0.9583022976539031
854.109582,0.9553399817715552
854.229085,0.9538384132734669
854.348587,0.9552387211003978
854.468089,0.9575215994590428
854.587592,0.9599135986278018
854.707094,0.9622461383236403
854.826597,0.9640809643340359
854.946099,0.9657135701206906
855.065601,0.967234800174045
855.185104,0.9681802503510215
855.304606,0.968954135496997
855.424108,0.9698062206186469
855.543611,0.9701990716849686
855.663113,0.9709454417135892
855.782616,0.9712921311166572
855.902118,0.9716311712294754
856.02162,0.9718148268757496
856.141123,0.97195672219858
856.260625,0.972115164056959
856.380128,0.9717574914923743
856.49963,0.9717662373491541
856.619132,0.9713494390429603
856.738635,0.9713882937976119
856.858137,0.9709318485725573
856.97764,0.9706105233129441
857.097142,0.9699070857104851
857.216644,0.9696665785773461
857.336147,0.9692419576147084
857.455649,0.9689163470225927
857.575152,0.9685559771744479
857.694654,0.9680979585271937
857.814156,0.9677020874233153
857.933659,0.9671622602843118
858.053161,0.9668905258696452
858.172663,0.966319262393841
858.292166,0.9660207158695747
858.411668,0.9658874142088109
858.531171,0.9655320330345287
858.650673,0.9655049985160887
858.770175,0.9650696539393392
858.889678,0.9648477134430686
859.00918,0.9644965727868519
859.128683,0.9644522069649254
859.248185,0.9641407392068265
859.367687,0.9635460478518849
859.48719,0.9628727645043803
859.606692,0.9627514501790158
859.726195,0.9622605721239683
859.845697,0.9623741255710005
859.965199,0.9619988728410666
860.084702,0.9619892529004379
860.204204,0.9612882182932344
860.323706,0.9614891485273357
860.443209,0.9614391523915231
860.562711,0.9614074254229921
860.682214,0.9612632251244714
860.801716,0.9611892107057285
860.921218,0.96105753680373
861.040721,0.9609489434377119
861.160223,0.9610258224283056
861.279726,0.9607894391523232
861.399228,0.9607183433644025
861.51873,0.9603917546508861
861.638233,0.9604061606352504
861.757735,0.960264991305837
861.877238,0.9605377452926007
861.99674,0.9602438657084107
862.116242,0.960302442370789
862.235745,0.9602937996876997
862.355247,0.9601238427267897
862.474749,0.9603005217678248
862.594252,0.9601756908141827
862.713754,0.960136324417876
862.833257,0.9597504271860006
862.952759,0.9599558357553514
863.072261,0.9600067147629282
863.191764,0.9596544569418741
863.311266,0.9600124748204969
863.430769,0.9598579252536248
863.550271,0.9598540858296026
863.669773,0.9600979197329982
863.789276,0.9599884748086278
863.908778,0.9600863986270881
864.028281,0.9599913547783722
864.147783,0.9601305636172119
864.267285,0.9600566364100475
864.386788,0.9600863986270881
864.50629,0.9600374354693293
864.625793,0.9602438657084107
864.745295,0.9600364754323738
864.864797,0.9603370138809978
864.9843,0.9600902389803633
865.103802,0.9603869527041177
865.223304,0.9604983640523647
865.342807,0.9603591018863281
865.462309,0.9604609053466161
865.581812,0.960650134783457
865.701314,0.9607279505958722
865.820816,0.9604657076631486
865.940319,0.9605079690840302
866.059821,0.9608711097256013
866.179324,0.9607096969382213
866.298826,0.9610277444818724
866.418328,0.9610469652289689
866.537831,0.9609095453386975
866.657333,0.9612391938442355
866.776836,0.9612295815003589
866.896338,0.9610623421034272
867.01584,0.9610681084947791
867.135343,0.9610363937704945
867.254845,0.9613035990277726
867.374347,0.96105753680373
867.49385,0.9613324385683344
867.613352,0.9612555350494307
867.732855,0.9611930554702608
867.852357,0.9610008360817464
867.971859,0.9612401550839099
868.091362,0.9613680085266015
868.210864,0.9612074734742276
868.330367,0.9612613025999436
868.449869,0.9610421600061558
868.569371,0.9609758503848237
868.688874,0.9609258809398205
868.808376,0.9608134591885512
868.927879,0.9608749532177272
869.047381,0.9607577336239753
869.166883,0.9604858776547938
869.286386,0.9605617590364035
869.405888,0.9602188996924619
869.525391,0.960224661023144
869.644893,0.9598867214233228
869.764395,0.9599337570250354
869.883898,0.9597542661953873
870.0034,0.9595632940987683
870.122902,0.9594443156271177
870.242405,0.9589675902783131
870.361907,0.9588429325945019
870.48141,0.9585543643034975
870.600912,0.9586665217252023
870.720414,0.9586320103516286
870.839917,0.958341588853571
870.959419,0.958067542349677
871.078922,0.9579430016644914
871.198424,0.9575962890566571
871.317926,0.9573913853762748
871.437429,0.9570754983433276
871.556931,0.9568228637609972
871.676434,0.9564660353854435
871.795936,0.9561906128300042
871.915438,0.9561514098185454
872.034941,0.9556199373977107
872.154443,0.9555396686943021
872.273945,0.9551326954868861
872.393448,0.9548891677006492
872.51295,0.954728759795117
872.632453,0.9539834077315841
872.751955,0.9538737059476684
872.871457,0.9536123803554798
872.99096,0.9530880377537175
873.110462,0.9526097076296715
873.229965,0.9522325488678136
873.349467,0.9518717211129715
873.468969,0.9510896040523671
873.588472,0.9505618957747107
873.707974,0.9503081296278271
873.827477,0.9499765299580951
873.946979,0.9496725861021191
874.066481,0.9493563977792246
874.185984,0.9490146909869372
874.305486,0.9488372418317358
874.424988,0.947693633852307
874.544491,0.9471289767310678
874.663993,0.9465693888803174
874.783496,0.94592215679693
874.902998,0.9454455321494047
875.0225,0.945076880283653
875.142003,0.9444438908490026
875.261505,0.9441964789619727
875.381008,0.9438632364256672
875.50051,0.9435895557727164
875.620012,0.9430471477354023
875.739515,0.9422873579707349
875.859017,0.9414312079414796
875.97852,0.9405871227767489
876.098022,0.9399966195010808
876.217524,0.9390523974495372
876.337027,0.9383708928251012
876.456529,0.9381898047183503
876.576032,0.9378267955107367
876.695534,0.937333628330637
876.815036,0.9365990467596279
876.934539,0.9355319322171796
877.054041,0.9351736920945031
877.173543,0.9345921949223884
877.293046,0.9337131573190232
877.412548,0.9327845747739169
877.532051,0.9320554223721906
877.651553,0.931440468750443
877.771055,0.9307933425270722
877.890558,0.9298472068892422
878.01006,0.929215125720511
878.129563,0.9283522857199524
878.249065,0.9274791171093525
878.368567,0.926914454284315
878.48807,0.9263103030348312
878.607572,0.9257315399777297
878.727075,0.9252382565386361
878.846577,0.9245279463516394
878.966079,0.9242589478604298
879.085582,0.9229428168258049
879.205084,0.9216304032012177
879.324586,0.92026463827827
879.444089,0.9190635571373809
879.563591,0.9185490256276531
879.683094,0.9179035125870554
879.802596,0.9173969696668155
879.922098,0.9165368547662204
880.041601,0.9155978857938919
880.161103,0.9161199253559354
880.280606,0.9153635227348802
880.400108,0.9137639511667108
880.51961,0.9125312021254623
880.639113,0.9109183614071145
880.758615,0.910021548573958
880.878118,0.9089747163390709
880.99762,0.9079445232406278
881.117122,0.9069508681131464
881.236625,0.9065518975111458
881.356127,0.9066470904579267
881.47563,0.9059655481379326
881.595132,0.9050908079859472
881.714634,0.9037522643567424
881.834137,0.9023976521733346
881.953639,0.9010721021426108
882.073141,0.8995685675328657
882.192644,0.8988581890009805
882.312146,0.8974570633882651
882.431649,0.8963538698034373
882.551151,0.8960312404870695
882.670653,0.8957714291018
882.790156,0.8950998524027158
882.909658,0.8937403341227091
883.029161,0.8921062849223051
883.148663,0.8911611532685598
883.268165,0.8900835003845824
883.387668,0.8890693833506821
883.50717,0.8879676205494366
883.626673,0.8868583544594917
883.746175,0.8859542201248422
883.865677,0.8859187826647911
883.98518,0.8846793641644489
884.104682,0.8832296790739163
884.224184,0.8816765619826977
884.343687,0.8793695928395436
884.463189,0.8785082327739305
884.582692,0.8776828230384763
884.702194,0.8775950591444404
884.821696,0.8769721877979416
884.941199,0.8753250288993892
885.060701,0.8753600426008147
885.180204,0.8751062249937922
885.299706,0.8735062450302347
885.419208,0.871150959235312
885.538711,0.8678208323252475
885.658213,0.8663467902010986
885.777716,0.8655241515656287
885.897218,0.8658011636136935
886.01672,0.8651261020143242
886.136223,0.8633457766089246
886.255725,0.8645898900739535
886.375228,0.8644602113165923
886.49473,0.8628883245828171
886.614232,0.8603723657625851
886.733735,0.8576750335618634
886.853237,0.8549861577008506
886.972739,0.853363226274306
887.092242,0.8524250428209038
887.211744,0.851675238745402
887.331247,0.8506708546668308
887.450749,0.850721896449349
887.570251,0.8521352675709287
887.689754,0.8518541093262921
887.809256,0.8504497089948007
887.928759,0.848300790758863
888.048261,0.8447707417289303
888.167763,0.8419960129203602
888.287266,0.8409778138793752
888.406768,0.8399020509127857
888.526271,0.8390961318469555
888.645773,0.8371014576569985
888.765275,0.8373609993357539
888.884778,0.8390373971734638
889.00428,0.838567667767556
889.123782,0.8357715239168311
889.243285,0.833068006243009
889.362787,0.8302403847023434
889.48229,0.8291037341587052
889.601792,0.8287141469638131
889.721294,0.8272155310143775
889.840797,0.8247953368244204
889.960299,0.824209939975748
890.079802,0.8253728956822142
890.199304,0.8259013034078866
890.318806,0.8243747984490409
890.438309,0.8213056080493655
890.557811,0.818067849680109
890.677314,0.8160823581546005
890.796816,0.8139714396664431
890.916318,0.8136459161996102
891.035821,0.8132147981204072
891.155323,0.8108517829125248
891.274825,0.810900435479062
891.394328,0.8138656302570472
891.51383,0.8131497435387756
891.633333,0.8107869173645483
891.752835,0.8069286729970538
891.872337,0.8025107728146247
891.99184,0.8004589726609722
892.111342,0.7992272145402637
892.230845,0.798787760433224
892.350347,0.7973193423129871
892.469849,0.7971439513513914
892.589352,0.798699898612065
892.708854,0.8023663338754126
892.828357,0.801412085828298
892.947859,0.7973592092767685
893.067361,0.7923595602305418
893.186864,0.78757238109851
893.306366,0.7835894942760742
893.425869,0.7822585237812674
893.545371,0.7824228153212694
893.664873,0.7815313615370046
893.784376,0.7832212937476665
893.903878,0.7867301293357856
894.02338,0.7889912880176098
894.142883,0.786572799043472
894.262385,0.782156836782974
894.381888,0.7770737630345144
894.50139,0.773221287763246
894.620892,0.7695341093845705
894.740395,0.7683038392880899
894.859897,0.7665387710642856
894.9794,0.7651831974760337
895.098902,0.7663778148233589
895.218404,0.7731748958777506
895.337907,0.7759478225822164
895.457409,0.7729816263134832
895.576912,0.7666460940046651
895.696414,0.7605754204581205
895.815916,0.755428606560479
895.935419,0.7536026795953437
896.054921,0.7539343377338054
896.174423,0.7531506536089432
896.293926,0.7503616415005345
896.413428,0.7513753137914051
896.532931,0.7575998008347656
896.652433,0.7599292060307703
896.771935,0.757728603748845
896.891438,0.7510522918611671
897.01094,0.7457536210630046
897.130443,0.7373961605024711
897.249945,0.7342541917742922
897.369447,0.7372634411386817
897.48895,0.7371381170065412
897.608452,0.7353416925301723
897.727955,0.7423755735933796
897.847457,0.7477175345005548
897.966959,0.7433933251298201
898.086462,0.7401221787452391
898.205964,0.734503880644198
898.325467,0.7245460196884101
898.444969,0.7206872560118662
898.564471,0.720211759354056
898.683974,0.7199093339289122
898.803476,0.7180759037443687
898.922978,0.7209900082329072
899.042481,0.7296794141476308
899.161983,0.735503485499103
899.281486,0.733366281496296
899.400988,0.7255320726392094
899.52049,0.7128744222189205
899.639993,0.7073992941642415
899.759495,0.7026404281701685
899.878998,0.7031535429468396
899.9985,0.7060918152609271
900.118002,0.7032379264349012
900.237505,0.7037233280484397
900.357007,0.7171286688639856
900.47651,0.7236481394248083
900.596012,0.7194271562227489
900.715514,0.7115639392960577
900.835017,0.6991150206493828
900.954519,0.6877980610835084
901.074021,0.6796549745130829
901.193524,0.686506215444064
901.313026,0.6883003369764951
901.432529,0.6880250718983902
901.552031,0.6950510380989828
901.671533,0.7059576705601777
901.791036,0.7057388576000652
901.910538,0.7026474546095823
902.030041,0.6942591313881387
902.149543,0.6820311143263064
902.269045,0.6741113324730972
902.388548,0.667323728991018
902.50805,0.6665634134021962
902.627553,0.669984969788664
902.747055,0.6706485833432637
902.866557,0.6834033755266026
902.98606,0.6937455696721818
903.105562,0.6924564022099984
903.225065,0.6799336901854418
903.344567,0.6703535628758551
903.464069,0.6618409557639728
903.583572,0.653913630304965
903.703074,0.6535606122680485
903.822576,0.6581713310600398
903.942079,0.6539332480081381
904.061581,0.6592054716377365
904.181084,0.6790775132405557
904.300586,0.6882521576392031
904.420088,0.6868701601750837
904.539591,0.677652946781061
904.659093,0.6613712154629203
904.778596,0.6491704252910998
904.898098,0.6417477277154447
905.0176,0.6460424921763501
905.137103,0.6486967038100151
905.256605,0.6487161650030459
905.376108,0.6585597667226177
905.49561,0.6759676899590495
905.615112,0.6808658377162587
905.734615,0.6760082492372133
905.854117,0.664028638609367
905.973619,0.6501774196693355
906.093122,0.6409139977113343
906.212624,0.6306589839563609
906.332127,0.637035433097599
906.451629,0.6396014698167761
906.571131,0.642087944160528
906.690634,0.6632190176394752
906.810136,0.6803689870272916
906.929639,0.6803145596854522
907.049141,0.673518375439881
907.168643,0.6602412370913339
907.288146,0.6472711397570687
907.407648,0.6337631340197314
907.527151,0.6302113749977355
907.646653,0.6337441214109013
907.766155,0.6300853453261233
907.885658,0.6398317677970594
908.00516,0.6696500610379346
908.124662,0.684614070650387
908.244165,0.680198916040294
908.363667,0.667210293599371
908.48317,0.6549803786861057
908.602672,0.642177842765466
908.722174,0.6246960921905109
908.841677,0.6316119983669343
908.961179,0.6301924689400779
909.080682,0.621661218138009
909.200184,0.6415039099072304
909.319686,0.6683187824779693
909.439189,0.6784394803005718
909.558691,0.6749140024526562
909.678194,0.6610340021397407
909.797696,0.647303504123159
909.917198,0.6341625305908736
910.036701,0.61795477735679
910.156203,0.6205680566583696
910.275706,0.6139326791035942
910.395208,0.6030470854379805
910.51471,0.616584439389
910.634213,0.6212324198499157
910.753715,0.6117264949729347
910.873217,0.5868594063630534
910.99272,0.5486195856321848
911.112222,0.4957319111969093
911.231725,0.4267444169975332
911.351227,0.3693871492470912
911.470729,0.344452182766909
911.590232,0.32569301924898403
911.709734,0.2982271006488665
911.829237,0.3078631231940343
911.948739,0.29002156404216706
912.068241,0.3071558516847126
912.187744,0.4672830977262466
912.307246,0.5455886366086301
912.426749,0.5754516892748762
912.546251,0.5897479716729825
912.665753,0.594770299044396
912.785256,0.592585566716938
912.904758,0.5915376179720814
913.02426,0.6027516647500953
913.143763,0.609924560972193
913.263265,0.6155679139281376
913.382768,0.6134785369743694
913.50227,0.6056639407210195
913.621772,0.5928107920223882
913.741275,0.5772325850617122
913.860777,0.5625698358430459
913.98028,0.5497948886711547
914.099782,0.5365636954037435
914.219284,0.5347157402102495
914.338787,0.535636242688608
914.458289,0.5475398689186417
914.577792,0.5671224711941338
914.697294,0.609339314356982
914.816796,0.6364178083239365
914.936299,0.656718378522315
915.055801,0.6661302879645016
915.175304,0.6724685058853608
915.294806,0.6775987367137501
915.414308,0.6797637280090526
915.533811,0.6787991485287923
915.653313,0.6756568163280853
915.772815,0.6696969381828882
915.892318,0.6625031277505491
916.01182,0.6605648345724169
916.131323,0.656665843153476
916.250825,0.646811740353928
916.370327,0.6449774010061171
916.48983,0.646811740353928
916.609332,0.6514269594894693
916.728835,0.651941790118789
916.848337,0.6481909176632838
916.967839,0.6432769063081095
917.087342,0.637099139826192
917.206844,0.6344733463745112
917.326347,0.6294618695057038
917.445849,0.6231113775559283
917.565351,0.6237909392513059
917.684854,0.6220218862281645
917.804356,0.6206239102968448
917.923858,0.6327625789146619
918.043361,0.6389174622533786
918.162863,0.6351716510526838
918.282366,0.6246461185021099
918.401868,0.6185730412145537
918.52137,0.6058335503686639
918.640873,0.6059426102228227
918.760375,0.6033788525625673
918.879878,0.5973990281505467
918.99938,0.6032340590138732
919.118882,0.62970740751161
919.238385,0.6386874933638512
919.357887,0.633997669765756
919.47739,0.6227376228670141
919.596892,0.6170779043001575
919.716394,0.603795327638213
919.835897,0.5991759406730861
919.955399,0.5955976046042287
920.074901,0.5900547203660006
920.194404,0.6023118165989358
920.313906,0.6310185620472363
920.433409,0.6377812007433225
920.552911,0.6351525961889766
920.672413,0.6245586741667659
920.791916,0.6171951602409361
920.911418,0.6049315305502605
921.030921,0.6022515884287346
921.150423,0.5945443292677359
921.269925,0.5900016178308175
921.389428,0.6033004184100645
921.50893,0.6333576553809634
921.628433,0.6395247222453445
921.747935,0.634467001672771
921.867437,0.6258215577716012
921.98694,0.6190000038981779
922.106442,0.6041214651643445
922.225945,0.6085781160620845
922.345447,0.5957048218223177
922.464949,0.590627351125775
922.584452,0.6110173036492579
922.703954,0.636201463049887
922.823456,0.6398573615796436
922.942959,0.6352986980871743
923.062461,0.629512228469596
923.181964,0.6243526038077701
923.301466,0.6140002154127244
923.420968,0.6137669396560684
923.540471,0.5971959470067263
923.659973,0.5972019189960563
923.779476,0.6241902932320693
923.898978,0.6450483524224842
924.01848,0.645997270784665
924.137983,0.6393776484733602
924.257485,0.6363223528120302
924.376988,0.6271371639459193
924.49649,0.6249460206097386
924.615992,0.6205432344325511
924.735495,0.6046593726016439
924.854997,0.612846979389277
924.974499,0.6440428614795541
925.094002,0.6561275978728148
925.213504,0.6544827827087266
925.333007,0.6473617640601879
925.452509,0.6444616254230535
925.572011,0.6358389315472424
925.691514,0.6375516408343177
925.811016,0.6228684115001419
925.930519,0.6123813926303198
926.050021,0.6319910792788556
926.169523,0.6578160144853766
926.289026,0.6660836604763252
926.408528,0.6643009461704323
926.528031,0.6614770433233974
926.647533,0.6530575642949266
926.767035,0.6526984813914147
926.886538,0.6511794642719329
927.00604,0.6278399510568562
927.125543,0.6328005458083923
927.245045,0.6613712154629203
927.364547,0.673767623346813
927.48405,0.6760826142346292
927.603552,0.6698710820245342
927.723054,0.669161394878226
927.842557,0.6649389812866106
927.962059,0.6689807456903467
928.081562,0.6522939337556781
928.201064,0.6416386398744623
928.320566,0.6634180131926075
928.440069,0.6827749335487541
928.559571,0.6882452751520393
928.679074,0.6882521576392031
928.798576,0.6829183313410405
928.918078,0.6754136236515155
929.037581,0.6855389237811662
929.157083,0.6767861059056942
929.276586,0.6558914344495473
929.396088,0.6700452711494655
929.51559,0.6928027169825817
929.635093,0.6987725382043161
929.754595,0.6986048529181863
929.874097,0.6977181879064378
929.9936,0.6920341326099722
930.113102,0.6978717027937957
930.232605,0.6927334401747814
930.352107,0.6745226658298248
930.471609,0.6803689870272916
930.591112,0.7011383854128642
930.710614,0.7108740569219844
930.830117,0.7149805067117434
930.949619,0.7153380863525599
931.069121,0.7079583604087217
931.188624,0.7116991492890664
931.308126,0.7094892031822083
931.427629,0.6901060483082911
931.547131,0.6917781273448012
931.666633,0.7135519747065024
931.786136,0.7202189615076603
931.905638,0.7244953032421283
932.025141,0.7283307551257017
932.144643,0.7228019662095395
932.264145,0.7287095856057556
932.383648,0.7246184779132299
932.50315,0.7053084881729494
932.622652,0.7100925253805225
932.742155,0.7275664091846631
932.861657,0.7318863768146189
932.98116,0.7375141533273257
933.100662,0.7373887865777358
933.220164,0.7361289292377092
933.339667,0.7427394267611863
933.459169,0.7361878219077237
933.578672,0.7204782870095926
933.698174,0.725996561786371
933.817676,0.7408256289009657
933.937179,0.7465893330299369
934.056681,0.7505717721770765
934.176184,0.7489897353735594
934.295686,0.7515857283359282
934.415188,0.7535499292540555
