nu,[0]Ethanol-PNNL(x-sec)-X=0.01-T=278.08K-P=1.0atm-L=15cm
695.817916,0.9990436376062957
695.935919,1.0006225837248448
696.053921,1.000163653389755
696.171923,0.999634936651846
696.289926,1.000985765547793
696.407928,1.001339396190931
696.525931,0.9998724081405338
696.643933,1.0001033753428625
696.761935,1.0013004448460276
696.879938,1.0005229266785092
696.99794,1.0012695051403029
697.115942,0.9994575771644856
697.233945,1.000232296976765
697.351947,1.0012530844550684
697.469949,1.0015713332523637
697.587952,1.0007856384523448
697.705954,1.000724512332359
697.823956,1.0005087993945232
697.941959,1.0006595674189938
698.059961,1.0006348314202254
698.177964,1.0013730417598854
698.295966,1.0007161162889218
698.413968,1.0010056052822773
698.531971,0.9993827405830241
698.649973,1.00126890437878
698.767975,1.0019286574719206
698.885978,1.001537580867164
699.00398,1.0010523533356024
699.121982,1.001687221759642
699.239985,1.001479393224083
699.357987,1.0013719402501453
699.47599,0.9995465328473224
699.593992,1.0009383099375924
699.711994,1.0002786888265176
699.829997,1.0015710327810088
699.947999,1.0018561204629912
700.066001,1.000445659276601
700.184004,1.0010880915425397
700.302006,1.0009994991667086
700.420008,1.000640224856502
700.538011,1.0009684086051034
700.656013,1.0008242194823518
700.774015,1.0006550344414205
700.892018,1.0004607861293278
701.01002,1.0003675975474253
701.128023,1.000285120639165
701.246025,1.0016153031990267
701.364027,0.9999163564983128
701.48203,1.000056073572064
701.600032,1.0013851584469964
701.718034,1.0008906363812449
701.836037,1.0017638537632432
701.954039,1.0015488983057712
702.072041,1.0005439678969048
702.190044,1.0005166334090927
702.308046,1.0015936685421327
702.426049,1.0012061267865735
702.544051,1.0016512618338653
702.662053,1.0007445270227517
702.780056,1.0004467797763668
702.898058,1.0008497408253443
703.01606,1.000044725000133
703.134063,1.0002710467265277
703.252065,1.000750871763166
703.370067,1.0006719556611214
703.48807,1.0008244696884379
703.606072,1.0005499511677227
703.724074,1.0004442086314467
703.842077,1.0013528142287405
703.960079,1.0007282350344688
704.078082,1.0019393781659114
704.196084,1.0000132040871732
704.314086,0.998702442556582
704.432089,1.0023417375944952
704.550091,1.000522506458968
704.668093,1.0009011557971126
704.786096,1.0016974390214117
704.904098,1.001012211941074
705.0221,1.0006374130614206
705.140103,1.0010212210915226
705.258105,1.0001150666196557
705.376108,1.0009071412039208
705.49411,0.9992879436325428
705.612112,1.0007810748802384
705.730115,1.0001750053116432
705.848117,1.0006509117511713
705.966119,0.9998006198788587
706.084122,1.000930702835344
706.202124,1.0008700382639035
706.320126,1.0002331371722475
706.438129,1.0001089059298203
706.556131,1.0023326163261848
706.674133,1.0001823166176549
706.792136,1.0017800824691263
706.910138,1.001794508206179
707.028141,1.0009831529783544
707.146143,1.000380762471634
707.264145,1.0006761985192083
707.382148,1.0013927690031208
707.50015,0.9998756777286542
707.618152,1.0010023019692302
707.736155,0.9984780593281394
707.854157,1.0017680611802646
707.972159,1.0005941264232283
708.090162,1.0015929674268103
708.208164,1.000728114947088
708.326167,1.0004369554372268
708.444169,1.0002298264060427
708.562171,1.0006211128107279
708.680174,1.0018013204319964
708.798176,1.0010207205810373
708.916178,1.001209931377084
709.034181,1.0008445964708974
709.152183,1.000902206743878
709.270185,1.0008089069889345
709.388188,1.0006308789204474
709.50619,1.001135544242699
709.624192,1.0012236480471028
709.742195,1.0004507215444443
709.860197,1.0015093379056113
709.9782,0.9991918567238157
710.096202,1.0016473554015617
710.214204,1.0005573252480362
710.332207,1.001339896860754
710.450209,0.9998759976889222
710.568211,1.0006872160248053
710.686214,1.0007288654934556
710.804216,1.000740383948986
710.922218,1.0006306387690653
711.040221,1.0015789452234218
711.158223,1.0005279993426066
711.276226,1.0014519530646406
711.394228,1.0004396166030676
711.51223,1.001022122011027
711.630233,1.000588012811793
711.748235,1.000190488140562
711.866237,1.0004401568406065
711.98424,1.0011539653061863
712.102242,1.0007958565258765
712.220244,1.0000534784299202
712.338247,0.999926759682203
712.456249,1.0019592167620004
712.574251,1.0012806192934933
712.692254,1.001900102912087
712.810256,1.0006309589709208
712.928259,1.0007962968761503
713.046261,1.0013008453662857
713.164263,1.0016328316202059
713.282266,1.001500324362131
713.400268,1.0020182338979053
713.51827,1.0008160027492394
713.636273,1.0001657337323178
713.754275,1.000703327218678
713.872277,0.9999993063602406
713.99028,1.0002995348516075
714.108282,1.0016550681158922
714.226285,1.0003905362394283
714.344287,1.000669894279016
714.462289,1.0000643270688971
714.580292,1.0013016464072824
714.698294,1.0019024072849738
714.816296,1.000422359168527
714.934299,1.0005110105214132
715.052301,1.0003408380721006
715.170303,1.0004679194401631
715.288306,1.0017545374027244
715.406308,1.0010501510228476
715.52431,1.0002100820641466
715.642313,1.0019527040482579
715.760315,1.0014764889380539
715.878318,0.9997199192299441
715.99632,1.0002179537484677
716.114322,1.0002352076569843
716.232325,1.0007641718306304
716.350327,1.0002286361332575
716.468329,1.000228286053296
