nu,[0]trans-1-3-Dichloropropene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
1918.440369,0.9988348792808258
1918.558371,0.9986958511422129
1918.676374,0.9988375761386407
1918.794376,0.999196073322348
1918.912378,0.9992564265878271
1919.030381,0.9986489135402514
1919.148383,0.9986922558436203
1919.266385,0.9989173864493536
1919.384388,0.9991360933823825
1919.50239,0.9990789744046853
1919.620392,0.9992555372500032
1919.738395,0.9984701713826282
1919.856397,0.9987701568776769
1919.974399,0.998773153192642
1920.092402,0.9987695576157626
1920.210404,0.9980832393364749
1920.328407,0.9988727358401278
1920.446409,0.9990240965038566
1920.564411,0.9996714239929237
1920.682414,0.998918285475406
1920.800416,0.9988421708020586
1920.918418,0.9987800447511749
1921.036421,0.9986247465289658
1921.154423,0.9983395800250723
1921.272425,0.9991776183413061
1921.390428,0.9990673252117587
1921.50843,0.9986847656797896
1921.626433,0.9988195972240809
1921.744435,0.9989407613896822
1921.862437,0.9986344332359876
1921.98044,0.9993559674780312
1922.098442,0.9989403618134576
1922.216444,0.9986474155680046
1922.334447,0.9990411000386789
1922.452449,0.9994175596842512
1922.570451,0.9990632090628581
1922.688454,0.9983531575356874
1922.806456,0.9988712375321478
1922.924458,0.998762566253329
1923.042461,0.9992997552858432
1923.160463,0.9992121705007517
1923.278466,0.9985445601813445
1923.396468,0.9987145269292473
1923.51447,0.9987397947264149
1923.632473,0.9990267439212202
1923.750475,0.9991535484424033
1923.868477,0.9990237568357215
1923.98648,0.9986966500992134
1924.104482,0.9986636936535445
1924.222484,0.9989084961241762
1924.340487,0.998661796194329
1924.458489,0.99904873274184
1924.576492,0.998954846553718
1924.694494,0.9987749509859358
1924.812496,0.998876631451394
1924.930499,0.9990172232417167
1925.048501,0.9986879614761531
1925.166503,0.9986283415845244
1925.284506,0.9989076969976989
1925.402508,0.9990563854844428
1925.52051,0.9993732964607491
1925.638513,0.998658101152519
1925.756515,0.9989327698955571
1925.874517,0.9986177561802063
1925.99252,0.999145425357075
1926.110522,0.9987400943483983
1926.228525,0.9989150889420069
1926.346527,0.999098076977296
1926.464529,0.9989373649968674
1926.582532,0.9990592527803837
1926.700534,0.9988757324628303
1926.818536,0.9984882438562855
1926.936539,0.9989828176810155
1927.054541,0.9987360993960108
1927.172543,0.9990483930653286
1927.290546,0.9989135905704972
1927.408548,0.9990182622201692
1927.526551,0.9992272787029874
1927.644553,0.9983112275836061
1927.762555,0.9989219814798999
1927.880558,0.9987726538061903
1927.99856,0.9990995556435441
1928.116562,0.9990941605205105
1928.234565,0.9988597505789663
1928.352567,0.9987215179554043
1928.470569,0.9984077689470131
1928.588572,0.9987604688541423
1928.706574,0.9990193211800884
1928.824576,0.9990214091326516
1928.942579,0.9988241918047956
1929.060581,0.9987437896935837
1929.178584,0.9992257898554514
1929.296586,0.9985534472674775
1929.414588,0.9989933070556702
1929.532591,0.9986735804730513
1929.650593,0.9989898105852143
1929.768595,0.9987773480486947
1929.886598,0.9991796666575232
1930.0046,0.9988090097924638
1930.122602,0.9985436614916448
1930.240605,0.998591592737737
1930.358607,0.9988124057488702
1930.47661,0.9990164040479296
1930.594612,0.9990757373940522
1930.712614,0.9984875449147594
1930.830617,0.9985978838845884
1930.948619,0.9986586004816944
1931.066621,0.9986543062589449
1931.184624,0.9993708479991722
1931.302626,0.9989658351174671
1931.420628,0.9987447884378728
1931.538631,0.9990506309362355
1931.656633,0.9988470651406867
1931.774635,0.998658101152519
1931.892638,0.9993559574844716
1932.01064,0.9984241429686905
1932.128643,0.998966434497148
1932.246645,0.9989715292389555
1932.364647,0.9986160585314638
1932.48265,0.9991787074455036
1932.600652,0.9986434209863315
1932.718654,0.9991448558443448
1932.836657,0.9987755502510862
1932.954659,0.998933269362067
1933.072661,0.9989652357381458
1933.190664,0.9986334346020537
1933.308666,0.9987840398793442
1933.426669,0.9988232928634275
1933.544671,0.9987944272873733
1933.662673,0.9992165070909821
1933.780676,0.998792929096856
1933.898678,0.999139910089549
1934.01668,0.9989083962333316
1934.134683,0.9986992467138792
1934.252685,0.9988125056301158
1934.370687,0.9985946883764728
1934.48869,0.9989993010334944
1934.606692,0.9990860079454232
1934.724694,0.998944057899634
1934.842697,0.9988525588146525
1934.960699,0.9988281871095535
1935.078702,0.9990582237498833
1935.196704,0.9986247465289658
1935.314706,0.9993878674296336
1935.432709,0.9993611241681276
1935.550711,0.998742491327501
1935.668713,0.9988139039686025
1935.786716,0.9986953517944122
1935.904718,0.9984362239739103
1936.02272,0.9984634816548905
1936.140723,0.9994012493227701
1936.258725,0.9989227806178046
1936.376728,0.9992463541338122
1936.49473,0.9990818117930017
1936.612732,0.9986335344654022
1936.730735,0.9991998902586385
1936.848737,0.9987772481709648
1936.966739,0.9993446648259556
1937.084742,0.999500634724363
1937.202744,0.9995354879191578
1937.320746,0.9989965038393677
1937.438749,0.9986493129998968
1937.556751,0.9992773012726138
1937.674753,0.9991314973669237
1937.792756,0.9994085349844338
1937.910758,0.9989103940521219
1938.028761,0.9994571873761064
1938.146763,0.9985422635314972
1938.264765,0.9987150262866356
1938.382768,0.9985472562552967
1938.50077,0.9986572023606324
1938.618772,0.9994592662492182
1938.736775,0.9990939207379407
1938.854777,0.9992527493309433
1938.972779,0.9986683873839348
1939.090782,0.9987304066164686
1939.208784,0.998986513924279
1939.326787,0.9991786774701429
1939.444789,0.9986246466664962
1939.562791,0.9990211793577539
1939.680794,0.9989282747082068
1939.798796,0.9990029573776273
1939.916798,0.9988198968700049
1940.034801,0.9992340634792442
1940.152803,0.9988575530899323
1940.270805,0.999142347993904
1940.388808,0.9995508508976713
1940.50681,0.9991564959497189
1940.624812,0.9991128737293857
1940.742815,0.9988469652559852
1940.860817,0.999438417746375
1940.97882,0.9991967327919741
1941.096822,0.9994393971965042
1941.214824,0.9992178060732857
1941.332827,0.9992738038081799
1941.450829,0.9994245156546734
1941.568831,0.9990385624775074
1941.686834,0.9990657067240029
1941.804836,0.999186381167444
1941.922838,0.9989108935074438
1942.040841,0.9994421456586257
1942.158843,0.998918285475406
1942.276846,0.9992211934273898
1942.394848,0.9983255035362334
1942.51285,0.9993285755063713
1942.630853,0.9992460743448723
1942.748855,0.9990820615634859
1942.866857,0.9985713215341578
1942.98486,0.9990440072525099
1943.102862,0.9992701464727509
1943.220864,0.9987848389068957
1943.338867,0.9987580718318934
1943.456869,0.9987356000280859
1943.574871,0.9989115927453139
1943.692874,0.9994856223375728
1943.810876,0.9988235925104604
1943.928879,0.9994007895983011
1944.046881,0.9992460843373331
1944.164883,0.9988570536612805
1944.282886,0.9991128137826151
1944.400888,0.9991504310881953
1944.51889,0.9995895942394931
1944.636893,0.9995381466870917
1944.754895,0.9990590130061918
1944.872897,0.9993260971745772
1944.9909,0.9990542275249807
1945.108902,0.9991167203213542
1945.226905,0.9995723114848186
1945.344907,0.9992765118438576
1945.462909,0.9988102083639947
1945.580912,0.9991444461950378
1945.698914,0.9992454248351351
1945.816916,0.9990048754651469
1945.934919,0.9991564659750244
1946.052921,0.9996926372456126
1946.170923,0.9997040837918405
1946.288926,0.9992986960286641
1946.406928,0.9992848158661742
1946.52493,0.9990774957688974
1946.642933,0.9989778227794143
1946.760935,0.9987907317548291
1946.878938,0.9990085717900243
1946.99694,0.9991424678909929
1947.114942,0.9991867908339441
1947.232945,0.9994705901868548
1947.350947,0.9990470443509083
1947.468949,0.9992283378844642
1947.586952,0.9989021031302586
1947.704954,0.999067984596411
1947.822956,0.9990883857729517
1947.940959,0.9996349666408946
1948.058961,0.9992190151275625
1948.176964,0.9990975474554555
1948.294966,0.9988225936873673
1948.412968,0.9989792213493452
1948.530971,0.9995248529181446
1948.648973,0.9993808217700042
1948.766975,0.9989082963424969
1948.884978,0.9985724199632157
1949.00298,0.998848563412408
1949.120982,0.9988716370807227
1949.238985,0.9989978025356668
1949.356987,0.9993712377538788
1949.474989,0.999452649850776
1949.592992,0.9986876618698096
1949.710994,0.9993207208146369
1949.828997,0.9988875192660154
1949.946999,0.998557341633516
1950.065001,0.9990488326467183
1950.183004,0.9992616926830713
1950.301006,1.0
1950.419008,0.9995745405335587
1950.537011,0.9993046218875017
1950.655013,0.9994260447753521
1950.773015,0.9987856379350865
1950.891018,0.9993721971507277
1951.00902,0.999866888860074
1951.127023,0.9991284799943579
1951.245025,0.999386008569929
1951.363027,0.9992123403668352
1951.48103,0.9989719288276471
1951.599032,0.9992478030420763
1951.717034,0.999120546945721
1951.835037,0.9995714318615715
1951.953039,0.9993896463416209
1952.071041,0.9990472841222278
1952.189044,0.9992683178100561
1952.307046,0.99922113347412
1952.425049,0.9987869363572597
1952.543051,0.9988158017168228
1952.661053,0.999222972042697
1952.779056,0.9990936809554285
1952.897058,0.9996625769399696
1953.01506,0.999201478987727
1953.133063,0.9990979171216164
1953.251065,0.9990076726827143
1953.369067,0.9994035679363581
1953.48707,0.9990428084004205
1953.605072,0.9989727280055098
1953.723074,0.9990564254466989
1953.841077,0.9989405616015499
1953.959079,0.9994136819516425
1954.077082,0.9992890028783245
1954.195084,0.999280538936315
1954.313086,0.9993015340409908
1954.431089,0.9992671586594797
1954.549091,0.9993061408316813
1954.667093,0.9987107318212557
1954.785096,0.9988891174873248
1954.903098,0.9994293628753288
1955.0211,0.9992714055539287
1955.139103,0.9989875129112923
1955.257105,0.9996468323783716
1955.375108,0.9992494717873007
1955.49311,0.9987786464600911
1955.611112,0.9992118507529083
1955.729115,0.9990332376161601
1955.847117,0.9994853025022248
1955.965119,0.9993540786970375
1956.083122,0.9991481330448465
1956.201124,0.9993898662073673
1956.319126,0.9991206668401938
1956.437129,0.9987618671197774
1956.555131,0.9992938394488029
1956.673133,0.998940062131394
1956.791136,0.9994391873142529
1956.909138,0.9992685076710545
1957.027141,0.9990368741037635
1957.145143,0.9990737392445755
1957.263145,0.9987360993960108
1957.381148,0.9991289795587228
1957.49915,0.9988003201918784
1957.617152,0.9993480526101117
1957.735155,0.9992058055394981
1957.853157,0.9993145050590844
1957.971159,0.9989890113936856
1958.089162,0.9985442606180214
1958.207164,0.9985004254871684
1958.325167,0.9990768663502734
1958.443169,0.9990678846896175
1958.561171,0.9994842530432081
1958.679174,0.9989714293418075
1958.797176,0.9990107696112999
1958.915178,0.9987998207918432
1959.033181,0.9987760496389861
1959.151183,0.9990732496985633
1959.269185,0.999325047882726
1959.387188,0.9993247480852566
1959.50519,0.9991103160037028
1959.623192,0.9990905138334798
1959.741195,0.9983741231721341
1959.859197,0.9992614528602939
1959.9772,0.999070462288085
1960.095202,0.9990411400003236
1960.213204,0.9992518999664675
1960.331207,0.9991841729679816
1960.449209,0.9990762469228083
1960.567211,0.9985015238382405
1960.685214,0.9987454875594693
1960.803216,0.9990066636854744
1960.921218,0.9991920865379692
1961.039221,0.9992281380388166
1961.157223,0.9991152815943128
1961.275226,0.9988671421684694
1961.393228,0.9988090097924638
1961.51123,0.9987498820492825
1961.629233,0.9988506609965937
1961.747235,0.9993608443470521
1961.865237,0.9992242910178907
1961.98324,0.9994047572273116
1962.101242,0.9987029419079282
1962.219244,0.9986362307795852
1962.337247,0.9988950109505036
1962.455249,0.9987263118301959
1962.573251,0.998895710177256
1962.691254,0.9988549560636704
1962.809256,0.9989597414444585
1962.927259,0.9989418602251241
1963.045261,0.9984818535519738
1963.163263,0.9988607494392163
1963.281266,0.9988101084829788
1963.399268,0.9989281748153843
1963.51727,0.9993144051276388
1963.635273,0.9990022081256903
1963.753275,0.9986234483176392
1963.871277,0.9990189915037668
1963.98928,0.9986824687074701
1964.107282,0.9990169035562565
1964.225285,0.9987508807996639
1964.343287,0.9991223453643241
1964.461289,0.9989363660600018
1964.579292,0.9988833239472447
1964.697294,0.9988561546903368
1964.815296,0.9986942532301294
1964.933299,0.9997845632098389
1965.051301,0.9988661433018267
1965.169303,0.9989577435269736
1965.287306,0.9991797465918998
1965.405308,0.9992288474910465
1965.52331,0.9990869970410606
1965.641313,0.9986012791231655
1965.759315,0.9991002050584663
1965.877318,0.9992528192786383
1965.99532,0.9993167435260828
1966.113322,0.9988097089590153
1966.231325,0.998262611010646
1966.349327,0.9987727536834606
1966.467329,0.9984936357073604
1966.585332,0.9989355669112286
1966.703334,0.999111824661419
1966.821336,0.9992566364316987
1966.939339,0.9986482144862566
1967.057341,0.9989081964516723
1967.175344,0.998610566158246
1967.293346,0.9984985283381622
1967.411348,0.9989107936163594
1967.529351,0.998669985254633
1967.647353,0.9988562545759573
1967.765355,0.9986051736757484
1967.883358,0.9988635462532303
1968.00136,0.9989237795410847
1968.119362,0.9990170633989738
1968.237365,0.9988134045617754
1968.355367,0.9990666658275417
1968.473369,0.998861848186645
1968.591372,0.999167017123015
1968.709374,0.998896309514862
1968.827377,0.9989065981998366
1968.945379,0.9980394244440121
1969.063381,0.9992805089578992
1969.181384,0.9991100662261551
1969.299386,0.9988601501229465
1969.417388,0.9991401898487631
1969.535391,0.9987866367212238
1969.653393,0.9985427628027538
1969.771395,0.9988469652559852
1969.889398,0.998624347079147
1970.0074,0.9986287410359409
1970.125403,0.9988140038499979
1970.243405,0.9989103940521219
1970.361407,0.9982760876468617
1970.47941,0.9984826523377762
1970.597412,0.9989984019345282
1970.715414,0.998823892157583
1970.833417,0.9985718208199434
1970.951419,0.9991198575527814
1971.069421,0.9986870626573923
1971.187424,0.9987737524567137
1971.305426,0.9985299815371902
1971.423428,0.9988305843000791
1971.541431,0.9986606976669574
1971.659433,0.9992502911722035
1971.777436,0.9986749786170427
1971.895438,0.9987412928372306
1972.01344,0.998747485052442
1972.131443,0.998768858477317
1972.249445,0.9984676752103199
1972.367447,0.9987714552797249
1972.48545,0.9986742795448023
1972.603452,0.9992130997685025
1972.721454,0.998553946544326
1972.839457,0.998867441828657
1972.957459,0.9984854480931168
1973.075462,0.9987096332400549
1973.193464,0.9986017784239298
1973.311466,0.9989394627675365
1973.429469,0.9987385962393803
1973.547471,0.9994416359432614
1973.665473,0.9987068368569968
1973.783476,0.9983429743854147
1973.901478,0.9986293402133654
1974.01948,0.9987433901961478
1974.137483,0.998805214325438
1974.255485,0.999078674681038
1974.373487,0.9988314832480095
1974.49149,0.9988820253997676
1974.609492,0.9985751161123894
1974.727495,0.9987856379350865
1974.845497,0.9985217936249121
1974.963499,0.9991746308046936
1975.081502,0.9989125916574061
1975.199504,0.9989916087684918
1975.317506,0.9991087274195634
1975.435509,0.9989480536838572
1975.553511,0.998739594978476
1975.671513,0.9988718368550701
1975.789516,0.9986824687074701
1975.907518,0.9989925078613443
1976.025521,0.9985155029574279
1976.143523,0.99855105074208
1976.261525,0.9986384277817096
1976.379528,0.998645817733418
1976.49753,0.9987002454136253
1976.615532,0.9988880187098998
1976.733535,0.9985254881623834
1976.851537,0.9984027769206485
1976.969539,0.9986170571480217
1977.087542,0.9989562450914822
1977.205544,0.9985651304111569
1977.323546,0.9986958511422129
1977.441549,0.9988910153784509
1977.559551,0.9986826684439838
1977.677554,0.9986108657414607
1977.795556,0.9987861373280302
1977.913558,0.9984635815012436
1978.031561,0.9984614847299241
1978.149563,0.9987011442442506
1978.267565,0.9987263118301959
1978.385568,0.9986562037039294
1978.50357,0.9986924555820914
1978.621572,0.9992415277855775
1978.739575,0.999239779114434
1978.857577,0.9988302846509488
1978.97558,0.9986329352854613
1979.093582,0.9988559549191258
1979.211584,0.998686962788691
1979.329587,0.9987558745665523
1979.447589,0.9984975298401332
1979.565591,0.9981489153743413
1979.683594,0.9984699716886138
1979.801596,0.9984775600892345
1979.919598,0.9983728252866176
1980.037601,0.9986946527079106
1980.155603,0.9990044359030984
1980.273605,0.9982453412168596
1980.391608,0.9986500120546605
1980.50961,0.9980855349305654
1980.627613,0.9985313794801429
1980.745615,0.9994003798440614
1980.863617,0.9989154885081224
1980.98162,0.9987100327239881
1981.099622,0.9986214510727398
1981.217624,0.9981869455724877
1981.335627,0.9985467569817934
1981.453629,0.9985490536419755
1981.571631,0.9990421390419632
1981.689634,0.9985125074154123
1981.807636,0.998878029879657
1981.925639,0.998347367104166
1982.043641,0.9986078699133573
1982.161643,0.998176065394078
1982.279646,0.9990926119257618
1982.397648,0.99849862818802
1982.51565,0.998509312180501
1982.633653,0.9986206521758985
1982.751655,0.9987519794262371
1982.869657,0.9985909935829611
1982.98766,0.9984747643559804
1983.105662,0.9986293402133654
1983.223664,0.9987379969964023
1983.341667,0.9986365303704994
1983.459669,0.9986450188170833
1983.577672,0.9983670347410236
1983.695674,0.998230866764352
1983.813676,0.9987181223080159
1983.931679,0.9982849723435786
1984.049681,0.9984598871928265
1984.167683,0.9988545565217678
1984.285686,0.9986410242449972
1984.403688,0.9985123077129308
1984.52169,0.9980790473956729
1984.639693,0.997269833701308
1984.757695,0.9982055120223428
1984.875698,0.9985817067299048
1984.9937,0.9990975974103341
1985.111702,0.9984193505443061
1985.229705,0.998274091096683
1985.347707,0.9983178164594514
1985.465709,0.9983565519421935
1985.583712,0.9983887993796147
1985.701714,0.9983681329453657
1985.819716,0.9987862372066489
1985.937719,0.9984667765898166
1986.055721,0.9985552446653003
1986.173723,0.9980817422127388
1986.291726,0.9978453246527743
1986.409728,0.9983125253890456
1986.527731,0.998369231150916
1986.645733,0.9984953331479839
1986.763735,0.9988025175549999
1986.881738,0.9981541057621962
1986.99974,0.998151909825579
1987.117742,0.9986631943218225
1987.235745,0.9981169751200961
1987.353747,0.998646217191825
1987.471749,0.998392693103525
1987.589752,0.9975618770616772
1987.707754,0.9985441607636003
1987.825757,0.9980261506079381
1987.943759,0.9984052729307108
1988.061761,0.9980493050832231
1988.179764,0.998706437374342
1988.297766,0.9983101294418597
1988.415768,0.9982310664105454
1988.533771,0.9980543951476587
1988.651773,0.997999004665828
1988.769775,0.9980316397668616
1988.887778,0.9979255546420787
1989.00578,0.9985118084569018
1989.123782,0.9981777622948316
1989.241785,0.9982585181423312
1989.359787,0.9980496044980596
1989.47779,0.997831055566656
1989.595792,0.9980690666551026
1989.713794,0.9978590950132697
1989.831797,0.998730306743433
1989.949799,0.9981799582883242
1990.067801,0.9981684792848083
1990.185804,0.9978795513343941
1990.303806,0.9973495187443958
1990.421808,0.9974014820079536
1990.539811,0.9975901084622705
1990.657813,0.9981677805671173
1990.775816,0.9974413788651657
1990.893818,0.9977768748113595
1991.01182,0.9978499147518248
1991.129823,0.9976535572108175
1991.247825,0.9975524002688599
1991.365827,0.997478783618208
1991.48383,0.9980964141221876
1991.601832,0.9979077917252965
1991.719834,0.9975989870537455
1991.837837,0.997997807067741
1991.955839,0.9972894801105484
1992.073841,0.9975343447338182
1992.191844,0.9975199803426779
1992.309846,0.9975191823270128
1992.427849,0.9977619082704866
1992.545851,0.9975339457201601
1992.663853,0.9969679061098075
1992.781856,0.9972729252425844
1992.899858,0.9972323370605021
1993.01786,0.9972038166235063
1993.135863,0.9973069328291612
1993.253865,0.9970590331408677
1993.371867,0.9984409166351907
1993.48987,0.9971253397712427
1993.607872,0.9970576372591985
1993.725875,0.9973589936098294
1993.843877,0.9970976200721027
1993.961879,0.9969665103557159
1994.079882,0.9974366909017018
1994.197884,0.9974933469147605
1994.315886,0.9971638295522058
1994.433889,0.9968971239012718
1994.551891,0.9966282969998927
1994.669893,0.9968006289301101
1994.787896,0.9973588938739351
1994.905898,0.9972505865792528
1995.0239,0.9970273271677416
1995.141903,0.9971431884745701
1995.259905,0.9966727476131803
1995.377908,0.9970902415770145
1995.49591,0.9970417841687985
1995.613912,0.997224060066454
1995.731915,0.9970630213849768
1995.849917,0.9971381030572766
1995.967919,0.9972376224058946
1996.085922,0.996968603987586
1996.203924,0.9968276425931876
1996.321926,0.9965248523515343
1996.439929,0.9969669091423998
1996.557931,0.9970958252980018
1996.675934,0.9969921327242781
1996.793936,0.9966684619295798
1996.911938,0.9968922391173325
1997.029941,0.9965699959498406
1997.147943,0.996972791264516
1997.265945,0.9972623542056034
1997.383948,0.9970362007504407
1997.50195,0.9970646166870873
1997.619952,0.9968391061769929
1997.737955,0.9965075129699564
1997.855957,0.9970609275548304
1997.973959,0.9966350740953545
1998.091962,0.9967421184504913
1998.209964,0.996896226694264
1998.327967,0.9967513881952972
1998.445969,0.9971674193484539
1998.563971,0.9967647447533877
1998.681974,0.9970292215214628
1998.799976,0.9971921494071052
1998.917978,0.997009979043178
1999.035981,0.9968283403727817
1999.153983,0.9965760750453572
1999.271985,0.9967250743059937
1999.389988,0.9966109558183938
1999.50799,0.9967361380157219
1999.625993,0.9967309550012801
1999.743995,0.996639459299328
1999.861997,0.9969672082325175
1999.98,0.9969185574198453
2000.098002,0.9967974391732012
2000.216004,0.9964863872346151
2000.334007,0.9964216177244767
2000.452009,0.9968887500006015
2000.570011,0.9966441435157946
2000.688014,0.9968921394281135
2000.806016,0.9967957446189949
2000.924018,0.9964616746786487
2001.042021,0.9961350880721582
2001.160023,0.9962278325660469
2001.278026,0.9964791129105396
2001.396028,0.9968531617074813
2001.51403,0.996355357890062
2001.632033,0.9966943756464668
2001.750035,0.9963230764994276
2001.868037,0.9965218627814616
2001.98604,0.996410956070207
2002.104042,0.9965073136684738
2002.222044,0.9970617252038916
2002.340047,0.9966207226536181
2002.458049,0.996603082622942
2002.576052,0.9965001388416448
2002.694054,0.9967582658036034
2002.812056,0.9962707709109452
2002.930059,0.9966873988102563
2003.048061,0.9968015260510799
2003.166063,0.9969981146950203
2003.284066,0.9967907606527318
2003.402068,0.9961896777707286
2003.52007,0.9965897282311094
2003.638073,0.996333039780009
2003.756075,0.9964338737857493
2003.874077,0.9967306559820385
2003.99208,0.9968572488138229
2004.110082,0.9968727002209276
2004.228085,0.996639359635387
2004.346087,0.9965877350536461
2004.464089,0.9969569395231566
2004.582092,0.9970965232653238
2004.700094,0.9966093612421401
2004.818096,0.9965839480274482
2004.936099,0.9966848074263881
2005.054101,0.9968072078359714
2005.172103,0.9967469028241424
2005.290106,0.9970690037810523
2005.408108,0.9966411535878489
2005.526111,0.9969940270111298
2005.644113,0.9969451755006781
2005.762115,0.9968265460833838
2005.880118,0.9972121931707474
2005.99812,0.9969488642046516
2006.116122,0.9965985979191607
2006.234125,0.9968198673678988
2006.352127,0.996797638532709
2006.470129,0.9972285475848213
2006.588132,0.9968896472008802
2006.706134,0.9968682143038698
2006.824136,0.9969944258088205
2006.942139,0.996938396296534
2007.060141,0.9971066937017302
2007.178144,0.9972020216582519
2007.296146,0.9974960401504331
2007.414148,0.9975821277733256
2007.532151,0.9970957255884243
2007.650153,0.9968941332143861
2007.768155,0.9974498571529188
2007.886158,0.9975682614781205
2008.00416,0.9976693202615492
2008.122162,0.9974030778516015
2008.240165,0.9977404566200649
2008.358167,0.9971574477241186
2008.47617,0.9973295719534895
2008.594172,0.99763779440914
2008.712174,0.9974065687684831
2008.830177,0.9974885589581864
2008.948179,0.9978324525311116
2009.066181,0.9979211637792982
2009.184184,0.9972767148869006
2009.302186,0.9974057708435472
2009.420188,0.9974005843470237
2009.538191,0.9976975547028281
2009.656193,0.997872167053036
2009.774195,0.9983706288688181
2009.892198,0.997476389672
2010.0102,0.9978344481980124
2010.128203,0.9975698575886157
2010.246205,0.9982060111252236
2010.364207,0.998175865758885
2010.48221,0.9986778747786801
2010.600212,0.9978581969404884
2010.718214,0.9982937572899889
2010.836217,0.9976314095476874
2010.954219,0.9982424463095677
2011.072221,0.9984279369876424
2011.190224,0.998181355741244
2011.308226,0.9981493146339873
2011.426229,0.9982052125607341
2011.544231,0.998615958669863
2011.662233,0.9984565922806354
2011.780236,0.997747440827706
2011.898238,0.998938164147079
2012.01624,0.9983032411257313
2012.134243,0.9987828413392155
2012.252245,0.99870733621054
2012.370247,0.9985057175534474
2012.48825,0.9981633886385451
2012.606252,0.9978432291797927
2012.724254,0.9983095304559618
2012.842257,0.9985643315593721
2012.960259,0.9987284091576529
2013.078262,0.998566528403318
2013.196264,0.9984953331479839
2013.314266,0.9983995820368742
2013.432269,0.9981837513793725
2013.550271,0.9985090126277523
2013.668273,0.9986011792630426
2013.786276,0.999015195238812
2013.904278,0.9987968243968753
2014.02228,0.9986454182751708
2014.140283,0.9985322781587889
2014.258285,0.9980902259436034
2014.376288,0.9986886605579708
2014.49429,0.998821594865273
2014.612292,0.9985507511768097
2014.730295,0.9985076147161132
2014.848297,0.9984197499121261
2014.966299,0.9988952107295258
2015.084302,0.9985291827135245
2015.202304,0.9984514003198547
2015.320306,0.9991357836502416
2015.438309,0.9988803273017678
2015.556311,0.9986791730607611
2015.674313,0.9987736525793435
2015.792316,0.998595487252543
2015.910318,0.9987785465822314
2016.028321,0.9986474155680046
2016.146323,0.9982352589898287
2016.264325,0.9977618084943009
2016.382328,0.9986978485359126
2016.50033,0.9991273010234472
2016.618332,0.9986593994088944
2016.736335,0.998403475802837
2016.854337,0.999079374036355
2016.972339,0.9985177995457257
2017.090342,0.9989868136202781
2017.208344,0.9989081964516723
2017.326347,0.9991070788915231
2017.444349,0.9985608365903278
2017.562351,0.9983915948721666
2017.680354,0.9987144270577996
2017.798356,0.9985698236782989
2017.916358,0.99864052492461
2018.034361,0.9988483636427153
2018.152363,0.9989372651031359
2018.270365,0.998547655674279
2018.388368,0.998584502762598
2018.50637,0.9989708299591298
2018.624372,0.9987766489047957
2018.742375,0.998781043531719
2018.860377,0.9993895663904524
2018.97838,0.9988190978144071
2019.096382,0.9987653627924298
2019.214384,0.9987504812993915
2019.332387,0.9985712216770307
2019.450389,0.9991325864208495
2019.568391,0.998655404779286
2019.686394,0.9989181855835824
2019.804396,0.9990523992574172
2019.922398,0.9990186917981143
2020.040401,0.9986760771601233
2020.158403,0.9987865368425651
2020.276406,0.998855055949171
2020.394408,0.9989467550522315
2020.51241,0.9993601747755106
2020.630413,0.9989518496936737
2020.748415,0.9987041403521776
2020.866417,0.9988109075313852
2020.98442,0.9983316931735432
2021.102422,0.9987128291159947
2021.220424,0.998930672138943
2021.338427,0.9986759772925206
2021.456429,0.9991721028960755
2021.574431,0.9988924138268515
2021.692434,0.9995046127448054
2021.810436,0.9989433586390383
2021.928439,0.999339718082108
2022.046441,0.9986960508814031
2022.164443,0.9993694388872699
2022.282446,0.9990435177210663
2022.400448,0.9986599986047138
2022.51845,0.9985768136915297
2022.636453,0.9988298851189148
2022.754455,0.9990797936497803
2022.872457,0.9988309838323928
2022.99046,0.9988142036128186
2023.108462,0.9990634888005958
2023.226465,0.9992002000106526
2023.344467,0.999159183684308
2023.462469,0.9984509010942794
2023.580472,0.9993417967108833
2023.698474,0.9988163011248485
2023.816476,0.9993128561915113
2023.934479,0.9990180823968982
2024.052481,0.9988533578970192
2024.170483,0.9989922081636369
2024.288486,0.9986296398022123
2024.406488,0.9989979024354521
2024.52449,0.9991583643741132
2024.642493,0.9989065981998366
2024.760495,0.9996060276275045
2024.878498,0.9990680245591311
2024.9965,0.9991891489175531
2025.114502,0.998904900060063
2025.232505,0.999050860717907
2025.350507,0.9991336954586358
2025.468509,0.9991399400637468
2025.586512,0.9995957517303588
2025.704514,0.9988772307775527
2025.822516,0.9989138902446194
2025.940519,0.9991446260410544
2026.058521,0.9995516905207387
2026.176524,0.9995969012661342
2026.294526,0.9991548873090553
2026.412528,0.9994159905999143
2026.530531,0.9988479641034498
2026.648533,0.9988906158221247
2026.766535,0.999085168713529
2026.884538,0.9990901941245666
2027.00254,0.9996512908131863
2027.120542,0.9986070710273809
2027.238545,0.9996899180853375
2027.356547,0.999152889001279
2027.474549,0.9988264891030787
2027.592552,0.9995967313346754
2027.710554,0.999089584679734
2027.828557,0.9997462721943455
2027.946559,0.9991693451848772
2028.064561,0.999360324679548
2028.182564,0.999281907951591
2028.300566,0.9993966021177655
2028.418568,0.9987275103024891
2028.536571,0.9991768689583734
2028.654573,0.9992133195954086
2028.772575,0.9994372783872282
2028.890578,0.9990010093237598
