nu,[0]Isophorone-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
699.314248,1.0017045510984768
699.555302,1.0011640770122998
699.796356,1.0007248125497576
700.03741,0.9988332811462974
700.278464,1.0005673808996847
700.519518,0.9989970033377444
700.760572,1.0000346916017397
701.001626,0.9993221098714041
701.24268,1.0012542859594908
701.483734,0.9994545288235239
701.724788,1.0008605000178887
701.965842,0.9997771748292168
702.206896,1.0011234305759014
702.44795,1.0000796841746151
702.689004,0.9997058032843433
702.930058,0.9996663056883357
703.171112,1.0009411826346644
703.412166,0.9995077012188305
703.65322,0.9999859540986445
703.894274,1.0008279525636525
704.135328,1.0000109660601268
704.376382,1.0002431795633573
704.617436,1.0009051694187947
704.85849,1.0007210398243258
705.099544,1.0007553050993476
705.340598,1.000416976910713
705.581652,0.9995702423722753
705.822706,1.0015270647777745
706.06376,1.0003932973211187
706.304814,1.000465388259529
706.545868,1.000127818168046
706.786922,0.9994692608918538
707.027976,1.0012590919915978
707.26903,1.0002841103517033
707.510084,1.000840563075301
707.751138,1.001289831117565
707.992192,1.0010023019692302
708.233246,1.0015248614206556
708.4743,1.0020883776292802
708.715354,1.000992642343624
708.956408,1.0003571837749388
709.197462,0.999139400528325
709.438516,1.0012044247376046
709.67957,1.0011809968281735
709.920624,0.9995462329834075
710.161678,1.001080082869842
710.402732,1.0004266910067208
710.643786,1.0007461482301987
710.88484,1.0004270411561238
711.125894,1.0007497709378124
711.366948,1.0010581594560894
711.608002,1.0003168901990944
711.849056,1.000175505399271
712.09011,1.0009447059538281
712.331164,1.00017801584294
712.572218,1.0005846608475646
712.813272,1.0015546071507617
713.054326,1.0001371694068628
713.29538,1.0010485493438874
713.536434,1.0012107323453494
713.777488,0.9999151206024599
714.018542,1.001416302009704
714.259596,1.0006590570827445
714.50065,1.0008682767341863
714.741704,1.000318840818932
714.982758,1.0009304626120041
715.223812,1.0014872047938153
715.464866,0.9997294266115835
715.70592,1.0001852371542832
715.946974,1.0007609393675758
716.188028,0.99995768889514
716.429082,1.0003998299106789
716.670136,1.0002321869512185
716.91119,1.001137246174571
717.152244,1.000303135936415
717.393298,0.9992783205359809
717.634352,0.999808348367521
717.875406,1.0003660969971546
718.11646,0.9999008789128196
718.357514,1.0015740374986142
718.598568,0.9999776682493573
718.839622,1.0011093148350465
719.080676,1.000436975445966
719.32173,1.0007182177949725
719.562784,0.999756029765579
719.803838,1.0009409123805815
720.044892,0.999982675150077
720.285946,1.0006323298362738
720.527,1.0002732673307164
720.768054,0.9993615239126572
721.009108,0.9996914376151678
721.250162,0.99922603966193
721.491216,1.000605203061517
721.73227,0.9993821609412026
721.973324,0.9996772720878597
722.214378,0.9984989277376535
722.455432,0.9993713676721482
722.696486,0.9996100160635117
722.93754,1.0000423038947845
723.178594,1.0003224119635683
723.419648,0.9987310058548924
723.660702,0.9998428823442719
723.901756,0.9991350842554377
724.14281,0.9996123451575625
724.383864,0.9996383754019428
724.624918,0.9990987863371824
724.865972,0.9989226807255316
725.107026,0.999003796540464
725.34808,0.9993243683419245
