nu,[0]Isoprene-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
650.380286,0.9973588938739351
650.62134,0.9971875623337682
650.862394,0.9977583163340824
651.103448,0.9974567395806775
651.344502,0.9969685042907306
651.585556,0.9971805820452628
651.82661,0.9974258189010236
652.067664,0.9980534968991073
652.308718,0.9976595431501186
652.549772,0.997559383160102
652.790826,0.9970837605115078
653.03188,0.9976191387568155
653.272934,0.9973602901773638
653.513988,0.9972366251687709
653.755042,0.9971769922016293
653.996096,0.997318501656681
654.23715,0.9971726046325162
654.478204,0.9977550237370713
654.719258,0.9969786734213368
654.960312,0.997496239649661
655.201366,0.9975061149113161
655.44242,0.9980264500158282
655.683474,0.9974530489975686
655.924528,0.9972234617321974
656.165582,0.9978748613115244
656.406636,0.9971987308970102
656.64769,0.9975598819399182
656.888744,0.9976894733853644
657.129798,0.9980702643387013
657.370852,0.99730982502346
657.611906,0.9974664149579769
657.85296,0.9976251244896052
658.094014,0.9975549939084724
658.335068,0.9977503342994799
658.576122,0.997871169181368
658.817176,0.9978267649023419
659.05823,0.9976254237771874
659.299284,0.9975088081814623
659.540338,0.9980097831132819
659.781392,0.998041420524857
660.022446,0.9973980908486798
660.2635,0.997682489583494
660.504554,0.997731676542679
660.745608,0.997215882862688
660.986662,0.9976081650066448
661.227716,0.9976366970081697
661.46877,0.9976023788960676
661.709824,0.9978558020836895
661.950878,0.9978246694683358
662.191932,0.9974104586616865
662.432986,0.9976818909741798
662.67404,0.9979588859122328
662.915094,0.9974413788651657
663.156148,0.9978811479429535
663.397202,0.9975204791027927
663.638256,0.9978500145368213
663.87931,0.9974296091263367
664.120364,0.9973872192687397
664.361418,0.9975246686976031
664.602472,0.9973990882472693
664.843526,0.9977557221658323
665.08458,0.997744547364323
665.325634,0.9970196500868792
665.566688,0.9971054971744158
665.807742,0.9975258657279238
666.048796,0.9974752924485748
666.28985,0.9975694585607525
666.530904,0.9973781430863411
666.771958,0.9973593925535066
667.013012,0.9973398445009841
667.254066,0.9973436343995941
667.49512,0.9976273192672933
667.736174,0.9978715683299154
667.977228,0.9979367314708808
668.218282,0.9974806788296973
668.459336,0.9966733456170083
668.70039,0.9960735288259156
668.941444,0.9969886432579201
669.182498,0.9976419844966757
669.423552,0.9978152899605266
669.664606,0.9976138513893916
669.90566,0.9977015455010285
670.146714,0.9979330391118052
670.387768,0.9972449022671096
670.628822,0.9974775866443858
670.869876,0.9977490372248884
671.11093,0.9980461113305569
671.351984,0.9977779723665254
671.593038,0.9976073669204322
671.834092,0.9975718527303261
672.075146,0.9977434498459246
672.3162,0.9974012825276771
672.557254,0.9975303546044195
672.798308,0.9975099054417548
