nu,[0]Tribromomethane-PNNL(x-sec)-X=0.01-T=278.25K-P=1.0atm-L=15cm
1566.557331,1.0005461891069791
1566.675334,0.9988296853529578
1566.793336,0.9998405127194487
1566.911338,0.9995961215808553
1567.029341,1.000996215893736
1567.147343,0.9999528731105067
1567.265345,1.0006038422393662
1567.383348,1.0001336289275498
1567.50135,0.9991466243323047
1567.619352,0.9994567775987436
1567.737355,1.0003638761868843
1567.855357,1.0001436403152824
1567.973359,1.0007970474736545
1568.091362,1.001162975732421
1568.209364,1.000110866145197
1568.327367,1.000070895512968
1568.445369,1.0007512220260322
1568.563371,0.9996966560180921
1568.681374,1.0010306307352261
1568.799376,1.0007262435872628
1568.917378,1.000820966808924
1569.035381,0.9989732274919987
1569.153383,0.9980802450912484
1569.271385,0.999879317282745
1569.389388,0.9999440205669069
1569.50739,1.001386960941904
1569.625393,1.0010637653974792
1569.743395,1.0002197241358126
1569.861397,0.999345784092607
1569.9794,0.9994811446520147
1570.097402,0.9977670966458995
1570.215404,1.0001728849428795
1570.333407,0.9992680580003273
1570.451409,1.001152263345892
1570.569411,1.0007227410515396
1570.687414,0.9993492218480172
1570.805416,0.9998831568266954
1570.923418,0.9979037003117378
1571.041421,1.0003113784682143
1571.159423,0.9991677565068813
1571.277426,1.001033333521578
1571.395428,1.0009402417503948
1571.51343,1.0016423471773053
1571.631433,1.000363355997804
1571.749435,0.9981736697743958
1571.867437,1.0006037221669124
1571.98544,0.99828257646252
1572.103442,1.0014473463962519
1572.221444,1.0008365997545186
1572.339447,1.0012267518452227
1572.457449,1.000552682672818
1572.575452,0.9999633566713831
1572.693454,0.9996207419365283
1572.811456,0.9994291929723516
1572.929459,1.000457914810992
1573.047461,1.0015139448591615
1573.165463,0.9999783182350529
1573.283466,1.0006080848086516
1573.401468,0.9995610563639578
1573.51947,0.9999829171459136
1573.637473,1.000242269342478
1573.755475,1.0011258332750181
1573.873477,0.9996027989052497
1573.99148,0.9998095781325457
1574.109482,1.0009675177436164
1574.227485,0.998145322044714
1574.345487,0.9997050834964242
1574.463489,1.0010429434877075
1574.581492,1.0010163160995564
1574.699494,1.0007938349202883
1574.817496,0.9993007845651213
1574.935499,0.9987442890656034
1575.053501,0.9991727523581535
1575.171503,1.0005935460788034
1575.289506,1.0009085825112418
1575.407508,1.0013243762126383
1575.525511,0.9996079368768407
1575.643513,0.9997617783792774
1575.761515,1.0005956773453264
1575.879518,0.9993308239981957
1575.99752,0.9991830139150132
1576.115522,1.000290402158545
1576.233525,1.0011487593191022
1576.351527,1.0006840438513582
1576.469529,0.9996159737569613
1576.587532,0.9996959362367589
1576.705534,0.9992523496299236
1576.823536,0.9982806797274266
1576.941539,1.0003711288512775
1577.059541,1.000897462478662
1577.177544,1.0004168168440095
1577.295546,1.00003059246794
1577.413548,0.999139510433665
1577.531551,0.9995362775525051
1577.649553,0.9987120301460509
1577.767555,1.0016841165340675
1577.885558,1.0018109377708357
1578.00356,1.0006740670811753
1578.121562,0.999620851894816
1578.239565,0.9991512404003723
1578.357567,0.9992564465729558
1578.47557,1.0001013651370985
1578.593572,1.0004631872380958
1578.711574,1.0006460886254005
1578.829577,1.000994384072337
1578.947579,1.0001933986991176
1579.065581,0.9976985524008817
1579.183584,0.9988030169563835
1579.301586,0.9994015091671287
1579.419588,1.0008578677582352
1579.537591,1.001594670136302
1579.655593,1.0023938607200396
1579.773595,1.0009690892638528
1579.891598,0.9987142273149342
1580.0096,1.0001528116745146
1580.127603,1.0000517283378643
1580.245605,1.0012089301676532
1580.363607,0.9996538899099212
1580.48161,0.9999145876478427
1580.599612,0.998827587812821
1580.717614,0.9991568856208283
1580.835617,0.9990565053712163
1580.953619,0.9993641822178464
1581.071621,0.999571881668817
1581.189624,1.000519054662275
1581.307626,1.0001402098284793
1581.425629,0.9993061508247428
1581.543631,0.9995223940900307
1581.661633,0.9989018034596726
1581.779636,0.9992436561722984
1581.897638,0.9997861128771128
1582.01564,0.9999836331339386
1582.133643,1.0009088627656841
1582.251645,1.0002588034838447
1582.369647,0.9985795098525665
1582.48765,1.0009877675213261
1582.605652,0.9994283034807656
1582.723654,1.0000030946047882
1582.841657,1.0017916030063176
1582.959659,1.001744620081895
1583.077662,0.999338448921472
1583.195664,0.9993148548192223
1583.313666,0.9992123303747118
1583.431669,1.0000594867692676
1583.549671,1.0011729874122366
1583.667673,1.0008997545364755
1583.785676,1.0000413398544683
1583.903678,0.9997893121977929
1584.02168,0.9995205549705176
1584.139683,0.9977451460112311
1584.257685,0.9996001699533457
1584.375688,1.0005341926300906
1584.49369,1.0008610304740944
1584.611692,1.0006278770323134
1584.729695,0.9992454148426809
1584.847697,0.9990392717951386
1584.965699,0.9979571893835688
1585.083702,1.000722530899786
1585.201704,1.0005807085459602
1585.319706,1.0010302303230538
1585.437709,1.0011751899952317
1585.555711,1.000681061817351
1585.673713,0.9993653514746236
1585.791716,1.0001212573510783
1585.909718,0.9995789286754235
1586.027721,1.0005422869844507
1586.145723,1.000699334420368
1586.263725,1.0009895092415568
1586.381728,1.000784197322063
1586.49973,0.9993668105491019
1586.617732,0.999942461655394
1586.735735,0.9996112056001386
1586.853737,0.9996933370307036
1586.971739,1.000846277891232
1587.089742,1.0020615220206264
1587.207744,1.001289730988587
1587.325747,0.9989460557897477
1587.443749,0.9996755926314533
1587.561751,0.999964107644146
1587.679754,1.0008180744405093
1587.797756,1.0014319242258682
1587.915758,1.0008613207238353
1588.033761,1.0014678762772835
1588.151763,0.996987446872266
1588.269765,0.9992577555997582
1588.387768,1.001381553466915
1588.50577,1.0002100120494435
1588.623772,1.0012313574988743
1588.741775,1.0013002445859587
1588.859777,1.000055329530622
1588.97778,0.9999514181801349
1589.095782,0.9996911976892515
1589.213784,0.9997318759516791
1589.331787,1.0006167300998519
1589.449789,1.0008447866313888
1589.567791,1.0001054555600466
1589.685794,1.0000780350445757
1589.803796,0.9997921016138652
1589.921798,0.998933269362067
1590.039801,0.9992863048016591
1590.157803,1.0004551835646127
1590.275806,1.001346005052755
1590.393808,1.000642416260994
1590.51181,0.9988193974601814
1590.629813,1.0002153731894758
1590.747815,0.999725207762305
1590.865817,0.9998009098210805
1590.98382,0.9989402619194264
1591.101822,1.000426530938463
1591.219824,1.001552503888295
1591.337827,1.001220344014516
1591.455829,0.9987485836752799
1591.573831,0.9985858009232954
1591.691834,0.9997580592723794
1591.809836,0.9993504310613073
1591.927839,1.000637863348358
1592.045841,1.0015080359443183
1592.163843,0.999850401191018
1592.281846,0.9989463554736094
1592.399848,0.9992786902690279
1592.51785,1.0000217402363154
1592.635853,0.9993678498911253
1592.753855,1.0003706986917846
1592.871857,0.9999863070937487
1592.98986,0.9995503411268672
1593.107862,0.9993700784839155
1593.225865,0.9981877441223636
1593.343867,0.9995882148068049
1593.461869,0.999400339868047
1593.579872,1.0021184407315533
1593.697874,0.9995109296339193
1593.815876,0.9988589514914855
1593.933879,0.9987126293734488
1594.051881,0.9998512110701709
1594.169883,0.9991705941473392
1594.287886,1.0009465877316444
1594.405888,1.0010511520734993
1594.52389,1.00036571685811
1594.641893,0.9994963168909475
1594.759895,0.9999451045068127
1594.877898,0.9979166731441651
1594.9959,0.9996184628038348
1595.113902,1.00118259871905
1595.231905,1.0016423471773053
1595.349907,1.0011659792258534
1595.467909,1.0005834201233545
1595.585912,0.9991172198798393
1595.703914,0.9973373511544895
1595.821916,0.9993888468302236
1595.939919,1.0007742595843245
1596.057921,1.0025117491697653
1596.175924,1.0008169835494027
1596.293926,1.001331685907265
1596.411928,0.9992715454519352
1596.529931,0.9989463554736094
1596.647933,0.9985104105413485
1596.765935,0.9975126984734002
1596.883938,1.0016995425882425
1597.00194,1.0003146594949164
1597.119942,0.9993634127077223
1597.237945,0.9991430074280713
1597.355947,0.9983817108443034
1597.473949,1.000243039529322
1597.591952,1.0002721570280058
1597.709954,1.000961541985373
1597.827957,1.0002003100593813
1597.945959,0.9998815970101873
1598.063961,0.9978321531814207
1598.181964,0.9986271432312336
1598.299966,0.9994613451266541
1598.417968,0.9997411934961827
1598.535971,1.0002142629510278
1598.653973,0.9996720537861192
1598.771975,1.0007294259017772
1598.889978,0.9979517006341213
1599.00798,0.9987207189785096
1599.125983,0.9990653970136818
1599.243985,1.0006835435094614
1599.361987,1.0038848264519384
1599.47999,0.9995724614206766
1599.597992,1.0000569006187787
1599.715994,0.9998658190030754
1599.833997,0.9988680411493019
1599.951999,1.0005205554419827
1600.070001,1.0011473577118204
1600.188004,1.0011703843658533
1600.306006,1.0023525629437178
1600.424008,0.999413951793373
1600.542011,0.9993416168293762
1600.660013,1.0006901880702503
1600.778016,0.9995354979145127
1600.896018,0.9996584483420524
1601.01402,0.9995297306113284
1601.132023,1.0014782915973564
1601.250025,0.9994629742499743
1601.368027,0.9995491816491441
1601.48603,0.9994027484257684
1601.604032,0.999233244107648
1601.722034,0.9986918563667979
1601.840037,0.9994762671959297
1601.958039,0.9990869370958426
1602.076042,1.0001527416638203
1602.194044,0.9981474181520911
1602.312046,0.9986740798099664
1602.430049,0.9995558686555374
1602.548051,1.0006108464907766
1602.666053,1.0016554687779995
1602.784056,1.0014908101542421
1602.902058,0.9988913150458005
1603.02006,0.9991526192300354
1603.138063,0.9988283868752108
1603.256065,0.9998055988983434
1603.374067,0.9999907897424147
1603.49207,1.001443741192294
1603.610072,1.0000288134150985
1603.728075,0.9993808717390466
1603.846077,0.999005474868252
1603.964079,0.999053977761455
1604.082082,1.0006062136732825
1604.200084,1.001108513947915
1604.318086,1.001146757023586
1604.436089,1.0003360164408812
1604.554091,1.0000541074637561
1604.672093,0.99862764254493
1604.790096,0.998142826684528
1604.908098,1.000003240705251
1605.026101,0.9990130173880603
1605.144103,1.0008180444159676
1605.262105,1.0006436370454865
1605.380108,0.9997188995161466
1605.49811,0.9999390338585108
1605.616112,1.0003781214699075
1605.734115,1.0001513314494488
1605.852117,1.0013552174783786
1605.970119,1.000763601395215
1606.088122,1.0002939631987153
1606.206124,1.0005339925232721
1606.324126,0.9989097947060652
1606.442129,0.9993332823550466
1606.560131,0.9999319933125597
1606.678134,0.9994864319212547
1606.796136,1.0010334336249163
1606.914138,1.000564909501306
1607.032141,0.9988301847679253
1607.150143,0.9996781618010279
1607.268145,0.998514704145345
1607.386148,0.9998544205977098
1607.50415,0.9997242380293238
1607.622152,1.0005005352259713
1607.740155,1.00081603277372
1607.858157,1.0002450700247532
1607.97616,0.999286684530527
1608.094162,1.0004596756184716
1608.212164,1.000709761761759
1608.330167,1.000402581013994
1608.448169,1.0009644848166324
1608.566171,1.0001321987374832
1608.684174,1.0001469107903334
1608.802176,0.9973596917613693
1608.920178,0.9987777475597137
1609.038181,0.9992162872633747
1609.156183,0.9993478727274784
1609.274185,1.0005924354205835
1609.392188,1.0000238902853684
1609.51019,1.0012608942595855
1609.628193,0.9995122090087281
1609.746195,0.9994773066517882
1609.864197,0.9995925730209224
1609.9822,1.0004267010109877
1610.100202,1.0025223758506276
1610.218204,1.0006889272014077
1610.336207,1.0005181141748059
1610.454209,0.9988419710336444
1610.572211,0.9999080662261685
1610.690214,1.000377881379187
1610.808216,1.0013310851084336
1610.926219,1.0010918956845154
1611.044221,1.0008948301217973
1611.162223,0.9994811546468262
1611.280226,0.9982676023361793
1611.398228,0.9995024338271247
1611.51623,1.0003037861336646
1611.634233,1.00059848902313
1611.752235,1.0009819918385703
1611.870237,1.0015924666304516
1611.98824,0.9999356120729915
1612.106242,0.9980523990408645
1612.224244,0.9990348160899226
1612.342247,0.9999953767106874
1612.460249,1.0001266680217165
1612.578252,1.000846097738918
1612.696254,1.001220344014516
1612.814256,1.0004843472582723
1612.932259,0.9970365995650008
1613.050261,0.9996501812008693
1613.168263,0.9986519094914861
1613.286266,1.0001482609895742
1613.404268,1.0017001436081483
1613.52227,1.0006804514020893
1613.640273,0.9992166469813029
1613.758275,0.9993410072311758
1613.876278,0.999282447563967
1613.99428,1.000038299733416
1614.112282,0.9997301864062365
1614.230285,1.0005362337219255
1614.348287,0.9993055612342877
1614.466289,1.0005337023684564
1614.584292,0.9993476628644472
1614.702294,0.9993501012757194
1614.820296,1.0001673940088138
1614.938299,0.999410493827082
1615.056301,1.000248050759503
1615.174303,1.001360023994958
1615.292306,1.0003332055006244
1615.410308,1.0002012902561654
1615.528311,0.9994020088680082
1615.646313,1.000406512603863
1615.764315,1.0004086234638314
1615.882318,1.0013827551255001
1616.00032,1.0006367626473136
1616.118322,1.0000147991095056
1616.236325,1.0009563369988876
1616.354327,0.999251140535312
1616.472329,0.9994347797971554
1616.590332,1.000707760344237
1616.708334,0.9977646022312758
1616.826337,0.998947054736303
1616.944339,0.999894055612503
1617.062341,0.999987028084136
1617.180344,0.9994649831725716
1617.298346,1.0003256530134335
1617.416348,1.0012909325369852
1617.534351,1.00125038107539
1617.652353,1.0006604980328242
1617.770355,1.000091170155746
1617.888358,0.998522392738168
1618.00636,0.9972999517050654
1618.124362,0.999121106453384
1618.242365,1.0012147371962885
1618.360367,1.0011339424271097
1618.47837,1.0009697799327626
1618.596372,0.9993710878482045
1618.714374,0.9996618771764108
1618.832377,0.9985192973235484
1618.950379,0.9992931599292231
1619.068381,0.999889666087234
1619.186384,1.000479895112833
1619.304386,1.0006119971939118
1619.422388,1.0003473603156274
1619.540391,0.9998729580705095
1619.658393,0.999189798390711
1619.776396,1.0004311629240241
1619.894398,1.0009372589529189
1620.0124,1.0018953939926694
1620.130403,1.0011798955296827
1620.248405,1.000007960931688
1620.366407,0.9994194385910296
1620.48441,0.9988808267420562
1620.602412,1.000248200796722
1620.720414,0.9993529993952154
1620.838417,1.0008678063262069
1620.956419,1.0000046300107184
1621.074421,1.0003160499332595
1621.192424,1.0007786730085408
1621.310426,0.9989061986372773
1621.428429,1.0006602378611285
1621.546431,1.0011967154932149
1621.664433,0.9995266620597657
1621.782436,0.9995918932982039
1621.900438,1.0020908828533557
1622.01844,0.9999917678338844
1622.136443,0.9995766696295975
1622.254445,0.9992635013483719
1622.372447,1.0016899263187917
1622.49045,1.0011622749185831
1622.608452,1.0016628810558939
1622.726455,0.9997240780734584
1622.844457,0.9995505510324609
1622.962459,0.9983769186235927
1623.080462,0.9996852395474686
1623.198464,0.99952876106796
1623.316466,1.0023432411082291
1623.434469,1.0005547238023724
1623.552471,1.001246075708008
1623.670473,0.998895710177256
1623.788476,1.000071403549112
1623.906478,0.9995968212983853
1624.02448,1.00110921472412
1624.142483,1.001407890148097
1624.260485,1.0022636582143678
1624.378488,1.0011174238533382
1624.49649,1.0007055788036971
1624.614492,0.9990834502885166
1624.732495,0.9990435476923722
1624.850497,1.0019536058060972
1624.968499,1.0020616222267835
1625.086502,1.0005049174279126
1625.204504,1.0002918525806799
1625.322506,0.9990095608089999
1625.440509,0.999117399720955
1625.558511,0.999302813147773
1625.676514,1.001116522848062
1625.794516,1.0007254430065882
1625.912518,1.0010460467256423
1626.030521,1.0003523920755046
1626.148523,0.999173102068678
1626.266525,0.9987521791766529
1626.384528,0.9994424854690129
1626.50253,1.0016589745782754
1626.620532,1.000622443637693
1626.738535,1.0015044305218785
1626.856537,1.0012407691178693
1626.974539,0.9993509807041955
1627.092542,0.9994363189279014
1627.210544,0.9992469936516836
1627.328547,1.0015755398607973
1627.446549,1.0009515524390318
1627.564551,1.0025448326033615
1627.682554,1.0006210927983057
1627.800556,0.999545003542297
1627.918558,0.9992429367171249
1628.036561,1.0006707848756182
1628.154563,1.0016776056084706
1628.272565,1.0011260335002048
1628.390568,1.0012985423769898
1628.50857,1.0003506214533375
1628.626573,0.9988944116136769
1628.744575,1.0001244877479567
1628.862577,0.9993135657038911
1628.98058,1.0011479584004153
1629.098582,1.0004207684982407
1629.216584,1.0027825641651347
1629.334587,0.9996180729527104
1629.452589,0.9978477194844272
1629.570591,0.9999038286247632
1629.688594,0.9998830568383846
1629.806596,1.0014971195662208
1629.924598,1.0019275553510036
1630.042601,1.0010550561806053
1630.160603,1.0002227047950316
1630.278606,0.9987885344176364
1630.396608,1.0003441992229634
1630.51461,1.0017788803337486
1630.632613,1.00082213777014
1630.750615,1.0005628883622302
1630.868617,1.0012682034907923
1630.98662,0.9990107096706554
1631.104622,0.9992515402358482
1631.222624,1.000826000951048
1631.340627,1.0002094219257105
1631.458629,0.9993352810236099
1631.576632,1.001594670136302
1631.694634,0.9997279670076862
1631.812636,1.0007624004796138
1631.930639,0.9999957541090139
1632.048641,0.9996415742498622
1632.166643,0.9993478027731297
1632.284646,1.0019250505352464
1632.402648,1.0022833027745848
1632.52065,1.0019848672462743
1632.638653,1.000664630769215
1632.756655,0.9990813022614077
1632.874657,0.9988290860553264
1632.99266,0.9991901880748083
1633.110662,0.9987986222327774
1633.228665,1.0021416901490705
1633.346667,1.0015571110404096
1633.464669,0.9993027232105238
1633.582672,0.9979662708353128
1633.700674,1.0006264161166794
1633.818676,0.9988403728877693
1633.936679,1.001042142653673
1634.054681,1.0006385738014931
1634.172683,1.0018034242169782
1634.290686,1.0007788931798731
1634.408688,0.9995935526221239
1634.526691,0.9995501811988255
1634.644693,1.0009916013118174
1634.762695,1.0015591141566347
1634.880698,1.0001658037439216
1634.9987,1.0016772049375084
1635.116702,0.9978862371497855
1635.234705,0.9984876447635189
1635.352707,0.9995596569794584
1635.470709,0.9999980275019453
1635.588712,0.9997771648314451
1635.706714,0.9998867464136717
1635.824716,1.0005189946311337
1635.942719,1.0012199435264584
1636.060721,0.9995648147205953
1636.178724,0.9974591334797251
1636.296726,0.9998257451841344
1636.414728,0.9986743794122352
1636.532731,1.0009053896179563
1636.650733,1.001733200258319
1636.768735,1.0014877055375428
1636.886738,0.9982187882439394
1637.00474,0.99882918593824
1637.122742,0.9997904019687371
1637.240745,0.9993424362898379
1637.358747,1.0008720700321434
1637.47675,1.0014164021513392
1637.594752,0.9988309838323928
1637.712754,0.9995244631035279
1637.830757,1.00033311547064
1637.948759,0.999087326739824
1638.066761,1.0004330737493703
1638.184764,1.0026898110678462
1638.302766,0.9993523098418837
1638.420768,0.9984684739847796
1638.538771,0.9997925415224866
1638.656773,1.0011880051196802
1638.774775,0.9999258027527519
1638.892778,0.9995419049575889
1639.01078,0.9994787658897212
1639.128783,1.0012582909846446
1639.246785,0.9990090413241633
1639.364787,0.9997759051130111
1639.48279,0.9983631411171806
1639.600792,0.9986709839251176
1639.718794,1.0008467683060283
1639.836797,0.9998613096184003
1639.954799,1.0010715737253018
1640.072801,1.0009514923819405
1640.190804,0.9990744385964379
1640.308806,0.9986238477670983
1640.426809,1.000441497431315
1640.544811,1.000952853676896
1640.662813,1.0004534927967812
1640.780816,1.00134991030979
1640.898818,0.9996426838526254
1641.01682,0.9989157881828139
1641.134823,0.9975753442379208
1641.252825,1.0002427594613101
1641.370827,1.0001195971511692
1641.48883,1.0008066051310955
1641.606832,0.999882826865308
1641.724834,0.9982355584604513
1641.842837,1.0002969240732287
1641.960839,1.000252591895962
1642.078842,0.9988370767199775
1642.196844,1.000333255517286
1642.314846,1.0009566372858338
1642.432849,1.0009004051215273
1642.550851,0.9992799593537705
1642.668853,0.9983578498065547
1642.786856,0.9992047963421441
1642.904858,1.0004120448671743
1643.02286,0.9993951130179377
1643.140863,1.0005328118938575
1643.258865,1.0002220046393833
1643.376868,0.9991507208418623
1643.49487,0.9985556440874781
1643.612872,0.9981504125988372
1643.730875,1.0005708428688118
1643.848877,1.00109199579371
1643.966879,0.9996800411977387
1644.084882,1.0015854555077242
1644.202884,0.9993158841140529
1644.320886,0.9985204955474242
1644.438889,0.9983588481649037
1644.556891,0.9999703914383421
1644.674893,1.0011886058326636
1644.792896,1.002457815488489
1644.910898,1.0000210092206905
1645.028901,0.9999209331259501
1645.146903,0.9993846094304963
1645.264905,0.9971860665535465
1645.382908,1.0004143058009507
1645.50091,1.0002410190404227
1645.618912,1.0005855813858762
1645.736915,1.0009156889874056
1645.854917,0.9983080329927893
1645.972919,0.9981840508345429
1646.090922,0.9984904405328384
1646.208924,0.9997081525957415
1646.326927,1.0011545659987457
1646.444929,1.0012894306017128
1646.562931,1.0016518628248026
1646.680934,0.9999051065026727
1646.798936,0.998930272566754
1646.916938,0.9998505711656006
1647.034941,0.9991195078608925
1647.152943,0.9996755126574092
1647.270945,1.0007688354025372
1647.388948,0.9988670422817602
1647.50695,0.9993053713662492
1647.624952,1.0002109022367502
1647.742955,1.0002268957369447
1647.860957,0.9997755851847726
1647.97896,1.0001825966687425
1648.096962,1.0006134981130332
1648.214964,1.0021496070996945
1648.332967,1.0002644849699838
1648.450969,0.9979277500807139
1648.568971,0.9999200311976751
1648.686974,0.9992253402039472
1648.804976,1.0003039461822831
1648.922978,1.0014845007820128
1649.040981,1.0001105361086655
1649.158983,0.9989640369805822
1649.276986,0.9982261750903036
1649.394988,0.9984246421808868
1649.51299,1.0005543535971932
1649.630993,0.9989886117981609
1649.748995,0.9994989655596968
1649.866997,1.0015378813284834
1649.985,1.0004448189026
1650.103002,1.0004417875593912
1650.221004,0.998184150652953
1650.339007,1.0009431244624423
1650.457009,1.0007311771798049
1650.575012,1.000310798287783
1650.693014,1.0017139671655124
1650.811016,1.000398409343929
1650.929019,0.9985586397589038
1651.047021,0.9999996993400452
1651.165023,0.9989980023352473
1651.283026,0.9988922140483887
1651.401028,1.001098202583325
1651.51903,1.0012832226264878
1651.637033,0.9999389768619874
1651.755035,0.9995411153197958
1651.873037,1.0003799921787437
1651.99104,0.9996860093053994
1652.109042,1.000118647038003
1652.227045,1.0003510816147294
1652.345047,1.0000573736458047
1652.463049,0.9998995250479461
1652.581052,0.9975647699953154
1652.699054,0.9992515102583024
1652.817056,1.0003418284100205
1652.935059,1.0014237125177576
1653.053061,1.0006223735941242
1653.171063,0.9988023177945163
1653.289066,0.9986788734570542
1653.407068,0.9990673651744525
1653.525071,0.99900101931377
1653.643073,0.999979423211705
1653.761075,1.0012229471907945
1653.879078,1.0010804833019553
1653.99708,0.9999163924953023
1654.115082,0.9997800142004253
1654.233085,0.9998837967521205
1654.351087,0.9994955972538584
1654.469089,0.9994418358316085
1654.587092,0.9990692334321722
1654.705094,1.0001466307492375
1654.823096,1.0009673175501328
1654.941099,0.9990756075142148
1655.059101,0.9980957154549422
1655.177104,0.9986460174626015
1655.295106,0.9977050374625487
1655.413108,1.001552704198816
1655.531111,1.0000026790035885
1655.649113,1.0007033072046116
1655.767115,0.9999387078784389
1655.885118,1.0009886584008356
1656.00312,0.9989123918749078
1656.121122,0.9996070272340319
1656.239125,1.0013995784971021
1656.357127,1.0002707566479663
1656.47513,0.9998633793334534
1656.593132,1.0000793821505962
1656.711134,0.9983991826771212
1656.829137,0.9982832752605681
1656.947139,1.0004802052616486
1657.065141,1.0002577632152299
1657.183144,1.000192578540867
1657.301146,1.0003727994724576
1657.419148,1.0011829991921695
1657.537151,0.9983621427545387
1657.655153,0.999295718122987
1657.773155,0.9994682814124581
1657.891158,1.0009780379675115
1658.00916,1.0020851709516023
1658.127163,1.0008973623889208
1658.245165,0.9995186458880808
1658.363167,0.9991079581061394
1658.48117,1.001643749477573
1658.599172,1.0006980835469819
1658.717174,1.0008352786510788
1658.835177,0.9999828901463752
1658.953179,0.999681020884659
1659.071181,0.9998222657965953
1659.189184,0.9989716291361134
1659.307186,0.999624020697939
1659.425189,1.000578847467573
1659.543191,1.0005821593890394
1659.661193,1.001898099113885
1659.779196,1.0013111588181072
1659.897198,1.0010435441136538
1660.0152,0.9990553164946822
1660.133203,1.0001771356866733
1660.251205,0.9999076282665313
1660.369207,1.0000696194233196
1660.48721,0.9998650491066912
1660.605212,1.0012767143066927
1660.723214,0.9988980076400316
1660.841217,0.9997806140686137
1660.959219,0.9985864000749557
1661.077222,1.0000403518141125
1661.195224,1.0002656652827724
1661.313226,1.001049350183047
1661.431229,1.0004746125929327
1661.549231,0.9998978552171336
1661.667233,0.9982068096903519
1661.785236,0.9981034008215399
1661.903238,1.000102245226687
1662.02124,1.0002463303343354
1662.139243,1.0015824507558648
1662.257245,1.0006268864112056
1662.375248,1.0003726994351827
1662.49325,0.9990726702362466
1662.611252,0.9989148891590091
1662.729255,0.9993659311066956
1662.847257,1.0000790631253242
1662.965259,1.0013421999451655
1663.083262,1.0007656429550442
1663.201264,1.0007292357632043
1663.319266,1.0004235596760784
1663.437269,0.9988075115800727
1663.555271,1.0006506515819682
1663.673273,1.0005346428705786
1663.791276,1.0013970750012853
1663.909278,0.999532519303167
1664.027281,1.0017060536564302
1664.145283,1.0008583281529602
1664.263285,1.000716586625607
1664.381288,0.9992800992529746
1664.49929,1.0012855255805482
1664.617292,1.0005185443976874
1664.735295,1.000740824274852
1664.853297,1.0003479405172646
1664.971299,0.9989717290332814
1665.089302,0.9979293467663913
1665.207304,0.9995791085996468
1665.325307,1.0003288440573563
1665.443309,1.0009940837740667
1665.561311,0.9996946966145666
1665.679314,1.0004442986714295
1665.797316,0.9990899643338483
1665.915318,0.9990663760982506
1666.033321,0.9996514307643768
1666.151323,1.0006454882379274
1666.269325,1.0005664403667887
1666.387328,1.0008256006207277
1666.50533,0.9995762697990096
1666.623332,0.9992083635096345
1666.741335,1.0001255578817312
1666.859337,1.0010655673138786
1666.97734,1.001096100279307
1667.095342,1.0011499606983343
1667.213344,0.9994380979261325
1667.331347,1.0007228311165903
1667.449349,0.9998812470516897
1667.567351,1.000333505600631
1667.685354,1.0005825195986815
1667.803356,1.0013628278069506
1667.921358,1.0019890755915544
1668.039361,1.0001131063960462
1668.157363,1.000888724681955
1668.275366,1.0000438029593217
1668.393368,0.9998118277066272
1668.51137,0.9991002749954832
1668.629373,0.9996781618010279
1668.747375,1.0018298721764891
1668.865377,1.0018733525364585
1668.98338,1.0011244316998327
1669.101382,0.9999477733638582
1669.219384,0.9985748165398995
1669.337387,0.9997364547341564
1669.455389,1.0003122787488599
1669.573391,1.00127651405137
1669.691394,1.0002395086776243
1669.809396,1.0005820893482906
1669.927399,0.9982774852343627
1670.045401,0.9980829399115481
1670.163403,1.000194878986443
1670.281406,1.001226952090593
1670.399408,1.0016286247711477
1670.51741,1.0015532049752933
1670.635413,1.0002007301435998
1670.753415,0.9995538695457992
1670.871417,0.9989387635101573
1670.98942,1.0002414091344962
1671.107422,0.9998922358069778
1671.225425,1.0006274867875176
1671.343427,1.0001241477056886
1671.461429,0.9997411135168904
1671.579432,0.9984523987717542
1671.697434,0.9992908215859647
1671.815436,1.0006867957362628
1671.933439,0.9997408235920096
1672.051441,1.0015254623357528
1672.169443,1.0013087556742097
1672.287446,1.000580368348577
1672.405448,0.9991332758225719
1672.52345,0.998490041136742
1672.641453,0.9983830087413711
1672.759455,1.0009588894408012
1672.877458,1.002253836078646
1672.99546,0.9999885990649912
1673.113462,1.0002526519111192
1673.231465,0.9994791057125593
1673.349467,1.0012950378382244
1673.467469,0.998652808278609
1673.585472,1.0009399815059659
1673.703474,1.0013680349071936
1673.821476,1.001955108737633
1673.939479,1.00007445277147
1674.057481,1.0003176204306907
1674.175484,0.9998047090717564
1674.293486,0.9984045740472643
1674.411488,0.9996896281753032
1674.529491,1.0011532644986558
1674.647493,1.0007591079767324
1674.765495,0.9987528783034231
1674.883498,0.99905982224432
1675.0015,0.9989923080628627
1675.119502,1.0004189077173418
1675.237505,0.9999593838248592
1675.355507,1.0010976019245836
1675.473509,1.0014607658806038
1675.591512,1.0004977938582604
1675.709514,0.9973213938845296
1675.827517,0.9994723492566415
1675.945519,1.0003278337257342
1676.063521,1.0003991196270519
1676.181524,1.0002512515583868
1676.299526,1.000660718178158
1676.417528,0.9998814170315161
1676.535531,0.9984999262370805
1676.653533,0.9988908156002679
1676.771535,0.9991526691876677
1676.889538,1.0012927348622858
1677.00754,1.0011785939966644
1677.125543,1.0007529433196145
1677.243545,0.9994880011161846
1677.361547,0.9985862003576957
