nu,[0]Halon-2402-PNNL(x-sec)-X=0.01-T=278.17K-P=1.0atm-L=15cm
578.560571,0.946357381082968
578.679574,0.945559937980208
578.798576,0.9447896205777343
578.917578,0.9427803031528825
579.036581,0.9420715988711195
579.155583,0.9404234748551679
579.274585,0.9385651557054304
579.393588,0.9363171728707017
579.51259,0.9349950909762628
579.631593,0.9350156610945347
579.750595,0.9334545545925769
579.869597,0.9316211857303608
579.9886,0.9327677848026812
580.107602,0.9279466844014357
580.226605,0.9254399804656707
580.345607,0.9235263010476314
580.464609,0.9242848274732828
580.583612,0.9207755269109962
580.702614,0.921142068507646
580.821616,0.9181357715552605
580.940619,0.9173786219109004
581.059621,0.9150075155724187
581.178624,0.9120723143507439
581.297626,0.9119756398092639
581.416628,0.9077284581568614
581.535631,0.9059392755179914
581.654633,0.9040776737420858
581.773635,0.9032192077879228
581.892638,0.9016850395471668
582.01164,0.8993437035001578
582.130643,0.8968380316050525
582.249645,0.8935079918416426
582.368647,0.8937403341227091
582.48765,0.8915355195643516
582.606652,0.889282785609933
582.725655,0.8854316613049789
582.844657,0.8846174387763713
582.963659,0.8840249436004393
583.082662,0.8805575434761367
583.201664,0.8793520056235596
583.320666,0.8764812208563489
583.439669,0.874135395993824
583.558671,0.8731656440161877
583.677674,0.8720835896299743
583.796676,0.8702889465523521
583.915678,0.8677167000734286
584.034681,0.8658531132419837
584.153683,0.8669447757676327
584.272685,0.8631558614295064
584.391688,0.8613365226393036
584.51069,0.861000666891602
584.629693,0.8613623631225881
584.748695,0.860785443628908
584.867697,0.8560041968416663
584.9867,0.8527063895046844
585.105702,0.8540803525352391
585.224704,0.8527149166112148
585.343707,0.8524932395521624
585.462709,0.8492684050957074
585.581712,0.850033090717207
585.700714,0.8479700179553563
585.819716,0.8478173970884144
585.938719,0.8479276205144034
586.057721,0.8472580222203479
586.176724,0.8474190165385456
586.295726,0.8486486653925008
586.414728,0.8483856250795843
586.533731,0.8489966826839814
586.652733,0.8519052221062199
586.771735,0.8520670994762832
586.890738,0.8536278098827915
587.00974,0.855781664680922
587.128743,0.8576149984107688
587.247745,0.8599680857639185
587.366747,0.859443665196137
587.48575,0.8600196853970379
587.604752,0.8603035387264423
587.723754,0.8591944626693431
587.842757,0.8620344878603947
587.961759,0.861310682931222
588.080762,0.8592116467304365
588.199764,0.8583099479760592
588.318766,0.8584129513498951
588.437769,0.8540461900043927
588.556771,0.852544390681054
588.675774,0.8519137412010364
588.794776,0.8473342788738456
588.913778,0.8460050078068446
589.032781,0.8451087176162929
589.151783,0.844171167376385
589.270785,0.8412722076301341
589.389788,0.8393227183903611
589.50879,0.836892208449825
589.627793,0.8354372821600723
589.746795,0.8366579114345719
589.865797,0.8352117445428375
589.9848,0.8346439936137416
590.103802,0.8339515265126426
590.222804,0.832768155737091
590.341807,0.8326932099756844
