nu,[0](E)-HFC-1225ye-HITRAN(x-sec)-X=0.01-T=296.0K-P=0.9211atm-L=15cm
830.59902,0.8909294814873467
830.718622,0.8854582246532663
830.838224,0.8850864102853948
830.957826,0.8733315612501888
831.077428,0.8833710071285109
831.19703,0.8721184736712357
831.316632,0.8792992460860242
831.436234,0.8678989397149366
831.555836,0.8780076257678001
831.675438,0.8688454653219678
831.79504,0.8706806647082755
831.914642,0.8641922701841055
832.034244,0.8637516444954129
832.153846,0.8546784180805336
832.273448,0.8628969535092074
832.39305,0.8482159649211497
832.512652,0.8560041968416663
832.632254,0.8505942977350245
832.751856,0.8483177569443394
832.871458,0.840733965673049
832.99106,0.8455905668993339
833.110662,0.8393898668937366
833.230264,0.8470038829364803
833.349866,0.8365407875258359
833.469468,0.8444497898317959
833.58907,0.8284158635651393
833.708672,0.8381149634681231
833.828274,0.8229334041396317
833.947876,0.8331263230445102
834.067478,0.8253811494524398
834.18708,0.8371768001785502
834.306682,0.8202878202542297
834.426284,0.8317112114809696
834.545886,0.8166619823711382
834.665488,0.8187389404264493
834.78509,0.814826558536936
834.904692,0.8263969928819029
835.024294,0.8090941422734109
835.143896,0.8220451158251922
835.263498,0.8045195596840049
835.3831,0.8188453834073486
835.502702,0.7874857529012274
835.622304,0.7913380753972162
835.741906,0.8244654846645207
835.861508,0.8103978330319236
835.98111,0.8021577457462368
836.100712,0.8078733320622515
836.220314,0.7992272145402637
836.339916,0.8053889101732269
836.459518,0.7948991720350316
836.57912,0.8042460695296733
836.698722,0.7966180099232625
836.818324,0.7995709561416638
836.937926,0.797383130411862
837.057528,0.7973911042830355
837.17713,0.7827671571096488
837.296732,0.7914805290712338
837.416334,0.7864626865596597
837.535936,0.7911323542425219
837.655538,0.7807580283521715
837.77514,0.7908001484218459
837.894742,0.7901282538913165
838.014344,0.7913855571061771
838.133946,0.7832056294784348
838.253548,0.7877299113272275
838.37315,0.7794084846550077
838.492752,0.782321106966464
838.612354,0.7754358659835737
838.731956,0.7829707030303203
838.851558,0.7765222364778562
838.97116,0.7821646583904498
839.090762,0.7714449224046338
839.210364,0.7798840688690855
839.329966,0.7680580213924787
839.449568,0.7755134134474806
839.56917,0.7639751626228671
839.688772,0.7698881765040815
839.808374,0.7591165166466751
839.927976,0.7608949292268576
840.047578,0.7497765876208394
840.16718,0.7562524726670885
840.286782,0.7407071062824039
840.406384,0.7444794720788466
840.525986,0.7393676390036058
840.645588,0.7331829628417085
840.76519,0.7329263937069317
840.884792,0.7409071242023042
841.004394,0.7290521596095749
841.123996,0.7426205979594622
841.243598,0.7269700492701127
841.3632,0.7291323597580593
841.482802,0.7248576414707578
841.602404,0.7266357199490876
841.722006,0.712218879346438
841.841608,0.7200605307641493
841.96121,0.7132880093124704
842.080812,0.7166555200988032
842.200414,0.7076327744534445
842.320016,0.715395315688611
842.439618,0.7068830811201868
842.55922,0.7042513185161519
842.678822,0.6986258113781492
842.798424,0.6968674907479735
842.918026,0.6878599656946716
843.037628,0.6862179433749496
843.15723,0.6835263992059963
843.276832,0.692359465099445
843.396434,0.6770568744981647
843.516036,0.6729932359380681
843.635638,0.6729797762079471
843.75524,0.6701926973254031
843.874842,0.6600035930244796
843.994444,0.6470964001402442
844.114046,0.6372966711753154
844.233648,0.6452935173747955
844.35325,0.6265291358381985
844.472852,0.6073014429942526
844.592454,0.5742445087106303
844.712056,0.5935403979122129
844.831658,0.6089251044705415
844.95126,0.6013428747816739
845.070862,0.591839379099794
845.190464,0.5926329754585996
845.310066,0.5706039030330308
845.429668,0.5964081684049402
845.54927,0.5789958320308949
845.668872,0.5630257020109523
845.788474,0.5525120698204373
845.908076,0.5347371292676362
846.027678,0.5082610934263131
846.14728,0.5081137190795326
846.266882,0.4871028437807329
846.386484,0.5213779856442524
846.506086,0.5399655163899445
846.625688,0.5508184587891976
846.74529,0.6556291303400869
846.864892,0.7791902808292654
846.984494,0.8018128920644211
847.104096,0.8218807232418335
847.223698,0.8216752787426554
847.3433,0.8287970225222183
847.462902,0.817127612393039
847.582504,0.828838463409358
847.702106,0.8207883484701701
847.821708,0.8303732337915396
847.94131,0.8244572400508972
848.060912,0.8308051401590344
848.180514,0.8181905690612846
848.300116,0.8305476304816474
848.419718,0.8202714146618811
848.53932,0.8322936131458075
848.658922,0.8234026098909266
848.778524,0.8253481348667577
848.898126,0.8133449228978111
849.017728,0.8289545089172313
849.13733,0.8230815454846978
849.256932,0.827513382215542
849.376534,0.8177897538901812
849.496136,0.8238638444860985
849.615738,0.8136784626871837
849.73534,0.8266532156621753
849.854942,0.8175199277951517
849.974544,0.8292198168070832
850.094146,0.8175935078997083
850.213748,0.827968639760109
850.33335,0.8101061423195106
850.452952,0.8272899837624922
850.572554,0.819140220812924
850.692156,0.826487901551005
850.811758,0.8142156677307211
850.93136,0.8236084862768753
851.050962,0.8175199277951517
851.170564,0.820640619863419
851.290166,0.8166946495037712
851.409768,0.8256370572724328
851.52937,0.8149406422408041
851.648972,0.8240368740609101
851.768574,0.8158783630655105
851.888176,0.8240368740609101
852.007778,0.8153319076452644
852.12738,0.8192467159636645
852.246982,0.8192467159636645
852.366584,0.8297340925024952
852.486186,0.8214205988836629
852.605788,0.819992569787211
852.72539,0.8157478329701061
852.844992,0.8256535701787067
852.964594,0.8123532471370907
853.084196,0.8221519886368318
853.203798,0.819631852420145
853.3234,0.8279024049183572
853.443002,0.8201237790948417
853.562604,0.8240533549631998
853.682206,0.8265044314743347
853.801808,0.8347441569026524
853.92141,0.8303317161677992
854.041012,0.8331846439283305
854.160614,0.8247046143271985
854.280216,0.8369256848076857
854.399818,0.8289876677607605
854.51942,0.8344103260105208
854.639022,0.830315109699541
854.758624,0.8376038692399952
854.878226,0.8296843099504366
854.997828,0.8381233446596636
855.11743,0.8408937203027361
855.237032,0.8445342390331687
855.356634,0.8367415814091443
855.476236,0.8512835582290046
855.595838,0.8407171511618813
855.71544,0.8545245898102387
855.835042,0.843352718355978
855.954644,0.8484959223800138
856.074246,0.8468429674861743
856.193848,0.8583013649194947
856.31345,0.859890692118966
856.433052,0.8628106681281974
856.552654,0.8529878290481915
856.672256,0.8619224306608487
856.791858,0.85709201278857
856.91146,0.8747999914090479
857.031062,0.8674217265437453
857.150664,0.8791409864655217
857.270266,0.8713164936428376
857.389868,0.8849713565307138
857.50947,0.8683677317048283
857.629072,0.8848563177320488
857.748674,0.8740217657784688
857.868276,0.880733672597157
857.987878,0.8738382404784862
858.10748,0.8875858765534415
858.227082,0.8820557644270328
858.346684,0.895959560855054
858.466286,0.8864061720150417
858.585888,0.8987323576629195
858.70549,0.8880741830575252
858.825092,0.9038336057208409
858.944694,0.898022639475961
859.064296,0.9071513264048248
859.183898,0.9071068770788483
859.3035,0.9088174773147121
859.423102,0.9073382188273228
859.542704,0.9222776148889883
859.662306,0.918087111648867
859.781908,0.926109315507008
859.90151,0.9111215188529216
860.021112,0.9237433552312453
860.140714,0.9178970872849559
860.260316,0.9261445083296568
860.379918,0.9231763508992764
860.49952,0.9316854698099515
860.619122,0.9246056099609589
860.738724,1.0
860.858326,0.9289726322194765
860.977928,1.0
861.09753,0.93187368928438
861.217132,1.0
861.336734,0.9653611489883658
861.456336,1.0
861.575938,1.0
861.69554,1.0
861.815142,1.0
861.934744,1.0
862.054346,1.0
862.173948,1.0
862.29355,1.0
862.413152,1.0
862.532754,1.0
862.652356,1.0
862.771958,1.0
862.89156,1.0
863.011162,1.0
863.130764,1.0
863.250366,1.0
863.369968,1.0
863.48957,1.0
863.609172,1.0
863.728774,1.0
863.848376,1.0
863.967978,1.0
864.08758,1.0
864.207182,1.0
864.326784,1.0
864.446386,1.0
864.565988,1.0
864.68559,1.0
864.805192,1.0
864.924794,1.0
865.044396,1.0
865.163998,1.0
865.2836,1.0
865.403202,1.0
865.522804,1.0
865.642406,1.0
865.762008,1.0
865.88161,1.0
866.001212,1.0
866.120814,1.0
866.240416,1.0
866.360018,1.0
866.47962,1.0
866.599222,1.0
866.718824,1.0
866.838426,1.0
866.958028,1.0
867.07763,1.0
867.197232,1.0
867.316834,1.0
867.436436,1.0
867.556038,1.0
867.67564,1.0
867.795242,1.0
867.914844,1.0
868.034446,1.0
868.154048,1.0
868.27365,1.0
868.393252,1.0
868.512854,1.0
868.632456,1.0
868.752058,1.0
868.87166,1.0
868.991262,1.0
869.110864,1.0
869.230466,1.0
869.350068,1.0
869.46967,1.0
869.589272,1.0
869.708874,1.0
869.828476,1.0
869.948078,1.0
870.06768,1.0
870.187282,1.0
870.306884,1.0
870.426486,1.0
870.546088,1.0
870.66569,1.0
870.785292,1.0
870.904894,1.0
871.024496,1.0
871.144098,1.0
871.2637,1.0
871.383302,1.0
871.502904,1.0
871.622506,1.0
871.742108,1.0
871.86171,1.0
871.981312,1.0
872.100914,1.0
872.220516,1.0
872.340118,1.0
872.45972,1.0
872.579322,1.0
872.698924,1.0
872.818526,1.0
872.938128,1.0
873.05773,1.0
873.177332,1.0
873.296934,1.0
873.416536,1.0
873.536138,1.0
873.65574,1.0
873.775342,1.0
873.894944,1.0
874.014546,1.0
874.134148,1.0
874.25375,1.0
874.373352,1.0
874.492954,1.0
874.612556,1.0
874.732158,1.0
874.85176,1.0
874.971362,1.0
875.090964,1.0
875.210566,1.0
875.330168,1.0
875.44977,1.0
875.569372,1.0
875.688974,1.0
875.808576,1.0
875.928178,1.0
876.04778,1.0
876.167382,1.0
876.286984,1.0
876.406586,1.0
876.526188,1.0
876.64579,1.0
876.765392,1.0
876.884994,1.0
877.004596,1.0
877.124198,1.0
877.2438,1.0
877.363402,1.0
877.483004,1.0
877.602606,1.0
877.722208,1.0
877.84181,1.0
877.961412,1.0
878.081014,1.0
878.200616,1.0
878.320218,1.0
878.43982,1.0
878.559422,1.0
878.679024,1.0
878.798626,1.0
878.918228,1.0
879.03783,1.0
879.157432,1.0
879.277034,1.0
879.396636,1.0
879.516238,1.0
879.63584,1.0
879.755442,1.0
879.875044,1.0
879.994646,1.0
880.114248,1.0
880.23385,1.0
880.353452,1.0
880.473054,1.0
880.592656,1.0
880.712258,1.0
880.83186,1.0
880.951462,1.0
881.071064,1.0
881.190666,1.0
881.310268,1.0
881.42987,1.0
881.549472,1.0
881.669074,1.0
881.788676,1.0
881.908278,1.0
882.02788,1.0
882.147482,1.0
882.267084,1.0
882.386686,1.0
882.506288,1.0
882.62589,1.0
882.745492,1.0
882.865094,1.0
882.984696,1.0
883.104298,1.0
883.2239,1.0
883.343502,1.0
883.463104,1.0
883.582706,1.0
883.702308,1.0
883.82191,1.0
883.941512,1.0
884.061114,1.0
884.180716,1.0
884.300318,1.0
884.41992,1.0
884.539522,1.0
884.659124,1.0
884.778726,1.0
884.898328,1.0
885.01793,1.0
885.137532,1.0
885.257134,1.0
885.376736,1.0
885.496338,1.0
885.61594,1.0
885.735542,1.0
885.855144,1.0
885.974746,1.0
886.094348,1.0
886.21395,1.0
886.333552,1.0
886.453154,1.0
886.572756,1.0
886.692358,1.0
886.81196,1.0
886.931562,1.0
887.051164,1.0
887.170766,1.0
887.290368,1.0
887.40997,1.0
887.529572,1.0
887.649174,1.0
887.768776,1.0
887.888378,1.0
888.00798,1.0
888.127582,1.0
888.247184,1.0
888.366786,1.0
888.486388,1.0
888.60599,1.0
888.725592,1.0
888.845194,1.0
888.964796,1.0
889.084398,1.0
889.204,1.0
889.323602,1.0
889.443204,1.0
889.562806,1.0
889.682408,1.0
889.80201,1.0
889.921612,1.0
890.041214,1.0
890.160816,1.0
890.280418,1.0
890.40002,1.0
890.519622,1.0
890.639224,1.0
890.758826,1.0
890.878428,1.0
890.99803,1.0
891.117632,1.0
891.237234,1.0
891.356836,1.0
891.476438,1.0
891.59604,1.0
891.715642,1.0
891.835244,1.0
891.954846,1.0
892.074448,1.0
892.19405,1.0
892.313652,1.0
892.433254,1.0
892.552856,1.0
892.672458,1.0
892.79206,1.0
892.911662,1.0
893.031264,1.0
893.150866,1.0
893.270468,1.0
893.39007,1.0
893.509672,1.0
893.629274,1.0
893.748876,1.0
893.868478,1.0
893.98808,1.0
894.107682,1.0
894.227284,1.0
894.346886,1.0
894.466488,1.0
894.58609,1.0
894.705692,1.0
894.825294,1.0
894.944896,1.0
895.064498,1.0
895.1841,1.0
895.303702,1.0
895.423304,1.0
895.542906,1.0
895.662508,1.0
895.78211,1.0
895.901712,1.0
896.021314,1.0
896.140916,1.0
896.260518,1.0
896.38012,1.0
896.499722,1.0
896.619324,1.0
896.738926,1.0
896.858528,1.0
896.97813,1.0
897.097732,1.0
897.217334,1.0
897.336936,1.0
897.456538,1.0
897.57614,1.0
897.695742,1.0
897.815344,1.0
897.934946,1.0
898.054548,1.0
898.17415,1.0
898.293752,1.0
898.413354,1.0
898.532956,1.0
898.652558,1.0
898.77216,1.0
898.891762,1.0
899.011364,1.0
899.130966,1.0
899.250568,1.0
899.37017,1.0
899.489772,1.0
899.609374,1.0
899.728976,1.0
899.848578,1.0
899.96818,1.0
900.087782,1.0
900.207384,1.0
900.326986,1.0
900.446588,1.0
900.56619,1.0
900.685792,1.0
900.805394,1.0
900.924996,1.0
901.044598,1.0
901.1642,1.0
901.283802,1.0
901.403404,1.0
901.523006,1.0
901.642608,1.0
901.76221,1.0
901.881812,1.0
902.001414,1.0
902.121016,1.0
902.240618,1.0
902.36022,1.0
902.479822,1.0
902.599424,1.0
902.719026,1.0
902.838628,1.0
902.95823,1.0
903.077832,1.0
903.197434,1.0
903.317036,1.0
903.436638,1.0
903.55624,1.0
903.675842,1.0
903.795444,1.0
903.915046,1.0
904.034648,1.0
904.15425,1.0
904.273852,1.0
904.393454,1.0
904.513056,1.0
904.632658,1.0
904.75226,1.0
904.871862,1.0
904.991464,1.0
905.111066,1.0
905.230668,1.0
905.35027,1.0
905.469872,1.0
905.589474,1.0
905.709076,1.0
905.828678,1.0
905.94828,1.0
906.067882,1.0
906.187484,1.0
906.307086,1.0
906.426688,1.0
906.54629,1.0
906.665892,1.0
906.785494,1.0
906.905096,1.0
907.024698,1.0
907.1443,1.0
907.263902,1.0
907.383504,1.0
907.503106,1.0
907.622708,1.0
907.74231,1.0
907.861912,1.0
907.981514,1.0
908.101116,1.0
908.220718,1.0
908.34032,1.0
908.459922,1.0
908.579524,1.0
908.699126,1.0
908.818728,1.0
908.93833,1.0
909.057932,1.0
909.177534,1.0
909.297136,1.0
909.416738,1.0
909.53634,1.0
909.655942,1.0
909.775544,1.0
909.895146,1.0
910.014748,1.0
910.13435,1.0
910.253952,1.0
910.373554,1.0
910.493156,1.0
910.612758,1.0
910.73236,1.0
910.851962,1.0
910.971564,1.0
911.091166,1.0
911.210768,1.0
911.33037,1.0
911.449972,1.0
911.569574,1.0
911.689176,1.0
911.808778,1.0
911.92838,1.0
912.047982,1.0
912.167584,1.0
912.287186,1.0
912.406788,1.0
912.52639,1.0
912.645992,1.0
912.765594,1.0
912.885196,1.0
913.004798,1.0
913.1244,1.0
913.244002,1.0
913.363604,1.0
913.483206,1.0
913.602808,1.0
913.72241,1.0
913.842012,1.0
913.961614,1.0
914.081216,1.0
914.200818,1.0
914.32042,1.0
914.440022,1.0
914.559624,1.0
914.679226,1.0
914.798828,1.0
914.91843,1.0
915.038032,1.0
915.157634,1.0
915.277236,1.0
915.396838,1.0
915.51644,1.0
915.636042,1.0
915.755644,1.0
915.875246,1.0
915.994848,1.0
916.11445,1.0
916.234052,1.0
916.353654,1.0
916.473256,1.0
916.592858,1.0
916.71246,1.0
916.832062,1.0
916.951664,1.0
917.071266,1.0
917.190868,1.0
917.31047,1.0
917.430072,1.0
917.549674,1.0
917.669276,1.0
917.788878,1.0
917.90848,1.0
918.028082,1.0
918.147684,1.0
918.267286,1.0
918.386888,1.0
918.50649,1.0
918.626092,1.0
918.745694,1.0
918.865296,1.0
918.984898,1.0
919.1045,1.0
919.224102,1.0
919.343704,1.0
919.463306,1.0
919.582908,1.0
919.70251,1.0
919.822112,1.0
919.941714,1.0
920.061316,1.0
920.180918,1.0
920.30052,1.0
920.420122,1.0
920.539724,1.0
920.659326,1.0
920.778928,1.0
920.89853,1.0
921.018132,1.0
921.137734,1.0
921.257336,1.0
921.376938,1.0
921.49654,1.0
921.616142,1.0
921.735744,1.0
921.855346,1.0
921.974948,1.0
922.09455,1.0
922.214152,1.0
922.333754,1.0
922.453356,1.0
922.572958,1.0
922.69256,1.0
922.812162,1.0
922.931764,1.0
923.051366,1.0
923.170968,1.0
923.29057,1.0
923.410172,1.0
923.529774,1.0
923.649376,1.0
923.768978,1.0
923.88858,1.0
924.008182,1.0
924.127784,1.0
924.247386,1.0
924.366988,1.0
924.48659,1.0
924.606192,1.0
924.725794,1.0
924.845396,1.0
924.964998,1.0
925.0846,1.0
925.204202,1.0
925.323804,1.0
925.443406,1.0
925.563008,1.0
925.68261,1.0
925.802212,1.0
925.921814,1.0
926.041416,1.0
926.161018,1.0
926.28062,1.0
926.400222,1.0
926.519824,1.0
926.639426,1.0
926.759028,1.0
926.87863,1.0
926.998232,1.0
927.117834,1.0
927.237436,1.0
927.357038,1.0
927.47664,1.0
927.596242,1.0
927.715844,1.0
927.835446,1.0
927.955048,1.0
928.07465,1.0
928.194252,1.0
928.313854,1.0
928.433456,1.0
928.553058,1.0
928.67266,1.0
928.792262,1.0
928.911864,1.0
929.031466,1.0
929.151068,1.0
929.27067,1.0
929.390272,1.0
929.509874,1.0
929.629476,1.0
929.749078,1.0
929.86868,1.0
929.988282,1.0
930.107884,1.0
930.227486,1.0
930.347088,1.0
930.46669,1.0
930.586292,1.0
930.705894,1.0
930.825496,1.0
930.945098,1.0
931.0647,1.0
931.184302,1.0
931.303904,1.0
931.423506,1.0
931.543108,1.0
931.66271,1.0
931.782312,1.0
931.901914,1.0
932.021516,1.0
932.141118,1.0
932.26072,1.0
932.380322,1.0
932.499924,1.0
932.619526,1.0
932.739128,1.0
932.85873,1.0
932.978332,1.0
933.097934,1.0
933.217536,1.0
933.337138,1.0
933.45674,1.0
933.576342,1.0
933.695944,1.0
933.815546,1.0
933.935148,1.0
934.05475,1.0
934.174352,1.0
934.293954,1.0
934.413556,1.0
934.533158,1.0
934.65276,1.0
934.772362,1.0
934.891964,1.0
935.011566,1.0
935.131168,1.0
935.25077,1.0
935.370372,1.0
935.489974,1.0
935.609576,1.0
935.729178,1.0
935.84878,1.0
935.968382,1.0
936.087984,1.0
936.207586,1.0
936.327188,1.0
936.44679,1.0
936.566392,1.0
936.685994,1.0
936.805596,1.0
936.925198,1.0
937.0448,1.0
937.164402,1.0
937.284004,1.0
937.403606,1.0
937.523208,1.0
937.64281,1.0
937.762412,1.0
937.882014,1.0
938.001616,1.0
938.121218,1.0
938.24082,1.0
938.360422,1.0
938.480024,1.0
938.599626,1.0
938.719228,1.0
938.83883,1.0
938.958432,1.0
939.078034,1.0
939.197636,1.0
939.317238,1.0
939.43684,1.0
939.556442,1.0
939.676044,1.0
939.795646,1.0
939.915248,1.0
940.03485,1.0
940.154452,1.0
940.274054,1.0
940.393656,1.0
940.513258,1.0
940.63286,1.0
940.752462,1.0
940.872064,1.0
940.991666,1.0
941.111268,1.0
941.23087,1.0
941.350472,1.0
941.470074,1.0
941.589676,1.0
941.709278,1.0
941.82888,1.0
941.948482,1.0
942.068084,1.0
942.187686,1.0
942.307288,1.0
942.42689,1.0
942.546492,1.0
942.666094,1.0
942.785696,1.0
942.905298,1.0
943.0249,1.0
943.144502,1.0
943.264104,1.0
943.383706,1.0
943.503308,1.0
943.62291,1.0
943.742512,1.0
943.862114,1.0
943.981716,1.0
944.101318,1.0
944.22092,1.0
944.340522,1.0
944.460124,1.0
944.579726,1.0
944.699328,1.0
944.81893,1.0
944.938532,1.0
945.058134,1.0
945.177736,1.0
945.297338,1.0
945.41694,1.0
945.536542,1.0
945.656144,1.0
945.775746,1.0
945.895348,1.0
946.01495,1.0
946.134552,1.0
946.254154,1.0
946.373756,1.0
946.493358,1.0
946.61296,1.0
946.732562,1.0
946.852164,1.0
946.971766,1.0
947.091368,1.0
947.21097,1.0
947.330572,1.0
947.450174,1.0
947.569776,1.0
947.689378,1.0
947.80898,1.0
947.928582,1.0
948.048184,1.0
948.167786,1.0
948.287388,1.0
948.40699,1.0
948.526592,1.0
948.646194,1.0
948.765796,1.0
948.885398,1.0
949.005,1.0
949.124602,1.0
949.244204,1.0
949.363806,1.0
949.483408,1.0
949.60301,1.0
949.722612,1.0
949.842214,1.0
949.961816,1.0
950.081418,1.0
950.20102,1.0
950.320622,1.0
950.440224,1.0
950.559826,1.0
950.679428,1.0
950.79903,1.0
950.918632,1.0
951.038234,1.0
951.157836,1.0
951.277438,1.0
951.39704,1.0
951.516642,1.0
951.636244,1.0
951.755846,1.0
951.875448,1.0
951.99505,1.0
952.114652,1.0
952.234254,1.0
952.353856,1.0
952.473458,1.0
952.59306,1.0
952.712662,1.0
952.832264,1.0
952.951866,1.0
953.071468,1.0
953.19107,1.0
953.310672,1.0
953.430274,1.0
953.549876,1.0
953.669478,1.0
953.78908,1.0
953.908682,1.0
954.028284,1.0
954.147886,1.0
954.267488,1.0
954.38709,1.0
954.506692,1.0
954.626294,1.0
954.745896,1.0
954.865498,1.0
954.9851,1.0
955.104702,1.0
955.224304,1.0
955.343906,1.0
955.463508,1.0
955.58311,1.0
955.702712,1.0
955.822314,1.0
955.941916,1.0
956.061518,1.0
956.18112,1.0
956.300722,1.0
956.420324,1.0
956.539926,1.0
956.659528,1.0
956.77913,1.0
956.898732,1.0
957.018334,1.0
957.137936,1.0
957.257538,1.0
957.37714,1.0
957.496742,1.0
957.616344,1.0
957.735946,1.0
957.855548,1.0
957.97515,1.0
958.094752,1.0
958.214354,1.0
958.333956,1.0
958.453558,1.0
958.57316,1.0
958.692762,1.0
958.812364,1.0
958.931966,1.0
959.051568,1.0
959.17117,1.0
959.290772,1.0
959.410374,1.0
959.529976,1.0
959.649578,1.0
959.76918,1.0
959.888782,1.0
960.008384,1.0
960.127986,1.0
960.247588,1.0
960.36719,1.0
960.486792,1.0
960.606394,1.0
960.725996,1.0
960.845598,1.0
960.9652,1.0
961.084802,1.0
961.204404,1.0
961.324006,1.0
961.443608,1.0
961.56321,1.0
961.682812,1.0
961.802414,1.0
961.922016,1.0
962.041618,1.0
962.16122,1.0
962.280822,1.0
962.400424,1.0
962.520026,1.0
962.639628,1.0
962.75923,1.0
962.878832,1.0
962.998434,1.0
963.118036,1.0
963.237638,1.0
963.35724,1.0
963.476842,1.0
963.596444,1.0
963.716046,1.0
963.835648,1.0
963.95525,1.0
964.074852,1.0
964.194454,1.0
964.314056,1.0
964.433658,1.0
964.55326,1.0
964.672862,1.0
964.792464,1.0
964.912066,1.0
965.031668,1.0
965.15127,1.0
965.270872,1.0
965.390474,1.0
965.510076,1.0
965.629678,1.0
965.74928,1.0
965.868882,1.0
965.988484,1.0
966.108086,1.0
966.227688,1.0
966.34729,1.0
966.466892,1.0
966.586494,1.0
966.706096,1.0
966.825698,1.0
966.9453,1.0
967.064902,1.0
967.184504,1.0
967.304106,1.0
967.423708,1.0
967.54331,1.0
967.662912,1.0
967.782514,1.0
967.902116,1.0
968.021718,1.0
968.14132,1.0
968.260922,1.0
968.380524,1.0
968.500126,1.0
968.619728,1.0
968.73933,1.0
968.858932,1.0
968.978534,1.0
969.098136,1.0
969.217738,1.0
969.33734,1.0
969.456942,1.0
969.576544,1.0
969.696146,1.0
969.815748,1.0
969.93535,1.0
970.054952,1.0
970.174554,1.0
970.294156,1.0
970.413758,1.0
970.53336,1.0
970.652962,1.0
970.772564,1.0
970.892166,1.0
971.011768,1.0
971.13137,1.0
971.250972,1.0
971.370574,1.0
971.490176,1.0
971.609778,1.0
971.72938,1.0
971.848982,1.0
971.968584,1.0
972.088186,1.0
972.207788,1.0
972.32739,1.0
972.446992,1.0
972.566594,1.0
972.686196,1.0
972.805798,1.0
972.9254,1.0
973.045002,1.0
973.164604,1.0
973.284206,1.0
973.403808,1.0
973.52341,1.0
973.643012,1.0
973.762614,1.0
973.882216,1.0
974.001818,1.0
974.12142,1.0
974.241022,1.0
974.360624,1.0
974.480226,1.0
974.599828,1.0
974.71943,1.0
974.839032,1.0
974.958634,1.0
975.078236,1.0
975.197838,1.0
975.31744,1.0
975.437042,1.0
975.556644,1.0
975.676246,1.0
975.795848,1.0
975.91545,1.0
976.035052,1.0
976.154654,1.0
976.274256,1.0
976.393858,1.0
976.51346,1.0
976.633062,1.0
976.752664,1.0
976.872266,1.0
976.991868,1.0
977.11147,1.0
977.231072,1.0
977.350674,1.0
977.470276,1.0
977.589878,1.0
977.70948,1.0
977.829082,1.0
977.948684,1.0
978.068286,1.0
978.187888,1.0
978.30749,1.0
978.427092,1.0
978.546694,1.0
978.666296,1.0
978.785898,1.0
978.9055,1.0
979.025102,1.0
979.144704,1.0
979.264306,1.0
979.383908,1.0
979.50351,1.0
979.623112,1.0
979.742714,1.0
979.862316,1.0
979.981918,1.0
