nu,[0]Ethylformate-PNNL(x-sec)-X=0.01-T=278.19K-P=1.0atm-L=15cm
1943.13046,0.9896251934623438
1943.250062,0.989568786433932
1943.369664,0.9896123284184517
1943.489266,0.9896083699770549
1943.608868,0.9896083699770549
1943.72847,0.9895173301949113
1943.848072,0.9895005085432824
1943.967674,0.9896113388066181
1944.087276,0.9896004531417625
1944.206878,0.9895846196611804
1944.32648,0.9895846196611804
1944.446082,0.989507435071085
1944.565684,0.9894688450336279
1944.685286,0.9895826404939203
1944.804888,0.9896726966116964
1944.92449,0.9896024323446481
1945.044092,0.9896222245912167
1945.163694,0.9895757134396815
1945.283296,0.989586598832399
1945.402898,0.9896538930090956
1945.5225,0.9897380171652274
1945.642102,0.9897766177006023
1945.761704,0.9897271301069175
1945.881306,0.9897380171652274
1946.000908,0.9897983930257195
1946.12051,0.9898657016049109
1946.240112,0.9898449146434412
1946.359714,0.9899102465637373
1946.479316,0.9898884687778694
1946.598918,0.9900560710827683
1946.71852,0.9899508337158773
1946.838122,0.9900498337491681
1946.957724,0.99006062535117
1947.077326,0.9902094426464999
1947.196928,0.9901233971846634
1947.31653,0.9900965652041747
1947.436132,0.9901684488241523
1947.555734,0.990201322962361
1947.675336,0.9902097397093773
1947.794938,0.9902189487027784
1947.91454,0.9902664803530665
1948.034142,0.9903737320204618
1948.153744,0.9903323352636615
1948.273346,0.990372840684504
1948.392948,0.9903370888702795
1948.51255,0.9903624418242709
1948.632152,0.9904180027157257
1948.751754,0.9904567288167222
1948.871356,0.9905282423741512
1948.990958,0.9905070452965739
1949.11056,0.9905291338499704
1949.230162,0.990523884059473
1949.349764,0.9905633076945837
1949.469366,0.9906488960617328
1949.588968,0.9906220498404175
1949.70857,0.9906719784499197
1949.828172,0.9907449936653092
1949.947774,0.9906878293283816
1950.067376,0.9907593595718699
1950.186978,0.9906873339845909
1950.30658,0.9907659976818166
1950.426182,0.9907657004520619
1950.545784,0.99079948613849
1950.665386,0.9908527925847749
1950.784988,0.9908107813170144
1950.90459,0.9908096914257544
1951.024192,0.9908474419941414
1951.143794,0.9908672591411521
1951.263396,0.9908393170784293
1951.382998,0.9909106600775761
1951.5026,0.9909132364486416
1951.622202,0.9908583413759499
1951.741804,0.9909400905612209
1951.861406,0.99089668833577
1951.981008,0.9908920311322793
1952.10061,0.9908116730471189
1952.220212,0.9909135337226571
1952.339814,0.9909278029802812
1952.459416,0.9909107591686471
1952.579018,0.9908891575495558
1952.69862,0.9908675564013745
1952.818222,0.9908405060863232
1952.937824,0.9909002555702691
1953.057426,0.9908971837842381
1953.177028,0.9908353537290877
1953.29663,0.9908493246060698
1953.416232,0.9908776633019949
1953.535834,0.9907795712689638
1953.655436,0.9907474705308894
1953.775038,0.9907614401687096
1953.89464,0.9907719422956366
1954.014242,0.9908105831548779
1954.133844,0.9907205225661849
1954.253446,0.9906750495378132
1954.373048,0.9906344326934331
1954.49265,0.9906105586912881
1954.612252,0.9906437447008668
1954.731854,0.990599562975113
1954.851456,0.9905341855614349
1954.971058,0.990481589592617
1955.09066,0.9904239452415696
1955.210262,0.990350458511224
1955.329864,0.9903272845816309
1955.449466,0.9902957926747052
1955.569068,0.9902778684830722
1955.68867,0.9902222164307007
1955.808272,0.9901436949223568
1955.927874,0.9900859712276049
1956.047476,0.9899904325411971
1956.167078,0.9899270751809717
1956.28668,0.9898459044888507
1956.406282,0.9898944081265001
1956.525884,0.9898389755917705
1956.645486,0.9897192123215478
1956.765088,0.9897459351010364
1956.88469,0.9897974032278214
1957.004292,0.989720202041255
1957.123894,0.9897142637378576
1957.243496,0.9896816037060479
1957.363098,0.9896113388066181
1957.4827,0.9895895675966486
1957.602302,0.9893847437561549
1957.721904,0.9894777502933068
1957.841506,0.989396616444316
1957.961108,0.9894272882148357
1958.08071,0.9893441798132274
1958.200312,0.9892818530932115
1958.319914,0.9892571213560322
1958.439516,0.9892135950002794
1958.559118,0.9890761038664295
1958.67872,0.9890800601787576
1958.798322,0.9889791791576389
1958.917924,0.9889692894152962
1959.037526,0.9888891861470797
1959.157128,0.988837765246355
1959.27673,0.9887408638936047
1959.396332,0.9886578131492177
1959.515934,0.9886528698725102
1959.635536,0.9885480782223592
1959.755138,0.98845713598257
1959.87474,0.9884334132959798
1959.994342,0.98831283177518
1960.113944,0.9882525465311603
1960.233546,0.9881527380643731
1960.353148,0.9880608441328672
1960.47275,0.9880756651566865
1960.592352,0.988008478295835
1960.711954,0.9879422839453248
1960.831556,0.9878593002788362
1960.951158,0.9878267014598104
1961.07076,0.9877516294832707
1961.190362,0.9876765632119844
1961.309964,0.9875797756514576
1961.429566,0.9875659496313808
1961.549168,0.9876153291633404
1961.66877,0.9874948474427169
1961.788372,0.9874277000761271
1961.907974,0.9873536457756924
1962.027576,0.987304279327575
1962.147178,0.9872292470536087
1962.26678,0.9872341832121844
1962.386382,0.9870693288693086
1962.505984,0.987006158453736
1962.625586,0.9869568093795503
1962.745188,0.9868058165389622
1962.86479,0.986804829733639
1962.984392,0.9867140478653335
1963.103994,0.9867160212954027
1963.223596,0.9865394149343316
1963.343198,0.9863697447470173
1963.4628,0.9864121595579534
1963.582402,0.9862859068818736
1963.702004,0.9862513874792258
1963.821606,0.9861419196507925
1963.941208,0.986007813469147
1964.06081,0.9858766831503151
1964.180412,0.985751484761821
1964.300014,0.9855898347739813
1964.419616,0.9854883242488814
1964.539218,0.9853375560693312
1964.65882,0.985059730053829
1964.778422,0.9848558437926639
1964.898024,0.9847878910838376
1965.017626,0.9848253137347247
1965.137228,0.985022298495291
1965.25683,0.9850873121124175
1965.376432,0.9850025982463243
1965.496034,0.9851267163929823
1965.615636,0.9849375902201285
1965.735238,0.9849897932957794
1965.85484,0.984896223710042
1965.974442,0.9848775108595642
1966.094044,0.9848696318709933
1966.213646,0.9848558437926639
1966.333248,0.9847386529202478
1966.45285,0.984620491371732
1966.572452,0.9845988299591982
1966.692054,0.9844452445217002
1966.811656,0.9844216181193497
1966.931258,0.9843743670157155
1967.05086,0.9842326273123688
1967.170462,0.9842050691846197
1967.290064,0.9841519235458288
1967.409666,0.9840505611179583
1967.529268,0.983959048671169
1967.64887,0.9839049324117028
1967.768472,0.9837927736425792
1967.888074,0.9837435852336176
1968.007676,0.9836924318971837
1968.127278,0.9835714451688967
1968.24688,0.9834239205167469
1968.366482,0.983396385032471
1968.486084,0.9833786840568497
1968.605686,0.983242987161751
1968.725288,0.9831594150597068
1968.84489,0.9830689685541244
1968.964492,0.9829392120143953
1969.084094,0.9828134038471519
1969.203696,0.9826915425406321
1969.323298,0.9826777849553398
1969.4429,0.9824802865698165
1969.562502,0.9824400057038305
1969.682104,0.982306402948248
1969.801706,0.9822101416376404
1969.921308,0.9821423714759648
1970.04091,0.9819862232530129
1970.160512,0.98180751802305
1970.280114,0.9817113056007695
1970.399716,0.9815748572126737
1970.519318,0.9814708157921018
1970.63892,0.9813157556532802
1970.758522,0.9811175498900943
1970.878124,0.9809684313558067
1970.997726,0.9808330670526313
1971.117328,0.9806369200545744
1971.23693,0.9805163091311315
1971.356532,0.9803790464564647
1971.476134,0.9800810565231066
1971.595736,0.9799889332336559
1971.715338,0.9797909954615308
1971.83494,0.979665590240217
1971.954542,0.9795382419913014
1972.074144,0.9794030750406407
1972.193746,0.9792091724287747
1972.313348,0.979115172860273
1972.43295,0.9789262218662684
1972.552552,0.978741222293346
1972.672154,0.9786002937044377
1972.791756,0.9785112451294822
1972.911358,0.9782911048660364
1973.03096,0.9780015735517446
1973.150562,0.977850972905965
1973.270164,0.9776515116532316
1973.389766,0.9775684148064071
1973.509368,0.9775038974201271
1973.62897,0.9775332229769308
1973.748572,0.9774950999246391
1973.868174,0.9773113481190642
1973.987776,0.9772986431541211
1974.107378,0.977305484268567
1974.22698,0.9771931006000609
1974.346582,0.977074867388142
1974.466184,0.9766636054456848
1974.585786,0.9762935200748286
1974.705388,0.9759089361959183
1974.82499,0.9754425631964435
1974.944592,0.975160701026725
1975.064194,0.9750924421667412
1975.183796,0.9760045799581334
1975.303398,0.9771207909861053
1975.423,0.9775429983580375
1975.542602,0.977694529266125
1975.662204,0.9777140833522505
1975.781806,0.9775840560261735
1975.901408,0.9775185600885581
1976.02101,0.9773162346880212
1976.140612,0.9773220986030211
1976.260214,0.9771891918354761
1976.379816,0.9771178596281294
1976.499418,0.9769908425626659
1976.61902,0.9769976815225001
1976.738622,0.9767183001390268
1976.858224,0.9766460256590053
1976.977826,0.9764829393908027
1977.097428,0.9764389986472043
1977.21703,0.9761919908283532
1977.336632,0.9760816873656526
1977.456234,0.9758757558561567
1977.575836,0.9758328182675329
1977.695438,0.9758113501816809
1977.81504,0.9757332883961793
1977.934642,0.9757830520628502
1978.054244,0.9756854786363967
1978.173846,0.9755440144983922
1978.293448,0.9754728023846075
1978.41305,0.9752650488042415
1978.532652,0.9752426179660746
1978.652254,0.9751704526824935
1978.771856,0.975022238038284
1978.891458,0.9749052423895987
1979.01106,0.9748984180767872
1979.130662,0.9746820146496433
1979.250264,0.9746508253242064
1979.369866,0.9745328997089858
1979.489468,0.9744335024225632
1979.60907,0.9743282692869932
1979.728672,0.9741499835273583
1979.848274,0.9739327723009835
1979.967876,0.9737623489783065
1980.087478,0.9735637217197842
1980.20708,0.9735559332411644
1980.326682,0.9733758420524633
1980.446284,0.9732814291748828
1980.565886,0.9731305822442998
1980.685488,0.9730449505209134
1980.80509,0.9729992184829502
1980.924692,0.9728377140179236
1981.044294,0.9727598901137998
1981.163896,0.9726091240155067
1981.283498,0.9725459064770379
1981.4031,0.9724301804000053
1981.522702,0.9724136492274539
1981.642304,0.9723689192283872
1981.761906,0.9723611403081491
1981.881508,0.9722979388880976
1982.00111,0.9722347415760046
1982.120712,0.9721822423174523
1982.240314,0.9721180804068257
1982.359916,0.9721209967654415
1982.479518,0.9718673062933324
1982.59912,0.9718945189588842
1982.718722,0.9718760531384498
1982.838324,0.971808024195771
1982.957926,0.9716525473503789
1983.077528,0.971628256340334
1983.19713,0.971492237905959
1983.316732,0.971285332095536
1983.436334,0.9711076031424578
1983.555936,0.9709803963786711
1983.675538,0.9708978665525462
1983.79514,0.9706212000874227
1983.914742,0.9706056702724601
1984.034344,0.9705891701163172
1984.153946,0.97048338166235
1984.273548,0.9703892493398202
1984.39315,0.9703155025592836
1984.512752,0.9700700437889798
1984.632354,0.9697664593787125
1984.751956,0.9697179722679314
1984.871558,0.9694939932869059
1984.99116,0.9694561837584582
1985.110762,0.9694969017732484
1985.230364,0.9694746036009376
1985.349966,0.9693321013083834
1985.469568,0.9692167576514114
1985.58917,0.9691731438786343
1985.708772,0.9690316549285727
1985.828374,0.9690723551127777
1985.947976,0.9689764216984038
1986.067578,0.9689056890013947
1986.18718,0.9688843733107101
1986.306782,0.9687739267877241
1986.426384,0.9686693048533171
1986.545986,0.968590845817258
1986.665588,0.968559851406105
1986.78519,0.9683932734377791
1986.904792,0.9683187100264525
1987.024394,0.9682335017291903
1987.143996,0.9680689160240776
1987.263598,0.9680263219288495
1987.3832,0.9679982495725648
1987.502802,0.9678908077299948
1987.622404,0.9678782252312808
1987.742006,0.9677988624707294
1987.861608,0.9677582157720923
1987.98121,0.9676701537813384
1988.100812,0.9675830673864446
1988.220414,0.9675791970619158
1988.340016,0.9675027613245992
1988.459618,0.967483411462872
1988.57922,0.9674679318521258
1988.698822,0.9673092801210995
1988.818424,0.9672415708413435
1988.938026,0.967156457328159
1989.057628,0.967133245851722
1989.17723,0.9671699976133433
1989.296832,0.9671516215579617
1989.416434,0.9671119691543577
1989.536036,0.9671293773264756
1989.655638,0.9670375043996627
1989.77524,0.966909863873542
1989.894842,0.9669156653501296
1990.014444,0.9668972941270152
1990.134046,0.9669040624317631
1990.253648,0.9668151113498319
1990.37325,0.9668441162382435
1990.492852,0.9667812734131019
1990.612454,0.9667029673013958
1990.732056,0.9667706388775845
1990.851658,0.9667155345216576
1990.97126,0.9667310020939501
1991.090862,0.9667619379809888
1991.210464,0.9667348690256924
1991.330066,0.9667087675366004
1991.449668,0.9667145678066064
1991.56927,0.9666536667072393
1991.688872,0.9666720333013888
1991.808474,0.9667049007092638
1991.928076,0.9667426029355802
1992.047678,0.9666942670138415
1992.16728,0.9667484034085992
1992.286882,0.9667658050364747
1992.406484,0.9667368024973639
1992.526086,0.9669350038568211
1992.645688,0.9669901207228567
1992.76529,0.9668025428350798
1992.884892,0.9669214668615262
1993.004494,0.9670394384766056
1993.124096,0.9669949556855477
1993.243698,0.9669988236731064
1993.3633,0.967076186673479
1993.482902,0.9671651617754449
1993.602504,0.9671284101975818
1993.722106,0.967158391643008
1993.841708,0.9673305611593528
1993.96131,0.9672754248887654
1994.080912,0.9672667194491159
1994.200514,0.9672918687107606
1994.320116,0.9672860649769595
1994.439718,0.9673189532622664
1994.55932,0.9673121820532928
1994.678922,0.9673450712265954
1994.798524,0.9672947705907194
1994.918126,0.9673595815114907
1995.037728,0.9672938032964326
1995.15733,0.9672086851869942
1995.276932,0.967267686716319
1995.396534,0.9671845052721147
1995.516136,0.9671380815300404
1995.635738,0.9670597465180473
1995.75534,0.9670607135782773
1995.874942,0.9671400158081377
1995.994544,0.9671777350042738
1996.114146,0.9671148704946172
1996.233748,0.9670220319233724
1996.35335,0.9670500759689349
1996.472952,0.9670162298085873
1996.592554,0.9668905258696452
1996.712156,0.9667290686338794
1996.831758,0.9666700999592556
1996.95136,0.9665811704008818
1997.070962,0.9664274962122098
1997.190564,0.9663492187552964
1997.310166,0.9662902732508085
1997.429768,0.9663956046310488
1997.54937,0.9665502402983133
1997.668972,0.9665637720963998
1997.788574,0.9666575333296394
1997.908176,0.9667754727428636
1998.027778,0.9667899744837175
1998.14738,0.9667435696786665
1998.266982,0.9666758999972555
1998.386584,0.9664719528995315
1998.506186,0.966237128747267
1998.625788,0.96613954372539
1998.74539,0.9663202287135866
1998.864992,0.9664593888458103
1998.984594,0.9665628055331109
1999.104196,0.9667513036581598
1999.223798,0.9667783730736322
1999.3434,0.9667513036581598
1999.463002,0.9668431493946107
1999.582604,0.9666700999592556
1999.702206,0.9665357421534451
1999.821808,0.9662004124339889
1999.94141,0.965773446218178
2000.061012,0.965106327282978
2000.180614,0.9643374439808295
2000.300216,0.9635624282739317
2000.419818,0.9629103172744703
2000.53942,0.9633119346081681
2000.659022,0.9648023666661943
2000.778624,0.9661878519102709
2000.898226,0.9669146984349477
2001.017828,0.967548235023005
2001.13743,0.9678675786293596
2001.257032,0.9680921499568683
2001.376634,0.9683768108920627
2001.496236,0.9686237784658676
2001.615838,0.96884755640405
2001.73544,0.9689425081171356
2001.855042,0.9690675097631154
2001.974644,0.9690054914270986
2002.094246,0.9689696388871918
2002.213848,0.968870809024434
2002.33345,0.9689231294607604
2002.453052,0.9689347566080766
2002.572654,0.9688126785198251
2002.692256,0.9686615555298757
2002.811858,0.9685356377124923
2002.93146,0.9683012804465387
2003.051062,0.9681076395551841
2003.170664,0.9679343637963468
2003.290266,0.967892743513546
2003.409868,0.967876289476766
2003.52947,0.9678259612182593
2003.649072,0.9678017658716719
2003.768674,0.9677862811672959
2003.888276,0.9676343506480105
2004.007878,0.967465996918197
2004.12748,0.967198045949973
2004.247082,0.9667986756326429
2004.366684,0.9665318760182088
2004.486286,0.966344387021282
2004.605888,0.9664806511862498
2004.72549,0.9666642999560559
2004.845092,0.9666440002189048
2004.964694,0.966440059851324
2005.084296,0.9663733777877519
2005.203898,0.9662033110395741
2005.3235,0.9661347130397481
2005.443102,0.9661385775863294
2005.562704,0.9661047633278668
2005.682306,0.9660245799601664
2005.801908,0.9659299141900288
2005.92151,0.9658719601338165
2006.041112,0.9655677583806658
2006.160714,0.9653215699926323
2006.280316,0.9651931907612313
2006.399918,0.965176782616458
2006.51952,0.9650358770925496
2006.639122,0.96489692193126
2006.758724,0.9648776241857995
2006.878326,0.9648129795505984
2006.997928,0.9646615158030243
2007.11753,0.9646364349296662
2007.237132,0.9645718064536041
2007.356734,0.9644396691677306
2007.476336,0.9645168274275533
2007.595938,0.964425202681192
2007.71554,0.9644830699293531
2007.835142,0.9644136296481982
2007.954744,0.9643422656801036
2008.074346,0.9643297293121363
2008.193948,0.9642921211860565
2008.31355,0.9642535502726324
2008.433152,0.9641330261117653
2008.552754,0.9641204924638948
2008.672356,0.9640674672950147
2008.791958,0.9641600222144401
2008.91156,0.9639999849342142
2009.031162,0.9639942009516567
2009.150764,0.9639864890288967
2009.270366,0.9640028769385071
2009.389968,0.9640337255241438
2009.50957,0.9639219040977511
2009.629172,0.9638110594524691
2009.748774,0.9637541962774416
2009.868376,0.9638409380584282
2009.987978,0.9638158785198141
2010.10758,0.9637840731206149
2010.227182,0.9638332273617666
2010.346784,0.9637349213862656
2010.466386,0.9637050460667725
2010.585988,0.9636799900613042
2010.70559,0.9637098646040492
2010.825192,0.9637301027237054
2010.944794,0.9636780627032515
2011.064396,0.9637156468805836
2011.183998,0.9637137194512173
2011.3036,0.9637252840852384
2011.423202,0.9636491527950212
2011.542804,0.9637484137696115
2011.662406,0.9637089008946664
2011.782008,0.9637223929137229
2011.90161,0.9637146831654186
2012.021212,0.9637127557379797
2012.140814,0.9636443345613028
2012.260416,0.9636077167723319
2012.380018,0.9636732443249839
2012.49962,0.9635181054216645
2012.619222,0.9634757115576977
2012.738824,0.9634294658334492
2012.858426,0.9633851490973137
2012.978028,0.9632936318552873
2013.09763,0.9631963441115836
2013.217232,0.9630374298255944
2013.336834,0.9629902421476404
2013.456436,0.962866987285125
2013.576038,0.962708127338529
2013.69564,0.9625839459999709
2013.815242,0.9624973173431789
2013.934844,0.9624443814464755
2014.054446,0.9622028382216753
2014.174048,0.9621258650735846
2014.29365,0.9620296572975461
2014.413252,0.9618844017863613
2014.532854,0.9619026777636165
2014.652456,0.961678580548037
2014.772058,0.961597802939978
2014.89166,0.9614362680783923
2015.011262,0.961325709264817
2015.130864,0.9611267354375008
2015.250466,0.9611248131859522
2015.370068,0.9607894391523232
2015.48967,0.9608326756498989
2015.609272,0.9606290007129673
2015.728874,0.960540626910159
2015.848476,0.9603907942596116
2015.968078,0.9601670492718525
2016.08768,0.9600748776594306
2016.207282,0.9597513869369076
2016.326884,0.9597225948271833
2016.446486,0.9594798157235437
2016.566088,0.9593100028250454
2016.68569,0.9592668348462051
2016.805292,0.9589301912715776
2016.924894,0.9587403418894149
2017.044496,0.958609003459464
2017.164098,0.9583118807247949
2017.2837,0.9582610915410418
2017.403302,0.9580694584866778
2017.522904,0.9577629253078863
2017.642506,0.9575503255379156
2017.762108,0.9573875558183923
2017.88171,0.9571511102943295
2018.001312,0.9569252492849475
2018.120914,0.956736753578275
2018.240516,0.9565473384537827
2018.360118,0.9562709362150168
2018.47972,0.9560787450726945
2018.599322,0.9558971073672591
2018.718924,0.9556791876705688
2018.838526,0.9554689613750217
2018.958128,0.9552664234249915
2019.07773,0.9550314567869104
2019.197332,0.9547850904536829
2019.316934,0.954541651295429
2019.436536,0.9542639200867529
2019.556138,0.9540835812484135
2019.67574,0.9537811846855452
2019.795342,0.9535694687638818
2019.914944,0.9533444529221673
2020.034546,0.9530718353947962
2020.154148,0.9528431256005746
2020.27375,0.9525125463948004
2020.393352,0.952266829856627
2020.512954,0.9520668748183709
2020.632556,0.951754648091413
2020.752158,0.9516042827361904
2020.87176,0.9513397735140752
2020.991362,0.9510620228537789
2021.110964,0.9507586824538548
2021.230566,0.9505485880013246
2021.350168,0.9503413909944346
2021.46977,0.9500392304781667
2021.589372,0.9498102986110195
2021.708974,0.9495890185915665
2021.828576,0.949300387404078
2021.948178,0.9489216921042402
2022.06778,0.9488448325600333
2022.187382,0.9484672674571138
2022.306984,0.948285179222792
2022.426586,0.948104074049655
2022.546188,0.9478500162030817
2022.66579,0.9476528839021815
2022.785392,0.9471971724724096
2022.904994,0.9471119285629206
2023.024596,0.9467587216907434
2023.144198,0.9464681113741504
2023.2638,0.9463621128817029
2023.383402,0.9459902656441085
2023.503004,0.945849323594971
2023.622606,0.9456024891348109
2023.742208,0.945368954162751
2023.86181,0.9450816056798679
2023.981412,0.9449322945820577
2024.101014,0.9446460234690632
2024.220616,0.944455224243693
2024.340218,0.944291847622384
2024.45982,0.9440822380997298
2024.579422,0.9438792822370754
2024.699024,0.9437122303886442
2024.818626,0.9435725713135731
2024.938228,0.9432442651873352
2025.05783,0.9431442865941844
2025.177432,0.9428312146638512
2025.297034,0.9427114827027294
2025.416636,0.9426954567437444
2025.536238,0.942513534076695
2025.65584,0.9423721676493306
2025.775442,0.9422798197020243
2025.895044,0.9421252984826795
2026.014646,0.9419962361577585
2026.134248,0.9418285757499414
2026.25385,0.9417673588820874
2026.373452,0.9415950312238737
2026.493054,0.9415705500713182
2026.612656,0.9413446002543636
2026.732258,0.9412062327683857
2026.85186,0.9410321257207219
2026.971462,0.940930499739046
2027.091064,0.9408420564289711
2027.210666,0.9407931339140333
2027.330268,0.940696237211506
2027.44987,0.9406031128937518
2027.569472,0.9406209845226767
2027.689074,0.9405692517911911
2027.808676,0.9404610925465109
2027.928278,0.9404375813130889
2028.04788,0.9404563902528039
2028.167482,0.94037739523386
2028.287084,0.9402814816312229
2028.406686,0.9401451507006178
2028.526288,0.940200620900864
2028.64589,0.9399928595221227
2028.765492,0.9399984994961998
2028.885094,0.9398904058842595
2029.004696,0.9398330743181312
2029.124298,0.9397663485386478
2029.2439,0.939677074976098
2029.363502,0.9395906286617917
2029.483104,0.9395323758486704
2029.602706,0.9394102445785147
2029.722308,0.9393059758283892
2029.84191,0.9393613965158573
2029.961512,0.9392458621695937
2030.081114,0.9390796303639385
2030.200716,0.9388693000846078
2030.320318,0.9388880776583846
2030.43992,0.9386355507318889
2030.559522,0.9385660942710554
2030.679124,0.9384525346441446
2030.798726,0.9385163515862518
2030.918328,0.9385820500302816
2031.03793,0.9386299189354799
2031.157532,0.9388157860596671
2031.277134,0.9390514583976092
2031.396736,0.9393613965158573
2031.516338,0.9394262146884181
2031.63594,0.9396733162753155
2031.755542,0.9400417404217103
2031.875144,0.9400172996541907
2031.994746,0.9400755825335199
2032.114348,0.9401216473656432
2032.23395,0.9400154196214714
2032.353552,0.9400821630856295
2032.473154,0.9400558411535719
2032.592756,0.9398979250375833
2032.712358,0.9397983011376893
2032.83196,0.939731577827014
2032.951562,0.9396949290101353
2033.071164,0.939683652738645
2033.190766,0.9395699578953404
2033.310368,0.939325701461
2033.42997,0.9390721177569461
2033.549572,0.9388852609983765
2033.669174,0.938746316261913
2033.788776,0.938625225797618
2033.908378,0.9385003969438898
2034.02798,0.9381353912876814
2034.147582,0.9377470836209215
2034.267184,0.9371967876105164
2034.386786,0.9367058251372103
2034.506388,0.9362104387969522
2034.62599,0.9356947289362892
2034.745592,0.9353420385098029
2034.865194,0.9352110997903358
2034.984796,0.9357480650559036
2035.104398,0.9365241218329241
2035.224,0.9374611143729443
2035.343602,0.938295826156382
2035.463204,0.9392364697579342
2035.582806,0.9400031995004473
2035.702408,0.940744213943
2035.82201,0.9411554090040701
2035.941612,0.9417532324776525
2036.061214,0.9420744250901554
2036.180816,0.9424918565147041
2036.300418,0.9427595622143644
2036.42002,0.9429679351019697
2036.539622,0.9432508679203011
2036.659224,0.9437075118392886
2036.778826,0.9440520279514756
2036.898428,0.9444901697334777
2037.01803,0.9447489954974949
2037.137632,0.9448765452212997
2037.257234,0.9448765452212997
2037.376836,0.9448472545024064
2037.496438,0.9446516913622077
2037.61604,0.9445270055683913
2037.735642,0.9443551172956852
2037.855244,0.9440520279514756
2037.974846,0.9440954553435836
2038.094448,0.9439113746782398
2038.21405,0.943851910134788
2038.333652,0.9438415278208793
2038.453254,0.9439821706861579
2038.572856,0.9444061138489137
2038.692458,0.944580845142122
2038.81206,0.9449814323389467
2038.931662,0.9452536261854928
2039.051264,0.9455410269705591
2039.170866,0.9456913799465922
2039.290468,0.945744340146741
2039.41007,0.9456563900128521
2039.529672,0.9457112396740975
2039.649274,0.9457282626296178
2039.768876,0.9458568904198269
2039.888478,0.9457471773840174
2040.00808,0.9456979998094214
2040.127682,0.945559937980208
2040.247284,0.9456280207466927
2040.366886,0.9455400814300049
2040.486488,0.9453954248640556
2040.60609,0.9453396481794171
2040.725692,0.9451449282687314
2040.845294,0.9450504185014718
2040.964896,0.9451855703744461
2041.084498,0.9452441736964935
2041.2041,0.9454114967228887
2041.323702,0.945635585801119
2041.443304,0.9458039239170394
2041.562906,0.9459883736654692
2041.682508,0.9461586668986601
2041.80211,0.9464311998375864
2041.921712,0.9466100922391552
2042.041314,0.9469717663697513
2042.160916,0.947048474189452
2042.280518,0.9472521115016295
2042.40012,0.9473610517583968
2042.519722,0.9475723368303489
2042.639324,0.9477324900878423
2042.758926,0.9479391182923375
2042.878528,0.9481192438361977
2042.99813,0.9482813860896614
2043.117732,0.9485526333525927
2043.237334,0.9486835426485289
2043.356936,0.9489311813686074
2043.476538,0.9490649900984742
2043.59614,0.9493231708867764
2043.715742,0.9495358430954531
2043.835344,0.9497818047294716
2043.954946,0.9500259300220434
2044.074548,0.9501883983467231
2044.19415,0.9504259751421718
2044.313752,0.950667414001295
2044.433354,0.9509460003645065
2044.552956,0.9512189610345937
2044.672558,0.9514891455839175
2044.79216,0.951924075497365
2044.911762,0.9521782731594006
2045.031364,0.9525258816637966
2045.150966,0.9528936276245232
2045.270568,0.9533644733658926
2045.39017,0.9537649705432262
2045.509772,0.954293502726804
2045.629374,0.9549092205837255
2045.748976,0.9556237598851053
2045.868578,0.9561628837043064
2045.98818,0.9567061384920046
2046.107782,0.9572774625799557
2046.227384,0.9578261397470103
2046.346986,0.9582955895612979
2046.466588,0.9588697805724845
2046.58619,0.9595143576186601
2046.705792,0.9597916973416715
2046.825394,0.960382150781359
2046.944996,0.9609518262888666
2047.064598,0.9614324223410116
2047.1842,0.9621556914377081
2047.303802,0.9625618068238143
2047.423404,0.9629603899128458
2047.543006,0.9634824559112839
2047.662608,0.9640240852350901
2047.78221,0.9646113547084023
2047.901812,0.9651053621771333
2048.021414,0.9655986570433099
2048.141016,0.9662149055488735
2048.260618,0.9666256341573788
2048.38022,0.9670655488939335
2048.499822,0.9676817658928563
2048.619424,0.9681173206799851
2048.739026,0.9686518689627533
2048.858628,0.9690636335008289
2048.97823,0.9696180964604802
2049.097832,0.970057432960381
2049.217434,0.9705309365131358
2049.337036,0.97096583178196
2049.456638,0.9714281215341207
2049.57624,0.9719178447072471
2049.695842,0.9723543338039897
2049.815444,0.9727744816215875
2049.935046,0.9732347127874847
2050.054648,0.9736357681008747
2050.17425,0.9740136120758888
2050.293852,0.9744958681624006
2050.413454,0.9748711213032376
2050.533056,0.975295282489374
2050.652658,0.9756220611413762
2050.77226,0.9761041375026376
2050.891862,0.9765014927429074
2051.011464,0.9768042551314033
2051.131066,0.977198963776254
2051.250668,0.9775811232784045
2051.37027,0.9779116015457535
2051.489872,0.9782265397837864
2051.609474,0.9785523434648367
2051.729076,0.9789027279188721
2051.848678,0.9791886092520677
2051.96828,0.9794765330259088
2052.087882,0.9798174501755452
2052.207484,0.9800937976596586
2052.327086,0.9803094420151531
2052.446688,0.9805290559260043
2052.56629,0.9808203163056397
2052.685892,0.9811567953769944
2052.805494,0.9813147743380152
2052.925096,0.9815699493506572
2053.044698,0.9818330453503724
2053.1643,0.981965601758851
2053.283902,0.9821580858796234
2053.403504,0.9823476606835783
2053.523106,0.9824370583882344
2053.642708,0.9826158782049708
2053.76231,0.9827711437793845
2053.881912,0.9829116901017675
2054.001514,0.9830984610655665
2054.121116,0.9832223392758241
2054.240718,0.9833472164424444
2054.36032,0.9835203007835135
2054.479922,0.9837691628993419
2054.599524,0.9837632603020723
2054.719126,0.9839167393417333
2054.838728,0.984070242325992
2054.95833,0.9840948443895747
2055.077932,0.9842385327258489
2055.197534,0.9843851951933076
