nu,[0]1-1-2-Trichloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
677.055541,0.6191671564638113
677.173543,0.6175100100525366
677.291546,0.614485467232132
677.409548,0.6105714237835457
677.527551,0.6072892970868522
677.645553,0.6027155007351416
677.763555,0.5986309385806353
677.881558,0.5941104702851661
677.99956,0.590143235212503
678.117562,0.5865895131163323
678.235565,0.5800737664467106
678.353567,0.5745891588005441
678.471569,0.5686159663786792
678.589572,0.5630200717820834
678.707574,0.5570055917816211
678.825577,0.550851508888218
678.943579,0.5477370187562939
679.061581,0.5410357072517185
679.179584,0.5398359402157737
679.297586,0.5353363703647898
679.415588,0.5336367046078913
679.533591,0.5305824041517356
679.651593,0.5277408131418554
679.769595,0.5257392035188031
679.887598,0.5245681113480369
680.0056,0.5234833784434337
680.123602,0.5235409647822531
680.241605,0.5251664599888979
680.359607,0.5244055204364124
680.47761,0.5260126589968954
680.595612,0.5282159936728473
680.713614,0.5298983941316979
680.831617,0.5312247974303155
680.949619,0.5328315212503598
681.067621,0.5362043181326525
681.185624,0.5403274145082574
681.303626,0.5409816063860816
681.421628,0.5452777396997998
681.539631,0.5491410218815375
681.657633,0.5547487336011888
681.775636,0.5603408610372917
681.893638,0.5620300279498824
682.01164,0.5690368979192608
682.129643,0.5755265028572594
682.247645,0.5796794503681878
682.365647,0.584241999080066
682.48365,0.589582865356877
682.601652,0.5948892650004041
682.719654,0.601487214391682
682.837657,0.6073682498272904
682.955659,0.6132270623300347
683.073661,0.6196069212429234
683.191664,0.6244212863716608
683.309666,0.6314920034871191
683.427669,0.6356291393174536
683.545671,0.6430517987870159
683.663673,0.6486512966300182
683.781676,0.6541032927574798
683.899678,0.6600827982078585
684.01768,0.6650520305223421
684.135683,0.6743203393805607
684.253685,0.6784462647292968
684.371687,0.6830685899017711
684.48969,0.6899128456643971
684.607692,0.6954751485727667
684.725695,0.7018890049951171
684.843697,0.7062966115813839
684.961699,0.7125038238832847
685.079702,0.7170067673522008
685.197704,0.7227875103147747
685.315706,0.7281268510621676
685.433709,0.7331536361097334
685.551711,0.7379346562266635
685.669713,0.7422716482880176
685.787716,0.7475829574566419
685.905718,0.7536102156598199
686.02372,0.755897117519936
686.141723,0.762647001675023
686.259725,0.7648542394321671
686.377728,0.7693263632220306
686.49573,0.7733063467830602
686.613732,0.7773069201352412
686.731735,0.7814532123083775
686.849737,0.7867301293357856
686.967739,0.7883524638330379
