nu,[0]1-2-Dibromoethane-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
2266.006056,0.999631307983612
2266.125258,0.9996964660757455
2266.24446,0.9996193324722759
2266.363662,1.0
2266.482864,0.9998728680819473
2266.602066,0.9997504311474885
2266.721268,1.0
2266.84047,0.9989968035383637
2266.959672,0.9994400868099262
2267.078874,0.9990355353952491
2267.198076,0.9996031787543854
2267.317278,0.9999512371889445
2267.43648,0.999252459547688
2267.555682,0.9991821446261693
2267.674884,0.9994447941838209
2267.794086,0.9977825621557548
2267.913288,0.9999678575165807
2268.03249,0.999496226936283
2268.151692,0.9993633127713861
2268.270894,0.9989499516869623
2268.390096,0.9990080423156216
2268.509298,0.9993512005614354
2268.6285,0.9998718982057356
2268.747702,1.0
2268.866904,1.0
2268.986106,0.9987247138693753
2269.105308,0.9991557965404165
2269.22451,1.0
2269.343712,0.9990783449851297
2269.462914,0.9992500013896611
2269.582116,0.9998706683640572
2269.701318,1.0
2269.82052,0.9998838167497967
2269.939722,0.9998797172345519
2270.058924,0.9988501615713881
2270.178126,0.9999891600587526
2270.297328,0.999996223507131
2270.41653,1.0
2270.535732,0.9982164923433667
2270.654934,0.9988439687195841
2270.774136,1.0
2270.893338,0.9997249378365353
2271.01254,0.9969875465710157
2271.131742,1.0
2271.250944,0.9995436341665802
2271.370146,0.9992163072477007
2271.489348,1.0
2271.60855,1.0
2271.727752,0.9993833002375155
2271.846954,1.0
2271.966156,0.9995469826433634
2272.085358,0.9988725360656007
2272.20456,0.9976064690742059
2272.323762,1.0
2272.442964,1.0
2272.562166,0.9997653975234658
2272.681368,0.9992561867663134
2272.80057,0.9984400180387701
2272.919772,0.9998814670255882
2273.038974,0.9996522604754087
2273.158176,0.9990191613370097
2273.277378,0.9995756200746453
2273.39658,0.9999826311508402
2273.515782,0.9995082809334653
2273.634984,0.9992583851323426
2273.754186,1.0
2273.873388,0.9998213359623205
2273.99259,1.0
2274.111792,1.0
2274.230994,1.0
2274.350196,0.9994349696897816
2274.469398,0.9987041403521776
2274.5886,0.9987637647691276
2274.707802,0.9993777936507019
2274.827004,1.0
2274.946206,0.9982737916145006
2275.065408,1.0
2275.18461,0.999399660276047
2275.303812,1.0
2275.423014,0.9999734703519173
2275.542216,0.999811967680293
2275.661418,0.999599100381736
2275.78062,0.999974189333101
2275.899822,0.9996860492928406
2276.019024,0.9999702844415159
2276.138226,1.0
2276.257428,0.9999301214416202
2276.37663,0.9996228411422905
2276.495832,0.9998473316549981
2276.615034,0.9985945885170089
2276.734236,0.9997999500126677
2276.853438,0.999752350670159
2276.97264,0.99894355842773
2277.091842,1.0
2277.211044,0.999542164838518
2277.330246,0.9995001449691719
2277.449448,0.9988768312267403
2277.56865,1.0
2277.687852,1.0
2277.807054,0.9999303794236248
2277.926256,1.0
2278.045458,1.0
2278.16466,0.9996119253204657
2278.283862,1.0
2278.403064,0.9996903079644816
2278.522266,1.0
2278.641468,0.9999258317506006
2278.76067,0.9984039750046997
2278.879872,0.9998026294801243
2278.999074,1.0
2279.118276,0.9997404736827825
2279.237478,0.9987495824243628
2279.35668,1.0
2279.475882,0.9999005009503588
2279.595084,1.0
2279.714286,1.0
2279.833488,1.0
2279.95269,0.9994213674724074
2280.071892,1.0
2280.191094,1.0
2280.310296,1.0
2280.429498,0.9987569731986187
2280.5487,1.0
2280.667902,1.0
2280.787104,1.0
2280.906306,0.9997926714955255
2281.025508,0.9996440233747192
2281.14471,0.9996392550841001
2281.263912,0.9999473603855131
2281.383114,0.9993565271175296
2281.502316,1.0
2281.621518,1.0
2281.74072,1.0
2281.859922,0.9998806471231214
2281.979124,0.999627779291323
2282.098326,0.999231905135998
2282.217528,1.0
2282.33673,0.9996940568101654
2282.455932,1.0
2282.575134,1.0
2282.694336,0.9996543697439035
2282.813538,0.999760128773704
2282.93274,0.999749451392546
2283.051942,1.0
2283.171144,1.0
2283.290346,1.0
2283.409548,0.9999225829968509
2283.52875,0.9993542585807879
2283.647952,1.0
2283.767154,0.9998225157521929
2283.886356,1.0
2284.005558,0.999582167316399
2284.12476,0.9995283012848356
2284.243962,1.0
2284.363164,1.0
2284.482366,1.0
2284.601568,0.9987278099207871
2284.72077,0.9990771261102923
2284.839972,1.0
2284.959174,0.9999020717952797
2285.078376,1.0
2285.197578,0.9997830535362882
2285.31678,1.0
2285.435982,1.0
2285.555184,1.0
2285.674386,1.0
2285.793588,1.0
2285.91279,0.998996603739023
2286.031992,0.9994550985127677
2286.151194,1.0
2286.270396,1.0
2286.389598,0.9999937679194195
2286.5088,0.99999940010018
2286.628002,1.0
2286.747204,1.0
2286.866406,0.9994306121628131
2286.985608,1.0
2287.10481,0.9998283947258698
2287.224012,0.9999368769923409
2287.343214,0.9985174999904308
2287.462416,0.999894995513357
2287.581618,1.0
2287.70082,0.9996084666691876
2287.820022,1.0
2287.939224,1.0
2288.058426,0.9999174704057543
2288.177628,0.9997561197436258
2288.29683,1.0
2288.416032,0.9995549290734624
2288.535234,1.0
2288.654436,0.9999639096512724
2288.773638,0.9990609012295107
2288.89284,0.9994656528143346
2289.012042,1.0
2289.131244,0.9996802111433601
2289.250446,0.9997131211576068
2289.369648,1.0
2289.48885,0.9996799312329402
2289.608052,0.9989780225749988
2289.727254,1.0
2289.846456,0.9998639392571026
2289.965658,1.0
2290.08486,0.999826755008647
2290.204062,0.9999914835362653
2290.323264,0.999021898653262
2290.442466,0.9993725169498818
2290.561668,0.9998460818466146
2290.68087,1.0
2290.800072,1.0
2290.919274,0.999594492240505
2291.038476,0.9982835747455956
2291.157678,0.9997837733803459
2291.27688,0.9999519561541426
2291.396082,1.0
2291.515284,1.0
2291.634486,1.0
2291.753688,0.9991851421770994
2291.87289,0.9978171858113786
2291.992092,0.999989785052173
2292.111294,0.9999789922206664
2292.230496,0.999229007367675
2292.349698,1.0
2292.4689,1.0
2292.588102,0.9999555599874866
2292.707304,1.0
2292.826506,0.9998380931083357
2292.945708,0.999389316543092
2293.06491,1.0
2293.184112,1.0
2293.303314,0.9979510020681753
2293.422516,1.0
2293.541718,1.0
2293.66092,1.0
2293.780122,0.999594272329741
2293.899324,0.9997550999929037
2294.018526,0.9999253057897515
2294.137728,0.9994066361100213
2294.25693,0.9993824507620713
2294.376132,0.9994910595541475
2294.495334,1.0
2294.614536,0.9999258097522326
2294.733738,1.0
2294.85294,0.9995538195681068
2294.972142,0.99944475420603
2295.091344,1.0
2295.210546,0.9987865368425651
2295.329748,0.9995666039432151
2295.44895,0.9997301664116329
2295.568152,0.9991202971656156
2295.687354,0.9993909455490056
2295.806556,1.0
2295.925758,0.9998846366548625
2296.04496,1.0
2296.164162,0.9997701064295776
2296.283364,1.0
2296.402566,0.9997884323835853
2296.521768,0.9993347114026621
2296.64097,1.0
2296.760172,0.9999375119524594
2296.879374,1.0
2296.998576,1.0
2297.117778,0.9999745823230346
2297.23698,1.0
2297.356182,0.9986955515335024
2297.475384,0.9999980856018325
2297.594586,1.0
2297.713788,1.0
2297.83299,1.0
2297.952192,0.9997527705662345
2298.071394,0.9984704709237244
2298.190596,0.9999564369488972
2298.309798,0.9999455744811223
2298.429,0.999845631915979
2298.548202,0.9998791573020671
2298.667404,1.0
2298.786606,0.9999763162804637
2298.905808,1.0
2299.02501,0.999368969183744
2299.144212,0.9998025794899941
2299.263414,1.0
2299.382616,1.0
2299.501818,0.9997586491298084
2299.62102,0.9991298587926117
2299.740222,0.9995153774674527
2299.859424,1.0
2299.978626,0.9985239903752745
2300.097828,1.0
2300.21703,0.9995117892136884
2300.336232,0.9996527603016638
2300.455434,0.9988991064284443
2300.574636,0.9983232073902158
2300.693838,0.9995900340590114
2300.81304,0.9988373763711454
2300.932242,0.9996777919201764
2301.051444,1.0
2301.170646,0.9999931507234564
2301.289848,0.9992762520319983
2301.40905,0.9996448730725003
2301.528252,1.0
2301.647454,0.9999088331559494
2301.766656,0.9991742611101486
2301.885858,1.0
2302.00506,1.0
2302.124262,0.9999704124377206
2302.243464,0.9998955454557559
2302.362666,0.9995363275293202
2302.481868,0.9999917846337463
2302.60107,0.9996933970123056
2302.720272,0.9990339868913694
2302.839474,0.9992991656991616
2302.958676,1.0
2303.077878,0.999284116367048
2303.19708,0.9991164405687117
2303.316282,0.999958562858542
2303.435484,0.9999826101512052
2303.554686,0.9986459175980048
2303.673888,0.9984733664922887
2303.79309,0.9994885708245077
2303.912292,0.999918835294033
2304.031494,0.9976446781336703
2304.150696,1.0
2304.269898,0.9993850991290749
2304.3891,0.9998651690905042
2304.508302,1.0
2304.627504,1.0
2304.746706,0.9989513502178736
2304.865908,0.9996870689731309
2304.98511,0.9992093926947789
2305.104312,0.9988601501229465
2305.223514,1.0
2305.342716,0.9996936069479411
2305.461918,0.9985806082906314
2305.58112,0.9991543577571054
2305.700322,0.9989602409244541
2305.819524,0.9994915093252255
2305.938726,0.9998573901697487
2306.057928,1.0
2306.17713,0.9981885426728783
2306.296332,0.9988523590441607
2306.415534,0.9990779653354308
2306.534736,0.999383929849193
2306.653938,0.999501774155736
2306.77314,0.9996465524772977
2306.892342,0.9989885118993047
2307.011544,0.9993900061219583
2307.130746,0.9998350836002048
2307.249948,0.9979626781632046
2307.36915,0.9991196577288299
2307.488352,0.9992706960714826
2307.607554,0.9999398118113817
2307.726756,1.0
2307.845958,0.998525687867501
2307.96516,0.9979336378718083
2308.084362,0.9975727505453975
2308.203564,0.9991485726701218
2308.322766,0.999525812462464
2308.441968,0.9998205860965997
2308.56117,0.9994797653689868
2308.680372,0.9999221090336589
2308.799574,0.9998888561769324
2308.918776,0.997477187653431
2309.037978,0.9977201029223582
2309.15718,0.9980722604812261
2309.276382,0.9993687393289075
2309.395584,0.9985880976732788
2309.514786,0.9996015893865948
2309.633988,0.9979308436615342
2309.75319,0.9987161248737687
2309.872392,0.9983959878048485
2309.991594,0.9993159740524865
2310.110796,0.9991451555878464
2310.229998,0.9989895108883161
2310.3492,0.9994266844082255
2310.468402,0.9989829175793022
2310.587604,0.9999594718212889
2310.706806,0.9981723721494686
2310.826008,0.9986093678262856
2310.94521,0.9993067404155457
2311.064412,0.9994707401074546
2311.183614,0.9990969380061374
2311.302816,0.9988798278617289
2311.422018,0.9990412998469188
2311.54122,0.9997947210726029
2311.660422,0.9984713695475527
2311.779624,0.9978039149310588
2311.898826,0.9992158875769398
2312.018028,0.999971316411382
2312.13723,0.9984276374593062
2312.256432,0.9994989655596968
2312.375634,0.9989955048433633
2312.494836,0.9993160639909282
2312.614038,0.9997101820053511
2312.73324,0.9973367527522584
2312.852442,0.9982060111252236
2312.971644,0.9977020443519259
2313.090846,0.997732574501592
2313.210048,0.9997660073805443
2313.32925,0.9979303446962371
2313.448452,0.9985989823428648
2313.567654,0.9988204961621229
2313.686856,0.9976647309932314
2313.806058,0.9988873194885315
2313.92526,0.9963303496844332
2314.044462,0.9980552933970185
2314.163664,0.9973461277617968
2314.282866,0.9987604688541423
2314.402068,0.9989113929630153
2314.52127,0.9992838865317276
2314.640472,0.99789471921885
2314.759674,0.9973471251084232
2314.878876,0.9980485066440984
2314.998078,0.9997851730786084
2315.11728,0.9964615750324861
2315.236482,0.9983301956771266
2315.355684,0.9974334991093978
2315.474886,0.9983756207344421
2315.594088,0.9979438168468273
2315.71329,0.9981213668444484
2315.832492,0.9986677881830822
2315.951694,0.9991614517782292
2316.070896,0.9985638322773311
2316.190098,0.9972541766878267
2316.3093,0.9991984514118325
2316.428502,0.9965185742647406
2316.547704,0.9970159611209984
2316.666906,0.9982773854066191
2316.786108,0.9979755519647887
2316.90531,0.9964489200508425
2317.024512,0.9976685221264122
2317.143714,0.9970741885533524
2317.262916,0.9967924551984653
2317.382118,0.9975142944949946
2317.50132,0.996632084194617
2317.620522,0.9969792716087204
2317.739724,0.9973811352252585
2317.858926,0.9961927659635164
2317.978128,0.9997037438925098
2318.09733,0.9982156937704922
2318.216532,0.996558336149098
2318.335734,0.9989675333608303
2318.454936,0.9962063142772618
2318.574138,0.9972444036447832
2318.69334,0.9981937332667957
2318.812542,0.9980683680070005
2318.931744,0.9980933200280997
2319.050946,0.9983712278913751
2319.170148,0.9972017224976902
2319.28935,0.998076053163022
2319.408552,0.9965066161135984
2319.527754,0.9954182284868225
2319.646956,0.9949892956720062
2319.766158,0.9972779116196765
2319.88536,0.9965089080814512
2320.004562,0.9990711716283651
2320.123764,0.997902502828016
2320.242966,0.9965716901202738
2320.362168,0.9977488376751009
2320.48137,0.9967908603318129
2320.600572,0.9968373118682167
2320.719774,0.9972314395518026
2320.838976,0.9974284122115239
2320.958178,0.9963736909973112
2321.07738,0.9983719267514792
2321.196582,0.9968581459857505
2321.315784,0.9968435919630637
2321.434986,0.9965307318655078
2321.554188,0.9965124955199777
2321.67339,0.9960026109153708
2321.792592,0.9965413948013854
2321.911794,0.9982596162273051
2322.030996,0.9970110757547581
2322.150198,0.9971938446352001
2322.2694,0.9967666386082019
2322.388602,0.9966161382088382
2322.507804,0.9968824696212597
2322.627006,0.9978610907334555
2322.746208,0.996232913340949
2322.86541,0.9958686575727669
2322.984612,0.9977918415767321
2323.103814,0.9975258657279238
2323.223016,0.9970055922089213
2323.342218,0.9969339100838447
2323.46142,0.9965278419305758
2323.580622,0.9950263099622667
2323.699824,0.9955499310303825
2323.819026,0.9973324642134419
2323.938228,0.9969425834465915
2324.05743,0.9952613629353431
2324.176632,0.9967652431358847
2324.295834,0.9965571402798121
2324.415036,0.9970730917723482
2324.534238,0.9953931442635272
2324.65344,0.9960489261135984
2324.772642,0.9974925489204023
2324.891844,0.9972285475848213
2325.011046,0.9960491253234035
2325.130248,0.996517278791436
2325.24945,0.9952715146530188
2325.368652,0.9931083570439843
2325.487854,0.9947740032838993
2325.607056,0.9955681497608212
2325.726258,0.9954739734684627
2325.84546,0.9966281973370681
2325.964662,0.9952959986334309
2326.083864,0.995014867225498
2326.203066,0.9957094309049324
2326.322268,0.9953705490956085
2326.44147,0.9955880613229313
2326.560672,0.9955235493067696
2326.679874,0.9959212408260724
2326.799076,0.9939823788478012
2326.918278,0.9950604399500244
2327.03748,0.9944637816538532
2327.156682,0.9955243457259275
2327.275884,0.9928610045612754
2327.395086,0.9946447905334226
2327.514288,0.9937123505204776
2327.63349,0.9947411762834394
2327.752692,0.9950405389402361
2327.871894,0.9948087215024434
2327.991096,0.9944273849455085
2328.110298,0.9944340476313076
2328.2295,0.9948053391585402
2328.348702,0.9931016039301169
2328.467904,0.9950500913752616
2328.587106,0.9936907871964342
2328.706308,0.9929544371777402
2328.82551,0.993580990430832
2328.944712,0.9954525710081104
2329.063914,0.9936930726878731
2329.183116,0.99418576844856
2329.302318,0.9964866861805761
2329.42152,0.9961369807306235
2329.540722,0.9944033200939787
2329.659924,0.9940541469663519
2329.779126,0.9934543169301594
2329.898328,0.9945235507231731
2330.01753,0.9945142022457343
2330.136732,0.9939579271820382
2330.255934,0.994056830916172
2330.375136,0.9956268900144776
2330.494338,0.994855677582253
2330.61354,0.9936929733185708
2330.732742,0.9971976339790095
2330.851944,0.9930951487906706
2330.971146,0.9963627309469907
2331.090348,0.9955260381187538
2331.20955,0.9957214790619375
2331.328752,0.9963145081578137
2331.447954,0.9959131738966929
2331.567156,0.9945787483119571
2331.686358,0.9941043479683382
2331.80556,0.9953612921925465
2331.924762,0.9954139481976426
2332.043964,0.9963111206942447
2332.163166,0.9941593234588392
2332.282368,0.9934116986541316
2332.40157,0.9961062005734749
2332.520772,0.9948661236217092
2332.639974,0.9938756308727817
2332.759176,0.9947883281326853
2332.878378,0.9942381634191526
2332.99758,0.9946541402383972
2333.116782,0.9931185861127414
2333.235984,0.9937863848483358
2333.355186,0.995192194674244
2333.474388,0.9948449331989548
2333.59359,0.9938025836984291
2333.712792,0.9935389628438265
2333.831994,0.9943865148198741
2333.951196,0.9944791959619294
2334.070398,0.9934653443342792
2334.1896,0.9936192440353407
2334.308802,0.993967270430467
2334.428004,0.9943322227983505
2334.547206,0.992681015177679
2334.666408,0.9949703910549829
2334.78561,0.9935973846524261
2334.904812,0.9951696040678293
2335.024014,0.9937821115760685
2335.143216,0.9956389371727319
2335.262418,0.9952917188698382
2335.38162,0.9936061283478832
2335.500822,0.9926918354597148
2335.620024,0.9943323222315779
2335.739226,0.9938518775290575
2335.858428,0.9938227580956477
2335.97763,0.9946344462813912
2336.096832,0.9946265887003031
2336.216034,0.9948596570129222
2336.335236,0.9949962606214532
2336.454438,0.9947983755455387
2336.57364,0.9932542553776043
2336.692842,0.9936627655113429
2336.812044,0.9957842114911691
2336.931246,0.9952880362972912
2337.050448,0.9966159388856305
2337.16965,0.9962494509445722
2337.288852,0.9958522258754788
2337.408054,0.9953613917286808
2337.527256,0.9952366807596026
2337.646458,0.9949813357894803
2337.76566,0.9970822648869888
2337.884862,0.997207705725975
2338.004064,0.9964968503966126
2338.123266,0.9979125816941927
2338.242468,0.995724964093213
2338.36167,0.9964024866130757
2338.480872,0.9972634511947963
2338.600074,0.996252539322657
2338.719276,0.9957030583849666
2338.838478,0.9965426903060406
2338.95768,0.9957832157074555
2339.076882,0.9958096043123194
2339.196084,0.9962638966663421
2339.315286,0.9951869201695897
2339.434488,0.9983758204095862
2339.55369,0.9978205783955777
2339.672892,0.9977076314990183
2339.792094,0.9977775732554163
2339.911296,0.9968649246441906
2340.030498,0.9965989965586796
2340.1497,0.9977958327520807
2340.268902,0.9981306494163239
2340.388104,0.9980900263255782
2340.507306,0.995116065383334
2340.626508,0.9929754880349466
2340.74571,0.995182342320286
2340.864912,0.9965118976126598
2340.984114,0.9966368680401024
2341.103316,0.9951141746646059
2341.222518,0.9965771712796426
2341.34172,0.9957902857933859
2341.460922,0.99717420010996
2341.580124,0.9987152260296608
2341.699326,0.9960649626304025
2341.818528,0.999123953952595
2341.93773,0.9976178418527781
2342.056932,0.9962202612632903
2342.176134,0.9963830569540265
2342.295336,0.9962811321808411
2342.414538,0.998026949029178
2342.53374,0.9974479619999906
2342.652942,0.996757269045836
2342.772144,0.9963978035323938
2342.891346,0.997713019134775
2343.010548,0.9966961696979576
2343.12975,0.9958329065296951
2343.248952,0.9972228633982999
2343.368154,0.9982583184906475
2343.487356,0.9957727600385831
2343.606558,0.9980247533723053
2343.72576,0.9966469341233033
2343.844962,0.9972345309740569
2343.964164,0.995622608828055
2344.083366,0.9971277328749298
2344.202568,0.9981378359828713
2344.32177,0.9979438168468273
2344.440972,0.9975765413290522
2344.560174,0.9979157750195634
2344.679376,0.9986589000793195
2344.798578,0.9960164554478818
2344.91778,0.9968005292500522
2345.036982,0.9943118391967158
2345.156184,0.9972210683987613
2345.275386,0.9968586444149481
2345.394588,0.9964827998900783
2345.51379,0.997694860923067
2345.632992,0.9988150026645012
2345.752194,0.9965479719962957
2345.871396,0.9970972212331344
2345.990598,0.9961273182487735
2346.1098,0.9950681019449106
2346.229002,0.9982909620713818
2346.348204,0.995893853368529
2346.467406,0.9969826613440064
2346.586608,0.9982258756224961
2346.70581,0.9963450954827272
2346.825012,0.9975819282569199
2346.944214,0.9967637479891414
2347.063416,0.9969715948978843
2347.182618,0.9982563219760071
2347.30182,0.9970920363410647
2347.421022,0.9974001853868698
2347.540224,0.9974546449237237
2347.659426,0.9967125156491771
2347.778628,0.996235902044172
2347.89783,0.997250187679098
2348.017032,0.9974820753036252
2348.136234,0.9954714847866398
2348.255436,0.9980021982677527
2348.374638,0.9976694200284862
2348.49384,0.9975953957038565
2348.613042,0.998013675359026
2348.732244,0.9961781220374899
2348.851446,0.9952933113378625
2348.970648,0.9971140723185645
2349.08985,0.9964303862732943
2349.209052,0.9963675134995773
2349.328254,0.9974640210414537
2349.447456,0.996179516687837
2349.566658,0.9961553098196961
2349.68586,0.9980304421296124
2349.805062,0.9957781372260056
2349.924264,0.997588213042865
2350.043466,0.996262501897863
2350.162668,0.996636170394539
2350.28187,0.9972064093568
2350.401072,0.9969654136931577
2350.520274,0.9962833240017429
2350.639476,0.9978927234314073
2350.758678,0.9976657286584611
2350.87788,0.9984316311778435
2350.997082,0.9971133743389582
2351.116284,0.9978148908344905
2351.235486,0.9959053062136964
2351.354688,0.9985388684935728
2351.47389,0.996355955703456
2351.593092,0.9972563706494288
2351.712294,0.9980612817467439
2351.831496,0.9979695641294405
2351.950698,0.9966967677158388
2352.0699,0.996765342812414
2352.189102,0.9968272438622103
2352.308304,0.9955829838367662
2352.427506,0.9969225451020503
2352.546708,0.9983101294418597
2352.66591,0.9980333364220914
2352.785112,0.9967862751044013
2352.904314,0.9978281618607907
2353.023516,0.9959246269640476
2353.142718,0.9964822020005777
2353.26192,0.9975891108726608
2353.381122,0.997357497572461
2353.500324,0.9968382090222011
2353.619526,0.9979874279445191
2353.738728,0.9980695656897608
2353.85793,0.9980558922303742
2353.977132,0.9970596313764671
2354.096334,0.9970443764808073
2354.215536,0.9972483926303757
2354.334738,0.9977077312697864
2354.45394,0.9968707064775209
2354.573142,0.9976312100214254
2354.692344,0.9974558418700158
2354.811546,0.9967328487918937
2354.930748,0.9969548459157819
2355.04995,0.99633294014671
2355.169152,0.9986253457039935
2355.288354,0.9976327064693629
2355.407556,0.9975229729071078
2355.526758,0.9950443201014683
2355.64596,0.99752307265941
2355.765162,0.9940219401337437
2355.884364,0.9967549765067536
2356.003566,0.9978723666274895
2356.122768,0.9995360176731067
2356.24197,0.9970412856480311
2356.361172,0.9963932201130394
2356.480374,0.9967228815132423
2356.599576,0.9965269450559217
2356.718778,0.9985183986565852
2356.83798,0.9972893803816053
2356.957182,0.9967325497720839
2357.076384,0.9981961289346304
2357.195586,0.9971848699309847
2357.314788,0.9982027170508221
2357.43399,0.9954267891203982
2357.553192,0.9971343139396843
2357.672394,0.9982591170976218
2357.791596,0.9966092615812089
2357.910798,0.9963714989776022
2358.03,0.9944508537087235
2358.149202,0.9973726575216394
2358.268404,0.9980653738063878
2358.387606,0.9968050148625265
2358.506808,0.9964821023523625
2358.62601,0.996009881760969
2358.745212,0.9968440903849843
2358.864414,0.9970026011966311
2358.983616,0.9974964391489289
2359.102818,0.9976002839332716
2359.22202,0.9979950126777933
2359.341222,0.9980382267974213
2359.460424,0.9978051122964752
2359.579626,0.996971993686602
2359.698828,0.997776775033677
2359.81803,0.9961616852340802
2359.937232,0.9958357944493115
2360.056434,0.9971380033434712
2360.175636,0.9973798386306255
2360.294838,0.9980469097677652
2360.41404,0.9969856522964768
2360.533242,0.9972380213010233
2360.652444,0.9954393315769584
2360.771646,0.9960889680852664
2360.890848,0.9977157129635633
2361.01005,0.9978916257500153
2361.129252,0.9976825893517479
2361.248454,0.9973735551574351
2361.367656,0.9966851064318752
2361.486858,0.9971559519890688
2361.60606,0.9986694859197652
2361.725262,0.9972833966632743
2361.844464,0.9965750784697804
2361.963666,0.9993694488809644
2362.082868,0.9982425461338174
2362.20207,0.9970342066800333
2362.321272,0.9957423894325559
2362.440474,0.9985560435098156
2362.559676,0.9985189977678042
2362.678878,0.9950067081370391
2362.79808,0.9985922917520966
2362.917282,0.996093948542558
2363.036484,0.9989954049438178
2363.155686,0.9956832440912576
2363.274888,0.997278410258757
2363.39409,0.9988288862895291
2363.513292,0.9973639804172645
2363.632494,0.9971736018056194
2363.751696,0.9975574877990745
2363.870898,0.996731154347491
2363.9901,0.9971013093401221
2364.109302,0.9977509329498601
2364.228504,0.998761667367424
2364.347706,0.9975925026814039
2364.466908,0.9983966866822845
2364.58611,0.997108588206248
2364.705312,0.9967960436577632
2364.824514,0.9971795848651794
2364.943716,0.9981909383282555
2365.062918,0.9986315372003305
2365.18212,0.9986800718724214
2365.301322,0.9980413207207199
2365.420524,0.997951401248656
2365.539726,0.9971575474398684
2365.658928,0.9960903626107979
2365.77813,0.9984783588716022
2365.897332,0.9959427529572045
2366.016534,0.9984596875008691
2366.135736,0.9978604920169807
2366.254938,0.9994350796276343
2366.37414,0.9976553529888367
2366.493342,0.9974536474695775
2366.612544,0.9979669694119468
2366.731746,0.9980767518165038
2366.850948,0.9998906259817741
2366.97015,0.9979179704366834
2367.089352,0.9969497614590331
2367.208554,0.9993264869118311
2367.327756,0.9979279496662838
2367.446958,0.9975909065346765
2367.56616,0.9987204193623388
2367.685362,0.9998482715119316
2367.804564,0.9986312376109142
2367.923766,0.9970713967495329
2368.042968,0.9989781224728062
2368.16217,0.9985199962873011
2368.281372,0.9985146042938796
2368.400574,0.9975654682908989
2368.519776,0.9995420948705689
2368.638978,0.997509306935991
2368.75818,0.9977837594955478
2368.877382,0.9977918415767321
2368.996584,0.9990690036462749
2369.115786,0.997440880144601
2369.234988,0.9979617799971984
2369.35419,0.9979165733525028
2369.473392,0.9978272638158491
2369.592594,0.9993460039487038
2369.711796,0.9990686939349318
2369.830998,0.9972498885040866
2369.9502,0.9973123183011392
2370.069402,0.9988465657172789
2370.188604,0.9971046994903371
2370.307806,0.9985409654273985
2370.427008,0.9989126915486702
2370.54621,0.9987553751887399
2370.665412,0.9973999859068526
2370.784614,0.999534058584432
2370.903816,0.9984739655764884
2371.023018,0.9979226606621665
2371.14222,0.9992645505755992
2371.261422,0.9970102781462166
2371.380624,0.998553646978187
2371.499826,0.9990992059587608
2371.619028,0.997332065280536
2371.73823,0.9986279421332677
2371.857432,0.9981224647785558
2371.976634,0.9980895272806898
2372.095836,0.9979806416530824
2372.215038,0.9989089955785491
2372.33424,0.9977908437853894
2372.453442,0.9997825836383635
2372.572644,0.998669985254633
2372.691846,0.9974686093865037
2372.811048,0.9991595933396572
2372.93025,0.9992066848409938
2373.049452,0.9992989258673906
2373.168654,0.9999661185739884
2373.287856,0.9997258975729363
2373.407058,0.9997809439962708
2373.52626,0.9984079686285869
2373.645462,0.9990660364157404
2373.764664,0.9991492420998898
2373.883866,1.0
2374.003068,0.9992380304463506
2374.12227,0.9999785642297494
2374.241472,0.9998187064356647
2374.360674,1.0
2374.479876,0.999431011935138
2374.599078,1.0
2374.71828,0.9999943096161903
2374.837482,1.0
2374.956684,1.0
2375.075886,0.9993214103461721
2375.195088,0.9986108657414607
2375.31429,0.9998037892518472
2375.433492,0.9994795055042816
2375.552694,0.9996063275093579
2375.671896,0.9991840130985267
2375.791098,0.9997511709630813
2375.9103,0.99964135432874
2376.029502,1.0
2376.148704,0.9995347682538656
2376.267906,0.9992621223656916
2376.387108,0.9995332689528377
2376.50631,0.9993876275765742
2376.625512,1.0
2376.744714,1.0
2376.863916,1.0
2376.983118,0.9993196115692523
2377.10232,0.9991510705446758
2377.221522,0.9987925295797643
2377.340724,0.9982002215471488
2377.459926,0.9985912931603041
2377.579128,0.9986876618698096
2377.69833,0.9991854119571243
2377.817532,0.9970091814355138
2377.936734,0.9984950335994289
2378.055936,0.999823405594628
2378.175138,0.9971674193484539
2378.29434,0.9977525293526299
2378.413542,0.9975482105575773
2378.532744,0.997782661934016
2378.651946,0.9987947269257464
2378.771148,0.9987440893167656
2378.89035,0.9977425518772238
2379.009552,0.9959656599039514
2379.128754,0.9975889113548586
2379.247956,0.9982670033757977
2379.367158,0.9976014810543307
2379.48636,0.998105596651437
2379.605562,0.9970711973352735
2379.724764,0.9980854351220169
2379.843966,0.9978014204243897
2379.963168,0.9982267740261884
2380.08237,0.9975856193168829
2380.201572,0.9987948268052241
2380.320774,0.9978485177629222
2380.439976,0.9985144045909787
2380.559178,0.9976149487652317
2380.67838,0.999098376706764
2380.797582,0.9986350324168273
2380.916784,0.997431005528767
2381.035986,0.9999392168473706
2381.155188,0.9983290975145153
2381.27439,0.9983737238225647
2381.393592,0.9971553536956771
2381.512794,0.9983861037334955
2381.631996,0.9983204120891486
2381.751198,0.9971425901888364
2381.8704,0.999722358549523
2381.989602,0.998942659378932
2382.108804,0.9984064710177571
2382.228006,0.9985399668869323
2382.347208,0.9985133062257378
2382.46641,0.99817496740101
2382.585612,0.9995888245558019
