nu,[0]Vinyl2-2-2-trifluoroacetate-HITRAN(x-sec)-X=0.01-T=298.0K-P=0.0atm-L=15cm
692.024655,1.0
692.08492,1.0
692.145185,1.0
692.20545,1.0
692.265715,1.0
692.32598,1.0
692.386245,1.0
692.44651,1.0
692.506775,1.0
692.56704,1.0
692.627305,1.0
692.68757,1.0
692.747835,1.0
692.8081,1.0
692.868365,1.0
692.92863,1.0
692.988895,1.0
693.04916,1.0
693.109425,1.0
693.16969,1.0
693.229955,1.0
693.29022,1.0
693.350485,1.0
693.41075,1.0
693.471015,1.0
693.53128,1.0
693.591545,1.0
693.65181,1.0
693.712075,1.0
693.77234,1.0
693.832605,1.0
693.89287,1.0
693.953135,1.0
694.0134,1.0
694.073665,1.0
694.13393,1.0
694.194195,1.0
694.25446,1.0
694.314725,1.0
694.37499,1.0
694.435255,1.0
694.49552,1.0
694.555785,1.0
694.61605,1.0
694.676315,1.0
694.73658,1.0
694.796845,1.0
694.85711,1.0
694.917375,1.0
694.97764,1.0
695.037905,1.0
695.09817,1.0
695.158435,1.0
695.2187,1.0
695.278965,1.0
695.33923,1.0
695.399495,1.0
695.45976,1.0
695.520025,1.0
695.58029,1.0
695.640555,1.0
695.70082,1.0
695.761085,1.0
695.82135,1.0
695.881615,1.0
695.94188,1.0
696.002145,1.0
696.06241,1.0
696.122675,1.0
696.18294,1.0
696.243205,1.0
696.30347,1.0
696.363735,1.0
696.424,1.0
696.484265,1.0
696.54453,1.0
696.604795,1.0
696.66506,1.0
696.725325,1.0
696.78559,1.0
696.845855,1.0
696.90612,1.0
696.966385,1.0
697.02665,1.0
697.086915,1.0
697.14718,1.0
697.207445,1.0
697.26771,1.0
697.327975,1.0
697.38824,1.0
697.448505,1.0
697.50877,1.0
697.569035,1.0
697.6293,1.0
697.689565,1.0
697.74983,1.0
697.810095,1.0
697.87036,1.0
697.930625,1.0
697.99089,1.0
698.051155,1.0
698.11142,1.0
698.171685,1.0
698.23195,1.0
698.292215,1.0
698.35248,1.0
698.412745,1.0
698.47301,1.0
698.533275,1.0
698.59354,1.0
698.653805,1.0
698.71407,1.0
698.774335,1.0
698.8346,1.0
698.894865,1.0
698.95513,1.0
699.015395,1.0
699.07566,1.0
699.135925,1.0
699.19619,1.0
699.256455,1.0
699.31672,1.0
699.376985,1.0
699.43725,1.0
699.497515,1.0
699.55778,1.0
699.618045,1.0
699.67831,1.0
699.738575,1.0
699.79884,1.0
699.859105,1.0
699.91937,1.0
699.979635,1.0
700.0399,1.0
700.100165,1.0
700.16043,1.0
700.220695,1.0
700.28096,1.0
700.341225,1.0
700.40149,1.0
700.461755,1.0
700.52202,1.0
700.582285,1.0
700.64255,1.0
700.702815,1.0
700.76308,1.0
700.823345,1.0
700.88361,1.0
700.943875,1.0
701.00414,1.0
701.064405,1.0
701.12467,1.0
701.184935,1.0
701.2452,1.0
701.305465,1.0
701.36573,1.0
701.425995,1.0
701.48626,1.0
701.546525,1.0
701.60679,1.0
701.667055,1.0
701.72732,1.0
701.787585,1.0
701.84785,1.0
701.908115,1.0
701.96838,1.0
702.028645,1.0
702.08891,1.0
702.149175,1.0
702.20944,1.0
702.269705,1.0
702.32997,1.0
702.390235,1.0
702.4505,1.0
702.510765,1.0
702.57103,1.0
702.631295,1.0
702.69156,1.0
702.751825,1.0
702.81209,1.0
702.872355,1.0
702.93262,1.0
702.992885,1.0
703.05315,1.0
703.113415,1.0
703.17368,1.0
703.233945,1.0
703.29421,1.0
703.354475,1.0
703.41474,1.0
703.475005,1.0
703.53527,1.0
703.595535,1.0
703.6558,1.0
703.716065,1.0
703.77633,1.0
703.836595,1.0
703.89686,1.0
703.957125,1.0
704.01739,1.0
704.077655,1.0
704.13792,1.0
704.198185,1.0
704.25845,1.0
704.318715,1.0
704.37898,1.0
704.439245,1.0
704.49951,1.0
704.559775,1.0
704.62004,1.0
704.680305,1.0
704.74057,1.0
704.800835,1.0
704.8611,1.0
704.921365,1.0
704.98163,1.0
705.041895,1.0
705.10216,1.0
705.162425,1.0
705.22269,1.0
705.282955,1.0
705.34322,1.0
705.403485,1.0
705.46375,1.0
705.524015,1.0
705.58428,1.0
705.644545,1.0
705.70481,1.0
705.765075,1.0
705.82534,1.0
705.885605,1.0
705.94587,1.0
706.006135,1.0
706.0664,1.0
706.126665,1.0
706.18693,1.0
706.247195,1.0
706.30746,1.0
706.367725,1.0
706.42799,1.0
706.488255,1.0
706.54852,1.0
706.608785,1.0
706.66905,1.0
706.729315,1.0
706.78958,1.0
706.849845,1.0
706.91011,1.0
706.970375,1.0
707.03064,1.0
707.090905,1.0
707.15117,1.0
707.211435,1.0
707.2717,1.0
707.331965,1.0
707.39223,1.0
707.452495,1.0
707.51276,1.0
707.573025,1.0
707.63329,1.0
707.693555,1.0
707.75382,1.0
707.814085,1.0
707.87435,1.0
707.934615,1.0
707.99488,1.0
708.055145,1.0
708.11541,1.0
708.175675,1.0
708.23594,1.0
708.296205,1.0
708.35647,1.0
708.416735,1.0
708.477,1.0
708.537265,1.0
708.59753,1.0
708.657795,1.0
708.71806,1.0
708.778325,1.0
708.83859,1.0
708.898855,1.0
708.95912,1.0
709.019385,1.0
709.07965,1.0
709.139915,1.0
709.20018,1.0
709.260445,1.0
709.32071,1.0
709.380975,1.0
709.44124,1.0
709.501505,1.0
709.56177,1.0
709.622035,1.0
709.6823,1.0
709.742565,1.0
709.80283,1.0
709.863095,1.0
709.92336,1.0
709.983625,1.0
710.04389,1.0
710.104155,1.0
710.16442,1.0
710.224685,1.0
710.28495,1.0
710.345215,1.0
710.40548,1.0
710.465745,1.0
710.52601,1.0
710.586275,1.0
710.64654,1.0
710.706805,1.0
710.76707,1.0
710.827335,1.0
710.8876,1.0
710.947865,1.0
711.00813,1.0
711.068395,1.0
711.12866,1.0
711.188925,1.0
711.24919,1.0
711.309455,1.0
711.36972,1.0
711.429985,1.0
711.49025,1.0
711.550515,1.0
711.61078,1.0
711.671045,1.0
711.73131,1.0
711.791575,1.0
711.85184,1.0
711.912105,1.0
711.97237,1.0
712.032635,1.0
712.0929,1.0
712.153165,1.0
712.21343,1.0
712.273695,1.0
712.33396,1.0
712.394225,1.0
712.45449,1.0
712.514755,1.0
712.57502,1.0
712.635285,1.0
712.69555,1.0
712.755815,1.0
712.81608,1.0
712.876345,1.0
712.93661,1.0
712.996875,1.0
713.05714,1.0
713.117405,1.0
713.17767,1.0
713.237935,1.0
713.2982,1.0
713.358465,1.0
713.41873,1.0
713.478995,1.0
713.53926,1.0
713.599525,1.0
713.65979,1.0
713.720055,1.0
713.78032,1.0
713.840585,1.0
713.90085,1.0
713.961115,1.0
714.02138,1.0
714.081645,1.0
714.14191,1.0
714.202175,1.0
714.26244,1.0
714.322705,1.0
714.38297,1.0
714.443235,1.0
714.5035,1.0
714.563765,1.0
714.62403,1.0
714.684295,1.0
714.74456,1.0
714.804825,1.0
714.86509,1.0
714.925355,1.0
714.98562,1.0
715.045885,1.0
715.10615,1.0
715.166415,1.0
715.22668,1.0
715.286945,1.0
715.34721,1.0
715.407475,1.0
715.46774,1.0
715.528005,1.0
715.58827,1.0
715.648535,1.0
715.7088,1.0
715.769065,1.0
715.82933,1.0
715.889595,1.0
715.94986,1.0
716.010125,1.0
716.07039,1.0
716.130655,1.0
716.19092,1.0
716.251185,1.0
716.31145,1.0
716.371715,1.0
716.43198,1.0
716.492245,1.0
716.55251,1.0
716.612775,1.0
716.67304,1.0
716.733305,1.0
716.79357,1.0
716.853835,1.0
716.9141,1.0
716.974365,1.0
717.03463,1.0
717.094895,1.0
717.15516,1.0
717.215425,1.0
717.27569,1.0
717.335955,1.0
717.39622,1.0
717.456485,1.0
717.51675,1.0
717.577015,1.0
717.63728,1.0
717.697545,1.0
717.75781,1.0
717.818075,1.0
717.87834,1.0
717.938605,1.0
717.99887,1.0
718.059135,1.0
718.1194,1.0
718.179665,1.0
718.23993,1.0
718.300195,1.0
718.36046,1.0
718.420725,1.0
718.48099,1.0
718.541255,1.0
718.60152,1.0
718.661785,1.0
718.72205,1.0
718.782315,1.0
718.84258,1.0
718.902845,1.0
718.96311,1.0
719.023375,1.0
719.08364,1.0
719.143905,1.0
719.20417,1.0
719.264435,1.0
719.3247,1.0
719.384965,1.0
719.44523,1.0
719.505495,1.0
719.56576,1.0
719.626025,1.0
719.68629,1.0
719.746555,1.0
719.80682,1.0
719.867085,1.0
719.92735,1.0
719.987615,1.0
720.04788,1.0
720.108145,1.0
720.16841,1.0
720.228675,1.0
720.28894,1.0
720.349205,1.0
720.40947,1.0
720.469735,1.0
720.53,1.0
720.590265,1.0
720.65053,1.0
720.710795,1.0
720.77106,1.0
720.831325,1.0
720.89159,1.0
720.951855,1.0
721.01212,1.0
721.072385,1.0
721.13265,1.0
721.192915,1.0
721.25318,1.0
721.313445,1.0
721.37371,1.0
721.433975,1.0
721.49424,1.0
721.554505,1.0
721.61477,1.0
721.675035,1.0
721.7353,1.0
721.795565,1.0
721.85583,1.0
721.916095,1.0
721.97636,1.0
722.036625,1.0
722.09689,1.0
722.157155,1.0
722.21742,1.0
722.277685,1.0
722.33795,1.0
722.398215,1.0
722.45848,1.0
722.518745,1.0
722.57901,1.0
722.639275,1.0
722.69954,1.0
722.759805,1.0
722.82007,1.0
722.880335,1.0
722.9406,1.0
723.000865,1.0
723.06113,1.0
723.121395,1.0
723.18166,1.0
723.241925,1.0
723.30219,1.0
723.362455,1.0
723.42272,1.0
723.482985,1.0
723.54325,1.0
723.603515,1.0
723.66378,1.0
723.724045,1.0
723.78431,1.0
723.844575,1.0
723.90484,1.0
723.965105,1.0
724.02537,1.0
724.085635,1.0
724.1459,1.0
724.206165,1.0
724.26643,1.0
724.326695,1.0
724.38696,1.0
724.447225,1.0
724.50749,1.0
724.567755,1.0
724.62802,1.0
724.688285,1.0
724.74855,1.0
724.808815,1.0
724.86908,1.0
724.929345,1.0
724.98961,1.0
725.049875,1.0
725.11014,1.0
725.170405,1.0
725.23067,1.0
725.290935,1.0
725.3512,1.0
725.411465,1.0
725.47173,1.0
725.531995,1.0
725.59226,1.0
725.652525,1.0
725.71279,1.0
725.773055,1.0
725.83332,1.0
725.893585,1.0
725.95385,1.0
726.014115,1.0
726.07438,1.0
726.134645,1.0
726.19491,1.0
726.255175,1.0
726.31544,1.0
726.375705,1.0
726.43597,1.0
726.496235,1.0
726.5565,1.0
726.616765,1.0
726.67703,1.0
726.737295,1.0
726.79756,1.0
726.857825,1.0
726.91809,1.0
726.978355,1.0
727.03862,1.0
727.098885,1.0
727.15915,1.0
727.219415,1.0
727.27968,1.0
727.339945,1.0
727.40021,1.0
727.460475,1.0
727.52074,1.0
727.581005,1.0
727.64127,1.0
727.701535,1.0
727.7618,1.0
727.822065,1.0
727.88233,1.0
727.942595,1.0
728.00286,1.0
728.063125,1.0
728.12339,1.0
728.183655,1.0
728.24392,1.0
728.304185,1.0
728.36445,1.0
728.424715,1.0
728.48498,0.9999999924123
728.545245,0.9999999255830028
728.60551,0.9999997495300313
728.665775,0.9999995765800896
728.72604,0.9999994080201752
728.786305,0.9999992446902852
728.84657,0.9999990865204172
728.906835,0.9999989344005678
728.9671,0.999998788400734
729.027365,0.9999986483009136
729.08763,0.9999985138011044
729.147895,0.9999983841013056
729.20816,0.9999982588015159
729.268425,0.9999981376017343
729.32869,0.999998019601961
729.388955,0.9999979035021976
729.44922,0.9999977884024456
729.509485,0.9999976739027053
729.56975,0.9999975591029789
729.630015,0.9999974435032678
729.69028,0.9999973269035727
729.750545,0.9999972090038949
729.81081,0.9999970875042413
729.871075,0.9999969660046025
729.93134,0.9999968438049808
729.991605,0.9999967193053815
730.05187,0.9999965935058022
730.112135,0.999996469006234
730.1724,0.9999963432066861
730.232665,0.9999962192071472
730.29293,0.999996095907621
730.353195,0.9999959744081027
730.41346,0.9999958534085971
730.473725,0.9999957350090951
730.53399,0.9999956183095996
730.594255,0.9999955023101147
730.65452,0.9999953886106325
730.714785,0.9999952762111571
730.77505,0.9999951626117002
730.835315,0.9999950508122473
730.89558,0.9999949390128069
730.955845,0.999994827213379
731.01611,0.9999947154139635
731.076375,0.9999946042145573
731.13664,0.9999944943151563
731.196905,0.9999943825157781
731.25717,0.999994271316409
731.317435,0.9999941625170382
731.3777,0.999994055617668
731.437965,0.9999939492183061
731.49823,0.9999938453189401
731.558495,0.9999937439195693
731.61876,0.9999936448201943
731.679025,0.9999935482208128
731.73929,0.9999934546214211
731.799555,0.9999933647220135
731.85982,0.9999932754226101
731.920085,0.9999931891231941
731.98035,0.9999931059237642
732.040615,0.9999930214243504
732.10088,0.9999929388249302
732.161145,0.9999928561255176
732.22141,0.999992773526111
732.281675,0.9999926903267158
732.34194,0.9999926052273415
732.402205,0.9999925195279789
732.46247,0.9999924314286418
732.522735,0.9999923415293263
732.583,0.9999922510300234
732.643265,0.9999921580307484
732.70353,0.9999920626315011
732.763795,0.9999919654322773
732.82406,0.999991868233063
732.884325,0.9999917710338582
732.94459,0.9999916738346627
733.004855,0.9999915760354818
733.06512,0.9999914775363165
733.125385,0.999991382137134
733.18565,0.999991286137966
733.245915,0.9999911938387744
733.30618,0.9999911014395925
733.366445,0.9999910103404073
733.42671,0.9999909228411976
733.486975,0.9999908359419902
733.54724,0.9999907514427682
733.607505,0.9999906694435299
733.66777,0.9999905898442758
733.728035,0.9999905127450043
733.7883,0.999990438545711
733.848565,0.9999903687463808
733.90883,0.9999903012470333
733.969095,0.9999902368476599
734.02936,0.9999901766482494
734.089625,0.999990119548812
734.14989,0.999990067349329
734.210155,0.9999900199498011
734.27042,0.9999899770502301
734.330685,0.9999899400506016
734.39095,0.999989909050914
734.451215,0.9999898820511868
734.51148,0.9999898620513894
734.571745,0.9999898490515212
734.63201,0.9999898400516126
734.692275,0.9999898360516533
734.75254,0.999989838051633
734.812805,0.999989844051572
734.87307,0.9999898560514502
734.933335,0.9999898700513082
734.9936,0.9999898870511362
735.053865,0.9999899070509342
735.11413,0.9999899290507124
735.174395,0.999989951050491
735.23466,0.9999899730502702
735.294925,0.9999899940500598
735.35519,0.999990013849862
735.415455,0.9999900320496804
735.47572,0.999990046649535
735.535985,0.9999900594494076
735.59625,0.999990066049342
735.656515,0.9999900697493053
735.71678,0.9999900685493172
735.777045,0.9999900624493778
735.83731,0.9999900508494931
735.897575,0.9999900326496743
735.95784,0.9999900095499049
736.018105,0.99998998105019
736.07837,0.9999899460505413
736.138635,0.999989908050924
736.1989,0.9999898630513792
736.259165,0.9999898130518873
736.31943,0.9999897590524388
736.379695,0.9999896990530551
736.43996,0.9999896350537164
736.500225,0.9999895680544131
736.56049,0.9999894940551878
736.620755,0.9999894180559892
736.68102,0.9999893360568602
736.741285,0.999989250057781
736.80155,0.9999891590587634
736.861815,0.9999890650597869
736.92208,0.9999889650608854
736.982345,0.9999888620620273
737.04261,0.9999887560632136
737.102875,0.9999886440644791
737.16314,0.9999885280658032
737.223405,0.9999884090671753
737.28367,0.9999882890685735
737.343935,0.9999881640700452
737.4042,0.9999880380715445
737.464465,0.9999879120730596
737.52473,0.9999877880745661
737.584995,0.9999876650760758
737.64526,0.9999875480775259
737.705525,0.9999874350789393
737.76579,0.9999873280802895
737.826055,0.9999872330814978
737.88632,0.9999871490825738
737.946585,0.9999870770835017
738.00685,0.9999870200842398
738.067115,0.9999869780847859
738.12738,0.9999869530851118
738.187645,0.9999869460852031
738.24791,0.9999869570850596
738.308175,0.9999869840847078
738.36844,0.9999870290841231
738.428705,0.9999870890833465
738.48897,0.9999871650823683
738.549235,0.9999872540812299
738.6095,0.9999873580799098
738.669765,0.9999874710784876
738.73003,0.9999875940769541
738.790295,0.9999877240753497
738.85056,0.9999878590737017
738.910825,0.9999880020719757
738.97109,0.9999881470702465
739.031355,0.999988294068515
739.09162,0.9999884450667588
739.151885,0.999988597065014
739.21215,0.9999887520632585
739.272415,0.9999889060615382
739.33268,0.9999890650597869
739.392945,0.9999892250580501
739.45321,0.9999893870563177
739.513475,0.9999895530545697
739.57374,0.999989724052798
739.634005,0.9999898970510351
739.69427,0.9999900711492914
739.754535,0.9999902510475214
739.8148,0.9999904314457789
739.875065,0.9999906137440512
739.93533,0.9999907960423566
739.995595,0.9999909782406963
740.05586,0.9999911593390789
740.116125,0.9999913355375367
740.17639,0.9999915068360671
740.236655,0.9999916721346769
740.29692,0.999991827633394
740.357185,0.9999919740322083
740.41745,0.9999921113311158
740.477715,0.9999922353301453
740.53798,0.9999923483292742
740.598245,0.9999924473285215
740.65851,0.9999925341278698
740.718775,0.9999926083273185
740.77904,0.9999926690268717
740.839305,0.9999927194265035
740.89957,0.999992758326221
740.959835,0.9999927874260107
741.0201,0.999992807525866
741.080365,0.9999928208257703
741.14063,0.9999928293257094
741.200895,0.9999928330256829
741.26116,0.9999928324256872
741.321425,0.9999928293257094
741.38169,0.9999928251257395
741.441955,0.9999928220257618
741.50222,0.9999928172257962
741.562485,0.9999928129258271
741.62275,0.9999928105258444
741.683015,0.9999928087258574
741.74328,0.9999928081258617
741.803545,0.9999928062258753
741.86381,0.9999928056258797
741.924075,0.9999928038258926
741.98434,0.9999928032258969
742.044605,0.9999928001259192
742.10487,0.9999927953259538
742.165135,0.9999927904259891
742.2254,0.9999927843260331
742.285665,0.9999927752260988
742.34593,0.9999927673261559
742.406195,0.9999927576262261
742.46646,0.999992748526292
742.526725,0.9999927418263407
742.58699,0.9999927376263712
742.647255,0.9999927364263799
742.70752,0.9999927394263581
742.767785,0.9999927461263095
742.82805,0.999992760126208
742.888315,0.9999927808260584
742.94858,0.999992807525866
743.008845,0.999992842225617
743.06911,0.9999928811253394
743.129375,0.9999929279250073
743.18964,0.9999929777246563
743.249905,0.9999930312242821
743.31017,0.9999930859239023
743.370435,0.9999931430235092
743.4307,0.9999931958231485
743.490965,0.9999932462228068
743.55123,0.9999932930224918
743.611495,0.9999933325222278
743.67176,0.9999933640220182
743.732025,0.9999933859218731
743.79229,0.9999933980217931
743.852555,0.9999933992217852
743.91282,0.9999933870218658
743.973085,0.9999933651220109
744.03335,0.9999933323222291
744.093615,0.9999932861225381
744.15388,0.999993230822911
744.214145,0.9999931676233408
744.27441,0.9999930952238381
744.334675,0.9999930162243866
744.39494,0.9999929324249754
744.455205,0.9999928449255977
744.51547,0.9999927574262276
744.575735,0.9999926705268607
744.636,0.9999925867274785
744.696265,0.9999925083280627
744.75653,0.9999924373285971
744.816795,0.9999923747290725
744.87706,0.9999923243294581
744.937325,0.9999922867297474
744.99759,0.9999922642299213
745.057855,0.9999922594299584
745.11812,0.9999922741298447
745.178385,0.9999923088295772
745.23865,0.9999923647291489
745.298915,0.9999924413285669
745.35918,0.9999925423278085
745.419445,0.9999926669268872
745.47971,0.9999928134258236
745.539975,0.9999929824246233
745.60024,0.9999931744232944
745.660505,0.9999933859218731
745.72077,0.9999936175203681
745.781035,0.999993869118794
745.8413,0.9999941365171903
745.901565,0.9999944221155564
745.96183,0.9999947210139339
746.022095,0.9999950310123454
746.08236,0.9999953542107917
746.142625,0.9999956872093001
746.20289,0.9999960293078832
746.263155,0.9999963781065591
746.32342,0.9999967323053389
746.383685,0.9999970933042245
746.44395,0.9999974580032309
746.504215,0.9999978237023681
746.56448,0.999998191701635
746.624745,0.999998559201038
746.68501,0.9999989247005782
746.745275,0.9999992869702542
746.80554,0.9999996444600632
746.865805,0.9999999314230024
746.92607,1.0
746.986335,1.0
747.0466,1.0
747.106865,1.0
747.16713,1.0
747.227395,1.0
747.28766,1.0
747.347925,1.0
747.40819,1.0
747.468455,1.0
747.52872,1.0
747.588985,1.0
747.64925,1.0
747.709515,1.0
747.76978,1.0
747.830045,1.0
747.89031,1.0
747.950575,1.0
748.01084,1.0
748.071105,1.0
748.13137,1.0
748.191635,1.0
748.2519,1.0
748.312165,1.0
748.37243,1.0
748.432695,1.0
748.49296,1.0
748.553225,1.0
748.61349,1.0
748.673755,1.0
748.73402,1.0
748.794285,1.0
748.85455,1.0
748.914815,1.0
748.97508,1.0
749.035345,1.0
749.09561,1.0
749.155875,1.0
749.21614,1.0
749.276405,1.0
749.33667,1.0
749.396935,1.0
749.4572,1.0
749.517465,1.0
749.57773,1.0
749.637995,1.0
749.69826,1.0
749.758525,1.0
749.81879,1.0
749.879055,1.0
749.93932,1.0
749.999585,1.0
750.05985,1.0
750.120115,1.0
750.18038,1.0
750.240645,1.0
750.30091,1.0
750.361175,1.0
750.42144,1.0
750.481705,1.0
750.54197,1.0
750.602235,1.0
750.6625,1.0
750.722765,1.0
750.78303,1.0
750.843295,1.0
750.90356,1.0
750.963825,1.0
751.02409,1.0
751.084355,1.0
751.14462,1.0
751.204885,1.0
751.26515,1.0
751.325415,1.0
751.38568,1.0
751.445945,1.0
751.50621,1.0
751.566475,1.0
751.62674,1.0
751.687005,1.0
751.74727,1.0
751.807535,1.0
751.8678,1.0
751.928065,1.0
751.98833,1.0
752.048595,1.0
752.10886,1.0
752.169125,1.0
752.22939,1.0
752.289655,1.0
752.34992,1.0
752.410185,1.0
752.47045,1.0
752.530715,1.0
752.59098,1.0
752.651245,1.0
752.71151,1.0
752.771775,1.0
752.83204,1.0
752.892305,1.0
752.95257,1.0
753.012835,1.0
753.0731,1.0
753.133365,1.0
753.19363,1.0
753.253895,1.0
753.31416,1.0
753.374425,1.0
753.43469,1.0
753.494955,1.0
753.55522,1.0
753.615485,1.0
753.67575,1.0
753.736015,1.0
753.79628,1.0
753.856545,1.0
753.91681,1.0
753.977075,1.0
754.03734,1.0
754.097605,1.0
754.15787,1.0
754.218135,1.0
754.2784,1.0
754.338665,1.0
754.39893,1.0
754.459195,1.0
754.51946,1.0
754.579725,1.0
754.63999,1.0
754.700255,1.0
754.76052,1.0
754.820785,1.0
754.88105,1.0
754.941315,1.0
755.00158,1.0
755.061845,1.0
755.12211,1.0
755.182375,1.0
755.24264,1.0
755.302905,1.0
755.36317,1.0
755.423435,1.0
755.4837,1.0
755.543965,1.0
755.60423,1.0
755.664495,1.0
755.72476,1.0
755.785025,1.0
755.84529,1.0
755.905555,1.0
755.96582,1.0
756.026085,1.0
756.08635,1.0
756.146615,1.0
756.20688,1.0
756.267145,1.0
756.32741,1.0
756.387675,1.0
756.44794,1.0
756.508205,1.0
756.56847,1.0
756.628735,1.0
756.689,1.0
756.749265,1.0
756.80953,1.0
756.869795,1.0
756.93006,1.0
756.990325,1.0
757.05059,1.0
757.110855,1.0
757.17112,1.0
757.231385,1.0
757.29165,1.0
757.351915,1.0
757.41218,1.0
757.472445,1.0
757.53271,1.0
757.592975,1.0
757.65324,1.0
757.713505,1.0
757.77377,1.0
757.834035,1.0
757.8943,1.0
757.954565,1.0
758.01483,1.0
758.075095,1.0
758.13536,1.0
758.195625,1.0
758.25589,1.0
758.316155,1.0
758.37642,1.0
758.436685,1.0
758.49695,1.0
758.557215,1.0
758.61748,1.0
758.677745,1.0
758.73801,1.0
758.798275,1.0
758.85854,1.0
758.918805,1.0
758.97907,1.0
759.039335,1.0
759.0996,1.0
759.159865,1.0
759.22013,1.0
759.280395,1.0
759.34066,1.0
759.400925,1.0
759.46119,1.0
759.521455,1.0
759.58172,1.0
759.641985,1.0
759.70225,1.0
759.762515,1.0
759.82278,1.0
759.883045,1.0
759.94331,1.0
760.003575,1.0
760.06384,1.0
760.124105,1.0
760.18437,1.0
760.244635,1.0
760.3049,1.0
760.365165,1.0
760.42543,1.0
760.485695,1.0
760.54596,1.0
760.606225,1.0
760.66649,1.0
760.726755,1.0
760.78702,1.0
760.847285,1.0
760.90755,1.0
760.967815,1.0
761.02808,1.0
761.088345,1.0
761.14861,1.0
761.208875,1.0
761.26914,1.0
761.329405,1.0
761.38967,1.0
761.449935,1.0
761.5102,1.0
761.570465,1.0
761.63073,1.0
761.690995,1.0
761.75126,1.0
761.811525,1.0
761.87179,1.0
761.932055,1.0
761.99232,1.0
762.052585,1.0
762.11285,1.0
762.173115,1.0
762.23338,1.0
762.293645,1.0
762.35391,1.0
762.414175,1.0
762.47444,1.0
762.534705,1.0
762.59497,1.0
762.655235,1.0
762.7155,1.0
762.775765,1.0
762.83603,1.0
762.896295,1.0
762.95656,1.0
763.016825,1.0
763.07709,1.0
763.137355,1.0
763.19762,1.0
763.257885,1.0
763.31815,1.0
763.378415,1.0
763.43868,1.0
763.498945,1.0
763.55921,1.0
763.619475,1.0
763.67974,1.0
763.740005,1.0
763.80027,1.0
763.860535,1.0
763.9208,1.0
763.981065,1.0
764.04133,1.0
764.101595,1.0
764.16186,1.0
764.222125,1.0
764.28239,1.0
764.342655,1.0
764.40292,1.0
764.463185,1.0
764.52345,1.0
764.583715,1.0
764.64398,1.0
764.704245,1.0
764.76451,1.0
764.824775,1.0
764.88504,1.0
764.945305,1.0
765.00557,1.0
765.065835,1.0
765.1261,1.0
765.186365,1.0
765.24663,1.0
765.306895,1.0
765.36716,1.0
765.427425,1.0
765.48769,1.0
765.547955,1.0
765.60822,1.0
765.668485,1.0
765.72875,1.0
765.789015,1.0
765.84928,1.0
765.909545,1.0
765.96981,1.0
766.030075,1.0
766.09034,1.0
766.150605,1.0
766.21087,1.0
766.271135,1.0
766.3314,1.0
766.391665,1.0
766.45193,1.0
766.512195,1.0
766.57246,1.0
766.632725,1.0
766.69299,1.0
766.753255,1.0
766.81352,1.0
766.873785,1.0
766.93405,1.0
766.994315,1.0
767.05458,1.0
767.114845,1.0
767.17511,1.0
767.235375,1.0
767.29564,1.0
767.355905,1.0
767.41617,1.0
767.476435,1.0
767.5367,1.0
767.596965,1.0
767.65723,1.0
767.717495,1.0
767.77776,1.0
767.838025,1.0
767.89829,1.0
767.958555,1.0
768.01882,1.0
768.079085,1.0
768.13935,1.0
768.199615,1.0
768.25988,1.0
768.320145,1.0
768.38041,1.0
768.440675,1.0
