nu,[0]Butane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
663.057858,0.9998267650069146
663.17706,1.0000899090415756
663.296262,1.0000237022808947
663.415464,0.9999487723121828
663.534666,1.0000086934377876
663.653868,1.0001605728904468
663.77307,0.9999592718294145
663.892272,0.9998795872501972
664.011474,1.00019477896696
664.130676,1.0002612741261405
664.249878,1.0003874050219501
664.36908,0.9998824869052046
664.488282,1.0005458088994994
664.607484,0.9997579992868977
664.726686,1.0002398287543184
664.845888,1.0001692843269747
664.96509,0.9996836400523649
665.084292,0.9996765623172486
665.203494,0.9998328639687829
665.322696,1.0000177061567521
665.441898,0.9997867627382974
665.5611,0.9998338438054698
665.680302,0.9998597298387791
665.799504,0.9995019440710521
665.918706,1.0002264056258858
666.037908,1.0001748552854037
666.15711,0.9999973692034606
666.276312,1.0000713595459714
666.395514,0.9999595938163518
666.514716,1.000099419941835
666.633918,0.9995772593800065
666.75312,0.9998673288016019
666.872322,0.9995377368765357
666.991524,0.9999374159584629
667.110726,1.0000375137036215
667.229928,1.0000183281679589
667.34913,0.9996945566573188
667.468332,0.9998318741347376
667.587534,0.9998257251876197
667.706736,0.9999580978779185
667.825938,0.9999626776964945
667.94514,1.0002950335138288
668.064342,0.9998114877706636
668.183544,0.9999299674523934
668.302746,1.0000278333873416
668.421948,0.9998360434423458
668.54115,1.0000947074844706
668.660352,0.9998565402913283
668.779554,1.0000191011824253
668.898756,1.0002220846571468
669.017958,0.999976858267774
669.13716,0.9997723459171243
669.256362,0.9998811570623815
669.375564,1.0001153166484535
669.494766,1.0002209744112491
669.613968,1.0002567829631024
669.73317,0.9998373232333004
669.852372,1.0000507702887675
669.971574,0.9999843581223354
670.090776,0.9995233236462895
670.209978,1.0000923652654086
670.32918,1.0002624944456393
670.448382,0.999757039519679
670.567584,0.9997726258534203
670.686786,0.999557677853297
670.805988,0.9999565049459372
670.92519,1.0003034160213322
671.044392,0.9994462833576737
671.163594,0.9997108218200723
671.282796,1.0000783810716356
671.401998,0.9998373332316737
671.5212,0.9998846866490956
671.640402,0.9996508109806819
671.759604,0.9999415787065903
671.878806,0.99975705951482
671.998008,0.9998841167149867
672.11721,0.9994966467247866
672.236412,0.9999575908992914
672.355614,0.9999175094025364
672.474816,0.9994683513752403
672.594018,1.0000577246660045
672.71322,0.9999609047642386
672.832422,0.9996628068623888
672.951624,0.9998809870825992
673.070826,1.0000347656043096
673.190028,1.0000151871153231
673.30923,0.9998607197004017
673.428432,0.9999596878125581
673.547634,1.000233447244568
673.666836,0.999494267925598
673.786038,0.9997342453190329
673.90524,0.9996948965535258
674.024442,0.9994586765684251
674.143644,0.9994963168909475
674.262846,0.9996410244471475
674.382048,0.9997591790020328
674.50125,1.000111496215241
674.620452,0.9996161736801761
674.739654,0.9995227739086127
674.858856,1.0000832294633797
674.978058,0.9997762250413519
675.09726,1.0000047686113698
675.216462,0.9996637465458689
675.335664,0.9999075712717981
675.454866,1.00003670167349
675.574068,0.999903855622167
675.69327,0.9996286089827241
675.812472,1.000365076624256
675.931674,0.9998731180501955
676.050876,0.9993765044541796
676.170078,0.9993215302647485
676.28928,0.9996691247512927
676.408482,0.9995258824292733
676.527684,0.9993330425150876
676.646886,1.0000467690936399
676.766088,0.9998916258729
676.88529,0.9992957281159442
677.004492,0.9996357963382612
677.123694,0.9996053179074769
677.242896,0.9998353235606536
677.362098,0.9996860392959801
677.4813,0.9997985802876745
677.600502,0.9998001099806726
677.719704,0.9998609296711748
677.838906,0.9992852155801805
677.958108,0.999750561115053
678.07731,0.9995313998273723
678.196512,0.9998087582890278
678.315714,0.999565554398832
678.434916,0.9996875988074179
678.554118,0.9992924004667102
678.67332,0.9996919374610115
678.792522,0.999037233757103
678.911724,0.9992174663392893
679.030926,0.9997706962941144
679.150128,0.9997083125490588
679.26933,0.999601449442382
679.388532,0.9996356763819728
679.507734,0.9995911835882115
679.626936,0.9994746680351816
679.746138,0.9994388075274339
679.86534,0.9997261275099192
679.984542,0.9995844163788057
680.103744,0.9990814421327998
680.222946,0.9995060720226053
680.342148,0.9990071132385743
680.46135,0.9991812553544562
680.580552,0.9993873277603309
680.699754,0.9993515503344168
680.818956,0.9992856952371991
680.938158,0.9995200052343636
681.05736,0.9994274939441676
681.176562,0.9993763745352424
681.295764,0.9993313036771064
681.414966,0.9994755275837657
681.534168,0.9991950041831217
681.65337,0.9995164369543142
681.772572,0.999174071267057
681.891774,0.9990824811780399
682.010976,0.9994429352182326
682.130178,0.9991516500524648
682.24938,0.9994948576273901
682.368582,0.9990301605985269
682.487784,0.9994625944541163
682.606986,0.9992901020968322
682.726188,0.9989294734228557
682.84539,0.9991765692053577
682.964592,0.9990976473652152
683.083794,0.9990924520709568
683.202996,0.9992145985892762
683.322198,0.9989960043412406
683.4414,0.9993288053519701
683.560602,0.9992534787857166
683.679804,0.9990831305818637
683.799006,0.9990034069290593
683.918208,0.999182684184673
684.03741,0.9989637372914161
684.156612,0.999228457791872
684.275814,0.9987215179554043
684.395016,0.9988862207130844
684.514218,0.9986980482755022
684.63342,0.9988135044431208
684.752622,0.9987482840507497
684.871824,0.9989978025356668
684.991026,0.99888022741374
