nu,[0]Formicacid-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
2089.546591,0.9997908418766108
2089.679794,1.0000594097646902
2089.812996,1.0003554131442904
2089.946199,1.0006362523226948
2090.079402,1.0005852511926887
2090.212604,1.0004914006977839
2090.345807,0.9998079684404207
2090.47901,1.000138249555589
2090.612212,1.0001599127846865
2090.745415,1.0006097958499394
2090.878618,1.000687566265392
2091.01182,1.0002555426454605
2091.145023,1.0006155393666516
2091.278226,1.0003727294463642
2091.411428,1.0003506614673632
2091.544631,1.0007283951509993
2091.677834,1.0005904142259054
2091.811036,1.0003115985367417
2091.944239,1.0004335939747038
2092.077442,1.0005661201855789
2092.210644,1.0007695259332718
2092.343847,1.0006392142103853
2092.47705,1.0005608872384546
2092.610252,1.0005088194046994
2092.743455,1.0011399492487847
2092.876658,1.0007808647162348
2093.00986,1.0004488406988559
2093.143063,1.0004171970024722
2093.276266,1.0003793119205802
2093.409468,1.0006475795891832
2093.542671,1.0010230229313422
2093.675874,1.0003459498268437
2093.809076,1.000710262116765
2093.942279,1.0005047473420912
2094.075482,0.9997793243524534
2094.208684,1.0005660801629348
2094.341887,1.0005826997035514
2094.47509,1.000642536338091
2094.608292,1.0006051030010017
2094.741495,1.0011087141696378
2094.874697,1.0002147930647276
2095.0079,1.0009871669288457
2095.141103,1.0004311429154011
2095.274305,1.000360695034816
2095.407508,1.0008304946698805
2095.540711,1.0009950747587002
2095.673913,1.0004673491736116
2095.807116,1.0003576539429255
2095.940319,1.0002892418223517
2096.073521,1.0007170669696839
2096.206724,1.0005305406869525
2096.339927,1.0004524423211651
2096.473129,1.0008449467665674
2096.606332,1.0008099878631378
2096.739535,1.000520625478424
2096.872737,1.00069399070019
2097.00594,1.0006765087288778
2097.139143,1.0005364638452858
2097.272345,1.0002602338549562
2097.405548,1.0008511920585206
2097.538751,1.0007023065018048
2097.671953,1.0002652751792391
2097.805156,1.0010147144747321
2097.938359,1.0010456463073036
2098.071561,1.0006560851297583
2098.204764,1.0004804653865358
2098.337967,1.0002668756049597
2098.471169,1.0007993893414855
2098.604372,1.0005344727797039
2098.737575,1.0007667237825222
2098.870777,1.000793704817098
2099.00398,1.000109525997534
2099.137183,1.0000958075892539
2099.270385,1.0006490805616783
2099.403588,1.0005493308269453
2099.536791,1.0006521525590713
2099.669993,1.0000816783354936
2099.803196,1.0006126776103013
2099.936399,1.0002519217269499
2100.069601,1.000223334935534
2100.202804,1.0005906643735403
2100.336007,1.0004906203147956
2100.469209,1.0003684178491918
2100.602412,1.0001327488103435
2100.735615,1.0002907622631547
2100.868817,1.0003982192682495
2101.00202,1.0003556732367318
2101.135223,1.0002573331044842
2101.268425,1.0001579824779174
2101.401628,1.0003937875139544
2101.534831,0.9999920572315439
2101.668033,1.000265745304029
2101.801236,1.000549390859907
2101.934439,1.0004550535054473
2102.067641,1.0004587251822312
2102.200844,1.0005788574733616
2102.334047,1.0001712246572685
2102.467249,1.000620322320361
2102.600452,1.000330084465892
2102.733655,1.0002663554663196
2102.866857,1.0000716405660628
2103.00006,0.9994518203054209
2103.133263,0.999996787205161
2103.266465,0.9998908359588277
2103.399668,1.0002849005764627
2103.532871,1.0005352932183078
2103.666073,1.0001551420332806
2103.799276,1.0001812064158995
2103.932479,0.9997396438985338
2104.065681,1.0004171169690996
2104.198884,1.0004229394136637
2104.332087,1.000276418196471
2104.465289,1.0000466350873818
2104.598492,1.0003011353321436
2104.731695,0.9998678487327481
2104.864897,1.0001933986991176
2104.9981,0.9999848811142915
2105.131303,1.0001845070193267
2105.264505,1.0003054966546014
2105.397708,1.000208081645983
2105.530911,0.9996048380970395
2105.664113,0.9999384078968715
2105.797316,1.0001991698316777
2105.930519,1.0001591026554852
2106.063721,0.9995853459927452
2106.196924,0.9997735456446591
2106.330127,1.0003503513587062
2106.463329,1.0002690161783638
2106.596532,0.9997930814106049
2106.729735,0.9998288146538837
2106.862937,0.9996838199954363
2106.99614,1.0000591237477399
2107.129343,0.9999513541832461
2107.262545,0.999894735540692
2107.395748,0.9990216888586853
2107.528951,0.9998500012509375
2107.662153,0.9996591780929861
2107.795356,1.0001767156123647
2107.928559,0.9997075127827286
2108.061761,0.9997763650100332
2108.194964,1.0001709646127839
2108.328167,0.9998298144831983
2108.461369,0.9997484416461101
2108.594572,0.9998925757703958
2108.727775,0.999943530594457
2108.860977,0.9995759799219334
2108.99418,0.9993024234197518
2109.127383,0.9998206060930116
2109.260585,0.9995434042715707
2109.393788,0.9994438447117175
2109.526991,0.9994726291089385
2109.660193,1.000055185522665
2109.793396,0.9997746154029253
2109.926599,0.9993853389815275
2110.059801,0.9996626269230997
2110.193004,0.9995817774794298
2110.326207,1.0002491310279813
2110.459409,0.9996753027255736
2110.592612,0.9998522009233598
2110.725815,0.9998310742695582
2110.859017,0.9995527200595101
2110.99222,0.9994833435129516
2111.125423,0.9995881748232771
2111.258625,1.0000898430356437
2111.391828,0.9998309742864558
2111.525031,0.998763065634737
2111.658233,0.99907722601801
2111.791436,0.9996752127548003
2111.924638,0.9999033396719106
2112.057841,0.9996675952587019
2112.191044,0.9996430437240564
2112.324246,0.9992538684946494
2112.457449,0.9997702563951049
2112.590652,0.9985384690781053
2112.723854,0.9990938208285537
2112.857057,0.999498585750162
2112.99026,0.9992582252510137
2113.123462,0.999544713674288
2113.256665,0.999522264152128
2113.389868,0.9991918567238157
2113.52307,0.9994456637011702
2113.656273,0.9989859145325504
2113.789476,0.9992567863202054
2113.922678,0.9998859165080165
2114.055881,0.999342935961181
2114.189084,1.0003064769544685
2114.322286,0.9996200422022539
2114.455489,0.9990234071774678
2114.588692,0.9993783033335066
2114.721894,0.9993707280746775
2114.855097,0.9992661394074978
2114.9883,0.9997952809578035
2115.121502,0.9995268219840444
2115.254705,0.9993732864670162
2115.387908,0.9991311176970269
2115.52111,0.9988796280857833
2115.654313,0.998737797248823
2115.787516,0.9993720572386298
2115.920718,0.9996537099722372
2116.053921,0.9994293228981551
2116.187124,0.999149032278571
2116.320326,0.9995787187638705
2116.453529,0.999309788305752
2116.586732,0.9992841763240967
2116.719934,0.999334431588982
2116.853137,0.9994690809874031
2116.98634,0.9996896581659925
2117.119542,0.9993824707497205
2117.252745,0.999229127275163
2117.385948,0.9992626020116254
2117.51915,0.9997182996849867
2117.652353,0.9996672053884157
2117.785556,0.9996977356910637
2117.918758,0.9999050475082732
2118.051961,0.999758909067091
2118.185164,0.9991956836359555
2118.318366,0.999508011066266
2118.451569,0.999716900080347
2118.584772,0.9995889644982472
2118.717974,0.9992267291281353
2118.851177,0.999634086962511
2118.98438,0.9991042714045759
2119.117582,0.9994353594694958
2119.250785,0.9995981107791165
2119.383988,0.9994550585345646
2119.51719,0.9991857716639373
2119.650393,0.9990899943065477
2119.783596,0.9994410462728701
2119.916798,0.9996112655768127
2120.050001,0.999671803868137
2120.183204,0.9994501512222747
2120.316406,1.0000193161865552
2120.449609,0.9996551094884109
2120.582812,0.9993558275682055
2120.716014,0.999257555748227
2120.849217,0.9996683150196296
2120.98242,0.9994032581213
2121.115622,0.9997933513547733
2121.248825,0.9993385388619364
2121.382028,0.9997141808540768
2121.51523,0.9993865782201161
2121.648433,1.0001204372519836
2121.781636,0.9994606355093509
2121.914838,0.9999944197155698
2122.048041,0.9993085891347255
2122.181244,0.9997832035037575
2122.314446,0.9996454328737859
2122.447649,0.9998120176708926
2122.580852,0.9992185155181799
2122.714054,0.9994618048789786
2122.847257,0.9995785588312883
2122.98046,0.9998462918143138
2123.113662,0.99975693954398
2123.246865,0.9993691190891006
2123.380068,0.9996960761941998
2123.51327,0.999669334681831
2123.646473,0.9992772912798408
2123.779676,0.9999635316649859
2123.912878,0.9992957281159442
2124.046081,0.9996802911177802
2124.179284,0.9996276893248268
2124.312486,1.0002716568920524
2124.445689,0.999935172101419
2124.578892,0.9997870926679835
2124.712094,0.9996387652609852
2124.845297,0.9997877125361732
2124.9785,1.0002833301304015
2125.111702,1.0000621819332163
2125.244905,0.9999068803359051
2125.378108,0.9998247053659001
2125.51131,0.9999575479011159
2125.644513,1.0000648471024824
2125.777716,0.9998112078234863
2125.910918,1.0001667939085574
2126.044121,0.9997901720169712
2126.177324,1.000026966363586
2126.310526,0.999830204416902
2126.443729,0.9998764076381653
2126.576932,0.9999068573380471
2126.710134,1.0006023713527992
2126.843337,0.9997813539065419
2126.97654,0.9998670988321428
2127.109742,0.9995014243301763
2127.242945,0.9997517308238938
2127.376148,1.0000106820570527
2127.50935,0.9998593198963739
2127.642553,0.9991780280042136
2127.775756,0.9999954084105414
2127.908958,0.9997572994565431
2128.042161,0.9996480119623298
2128.175364,0.9998921258188379
2128.308566,1.000185547211755
2128.441769,0.9996717338911132
2128.574971,0.9993067604016808
2128.708174,0.9996588781952777
2128.841377,0.9992935796324384
2128.974579,0.9997072528588091
2129.107782,0.9991252827883375
2129.240985,0.9993550780516159
2129.374187,0.9993771140740332
2129.50739,0.9990961986746768
2129.640593,0.9994678716305467
2129.773795,0.999590973674085
2129.906998,0.9988158017168228
2130.040201,0.9986859641022275
2130.173403,0.9986603980687931
2130.306606,0.9987457871831606
2130.439809,0.9983070346852554
2130.573011,0.9988883183763504
2130.706214,0.9987885344176364
2130.839417,0.9986486139456223
2130.972619,0.9982485356070625
2131.105822,0.9981633886385451
2131.239025,0.9980240547552225
2131.372227,0.9984657781235392
2131.50543,0.9976520607316041
2131.638633,0.9973491198046681
2131.771835,0.9975495073710939
2131.905038,0.9972933695471052
2132.038241,0.9974667141979463
2132.171443,0.9982389524671199
2132.304646,0.9973656759374724
2132.437849,0.9978923242743978
2132.571051,0.998393491817999
2132.704254,0.9976903713062945
2132.837457,0.9976273192672933
2132.970659,0.9977909435644788
2133.103862,0.9976888747718599
2133.237065,0.9983863034107361
2133.370267,0.9980110805268433
2133.50347,0.997972458245373
2133.636673,0.9980776500859846
2133.769875,0.9993252677342608
2133.903078,0.998933069575433
2134.036281,0.9994629442660856
2134.169483,0.9994477125668808
2134.302686,0.9998334738670159
2134.435889,1.0004909204620267
2134.569091,1.000348210611245
2134.702294,1.000927319695286
2134.835497,1.0012436727203098
2134.968699,1.0010320321790902
2135.101902,1.0009727428076962
2135.235105,1.0006208926741071
2135.368307,1.0004165567356709
2135.50151,1.0003347960316857
2135.634713,1.0013004448460276
2135.767915,1.0005207355356989
2135.901118,1.0005166934400924
2136.034321,1.0003841037489607
2136.167523,1.0010072068925269
2136.300726,1.000695621832724
2136.433929,1.0006425763637934
2136.567131,1.0012570894754165
2136.700334,1.0012380657714421
2136.833537,1.0005371141941986
2136.966739,1.0008801971463481
2137.099942,1.0007795536941606
2137.233145,1.0007156059238327
2137.366347,1.0012792175016076
2137.49955,1.0007546946387977
2137.632753,1.000480625463423
2137.765955,1.001237465028783
2137.899158,1.000946467618061
2138.032361,1.000739002928209
2138.165563,1.0008689072813992
2138.298766,1.0011796952937235
2138.431969,1.0009201330629305
2138.565171,1.000740694178553
2138.698374,1.0007673042273904
2138.831577,1.0010193191530095
2138.964779,1.0004973436343545
2139.097982,1.0003237523964985
2139.231185,1.0011256330498715
2139.364387,1.0007054286978716
2139.49759,1.0003738998831424
2139.630793,1.0002840003204572
2139.763995,1.0000614608886431
2139.897198,1.0004578047606274
2140.030401,1.000380952543997
2140.163603,1.0001190570867324
2140.296806,1.0006030917867659
2140.430009,1.00041010406969
2140.563211,1.0005789875486215
2140.696414,1.0007591179843236
2140.829617,1.000338157162247
2140.962819,1.0004285918192395
2141.096022,1.0001360892593032
2141.229225,0.9999584198644778
2141.362427,1.0001892279013411
2141.49563,1.000645558283114
2141.628833,0.9998818969747114
2141.762035,1.0000840385310394
2141.895238,1.0001320287150237
2142.028441,0.9996712740422213
2142.161643,0.9997275471220282
2142.294846,0.9997305663037794
2142.428049,0.9996721937402165
2142.561251,0.9997002549325318
2142.694454,0.9998976152416772
2142.827657,0.999471419747789
2142.960859,0.9999949682126594
2143.094062,0.9996781418074648
2143.227265,0.999199260762906
2143.360467,0.9997149806257415
2143.49367,0.9992189551744234
2143.626873,0.9993201811815933
2143.760075,0.9996796613193951
2143.893278,0.9992100221968946
2144.026481,0.9991778481521848
2144.159683,0.9994036778707566
2144.292886,0.9994049870904321
2144.426089,0.9994451439895602
2144.559291,0.9989636373950473
2144.692494,0.999303912381472
2144.825697,0.9996067773323064
2144.958899,0.999278580348378
2145.092102,0.9990161243233756
2145.225305,0.9993706381313161
2145.358507,0.9986516098959581
2145.49171,0.9982665042424207
2145.624912,0.999012537861927
2145.758115,0.9986883609514176
2145.891318,0.998825690042207
2146.02452,0.9992235915611318
2146.157723,0.9990500514870376
2146.290926,0.9987058381506593
2146.424128,0.9983675339246657
2146.557331,0.9975015263937411
2146.690534,0.9990646277336223
2146.823736,0.9985945885170089
2146.956939,0.9981063951362338
2147.090142,0.9983834080946544
2147.223344,0.9983981842784377
2147.356547,0.9988241918047956
2147.48975,0.9985640319901176
2147.622952,0.997841532847745
2147.756155,0.998557341633516
2147.889358,0.9987375975012834
2148.02256,0.9980752547024988
2148.155763,0.9975358410364575
2148.288966,0.9983055372258264
2148.422168,0.9983724259375674
2148.555371,0.9981754664886184
2148.688574,0.9982381538762773
2148.821776,0.9982380540524669
2148.954979,0.9984976296898912
2149.088182,0.9976206351866459
2149.221384,0.9976344024464053
2149.354587,0.9974576372921471
2149.48779,0.9975740473908162
2149.620992,0.9978021188856284
2149.754195,0.9977534273303104
2149.887398,0.997905496540015
2150.0206,0.9977787705892226
2150.153803,0.997933238698433
2150.287006,0.9976242266273972
2150.420208,0.9971297271323899
2150.553411,0.9974737962367584
2150.686614,0.9973641798900805
2150.819816,0.997682290047016
2150.953019,0.9977952340747607
2151.086222,0.9972513843800412
2151.219424,0.9981411298431649
2151.352627,0.9968678155566639
2151.48583,0.996492166872422
2151.619032,0.9960933508863681
2151.752235,0.9966452398249555
2151.885438,0.9972179770182409
2152.01864,0.9972942671115417
2152.151843,0.9972325365069894
2152.285046,0.9967284631770074
2152.418248,0.9966065707398353
2152.551451,0.9965716901202738
2152.684654,0.9961080931770538
2152.817856,0.995725262810747
2152.951059,0.9963831565923372
2153.084262,0.9972482929055414
2153.217464,0.9968986192480792
2153.350667,0.9969293241984059
2153.48387,0.9959162612323172
2153.617072,0.9958178695663359
2153.750275,0.9956118561619441
2153.883478,0.9957403979497685
2154.01668,0.9953571116838985
2154.149883,0.9966887941735914
2154.283086,0.9964381584606187
2154.416288,0.9966498244036032
2154.549491,0.9958300186184537
2154.682694,0.9955024444312367
2154.815896,0.9953296402067241
2154.949099,0.9943555898801485
2155.082302,0.9951987629644042
2155.215504,0.9958430640771451
2155.348707,0.9965036265982343
2155.48191,0.9962634981608631
2155.615112,0.9951391523438585
2155.748315,0.9951982653651471
2155.881518,0.9946282795669411
2156.01472,0.9943255607947755
2156.147923,0.9945409550375981
2156.281126,0.9941696627695675
2156.414328,0.9948059360419228
2156.547531,0.9955304184429582
2156.680734,0.9950941730707118
2156.813936,0.9959421553917319
2156.947139,0.9941357621620757
2157.080342,0.9930128246152201
2157.213544,0.994151867291874
2157.346747,0.9935999680089845
2157.47995,0.9936150708432795
2157.613152,0.9949717840145054
2157.746355,0.9952033408892431
2157.879558,0.995005912131991
2158.01276,0.9929232588979143
2158.145963,0.9916379580054936
2158.279166,0.9929237553596679
2158.412368,0.9933216996312508
2158.545571,0.9926664228740095
2158.678774,0.9935680739619136
2158.811976,0.9938109316751936
2158.945179,0.9941159790572512
2159.078382,0.9924977831751114
2159.211584,0.9907571799036765
2159.344787,0.9927548733926997
2159.47799,0.9934302756265906
2159.611192,0.991775111018998
2159.744395,0.9907472723814151
2159.877598,0.9926743642371579
2160.0108,0.9942271274367884
2160.144003,0.9917906820104729
2160.277206,0.9899211356363392
2160.410408,0.9914102049249824
2160.543611,0.992265962770639
2160.676814,0.9906500848411213
2160.810016,0.9894124469168225
2160.943219,0.99110707803478
2161.076422,0.9928167239479369
2161.209624,0.9903211445715006
2161.342827,0.9885708150896313
2161.47603,0.9903056956821469
2161.609232,0.9914975520116189
2161.742435,0.9903309487993627
2161.875638,0.9880203344687115
2162.00884,0.9905330959744301
2162.142043,0.9913157280343484
2162.275246,0.9885500553204928
2162.408448,0.9875610118139773
2162.541651,0.9897132740240888
2162.674853,0.9901272586734423
2162.808056,0.9897617711626862
2162.941259,0.9876123663217972
2163.074461,0.9901882523911638
2163.207664,0.9890108269977347
2163.340867,0.9867081275988071
2163.474069,0.9868847641621481
2163.607272,0.9872499790854824
2163.740475,0.9901190406513002
2163.873677,0.9897409863837326
2164.00688,0.9871255934245788
2164.140083,0.9871769252900539
2164.273285,0.9852400124797677
2164.406488,0.9863007012814345
2164.539691,0.9863293044165151
2164.672893,0.9860166875794016
2164.806096,0.989056322542166
2164.939299,0.9855021211819992
2165.072501,0.9857278270100809
2165.205704,0.9853188348336182
2165.338907,0.983217423176418
2165.472109,0.9862681538953271
2165.605312,0.9827907993988156
2165.738515,0.9856982556188436
2165.871717,0.9863727038606902
2166.00492,0.9848223592632152
2166.138123,0.9841184629492616
2166.271325,0.98191159513595
2166.404528,0.9838419645110229
2166.537731,0.9839698722802341
2166.670933,0.9830178502968459
2166.804136,0.9848775108595642
2166.937339,0.9828360088153966
2167.070541,0.9846372300623638
2167.203744,0.9812558972178862
2167.336947,0.9805163091311315
2167.470149,0.9817662829732352
2167.603352,0.9811999672257646
2167.736555,0.9826473224161779
2167.869757,0.9811803434226588
2168.00296,0.9821129076467803
2168.136163,0.9828900662824481
2168.269365,0.9778803088751895
2168.402568,0.97952158998273
2168.535771,0.979940914952385
2168.668973,0.9811675881611037
2168.802176,0.9799134769908996
2168.935379,0.9794060132542731
2169.068581,0.9810665331039479
2169.201784,0.9786668407869847
2169.334987,0.9748321272382721
2169.468189,0.9772546657046792
2169.601392,0.9781169845465384
2169.734595,0.9786267162690707
2169.867797,0.9781991498241337
2170.001,0.9780270019232243
2170.134203,0.9806526103708175
2170.267405,0.9723786429661981
2170.400608,0.9750475889460335
2170.533811,0.9773973553019593
2170.667013,0.976199800395518
2170.800216,0.9750066378072777
2170.933419,0.977510739971358
2171.066621,0.9769800957225053
2171.199824,0.9735072566614269
2171.333027,0.9714222929828772
2171.466229,0.9766313760784926
2171.599432,0.9733544280194935
2171.732635,0.973528674056664
2171.865837,0.9754962140128032
2171.99904,0.9753577033849007
2172.132243,0.9719849093522355
2172.265445,0.9713727517092482
2172.398648,0.9717400000149513
2172.531851,0.9728221487390218
2172.665053,0.968999677411592
2172.798256,0.9718138550614086
2172.931459,0.9753138132757833
2173.064661,0.968813647332988
2173.197864,0.9718916032797008
2173.331067,0.9667590376995252
2173.464269,0.9710153523021435
2173.597472,0.9656942560424296
2173.730675,0.9700079612928384
2173.863877,0.9737253467120929
2173.99708,0.9672435053264197
2174.130283,0.9690171195627644
2174.263485,0.9654895505596964
2174.396688,0.966311531870664
2174.529891,0.9631260333448377
2174.663093,0.9661434082912941
2174.796296,0.9701903399326164
2174.929499,0.9660071916742221
2175.062701,0.9663907726651055
2175.195904,0.9643567309225779
2175.329107,0.9609008971917061
2175.462309,0.9641320619792213
2175.595512,0.9628130682435843
2175.728715,0.969083014967313
2175.861917,0.9638245529017554
2175.99512,0.9654403118482158
2176.128323,0.9613497427079654
2176.261525,0.9572343860633685
2176.394728,0.9638958785576869
2176.527931,0.9605012455517791
2176.661133,0.9663202287135866
2176.794336,0.9615910717789165
2176.927539,0.9643133358460829
2177.060741,0.9586646043940762
2177.193944,0.9562240800871268
2177.327147,0.9610834857075323
2177.460349,0.9613055216368933
2177.593552,0.9626696197835917
2177.726755,0.9585208154878546
2177.859957,0.9612795667382018
2177.99316,0.9563417028826312
2178.126363,0.9551709015588219
2178.259565,0.9594615857802299
2178.392768,0.9605089295924796
2178.525971,0.9578912741390573
2178.659173,0.9548414244358558
2178.792376,0.9577016304421233
2178.925579,0.957294693729362
2179.058781,0.9533349195253051
2179.191984,0.958438386242231
2179.325187,0.9592179134851333
2179.458389,0.9534855583427433
2179.591592,0.9530870846661563
2179.724794,0.9555568685631368
2179.857997,0.9576767305234322
2179.9912,0.9528593240713964
2180.124402,0.9569855374747105
2180.257605,0.9553543119787581
2180.390808,0.9515766866121368
2180.52401,0.9508651733896707
2180.657213,0.957169296338192
2180.790416,0.9570630564427217
2180.923618,0.9522049345243064
2181.056821,0.9543154517297794
2181.190024,0.9500259300220434
2181.323226,0.9518736248583174
2181.456429,0.950513418354211
2181.589632,0.9567788509215672
2181.722834,0.9554402977361373
2181.856037,0.9515557521553112
2181.98924,0.9504630424780107
2182.122442,0.9474188425451552
2182.255645,0.9544748357184109
2182.388848,0.9523525377281105
2182.52205,0.9555196025719545
2182.655253,0.9545454694696706
2182.788456,0.9502843722215552
2182.921658,0.9452923823786629
2183.054861,0.9504801509667512
2183.188064,0.9559037986704302
2183.321266,0.9516337829262058
2183.454469,0.9543374012375875
2183.587672,0.9534950932460012
2183.720874,0.9463394004635438
2183.854077,0.9454606593989369
2183.98728,0.9550476924596786
2184.120482,0.9571530245984644
2184.253685,0.9492538728247117
2184.386888,0.9549942112863876
2184.52009,0.9488533722019546
2184.653293,0.9436782573598683
2184.786496,0.9480908006855321
2184.919698,0.9601747306389721
2185.052901,0.9533692402001764
2185.186104,0.949536792631771
2185.319306,0.954497743389359
2185.452509,0.9442002557554421
2185.585712,0.9473638938458152
2185.718914,0.9545502422089498
2185.852117,0.9612699539905982
2185.98532,0.9467180119409766
2186.118522,0.9526135180761228
2186.251725,0.9488600141988071
2186.384928,0.9485014128933564
2186.51813,0.9495121049961033
2186.651333,0.9612987925217937
2186.784536,0.955335205083588
2186.917738,0.9460858154861244
2187.050941,0.9514758248291248
2187.184144,0.9503318876280415
2187.317346,0.9522534982143307
2187.450549,0.9556963900507679
2187.583752,0.9603840715475813
2187.716954,0.9459486429881253
2187.850157,0.9499005348755423
2187.98336,0.9523601565788876
2188.116562,0.9533206196087619
2188.249765,0.9539223547472055
2188.382968,0.9589225198607332
2188.51617,0.947910680545357
2188.649373,0.9418022049190138
2188.782576,0.9515643161956187
2188.915778,0.954772678328186
2189.048981,0.9553313837504104
2189.182184,0.9595373862395853
2189.315386,0.9555979583919101
2189.448589,0.946717065223438
2189.581792,0.9571128250156284
2189.714994,0.9616881973819266
2189.848197,0.9599404765848529
2189.9814,0.9615016479675127
2190.114602,0.9593407012363078
2190.247805,0.9511761571444418
2190.381008,0.9592102397725203
2190.51421,0.9646238947375235
2190.647413,0.9633167511798826
2190.780616,0.9625011673401482
2190.913818,0.9606414889711501
2191.047021,0.9543641230589259
2191.180224,0.9597168365088893
2191.313426,0.9678820967519247
2191.446629,0.9679992175712984
2191.579832,0.9662583861979305
2191.713034,0.9649625371528435
2191.846237,0.9611642201111292
2191.97944,0.9640076969649418
2192.112642,0.9710396279893959
2192.245845,0.9725780010215087
2192.379048,0.9692371114170358
2192.51225,0.9677669256352286
2192.645453,0.9663704786719672
2192.778656,0.9695347128897296
2192.911858,0.9761763718814518
2193.045061,0.9774022423009532
2193.178264,0.9743730894182355
2193.311466,0.9719159008735014
2193.444669,0.9725070054188052
2193.577872,0.9778099040275554
2193.711074,0.9819773854167739
2193.844277,0.9831033765701606
2193.97748,0.9810773248951667
2194.110682,0.978695222536901
2194.243885,0.9782803437230693
2194.377088,0.9830532395764597
2194.51029,0.98495925908547
2194.643493,0.9856410867779302
2194.776696,0.9829549391676045
2194.909898,0.9808899570203135
2195.043101,0.9825746092047412
2195.176304,0.9849060727215241
2195.309506,0.9864989676474943
2195.442709,0.9855711087450185
2195.575912,0.9824783216112083
2195.709114,0.9822818455951425
2195.842317,0.9832813343860163
2195.97552,0.9844196492780822
2196.108722,0.9823673078332628
2196.241925,0.9815640599486294
2196.375128,0.9790652392597747
2196.50833,0.9780015735517446
2196.641533,0.9764448572987721
2196.774735,0.9758718523609402
2196.907938,0.974829202746277
2197.041141,0.9723329422439541
2197.174343,0.9689347566080766
2197.307546,0.9633369810440702
2197.440749,0.9565903840525318
2197.573951,0.9501712951094824
2197.707154,0.9406510848757845
2197.840357,0.923386859104305
2197.973559,0.8985706003971309
2198.106762,0.8912235367326844
2198.239965,0.8927845434044225
2198.373167,0.8986424889206652
2198.50637,0.90029751325573
2198.639573,0.9072819656016234
2198.772775,0.9083659072529422
2198.905978,0.9189211133257051
2199.039181,0.917537342141395
2199.172383,0.926364956954985
2199.305586,0.9280747498801979
2199.438789,0.9272074055357288
2199.571991,0.9390730568295333
2199.705194,0.9399778197566889
2199.838397,0.940022939774909
2199.971599,0.9476045548375042
2200.104802,0.9469196843548696
2200.238005,0.9446800313380461
2200.371207,0.9543164060457082
2200.50441,0.9595738493530571
2200.637613,0.9560902180864733
2200.770815,0.9535484904663312
2200.904018,0.9581470652558469
2201.037221,0.9606232369562543
2201.170423,0.9626696197835917
2201.303626,0.9629016511206125
2201.436829,0.9657126044076033
2201.570031,0.9631828594571589
2201.703234,0.9600854385411696
2201.836437,0.9641465240686163
2201.969639,0.9698993264848363
2202.102842,0.9678917756212865
2202.236045,0.9648525376936964
2202.369247,0.9619709752782708
2202.50245,0.9670394384766056
2202.635653,0.9695162919051846
2202.768855,0.9663685459329426
2202.902058,0.965427761205741
2203.035261,0.9644155584773864
2203.168463,0.963928651574696
2203.301666,0.9661762577256132
2203.434869,0.9643538378567247
2203.568071,0.9663724114148573
2203.701274,0.964653798541767
2203.834477,0.9593378232185211
2203.967679,0.9606847188108179
2204.100882,0.9614978019686129
2204.234085,0.9660670859768101
2204.367287,0.9635450843063189
2204.50049,0.9563531790519226
2204.633693,0.9537334968185176
2204.766895,0.9576891804018529
2204.900098,0.965595760251684
2205.033301,0.9600969596355584
2205.166503,0.9534626749639448
2205.299706,0.947816842033066
2205.432909,0.9555043143806191
2205.566111,0.9647454450057665
2205.699314,0.9565272511705923
2205.832517,0.9482880240825969
2205.965719,0.9412965929039485
2206.098922,0.9520982935436461
2206.232125,0.960444577650011
2206.365327,0.9508936997727659
2206.49853,0.9420659464584835
2206.631733,0.9384262583410445
2206.764935,0.9500829332879256
2206.898138,0.9557069027688783
2207.031341,0.9439387485050241
2207.164543,0.9389087334233056
2207.297746,0.9382029394675594
2207.430949,0.9463308834472662
2207.564151,0.9482538863282132
2207.697354,0.9389678865368148
2207.830557,0.939411183989229
2207.963759,0.9359614399385485
2208.096962,0.9405147003565941
2208.230165,0.938762275084939
2208.363367,0.9400417404217103
2208.49657,0.9396169375677171
2208.629773,0.9313305652595639
2208.762975,0.929855575551763
2208.896178,0.9391613338458301
2209.029381,0.9416308125149003
2209.162583,0.9363284087441912
2209.295786,0.9210600905116237
2209.428989,0.9304638999985855
2209.562191,0.9422166890690041
2209.695394,0.9376786305823835
2209.828597,0.9278501829644197
2209.961799,0.9179145274952958
2210.095002,0.9400605414445283
2210.228205,0.9369700134286973
2210.361407,0.9310065186102409
2210.49461,0.9219023242765487
2210.627813,0.9272992036128067
2210.761015,0.9377892831891677
2210.894218,0.9274030669398491
2211.027421,0.9313175267229202
2211.160623,0.9226890424467542
2211.293826,0.9310791399508879
2211.427029,0.9250116009322297
2211.560231,0.9338933813494452
2211.693434,0.9313752701996063
2211.826637,0.9200189604193033
2211.959839,0.9218212004415135
2212.093042,0.93398490738552
2212.226245,0.9369503372650158
2212.359447,0.919467114613349
2212.49265,0.9183818649170749
2212.625853,0.9334722903976038
2212.759055,0.937228652843001
2212.892258,0.9238292673581338
2213.025461,0.9192602577848268
2213.158663,0.9313547801690532
2213.291866,0.9311173149782086
2213.425069,0.9304518040465094
2213.558271,0.9263279030977889
2213.691474,0.9257991208468198
2213.824676,0.9227056509989948
2213.957879,0.9399796997142084
2214.091082,0.9338429524684444
2214.224284,0.9209016817995955
2214.357487,0.9190038199476466
