nu,[0]1-1-2-2-Tetrachloroethane-PNNL(x-sec)-X=0.01-T=278.13K-P=1.0atm-L=15cm
629.342787,0.9907288446535272
629.462189,0.991771738989353
629.581592,0.9880173704121542
629.700994,0.9869933274570777
629.820396,0.9930876012962203
629.939799,0.9874513986253104
630.059201,0.9907912625368831
630.178604,0.99156497613755
630.298006,0.9868206187372265
630.417408,0.9886667111095768
630.536811,0.9870900575428653
630.656213,0.9886825299035046
630.775616,0.9873654940905314
630.895018,0.9932085667327037
631.01442,0.9875244727325173
631.133823,0.9895430579799561
631.253225,0.9813569717805503
631.372627,0.9844993904991497
631.49203,0.9810429877896983
631.611432,0.9767769049951633
631.730835,0.9832528196407849
631.850237,0.9873793173042109
631.969639,0.9849789584676448
632.089042,0.989724160929981
632.208444,0.9894609293145306
632.327847,0.9866933270878973
632.447249,0.986393417904968
632.566651,0.9886301311179998
632.686054,0.9857603565651069
632.805456,0.9825195865672739
632.924858,0.98970832547009
633.044261,0.9820078271875669
633.163663,0.9850666254960734
633.283066,0.9882308052142921
633.402468,0.9848213744413483
633.52187,0.9919700139769018
633.641273,0.9803751249481218
633.760675,0.9891433633282882
633.880078,0.9848243289099033
633.99948,0.9847908454519424
634.118882,0.9866499135366105
634.238285,0.9868867379336502
634.357687,0.9799654137814928
634.47709,0.9809615646008208
634.596492,0.9785768075792234
634.715894,0.9863046464921301
634.835297,0.983959048671169
634.954699,0.9844629646955827
635.074101,0.9864841702739603
635.193504,0.9858648527011001
635.312906,0.9787911393685576
635.432309,0.9808065849173313
635.551711,0.9852488796797824
635.671113,0.9811440404215619
635.790516,0.981081249212315
635.909918,0.9776407575457512
636.029321,0.9775869887827406
636.148723,0.9755449900428944
636.268125,0.9775586391711374
636.387528,0.9824007088895439
636.50693,0.9842247534828457
636.626333,0.980907613198445
636.745735,0.9755293814479229
636.865137,0.9778685743818901
636.98454,0.9769380864815944
637.103942,0.9753684323786473
637.223344,0.9673866679589815
637.342747,0.9730060295013182
637.462149,0.9749656883884336
637.581552,0.9725993979728967
637.700954,0.9758172050673466
637.820356,0.9695715559088323
637.939759,0.9733495612595202
638.059161,0.9673586141523929
638.178564,0.9667145678066064
638.297966,0.9701796678975734
638.417368,0.9669843187995382
638.536771,0.9691983427079586
638.656173,0.973250284667464
638.775576,0.9675637159186122
638.894978,0.9645361179570066
639.01438,0.9641426674902333
639.133783,0.9696597909350528
639.253185,0.9663395553114261
639.372587,0.9588832048433823
639.49199,0.9622326669720034
639.611392,0.9577179115082295
639.730795,0.9557613796149115
639.850197,0.9539204469044039
639.969599,0.9594596668589772
640.089002,0.957243958455091
640.208404,0.9590375974676347
640.327807,0.9547430808339213
640.447209,0.955545401949514
640.566611,0.9562393797948056
640.686014,0.9541312866201003
640.805416,0.9552788419692164
640.924818,0.9477334378208063
641.044221,0.954064499767604
641.163623,0.9429688780703763
641.283026,0.9402645567168783
641.402428,0.9500924341647629
641.52183,0.9516651873592127
641.641233,0.9351119726675883
641.760635,0.9412109388113146
641.880038,0.9429820797270807
641.99944,0.9396037830226732
642.118842,0.9377320797876146
642.238245,0.933136300854807
642.357647,0.9330728497437111
642.47705,0.927171245152045
642.596452,0.9260565287804602
642.715854,0.9243809580940456
642.835257,0.9245482861901966
642.954659,0.9223947515841019
643.074061,0.92206367130075
643.193464,0.9197816261449531
643.312866,0.9153653534637564
643.432269,0.9161492416626053
643.551671,0.9187685850810876
643.671073,0.9183800281551818
643.790476,0.9112627536337565
643.909878,0.9075614514856455
644.029281,0.900846862273232
644.148683,0.9042042534767843
644.268085,0.9006036664533312
644.387488,0.9029482826663866
644.50689,0.9011622138583357
644.626293,0.8993077304714832
644.745695,0.8924631988142937
644.865097,0.8923828807407679
644.9845,0.8860782623984161
645.103902,0.8900300969766776
645.223304,0.8804078614170813
645.342707,0.8805663490955995
645.462109,0.8791146126315373
645.581512,0.8781129930048
645.700914,0.8715430653842348
645.820316,0.8730084883446996
645.939719,0.8628538097401351
646.059121,0.8631472299140498
646.178524,0.8589539218970753
646.297926,0.8601486980255526
646.417328,0.853755863658067
646.536731,0.852936651313796
646.656133,0.8496931454745013
646.775536,0.8461911493833847
646.894938,0.8442640313122193
647.01434,0.8389954463523844
647.133743,0.8358968990483184
647.253145,0.8373023861172869
647.372547,0.8349946177169669
647.49195,0.8279934791918915
647.611352,0.8302486871477026
647.730755,0.8241440058179513
647.850157,0.8216588454014145
647.969559,0.8175117526367496
